SA2_NAME16	Age	workers
Lismore Region	25-29	155
Lismore Region	30-34	161
Lismore Region	35-39	226
Lismore Region	40-44	277
Lismore Region	45-49	315
Lismore Region	50-54	379
Lismore Region	55-59	379
Lismore Region	60-64	356
Lismore Region	65-69	191
Lismore Region	70-74	97
Lismore Region	75+	69
Kingscliff - Fingal Head	15-19	343
Kingscliff - Fingal Head	20-24	389
Kingscliff - Fingal Head	25-29	322
Kingscliff - Fingal Head	30-34	381
Kingscliff - Fingal Head	35-39	411
Kingscliff - Fingal Head	40-44	466
Kingscliff - Fingal Head	45-49	436
Kingscliff - Fingal Head	50-54	420
Kingscliff - Fingal Head	55-59	422
Kingscliff - Fingal Head	60-64	302
Kingscliff - Fingal Head	65-69	125
Kingscliff - Fingal Head	70-74	33
Kingscliff - Fingal Head	75+	35
Murwillumbah	15-19	269
Murwillumbah	20-24	278
Murwillumbah	25-29	316
Murwillumbah	30-34	407
Murwillumbah	35-39	421
Murwillumbah	40-44	472
Murwillumbah	45-49	622
Murwillumbah	50-54	668
Murwillumbah	55-59	650
Murwillumbah	60-64	421
Murwillumbah	65-69	151
Murwillumbah	70-74	66
Murwillumbah	75+	28
Murwillumbah Region	15-19	82
Murwillumbah Region	20-24	79
Murwillumbah Region	25-29	99
Murwillumbah Region	30-34	103
Murwillumbah Region	35-39	144
Murwillumbah Region	40-44	187
Murwillumbah Region	45-49	188
Murwillumbah Region	50-54	225
Murwillumbah Region	55-59	254
Murwillumbah Region	60-64	182
Murwillumbah Region	65-69	124
Murwillumbah Region	70-74	41
Murwillumbah Region	75+	43
Pottsville	15-19	162
Pottsville	20-24	181
Pottsville	25-29	158
Pottsville	30-34	194
Pottsville	35-39	243
Pottsville	40-44	280
Pottsville	45-49	274
Pottsville	50-54	242
Pottsville	55-59	266
Pottsville	60-64	176
Pottsville	65-69	66
Pottsville	70-74	39
Pottsville	75+	19
Tweed Heads	15-19	296
Tweed Heads	20-24	466
Tweed Heads	25-29	551
Tweed Heads	30-34	608
Tweed Heads	35-39	583
Tweed Heads	40-44	737
Tweed Heads	45-49	840
Tweed Heads	50-54	890
Tweed Heads	55-59	939
Tweed Heads	60-64	685
Tweed Heads	65-69	279
Tweed Heads	70-74	96
Tweed Heads	75+	46
Banora Point	15-19	152
Banora Point	20-24	147
Banora Point	25-29	142
Banora Point	30-34	189
Banora Point	35-39	191
Banora Point	40-44	243
Banora Point	45-49	243
Banora Point	50-54	251
Banora Point	55-59	286
Banora Point	60-64	197
Banora Point	65-69	77
Banora Point	70-74	30
Banora Point	75+	20
Terranora - North Tumblegum	15-19	14
Terranora - North Tumblegum	20-24	24
Terranora - North Tumblegum	25-29	18
Terranora - North Tumblegum	30-34	46
Terranora - North Tumblegum	35-39	50
Terranora - North Tumblegum	40-44	65
Terranora - North Tumblegum	45-49	71
Terranora - North Tumblegum	50-54	61
Terranora - North Tumblegum	55-59	67
Terranora - North Tumblegum	60-64	50
Terranora - North Tumblegum	65-69	24
Terranora - North Tumblegum	70-74	6
Terranora - North Tumblegum	75+	3
Tweed Heads South	15-19	493
Tweed Heads South	20-24	564
Tweed Heads South	25-29	504
Tweed Heads South	30-34	528
Tweed Heads South	35-39	565
Tweed Heads South	40-44	591
Tweed Heads South	45-49	605
Tweed Heads South	50-54	612
Tweed Heads South	55-59	531
Tweed Heads South	60-64	335
Tweed Heads South	65-69	167
Tweed Heads South	70-74	34
Tweed Heads South	75+	21
Griffith (NSW)	15-19	735
Griffith (NSW)	20-24	800
Griffith (NSW)	25-29	971
Griffith (NSW)	30-34	863
Griffith (NSW)	35-39	784
Griffith (NSW)	40-44	859
Griffith (NSW)	45-49	946
Griffith (NSW)	50-54	946
Griffith (NSW)	55-59	811
Griffith (NSW)	60-64	591
Griffith (NSW)	65-69	247
Griffith (NSW)	70-74	106
Griffith (NSW)	75+	42
Griffith Region	15-19	213
Griffith Region	20-24	480
Griffith Region	25-29	667
Griffith Region	30-34	601
Griffith Region	35-39	598
Griffith Region	40-44	659
Griffith Region	45-49	661
Griffith Region	50-54	681
Griffith Region	55-59	631
Griffith Region	60-64	459
Griffith Region	65-69	262
Griffith Region	70-74	99
Griffith Region	75+	111
Leeton	15-19	234
Leeton	20-24	367
Leeton	25-29	398
Leeton	30-34	381
Leeton	35-39	354
Leeton	40-44	459
Leeton	45-49	502
Leeton	50-54	515
Leeton	55-59	496
Leeton	60-64	312
Leeton	65-69	128
Leeton	70-74	57
Leeton	75+	43
Narrandera	15-19	97
Narrandera	20-24	159
Narrandera	25-29	151
Narrandera	30-34	166
Narrandera	35-39	175
Narrandera	40-44	209
Narrandera	45-49	221
Narrandera	50-54	275
Narrandera	55-59	282
Narrandera	60-64	176
Narrandera	65-69	120
Narrandera	70-74	38
Narrandera	75+	41
Tumbarumba	15-19	82
Tumbarumba	20-24	87
Tumbarumba	25-29	101
Tumbarumba	30-34	116
Tumbarumba	35-39	99
Tumbarumba	40-44	152
Tumbarumba	45-49	145
Tumbarumba	50-54	168
Tumbarumba	55-59	201
Tumbarumba	60-64	153
Tumbarumba	65-69	84
Tumbarumba	70-74	39
Tumbarumba	75+	36
Tumut	15-19	183
Tumut	20-24	236
Tumut	25-29	256
Tumut	30-34	308
Tumut	35-39	297
Tumut	40-44	346
Tumut	45-49	372
Tumut	50-54	409
Tumut	55-59	391
Tumut	60-64	234
Tumut	65-69	94
Tumut	70-74	40
Tumut	75+	25
Tumut Region	15-19	35
Tumut Region	20-24	65
Tumut Region	25-29	87
Tumut Region	30-34	100
Tumut Region	35-39	113
Tumut Region	40-44	137
Tumut Region	45-49	119
Tumut Region	50-54	150
Tumut Region	55-59	145
Tumut Region	60-64	130
Tumut Region	65-69	83
Tumut Region	70-74	47
Tumut Region	75+	34
Cootamundra	15-19	119
Cootamundra	20-24	202
Cootamundra	25-29	189
Cootamundra	30-34	216
Cootamundra	35-39	256
Cootamundra	40-44	274
Cootamundra	45-49	289
Cootamundra	50-54	354
Cootamundra	55-59	337
Cootamundra	60-64	243
Cootamundra	65-69	118
Cootamundra	70-74	43
Cootamundra	75+	47
Gundagai	15-19	124
Gundagai	20-24	112
Gundagai	25-29	106
Gundagai	30-34	131
Gundagai	35-39	127
Gundagai	40-44	130
Gundagai	45-49	151
Gundagai	50-54	160
Gundagai	55-59	148
Gundagai	60-64	120
Gundagai	65-69	58
Gundagai	70-74	41
Gundagai	75+	36
Junee	15-19	87
Junee	20-24	137
Junee	25-29	208
Junee	30-34	196
Junee	35-39	153
Junee	40-44	177
Junee	45-49	201
Junee	50-54	191
Junee	55-59	212
Junee	60-64	128
Junee	65-69	83
Junee	70-74	35
Junee	75+	26
Temora	15-19	158
Temora	20-24	171
Temora	25-29	193
Temora	30-34	194
Temora	35-39	198
Temora	40-44	260
Temora	45-49	287
Temora	50-54	316
Temora	55-59	292
Temora	60-64	218
Temora	65-69	119
Temora	70-74	58
Temora	75+	36
Wagga Wagga - East	15-19	444
Wagga Wagga - East	20-24	732
Wagga Wagga - East	25-29	659
Wagga Wagga - East	30-34	626
Wagga Wagga - East	35-39	599
Wagga Wagga - East	40-44	603
Wagga Wagga - East	45-49	598
Wagga Wagga - East	50-54	626
Wagga Wagga - East	55-59	537
Wagga Wagga - East	60-64	401
Wagga Wagga - East	65-69	164
Wagga Wagga - East	70-74	60
Wagga Wagga - East	75+	33
Wagga Wagga - North	15-19	68
Wagga Wagga - North	20-24	269
Wagga Wagga - North	25-29	296
Wagga Wagga - North	30-34	354
Wagga Wagga - North	35-39	361
Wagga Wagga - North	40-44	382
Wagga Wagga - North	45-49	308
Wagga Wagga - North	50-54	274
Wagga Wagga - North	55-59	257
Wagga Wagga - North	60-64	172
Wagga Wagga - North	65-69	48
Wagga Wagga - North	70-74	15
Wagga Wagga - North	75+	9
Wagga Wagga - South	15-19	254
Wagga Wagga - South	20-24	278
Wagga Wagga - South	25-29	313
Wagga Wagga - South	30-34	283
Wagga Wagga - South	35-39	298
Wagga Wagga - South	40-44	298
Wagga Wagga - South	45-49	349
Wagga Wagga - South	50-54	325
Wagga Wagga - South	55-59	350
Wagga Wagga - South	60-64	246
Wagga Wagga - South	65-69	93
Wagga Wagga - South	70-74	22
Wagga Wagga - South	75+	13
Wagga Wagga - West	15-19	1343
Wagga Wagga - West	20-24	2044
Wagga Wagga - West	25-29	1841
Wagga Wagga - West	30-34	1672
Wagga Wagga - West	35-39	1462
Wagga Wagga - West	40-44	1559
Wagga Wagga - West	45-49	1553
Wagga Wagga - West	50-54	1430
Wagga Wagga - West	55-59	1394
Wagga Wagga - West	60-64	870
Wagga Wagga - West	65-69	374
Wagga Wagga - West	70-74	118
Wagga Wagga - West	75+	64
Wagga Wagga Region	15-19	219
Wagga Wagga Region	20-24	499
Wagga Wagga Region	25-29	420
Wagga Wagga Region	30-34	412
Wagga Wagga Region	35-39	376
Wagga Wagga Region	40-44	416
Wagga Wagga Region	45-49	452
Wagga Wagga Region	50-54	521
Wagga Wagga Region	55-59	460
Wagga Wagga Region	60-64	363
Wagga Wagga Region	65-69	247
Wagga Wagga Region	70-74	151
Wagga Wagga Region	75+	125
Berry - Kangaroo Valley	15-19	225
Berry - Kangaroo Valley	20-24	230
Berry - Kangaroo Valley	25-29	245
Berry - Kangaroo Valley	30-34	233
Berry - Kangaroo Valley	35-39	229
Berry - Kangaroo Valley	40-44	268
Berry - Kangaroo Valley	45-49	281
Berry - Kangaroo Valley	50-54	275
Berry - Kangaroo Valley	55-59	338
Berry - Kangaroo Valley	60-64	210
Berry - Kangaroo Valley	65-69	138
Berry - Kangaroo Valley	70-74	86
Berry - Kangaroo Valley	75+	32
Callala Bay - Currarong	15-19	37
Callala Bay - Currarong	20-24	33
Callala Bay - Currarong	25-29	26
Callala Bay - Currarong	30-34	24
Callala Bay - Currarong	35-39	27
Callala Bay - Currarong	40-44	43
Callala Bay - Currarong	45-49	54
Callala Bay - Currarong	50-54	60
Callala Bay - Currarong	55-59	47
Callala Bay - Currarong	60-64	21
Callala Bay - Currarong	65-69	15
Callala Bay - Currarong	70-74	8
Culburra Beach	15-19	57
Culburra Beach	20-24	66
Culburra Beach	25-29	67
Culburra Beach	30-34	70
Culburra Beach	35-39	65
Culburra Beach	40-44	77
Culburra Beach	45-49	77
Culburra Beach	50-54	103
Culburra Beach	55-59	93
Culburra Beach	60-64	72
Culburra Beach	65-69	27
Culburra Beach	70-74	7
Culburra Beach	75+	13
Ettrema - Sassafras - Budawang	20-24	6
Ettrema - Sassafras - Budawang	25-29	8
Ettrema - Sassafras - Budawang	30-34	6
Ettrema - Sassafras - Budawang	35-39	11
Ettrema - Sassafras - Budawang	40-44	3
Ettrema - Sassafras - Budawang	45-49	12
Ettrema - Sassafras - Budawang	50-54	3
Ettrema - Sassafras - Budawang	55-59	9
Ettrema - Sassafras - Budawang	60-64	11
Ettrema - Sassafras - Budawang	65-69	7
Ettrema - Sassafras - Budawang	70-74	3
Huskisson - Vincentia	15-19	197
Huskisson - Vincentia	20-24	174
Huskisson - Vincentia	25-29	158
Huskisson - Vincentia	30-34	153
Huskisson - Vincentia	35-39	157
Huskisson - Vincentia	40-44	192
Huskisson - Vincentia	45-49	197
Huskisson - Vincentia	50-54	185
Huskisson - Vincentia	55-59	199
Huskisson - Vincentia	60-64	138
Huskisson - Vincentia	65-69	65
Huskisson - Vincentia	70-74	6
Huskisson - Vincentia	75+	8
North Nowra - Bomaderry	15-19	310
North Nowra - Bomaderry	20-24	369
North Nowra - Bomaderry	25-29	336
North Nowra - Bomaderry	30-34	379
North Nowra - Bomaderry	35-39	341
North Nowra - Bomaderry	40-44	435
North Nowra - Bomaderry	45-49	453
North Nowra - Bomaderry	50-54	482
North Nowra - Bomaderry	55-59	498
North Nowra - Bomaderry	60-64	304
North Nowra - Bomaderry	65-69	147
North Nowra - Bomaderry	70-74	33
North Nowra - Bomaderry	75+	26
Nowra	15-19	818
Nowra	20-24	1440
Nowra	25-29	1542
Nowra	30-34	1515
Nowra	35-39	1484
Nowra	40-44	1604
Nowra	45-49	1688
Nowra	50-54	1826
Nowra	55-59	1647
Nowra	60-64	999
Nowra	65-69	342
Nowra	70-74	111
Nowra	75+	47
St Georges Basin - Erowal Bay	15-19	104
St Georges Basin - Erowal Bay	20-24	117
St Georges Basin - Erowal Bay	25-29	123
St Georges Basin - Erowal Bay	30-34	110
St Georges Basin - Erowal Bay	35-39	126
St Georges Basin - Erowal Bay	40-44	145
St Georges Basin - Erowal Bay	45-49	179
St Georges Basin - Erowal Bay	50-54	177
St Georges Basin - Erowal Bay	55-59	203
St Georges Basin - Erowal Bay	60-64	145
St Georges Basin - Erowal Bay	65-69	56
St Georges Basin - Erowal Bay	70-74	17
St Georges Basin - Erowal Bay	75+	11
Sussex Inlet - Berrara	15-19	39
Sussex Inlet - Berrara	20-24	48
Sussex Inlet - Berrara	25-29	50
Sussex Inlet - Berrara	30-34	45
Sussex Inlet - Berrara	35-39	53
Sussex Inlet - Berrara	40-44	71
Sussex Inlet - Berrara	45-49	84
Sussex Inlet - Berrara	50-54	94
Sussex Inlet - Berrara	55-59	98
Sussex Inlet - Berrara	60-64	68
Sussex Inlet - Berrara	65-69	28
Sussex Inlet - Berrara	70-74	18
Sussex Inlet - Berrara	75+	6
Tomerong - Wandandian - Woollamia	15-19	19
Tomerong - Wandandian - Woollamia	20-24	35
Tomerong - Wandandian - Woollamia	25-29	37
Tomerong - Wandandian - Woollamia	30-34	47
Tomerong - Wandandian - Woollamia	35-39	48
Tomerong - Wandandian - Woollamia	40-44	58
Tomerong - Wandandian - Woollamia	45-49	59
Tomerong - Wandandian - Woollamia	50-54	48
Tomerong - Wandandian - Woollamia	55-59	52
Tomerong - Wandandian - Woollamia	60-64	53
Tomerong - Wandandian - Woollamia	65-69	27
Tomerong - Wandandian - Woollamia	70-74	16
Tomerong - Wandandian - Woollamia	75+	13
Ulladulla	15-19	391
Ulladulla	20-24	340
Ulladulla	25-29	365
Ulladulla	30-34	402
Ulladulla	35-39	436
Ulladulla	40-44	569
Ulladulla	45-49	597
Ulladulla	50-54	623
Ulladulla	55-59	639
Ulladulla	60-64	457
Ulladulla	65-69	190
Ulladulla	70-74	63
Ulladulla	75+	34
Ulladulla Region	15-19	27
Ulladulla Region	20-24	32
Ulladulla Region	25-29	40
Ulladulla Region	30-34	52
Ulladulla Region	35-39	46
Ulladulla Region	40-44	82
Ulladulla Region	45-49	68
Ulladulla Region	50-54	115
Ulladulla Region	55-59	102
Ulladulla Region	60-64	77
Ulladulla Region	65-69	42
Ulladulla Region	70-74	24
Ulladulla Region	75+	11
Bowral	15-19	389
Bowral	20-24	564
Bowral	25-29	501
Bowral	30-34	455
Bowral	35-39	503
Bowral	40-44	648
Bowral	45-49	750
Bowral	50-54	741
Bowral	55-59	727
Bowral	60-64	484
Bowral	65-69	302
Bowral	70-74	143
Bowral	75+	88
Hill Top - Colo Vale	15-19	19
Hill Top - Colo Vale	20-24	34
Hill Top - Colo Vale	25-29	40
Hill Top - Colo Vale	30-34	41
Hill Top - Colo Vale	35-39	41
Hill Top - Colo Vale	40-44	55
Hill Top - Colo Vale	45-49	51
Hill Top - Colo Vale	50-54	61
Hill Top - Colo Vale	55-59	59
Hill Top - Colo Vale	60-64	45
Hill Top - Colo Vale	65-69	15
Hill Top - Colo Vale	70-74	11
Hill Top - Colo Vale	75+	9
Mittagong	15-19	358
Mittagong	20-24	381
Mittagong	25-29	402
Mittagong	30-34	329
Mittagong	35-39	341
Mittagong	40-44	423
Mittagong	45-49	456
Mittagong	50-54	468
Mittagong	55-59	418
Mittagong	60-64	315
Mittagong	65-69	196
Mittagong	70-74	92
Mittagong	75+	46
Moss Vale - Berrima	15-19	292
Moss Vale - Berrima	20-24	353
Moss Vale - Berrima	25-29	376
Moss Vale - Berrima	30-34	395
Moss Vale - Berrima	35-39	364
Moss Vale - Berrima	40-44	446
Moss Vale - Berrima	45-49	515
Moss Vale - Berrima	50-54	542
Moss Vale - Berrima	55-59	487
Moss Vale - Berrima	60-64	320
Moss Vale - Berrima	65-69	173
Moss Vale - Berrima	70-74	87
Moss Vale - Berrima	75+	38
Robertson - Fitzroy Falls	15-19	59
Robertson - Fitzroy Falls	20-24	57
Robertson - Fitzroy Falls	25-29	82
Robertson - Fitzroy Falls	30-34	60
Robertson - Fitzroy Falls	35-39	69
Robertson - Fitzroy Falls	40-44	87
Robertson - Fitzroy Falls	45-49	96
Robertson - Fitzroy Falls	50-54	111
Robertson - Fitzroy Falls	55-59	99
Robertson - Fitzroy Falls	60-64	84
Robertson - Fitzroy Falls	65-69	57
Robertson - Fitzroy Falls	70-74	39
Robertson - Fitzroy Falls	75+	37
Southern Highlands	15-19	207
Southern Highlands	20-24	110
Southern Highlands	25-29	102
Southern Highlands	30-34	108
Southern Highlands	35-39	105
Southern Highlands	40-44	154
Southern Highlands	45-49	161
Southern Highlands	50-54	195
Southern Highlands	55-59	141
Southern Highlands	60-64	159
Southern Highlands	65-69	112
Southern Highlands	70-74	60
Southern Highlands	75+	42
Baulkham Hills (East)	15-19	312
Baulkham Hills (East)	20-24	420
Baulkham Hills (East)	25-29	408
Baulkham Hills (East)	30-34	412
Baulkham Hills (East)	35-39	423
Baulkham Hills (East)	40-44	457
Baulkham Hills (East)	45-49	415
Baulkham Hills (East)	50-54	411
Baulkham Hills (East)	55-59	340
Baulkham Hills (East)	60-64	260
Baulkham Hills (East)	65-69	147
Baulkham Hills (East)	70-74	45
Baulkham Hills (East)	75+	26
Baulkham Hills (West) - Bella Vista	15-19	715
Baulkham Hills (West) - Bella Vista	20-24	1914
Baulkham Hills (West) - Bella Vista	25-29	2782
Baulkham Hills (West) - Bella Vista	30-34	3246
Baulkham Hills (West) - Bella Vista	35-39	3250
Baulkham Hills (West) - Bella Vista	40-44	3255
Baulkham Hills (West) - Bella Vista	45-49	2725
Baulkham Hills (West) - Bella Vista	50-54	2315
Baulkham Hills (West) - Bella Vista	55-59	1689
Baulkham Hills (West) - Bella Vista	60-64	1056
Baulkham Hills (West) - Bella Vista	65-69	452
Baulkham Hills (West) - Bella Vista	70-74	142
Baulkham Hills (West) - Bella Vista	75+	45
Glenhaven	15-19	52
Glenhaven	20-24	93
Glenhaven	25-29	56
Glenhaven	30-34	52
Glenhaven	35-39	72
Glenhaven	40-44	96
Glenhaven	45-49	128
Glenhaven	50-54	95
Glenhaven	55-59	79
Glenhaven	60-64	74
Glenhaven	65-69	48
Glenhaven	70-74	19
Glenhaven	75+	8
West Pennant Hills	15-19	53
West Pennant Hills	20-24	156
West Pennant Hills	25-29	188
West Pennant Hills	30-34	252
West Pennant Hills	35-39	287
West Pennant Hills	40-44	367
West Pennant Hills	45-49	353
West Pennant Hills	50-54	356
West Pennant Hills	55-59	312
West Pennant Hills	60-64	200
West Pennant Hills	65-69	118
West Pennant Hills	70-74	27
West Pennant Hills	75+	8
Castle Hill - Central	15-19	638
Castle Hill - Central	20-24	966
Castle Hill - Central	25-29	891
Castle Hill - Central	30-34	917
Castle Hill - Central	35-39	893
Castle Hill - Central	40-44	988
Castle Hill - Central	45-49	947
Castle Hill - Central	50-54	887
Castle Hill - Central	55-59	751
Castle Hill - Central	60-64	504
Castle Hill - Central	65-69	283
Castle Hill - Central	70-74	96
Castle Hill - Central	75+	39
Castle Hill - East	15-19	68
Castle Hill - East	20-24	112
Castle Hill - East	25-29	124
Castle Hill - East	30-34	111
Castle Hill - East	35-39	116
Castle Hill - East	40-44	133
Castle Hill - East	45-49	156
Castle Hill - East	50-54	168
Castle Hill - East	55-59	161
Castle Hill - East	60-64	81
Castle Hill - East	65-69	46
Castle Hill - East	70-74	14
Castle Hill - East	75+	7
Castle Hill - North	15-19	934
Castle Hill - North	20-24	1051
Castle Hill - North	25-29	502
Castle Hill - North	30-34	416
Castle Hill - North	35-39	379
Castle Hill - North	40-44	433
Castle Hill - North	45-49	439
Castle Hill - North	50-54	439
Castle Hill - North	55-59	364
Castle Hill - North	60-64	279
Castle Hill - North	65-69	151
Castle Hill - North	70-74	59
Castle Hill - North	75+	35
Castle Hill - South	15-19	152
Castle Hill - South	20-24	207
Castle Hill - South	25-29	201
Castle Hill - South	30-34	196
Castle Hill - South	35-39	202
Castle Hill - South	40-44	218
Castle Hill - South	45-49	214
Castle Hill - South	50-54	234
Castle Hill - South	55-59	199
Castle Hill - South	60-64	148
Castle Hill - South	65-69	112
Castle Hill - South	70-74	44
Castle Hill - South	75+	12
Castle Hill - West	15-19	29
Castle Hill - West	20-24	26
Castle Hill - West	25-29	23
Castle Hill - West	30-34	25
Castle Hill - West	35-39	58
Castle Hill - West	40-44	67
Castle Hill - West	45-49	82
Castle Hill - West	50-54	48
Castle Hill - West	55-59	42
Castle Hill - West	60-64	37
Castle Hill - West	65-69	18
Castle Hill - West	70-74	12
Cherrybrook	15-19	204
Cherrybrook	20-24	238
Cherrybrook	25-29	161
Cherrybrook	30-34	145
Cherrybrook	35-39	185
Cherrybrook	40-44	221
Cherrybrook	45-49	262
Cherrybrook	50-54	286
Cherrybrook	55-59	284
Cherrybrook	60-64	221
Cherrybrook	65-69	126
Cherrybrook	70-74	52
Cherrybrook	75+	23
Kellyville	15-19	256
Kellyville	20-24	380
Kellyville	25-29	352
Kellyville	30-34	363
Kellyville	35-39	409
Kellyville	40-44	434
Kellyville	45-49	388
Kellyville	50-54	363
Kellyville	55-59	328
Kellyville	60-64	214
Kellyville	65-69	108
Kellyville	70-74	37
Kellyville	75+	15
Dural - Kenthurst - Wisemans Ferry	15-19	708
Dural - Kenthurst - Wisemans Ferry	20-24	831
Dural - Kenthurst - Wisemans Ferry	25-29	687
Dural - Kenthurst - Wisemans Ferry	30-34	702
Dural - Kenthurst - Wisemans Ferry	35-39	705
Dural - Kenthurst - Wisemans Ferry	40-44	862
Dural - Kenthurst - Wisemans Ferry	45-49	951
Dural - Kenthurst - Wisemans Ferry	50-54	983
Dural - Kenthurst - Wisemans Ferry	55-59	799
Dural - Kenthurst - Wisemans Ferry	60-64	578
Dural - Kenthurst - Wisemans Ferry	65-69	353
Dural - Kenthurst - Wisemans Ferry	70-74	166
Dural - Kenthurst - Wisemans Ferry	75+	108
Galston - Laughtondale	15-19	113
Galston - Laughtondale	20-24	160
Galston - Laughtondale	25-29	138
Galston - Laughtondale	30-34	111
Galston - Laughtondale	35-39	131
Galston - Laughtondale	40-44	176
Galston - Laughtondale	45-49	198
Galston - Laughtondale	50-54	208
Galston - Laughtondale	55-59	189
Galston - Laughtondale	60-64	134
Galston - Laughtondale	65-69	66
Galston - Laughtondale	70-74	35
Galston - Laughtondale	75+	21
Bilpin - Colo - St Albans	15-19	18
Bilpin - Colo - St Albans	20-24	26
Bilpin - Colo - St Albans	25-29	32
Bilpin - Colo - St Albans	30-34	40
Bilpin - Colo - St Albans	35-39	36
Bilpin - Colo - St Albans	40-44	59
Bilpin - Colo - St Albans	45-49	56
Bilpin - Colo - St Albans	50-54	62
Bilpin - Colo - St Albans	55-59	62
Bilpin - Colo - St Albans	60-64	47
Bilpin - Colo - St Albans	65-69	37
Bilpin - Colo - St Albans	70-74	22
Bilpin - Colo - St Albans	75+	15
Kurrajong Heights - Ebenezer	15-19	259
Kurrajong Heights - Ebenezer	20-24	335
Kurrajong Heights - Ebenezer	25-29	314
Kurrajong Heights - Ebenezer	30-34	258
