SA2_NAME16	Age	Sex	workers
Jamestown	20-24	M	81
Jamestown	25-29	F	49
Jamestown	25-29	M	74
Jamestown	30-34	F	62
Jamestown	30-34	M	74
Jamestown	35-39	F	73
Jamestown	35-39	M	84
Jamestown	40-44	F	86
Jamestown	40-44	M	76
Jamestown	45-49	F	85
Jamestown	45-49	M	80
Jamestown	50-54	F	112
Jamestown	50-54	M	98
Jamestown	55-59	F	116
Jamestown	55-59	M	118
Jamestown	60-64	F	83
Jamestown	60-64	M	90
Jamestown	65-69	F	44
Jamestown	65-69	M	65
Jamestown	70-74	F	14
Jamestown	70-74	M	37
Jamestown	75+	F	12
Jamestown	75+	M	28
Peterborough - Mount Remarkable	15-19	F	36
Peterborough - Mount Remarkable	15-19	M	35
Peterborough - Mount Remarkable	20-24	F	47
Peterborough - Mount Remarkable	20-24	M	56
Peterborough - Mount Remarkable	25-29	F	48
Peterborough - Mount Remarkable	25-29	M	48
Peterborough - Mount Remarkable	30-34	F	49
Peterborough - Mount Remarkable	30-34	M	62
Peterborough - Mount Remarkable	35-39	F	66
Peterborough - Mount Remarkable	35-39	M	48
Peterborough - Mount Remarkable	40-44	F	63
Peterborough - Mount Remarkable	40-44	M	69
Peterborough - Mount Remarkable	45-49	F	98
Peterborough - Mount Remarkable	45-49	M	85
Peterborough - Mount Remarkable	50-54	F	104
Peterborough - Mount Remarkable	50-54	M	97
Peterborough - Mount Remarkable	55-59	F	125
Peterborough - Mount Remarkable	55-59	M	137
Peterborough - Mount Remarkable	60-64	F	96
Peterborough - Mount Remarkable	60-64	M	126
Peterborough - Mount Remarkable	65-69	F	40
Peterborough - Mount Remarkable	65-69	M	56
Peterborough - Mount Remarkable	70-74	F	20
Peterborough - Mount Remarkable	70-74	M	36
Peterborough - Mount Remarkable	75+	F	11
Peterborough - Mount Remarkable	75+	M	26
Port Pirie	15-19	F	218
Port Pirie	15-19	M	167
Port Pirie	20-24	F	265
Port Pirie	20-24	M	268
Port Pirie	25-29	F	292
Port Pirie	25-29	M	283
Port Pirie	30-34	F	249
Port Pirie	30-34	M	285
Port Pirie	35-39	F	270
Port Pirie	35-39	M	252
Port Pirie	40-44	F	317
Port Pirie	40-44	M	303
Port Pirie	45-49	F	352
Port Pirie	45-49	M	348
Port Pirie	50-54	F	346
Port Pirie	50-54	M	369
Port Pirie	55-59	F	366
Port Pirie	55-59	M	319
Port Pirie	60-64	F	181
Port Pirie	60-64	M	227
Port Pirie	65-69	F	54
Port Pirie	65-69	M	84
Port Pirie	70-74	F	19
Port Pirie	70-74	M	23
Port Pirie	75+	F	7
Port Pirie	75+	M	3
Port Pirie Region	15-19	F	16
Port Pirie Region	15-19	M	32
Port Pirie Region	20-24	F	22
Port Pirie Region	20-24	M	33
Port Pirie Region	25-29	F	12
Port Pirie Region	25-29	M	35
Port Pirie Region	30-34	F	25
Port Pirie Region	30-34	M	45
Port Pirie Region	35-39	F	29
Port Pirie Region	35-39	M	37
Port Pirie Region	40-44	F	27
Port Pirie Region	40-44	M	41
Port Pirie Region	45-49	F	37
Port Pirie Region	45-49	M	32
Port Pirie Region	50-54	F	61
Port Pirie Region	50-54	M	52
Port Pirie Region	55-59	F	38
Port Pirie Region	55-59	M	45
Port Pirie Region	60-64	F	30
Port Pirie Region	60-64	M	45
Port Pirie Region	65-69	F	10
Port Pirie Region	65-69	M	26
Port Pirie Region	70-74	F	7
Port Pirie Region	70-74	M	14
Port Pirie Region	75+	F	3
Port Pirie Region	75+	M	9
Kadina	15-19	F	78
Kadina	15-19	M	97
Kadina	20-24	F	107
Kadina	20-24	M	102
Kadina	25-29	F	102
Kadina	25-29	M	99
Kadina	30-34	F	117
Kadina	30-34	M	92
Kadina	35-39	F	130
Kadina	35-39	M	105
Kadina	40-44	F	128
Kadina	40-44	M	104
Kadina	45-49	F	181
Kadina	45-49	M	128
Kadina	50-54	F	157
Kadina	50-54	M	138
Kadina	55-59	F	122
Kadina	55-59	M	115
Kadina	60-64	F	87
Kadina	60-64	M	104
Kadina	65-69	F	30
Kadina	65-69	M	49
Kadina	70-74	F	6
Kadina	70-74	M	11
Kadina	75+	F	9
Kadina	75+	M	24
Moonta	15-19	F	35
Moonta	15-19	M	55
Moonta	20-24	F	40
Moonta	20-24	M	41
Moonta	25-29	F	33
Moonta	25-29	M	44
Moonta	30-34	F	31
Moonta	30-34	M	44
Moonta	35-39	F	33
Moonta	35-39	M	30
Moonta	40-44	F	50
Moonta	40-44	M	34
Moonta	45-49	F	63
Moonta	45-49	M	67
Moonta	50-54	F	64
Moonta	50-54	M	62
Moonta	55-59	F	56
Moonta	55-59	M	48
Moonta	60-64	F	52
Moonta	60-64	M	48
Moonta	65-69	F	15
Moonta	65-69	M	22
Moonta	70-74	F	10
Moonta	70-74	M	13
Moonta	75+	F	9
Moonta	75+	M	6
Wallaroo	15-19	F	35
Wallaroo	15-19	M	41
Wallaroo	20-24	F	52
Wallaroo	20-24	M	16
Wallaroo	25-29	F	45
Wallaroo	25-29	M	36
Wallaroo	30-34	F	52
Wallaroo	30-34	M	28
Wallaroo	35-39	F	37
Wallaroo	35-39	M	31
Wallaroo	40-44	F	49
Wallaroo	40-44	M	42
Wallaroo	45-49	F	48
Wallaroo	45-49	M	35
Wallaroo	50-54	F	74
Wallaroo	50-54	M	41
Wallaroo	55-59	F	86
Wallaroo	55-59	M	58
Wallaroo	60-64	F	59
Wallaroo	60-64	M	46
Wallaroo	65-69	F	22
Wallaroo	65-69	M	16
Wallaroo	70-74	M	8
Wallaroo	75+	F	3
Wallaroo	75+	M	3
Yorke Peninsula - North	15-19	F	45
Yorke Peninsula - North	15-19	M	57
Yorke Peninsula - North	20-24	F	71
Yorke Peninsula - North	20-24	M	82
Yorke Peninsula - North	25-29	F	79
Yorke Peninsula - North	25-29	M	90
Yorke Peninsula - North	30-34	F	94
Yorke Peninsula - North	30-34	M	107
Yorke Peninsula - North	35-39	F	99
Yorke Peninsula - North	35-39	M	122
Yorke Peninsula - North	40-44	F	110
Yorke Peninsula - North	40-44	M	113
Yorke Peninsula - North	45-49	F	139
Yorke Peninsula - North	45-49	M	121
Yorke Peninsula - North	50-54	F	153
Yorke Peninsula - North	50-54	M	160
Yorke Peninsula - North	55-59	F	187
Yorke Peninsula - North	55-59	M	176
Yorke Peninsula - North	60-64	F	124
Yorke Peninsula - North	60-64	M	150
Yorke Peninsula - North	65-69	F	57
Yorke Peninsula - North	65-69	M	78
Yorke Peninsula - North	70-74	F	21
Yorke Peninsula - North	70-74	M	38
Yorke Peninsula - North	75+	F	17
Yorke Peninsula - North	75+	M	46
Yorke Peninsula - South	15-19	F	20
Yorke Peninsula - South	15-19	M	34
Yorke Peninsula - South	20-24	F	34
Yorke Peninsula - South	20-24	M	41
Yorke Peninsula - South	25-29	F	42
Yorke Peninsula - South	25-29	M	40
Yorke Peninsula - South	30-34	F	34
Yorke Peninsula - South	30-34	M	43
Yorke Peninsula - South	35-39	F	35
Yorke Peninsula - South	35-39	M	40
Yorke Peninsula - South	40-44	F	53
Yorke Peninsula - South	40-44	M	42
Yorke Peninsula - South	45-49	F	71
Yorke Peninsula - South	45-49	M	74
Yorke Peninsula - South	50-54	F	82
Yorke Peninsula - South	50-54	M	77
Yorke Peninsula - South	55-59	F	78
Yorke Peninsula - South	55-59	M	72
Yorke Peninsula - South	60-64	F	65
Yorke Peninsula - South	60-64	M	69
Yorke Peninsula - South	65-69	F	23
Yorke Peninsula - South	65-69	M	41
Yorke Peninsula - South	70-74	F	15
Yorke Peninsula - South	70-74	M	21
Yorke Peninsula - South	75+	F	4
Yorke Peninsula - South	75+	M	16
Ceduna	15-19	F	34
Ceduna	15-19	M	34
Ceduna	20-24	F	67
Ceduna	20-24	M	60
Ceduna	25-29	F	74
Ceduna	25-29	M	55
Ceduna	30-34	F	69
Ceduna	30-34	M	51
Ceduna	35-39	F	63
Ceduna	35-39	M	42
Ceduna	40-44	F	72
Ceduna	40-44	M	65
Ceduna	45-49	F	83
Ceduna	45-49	M	79
Ceduna	50-54	F	80
Ceduna	50-54	M	45
Ceduna	55-59	F	80
Ceduna	55-59	M	65
Ceduna	60-64	F	50
Ceduna	60-64	M	59
Ceduna	65-69	F	23
Ceduna	65-69	M	31
Ceduna	70-74	F	4
Ceduna	70-74	M	14
Ceduna	75+	M	6
Eyre Peninsula	15-19	F	48
Eyre Peninsula	15-19	M	59
Eyre Peninsula	20-24	F	42
Eyre Peninsula	20-24	M	92
Eyre Peninsula	25-29	F	57
Eyre Peninsula	25-29	M	92
Eyre Peninsula	30-34	F	79
Eyre Peninsula	30-34	M	117
Eyre Peninsula	35-39	F	78
Eyre Peninsula	35-39	M	136
Eyre Peninsula	40-44	F	101
Eyre Peninsula	40-44	M	127
Eyre Peninsula	45-49	F	127
Eyre Peninsula	45-49	M	170
Eyre Peninsula	50-54	F	110
Eyre Peninsula	50-54	M	130
Eyre Peninsula	55-59	F	137
Eyre Peninsula	55-59	M	141
Eyre Peninsula	60-64	F	74
Eyre Peninsula	60-64	M	120
Eyre Peninsula	65-69	F	33
Eyre Peninsula	65-69	M	65
Eyre Peninsula	70-74	F	16
Eyre Peninsula	70-74	M	42
Eyre Peninsula	75+	F	12
Eyre Peninsula	75+	M	30
Kimba - Cleve - Franklin Harbour	15-19	F	29
Kimba - Cleve - Franklin Harbour	15-19	M	49
Kimba - Cleve - Franklin Harbour	20-24	F	49
Kimba - Cleve - Franklin Harbour	20-24	M	72
Kimba - Cleve - Franklin Harbour	25-29	F	71
Kimba - Cleve - Franklin Harbour	25-29	M	99
Kimba - Cleve - Franklin Harbour	30-34	F	84
Kimba - Cleve - Franklin Harbour	30-34	M	98
Kimba - Cleve - Franklin Harbour	35-39	F	65
Kimba - Cleve - Franklin Harbour	35-39	M	115
Kimba - Cleve - Franklin Harbour	40-44	F	111
Kimba - Cleve - Franklin Harbour	40-44	M	90
Kimba - Cleve - Franklin Harbour	45-49	F	109
Kimba - Cleve - Franklin Harbour	45-49	M	123
Kimba - Cleve - Franklin Harbour	50-54	F	103
Kimba - Cleve - Franklin Harbour	50-54	M	141
Kimba - Cleve - Franklin Harbour	55-59	F	104
Kimba - Cleve - Franklin Harbour	55-59	M	136
Kimba - Cleve - Franklin Harbour	60-64	F	67
Kimba - Cleve - Franklin Harbour	60-64	M	104
Kimba - Cleve - Franklin Harbour	65-69	F	28
Kimba - Cleve - Franklin Harbour	65-69	M	54
Kimba - Cleve - Franklin Harbour	70-74	F	20
Kimba - Cleve - Franklin Harbour	70-74	M	31
Kimba - Cleve - Franklin Harbour	75+	F	11
Kimba - Cleve - Franklin Harbour	75+	M	13
Le Hunte - Elliston	15-19	F	15
Le Hunte - Elliston	15-19	M	20
Le Hunte - Elliston	20-24	F	36
Le Hunte - Elliston	20-24	M	42
Le Hunte - Elliston	25-29	F	29
Le Hunte - Elliston	25-29	M	38
Le Hunte - Elliston	30-34	F	48
Le Hunte - Elliston	30-34	M	55
Le Hunte - Elliston	35-39	F	52
Le Hunte - Elliston	35-39	M	53
Le Hunte - Elliston	40-44	F	52
Le Hunte - Elliston	40-44	M	51
Le Hunte - Elliston	45-49	F	57
Le Hunte - Elliston	45-49	M	56
Le Hunte - Elliston	50-54	F	65
Le Hunte - Elliston	50-54	M	68
Le Hunte - Elliston	55-59	F	74
Le Hunte - Elliston	55-59	M	70
Le Hunte - Elliston	60-64	F	48
Le Hunte - Elliston	60-64	M	78
Le Hunte - Elliston	65-69	F	18
Le Hunte - Elliston	65-69	M	33
Le Hunte - Elliston	70-74	F	7
Le Hunte - Elliston	70-74	M	14
Le Hunte - Elliston	75+	F	4
Le Hunte - Elliston	75+	M	4
Port Lincoln	15-19	F	260
Port Lincoln	15-19	M	234
Port Lincoln	20-24	F	298
Port Lincoln	20-24	M	270
Port Lincoln	25-29	F	359
Port Lincoln	25-29	M	290
Port Lincoln	30-34	F	377
Port Lincoln	30-34	M	351
Port Lincoln	35-39	F	341
Port Lincoln	35-39	M	297
Port Lincoln	40-44	F	420
Port Lincoln	40-44	M	319
Port Lincoln	45-49	F	444
Port Lincoln	45-49	M	335
Port Lincoln	50-54	F	407
Port Lincoln	50-54	M	344
Port Lincoln	55-59	F	374
Port Lincoln	55-59	M	332
Port Lincoln	60-64	F	228
Port Lincoln	60-64	M	237
Port Lincoln	65-69	F	69
Port Lincoln	65-69	M	103
Port Lincoln	70-74	F	26
Port Lincoln	70-74	M	38
Port Lincoln	75+	F	16
Port Lincoln	75+	M	22
West Coast (SA)	15-19	F	26
West Coast (SA)	15-19	M	35
West Coast (SA)	20-24	F	31
West Coast (SA)	20-24	M	48
West Coast (SA)	25-29	F	47
West Coast (SA)	25-29	M	49
West Coast (SA)	30-34	F	38
West Coast (SA)	30-34	M	68
West Coast (SA)	35-39	F	46
West Coast (SA)	35-39	M	72
West Coast (SA)	40-44	F	61
West Coast (SA)	40-44	M	73
West Coast (SA)	45-49	F	73
West Coast (SA)	45-49	M	84
West Coast (SA)	50-54	F	60
West Coast (SA)	50-54	M	100
West Coast (SA)	55-59	F	67
West Coast (SA)	55-59	M	101
West Coast (SA)	60-64	F	59
West Coast (SA)	60-64	M	76
West Coast (SA)	65-69	F	14
West Coast (SA)	65-69	M	34
West Coast (SA)	70-74	F	11
West Coast (SA)	70-74	M	23
West Coast (SA)	75+	F	7
West Coast (SA)	75+	M	9
Western	25-29	F	3
Western	25-29	M	11
Western	30-34	M	3
Western	35-39	M	3
Western	40-44	M	5
Western	45-49	M	6
Western	50-54	M	5
Western	55-59	M	5
Whyalla	15-19	F	220
Whyalla	15-19	M	175
Whyalla	20-24	F	340
Whyalla	20-24	M	327
Whyalla	25-29	F	410
Whyalla	25-29	M	342
Whyalla	30-34	F	372
Whyalla	30-34	M	331
Whyalla	35-39	F	303
Whyalla	35-39	M	275
Whyalla	40-44	F	437
Whyalla	40-44	M	338
Whyalla	45-49	F	485
Whyalla	45-49	M	403
Whyalla	50-54	F	430
Whyalla	50-54	M	426
Whyalla	55-59	F	372
Whyalla	55-59	M	370
Whyalla	60-64	F	205
Whyalla	60-64	M	207
Whyalla	65-69	F	61
Whyalla	65-69	M	72
Whyalla	70-74	F	24
Whyalla	70-74	M	25
Whyalla	75+	F	9
Whyalla	75+	M	16
Whyalla - North	15-19	M	9
Whyalla - North	20-24	F	7
Whyalla - North	20-24	M	46
Whyalla - North	25-29	F	13
Whyalla - North	25-29	M	111
Whyalla - North	30-34	F	13
Whyalla - North	30-34	M	88
Whyalla - North	35-39	F	9
Whyalla - North	35-39	M	91
Whyalla - North	40-44	F	18
Whyalla - North	40-44	M	120
Whyalla - North	45-49	F	13
Whyalla - North	45-49	M	118
Whyalla - North	50-54	F	13
Whyalla - North	50-54	M	110
Whyalla - North	55-59	F	3
Whyalla - North	55-59	M	77
Whyalla - North	60-64	M	33
Whyalla - North	65-69	M	5
APY Lands	15-19	F	3
APY Lands	15-19	M	3
APY Lands	20-24	F	36
APY Lands	20-24	M	33
APY Lands	25-29	F	45
APY Lands	25-29	M	32
APY Lands	30-34	F	33
APY Lands	30-34	M	30
APY Lands	35-39	F	30
APY Lands	35-39	M	35
APY Lands	40-44	F	33
APY Lands	40-44	M	16
APY Lands	45-49	F	43
APY Lands	45-49	M	29
APY Lands	50-54	F	35
APY Lands	50-54	M	25
APY Lands	55-59	F	39
APY Lands	55-59	M	31
APY Lands	60-64	F	31
APY Lands	60-64	M	26
APY Lands	65-69	F	10
APY Lands	65-69	M	10
APY Lands	70-74	F	3
APY Lands	70-74	M	6
APY Lands	75+	F	4
APY Lands	75+	M	3
Coober Pedy	15-19	F	5
Coober Pedy	15-19	M	5
Coober Pedy	20-24	F	26
Coober Pedy	20-24	M	16
Coober Pedy	25-29	F	42
Coober Pedy	25-29	M	44
Coober Pedy	30-34	F	36
Coober Pedy	30-34	M	40
Coober Pedy	35-39	F	26
Coober Pedy	35-39	M	42
Coober Pedy	40-44	F	31
Coober Pedy	40-44	M	36
Coober Pedy	45-49	F	31
Coober Pedy	45-49	M	32
Coober Pedy	50-54	F	41
Coober Pedy	50-54	M	41
Coober Pedy	55-59	F	29
Coober Pedy	55-59	M	34
Coober Pedy	60-64	F	34
Coober Pedy	60-64	M	27
Coober Pedy	65-69	F	10
Coober Pedy	65-69	M	20
Coober Pedy	70-74	F	9
Coober Pedy	70-74	M	12
Coober Pedy	75+	F	4
Coober Pedy	75+	M	12
Quorn - Lake Gilles	15-19	F	18
Quorn - Lake Gilles	15-19	M	29
Quorn - Lake Gilles	20-24	F	17
Quorn - Lake Gilles	20-24	M	41
Quorn - Lake Gilles	25-29	F	25
Quorn - Lake Gilles	25-29	M	61
Quorn - Lake Gilles	30-34	F	19
Quorn - Lake Gilles	30-34	M	55
Quorn - Lake Gilles	35-39	F	20
Quorn - Lake Gilles	35-39	M	63
Quorn - Lake Gilles	40-44	F	27
Quorn - Lake Gilles	40-44	M	63
Quorn - Lake Gilles	45-49	F	38
Quorn - Lake Gilles	45-49	M	69
Quorn - Lake Gilles	50-54	F	34
Quorn - Lake Gilles	50-54	M	48
Quorn - Lake Gilles	55-59	F	41
Quorn - Lake Gilles	55-59	M	51
Quorn - Lake Gilles	60-64	F	33
Quorn - Lake Gilles	60-64	M	45
Quorn - Lake Gilles	65-69	F	16
Quorn - Lake Gilles	65-69	M	12
Quorn - Lake Gilles	70-74	F	6
Quorn - Lake Gilles	70-74	M	8
Quorn - Lake Gilles	75+	M	7
Outback	15-19	F	25
Outback	15-19	M	44
Outback	20-24	F	68
Outback	20-24	M	130
Outback	25-29	F	81
Outback	25-29	M	247
Outback	30-34	F	80
Outback	30-34	M	305
Outback	35-39	F	57
Outback	35-39	M	266
Outback	40-44	F	56
Outback	40-44	M	271
Outback	45-49	F	84
Outback	45-49	M	294
Outback	50-54	F	87
Outback	50-54	M	298
Outback	55-59	F	69
Outback	55-59	M	235
Outback	60-64	F	50
Outback	60-64	M	130
Outback	65-69	F	12
Outback	65-69	M	47
Outback	70-74	F	11
Outback	70-74	M	16
Outback	75+	F	4
Outback	75+	M	12
Port Augusta	15-19	F	157
Port Augusta	15-19	M	154
Port Augusta	20-24	F	282
Port Augusta	20-24	M	242
Port Augusta	25-29	F	290
Port Augusta	25-29	M	251
Port Augusta	30-34	F	256
Port Augusta	30-34	M	215
Port Augusta	35-39	F	249
Port Augusta	35-39	M	190
Port Augusta	40-44	F	289
Port Augusta	40-44	M	220
Port Augusta	45-49	F	363
Port Augusta	45-49	M	249
Port Augusta	50-54	F	363
Port Augusta	50-54	M	296
Port Augusta	55-59	F	308
Port Augusta	55-59	M	291
Port Augusta	60-64	F	203
Port Augusta	60-64	M	194
Port Augusta	65-69	F	79
Port Augusta	65-69	M	102
Port Augusta	70-74	F	26
Port Augusta	70-74	M	25
Port Augusta	75+	F	8
Port Augusta	75+	M	7
Roxby Downs	15-19	F	26
Roxby Downs	15-19	M	55
Roxby Downs	20-24	F	86
Roxby Downs	20-24	M	208
Roxby Downs	25-29	F	123
Roxby Downs	25-29	M	360
Roxby Downs	30-34	F	141
Roxby Downs	30-34	M	416
Roxby Downs	35-39	F	126
Roxby Downs	35-39	M	364
Roxby Downs	40-44	F	89
Roxby Downs	40-44	M	323
Roxby Downs	45-49	F	85
Roxby Downs	45-49	M	327
Roxby Downs	50-54	F	85
Roxby Downs	50-54	M	275
Roxby Downs	55-59	F	62
Roxby Downs	55-59	M	225
Roxby Downs	60-64	F	21
Roxby Downs	60-64	M	87
Roxby Downs	65-69	F	8
Roxby Downs	65-69	M	30
Roxby Downs	70-74	M	3
Roxby Downs	75+	M	4
Goolwa - Port Elliot	15-19	F	101
Goolwa - Port Elliot	15-19	M	74
Goolwa - Port Elliot	20-24	F	97
Goolwa - Port Elliot	20-24	M	89
Goolwa - Port Elliot	25-29	F	95
Goolwa - Port Elliot	25-29	M	87
Goolwa - Port Elliot	30-34	F	93
Goolwa - Port Elliot	30-34	M	129
Goolwa - Port Elliot	35-39	F	118
Goolwa - Port Elliot	35-39	M	126
Goolwa - Port Elliot	40-44	F	163
Goolwa - Port Elliot	40-44	M	148
Goolwa - Port Elliot	45-49	F	180
Goolwa - Port Elliot	45-49	M	121
Goolwa - Port Elliot	50-54	F	191
Goolwa - Port Elliot	50-54	M	157
Goolwa - Port Elliot	55-59	F	190
Goolwa - Port Elliot	55-59	M	132
Goolwa - Port Elliot	60-64	F	129
Goolwa - Port Elliot	60-64	M	129
Goolwa - Port Elliot	65-69	F	54
Goolwa - Port Elliot	65-69	M	64
Goolwa - Port Elliot	70-74	F	21
Goolwa - Port Elliot	70-74	M	27
Goolwa - Port Elliot	75+	F	12
Goolwa - Port Elliot	75+	M	12
Kangaroo Island	15-19	F	54
Kangaroo Island	15-19	M	48
Kangaroo Island	20-24	F	58
Kangaroo Island	20-24	M	53
Kangaroo Island	25-29	F	62
Kangaroo Island	25-29	M	64
Kangaroo Island	30-34	F	98
Kangaroo Island	30-34	M	85
Kangaroo Island	35-39	F	77
Kangaroo Island	35-39	M	83
Kangaroo Island	40-44	F	102
Kangaroo Island	40-44	M	86
Kangaroo Island	45-49	F	124
Kangaroo Island	45-49	M	109
Kangaroo Island	50-54	F	130
Kangaroo Island	50-54	M	113
Kangaroo Island	55-59	F	138
Kangaroo Island	55-59	M	130
Kangaroo Island	60-64	F	90
Kangaroo Island	60-64	M	112
Kangaroo Island	65-69	F	67
Kangaroo Island	65-69	M	75
Kangaroo Island	70-74	F	19
Kangaroo Island	70-74	M	36
Kangaroo Island	75+	F	11
Kangaroo Island	75+	M	20
Strathalbyn	15-19	F	81
Strathalbyn	15-19	M	56
Strathalbyn	20-24	F	87
Strathalbyn	20-24	M	83
Strathalbyn	25-29	F	93
Strathalbyn	25-29	M	77
Strathalbyn	30-34	F	82
Strathalbyn	30-34	M	72
Strathalbyn	35-39	F	82
Strathalbyn	35-39	M	70
Strathalbyn	40-44	F	134
Strathalbyn	40-44	M	71
Strathalbyn	45-49	F	124
Strathalbyn	45-49	M	76
Strathalbyn	50-54	F	147
Strathalbyn	50-54	M	86
Strathalbyn	55-59	F	135
Strathalbyn	55-59	M	114
Strathalbyn	60-64	F	88
Strathalbyn	60-64	M	87
Strathalbyn	65-69	F	39
Strathalbyn	65-69	M	57
Strathalbyn	70-74	F	9
Strathalbyn	70-74	M	13
Strathalbyn	75+	F	8
Strathalbyn	75+	M	12
Strathalbyn Region	15-19	F	36
Strathalbyn Region	15-19	M	33
Strathalbyn Region	20-24	F	46
Strathalbyn Region	20-24	M	70
Strathalbyn Region	25-29	F	38
Strathalbyn Region	25-29	M	77
Strathalbyn Region	30-34	F	36
Strathalbyn Region	30-34	M	91
Strathalbyn Region	35-39	F	57
Strathalbyn Region	35-39	M	96
Strathalbyn Region	40-44	F	64
Strathalbyn Region	40-44	M	103
Strathalbyn Region	45-49	F	74
Strathalbyn Region	45-49	M	130
Strathalbyn Region	50-54	F	86
Strathalbyn Region	50-54	M	132
Strathalbyn Region	55-59	F	84
Strathalbyn Region	55-59	M	122
Strathalbyn Region	60-64	F	65
Strathalbyn Region	60-64	M	113
Strathalbyn Region	65-69	F	44
Strathalbyn Region	65-69	M	64
Strathalbyn Region	70-74	F	24
Strathalbyn Region	70-74	M	38
Strathalbyn Region	75+	F	23
Strathalbyn Region	75+	M	37
Victor Harbor	15-19	F	169
Victor Harbor	15-19	M	148
Victor Harbor	20-24	F	180
Victor Harbor	20-24	M	158
Victor Harbor	25-29	F	168
Victor Harbor	25-29	M	139
Victor Harbor	30-34	F	206
Victor Harbor	30-34	M	148
Victor Harbor	35-39	F	221
Victor Harbor	35-39	M	142
Victor Harbor	40-44	F	277
Victor Harbor	40-44	M	164
Victor Harbor	45-49	F	268
Victor Harbor	45-49	M	182
Victor Harbor	50-54	F	325
Victor Harbor	50-54	M	182
Victor Harbor	55-59	F	298
Victor Harbor	55-59	M	217
Victor Harbor	60-64	F	248
Victor Harbor	60-64	M	184
Victor Harbor	65-69	F	81
Victor Harbor	65-69	M	89
Victor Harbor	70-74	F	28
Victor Harbor	70-74	M	41
Victor Harbor	75+	F	13
Victor Harbor	75+	M	25
Yankalilla	15-19	F	53
Yankalilla	15-19	M	32
Yankalilla	20-24	F	51
Yankalilla	20-24	M	62
Yankalilla	25-29	F	35
Yankalilla	25-29	M	42
Yankalilla	30-34	F	55
Yankalilla	30-34	M	48
Yankalilla	35-39	F	55
Yankalilla	35-39	M	49
Yankalilla	40-44	F	66
Yankalilla	40-44	M	72
Yankalilla	45-49	F	81
Yankalilla	45-49	M	71
Yankalilla	50-54	F	93
Yankalilla	50-54	M	93
Yankalilla	55-59	F	99
Yankalilla	55-59	M	113
Yankalilla	60-64	F	71
Yankalilla	60-64	M	100
Yankalilla	65-69	F	47
Yankalilla	65-69	M	56
Yankalilla	70-74	F	17
Yankalilla	70-74	M	42
Yankalilla	75+	F	15
Yankalilla	75+	M	26
Grant	15-19	F	39
Grant	15-19	M	34
Grant	20-24	F	43
Grant	20-24	M	58
Grant	25-29	F	37
Grant	25-29	M	95
Grant	30-34	F	48
Grant	30-34	M	96
Grant	35-39	F	47
Grant	35-39	M	96
Grant	40-44	F	72
Grant	40-44	M	116
Grant	45-49	F	73
Grant	45-49	M	144
Grant	50-54	F	81
Grant	50-54	M	139
Grant	55-59	F	60
Grant	55-59	M	109
Grant	60-64	F	42
Grant	60-64	M	90
Grant	65-69	F	25
Grant	65-69	M	59
Grant	70-74	F	19
Grant	70-74	M	34
Grant	75+	F	23
Grant	75+	M	32
Kingston - Robe	15-19	F	50
Kingston - Robe	15-19	M	32
Kingston - Robe	20-24	F	42
Kingston - Robe	20-24	M	68
Kingston - Robe	25-29	F	64
Kingston - Robe	25-29	M	64
Kingston - Robe	30-34	F	62
Kingston - Robe	30-34	M	66
Kingston - Robe	35-39	F	50
Kingston - Robe	35-39	M	62
Kingston - Robe	40-44	F	82
Kingston - Robe	40-44	M	68
Kingston - Robe	45-49	F	72
Kingston - Robe	45-49	M	79
Kingston - Robe	50-54	F	82
Kingston - Robe	50-54	M	81
Kingston - Robe	55-59	F	81
Kingston - Robe	55-59	M	90
Kingston - Robe	60-64	F	76
Kingston - Robe	60-64	M	83
Kingston - Robe	65-69	F	52
Kingston - Robe	65-69	M	51
Kingston - Robe	70-74	F	13
Kingston - Robe	70-74	M	27
Kingston - Robe	75+	F	12
Kingston - Robe	75+	M	33
Millicent	15-19	F	64
Millicent	15-19	M	44
Millicent	20-24	F	80
Millicent	20-24	M	75
Millicent	25-29	F	76
Millicent	25-29	M	51
Millicent	30-34	F	70
Millicent	30-34	M	55
Millicent	35-39	F	87
Millicent	35-39	M	85
Millicent	40-44	F	96
Millicent	40-44	M	86
Millicent	45-49	F	134
Millicent	45-49	M	104
Millicent	50-54	F	135
Millicent	50-54	M	96
Millicent	55-59	F	125
Millicent	55-59	M	107
Millicent	60-64	F	81
Millicent	60-64	M	79
Millicent	65-69	F	38
Millicent	65-69	M	36
Millicent	70-74	F	10
Millicent	70-74	M	17
Millicent	75+	F	4
Millicent	75+	M	10
Naracoorte	15-19	F	100
Naracoorte	15-19	M	107
Naracoorte	20-24	F	104
Naracoorte	20-24	M	124
Naracoorte	25-29	F	112
Naracoorte	25-29	M	111
Naracoorte	30-34	F	123
Naracoorte	30-34	M	107
Naracoorte	35-39	F	141
Naracoorte	35-39	M	121
Naracoorte	40-44	F	151
Naracoorte	40-44	M	116
Naracoorte	45-49	F	176
Naracoorte	45-49	M	126
Naracoorte	50-54	F	155
Naracoorte	50-54	M	142
Naracoorte	55-59	F	149
Naracoorte	55-59	M	129
Naracoorte	60-64	F	98
Naracoorte	60-64	M	103
Naracoorte	65-69	F	52
Naracoorte	65-69	M	54
Naracoorte	70-74	F	21
Naracoorte	70-74	M	16
Naracoorte	75+	F	7
