SA2_NAME16	IncomeTotPersonal.max	PublicSector	LevelOfGovt	workers
Henderson	Inf	1	National	32
North Coogee		0		8
North Coogee	0	0		6
North Coogee	7875	0		27
North Coogee	15750	0		24
North Coogee	21000	0		19
North Coogee	26250	0		26
North Coogee	34125	0		49
North Coogee	42000	0		77
North Coogee	52500	0		57
North Coogee	65625	0		60
North Coogee	78750	0		48
North Coogee	91875	0		41
North Coogee	105000	0		29
North Coogee	157500	0		42
North Coogee	Inf	0		29
South Lake - Cockburn Central				16
South Lake - Cockburn Central		0		62
South Lake - Cockburn Central		1	State territory	6
South Lake - Cockburn Central	0			3
South Lake - Cockburn Central	0	0		48
South Lake - Cockburn Central	0	1	National	3
South Lake - Cockburn Central	7875			3
South Lake - Cockburn Central	7875	0		198
South Lake - Cockburn Central	7875	1	Local	8
South Lake - Cockburn Central	7875	1	National	3
South Lake - Cockburn Central	7875	1	State territory	3
South Lake - Cockburn Central	15750	0		251
South Lake - Cockburn Central	15750	1	Local	3
South Lake - Cockburn Central	15750	1	State territory	3
South Lake - Cockburn Central	21000			3
South Lake - Cockburn Central	21000	0		205
South Lake - Cockburn Central	21000	1	Local	3
South Lake - Cockburn Central	21000	1	National	3
South Lake - Cockburn Central	21000	1	State territory	7
South Lake - Cockburn Central	26250			4
South Lake - Cockburn Central	26250	0		243
South Lake - Cockburn Central	26250	1	Local	3
South Lake - Cockburn Central	26250	1	State territory	14
South Lake - Cockburn Central	34125	0		361
South Lake - Cockburn Central	34125	1	Local	7
South Lake - Cockburn Central	34125	1	National	6
South Lake - Cockburn Central	34125	1	State territory	32
South Lake - Cockburn Central	42000			5
South Lake - Cockburn Central	42000	0		438
South Lake - Cockburn Central	42000	1	National	3
South Lake - Cockburn Central	42000	1	State territory	23
South Lake - Cockburn Central	52500			3
South Lake - Cockburn Central	52500	0		565
South Lake - Cockburn Central	52500	1	National	3
South Lake - Cockburn Central	52500	1	State territory	36
South Lake - Cockburn Central	65625			7
South Lake - Cockburn Central	65625	0		555
South Lake - Cockburn Central	65625	1	Local	3
South Lake - Cockburn Central	65625	1	National	3
South Lake - Cockburn Central	65625	1	State territory	57
South Lake - Cockburn Central	78750			4
South Lake - Cockburn Central	78750	0		398
South Lake - Cockburn Central	78750	1	Local	7
South Lake - Cockburn Central	78750	1	National	7
South Lake - Cockburn Central	78750	1	State territory	87
South Lake - Cockburn Central	91875			7
South Lake - Cockburn Central	91875	0		324
South Lake - Cockburn Central	91875	1	National	3
South Lake - Cockburn Central	91875	1	State territory	111
South Lake - Cockburn Central	105000	0		216
South Lake - Cockburn Central	105000	1	State territory	98
South Lake - Cockburn Central	157500			4
South Lake - Cockburn Central	157500	0		258
South Lake - Cockburn Central	157500	1	Local	3
South Lake - Cockburn Central	157500	1	State territory	173
South Lake - Cockburn Central	Inf			3
South Lake - Cockburn Central	Inf	0		139
South Lake - Cockburn Central	Inf	1	State territory	30
Spearwood				3
Spearwood		0		28
Spearwood		1	Local	4
Spearwood		1	State territory	3
Spearwood	0	0		30
Spearwood	0	1	Local	3
Spearwood	7875			3
Spearwood	7875	0		172
Spearwood	7875	1	State territory	3
Spearwood	15750	0		183
Spearwood	15750	1	Local	3
Spearwood	15750	1	State territory	9
Spearwood	21000	0		131
Spearwood	21000	1	Local	4
Spearwood	21000	1	State territory	15
Spearwood	26250			3
Spearwood	26250	0		164
Spearwood	26250	1	Local	6
Spearwood	26250	1	State territory	13
Spearwood	34125	0		216
Spearwood	34125	1	Local	14
Spearwood	34125	1	State territory	9
Spearwood	42000	0		230
Spearwood	42000	1	Local	19
Spearwood	42000	1	State territory	3
Spearwood	52500			3
Spearwood	52500	0		249
Spearwood	52500	1	Local	25
Spearwood	52500	1	State territory	10
Spearwood	65625			4
Spearwood	65625	0		208
Spearwood	65625	1	Local	41
Spearwood	65625	1	State territory	6
Spearwood	78750			3
Spearwood	78750	0		115
Spearwood	78750	1	Local	60
Spearwood	78750	1	State territory	12
Spearwood	91875	0		86
Spearwood	91875	1	Local	50
Spearwood	91875	1	State territory	22
Spearwood	105000			3
Spearwood	105000	0		37
Spearwood	105000	1	Local	18
Spearwood	105000	1	State territory	16
Spearwood	157500	0		72
Spearwood	157500	1	Local	28
Spearwood	157500	1	State territory	17
Spearwood	Inf	0		41
Spearwood	Inf	1	Local	6
Spearwood	Inf	1	State territory	3
Success - Hammond Park				8
Success - Hammond Park		0		38
Success - Hammond Park	0	0		26
Success - Hammond Park	7875	0		328
Success - Hammond Park	7875	1	State territory	4
Success - Hammond Park	15750	0		297
Success - Hammond Park	15750	1	State territory	7
Success - Hammond Park	21000	0		266
Success - Hammond Park	21000	1	State territory	5
Success - Hammond Park	26250	0		232
Success - Hammond Park	26250	1	State territory	18
Success - Hammond Park	34125			3
Success - Hammond Park	34125	0		296
Success - Hammond Park	34125	1	State territory	28
Success - Hammond Park	42000			3
Success - Hammond Park	42000	0		311
Success - Hammond Park	42000	1	National	3
Success - Hammond Park	42000	1	State territory	35
Success - Hammond Park	52500			3
Success - Hammond Park	52500	0		289
Success - Hammond Park	52500	1	Local	3
Success - Hammond Park	52500	1	State territory	29
Success - Hammond Park	65625			4
Success - Hammond Park	65625	0		246
Success - Hammond Park	65625	1	National	11
Success - Hammond Park	65625	1	State territory	20
Success - Hammond Park	78750	0		122
Success - Hammond Park	78750	1	Local	5
Success - Hammond Park	78750	1	National	6
Success - Hammond Park	78750	1	State territory	19
Success - Hammond Park	91875			3
Success - Hammond Park	91875	0		89
Success - Hammond Park	91875	1	Local	3
Success - Hammond Park	91875	1	National	3
Success - Hammond Park	91875	1	State territory	30
Success - Hammond Park	105000	0		69
Success - Hammond Park	105000	1	Local	3
Success - Hammond Park	105000	1	National	3
Success - Hammond Park	105000	1	State territory	33
Success - Hammond Park	157500	0		73
Success - Hammond Park	157500	1	National	4
Success - Hammond Park	157500	1	State territory	24
Success - Hammond Park	Inf	0		52
Success - Hammond Park	Inf	1	State territory	8
Yangebup				4
Yangebup		0		10
Yangebup	0	0		12
Yangebup	7875	0		52
Yangebup	15750			3
Yangebup	15750	0		55
Yangebup	21000	0		36
Yangebup	21000	1	State territory	3
Yangebup	26250	0		52
Yangebup	26250	1	State territory	3
Yangebup	34125	0		71
Yangebup	34125	1	State territory	8
Yangebup	42000	0		91
Yangebup	42000	1	State territory	3
Yangebup	52500	0		124
Yangebup	52500	1	State territory	3
Yangebup	65625	0		147
Yangebup	65625	1	State territory	6
Yangebup	78750			3
Yangebup	78750	0		86
Yangebup	78750	1	State territory	4
Yangebup	91875	0		79
Yangebup	91875	1	State territory	3
Yangebup	105000	0		55
Yangebup	105000	1	State territory	3
Yangebup	157500	0		60
Yangebup	157500	1	State territory	3
Yangebup	Inf	0		20
Beeliar - Wattleup		0		23
Beeliar - Wattleup	0			3
Beeliar - Wattleup	0	0		13
Beeliar - Wattleup	7875	0		91
Beeliar - Wattleup	7875	1	State territory	5
Beeliar - Wattleup	15750	0		78
Beeliar - Wattleup	15750	1	State territory	9
Beeliar - Wattleup	21000	0		82
Beeliar - Wattleup	21000	1	State territory	8
Beeliar - Wattleup	26250	0		80
Beeliar - Wattleup	26250	1	State territory	10
Beeliar - Wattleup	34125	0		142
Beeliar - Wattleup	34125	1	Local	3
Beeliar - Wattleup	34125	1	State territory	7
Beeliar - Wattleup	42000	0		153
Beeliar - Wattleup	42000	1	State territory	8
Beeliar - Wattleup	52500	0		171
Beeliar - Wattleup	52500	1	State territory	13
Beeliar - Wattleup	65625			3
Beeliar - Wattleup	65625	0		187
Beeliar - Wattleup	65625	1	Local	3
Beeliar - Wattleup	65625	1	State territory	17
Beeliar - Wattleup	78750	0		137
Beeliar - Wattleup	78750	1	Local	3
Beeliar - Wattleup	78750	1	State territory	12
Beeliar - Wattleup	91875	0		120
Beeliar - Wattleup	91875	1	State territory	17
Beeliar - Wattleup	105000	0		113
Beeliar - Wattleup	105000	1	Local	3
Beeliar - Wattleup	105000	1	State territory	13
Beeliar - Wattleup	157500	0		150
Beeliar - Wattleup	157500	1	State territory	8
Beeliar - Wattleup	Inf	0		60
Jandakot				25
Jandakot		0		73
Jandakot		1	State territory	4
Jandakot	0			3
Jandakot	0	0		36
Jandakot	7875	0		117
Jandakot	15750			3
Jandakot	15750	0		122
Jandakot	21000			5
Jandakot	21000	0		162
Jandakot	26250			3
Jandakot	26250	0		200
Jandakot	26250	1	State territory	6
Jandakot	34125			9
Jandakot	34125	0		379
Jandakot	34125	1	State territory	8
Jandakot	42000			9
Jandakot	42000	0		486
Jandakot	42000	1	State territory	9
Jandakot	52500			3
Jandakot	52500	0		815
Jandakot	52500	1	State territory	27
Jandakot	65625			10
Jandakot	65625	0		974
Jandakot	65625	1	National	3
Jandakot	65625	1	State territory	39
Jandakot	78750	0		777
Jandakot	78750	1	State territory	45
Jandakot	91875			4
Jandakot	91875	0		660
Jandakot	91875	1	State territory	61
Jandakot	105000			5
Jandakot	105000	0		491
Jandakot	105000	1	National	3
Jandakot	105000	1	State territory	73
Jandakot	157500	0		833
Jandakot	157500	1	National	6
Jandakot	157500	1	State territory	132
Jandakot	Inf			3
Jandakot	Inf	0		540
Jandakot	Inf	1	National	5
Jandakot	Inf	1	State territory	29
East Fremantle				6
East Fremantle		0		14
East Fremantle	0	0		18
East Fremantle	7875	0		72
East Fremantle	15750	0		103
East Fremantle	15750	1	National	8
East Fremantle	15750	1	State territory	5
East Fremantle	21000	0		95
East Fremantle	21000	1	National	3
East Fremantle	21000	1	State territory	6
East Fremantle	26250	0		96
East Fremantle	26250	1	National	5
East Fremantle	26250	1	State territory	7
East Fremantle	34125			3
East Fremantle	34125	0		124
East Fremantle	34125	1	State territory	4
East Fremantle	42000	0		167
East Fremantle	42000	1	Local	3
East Fremantle	42000	1	National	8
East Fremantle	42000	1	State territory	8
East Fremantle	52500			3
East Fremantle	52500	0		168
East Fremantle	52500	1	Local	10
East Fremantle	52500	1	National	4
East Fremantle	52500	1	State territory	6
East Fremantle	65625			8
East Fremantle	65625	0		174
East Fremantle	65625	1	Local	3
East Fremantle	65625	1	National	10
East Fremantle	65625	1	State territory	3
East Fremantle	78750	0		113
East Fremantle	78750	1	Local	5
East Fremantle	78750	1	National	27
East Fremantle	78750	1	State territory	17
East Fremantle	91875	0		108
East Fremantle	91875	1	National	31
East Fremantle	91875	1	State territory	6
East Fremantle	105000	0		69
East Fremantle	105000	1	National	25
East Fremantle	105000	1	State territory	6
East Fremantle	157500	0		99
East Fremantle	157500	1	Local	4
East Fremantle	157500	1	National	29
East Fremantle	157500	1	State territory	8
East Fremantle	Inf	0		83
East Fremantle	Inf	1	National	7
Fremantle				36
Fremantle		0		170
Fremantle		1	Local	4
Fremantle		1	National	6
Fremantle		1	State territory	17
Fremantle	0			4
Fremantle	0	0		114
Fremantle	0	1	State territory	3
Fremantle	7875			10
Fremantle	7875	0		523
Fremantle	7875	1	Local	4
Fremantle	7875	1	National	3
Fremantle	7875	1	State territory	13
Fremantle	15750			7
Fremantle	15750	0		597
Fremantle	15750	1	Local	4
Fremantle	15750	1	National	9
Fremantle	15750	1	State territory	18
Fremantle	21000			17
Fremantle	21000	0		638
Fremantle	21000	1	Local	10
Fremantle	21000	1	National	4
Fremantle	21000	1	State territory	37
Fremantle	26250			8
Fremantle	26250	0		741
Fremantle	26250	1	Local	10
Fremantle	26250	1	National	6
Fremantle	26250	1	State territory	54
Fremantle	34125			13
Fremantle	34125	0		1028
Fremantle	34125	1	Local	14
Fremantle	34125	1	National	19
Fremantle	34125	1	State territory	106
Fremantle	42000			11
Fremantle	42000	0		1164
Fremantle	42000	1	Local	19
Fremantle	42000	1	National	25
Fremantle	42000	1	State territory	163
Fremantle	52500			21
Fremantle	52500	0		1434
Fremantle	52500	1	Local	34
Fremantle	52500	1	National	53
Fremantle	52500	1	State territory	264
Fremantle	65625			10
Fremantle	65625	0		1614
Fremantle	65625	1	Local	63
Fremantle	65625	1	National	72
Fremantle	65625	1	State territory	393
Fremantle	78750			9
Fremantle	78750	0		1208
Fremantle	78750	1	Local	70
Fremantle	78750	1	National	80
Fremantle	78750	1	State territory	328
Fremantle	91875			3
Fremantle	91875	0		978
Fremantle	91875	1	Local	59
Fremantle	91875	1	National	57
Fremantle	91875	1	State territory	372
Fremantle	105000			6
Fremantle	105000	0		667
Fremantle	105000	1	Local	29
Fremantle	105000	1	National	50
Fremantle	105000	1	State territory	381
Fremantle	157500			8
Fremantle	157500	0		1233
Fremantle	157500	1	Local	34
Fremantle	157500	1	National	59
Fremantle	157500	1	State territory	461
Fremantle	Inf			10
Fremantle	Inf	0		730
Fremantle	Inf	1	Local	11
Fremantle	Inf	1	National	20
Fremantle	Inf	1	State territory	121
Fremantle - South				14
Fremantle - South		0		47
Fremantle - South		1	State territory	8
Fremantle - South	0	0		40
Fremantle - South	7875			3
Fremantle - South	7875	0		223
Fremantle - South	15750			3
Fremantle - South	15750	0		199
Fremantle - South	15750	1	State territory	9
Fremantle - South	21000			7
Fremantle - South	21000	0		212
Fremantle - South	21000	1	State territory	16
Fremantle - South	26250	0		231
Fremantle - South	26250	1	State territory	24
Fremantle - South	34125			3
Fremantle - South	34125	0		353
Fremantle - South	34125	1	State territory	49
Fremantle - South	42000			3
Fremantle - South	42000	0		407
Fremantle - South	42000	1	National	4
Fremantle - South	42000	1	State territory	30
Fremantle - South	52500			3
Fremantle - South	52500	0		426
Fremantle - South	52500	1	State territory	53
Fremantle - South	65625			7
Fremantle - South	65625	0		434
Fremantle - South	65625	1	National	8
Fremantle - South	65625	1	State territory	64
Fremantle - South	78750	0		300
Fremantle - South	78750	1	National	6
Fremantle - South	78750	1	State territory	64
Fremantle - South	91875	0		208
Fremantle - South	91875	1	National	4
Fremantle - South	91875	1	State territory	70
Fremantle - South	105000			3
Fremantle - South	105000	0		170
Fremantle - South	105000	1	State territory	50
Fremantle - South	157500	0		226
Fremantle - South	157500	1	National	3
Fremantle - South	157500	1	State territory	76
Fremantle - South	Inf	0		150
Fremantle - South	Inf	1	State territory	5
O'Connor (WA)				19
O'Connor (WA)		0		54
O'Connor (WA)	0			3
O'Connor (WA)	0	0		20
O'Connor (WA)	7875			3
O'Connor (WA)	7875	0		100
O'Connor (WA)	15750			3
O'Connor (WA)	15750	0		117
O'Connor (WA)	21000	0		147
O'Connor (WA)	26250	0		181
O'Connor (WA)	34125			4
O'Connor (WA)	34125	0		289
O'Connor (WA)	42000	0		396
O'Connor (WA)	52500			4
O'Connor (WA)	52500	0		599
O'Connor (WA)	52500	1	State territory	3
O'Connor (WA)	65625			3
O'Connor (WA)	65625	0		737
O'Connor (WA)	65625	1	State territory	16
O'Connor (WA)	78750	0		575
O'Connor (WA)	78750	1	State territory	11
O'Connor (WA)	91875	0		360
O'Connor (WA)	91875	1	National	3
O'Connor (WA)	91875	1	State territory	12
O'Connor (WA)	105000			3
O'Connor (WA)	105000	0		224
O'Connor (WA)	105000	1	State territory	9
O'Connor (WA)	157500	0		283
O'Connor (WA)	157500	1	State territory	10
O'Connor (WA)	Inf	0		147
O'Connor (WA)	Inf	1	National	3
O'Connor (WA)	Inf	1	State territory	3
Bertram - Wellard (West)		0		16
Bertram - Wellard (West)		1	State territory	5
Bertram - Wellard (West)	0	0		20
Bertram - Wellard (West)	7875	0		58
Bertram - Wellard (West)	15750			3
Bertram - Wellard (West)	15750	0		77
Bertram - Wellard (West)	21000	0		70
Bertram - Wellard (West)	21000	1	State territory	3
Bertram - Wellard (West)	26250	0		64
Bertram - Wellard (West)	26250	1	State territory	8
Bertram - Wellard (West)	34125	0		74
Bertram - Wellard (West)	34125	1	State territory	12
Bertram - Wellard (West)	42000			3
Bertram - Wellard (West)	42000	0		93
Bertram - Wellard (West)	42000	1	State territory	9
Bertram - Wellard (West)	52500	0		125
Bertram - Wellard (West)	52500	1	State territory	8
Bertram - Wellard (West)	65625	0		125
Bertram - Wellard (West)	65625	1	State territory	14
Bertram - Wellard (West)	78750	0		95
Bertram - Wellard (West)	78750	1	State territory	12
Bertram - Wellard (West)	91875	0		113
Bertram - Wellard (West)	91875	1	State territory	18
Bertram - Wellard (West)	105000	0		104
Bertram - Wellard (West)	105000	1	State territory	7
Bertram - Wellard (West)	157500	0		127
Bertram - Wellard (West)	Inf	0		94
Calista		0		13
Calista	0	0		3
Calista	7875	0		37
Calista	15750	0		47
Calista	15750	1	State territory	4
Calista	21000	0		39
Calista	21000	1	State territory	6
Calista	26250	0		68
Calista	26250	1	State territory	11
Calista	34125	0		101
Calista	34125	1	State territory	13
Calista	42000	0		105
Calista	42000	1	State territory	23
Calista	52500	0		129
Calista	52500	1	Local	3
Calista	52500	1	State territory	22
Calista	65625			3
Calista	65625	0		133
Calista	65625	1	Local	10
Calista	65625	1	State territory	23
Calista	78750	0		59
Calista	78750	1	Local	8
Calista	78750	1	State territory	24
Calista	91875	0		56
Calista	91875	1	State territory	23
Calista	105000	0		53
Calista	105000	1	State territory	17
Calista	157500	0		87
Calista	157500	1	State territory	17
Calista	Inf	0		41
Hope Valley - Postans		0		9
Hope Valley - Postans	0	0		3
Hope Valley - Postans	7875	0		3
Hope Valley - Postans	15750	0		7
Hope Valley - Postans	21000	0		4
Hope Valley - Postans	26250	0		9
Hope Valley - Postans	34125	0		27
Hope Valley - Postans	42000	0		37
Hope Valley - Postans	52500			3
Hope Valley - Postans	52500	0		70
Hope Valley - Postans	65625	0		74
Hope Valley - Postans	65625	1	State territory	3
Hope Valley - Postans	78750	0		73
Hope Valley - Postans	78750	1	State territory	3
Hope Valley - Postans	91875	0		58
Hope Valley - Postans	91875	1	State territory	3
Hope Valley - Postans	105000	0		46
Hope Valley - Postans	105000	1	State territory	7
Hope Valley - Postans	157500	0		64
Hope Valley - Postans	157500	1	State territory	14
Hope Valley - Postans	Inf	0		13
Hope Valley - Postans	Inf	1	State territory	5
Kwinana Industrial				13
Kwinana Industrial		0		71
Kwinana Industrial		1	State territory	3
Kwinana Industrial	0			4
Kwinana Industrial	0	0		13
Kwinana Industrial	7875			3
