SA2_NAME16	LabourForceStatus	Sex	workers
Oatlands - Dundas Valley		M	23
Oatlands - Dundas Valley	Employed (away from work)	F	33
Oatlands - Dundas Valley	Employed (away from work)	M	20
Oatlands - Dundas Valley	Employed (full-time)	F	417
Oatlands - Dundas Valley	Employed (full-time)	M	484
Oatlands - Dundas Valley	Employed (part-time)	F	518
Oatlands - Dundas Valley	Employed (part-time)	M	285
Chester Hill - Sefton		F	68
Chester Hill - Sefton		M	134
Chester Hill - Sefton	Employed (away from work)	F	90
Chester Hill - Sefton	Employed (away from work)	M	80
Chester Hill - Sefton	Employed (full-time)	F	1878
Chester Hill - Sefton	Employed (full-time)	M	3703
Chester Hill - Sefton	Employed (part-time)	F	1010
Chester Hill - Sefton	Employed (part-time)	M	843
Fairfield - East		F	56
Fairfield - East		M	102
Fairfield - East	Employed (away from work)	F	74
Fairfield - East	Employed (away from work)	M	64
Fairfield - East	Employed (full-time)	F	1131
Fairfield - East	Employed (full-time)	M	2671
Fairfield - East	Employed (part-time)	F	836
Fairfield - East	Employed (part-time)	M	646
Granville - Clyde		F	51
Granville - Clyde		M	85
Granville - Clyde	Employed (away from work)	F	70
Granville - Clyde	Employed (away from work)	M	84
Granville - Clyde	Employed (full-time)	F	1348
Granville - Clyde	Employed (full-time)	M	3055
Granville - Clyde	Employed (part-time)	F	1009
Granville - Clyde	Employed (part-time)	M	873
Greystanes - Pemulwuy		F	45
Greystanes - Pemulwuy		M	65
Greystanes - Pemulwuy	Employed (away from work)	F	86
Greystanes - Pemulwuy	Employed (away from work)	M	52
Greystanes - Pemulwuy	Employed (full-time)	F	1421
Greystanes - Pemulwuy	Employed (full-time)	M	2470
Greystanes - Pemulwuy	Employed (part-time)	F	999
Greystanes - Pemulwuy	Employed (part-time)	M	527
Guildford - South Granville		F	67
Guildford - South Granville		M	82
Guildford - South Granville	Employed (away from work)	F	41
Guildford - South Granville	Employed (away from work)	M	41
Guildford - South Granville	Employed (full-time)	F	850
Guildford - South Granville	Employed (full-time)	M	1655
Guildford - South Granville	Employed (part-time)	F	592
Guildford - South Granville	Employed (part-time)	M	526
Guildford West - Merrylands West		F	14
Guildford West - Merrylands West		M	31
Guildford West - Merrylands West	Employed (away from work)	F	37
Guildford West - Merrylands West	Employed (away from work)	M	19
Guildford West - Merrylands West	Employed (full-time)	F	608
Guildford West - Merrylands West	Employed (full-time)	M	832
Guildford West - Merrylands West	Employed (part-time)	F	587
Guildford West - Merrylands West	Employed (part-time)	M	362
Merrylands - Holroyd		F	74
Merrylands - Holroyd		M	92
Merrylands - Holroyd	Employed (away from work)	F	102
Merrylands - Holroyd	Employed (away from work)	M	54
Merrylands - Holroyd	Employed (full-time)	F	1319
Merrylands - Holroyd	Employed (full-time)	M	1668
Merrylands - Holroyd	Employed (part-time)	F	1657
Merrylands - Holroyd	Employed (part-time)	M	786
Smithfield Industrial		F	56
Smithfield Industrial		M	158
Smithfield Industrial	Employed (away from work)	F	67
Smithfield Industrial	Employed (away from work)	M	111
Smithfield Industrial	Employed (full-time)	F	1575
Smithfield Industrial	Employed (full-time)	M	6482
Smithfield Industrial	Employed (part-time)	F	633
Smithfield Industrial	Employed (part-time)	M	688
Yennora Industrial		F	23
Yennora Industrial		M	45
Yennora Industrial	Employed (away from work)	F	23
Yennora Industrial	Employed (away from work)	M	34
Yennora Industrial	Employed (full-time)	F	523
Yennora Industrial	Employed (full-time)	M	1729
Yennora Industrial	Employed (part-time)	F	202
Yennora Industrial	Employed (part-time)	M	337
North Parramatta		F	95
North Parramatta		M	93
North Parramatta	Employed (away from work)	F	162
North Parramatta	Employed (away from work)	M	72
North Parramatta	Employed (full-time)	F	2655
North Parramatta	Employed (full-time)	M	2964
North Parramatta	Employed (part-time)	F	1923
North Parramatta	Employed (part-time)	M	891
North Rocks		F	21
North Rocks		M	38
North Rocks	Employed (away from work)	F	68
North Rocks	Employed (away from work)	M	36
North Rocks	Employed (full-time)	F	954
North Rocks	Employed (full-time)	M	1315
North Rocks	Employed (part-time)	F	867
North Rocks	Employed (part-time)	M	408
Northmead		F	148
Northmead		M	183
Northmead	Employed (away from work)	F	639
Northmead	Employed (away from work)	M	149
Northmead	Employed (full-time)	F	6661
Northmead	Employed (full-time)	M	4612
Northmead	Employed (part-time)	F	3727
Northmead	Employed (part-time)	M	976
Parramatta - Rosehill		F	459
Parramatta - Rosehill		M	603
Parramatta - Rosehill	Employed (away from work)	F	1226
Parramatta - Rosehill	Employed (away from work)	M	521
Parramatta - Rosehill	Employed (full-time)	F	16272
Parramatta - Rosehill	Employed (full-time)	M	19518
Parramatta - Rosehill	Employed (part-time)	F	8141
Parramatta - Rosehill	Employed (part-time)	M	3482
Toongabbie - Constitution Hill		F	36
Toongabbie - Constitution Hill		M	40
Toongabbie - Constitution Hill	Employed (away from work)	F	45
Toongabbie - Constitution Hill	Employed (away from work)	M	31
Toongabbie - Constitution Hill	Employed (full-time)	F	878
Toongabbie - Constitution Hill	Employed (full-time)	M	1272
Toongabbie - Constitution Hill	Employed (part-time)	F	609
Toongabbie - Constitution Hill	Employed (part-time)	M	359
Winston Hills		F	22
Winston Hills		M	34
Winston Hills	Employed (away from work)	F	40
Winston Hills	Employed (away from work)	M	27
Winston Hills	Employed (full-time)	F	489
Winston Hills	Employed (full-time)	M	764
Winston Hills	Employed (part-time)	F	756
Winston Hills	Employed (part-time)	M	310
Pendle Hill - Girraween		F	47
Pendle Hill - Girraween		M	109
Pendle Hill - Girraween	Employed (away from work)	F	69
Pendle Hill - Girraween	Employed (away from work)	M	53
Pendle Hill - Girraween	Employed (full-time)	F	1035
Pendle Hill - Girraween	Employed (full-time)	M	2839
Pendle Hill - Girraween	Employed (part-time)	F	737
Pendle Hill - Girraween	Employed (part-time)	M	563
Wentworthville - Westmead		F	30
Wentworthville - Westmead		M	47
Wentworthville - Westmead	Employed (away from work)	F	52
Wentworthville - Westmead	Employed (away from work)	M	27
Wentworthville - Westmead	Employed (full-time)	F	665
Wentworthville - Westmead	Employed (full-time)	M	748
Wentworthville - Westmead	Employed (part-time)	F	839
Wentworthville - Westmead	Employed (part-time)	M	371
Epping - North Epping		F	41
Epping - North Epping		M	48
Epping - North Epping	Employed (away from work)	F	86
Epping - North Epping	Employed (away from work)	M	42
Epping - North Epping	Employed (full-time)	F	1169
Epping - North Epping	Employed (full-time)	M	1417
Epping - North Epping	Employed (part-time)	F	1305
Epping - North Epping	Employed (part-time)	M	725
Pennant Hills - Cheltenham		F	42
Pennant Hills - Cheltenham		M	51
Pennant Hills - Cheltenham	Employed (away from work)	F	115
Pennant Hills - Cheltenham	Employed (away from work)	M	46
Pennant Hills - Cheltenham	Employed (full-time)	F	1370
Pennant Hills - Cheltenham	Employed (full-time)	M	1818
Pennant Hills - Cheltenham	Employed (part-time)	F	1620
Pennant Hills - Cheltenham	Employed (part-time)	M	674
Eastwood - Denistone		F	54
Eastwood - Denistone		M	63
Eastwood - Denistone	Employed (away from work)	F	109
Eastwood - Denistone	Employed (away from work)	M	55
Eastwood - Denistone	Employed (full-time)	F	1445
Eastwood - Denistone	Employed (full-time)	M	1607
Eastwood - Denistone	Employed (part-time)	F	1573
Eastwood - Denistone	Employed (part-time)	M	876
Gladesville - Huntleys Point		F	43
Gladesville - Huntleys Point		M	58
Gladesville - Huntleys Point	Employed (away from work)	F	92
Gladesville - Huntleys Point	Employed (away from work)	M	55
Gladesville - Huntleys Point	Employed (full-time)	F	1453
Gladesville - Huntleys Point	Employed (full-time)	M	2553
Gladesville - Huntleys Point	Employed (part-time)	F	1317
Gladesville - Huntleys Point	Employed (part-time)	M	714
Hunters Hill - Woolwich		F	18
Hunters Hill - Woolwich		M	32
Hunters Hill - Woolwich	Employed (away from work)	F	66
Hunters Hill - Woolwich	Employed (away from work)	M	21
Hunters Hill - Woolwich	Employed (full-time)	F	756
Hunters Hill - Woolwich	Employed (full-time)	M	734
Hunters Hill - Woolwich	Employed (part-time)	F	928
Hunters Hill - Woolwich	Employed (part-time)	M	402
Macquarie Park - Marsfield		F	309
Macquarie Park - Marsfield		M	457
Macquarie Park - Marsfield	Employed (away from work)	F	824
Macquarie Park - Marsfield	Employed (away from work)	M	440
Macquarie Park - Marsfield	Employed (full-time)	F	14647
Macquarie Park - Marsfield	Employed (full-time)	M	22466
Macquarie Park - Marsfield	Employed (part-time)	F	6212
Macquarie Park - Marsfield	Employed (part-time)	M	3033
North Ryde - East Ryde		F	105
North Ryde - East Ryde		M	132
North Ryde - East Ryde	Employed (away from work)	F	212
North Ryde - East Ryde	Employed (away from work)	M	111
North Ryde - East Ryde	Employed (full-time)	F	3600
North Ryde - East Ryde	Employed (full-time)	M	5538
North Ryde - East Ryde	Employed (part-time)	F	1510
North Ryde - East Ryde	Employed (part-time)	M	768
West Ryde - Meadowbank		F	33
West Ryde - Meadowbank		M	73
West Ryde - Meadowbank	Employed (away from work)	F	85
West Ryde - Meadowbank	Employed (away from work)	M	48
West Ryde - Meadowbank	Employed (full-time)	F	1107
West Ryde - Meadowbank	Employed (full-time)	M	2197
West Ryde - Meadowbank	Employed (part-time)	F	1214
West Ryde - Meadowbank	Employed (part-time)	M	780
Putney		M	11
Putney	Employed (away from work)	F	3
Putney	Employed (away from work)	M	4
Putney	Employed (full-time)	F	119
Putney	Employed (full-time)	M	178
Putney	Employed (part-time)	F	163
Putney	Employed (part-time)	M	94
Ryde		F	71
Ryde		M	87
Ryde	Employed (away from work)	F	129
Ryde	Employed (away from work)	M	98
Ryde	Employed (full-time)	F	1545
Ryde	Employed (full-time)	M	2483
Ryde	Employed (part-time)	F	2066
Ryde	Employed (part-time)	M	1066
Ashcroft - Busby - Miller		F	16
Ashcroft - Busby - Miller		M	26
Ashcroft - Busby - Miller	Employed (away from work)	F	35
Ashcroft - Busby - Miller	Employed (away from work)	M	13
Ashcroft - Busby - Miller	Employed (full-time)	F	517
Ashcroft - Busby - Miller	Employed (full-time)	M	369
Ashcroft - Busby - Miller	Employed (part-time)	F	435
Ashcroft - Busby - Miller	Employed (part-time)	M	165
Austral - Greendale		F	25
Austral - Greendale		M	64
Austral - Greendale	Employed (away from work)	F	41
Austral - Greendale	Employed (away from work)	M	37
Austral - Greendale	Employed (full-time)	F	656
Austral - Greendale	Employed (full-time)	M	1373
Austral - Greendale	Employed (part-time)	F	693
Austral - Greendale	Employed (part-time)	M	357
Cobbitty - Leppington		F	39
Cobbitty - Leppington		M	57
Cobbitty - Leppington	Employed (away from work)	F	66
Cobbitty - Leppington	Employed (away from work)	M	51
Cobbitty - Leppington	Employed (full-time)	F	939
Cobbitty - Leppington	Employed (full-time)	M	1814
Cobbitty - Leppington	Employed (part-time)	F	923
Cobbitty - Leppington	Employed (part-time)	M	470
Badgerys Creek	Employed (full-time)	F	3
Badgerys Creek	Employed (full-time)	M	3
Badgerys Creek	Employed (part-time)	F	3
Cecil Hills		F	12
Cecil Hills		M	18
Cecil Hills	Employed (away from work)	F	16
Cecil Hills	Employed (away from work)	M	8
Cecil Hills	Employed (full-time)	F	196
Cecil Hills	Employed (full-time)	M	215
Cecil Hills	Employed (part-time)	F	195
Cecil Hills	Employed (part-time)	M	108
Green Valley		F	20
Green Valley		M	27
Green Valley	Employed (away from work)	F	36
Green Valley	Employed (away from work)	M	24
Green Valley	Employed (full-time)	F	373
Green Valley	Employed (full-time)	M	362
Green Valley	Employed (part-time)	F	417
Green Valley	Employed (part-time)	M	193
Hinchinbrook		F	5
Hinchinbrook		M	19
Hinchinbrook	Employed (away from work)	F	15
Hinchinbrook	Employed (away from work)	M	16
Hinchinbrook	Employed (full-time)	F	243
Hinchinbrook	Employed (full-time)	M	498
Hinchinbrook	Employed (part-time)	F	190
Hinchinbrook	Employed (part-time)	M	140
Hoxton Park - Carnes Hill - Horningsea Park		F	24
Hoxton Park - Carnes Hill - Horningsea Park		M	31
Hoxton Park - Carnes Hill - Horningsea Park	Employed (away from work)	F	54
Hoxton Park - Carnes Hill - Horningsea Park	Employed (away from work)	M	21
Hoxton Park - Carnes Hill - Horningsea Park	Employed (full-time)	F	488
Hoxton Park - Carnes Hill - Horningsea Park	Employed (full-time)	M	543
Hoxton Park - Carnes Hill - Horningsea Park	Employed (part-time)	F	571
Hoxton Park - Carnes Hill - Horningsea Park	Employed (part-time)	M	288
West Hoxton - Middleton Grange		F	9
West Hoxton - Middleton Grange		M	21
West Hoxton - Middleton Grange	Employed (away from work)	F	24
West Hoxton - Middleton Grange	Employed (away from work)	M	14
West Hoxton - Middleton Grange	Employed (full-time)	F	379
West Hoxton - Middleton Grange	Employed (full-time)	M	464
West Hoxton - Middleton Grange	Employed (part-time)	F	356
West Hoxton - Middleton Grange	Employed (part-time)	M	191
Bonnyrigg Heights - Bonnyrigg		F	18
Bonnyrigg Heights - Bonnyrigg		M	28
Bonnyrigg Heights - Bonnyrigg	Employed (away from work)	F	49
Bonnyrigg Heights - Bonnyrigg	Employed (away from work)	M	22
Bonnyrigg Heights - Bonnyrigg	Employed (full-time)	F	543
Bonnyrigg Heights - Bonnyrigg	Employed (full-time)	M	522
Bonnyrigg Heights - Bonnyrigg	Employed (part-time)	F	696
Bonnyrigg Heights - Bonnyrigg	Employed (part-time)	M	353
Bossley Park - Abbotsbury		F	29
Bossley Park - Abbotsbury		M	23
Bossley Park - Abbotsbury	Employed (away from work)	F	32
Bossley Park - Abbotsbury	Employed (away from work)	M	15
Bossley Park - Abbotsbury	Employed (full-time)	F	425
Bossley Park - Abbotsbury	Employed (full-time)	M	525
Bossley Park - Abbotsbury	Employed (part-time)	F	528
Bossley Park - Abbotsbury	Employed (part-time)	M	256
Cabramatta - Lansvale		F	98
Cabramatta - Lansvale		M	123
Cabramatta - Lansvale	Employed (away from work)	F	91
Cabramatta - Lansvale	Employed (away from work)	M	45
Cabramatta - Lansvale	Employed (full-time)	F	1694
Cabramatta - Lansvale	Employed (full-time)	M	2177
Cabramatta - Lansvale	Employed (part-time)	F	1621
Cabramatta - Lansvale	Employed (part-time)	M	961
Cabramatta West - Mount Pritchard		F	25
Cabramatta West - Mount Pritchard		M	40
Cabramatta West - Mount Pritchard	Employed (away from work)	F	30
Cabramatta West - Mount Pritchard	Employed (away from work)	M	26
Cabramatta West - Mount Pritchard	Employed (full-time)	F	361
Cabramatta West - Mount Pritchard	Employed (full-time)	M	453
Cabramatta West - Mount Pritchard	Employed (part-time)	F	457
Cabramatta West - Mount Pritchard	Employed (part-time)	M	262
Canley Vale - Canley Heights		F	35
Canley Vale - Canley Heights		M	46
Canley Vale - Canley Heights	Employed (away from work)	F	39
Canley Vale - Canley Heights	Employed (away from work)	M	17
Canley Vale - Canley Heights	Employed (full-time)	F	587
Canley Vale - Canley Heights	Employed (full-time)	M	678
Canley Vale - Canley Heights	Employed (part-time)	F	648
Canley Vale - Canley Heights	Employed (part-time)	M	378
Edensor Park		F	10
Edensor Park		M	17
Edensor Park	Employed (away from work)	F	17
Edensor Park	Employed (away from work)	M	9
Edensor Park	Employed (full-time)	F	206
Edensor Park	Employed (full-time)	M	256
Edensor Park	Employed (part-time)	F	291
Edensor Park	Employed (part-time)	M	184
Fairfield		F	76
Fairfield		M	88
Fairfield	Employed (away from work)	F	101
Fairfield	Employed (away from work)	M	50
Fairfield	Employed (full-time)	F	1435
Fairfield	Employed (full-time)	M	1490
Fairfield	Employed (part-time)	F	1545
Fairfield	Employed (part-time)	M	754
Fairfield - West		F	27
Fairfield - West		M	40
Fairfield - West	Employed (away from work)	F	34
Fairfield - West	Employed (away from work)	M	13
Fairfield - West	Employed (full-time)	F	461
Fairfield - West	Employed (full-time)	M	456
Fairfield - West	Employed (part-time)	F	504
Fairfield - West	Employed (part-time)	M	287
Greenfield Park - Prairiewood		F	43
Greenfield Park - Prairiewood		M	45
Greenfield Park - Prairiewood	Employed (away from work)	F	103
Greenfield Park - Prairiewood	Employed (away from work)	M	32
Greenfield Park - Prairiewood	Employed (full-time)	F	970
Greenfield Park - Prairiewood	Employed (full-time)	M	629
Greenfield Park - Prairiewood	Employed (part-time)	F	1247
Greenfield Park - Prairiewood	Employed (part-time)	M	435
Horsley Park - Kemps Creek		F	23
Horsley Park - Kemps Creek		M	42
Horsley Park - Kemps Creek	Employed (away from work)	F	42
Horsley Park - Kemps Creek	Employed (away from work)	M	36
Horsley Park - Kemps Creek	Employed (full-time)	F	676
Horsley Park - Kemps Creek	Employed (full-time)	M	1535
Horsley Park - Kemps Creek	Employed (part-time)	F	444
Horsley Park - Kemps Creek	Employed (part-time)	M	269
Smithfield - Wetherill Park		F	29
Smithfield - Wetherill Park		M	62
Smithfield - Wetherill Park	Employed (away from work)	F	47
Smithfield - Wetherill Park	Employed (away from work)	M	26
Smithfield - Wetherill Park	Employed (full-time)	F	793
Smithfield - Wetherill Park	Employed (full-time)	M	1569
Smithfield - Wetherill Park	Employed (part-time)	F	661
Smithfield - Wetherill Park	Employed (part-time)	M	480
St Johns Park - Wakeley		F	21
St Johns Park - Wakeley		M	22
St Johns Park - Wakeley	Employed (away from work)	F	36
St Johns Park - Wakeley	Employed (away from work)	M	13
St Johns Park - Wakeley	Employed (full-time)	F	457
St Johns Park - Wakeley	Employed (full-time)	M	438
St Johns Park - Wakeley	Employed (part-time)	F	355
St Johns Park - Wakeley	Employed (part-time)	M	164
Wetherill Park Industrial		F	134
Wetherill Park Industrial		M	319
Wetherill Park Industrial	Employed (away from work)	F	101
Wetherill Park Industrial	Employed (away from work)	M	196
