SA2_NAME16	Occupation	PublicSector	LevelOfGovt	workers
Ringwood	Managers	0		26
Ringwood	Managers	1	Local	30
Ringwood	Managers	1	National	10
Ringwood	Managers	1	State territory	51
Ringwood	Professionals			16
Ringwood	Professionals	0		1953
Ringwood	Professionals	0		43
Ringwood	Professionals	1	Local	54
Ringwood	Professionals	1	National	24
Ringwood	Professionals	1	State territory	435
Ringwood	Sales workers			10
Ringwood	Sales workers	0		3047
Ringwood	Sales workers	0		53
Ringwood	Sales workers	1	Local	9
Ringwood	Sales workers	1	National	8
Ringwood	Sales workers	1	State territory	3
Ringwood	Technicians and trades workers			22
Ringwood	Technicians and trades workers	0		1799
Ringwood	Technicians and trades workers	0		45
Ringwood	Technicians and trades workers	1	Local	15
Ringwood	Technicians and trades workers	1	State territory	23
Ringwood East				26
Ringwood East		0		25
Ringwood East		0		7
Ringwood East		1	State territory	4
Ringwood East	Clerical and administrative workers			3
Ringwood East	Clerical and administrative workers	0		393
Ringwood East	Clerical and administrative workers	0		4
Ringwood East	Clerical and administrative workers	1	Local	25
Ringwood East	Clerical and administrative workers	1	National	3
Ringwood East	Clerical and administrative workers	1	State territory	153
Ringwood East	Community and personal service workers	0		641
Ringwood East	Community and personal service workers	0		13
Ringwood East	Community and personal service workers	1	Local	7
Ringwood East	Community and personal service workers	1	National	11
Ringwood East	Community and personal service workers	1	State territory	254
Ringwood East	Labourers			4
Ringwood East	Labourers	0		277
Ringwood East	Labourers	0		4
Ringwood East	Labourers	1	Local	14
Ringwood East	Labourers	1	State territory	77
Ringwood East	Machinery operators and drivers			3
Ringwood East	Machinery operators and drivers	0		71
Ringwood East	Machinery operators and drivers	0		3
Ringwood East	Machinery operators and drivers	1	State territory	18
Ringwood East	Managers	0		319
Ringwood East	Managers	0		4
Ringwood East	Managers	1	Local	16
Ringwood East	Managers	1	National	9
Ringwood East	Managers	1	State territory	34
Ringwood East	Professionals			13
Ringwood East	Professionals	0		881
Ringwood East	Professionals	0		29
Ringwood East	Professionals	1	Local	26
Ringwood East	Professionals	1	National	6
Ringwood East	Professionals	1	State territory	1222
Ringwood East	Sales workers			3
Ringwood East	Sales workers	0		324
Ringwood East	Sales workers	0		7
Ringwood East	Sales workers	1	State territory	4
Ringwood East	Technicians and trades workers			10
Ringwood East	Technicians and trades workers	0		476
Ringwood East	Technicians and trades workers	0		9
Ringwood East	Technicians and trades workers	1	Local	17
Ringwood East	Technicians and trades workers	1	State territory	33
Ringwood North				7
Ringwood North		0		16
Ringwood North		0		3
Ringwood North	Clerical and administrative workers	0		152
Ringwood North	Clerical and administrative workers	0		5
Ringwood North	Clerical and administrative workers	1	State territory	10
Ringwood North	Community and personal service workers			3
Ringwood North	Community and personal service workers	0		228
Ringwood North	Community and personal service workers	0		4
Ringwood North	Community and personal service workers	1	National	3
Ringwood North	Community and personal service workers	1	State territory	20
Ringwood North	Labourers	0		92
Ringwood North	Labourers	0		3
Ringwood North	Labourers	1	Local	4
Ringwood North	Machinery operators and drivers	0		25
Ringwood North	Managers	0		137
Ringwood North	Managers	0		3
Ringwood North	Managers	1	State territory	6
Ringwood North	Professionals			3
Ringwood North	Professionals	0		300
Ringwood North	Professionals	0		3
Ringwood North	Professionals	1	State territory	65
Ringwood North	Sales workers	0		150
Ringwood North	Technicians and trades workers	0		212
Ringwood North	Technicians and trades workers	0		9
Croydon - East				18
Croydon - East		0		25
Croydon - East		0		7
Croydon - East		1	State territory	3
Croydon - East	Clerical and administrative workers	0		493
Croydon - East	Clerical and administrative workers	0		9
Croydon - East	Clerical and administrative workers	1	Local	49
Croydon - East	Clerical and administrative workers	1	National	43
Croydon - East	Clerical and administrative workers	1	State territory	14
Croydon - East	Community and personal service workers			3
Croydon - East	Community and personal service workers	0		516
Croydon - East	Community and personal service workers	0		3
Croydon - East	Community and personal service workers	1	Local	61
Croydon - East	Community and personal service workers	1	National	13
Croydon - East	Community and personal service workers	1	State territory	126
Croydon - East	Labourers			8
Croydon - East	Labourers	0		281
Croydon - East	Labourers	0		5
Croydon - East	Labourers	1	Local	15
Croydon - East	Labourers	1	State territory	3
Croydon - East	Machinery operators and drivers			3
Croydon - East	Machinery operators and drivers	0		158
Croydon - East	Machinery operators and drivers	0		3
Croydon - East	Machinery operators and drivers	1	Local	5
Croydon - East	Managers			3
Croydon - East	Managers	0		437
Croydon - East	Managers	0		10
Croydon - East	Managers	1	Local	23
Croydon - East	Managers	1	National	12
Croydon - East	Managers	1	State territory	8
Croydon - East	Professionals	0		480
Croydon - East	Professionals	0		8
Croydon - East	Professionals	1	Local	29
Croydon - East	Professionals	1	National	62
Croydon - East	Professionals	1	State territory	98
Croydon - East	Sales workers	0		409
Croydon - East	Sales workers	0		4
Croydon - East	Sales workers	1	Local	3
Croydon - East	Technicians and trades workers			3
Croydon - East	Technicians and trades workers	0		673
Croydon - East	Technicians and trades workers	0		12
Croydon - East	Technicians and trades workers	1	Local	6
Croydon - East	Technicians and trades workers	1	National	3
Croydon - East	Technicians and trades workers	1	State territory	13
Croydon - West				16
Croydon - West		0		25
Croydon - West		0		3
Croydon - West	Clerical and administrative workers	0		256
Croydon - West	Clerical and administrative workers	0		3
Croydon - West	Clerical and administrative workers	1	Local	7
Croydon - West	Clerical and administrative workers	1	National	3
Croydon - West	Clerical and administrative workers	1	State territory	6
Croydon - West	Community and personal service workers	0		455
Croydon - West	Community and personal service workers	0		10
Croydon - West	Community and personal service workers	1	Local	5
Croydon - West	Community and personal service workers	1	State territory	27
Croydon - West	Labourers			3
Croydon - West	Labourers	0		260
Croydon - West	Labourers	0		7
Croydon - West	Labourers	1	Local	16
Croydon - West	Labourers	1	State territory	5
Croydon - West	Machinery operators and drivers	0		39
Croydon - West	Machinery operators and drivers	1	Local	9
Croydon - West	Managers	0		252
Croydon - West	Managers	0		6
Croydon - West	Managers	1	Local	3
Croydon - West	Managers	1	State territory	5
Croydon - West	Professionals			3
Croydon - West	Professionals	0		565
Croydon - West	Professionals	0		12
Croydon - West	Professionals	1	Local	6
Croydon - West	Professionals	1	State territory	79
Croydon - West	Sales workers	0		376
Croydon - West	Sales workers	0		11
Croydon - West	Technicians and trades workers			3
Croydon - West	Technicians and trades workers	0		337
Croydon - West	Technicians and trades workers	0		11
Croydon - West	Technicians and trades workers	1	Local	23
Croydon - West	Technicians and trades workers	1	State territory	5
Croydon South				15
Croydon South		0		21
Croydon South		0		3
Croydon South		1	State territory	3
Croydon South	Clerical and administrative workers	0		332
Croydon South	Clerical and administrative workers	0		5
Croydon South	Clerical and administrative workers	1	State territory	11
Croydon South	Community and personal service workers	0		84
Croydon South	Community and personal service workers	0		3
