SA2_NAME16	EmploymentStatus	Sex	workers
Cowra	Contributing family workers	M	32
Cowra	Employee	F	1604
Cowra	Employee	M	1391
Cowra	Owner managers of incorporated enterprises	F	63
Cowra	Owner managers of incorporated enterprises	M	122
Cowra	Owner managers of unincorporated enterprises	F	174
Cowra	Owner managers of unincorporated enterprises	M	226
Cowra Region		F	10
Cowra Region		M	30
Cowra Region	Contributing family workers	F	68
Cowra Region	Contributing family workers	M	99
Cowra Region	Employee	F	422
Cowra Region	Employee	M	437
Cowra Region	Owner managers of incorporated enterprises	F	34
Cowra Region	Owner managers of incorporated enterprises	M	64
Cowra Region	Owner managers of unincorporated enterprises	F	137
Cowra Region	Owner managers of unincorporated enterprises	M	261
Forbes		F	29
Forbes		M	48
Forbes	Contributing family workers	F	85
Forbes	Contributing family workers	M	109
Forbes	Employee	F	1547
Forbes	Employee	M	1374
Forbes	Owner managers of incorporated enterprises	F	66
Forbes	Owner managers of incorporated enterprises	M	155
Forbes	Owner managers of unincorporated enterprises	F	182
Forbes	Owner managers of unincorporated enterprises	M	387
Grenfell		F	7
Grenfell		M	21
Grenfell	Contributing family workers	F	60
Grenfell	Contributing family workers	M	61
Grenfell	Employee	F	340
Grenfell	Employee	M	323
Grenfell	Owner managers of incorporated enterprises	F	22
Grenfell	Owner managers of incorporated enterprises	M	63
Grenfell	Owner managers of unincorporated enterprises	F	119
Grenfell	Owner managers of unincorporated enterprises	M	222
Parkes (NSW)		F	26
Parkes (NSW)		M	31
Parkes (NSW)	Contributing family workers	F	33
Parkes (NSW)	Contributing family workers	M	30
Parkes (NSW)	Employee	F	1868
Parkes (NSW)	Employee	M	1551
Parkes (NSW)	Owner managers of incorporated enterprises	F	76
Parkes (NSW)	Owner managers of incorporated enterprises	M	166
Parkes (NSW)	Owner managers of unincorporated enterprises	F	130
Parkes (NSW)	Owner managers of unincorporated enterprises	M	162
Parkes Region		F	7
Parkes Region		M	25
Parkes Region	Contributing family workers	F	67
Parkes Region	Contributing family workers	M	109
Parkes Region	Employee	F	309
Parkes Region	Employee	M	552
Parkes Region	Owner managers of incorporated enterprises	F	19
Parkes Region	Owner managers of incorporated enterprises	M	48
Parkes Region	Owner managers of unincorporated enterprises	F	92
Parkes Region	Owner managers of unincorporated enterprises	M	206
West Wyalong		F	12
West Wyalong		M	24
West Wyalong	Contributing family workers	F	97
West Wyalong	Contributing family workers	M	136
West Wyalong	Employee	F	796
West Wyalong	Employee	M	892
West Wyalong	Owner managers of incorporated enterprises	F	48
West Wyalong	Owner managers of incorporated enterprises	M	110
West Wyalong	Owner managers of unincorporated enterprises	F	156
West Wyalong	Owner managers of unincorporated enterprises	M	312
Lithgow		F	39
Lithgow		M	26
Lithgow	Contributing family workers	F	44
Lithgow	Contributing family workers	M	37
Lithgow	Employee	F	2459
Lithgow	Employee	M	1907
Lithgow	Owner managers of incorporated enterprises	F	72
Lithgow	Owner managers of incorporated enterprises	M	131
Lithgow	Owner managers of unincorporated enterprises	F	135
Lithgow	Owner managers of unincorporated enterprises	M	161
Lithgow Region		F	11
Lithgow Region		M	20
Lithgow Region	Contributing family workers	F	46
Lithgow Region	Contributing family workers	M	55
Lithgow Region	Employee	F	509
Lithgow Region	Employee	M	1418
Lithgow Region	Owner managers of incorporated enterprises	F	57
Lithgow Region	Owner managers of incorporated enterprises	M	90
Lithgow Region	Owner managers of unincorporated enterprises	F	84
Lithgow Region	Owner managers of unincorporated enterprises	M	142
Mudgee		F	34
Mudgee		M	37
Mudgee	Contributing family workers	F	47
Mudgee	Contributing family workers	M	45
Mudgee	Employee	F	2505
Mudgee	Employee	M	1806
Mudgee	Owner managers of incorporated enterprises	F	135
Mudgee	Owner managers of incorporated enterprises	M	197
Mudgee	Owner managers of unincorporated enterprises	F	217
Mudgee	Owner managers of unincorporated enterprises	M	228
Mudgee Region - East		F	10
Mudgee Region - East		M	6
Mudgee Region - East	Contributing family workers	F	28
Mudgee Region - East	Contributing family workers	M	41
Mudgee Region - East	Employee	F	318
Mudgee Region - East	Employee	M	251
Mudgee Region - East	Owner managers of incorporated enterprises	F	24
Mudgee Region - East	Owner managers of incorporated enterprises	M	49
Mudgee Region - East	Owner managers of unincorporated enterprises	F	55
Mudgee Region - East	Owner managers of unincorporated enterprises	M	90
Mudgee Region - West		F	30
Mudgee Region - West		M	44
Mudgee Region - West	Contributing family workers	F	122
Mudgee Region - West	Contributing family workers	M	145
Mudgee Region - West	Employee	F	782
Mudgee Region - West	Employee	M	2020
Mudgee Region - West	Owner managers of incorporated enterprises	F	61
Mudgee Region - West	Owner managers of incorporated enterprises	M	141
Mudgee Region - West	Owner managers of unincorporated enterprises	F	175
Mudgee Region - West	Owner managers of unincorporated enterprises	M	291
Blayney		F	15
Blayney		M	26
Blayney	Contributing family workers	F	70
Blayney	Contributing family workers	M	85
Blayney	Employee	F	810
Blayney	Employee	M	1412
Blayney	Owner managers of incorporated enterprises	F	49
Blayney	Owner managers of incorporated enterprises	M	100
Blayney	Owner managers of unincorporated enterprises	F	147
Blayney	Owner managers of unincorporated enterprises	M	207
Orange		F	87
Orange		M	83
Orange	Contributing family workers	F	64
Orange	Contributing family workers	M	52
Orange	Employee	F	7799
Orange	Employee	M	5603
Orange	Owner managers of incorporated enterprises	F	213
Orange	Owner managers of incorporated enterprises	M	465
Orange	Owner managers of unincorporated enterprises	F	366
Orange	Owner managers of unincorporated enterprises	M	465
Orange - North		F	26
Orange - North		M	26
Orange - North	Contributing family workers	F	32
Orange - North	Contributing family workers	M	24
Orange - North	Employee	F	1098
Orange - North	Employee	M	1517
Orange - North	Owner managers of incorporated enterprises	F	83
Orange - North	Owner managers of incorporated enterprises	M	182
Orange - North	Owner managers of unincorporated enterprises	F	143
Orange - North	Owner managers of unincorporated enterprises	M	220
Orange Region		F	21
Orange Region		M	49
Orange Region	Contributing family workers	F	152
Orange Region	Contributing family workers	M	176
Orange Region	Employee	F	899
Orange Region	Employee	M	1468
Orange Region	Owner managers of incorporated enterprises	F	85
Orange Region	Owner managers of incorporated enterprises	M	202
Orange Region	Owner managers of unincorporated enterprises	F	174
Orange Region	Owner managers of unincorporated enterprises	M	381
Grafton		F	66
Grafton		M	74
Grafton	Contributing family workers	F	71
Grafton	Contributing family workers	M	69
Grafton	Employee	F	4274
Grafton	Employee	M	3853
Grafton	Owner managers of incorporated enterprises	F	116
Grafton	Owner managers of incorporated enterprises	M	263
Grafton	Owner managers of unincorporated enterprises	F	281
Grafton	Owner managers of unincorporated enterprises	M	359
Grafton Region		F	20
Grafton Region		M	27
Grafton Region	Contributing family workers	F	94
Grafton Region	Contributing family workers	M	122
Grafton Region	Employee	F	460
Grafton Region	Employee	M	602
Grafton Region	Owner managers of incorporated enterprises	F	58
Grafton Region	Owner managers of incorporated enterprises	M	111
Grafton Region	Owner managers of unincorporated enterprises	F	160
Grafton Region	Owner managers of unincorporated enterprises	M	303
Maclean - Yamba - Iluka		F	38
Maclean - Yamba - Iluka		M	44
Maclean - Yamba - Iluka	Contributing family workers	F	66
Maclean - Yamba - Iluka	Contributing family workers	M	78
Maclean - Yamba - Iluka	Employee	F	2025
Maclean - Yamba - Iluka	Employee	M	1569
Maclean - Yamba - Iluka	Owner managers of incorporated enterprises	F	148
Maclean - Yamba - Iluka	Owner managers of incorporated enterprises	M	213
Maclean - Yamba - Iluka	Owner managers of unincorporated enterprises	F	280
Maclean - Yamba - Iluka	Owner managers of unincorporated enterprises	M	372
Bellingen		F	19
Bellingen		M	24
Bellingen	Contributing family workers	F	36
Bellingen	Contributing family workers	M	27
Bellingen	Employee	F	692
Bellingen	Employee	M	469
Bellingen	Owner managers of incorporated enterprises	F	34
Bellingen	Owner managers of incorporated enterprises	M	64
Bellingen	Owner managers of unincorporated enterprises	F	144
Bellingen	Owner managers of unincorporated enterprises	M	186
Coffs Harbour - North		F	35
Coffs Harbour - North		M	45
Coffs Harbour - North	Contributing family workers	F	61
Coffs Harbour - North	Contributing family workers	M	53
Coffs Harbour - North	Employee	F	2960
Coffs Harbour - North	Employee	M	2318
Coffs Harbour - North	Owner managers of incorporated enterprises	F	111
Coffs Harbour - North	Owner managers of incorporated enterprises	M	249
Coffs Harbour - North	Owner managers of unincorporated enterprises	F	230
Coffs Harbour - North	Owner managers of unincorporated enterprises	M	319
Coffs Harbour - South		F	66
Coffs Harbour - South		M	56
Coffs Harbour - South	Contributing family workers	F	61
Coffs Harbour - South	Contributing family workers	M	48
Coffs Harbour - South	Employee	F	6535
Coffs Harbour - South	Employee	M	4981
Coffs Harbour - South	Owner managers of incorporated enterprises	F	182
Coffs Harbour - South	Owner managers of incorporated enterprises	M	417
Coffs Harbour - South	Owner managers of unincorporated enterprises	F	320
Coffs Harbour - South	Owner managers of unincorporated enterprises	M	452
Coramba - Nana Glen - Bucca		F	9
Coramba - Nana Glen - Bucca		M	5
Coramba - Nana Glen - Bucca	Contributing family workers	F	24
Coramba - Nana Glen - Bucca	Contributing family workers	M	28
Coramba - Nana Glen - Bucca	Employee	F	130
Coramba - Nana Glen - Bucca	Employee	M	154
Coramba - Nana Glen - Bucca	Owner managers of incorporated enterprises	F	20
Coramba - Nana Glen - Bucca	Owner managers of incorporated enterprises	M	50
Coramba - Nana Glen - Bucca	Owner managers of unincorporated enterprises	F	51
Coramba - Nana Glen - Bucca	Owner managers of unincorporated enterprises	M	91
Dorrigo		F	8
Dorrigo		M	11
Dorrigo	Contributing family workers	F	35
Dorrigo	Contributing family workers	M	46
Dorrigo	Employee	F	307
Dorrigo	Employee	M	247
Dorrigo	Owner managers of incorporated enterprises	F	16
Dorrigo	Owner managers of incorporated enterprises	M	30
Dorrigo	Owner managers of unincorporated enterprises	F	94
Dorrigo	Owner managers of unincorporated enterprises	M	152
Korora - Emerald Beach		F	4
Korora - Emerald Beach		M	10
Korora - Emerald Beach	Contributing family workers	F	35
Korora - Emerald Beach	Contributing family workers	M	48
Korora - Emerald Beach	Employee	F	412
Korora - Emerald Beach	Employee	M	295
Korora - Emerald Beach	Owner managers of incorporated enterprises	F	53
Korora - Emerald Beach	Owner managers of incorporated enterprises	M	105
Korora - Emerald Beach	Owner managers of unincorporated enterprises	F	109
Korora - Emerald Beach	Owner managers of unincorporated enterprises	M	144
Sawtell - Boambee		F	31
Sawtell - Boambee		M	26
Sawtell - Boambee	Contributing family workers	F	50
Sawtell - Boambee	Contributing family workers	M	45
Sawtell - Boambee	Employee	F	1727
Sawtell - Boambee	Employee	M	1630
Sawtell - Boambee	Owner managers of incorporated enterprises	F	95
Sawtell - Boambee	Owner managers of incorporated enterprises	M	193
Sawtell - Boambee	Owner managers of unincorporated enterprises	F	221
Sawtell - Boambee	Owner managers of unincorporated enterprises	M	290
Urunga		F	3
Urunga		M	10
Urunga	Contributing family workers	F	22
Urunga	Contributing family workers	M	17
Urunga	Employee	F	361
Urunga	Employee	M	496
Urunga	Owner managers of incorporated enterprises	F	21
Urunga	Owner managers of incorporated enterprises	M	59
Urunga	Owner managers of unincorporated enterprises	F	66
Urunga	Owner managers of unincorporated enterprises	M	99
Woolgoolga - Arrawarra		F	20
Woolgoolga - Arrawarra		M	23
Woolgoolga - Arrawarra	Contributing family workers	F	57
Woolgoolga - Arrawarra	Contributing family workers	M	82
Woolgoolga - Arrawarra	Employee	F	1181
Woolgoolga - Arrawarra	Employee	M	1270
Woolgoolga - Arrawarra	Owner managers of incorporated enterprises	F	69
Woolgoolga - Arrawarra	Owner managers of incorporated enterprises	M	114
Woolgoolga - Arrawarra	Owner managers of unincorporated enterprises	F	178
Woolgoolga - Arrawarra	Owner managers of unincorporated enterprises	M	234
Bourke - Brewarrina		F	9
Bourke - Brewarrina		M	19
Bourke - Brewarrina	Contributing family workers	F	45
Bourke - Brewarrina	Contributing family workers	M	50
Bourke - Brewarrina	Employee	F	595
Bourke - Brewarrina	Employee	M	521
Bourke - Brewarrina	Owner managers of incorporated enterprises	F	24
Bourke - Brewarrina	Owner managers of incorporated enterprises	M	43
Bourke - Brewarrina	Owner managers of unincorporated enterprises	F	49
Bourke - Brewarrina	Owner managers of unincorporated enterprises	M	123
Cobar		F	13
Cobar		M	26
Cobar	Contributing family workers	F	53
Cobar	Contributing family workers	M	61
Cobar	Employee	F	717
Cobar	Employee	M	1115
Cobar	Owner managers of incorporated enterprises	F	33
Cobar	Owner managers of incorporated enterprises	M	60
Cobar	Owner managers of unincorporated enterprises	F	74
Cobar	Owner managers of unincorporated enterprises	M	112
Coonamble		F	18
Coonamble		M	24
Coonamble	Contributing family workers	F	61
Coonamble	Contributing family workers	M	92
Coonamble	Employee	F	538
Coonamble	Employee	M	417
Coonamble	Owner managers of incorporated enterprises	F	21
Coonamble	Owner managers of incorporated enterprises	M	80
Coonamble	Owner managers of unincorporated enterprises	F	77
Coonamble	Owner managers of unincorporated enterprises	M	175
Nyngan - Warren		F	20
Nyngan - Warren		M	18
Nyngan - Warren	Contributing family workers	F	68
Nyngan - Warren	Contributing family workers	M	75
Nyngan - Warren	Employee	F	748
Nyngan - Warren	Employee	M	882
Nyngan - Warren	Owner managers of incorporated enterprises	F	32
Nyngan - Warren	Owner managers of incorporated enterprises	M	89
Nyngan - Warren	Owner managers of unincorporated enterprises	F	109
Nyngan - Warren	Owner managers of unincorporated enterprises	M	213
Walgett - Lightning Ridge		F	21
Walgett - Lightning Ridge		M	40
Walgett - Lightning Ridge	Contributing family workers	F	86
Walgett - Lightning Ridge	Contributing family workers	M	132
Walgett - Lightning Ridge	Employee	F	792
Walgett - Lightning Ridge	Employee	M	678
Walgett - Lightning Ridge	Owner managers of incorporated enterprises	F	33
Walgett - Lightning Ridge	Owner managers of incorporated enterprises	M	81
Walgett - Lightning Ridge	Owner managers of unincorporated enterprises	F	76
Walgett - Lightning Ridge	Owner managers of unincorporated enterprises	M	190
Broken Hill		F	57
Broken Hill		M	68
Broken Hill	Contributing family workers	F	52
Broken Hill	Contributing family workers	M	43
Broken Hill	Employee	F	3042
Broken Hill	Employee	M	2939
Broken Hill	Owner managers of incorporated enterprises	F	101
Broken Hill	Owner managers of incorporated enterprises	M	172
Broken Hill	Owner managers of unincorporated enterprises	F	154
Broken Hill	Owner managers of unincorporated enterprises	M	224
Far West		F	10
Far West		M	13
