SA2_NAME16	CountryOfBirth	Sex	workers
Calga - Kulnura	CHN	F	11
Calga - Kulnura	CHN	M	12
Calga - Kulnura	HRV	M	3
Calga - Kulnura	EGY	M	3
Calga - Kulnura	FJI	F	4
Calga - Kulnura	FJI	M	11
Calga - Kulnura	DEU	F	3
Calga - Kulnura	DEU	M	11
Calga - Kulnura	GRC	M	4
Calga - Kulnura	HKG	M	3
Calga - Kulnura	IND	F	3
Calga - Kulnura	IND	M	19
Calga - Kulnura	IDN	F	5
Calga - Kulnura	IDN	M	11
Calga - Kulnura	IRL	F	3
Calga - Kulnura	IRL	M	11
Calga - Kulnura	ITA	F	3
Calga - Kulnura	ITA	M	15
Calga - Kulnura	LBN	F	3
Calga - Kulnura	LBN	M	10
Calga - Kulnura	MYS	F	5
Calga - Kulnura	MYS	M	7
Calga - Kulnura	MLT	F	9
Calga - Kulnura	MLT	M	12
Calga - Kulnura	NLD	M	4
Calga - Kulnura	NZL	F	41
Calga - Kulnura	NZL	M	120
Calga - Kulnura	PHL	F	24
Calga - Kulnura	PHL	M	23
Calga - Kulnura	POL	F	5
Calga - Kulnura	POL	M	3
Calga - Kulnura	ZAF	F	11
Calga - Kulnura	ZAF	M	27
Calga - Kulnura	KOR	F	6
Calga - Kulnura	KOR	M	9
Calga - Kulnura	LKA	M	6
Calga - Kulnura	THA	F	6
Calga - Kulnura	THA	M	3
Calga - Kulnura	TUR	M	3
Calga - Kulnura	GBR	F	72
Calga - Kulnura	GBR	M	193
Calga - Kulnura	USA	F	6
Calga - Kulnura	USA	M	13
Calga - Kulnura	VNM	M	16
Calga - Kulnura	ZWE	M	3
Erina - Green Point		F	178
Erina - Green Point		M	127
Erina - Green Point	AUS	F	4777
Erina - Green Point	AUS	M	2939
Erina - Green Point	CAN	F	18
Erina - Green Point	CAN	M	10
Erina - Green Point	CHN	F	49
Erina - Green Point	CHN	M	31
Erina - Green Point	HRV	F	4
Erina - Green Point	EGY	F	4
Erina - Green Point	EGY	M	3
Erina - Green Point	FJI	F	13
Erina - Green Point	FJI	M	3
Erina - Green Point	DEU	F	7
Erina - Green Point	DEU	M	3
Erina - Green Point	GRC	F	3
Erina - Green Point	GRC	M	3
Erina - Green Point	HKG	F	6
Erina - Green Point	HKG	M	12
Erina - Green Point	IND	F	21
Erina - Green Point	IND	M	42
Erina - Green Point	IDN	F	17
Erina - Green Point	IDN	M	12
Erina - Green Point	IRQ	F	3
Erina - Green Point	IRQ	M	3
Erina - Green Point	IRL	F	16
Erina - Green Point	IRL	M	11
Erina - Green Point	ITA	F	6
Erina - Green Point	ITA	M	5
Erina - Green Point	JPN	F	25
Erina - Green Point	JPN	M	8
Erina - Green Point	LBN	F	3
Erina - Green Point	LBN	M	4
Erina - Green Point	MYS	F	16
Erina - Green Point	MYS	M	9
Erina - Green Point	MLT	F	7
Erina - Green Point	MLT	M	4
Erina - Green Point	NLD	F	11
Erina - Green Point	NLD	M	3
Erina - Green Point	NZL	F	107
Erina - Green Point	NZL	M	77
Erina - Green Point	PAK	M	3
Erina - Green Point	PHL	F	49
Erina - Green Point	PHL	M	13
Erina - Green Point	POL	F	4
Erina - Green Point	SGP	F	8
Erina - Green Point	SGP	M	3
Erina - Green Point	ZAF	F	53
Erina - Green Point	ZAF	M	25
Erina - Green Point	KOR	F	13
Erina - Green Point	KOR	M	17
Erina - Green Point	LKA	F	6
Erina - Green Point	LKA	M	5
Erina - Green Point	THA	F	22
Erina - Green Point	THA	M	8
Erina - Green Point	TUR	F	3
Erina - Green Point	TUR	M	7
Erina - Green Point	GBR	F	323
Erina - Green Point	GBR	M	202
Erina - Green Point	USA	F	22
Erina - Green Point	USA	M	22
Erina - Green Point	VNM	F	27
Erina - Green Point	VNM	M	10
Erina - Green Point	ZWE	F	3
Erina - Green Point	ZWE	M	3
Gosford - Springfield		F	371
Gosford - Springfield		M	311
Gosford - Springfield	AUS	F	8681
Gosford - Springfield	AUS	M	6462
Gosford - Springfield	CAN	F	29
Gosford - Springfield	CAN	M	19
Gosford - Springfield	CHN	F	76
Gosford - Springfield	CHN	M	63
Gosford - Springfield	HRV	F	3
Gosford - Springfield	HRV	M	5
Gosford - Springfield	EGY	F	9
Gosford - Springfield	EGY	M	14
Gosford - Springfield	FJI	F	8
Gosford - Springfield	FJI	M	15
Gosford - Springfield	MKD	F	3
Gosford - Springfield	DEU	F	24
Gosford - Springfield	DEU	M	17
Gosford - Springfield	GRC	M	4
Gosford - Springfield	HKG	F	22
Gosford - Springfield	HKG	M	22
Gosford - Springfield	IND	F	111
Gosford - Springfield	IND	M	127
Gosford - Springfield	IDN	F	9
Gosford - Springfield	IDN	M	13
Gosford - Springfield	IRN	F	6
Gosford - Springfield	IRN	M	20
Gosford - Springfield	IRQ	F	3
Gosford - Springfield	IRQ	M	11
Gosford - Springfield	IRL	F	41
Gosford - Springfield	IRL	M	29
Gosford - Springfield	ITA	F	17
Gosford - Springfield	ITA	M	23
Gosford - Springfield	JPN	F	12
Gosford - Springfield	JPN	M	5
Gosford - Springfield	LBN	F	3
Gosford - Springfield	LBN	M	7
Gosford - Springfield	MYS	F	21
Gosford - Springfield	MYS	M	35
Gosford - Springfield	MLT	F	5
Gosford - Springfield	MLT	M	9
Gosford - Springfield	NLD	F	13
Gosford - Springfield	NLD	M	18
Gosford - Springfield	NZL	F	266
Gosford - Springfield	NZL	M	164
Gosford - Springfield	PAK	M	12
Gosford - Springfield	PHL	F	93
Gosford - Springfield	PHL	M	45
Gosford - Springfield	POL	F	16
Gosford - Springfield	POL	M	10
Gosford - Springfield	SGP	F	8
Gosford - Springfield	SGP	M	8
Gosford - Springfield	ZAF	F	82
Gosford - Springfield	ZAF	M	70
Gosford - Springfield	KOR	F	45
Gosford - Springfield	KOR	M	32
Gosford - Springfield	LKA	F	20
Gosford - Springfield	LKA	M	24
Gosford - Springfield	THA	F	26
Gosford - Springfield	THA	M	7
Gosford - Springfield	TUR	F	3
Gosford - Springfield	TUR	M	4
Gosford - Springfield	GBR	F	628
Gosford - Springfield	GBR	M	463
Gosford - Springfield	USA	F	44
Gosford - Springfield	USA	M	26
Gosford - Springfield	VNM	F	22
Gosford - Springfield	VNM	M	10
Gosford - Springfield	ZWE	F	17
Gosford - Springfield	ZWE	M	5
Kariong		F	28
Kariong		M	20
Kariong	AUS	F	586
Kariong	AUS	M	491
Kariong	CAN	F	3
Kariong	CHN	F	4
Kariong	CHN	M	3
Kariong	FJI	M	4
Kariong	DEU	F	3
Kariong	DEU	M	4
Kariong	IND	M	3
Kariong	IRL	M	4
Kariong	MYS	M	3
Kariong	NLD	F	3
Kariong	NLD	M	3
Kariong	NZL	F	10
Kariong	NZL	M	23
Kariong	POL	F	3
Kariong	ZAF	F	5
Kariong	KOR	F	3
Kariong	KOR	M	3
Kariong	LKA	M	3
Kariong	GBR	F	31
Kariong	GBR	M	46
Kincumber - Picketts Valley		F	36
Kincumber - Picketts Valley		M	29
Kincumber - Picketts Valley	AUS	F	972
Kincumber - Picketts Valley	AUS	M	831
Kincumber - Picketts Valley	CAN	F	3
Kincumber - Picketts Valley	CHN	F	4
Kincumber - Picketts Valley	CHN	M	4
Kincumber - Picketts Valley	FJI	M	3
Kincumber - Picketts Valley	DEU	F	3
Kincumber - Picketts Valley	DEU	M	9
Kincumber - Picketts Valley	IND	F	5
Kincumber - Picketts Valley	IND	M	12
Kincumber - Picketts Valley	IDN	M	3
Kincumber - Picketts Valley	IRL	F	3
Kincumber - Picketts Valley	IRL	M	6
Kincumber - Picketts Valley	ITA	M	3
Kincumber - Picketts Valley	MYS	F	3
Kincumber - Picketts Valley	NLD	M	7
Kincumber - Picketts Valley	NZL	F	29
Kincumber - Picketts Valley	NZL	M	30
Kincumber - Picketts Valley	PHL	F	6
Kincumber - Picketts Valley	PHL	M	3
Kincumber - Picketts Valley	SGP	F	3
Kincumber - Picketts Valley	ZAF	F	4
Kincumber - Picketts Valley	ZAF	M	4
Kincumber - Picketts Valley	KOR	M	3
Kincumber - Picketts Valley	GBR	F	76
Kincumber - Picketts Valley	GBR	M	51
Kincumber - Picketts Valley	USA	F	3
Kincumber - Picketts Valley	USA	M	7
Kincumber - Picketts Valley	VNM	F	3
Narara		F	17
Narara		M	11
Narara	AUS	F	367
Narara	AUS	M	227
Narara	IRQ	M	5
Narara	JPN	F	3
Narara	NZL	F	16
Narara	NZL	M	14
Narara	PHL	F	3
Narara	ZAF	F	3
Narara	ZAF	M	3
Narara	KOR	F	4
Narara	GBR	F	22
Narara	GBR	M	21
Niagara Park - Lisarow		F	44
Niagara Park - Lisarow		M	43
Niagara Park - Lisarow	AUS	F	1070
Niagara Park - Lisarow	AUS	M	1138
Niagara Park - Lisarow	CAN	F	9
Niagara Park - Lisarow	CAN	M	3
Niagara Park - Lisarow	CHN	F	10
Niagara Park - Lisarow	CHN	M	3
Niagara Park - Lisarow	EGY	M	3
Niagara Park - Lisarow	FJI	F	3
Niagara Park - Lisarow	FJI	M	3
Niagara Park - Lisarow	DEU	F	5
Niagara Park - Lisarow	DEU	M	3
Niagara Park - Lisarow	HKG	M	3
Niagara Park - Lisarow	IND	F	9
Niagara Park - Lisarow	IND	M	12
Niagara Park - Lisarow	IDN	F	3
Niagara Park - Lisarow	IRL	M	6
Niagara Park - Lisarow	LBN	F	3
Niagara Park - Lisarow	MYS	F	4
Niagara Park - Lisarow	MLT	M	3
Niagara Park - Lisarow	NLD	M	3
Niagara Park - Lisarow	NZL	F	29
Niagara Park - Lisarow	NZL	M	41
Niagara Park - Lisarow	PAK	F	3
Niagara Park - Lisarow	PHL	F	14
Niagara Park - Lisarow	PHL	M	7
Niagara Park - Lisarow	ZAF	F	3
Niagara Park - Lisarow	ZAF	M	3
Niagara Park - Lisarow	KOR	F	3
Niagara Park - Lisarow	KOR	M	3
Niagara Park - Lisarow	LKA	M	3
Niagara Park - Lisarow	THA	F	8
Niagara Park - Lisarow	GBR	F	71
Niagara Park - Lisarow	GBR	M	78
Niagara Park - Lisarow	USA	F	8
Niagara Park - Lisarow	USA	M	5
Niagara Park - Lisarow	ZWE	F	3
Point Clare - Koolewong		F	31
Point Clare - Koolewong		M	11
Point Clare - Koolewong	AUS	F	358
Point Clare - Koolewong	AUS	M	294
Point Clare - Koolewong	CAN	F	4
Point Clare - Koolewong	CHN	F	3
Point Clare - Koolewong	CHN	M	3
Point Clare - Koolewong	FJI	F	4
Point Clare - Koolewong	IND	M	5
Point Clare - Koolewong	IRL	M	3
Point Clare - Koolewong	NLD	M	3
Point Clare - Koolewong	NZL	F	12
Point Clare - Koolewong	NZL	M	7
Point Clare - Koolewong	PHL	F	11
Point Clare - Koolewong	ZAF	F	5
Point Clare - Koolewong	KOR	F	3
Point Clare - Koolewong	THA	F	3
Point Clare - Koolewong	GBR	F	37
Point Clare - Koolewong	GBR	M	22
Point Clare - Koolewong	USA	F	3
Point Clare - Koolewong	USA	M	4
Saratoga - Davistown		F	12
Saratoga - Davistown		M	15
Saratoga - Davistown	AUS	F	286
Saratoga - Davistown	AUS	M	290
Saratoga - Davistown	CAN	M	3
Saratoga - Davistown	IRL	F	3
Saratoga - Davistown	MYS	F	3
Saratoga - Davistown	NLD	F	3
Saratoga - Davistown	NZL	F	7
Saratoga - Davistown	NZL	M	15
Saratoga - Davistown	ZAF	F	4
Saratoga - Davistown	THA	F	3
Saratoga - Davistown	THA	M	4
Saratoga - Davistown	GBR	F	12
Saratoga - Davistown	GBR	M	26
Terrigal - North Avoca		F	51
Terrigal - North Avoca		M	47
Terrigal - North Avoca	AUS	F	1262
Terrigal - North Avoca	AUS	M	1013
Terrigal - North Avoca	CAN	F	4
Terrigal - North Avoca	CAN	M	8
Terrigal - North Avoca	CHN	F	3
Terrigal - North Avoca	CHN	M	5
Terrigal - North Avoca	HRV	M	3
Terrigal - North Avoca	FJI	F	3
Terrigal - North Avoca	FJI	M	7
Terrigal - North Avoca	DEU	F	10
Terrigal - North Avoca	HKG	M	3
Terrigal - North Avoca	IND	F	3
Terrigal - North Avoca	IND	M	12
Terrigal - North Avoca	IDN	M	5
Terrigal - North Avoca	IRQ	M	3
Terrigal - North Avoca	IRL	F	4
Terrigal - North Avoca	IRL	M	6
Terrigal - North Avoca	ITA	M	5
Terrigal - North Avoca	JPN	F	8
Terrigal - North Avoca	LBN	F	3
Terrigal - North Avoca	MYS	M	4
Terrigal - North Avoca	MLT	M	3
Terrigal - North Avoca	NLD	F	8
Terrigal - North Avoca	NLD	M	4
Terrigal - North Avoca	NZL	F	32
Terrigal - North Avoca	NZL	M	31
Terrigal - North Avoca	PHL	F	10
Terrigal - North Avoca	PHL	M	4
Terrigal - North Avoca	POL	F	4
Terrigal - North Avoca	POL	M	4
Terrigal - North Avoca	ZAF	F	20
Terrigal - North Avoca	ZAF	M	11
Terrigal - North Avoca	KOR	F	3
Terrigal - North Avoca	KOR	M	3
Terrigal - North Avoca	LKA	M	8
Terrigal - North Avoca	THA	F	19
Terrigal - North Avoca	THA	M	14
Terrigal - North Avoca	GBR	F	93
Terrigal - North Avoca	GBR	M	86
Terrigal - North Avoca	USA	F	6
Terrigal - North Avoca	USA	M	15
Terrigal - North Avoca	ZWE	F	3
Umina - Booker Bay - Patonga		F	72
Umina - Booker Bay - Patonga		M	66
Umina - Booker Bay - Patonga	AUS	F	1794
Umina - Booker Bay - Patonga	AUS	M	1161
Umina - Booker Bay - Patonga	CAN	F	5
Umina - Booker Bay - Patonga	CAN	M	3
Umina - Booker Bay - Patonga	CHN	F	13
Umina - Booker Bay - Patonga	CHN	M	16
Umina - Booker Bay - Patonga	EGY	F	6
Umina - Booker Bay - Patonga	EGY	M	3
Umina - Booker Bay - Patonga	FJI	F	4
Umina - Booker Bay - Patonga	FJI	M	3
Umina - Booker Bay - Patonga	DEU	F	3
Umina - Booker Bay - Patonga	DEU	M	10
Umina - Booker Bay - Patonga	HKG	F	4
Umina - Booker Bay - Patonga	HKG	M	3
Umina - Booker Bay - Patonga	IND	F	14
Umina - Booker Bay - Patonga	IND	M	21
Umina - Booker Bay - Patonga	IDN	F	10
Umina - Booker Bay - Patonga	IRL	F	6
Umina - Booker Bay - Patonga	IRL	M	3
Umina - Booker Bay - Patonga	ITA	F	3
Umina - Booker Bay - Patonga	ITA	M	5
Umina - Booker Bay - Patonga	JPN	F	3
Umina - Booker Bay - Patonga	MYS	F	5
Umina - Booker Bay - Patonga	MYS	M	3
Umina - Booker Bay - Patonga	NLD	F	4
Umina - Booker Bay - Patonga	NZL	F	61
Umina - Booker Bay - Patonga	NZL	M	38
Umina - Booker Bay - Patonga	PHL	F	15
Umina - Booker Bay - Patonga	PHL	M	12
Umina - Booker Bay - Patonga	POL	F	5
Umina - Booker Bay - Patonga	POL	M	3
Umina - Booker Bay - Patonga	SGP	M	3
Umina - Booker Bay - Patonga	ZAF	F	4
Umina - Booker Bay - Patonga	ZAF	M	3
Umina - Booker Bay - Patonga	KOR	F	3
Umina - Booker Bay - Patonga	KOR	M	8
Umina - Booker Bay - Patonga	THA	F	19
Umina - Booker Bay - Patonga	THA	M	6
Umina - Booker Bay - Patonga	TUR	M	3
Umina - Booker Bay - Patonga	GBR	F	105
Umina - Booker Bay - Patonga	GBR	M	93
Umina - Booker Bay - Patonga	USA	F	12
Umina - Booker Bay - Patonga	USA	M	10
Wamberal - Forresters Beach		F	31
Wamberal - Forresters Beach		M	24
Wamberal - Forresters Beach	AUS	F	706
Wamberal - Forresters Beach	AUS	M	546
Wamberal - Forresters Beach	CAN	M	4
Wamberal - Forresters Beach	CHN	F	5
Wamberal - Forresters Beach	CHN	M	4
Wamberal - Forresters Beach	IND	M	6
Wamberal - Forresters Beach	IRL	F	3
Wamberal - Forresters Beach	IRL	M	3
Wamberal - Forresters Beach	ITA	M	3
Wamberal - Forresters Beach	MYS	F	5
Wamberal - Forresters Beach	MYS	M	3
Wamberal - Forresters Beach	NLD	F	3
Wamberal - Forresters Beach	NZL	F	16
Wamberal - Forresters Beach	NZL	M	17
Wamberal - Forresters Beach	PAK	M	3
Wamberal - Forresters Beach	ZAF	F	6
Wamberal - Forresters Beach	ZAF	M	8
Wamberal - Forresters Beach	THA	F	6
Wamberal - Forresters Beach	GBR	F	47
Wamberal - Forresters Beach	GBR	M	48
Wamberal - Forresters Beach	USA	F	3
Wamberal - Forresters Beach	VNM	F	3
Woy Woy - Blackwall		F	66
Woy Woy - Blackwall		M	50
Woy Woy - Blackwall	AUS	F	2033
Woy Woy - Blackwall	AUS	M	1195
Woy Woy - Blackwall	CAN	F	9
Woy Woy - Blackwall	CHN	F	18
Woy Woy - Blackwall	CHN	M	8
Woy Woy - Blackwall	FJI	F	3
Woy Woy - Blackwall	DEU	F	5
Woy Woy - Blackwall	DEU	M	5
Woy Woy - Blackwall	HKG	F	5
Woy Woy - Blackwall	HKG	M	3
Woy Woy - Blackwall	IND	F	13
Woy Woy - Blackwall	IND	M	10
Woy Woy - Blackwall	IDN	F	8
Woy Woy - Blackwall	IRL	F	8
Woy Woy - Blackwall	IRL	M	3
Woy Woy - Blackwall	ITA	M	3
Woy Woy - Blackwall	JPN	F	6
Woy Woy - Blackwall	MYS	F	3
Woy Woy - Blackwall	MYS	M	3
Woy Woy - Blackwall	NLD	F	7
Woy Woy - Blackwall	NZL	F	54
Woy Woy - Blackwall	NZL	M	24
Woy Woy - Blackwall	PAK	F	4
Woy Woy - Blackwall	PHL	F	12
Woy Woy - Blackwall	PHL	M	9
Woy Woy - Blackwall	ZAF	F	9
Woy Woy - Blackwall	ZAF	M	3
Woy Woy - Blackwall	KOR	F	4
Woy Woy - Blackwall	KOR	M	5
Woy Woy - Blackwall	LKA	M	5
Woy Woy - Blackwall	THA	F	14
Woy Woy - Blackwall	THA	M	4
Woy Woy - Blackwall	GBR	F	100
Woy Woy - Blackwall	GBR	M	69
Woy Woy - Blackwall	USA	F	9
Woy Woy - Blackwall	USA	M	3
Woy Woy - Blackwall	VNM	F	4
Woy Woy - Blackwall	VNM	M	7
Woy Woy - Blackwall	ZWE	F	4
Woy Woy - Blackwall	ZWE	M	4
Wyoming		F	61
Wyoming		M	49
Wyoming	AUS	F	1252
Wyoming	AUS	M	749
Wyoming	CAN	F	7
Wyoming	CAN	M	7
Wyoming	CHN	F	11
Wyoming	CHN	M	12
Wyoming	EGY	M	5
Wyoming	FJI	F	4
Wyoming	DEU	F	10
Wyoming	DEU	M	3
Wyoming	HKG	F	3
Wyoming	IND	F	13
Wyoming	IND	M	20
Wyoming	IDN	F	3
Wyoming	IRN	M	3
Wyoming	ITA	M	5
Wyoming	JPN	F	3
Wyoming	LBN	M	3
Wyoming	MYS	F	4
Wyoming	MYS	M	6
Wyoming	NLD	F	3
Wyoming	NZL	F	35
Wyoming	NZL	M	11
Wyoming	PAK	M	8
Wyoming	PHL	F	27
Wyoming	PHL	M	7
Wyoming	POL	F	4
Wyoming	ZAF	F	8
Wyoming	ZAF	M	9
Wyoming	KOR	F	8
Wyoming	KOR	M	9
Wyoming	THA	F	13
Wyoming	THA	M	4
Wyoming	GBR	F	86
Wyoming	GBR	M	41
Wyoming	USA	F	5
Wyoming	VNM	M	4
Wyoming	ZWE	F	3
Wyoming	ZWE	M	3
Bateau Bay - Killarney Vale		F	83
Bateau Bay - Killarney Vale		M	48
Bateau Bay - Killarney Vale	AUS	F	2052
Bateau Bay - Killarney Vale	AUS	M	1333
Bateau Bay - Killarney Vale	CAN	M	4
Bateau Bay - Killarney Vale	CHN	F	16
Bateau Bay - Killarney Vale	CHN	M	8
Bateau Bay - Killarney Vale	HRV	F	3
Bateau Bay - Killarney Vale	EGY	M	3
Bateau Bay - Killarney Vale	FJI	F	3
Bateau Bay - Killarney Vale	FJI	M	3
Bateau Bay - Killarney Vale	DEU	F	9
Bateau Bay - Killarney Vale	DEU	M	3
Bateau Bay - Killarney Vale	GRC	F	4
Bateau Bay - Killarney Vale	HKG	F	3
Bateau Bay - Killarney Vale	HKG	M	3
Bateau Bay - Killarney Vale	IND	F	13
Bateau Bay - Killarney Vale	IND	M	7
Bateau Bay - Killarney Vale	IDN	F	3
Bateau Bay - Killarney Vale	IRN	F	4
Bateau Bay - Killarney Vale	IRL	F	3
Bateau Bay - Killarney Vale	IRL	M	11
Bateau Bay - Killarney Vale	ITA	F	3
Bateau Bay - Killarney Vale	ITA	M	3
Bateau Bay - Killarney Vale	LBN	F	3
Bateau Bay - Killarney Vale	LBN	M	3
Bateau Bay - Killarney Vale	MYS	F	5
Bateau Bay - Killarney Vale	MLT	M	3
Bateau Bay - Killarney Vale	NLD	F	5
Bateau Bay - Killarney Vale	NZL	F	49
Bateau Bay - Killarney Vale	NZL	M	32
Bateau Bay - Killarney Vale	PHL	F	29
Bateau Bay - Killarney Vale	PHL	M	3
Bateau Bay - Killarney Vale	POL	F	3
Bateau Bay - Killarney Vale	ZAF	F	9
Bateau Bay - Killarney Vale	ZAF	M	4
Bateau Bay - Killarney Vale	KOR	F	4
Bateau Bay - Killarney Vale	KOR	M	3
Bateau Bay - Killarney Vale	THA	F	4
Bateau Bay - Killarney Vale	GBR	F	127
Bateau Bay - Killarney Vale	GBR	M	81
Bateau Bay - Killarney Vale	USA	F	3
Bateau Bay - Killarney Vale	USA	M	7
Bateau Bay - Killarney Vale	VNM	F	6
Blue Haven - San Remo		F	14
Blue Haven - San Remo		M	27
Blue Haven - San Remo	AUS	F	542
Blue Haven - San Remo	AUS	M	405
Blue Haven - San Remo	CAN	F	3
Blue Haven - San Remo	CAN	M	3
Blue Haven - San Remo	CHN	M	3
Blue Haven - San Remo	FJI	M	4
Blue Haven - San Remo	DEU	F	3
Blue Haven - San Remo	IND	M	9
Blue Haven - San Remo	IRL	F	3
Blue Haven - San Remo	IRL	M	4
Blue Haven - San Remo	LBN	M	4
Blue Haven - San Remo	NZL	F	14
Blue Haven - San Remo	NZL	M	3
Blue Haven - San Remo	PHL	F	3
Blue Haven - San Remo	THA	F	5
Blue Haven - San Remo	GBR	F	24
Blue Haven - San Remo	GBR	M	16
Blue Haven - San Remo	USA	F	3
Blue Haven - San Remo	USA	M	4
Budgewoi - Buff Point - Halekulani		F	10
Budgewoi - Buff Point - Halekulani		M	15
Budgewoi - Buff Point - Halekulani	AUS	F	480
Budgewoi - Buff Point - Halekulani	AUS	M	337
Budgewoi - Buff Point - Halekulani	EGY	M	3
Budgewoi - Buff Point - Halekulani	DEU	F	3
Budgewoi - Buff Point - Halekulani	IND	M	3
Budgewoi - Buff Point - Halekulani	MYS	M	3
Budgewoi - Buff Point - Halekulani	NLD	F	3
Budgewoi - Buff Point - Halekulani	NZL	F	10
Budgewoi - Buff Point - Halekulani	NZL	M	4
Budgewoi - Buff Point - Halekulani	THA	F	3
Budgewoi - Buff Point - Halekulani	GBR	F	23
Budgewoi - Buff Point - Halekulani	GBR	M	21
Chittaway Bay - Tumbi Umbi		F	84
Chittaway Bay - Tumbi Umbi		M	90
Chittaway Bay - Tumbi Umbi	AUS	F	1736
Chittaway Bay - Tumbi Umbi	AUS	M	2373
Chittaway Bay - Tumbi Umbi	CAN	F	3
Chittaway Bay - Tumbi Umbi	CHN	F	5
Chittaway Bay - Tumbi Umbi	CHN	M	6
Chittaway Bay - Tumbi Umbi	HRV	M	3
Chittaway Bay - Tumbi Umbi	FJI	F	3
Chittaway Bay - Tumbi Umbi	FJI	M	4
Chittaway Bay - Tumbi Umbi	DEU	F	7
Chittaway Bay - Tumbi Umbi	DEU	M	3
Chittaway Bay - Tumbi Umbi	GRC	M	3
Chittaway Bay - Tumbi Umbi	IND	F	13
Chittaway Bay - Tumbi Umbi	IND	M	26
Chittaway Bay - Tumbi Umbi	IDN	F	3
Chittaway Bay - Tumbi Umbi	IDN	M	3
Chittaway Bay - Tumbi Umbi	IRL	F	7
Chittaway Bay - Tumbi Umbi	IRL	M	7
Chittaway Bay - Tumbi Umbi	ITA	F	3
Chittaway Bay - Tumbi Umbi	MYS	M	3
Chittaway Bay - Tumbi Umbi	MLT	M	3
Chittaway Bay - Tumbi Umbi	NLD	F	4
Chittaway Bay - Tumbi Umbi	NLD	M	3
Chittaway Bay - Tumbi Umbi	NZL	F	47
Chittaway Bay - Tumbi Umbi	NZL	M	67
Chittaway Bay - Tumbi Umbi	PHL	F	43
Chittaway Bay - Tumbi Umbi	PHL	M	16
Chittaway Bay - Tumbi Umbi	SGP	F	3
Chittaway Bay - Tumbi Umbi	SGP	M	6
Chittaway Bay - Tumbi Umbi	ZAF	F	14
Chittaway Bay - Tumbi Umbi	ZAF	M	26
Chittaway Bay - Tumbi Umbi	KOR	F	4
Chittaway Bay - Tumbi Umbi	KOR	M	3
Chittaway Bay - Tumbi Umbi	LKA	F	3
Chittaway Bay - Tumbi Umbi	GBR	F	95
Chittaway Bay - Tumbi Umbi	GBR	M	151
Chittaway Bay - Tumbi Umbi	USA	F	4
Chittaway Bay - Tumbi Umbi	USA	M	7
Chittaway Bay - Tumbi Umbi	VNM	F	4
Chittaway Bay - Tumbi Umbi	VNM	M	3
Chittaway Bay - Tumbi Umbi	ZWE	F	3
Chittaway Bay - Tumbi Umbi	ZWE	M	4
Gorokan - Kanwal - Charmhaven		F	70
Gorokan - Kanwal - Charmhaven		M	43
Gorokan - Kanwal - Charmhaven	AUS	F	2302
Gorokan - Kanwal - Charmhaven	AUS	M	1244
Gorokan - Kanwal - Charmhaven	CAN	F	4
Gorokan - Kanwal - Charmhaven	CHN	F	11
Gorokan - Kanwal - Charmhaven	CHN	M	13
Gorokan - Kanwal - Charmhaven	HRV	F	4
Gorokan - Kanwal - Charmhaven	EGY	F	3
Gorokan - Kanwal - Charmhaven	FJI	F	4
Gorokan - Kanwal - Charmhaven	FJI	M	3
Gorokan - Kanwal - Charmhaven	DEU	F	9
Gorokan - Kanwal - Charmhaven	GRC	F	6
Gorokan - Kanwal - Charmhaven	IND	F	23
Gorokan - Kanwal - Charmhaven	IND	M	37
Gorokan - Kanwal - Charmhaven	IDN	F	4
Gorokan - Kanwal - Charmhaven	IRN	F	3
Gorokan - Kanwal - Charmhaven	IRN	M	3
Gorokan - Kanwal - Charmhaven	IRL	F	7
Gorokan - Kanwal - Charmhaven	IRL	M	3
Gorokan - Kanwal - Charmhaven	ITA	M	7
Gorokan - Kanwal - Charmhaven	MYS	F	10
Gorokan - Kanwal - Charmhaven	MYS	M	8
Gorokan - Kanwal - Charmhaven	NLD	F	3
Gorokan - Kanwal - Charmhaven	NLD	M	3
Gorokan - Kanwal - Charmhaven	NZL	F	43
Gorokan - Kanwal - Charmhaven	NZL	M	21
Gorokan - Kanwal - Charmhaven	PAK	F	3
Gorokan - Kanwal - Charmhaven	PAK	M	3
Gorokan - Kanwal - Charmhaven	PHL	F	31
Gorokan - Kanwal - Charmhaven	PHL	M	9
Gorokan - Kanwal - Charmhaven	ZAF	F	6
Gorokan - Kanwal - Charmhaven	ZAF	M	9
Gorokan - Kanwal - Charmhaven	KOR	F	8
Gorokan - Kanwal - Charmhaven	THA	F	8
Gorokan - Kanwal - Charmhaven	THA	M	9
Gorokan - Kanwal - Charmhaven	GBR	F	99
Gorokan - Kanwal - Charmhaven	GBR	M	55
Gorokan - Kanwal - Charmhaven	USA	F	5
Gorokan - Kanwal - Charmhaven	USA	M	5
Gorokan - Kanwal - Charmhaven	VNM	F	3
Gorokan - Kanwal - Charmhaven	VNM	M	3
Gorokan - Kanwal - Charmhaven	ZWE	F	3
Gorokan - Kanwal - Charmhaven	ZWE	M	3
Jilliby - Yarramalong		F	4
Jilliby - Yarramalong		M	3
Jilliby - Yarramalong	AUS	F	315
Jilliby - Yarramalong	AUS	M	359
Jilliby - Yarramalong	CAN	F	3
Jilliby - Yarramalong	DEU	M	3
Jilliby - Yarramalong	IRL	M	4
Jilliby - Yarramalong	ITA	M	3
