LGA_CODE_2016,Lab_1000_1249_H_0,Lab_1000_1249_H_1_15,Lab_1000_1249_H_16_24,Lab_1000_1249_H_25_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40,Lab_1000_1249_H_41_48,Lab_1000_1249_H_49mo,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_15,Lab_1250_1499_H_16_24,Lab_1250_1499_H_25_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40,Lab_1250_1499_H_41_48,Lab_1250_1499_H_49mo,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_15,Lab_1500_1749_H_16_24,Lab_1500_1749_H_25_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40,Lab_1500_1749_H_41_48,Lab_1500_1749_H_49mo,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_15,Lab_1750_1999_H_16_24,Lab_1750_1999_H_25_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40,Lab_1750_1999_H_41_48,Lab_1750_1999_H_49mo,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_15,Lab_2000_2999_H_16_24,Lab_2000_2999_H_25_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40,Lab_2000_2999_H_41_48,Lab_2000_2999_H_49mo,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000mo_H_0,Lab_3000mo_H_1_15,Lab_3000mo_H_16_24,Lab_3000mo_H_25_34,Lab_3000mo_H_35_39,Lab_3000mo_H_40,Lab_3000mo_H_41_48,Lab_3000mo_H_49mo,Lab_3000mo_H_NS,Lab_3000mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_15,Lab_PINS_H_16_24,Lab_PINS_H_25_34,Lab_PINS_H_35_39,Lab_PINS_H_40,Lab_PINS_H_41_48,Lab_PINS_H_49mo,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_15,Lab_Tot_H_16_24,Lab_Tot_H_25_34,Lab_Tot_H_35_39,Lab_Tot_H_40,Lab_Tot_H_41_48,Lab_Tot_H_49mo,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_15,OIDNS_NNI_H_16_24,OIDNS_NNI_H_25_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40,OIDNS_NNI_H_41_48,OIDNS_NNI_H_49mo,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_15,OIDNS_1_149_H_16_24,OIDNS_1_149_H_25_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40,OIDNS_1_149_H_41_48,OIDNS_1_149_H_49mo,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_15,OIDNS_150_299_H_16_24,OIDNS_150_299_H_25_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40,OIDNS_150_299_H_41_48,OIDNS_150_299_H_49mo,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_15,OIDNS_300_399_H_16_24,OIDNS_300_399_H_25_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40,OIDNS_300_399_H_41_48,OIDNS_300_399_H_49mo,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot,OIDNS_400_499_H_0,OIDNS_400_499_H_1_15,OIDNS_400_499_H_16_24,OIDNS_400_499_H_25_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40,OIDNS_400_499_H_41_48,OIDNS_400_499_H_49mo,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_15,OIDNS_500_649_H_16_24,OIDNS_500_649_H_25_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40,OIDNS_500_649_H_41_48,OIDNS_500_649_H_49mo,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_15,OIDNS_650_799_H_16_24,OIDNS_650_799_H_25_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40,OIDNS_650_799_H_41_48,OIDNS_650_799_H_49mo,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_15,OIDNS_800_999_H_16_24,OIDNS_800_999_H_25_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40,OIDNS_800_999_H_41_48,OIDNS_800_999_H_49mo,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_15,OIDNS_1000_1249_H_16_24,OIDNS_1000_1249_H_25_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40,OIDNS_1000_1249_H_41_48,OIDNS_1000_1249_H_49mo,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_15,OIDNS_1250_1499_H_16_24,OIDNS_1250_1499_H_25_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40,OIDNS_1250_1499_H_41_48,OIDNS_1250_1499_H_49mo,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_15,OIDNS_1500_1749_H_16_24,OIDNS_1500_1749_H_25_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40,OIDNS_1500_1749_H_41_48,OIDNS_1500_1749_H_49mo,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_15,OIDNS_1750_1999_H_16_24,OIDNS_1750_1999_H_25_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40,OIDNS_1750_1999_H_41_48,OIDNS_1750_1999_H_49mo,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot
LGA10850,0,5,0,0,10,7,3,10,0,41,0,0,3,0,9,10,6,20,0,47,7,0,0,0,11,0,0,15,3,40,0,0,4,5,5,4,3,16,0,37,0,0,0,0,0,0,3,6,0,12,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,19,73,40,25,65,47,46,89,10,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA10900,4,7,4,18,24,31,16,16,0,116,3,3,3,3,13,9,0,9,0,49,0,0,0,0,8,6,4,15,0,31,0,0,0,0,4,0,7,8,0,22,0,0,0,0,3,0,0,9,0,13,0,0,0,0,0,0,0,3,0,6,0,14,3,3,4,3,0,0,0,22,54,597,335,269,259,172,67,100,25,1879,0,0,0,0,3,0,0,0,3,7,0,3,0,0,0,0,0,0,3,9,0,3,0,0,0,0,0,0,4,15,0,3,3,0,3,0,0,0,7,20,3,3,3,0,3,0,0,3,0,14,0,3,0,4,4,4,0,0,3,24,3,0,0,3,5,4,0,0,8,25,0,0,3,3,6,5,0,4,3,30,0,0,0,0,3,3,3,3,3,24,3,0,0,0,4,0,0,0,0,14,0,0,3,0,0,0,3,0,5,18,0,0,0,0,3,3,0,0,0,11
LGA10950,0,0,0,0,7,3,4,9,0,24,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,28,16,16,17,26,17,36,6,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11100,12,12,20,37,148,150,79,71,12,544,9,11,5,15,59,78,52,42,0,269,6,0,3,3,24,45,33,36,3,146,5,3,0,6,18,22,25,31,0,103,14,0,7,0,18,28,41,35,0,139,0,0,3,4,0,5,0,3,0,11,3,3,6,6,11,8,4,3,3,57,127,495,706,498,903,712,355,293,82,4174,0,3,5,0,3,0,0,0,16,25,3,8,0,0,3,0,0,0,11,27,0,7,6,3,0,0,0,0,19,37,0,3,7,6,0,0,0,0,12,34,0,10,8,7,0,0,0,3,18,45,3,0,9,9,4,0,0,0,24,57,0,4,8,11,15,17,0,3,18,77,8,0,7,10,37,26,3,13,37,136,0,3,0,8,31,48,16,11,21,139,0,0,0,3,17,33,9,10,16,89,3,0,0,0,12,30,10,16,8,79,0,0,0,0,10,16,9,8,6,55
LGA11150,0,0,0,0,8,5,0,7,0,17,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,22,15,12,16,25,7,17,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11200,0,0,0,0,0,4,0,4,0,15,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,5,8,19,9,8,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11250,6,0,0,4,18,7,3,18,3,61,0,0,0,0,7,4,4,9,0,29,0,0,3,0,5,9,0,3,0,18,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,3,0,4,0,9,0,0,0,4,0,8,3,27,31,169,88,90,124,95,28,80,19,725,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,14,3,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,3,13,0,4,0,0,9,0,0,0,5,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,7,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,8,0,0,0,0,3,0,0,0,0,5
LGA11300,0,7,11,12,21,15,10,10,3,93,0,0,0,4,11,9,9,7,0,46,0,3,0,3,3,11,3,7,0,36,0,0,0,0,3,3,6,3,0,12,0,0,0,0,0,7,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,5,0,3,7,18,34,225,224,141,154,109,51,60,37,1033,0,0,0,0,0,0,0,0,12,10,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,12,20,0,0,3,0,0,0,0,0,4,11,0,0,3,0,0,0,0,0,8,16,0,4,6,3,0,3,0,0,4,23,0,0,3,0,5,3,0,0,9,21,0,0,0,3,5,8,0,0,9,32,0,0,0,6,18,16,0,4,14,56,0,0,0,0,5,7,6,3,12,32,0,0,3,0,6,9,0,3,0,23,0,0,0,3,0,5,0,0,3,15
LGA11350,0,3,0,17,15,21,7,6,0,76,0,4,0,0,6,8,0,3,0,23,0,0,6,0,3,0,0,0,0,10,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,3,0,14,0,3,0,0,0,0,0,3,0,7,3,5,3,3,0,0,0,0,6,25,34,395,239,219,169,122,42,54,42,1312,3,4,0,0,0,0,0,0,9,15,3,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,9,9,6,3,3,0,0,0,0,0,3,16,3,8,0,0,0,3,0,0,6,26,0,3,0,6,3,0,0,0,9,23,3,3,0,3,6,3,0,0,3,22,0,0,0,0,0,5,0,0,3,18,0,0,0,4,0,0,0,3,0,9,0,0,0,0,3,0,0,3,0,12,0,0,0,0,0,0,0,0,3,8
LGA11400,4,0,4,0,24,25,17,17,0,91,0,0,0,0,9,3,3,13,0,31,0,0,0,0,0,6,4,7,0,23,0,0,0,0,3,0,3,11,0,15,0,0,0,0,4,0,3,9,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,23,108,68,60,99,124,68,89,18,651,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,4,9,0,0,0,0,3,3,3,0,0,14,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3
LGA11450,0,9,9,23,55,62,26,57,4,237,7,4,4,12,22,31,16,45,8,145,3,0,0,0,10,19,13,25,3,79,0,3,3,3,7,9,10,18,0,45,0,0,0,0,3,4,0,14,0,27,0,0,0,0,0,0,3,3,0,7,3,9,0,6,3,7,3,3,3,35,74,545,335,318,434,342,148,242,52,2486,3,0,0,0,0,0,0,0,7,12,0,12,0,0,0,0,0,0,5,17,0,10,5,0,0,0,0,3,11,27,0,3,3,0,3,0,0,0,4,16,3,6,3,0,0,0,0,0,7,21,3,5,5,0,3,3,0,0,7,32,3,0,4,3,10,0,0,3,15,34,0,3,3,7,4,9,0,7,14,40,3,0,0,3,9,17,3,9,10,59,0,0,0,0,7,5,3,3,4,24,0,3,0,0,0,8,3,4,4,20,0,4,0,0,7,3,0,3,3,19
LGA11500,16,20,18,42,172,180,61,74,15,587,5,3,10,7,50,70,37,53,0,239,3,3,4,11,29,55,42,30,0,180,3,0,0,3,9,16,22,17,0,78,3,0,0,3,10,7,17,24,0,60,0,7,0,0,4,4,5,8,0,31,0,11,16,9,15,13,5,3,11,81,152,1031,684,625,1331,911,337,333,127,5539,6,3,0,0,0,3,0,3,9,28,3,11,3,0,0,0,0,0,12,36,0,16,3,0,0,0,0,3,11,36,3,12,6,5,0,0,0,0,13,42,4,4,11,8,4,3,0,0,24,53,4,0,10,6,12,11,0,6,17,70,3,0,4,10,37,10,4,11,19,108,3,3,4,10,34,32,3,7,23,115,3,3,4,0,24,17,7,12,21,97,0,0,5,4,22,21,10,11,14,77,0,0,3,3,19,7,3,12,10,56,0,0,0,3,3,4,8,6,9,27
LGA11520,4,12,10,12,49,64,22,18,4,190,4,0,6,10,16,33,8,17,0,102,0,3,0,0,6,8,10,15,0,49,0,0,0,0,3,5,3,7,3,28,0,3,0,3,0,9,3,12,0,32,0,0,0,0,0,0,4,0,0,6,0,9,8,0,9,3,0,3,0,27,42,354,384,183,320,292,85,115,57,1828,3,3,0,0,3,0,0,4,9,22,3,7,0,0,0,0,0,3,7,22,4,7,5,0,0,0,0,0,15,29,3,8,0,0,0,0,0,3,5,30,0,7,13,3,5,0,0,0,23,49,3,4,12,3,3,0,0,3,16,41,0,3,3,0,16,13,0,3,15,48,0,0,3,11,21,12,0,5,17,78,0,3,3,10,24,16,3,9,16,78,0,0,0,5,12,13,7,8,13,55,0,3,0,0,5,13,0,3,4,36,0,5,0,3,3,9,0,3,6,25
LGA11570,24,33,36,52,325,275,126,113,19,994,11,16,21,11,106,113,52,80,5,418,5,0,4,9,41,63,33,48,8,215,0,0,3,6,17,28,19,32,0,98,0,3,0,3,4,10,10,28,0,70,3,4,0,4,7,12,3,3,0,35,0,21,16,17,30,24,6,7,30,160,237,1565,1294,1021,2638,1543,516,565,252,9637,9,16,7,0,6,3,0,6,48,97,0,22,3,0,0,0,0,0,25,52,3,23,12,10,5,3,3,0,32,93,12,29,30,8,5,0,0,0,59,140,0,17,18,20,0,7,0,3,38,106,4,18,24,22,22,18,7,5,73,192,5,9,24,21,67,46,5,16,71,261,6,16,7,12,82,55,14,21,70,277,11,7,8,15,56,47,23,11,60,236,0,3,3,3,31,34,22,13,18,128,3,3,4,0,17,29,11,11,16,91,0,0,0,0,10,10,3,17,11,51
LGA11600,0,0,0,3,14,3,3,10,0,31,0,0,0,0,3,3,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,7,10,0,0,0,0,3,0,0,6,16,20,27,17,28,48,47,24,49,13,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11650,29,27,24,65,229,236,123,127,10,871,17,7,14,10,70,96,57,79,3,371,6,9,9,13,44,75,42,60,4,246,3,3,3,4,16,42,16,30,0,126,0,6,0,5,10,14,12,40,0,82,3,10,3,7,3,9,3,9,3,53,4,34,11,20,22,25,7,8,21,154,361,2650,1521,1386,1835,1442,591,629,202,10621,3,9,0,0,0,6,0,10,40,60,3,25,7,0,0,0,3,4,17,59,5,14,9,3,0,0,0,0,27,67,3,13,15,8,5,3,0,3,44,94,5,7,15,4,5,5,3,5,44,83,7,17,17,13,21,17,0,6,33,126,12,14,13,29,38,31,6,7,37,179,3,10,15,19,39,42,12,26,37,186,15,9,3,18,58,44,16,22,24,214,0,5,4,0,31,30,4,16,12,103,3,3,3,3,25,24,6,11,23,104,0,8,3,4,17,11,6,7,6,63
LGA11700,0,0,0,0,0,3,3,3,0,11,0,0,0,0,7,5,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,11,10,4,17,32,11,33,4,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,6,3,6,6,35,47,21,22,4,154,0,3,5,0,9,13,12,15,0,53,0,3,3,3,0,8,0,7,0,27,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,16,3,0,7,4,3,0,7,43,67,554,335,266,294,238,88,82,37,1960,0,3,0,0,0,0,0,0,3,10,0,3,0,0,0,0,0,0,3,7,0,3,3,0,0,0,0,0,3,11,0,6,0,0,0,0,0,0,5,13,0,0,0,5,0,0,0,0,3,16,0,0,3,4,3,3,0,0,7,21,4,0,0,0,8,0,0,3,6,24,0,3,0,3,5,0,4,0,9,22,0,3,0,0,4,7,0,0,5,29,0,0,0,0,3,5,0,0,0,21,0,0,0,0,0,3,0,4,3,15,0,0,0,0,0,6,0,0,0,5
LGA11730,3,3,6,12,31,28,20,18,3,131,3,0,4,3,4,12,8,17,0,57,3,0,0,0,7,3,4,8,0,29,0,0,0,0,3,0,3,3,0,12,0,0,0,0,0,6,3,7,0,18,0,0,0,0,0,0,0,3,0,9,0,7,0,4,8,3,3,3,9,39,78,484,240,287,276,211,127,138,48,1890,0,3,0,0,0,0,0,0,8,11,0,6,0,0,0,0,0,0,6,16,0,0,3,3,0,0,0,0,8,14,3,6,0,0,0,0,0,3,17,27,3,3,3,3,0,0,0,3,7,22,3,0,3,3,3,4,0,3,4,22,0,3,0,5,3,5,0,0,5,25,3,3,0,0,3,3,0,3,4,26,0,0,0,0,10,3,0,3,9,19,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,3,0,3,0,14,0,0,0,0,7,0,0,0,0,3
LGA11750,0,3,3,0,3,3,0,9,0,19,0,0,0,0,6,4,0,6,0,19,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,41,27,32,28,10,35,6,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11800,7,11,18,14,45,66,27,41,4,232,3,4,6,10,11,21,11,32,0,93,3,0,0,3,9,13,6,14,0,56,0,0,0,0,0,4,0,8,0,14,0,7,0,0,0,3,3,7,0,18,0,3,0,0,0,8,0,0,0,12,0,13,5,12,3,5,0,0,5,48,103,850,541,534,571,403,151,207,80,3433,3,0,3,0,0,0,0,0,7,16,4,8,3,0,0,0,0,0,0,14,0,4,3,0,0,0,0,0,8,16,3,3,3,4,0,0,0,0,18,30,0,0,4,0,0,0,0,0,16,28,4,8,5,7,3,10,0,3,16,56,4,0,5,4,18,11,0,3,12,48,0,5,0,4,17,12,0,10,12,55,3,3,3,5,16,6,4,9,11,52,0,0,0,3,3,5,3,3,7,27,0,3,0,3,3,5,4,4,0,30,0,0,0,0,0,3,0,0,0,15
LGA12000,0,0,0,4,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,16,17,14,17,10,11,4,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12150,0,0,0,3,0,0,3,8,0,17,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,29,23,28,24,13,28,9,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12350,0,0,3,0,14,5,4,13,0,42,0,0,0,0,3,4,0,4,0,17,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,12,20,126,67,90,165,111,42,47,13,674,0,0,0,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,9,0,0,0,0,0,3,0,0,4,14,0,0,0,0,0,3,0,0,4,8,3,0,0,0,0,0,0,0,0,8,3,0,0,0,3,3,4,0,4,14,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA12380,14,12,22,53,271,231,107,118,27,858,3,11,4,17,83,115,62,95,7,389,8,5,3,15,52,71,39,76,3,272,5,3,0,3,15,51,30,49,0,154,3,3,6,7,7,41,22,49,0,143,0,3,5,3,0,8,4,13,0,36,3,14,11,10,22,11,8,7,23,108,173,1030,939,772,1949,1250,497,597,208,7414,8,3,5,4,0,0,0,5,23,47,0,13,0,3,0,0,0,0,19,39,5,19,6,3,0,0,0,3,27,64,0,13,18,4,6,8,4,3,34,97,0,7,25,11,7,5,0,0,42,110,3,12,11,15,21,19,3,4,53,141,7,9,10,8,69,23,8,3,59,198,0,16,3,5,67,51,10,16,37,207,7,5,3,12,69,50,15,17,32,215,8,0,3,0,24,32,11,15,18,109,0,3,0,0,22,17,4,12,11,79,7,0,3,3,11,17,7,14,7,72
LGA12700,0,3,0,0,4,8,4,5,0,19,0,0,0,0,3,6,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,78,38,43,27,31,15,31,11,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
