LGA_CODE_2016,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_FYROM_E,M_FYROM_OM_IE,M_FYROM_OM_UIE,M_FYROM_CFW,M_FYROM_ES_NS,M_FYROM_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Malta_E,M_Malta_OM_IE,M_Malta_OM_UIE,M_Malta_CFW,M_Malta_ES_NS,M_Malta_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_Turkey_E,M_Turkey_OM_IE,M_Turkey_OM_UIE,M_Turkey_CFW,M_Turkey_ES_NS,M_Turkey_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE
LGA11520,6733,966,633,61,79,8476,26,0,4,3,0,38,705,167,100,36,3,1013,19,3,3,0,0,25,55,14,6,0,3,76,139,5,3,0,3,155,20,4,0,0,0,24,38,4,3,0,0,47,35,8,6,0,3,56,199,21,11,3,0,242,932,48,35,4,4,1026,140,5,8,0,0,156,82,18,5,3,0,114,54,4,5,0,0,66,99,14,6,0,0,124,172,75,64,12,3,326,26,3,0,0,0,27,254,76,42,3,3,377,121,41,28,0,4,197,139,8,11,0,0,155,15,0,0,0,0,15,20,3,0,0,0,33,288,42,17,7,8,358,155,7,24,0,6,195,386,3,7,0,3,397,33,3,7,0,0,40,34,6,3,0,0,36,145,19,17,0,0,176,159,17,9,0,0,178,71,3,3,0,0,75,47,4,11,0,0,65,525,70,50,4,3,655,65,9,3,0,0,76,184,7
LGA11570,19847,2501,1681,237,291,24548,44,4,4,0,0,56,2236,673,387,100,25,3420,88,18,5,0,3,112,260,103,62,9,13,448,526,53,25,4,10,617,301,62,33,7,0,402,101,17,20,0,0,138,238,92,73,8,8,417,345,51,48,3,3,451,1424,139,134,14,15,1725,280,30,57,3,5,373,190,23,18,3,0,234,347,59,53,0,13,470,136,20,8,0,0,167,246,74,54,7,3,384,20,5,3,0,0,30,408,136,115,19,6,682,1368,659,590,46,66,2728,258,36,26,5,3,329,51,0,3,0,0,52,32,6,3,0,0,45,859,68,40,10,17,993,515,87,233,8,14,866,900,21,27,3,10,961,101,12,15,0,0,123,53,9,9,0,0,70,207,37,14,0,0,258,298,26,9,3,0,332,146,11,9,3,3,169,129,39,33,3,0,204,999,93,69,5,6,1182,87,13,9,0,0,107,2369,301
LGA11600,384,88,111,63,16,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,4,0,0
LGA11650,30885,3662,3961,452,437,39403,81,18,18,0,0,112,133,63,51,14,0,268,22,8,4,3,0,31,40,18,9,4,0,61,70,11,6,0,0,92,3,0,0,3,0,4,69,17,21,6,0,117,18,0,6,0,0,29,55,5,8,3,0,76,411,68,26,7,9,523,58,3,9,0,0,74,36,8,9,0,0,44,12,6,3,0,0,19,102,28,29,4,0,154,56,19,21,6,3,103,19,4,9,0,0,25,83,15,19,5,3,130,20,20,13,0,0,58,92,15,17,0,0,123,38,11,7,3,0,63,48,12,16,3,0,82,789,142,119,24,7,1086,43,0,4,0,3,50,180,14,3,4,0,199,30,4,11,0,0,43,16,3,7,0,3,28,199,51,48,3,5,304,61,8,8,0,0,74,56,10,4,4,0,78,10,3,10,0,0,19,1707,363,379,39,28,2509,136,26,18,4,0,187,47,8
LGA11700,220,20,53,32,7,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,0,0,0,0,0,0,0,0
LGA11720,4728,417,455,113,77,5789,10,0,0,0,0,17,12,3,11,0,3,30,3,0,0,0,0,3,0,3,0,0,0,4,3,3,0,0,0,8,0,0,0,0,0,3,9,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,7,24,7,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,7,4,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,6,4,3,0,0,14,89,13,17,3,4,120,3,0,0,0,0,9,11,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,21,7,3,0,0,0,12,5,0,0,0,0,10,0,0,0,0,0,0,156,31,27,6,3,220,10,0,0,0,0,12,5,0
LGA11730,5464,495,940,240,130,7264,10,0,0,0,0,10,10,0,6,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,13,0,3,0,0,18,0,0,0,0,0,0,5,5,3,0,0,11,31,7,8,3,0,49,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,11,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,3,10,3,0,3,0,19,75,11,22,4,0,108,5,0,0,0,0,3,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,25,3,3,4,0,32,9,0,0,0,0,9,3,0,0,0,0,7,0,0,0,0,0,0,149,20,31,6,3,210,11,3,0,0,0,20,3,0
LGA11750,979,55,106,59,21,1224,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,36,0,0,0,0,34,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,18,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,0,0,0,0,0,0,0,0
LGA11800,8943,913,1231,223,128,11438,28,4,7,0,0,35,20,3,3,0,0,29,0,0,0,0,0,0,3,3,4,0,0,6,19,4,0,0,0,23,0,0,0,0,0,0,24,6,13,4,4,48,3,0,0,0,0,3,15,0,4,0,0,16,226,28,47,40,8,355,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,4,24,5,0,0,3,36,13,0,7,0,0,20,10,0,0,0,0,10,16,0,0,0,0,20,0,0,0,0,0,3,12,4,3,0,0,20,0,0,0,0,0,0,18,0,5,0,0,26,172,30,36,0,0,249,5,3,0,0,0,12,27,0,0,0,0,32,3,0,0,0,0,7,3,3,0,0,0,9,66,19,11,0,0,95,3,0,0,0,0,8,11,0,0,0,0,16,0,0,0,0,0,3,427,53,67,23,5,578,38,4,11,0,0,53,9,0
LGA12000,280,41,159,65,11,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA12150,371,66,146,79,20,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA12350,1520,146,373,97,52,2192,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,6,17,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,3,0,24,3,0,0,0,0,4,0,0
LGA12380,16632,1421,912,128,199,19298,47,7,0,0,0,57,1724,434,242,54,18,2467,97,14,6,3,0,120,170,35,28,0,3,226,506,32,24,0,8,566,121,14,7,0,0,133,106,6,8,0,4,125,65,8,11,0,10,92,269,41,17,0,3,333,2201,257,172,18,24,2670,211,17,12,0,0,238,238,39,41,3,5,333,512,87,69,9,17,697,123,10,6,0,0,143,195,39,14,8,0,256,21,0,0,0,0,29,507,167,97,32,6,805,678,339,315,44,34,1407,167,15,4,3,0,187,112,15,11,0,5,141,38,5,3,0,0,48,946,39,19,0,17,1026,424,72,106,7,13,624,1056,19,25,9,7,1117,83,10,8,3,0,102,47,3,3,0,0,56,189,27,5,0,0,222,610,76,55,14,12,766,109,4,10,4,3,125,225,77,104,15,16,434,907,42,31,4,5,996,87,5,7,0,0,94,1280,112
LGA12700,546,114,197,69,13,938,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,3,0,23,3,0,0,0,0,3,0,0
LGA12730,1120,169,223,65,35,1619,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,0,0,0,0,0,0,12,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,24,3,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,3,10,0,0,28,0,0,0,0,0,0,0,0
LGA12750,3382,451,816,91,67,4816,5,0,7,0,0,12,4,0,0,0,0,11,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,5,5,0,6,20,3,0,3,0,0,5,3,0,0,0,0,3,17,3,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,3,0,0,14,4,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,7,3,0,0,0,0,4,8,0,0,3,0,18,63,3,30,0,3,97,0,0,0,0,0,0,3,0,0,0,0,6,4,0,0,0,0,9,3,0,0,0,0,3,20,4,4,0,0,28,8,0,3,0,0,11,3,0,0,0,0,4,0,0,0,0,0,0,178,26,58,4,3,262,13,0,9,0,0,21,4,0
LGA12850,12935,1280,739,111,168,15222,39,4,0,0,0,39,800,188,75,24,9,1098,131,36,23,5,3,195,79,20,14,3,5,122,363,33,24,4,3,423,92,21,8,0,0,125,61,10,10,4,0,83,63,9,11,0,4,84,152,25,17,0,0,195,858,58,28,4,15,966,80,7,5,0,0,97,128,23,18,7,3,182,867,347,216,20,15,1464,63,5,0,0,0,74,211,80,34,8,10,349,24,0,0,0,0,27,74,25,9,3,0,111,307,159,98,17,20,599,117,26,13,0,0,160,94,14,9,0,3,126,27,5,0,0,0,32,673,29,22,9,14,736,167,14,9,0,3,195,588,13,4,3,6,618,39,16,4,0,4,64,28,11,0,0,0,38,121,14,8,0,0,139,167,5,6,0,0,180,134,20,13,3,0,164,86,28,20,9,3,143,612,55,22,0,9,699,56,5,5,0,0,67,2144,496
LGA12870,1886,238,276,107,47,2551,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,3,0,0,7,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,6,21,0,0,0,3,25,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,46,0,8,0,0,54,3,0,0,0,0,3,3,0
LGA12900,1248,133,349,98,40,1871,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,0,3,0,0,18,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,5,3,0,23,0,0,0,3,0,3,3,0
LGA12930,8029,1385,890,118,81,10507,20,8,3,0,0,35,1160,438,330,88,22,2037,32,9,9,0,0,60,88,39,27,4,4,167,99,15,12,0,0,127,109,30,25,3,3,170,38,6,7,0,0,51,96,37,40,10,0,184,266,75,58,7,3,418,626,42,20,6,0,690,117,19,15,8,3,163,30,7,5,0,0,50,40,3,13,0,0,52,59,8,7,0,0,73,67,31,12,0,0,110,12,5,5,0,0,25,91,20,12,3,0,125,171,81,75,8,6,343,108,34,11,4,0,153,17,3,5,0,0,22,11,0,0,0,0,17,278,15,27,6,3,330,80,15,3,3,0,97,257,7,10,0,4,272,20,7,5,0,0,34,31,6,3,0,0,39,88,16,7,6,3,118,73,9,0,0,0,82,62,11,6,4,0,79,20,0,7,0,0,25,452,72,50,12,5,592,42,0,3,0,0,48,220,33
LGA12950,415,49,217,75,11,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA13010,887,90,275,109,45,1400,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,3,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,8,6,0,34,0,0,0,0,0,0,0,0
LGA13310,4034,357,474,84,58,5011,3,0,0,0,0,3,14,3,3,0,0,31,0,0,0,0,0,0,5,4,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,8,0,3,0,0,11,5,0,0,0,0,5,5,0,0,0,0,8,61,11,0,3,0,75,0,0,0,0,0,3,4,0,0,0,0,4,5,3,0,0,0,7,8,0,0,0,0,7,3,3,0,0,0,7,3,0,0,0,0,3,31,0,0,0,0,34,4,0,0,3,0,10,9,0,0,0,0,8,0,0,0,0,0,3,9,0,0,0,0,12,60,3,4,0,0,74,10,0,0,0,0,9,23,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,0,0,14,3,0,3,0,0,11,9,0,0,0,0,11,0,0,0,0,0,3,112,12,11,6,4,147,10,0,0,0,0,12,11,3
LGA13340,963,197,356,156,35,1711,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,5,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,4,0,26,0,0,0,0,0,0,0,0
LGA13450,3766,520,428,154,65,4928,3,0,0,0,0,3,16,0,4,0,0,18,0,0,0,0,0,0,8,4,0,0,0,8,52,4,0,0,0,56,0,0,0,0,0,0,11,0,0,0,0,19,0,0,0,0,0,0,7,0,0,0,0,5,235,16,5,9,3,271,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,8,69,31,31,29,4,158,4,0,0,0,0,4,9,0,0,0,0,13,0,0,3,0,0,3,32,0,0,0,0,35,3,0,0,3,0,4,8,0,0,0,0,7,112,6,8,4,4,127,38,0,0,0,3,37,48,0,0,0,0,49,0,0,0,0,0,0,3,0,0,0,0,3,30,3,3,0,0,39,9,3,0,0,0,17,3,0,0,0,0,3,10,3,0,0,0,17,87,0,7,0,0,103,4,0,0,0,0,7,4,0
LGA13510,1383,151,275,92,41,1945,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,30,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,34,0,0,0,0,0,0,0,0
LGA13550,1677,226,262,114,44,2322,3,0,0,0,0,3,12,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,18,0,3,0,0,21,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,6,3,0,0,29,3,0,3,0,0,4,0,0
LGA13660,518,84,217,126,9,958,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,14,0,0,0,0,0,0,0,0
