LGA_NAME16	Age	Sex	workers
Wollondilly (A)	50-54	M	624
Wollondilly (A)	55-59	F	456
Wollondilly (A)	55-59	M	642
Wollondilly (A)	60-64	F	272
Wollondilly (A)	60-64	M	432
Wollondilly (A)	65-69	F	99
Wollondilly (A)	65-69	M	219
Wollondilly (A)	70-74	F	32
Wollondilly (A)	70-74	M	78
Wollondilly (A)	75+	F	19
Wollondilly (A)	75+	M	56
Wollongong (C)	15-19	F	2540
Wollongong (C)	15-19	M	2100
Wollongong (C)	20-24	F	4291
Wollongong (C)	20-24	M	4076
Wollongong (C)	25-29	F	3892
Wollongong (C)	25-29	M	3861
Wollongong (C)	30-34	F	4045
Wollongong (C)	30-34	M	3967
Wollongong (C)	35-39	F	4099
Wollongong (C)	35-39	M	3916
Wollongong (C)	40-44	F	4820
Wollongong (C)	40-44	M	4328
Wollongong (C)	45-49	F	4702
Wollongong (C)	45-49	M	4309
Wollongong (C)	50-54	F	4633
Wollongong (C)	50-54	M	4598
Wollongong (C)	55-59	F	3894
Wollongong (C)	55-59	M	4050
Wollongong (C)	60-64	F	2214
Wollongong (C)	60-64	M	2350
Wollongong (C)	65-69	F	764
Wollongong (C)	65-69	M	983
Wollongong (C)	70-74	F	194
Wollongong (C)	70-74	M	323
Wollongong (C)	75+	F	91
Wollongong (C)	75+	M	176
Woollahra (A)	15-19	F	346
Woollahra (A)	15-19	M	279
Woollahra (A)	20-24	F	1165
Woollahra (A)	20-24	M	984
Woollahra (A)	25-29	F	1512
Woollahra (A)	25-29	M	1251
Woollahra (A)	30-34	F	1337
Woollahra (A)	30-34	M	1163
Woollahra (A)	35-39	F	1049
Woollahra (A)	35-39	M	971
Woollahra (A)	40-44	F	1046
Woollahra (A)	40-44	M	876
Woollahra (A)	45-49	F	1011
Woollahra (A)	45-49	M	829
Woollahra (A)	50-54	F	968
Woollahra (A)	50-54	M	762
Woollahra (A)	55-59	F	845
Woollahra (A)	55-59	M	669
Woollahra (A)	60-64	F	673
Woollahra (A)	60-64	M	583
Woollahra (A)	65-69	F	463
Woollahra (A)	65-69	M	430
Woollahra (A)	70-74	F	219
Woollahra (A)	70-74	M	235
Woollahra (A)	75+	F	123
Woollahra (A)	75+	M	193
Yass Valley (A)	15-19	F	152
Yass Valley (A)	15-19	M	126
Yass Valley (A)	20-24	F	175
Yass Valley (A)	20-24	M	147
Yass Valley (A)	25-29	F	138
Yass Valley (A)	25-29	M	135
Yass Valley (A)	30-34	F	146
Yass Valley (A)	30-34	M	150
Yass Valley (A)	35-39	F	169
Yass Valley (A)	35-39	M	141
Yass Valley (A)	40-44	F	201
Yass Valley (A)	40-44	M	180
Yass Valley (A)	45-49	F	223
Yass Valley (A)	45-49	M	164
Yass Valley (A)	50-54	F	196
Yass Valley (A)	50-54	M	202
Yass Valley (A)	55-59	F	194
Yass Valley (A)	55-59	M	189
Yass Valley (A)	60-64	F	147
Yass Valley (A)	60-64	M	159
Yass Valley (A)	65-69	F	85
Yass Valley (A)	65-69	M	146
Yass Valley (A)	70-74	F	50
Yass Valley (A)	70-74	M	70
Yass Valley (A)	75+	F	31
Yass Valley (A)	75+	M	65
Unincorporated NSW	15-19	F	10
Unincorporated NSW	15-19	M	8
Unincorporated NSW	20-24	F	22
Unincorporated NSW	20-24	M	23
Unincorporated NSW	25-29	F	19
Unincorporated NSW	25-29	M	28
Unincorporated NSW	30-34	F	24
Unincorporated NSW	30-34	M	30
Unincorporated NSW	35-39	F	26
Unincorporated NSW	35-39	M	43
Unincorporated NSW	40-44	F	28
Unincorporated NSW	40-44	M	26
Unincorporated NSW	45-49	F	12
Unincorporated NSW	45-49	M	24
Unincorporated NSW	50-54	F	25
Unincorporated NSW	50-54	M	38
Unincorporated NSW	55-59	F	30
Unincorporated NSW	55-59	M	22
Unincorporated NSW	60-64	F	21
Unincorporated NSW	60-64	M	42
Unincorporated NSW	65-69	F	21
Unincorporated NSW	65-69	M	21
Unincorporated NSW	70-74	F	5
Unincorporated NSW	70-74	M	13
Unincorporated NSW	75+	F	5
Unincorporated NSW	75+	M	8
No usual address (NSW)	15-19	F	1205
No usual address (NSW)	15-19	M	5001
No usual address (NSW)	20-24	F	2880
No usual address (NSW)	20-24	M	10886
No usual address (NSW)	25-29	F	3127
No usual address (NSW)	25-29	M	11677
No usual address (NSW)	30-34	F	3262
No usual address (NSW)	30-34	M	11864
No usual address (NSW)	35-39	F	3220
No usual address (NSW)	35-39	M	11417
No usual address (NSW)	40-44	F	3911
No usual address (NSW)	40-44	M	12107
No usual address (NSW)	45-49	F	4218
No usual address (NSW)	45-49	M	11924
No usual address (NSW)	50-54	F	4421
No usual address (NSW)	50-54	M	11805
No usual address (NSW)	55-59	F	3904
No usual address (NSW)	55-59	M	10263
No usual address (NSW)	60-64	F	2378
No usual address (NSW)	60-64	M	7295
No usual address (NSW)	65-69	F	1068
No usual address (NSW)	65-69	M	3352
No usual address (NSW)	70-74	F	358
No usual address (NSW)	70-74	M	1154
No usual address (NSW)	75+	F	181
No usual address (NSW)	75+	M	511
Migratory - Offshore - Shipping (NSW)	20-24	F	4
Migratory - Offshore - Shipping (NSW)	20-24	M	3
Migratory - Offshore - Shipping (NSW)	25-29	M	8
Migratory - Offshore - Shipping (NSW)	30-34	M	9
Migratory - Offshore - Shipping (NSW)	35-39	M	4
Migratory - Offshore - Shipping (NSW)	40-44	F	3
Migratory - Offshore - Shipping (NSW)	40-44	M	11
Migratory - Offshore - Shipping (NSW)	45-49	M	11
Migratory - Offshore - Shipping (NSW)	50-54	M	16
Migratory - Offshore - Shipping (NSW)	55-59	M	5
Migratory - Offshore - Shipping (NSW)	60-64	M	3
Migratory - Offshore - Shipping (NSW)	70-74	M	3
Alpine (S)	15-19	F	166
Alpine (S)	15-19	M	138
Alpine (S)	20-24	F	128
Alpine (S)	20-24	M	164
Alpine (S)	25-29	F	140
Alpine (S)	25-29	M	154
Alpine (S)	30-34	F	143
Alpine (S)	30-34	M	144
Alpine (S)	35-39	F	180
Alpine (S)	35-39	M	152
Alpine (S)	40-44	F	267
Alpine (S)	40-44	M	244
Alpine (S)	45-49	F	288
Alpine (S)	45-49	M	266
Alpine (S)	50-54	F	324
Alpine (S)	50-54	M	287
Alpine (S)	55-59	F	322
Alpine (S)	55-59	M	304
Alpine (S)	60-64	F	210
Alpine (S)	60-64	M	230
Alpine (S)	65-69	F	85
Alpine (S)	65-69	M	135
Alpine (S)	70-74	F	23
Alpine (S)	70-74	M	52
Alpine (S)	75+	F	18
Alpine (S)	75+	M	38
Ararat (RC)	15-19	F	139
Ararat (RC)	15-19	M	154
Ararat (RC)	20-24	F	148
Ararat (RC)	20-24	M	189
Ararat (RC)	25-29	F	192
Ararat (RC)	25-29	M	236
Ararat (RC)	30-34	F	179
Ararat (RC)	30-34	M	201
Ararat (RC)	35-39	F	201
Ararat (RC)	35-39	M	238
Ararat (RC)	40-44	F	226
Ararat (RC)	40-44	M	235
Ararat (RC)	45-49	F	286
Ararat (RC)	45-49	M	293
Ararat (RC)	50-54	F	270
Ararat (RC)	50-54	M	291
Ararat (RC)	55-59	F	245
Ararat (RC)	55-59	M	304
Ararat (RC)	60-64	F	192
Ararat (RC)	60-64	M	248
Ararat (RC)	65-69	F	96
Ararat (RC)	65-69	M	130
Ararat (RC)	70-74	F	30
Ararat (RC)	70-74	M	52
Ararat (RC)	75+	F	24
Ararat (RC)	75+	M	54
Ballarat (C)	15-19	F	1600
Ballarat (C)	15-19	M	1317
Ballarat (C)	20-24	F	2541
Ballarat (C)	20-24	M	2266
Ballarat (C)	25-29	F	2445
Ballarat (C)	25-29	M	2276
Ballarat (C)	30-34	F	2334
Ballarat (C)	30-34	M	2196
Ballarat (C)	35-39	F	2377
Ballarat (C)	35-39	M	2167
Ballarat (C)	40-44	F	2601
Ballarat (C)	40-44	M	2365
Ballarat (C)	45-49	F	2688
Ballarat (C)	45-49	M	2300
Ballarat (C)	50-54	F	2691
Ballarat (C)	50-54	M	2341
Ballarat (C)	55-59	F	2379
Ballarat (C)	55-59	M	2154
Ballarat (C)	60-64	F	1459
Ballarat (C)	60-64	M	1532
Ballarat (C)	65-69	F	519
Ballarat (C)	65-69	M	702
Ballarat (C)	70-74	F	123
Ballarat (C)	70-74	M	226
Ballarat (C)	75+	F	62
Ballarat (C)	75+	M	132
Banyule (C)	15-19	F	1176
Banyule (C)	15-19	M	873
Banyule (C)	20-24	F	1988
Banyule (C)	20-24	M	1712
Banyule (C)	25-29	F	2498
Banyule (C)	25-29	M	1886
Banyule (C)	30-34	F	2355
Banyule (C)	30-34	M	1981
Banyule (C)	35-39	F	2203
Banyule (C)	35-39	M	1722
Banyule (C)	40-44	F	2553
Banyule (C)	40-44	M	1740
Banyule (C)	45-49	F	2830
Banyule (C)	45-49	M	1822
Banyule (C)	50-54	F	2630
Banyule (C)	50-54	M	1669
Banyule (C)	55-59	F	2349
Banyule (C)	55-59	M	1607
Banyule (C)	60-64	F	1607
Banyule (C)	60-64	M	1237
Banyule (C)	65-69	F	641
Banyule (C)	65-69	M	668
Banyule (C)	70-74	F	166
Banyule (C)	70-74	M	255
Banyule (C)	75+	F	80
Banyule (C)	75+	M	122
Bass Coast (S)	15-19	F	358
Bass Coast (S)	15-19	M	302
Bass Coast (S)	20-24	F	374
Bass Coast (S)	20-24	M	344
Bass Coast (S)	25-29	F	411
Bass Coast (S)	25-29	M	387
Bass Coast (S)	30-34	F	474
Bass Coast (S)	30-34	M	394
Bass Coast (S)	35-39	F	469
Bass Coast (S)	35-39	M	411
Bass Coast (S)	40-44	F	596
Bass Coast (S)	40-44	M	491
Bass Coast (S)	45-49	F	649
Bass Coast (S)	45-49	M	564
Bass Coast (S)	50-54	F	672
Bass Coast (S)	50-54	M	499
Bass Coast (S)	55-59	F	675
Bass Coast (S)	55-59	M	558
Bass Coast (S)	60-64	F	462
Bass Coast (S)	60-64	M	431
Bass Coast (S)	65-69	F	178
Bass Coast (S)	65-69	M	247
Bass Coast (S)	70-74	F	79
Bass Coast (S)	70-74	M	104
Bass Coast (S)	75+	F	48
Bass Coast (S)	75+	M	87
Baw Baw (S)	15-19	F	574
Baw Baw (S)	15-19	M	536
Baw Baw (S)	20-24	F	748
Baw Baw (S)	20-24	M	704
Baw Baw (S)	25-29	F	726
Baw Baw (S)	25-29	M	628
Baw Baw (S)	30-34	F	731
Baw Baw (S)	30-34	M	713
Baw Baw (S)	35-39	F	724
Baw Baw (S)	35-39	M	634
Baw Baw (S)	40-44	F	877
Baw Baw (S)	40-44	M	681
Baw Baw (S)	45-49	F	1025
Baw Baw (S)	45-49	M	765
Baw Baw (S)	50-54	F	964
Baw Baw (S)	50-54	M	751
Baw Baw (S)	55-59	F	902
Baw Baw (S)	55-59	M	741
Baw Baw (S)	60-64	F	631
Baw Baw (S)	60-64	M	643
Baw Baw (S)	65-69	F	233
Baw Baw (S)	65-69	M	368
Baw Baw (S)	70-74	F	95
Baw Baw (S)	70-74	M	192
Baw Baw (S)	75+	F	59
Baw Baw (S)	75+	M	152
Bayside (C)	15-19	F	817
Bayside (C)	15-19	M	663
Bayside (C)	20-24	F	1493
Bayside (C)	20-24	M	1417
Bayside (C)	25-29	F	1515
Bayside (C)	25-29	M	1451
Bayside (C)	30-34	F	1477
Bayside (C)	30-34	M	1459
Bayside (C)	35-39	F	1396
Bayside (C)	35-39	M	1292
Bayside (C)	40-44	F	1801
Bayside (C)	40-44	M	1277
Bayside (C)	45-49	F	2092
Bayside (C)	45-49	M	1353
Bayside (C)	50-54	F	1941
Bayside (C)	50-54	M	1402
Bayside (C)	55-59	F	1535
Bayside (C)	55-59	M	1245
Bayside (C)	60-64	F	1037
Bayside (C)	60-64	M	943
Bayside (C)	65-69	F	575
Bayside (C)	65-69	M	621
Bayside (C)	70-74	F	199
Bayside (C)	70-74	M	282
Bayside (C)	75+	F	79
Bayside (C)	75+	M	169
Benalla (RC)	15-19	F	162
Benalla (RC)	15-19	M	121
Benalla (RC)	20-24	F	165
Benalla (RC)	20-24	M	213
Benalla (RC)	25-29	F	158
Benalla (RC)	25-29	M	176
Benalla (RC)	30-34	F	174
Benalla (RC)	30-34	M	197
Benalla (RC)	35-39	F	195
Benalla (RC)	35-39	M	187
Benalla (RC)	40-44	F	236
Benalla (RC)	40-44	M	234
Benalla (RC)	45-49	F	285
Benalla (RC)	45-49	M	262
Benalla (RC)	50-54	F	338
Benalla (RC)	50-54	M	324
Benalla (RC)	55-59	F	333
Benalla (RC)	55-59	M	358
Benalla (RC)	60-64	F	252
Benalla (RC)	60-64	M	258
Benalla (RC)	65-69	F	107
Benalla (RC)	65-69	M	161
Benalla (RC)	70-74	F	30
Benalla (RC)	70-74	M	69
Benalla (RC)	75+	F	25
Benalla (RC)	75+	M	54
Boroondara (C)	15-19	F	1635
Boroondara (C)	15-19	M	1197
Boroondara (C)	20-24	F	3741
Boroondara (C)	20-24	M	3131
Boroondara (C)	25-29	F	4651
Boroondara (C)	25-29	M	3949
Boroondara (C)	30-34	F	4473
Boroondara (C)	30-34	M	4173
Boroondara (C)	35-39	F	3788
Boroondara (C)	35-39	M	3684
Boroondara (C)	40-44	F	4193
Boroondara (C)	40-44	M	3521
Boroondara (C)	45-49	F	4326
Boroondara (C)	45-49	M	3471
Boroondara (C)	50-54	F	3978
Boroondara (C)	50-54	M	3064
Boroondara (C)	55-59	F	3541
Boroondara (C)	55-59	M	2609
Boroondara (C)	60-64	F	2294
Boroondara (C)	60-64	M	1977
Boroondara (C)	65-69	F	1198
Boroondara (C)	65-69	M	1270
Boroondara (C)	70-74	F	423
Boroondara (C)	70-74	M	594
Boroondara (C)	75+	F	180
Boroondara (C)	75+	M	325
Brimbank (C)	15-19	F	1482
Brimbank (C)	15-19	M	1461
Brimbank (C)	20-24	F	2455
Brimbank (C)	20-24	M	3518
Brimbank (C)	25-29	F	3176
Brimbank (C)	25-29	M	4524
Brimbank (C)	30-34	F	3323
Brimbank (C)	30-34	M	4883
Brimbank (C)	35-39	F	3065
Brimbank (C)	35-39	M	4516
Brimbank (C)	40-44	F	3420
Brimbank (C)	40-44	M	4391
Brimbank (C)	45-49	F	3491
Brimbank (C)	45-49	M	4283
Brimbank (C)	50-54	F	3069
Brimbank (C)	50-54	M	3948
Brimbank (C)	55-59	F	2508
Brimbank (C)	55-59	M	3478
Brimbank (C)	60-64	F	1425
Brimbank (C)	60-64	M	2169
Brimbank (C)	65-69	F	471
Brimbank (C)	65-69	M	903
Brimbank (C)	70-74	F	98
Brimbank (C)	70-74	M	283
Brimbank (C)	75+	F	46
Brimbank (C)	75+	M	114
Buloke (S)	15-19	F	50
Buloke (S)	15-19	M	65
Buloke (S)	20-24	F	46
Buloke (S)	20-24	M	77
Buloke (S)	25-29	F	76
Buloke (S)	25-29	M	82
Buloke (S)	30-34	F	63
Buloke (S)	30-34	M	93
Buloke (S)	35-39	F	78
Buloke (S)	35-39	M	86
Buloke (S)	40-44	F	117
Buloke (S)	40-44	M	111
Buloke (S)	45-49	F	145
Buloke (S)	45-49	M	148
Buloke (S)	50-54	F	152
Buloke (S)	50-54	M	160
Buloke (S)	55-59	F	163
Buloke (S)	55-59	M	178
Buloke (S)	60-64	F	103
Buloke (S)	60-64	M	171
Buloke (S)	65-69	F	50
Buloke (S)	65-69	M	95
Buloke (S)	70-74	F	22
Buloke (S)	70-74	M	29
Buloke (S)	75+	F	17
Buloke (S)	75+	M	50
Campaspe (S)	15-19	F	494
Campaspe (S)	15-19	M	541
Campaspe (S)	20-24	F	569
Campaspe (S)	20-24	M	626
Campaspe (S)	25-29	F	628
Campaspe (S)	25-29	M	610
Campaspe (S)	30-34	F	604
Campaspe (S)	30-34	M	647
Campaspe (S)	35-39	F	629
Campaspe (S)	35-39	M	589
Campaspe (S)	40-44	F	837
Campaspe (S)	40-44	M	791
Campaspe (S)	45-49	F	901
Campaspe (S)	45-49	M	852
Campaspe (S)	50-54	F	986
Campaspe (S)	50-54	M	891
Campaspe (S)	55-59	F	883
Campaspe (S)	55-59	M	924
Campaspe (S)	60-64	F	580
Campaspe (S)	60-64	M	710
Campaspe (S)	65-69	F	227
Campaspe (S)	65-69	M	346
Campaspe (S)	70-74	F	79
Campaspe (S)	70-74	M	151
Campaspe (S)	75+	F	64
Campaspe (S)	75+	M	119
Cardinia (S)	15-19	F	1034
Cardinia (S)	15-19	M	949
Cardinia (S)	20-24	F	1167
Cardinia (S)	20-24	M	1224
Cardinia (S)	25-29	F	1138
Cardinia (S)	25-29	M	1236
Cardinia (S)	30-34	F	1237
Cardinia (S)	30-34	M	1199
Cardinia (S)	35-39	F	1198
Cardinia (S)	35-39	M	1067
Cardinia (S)	40-44	F	1378
Cardinia (S)	40-44	M	1056
Cardinia (S)	45-49	F	1405
Cardinia (S)	45-49	M	1161
Cardinia (S)	50-54	F	1230
Cardinia (S)	50-54	M	1039
Cardinia (S)	55-59	F	1003
Cardinia (S)	55-59	M	1010
Cardinia (S)	60-64	F	602
Cardinia (S)	60-64	M	734
Cardinia (S)	65-69	F	249
Cardinia (S)	65-69	M	380
Cardinia (S)	70-74	F	99
Cardinia (S)	70-74	M	173
Cardinia (S)	75+	F	54
Cardinia (S)	75+	M	130
Casey (C)	15-19	F	2885
Casey (C)	15-19	M	2274
Casey (C)	20-24	F	3729
Casey (C)	20-24	M	3386
Casey (C)	25-29	F	3499
Casey (C)	25-29	M	3384
Casey (C)	30-34	F	3727
Casey (C)	30-34	M	3538
Casey (C)	35-39	F	3562
Casey (C)	35-39	M	3219
Casey (C)	40-44	F	3932
Casey (C)	40-44	M	3023
Casey (C)	45-49	F	4194
Casey (C)	45-49	M	3099
Casey (C)	50-54	F	3529
Casey (C)	50-54	M	2740
Casey (C)	55-59	F	2685
Casey (C)	55-59	M	2412
Casey (C)	60-64	F	1708
Casey (C)	60-64	M	1664
Casey (C)	65-69	F	570
Casey (C)	65-69	M	808
Casey (C)	70-74	F	152
Casey (C)	70-74	M	308
Casey (C)	75+	F	70
Casey (C)	75+	M	151
Central Goldfields (S)	15-19	F	142
Central Goldfields (S)	15-19	M	128
Central Goldfields (S)	20-24	F	163
Central Goldfields (S)	20-24	M	159
Central Goldfields (S)	25-29	F	142
Central Goldfields (S)	25-29	M	164
Central Goldfields (S)	30-34	F	166
Central Goldfields (S)	30-34	M	143
Central Goldfields (S)	35-39	F	148
Central Goldfields (S)	35-39	M	163
Central Goldfields (S)	40-44	F	228
Central Goldfields (S)	40-44	M	191
Central Goldfields (S)	45-49	F	267
Central Goldfields (S)	45-49	M	229
Central Goldfields (S)	50-54	F	301
Central Goldfields (S)	50-54	M	223
Central Goldfields (S)	55-59	F	253
Central Goldfields (S)	55-59	M	236
Central Goldfields (S)	60-64	F	186
Central Goldfields (S)	60-64	M	204
Central Goldfields (S)	65-69	F	89
Central Goldfields (S)	65-69	M	78
Central Goldfields (S)	70-74	F	21
Central Goldfields (S)	70-74	M	36
Central Goldfields (S)	75+	F	23
Central Goldfields (S)	75+	M	35
Colac-Otway (S)	15-19	F	317
Colac-Otway (S)	15-19	M	297
Colac-Otway (S)	20-24	F	370
Colac-Otway (S)	20-24	M	436
Colac-Otway (S)	25-29	F	383
Colac-Otway (S)	25-29	M	478
Colac-Otway (S)	30-34	F	367
Colac-Otway (S)	30-34	M	451
Colac-Otway (S)	35-39	F	387
Colac-Otway (S)	35-39	M	421
Colac-Otway (S)	40-44	F	437
Colac-Otway (S)	40-44	M	476
Colac-Otway (S)	45-49	F	552
Colac-Otway (S)	45-49	M	443
Colac-Otway (S)	50-54	F	536
Colac-Otway (S)	50-54	M	541
Colac-Otway (S)	55-59	F	503
Colac-Otway (S)	55-59	M	501
Colac-Otway (S)	60-64	F	383
Colac-Otway (S)	60-64	M	413
Colac-Otway (S)	65-69	F	173
Colac-Otway (S)	65-69	M	227
Colac-Otway (S)	70-74	F	59
Colac-Otway (S)	70-74	M	107
Colac-Otway (S)	75+	F	37
Colac-Otway (S)	75+	M	96
Corangamite (S)	15-19	F	220
Corangamite (S)	15-19	M	214
Corangamite (S)	20-24	F	204
Corangamite (S)	20-24	M	293
Corangamite (S)	25-29	F	223
Corangamite (S)	25-29	M	293
Corangamite (S)	30-34	F	226
Corangamite (S)	30-34	M	281
Corangamite (S)	35-39	F	269
Corangamite (S)	35-39	M	319
Corangamite (S)	40-44	F	322
Corangamite (S)	40-44	M	373
Corangamite (S)	45-49	F	383
Corangamite (S)	45-49	M	428
Corangamite (S)	50-54	F	441
Corangamite (S)	50-54	M	457
Corangamite (S)	55-59	F	403
Corangamite (S)	55-59	M	433
Corangamite (S)	60-64	F	285
Corangamite (S)	60-64	M	357
Corangamite (S)	65-69	F	131
Corangamite (S)	65-69	M	194
Corangamite (S)	70-74	F	77
Corangamite (S)	70-74	M	118
Corangamite (S)	75+	F	42
Corangamite (S)	75+	M	83
Darebin (C)	15-19	F	1191
Darebin (C)	15-19	M	893
Darebin (C)	20-24	F	2524
Darebin (C)	20-24	M	2276
Darebin (C)	25-29	F	2824
Darebin (C)	25-29	M	2850
Darebin (C)	30-34	F	2845
Darebin (C)	30-34	M	2845
Darebin (C)	35-39	F	2542
Darebin (C)	35-39	M	2608
Darebin (C)	40-44	F	2692
Darebin (C)	40-44	M	2536
Darebin (C)	45-49	F	2805
Darebin (C)	45-49	M	2625
Darebin (C)	50-54	F	2487
Darebin (C)	50-54	M	2344
Darebin (C)	55-59	F	2087
Darebin (C)	55-59	M	2185
Darebin (C)	60-64	F	1385
Darebin (C)	60-64	M	1410
Darebin (C)	65-69	F	472
Darebin (C)	65-69	M	677
Darebin (C)	70-74	F	132
Darebin (C)	70-74	M	246
Darebin (C)	75+	F	58
Darebin (C)	75+	M	144
East Gippsland (S)	15-19	F	476
East Gippsland (S)	15-19	M	430
East Gippsland (S)	20-24	F	536
East Gippsland (S)	20-24	M	560
East Gippsland (S)	25-29	F	597
East Gippsland (S)	25-29	M	601
East Gippsland (S)	30-34	F	618
East Gippsland (S)	30-34	M	630
East Gippsland (S)	35-39	F	675
East Gippsland (S)	35-39	M	616
East Gippsland (S)	40-44	F	801
East Gippsland (S)	40-44	M	681
East Gippsland (S)	45-49	F	988
East Gippsland (S)	45-49	M	787
East Gippsland (S)	50-54	F	1065
East Gippsland (S)	50-54	M	832
East Gippsland (S)	55-59	F	1045
East Gippsland (S)	55-59	M	926
East Gippsland (S)	60-64	F	731
East Gippsland (S)	60-64	M	797
East Gippsland (S)	65-69	F	329
East Gippsland (S)	65-69	M	431
East Gippsland (S)	70-74	F	104
East Gippsland (S)	70-74	M	206
East Gippsland (S)	75+	F	79
East Gippsland (S)	75+	M	154
Frankston (C)	15-19	F	1539
Frankston (C)	15-19	M	1354
Frankston (C)	20-24	F	2126
Frankston (C)	20-24	M	2001
Frankston (C)	25-29	F	2298
Frankston (C)	25-29	M	2072
Frankston (C)	30-34	F	2335
Frankston (C)	30-34	M	2055
Frankston (C)	35-39	F	2285
Frankston (C)	35-39	M	1998
Frankston (C)	40-44	F	2538
Frankston (C)	40-44	M	2010
Frankston (C)	45-49	F	2803
Frankston (C)	45-49	M	2125
Frankston (C)	50-54	F	2694
Frankston (C)	50-54	M	1953
Frankston (C)	55-59	F	2276
Frankston (C)	55-59	M	1820
Frankston (C)	60-64	F	1466
Frankston (C)	60-64	M	1332
Frankston (C)	65-69	F	570
Frankston (C)	65-69	M	687
Frankston (C)	70-74	F	160
Frankston (C)	70-74	M	232
Frankston (C)	75+	F	66
Frankston (C)	75+	M	130
Gannawarra (S)	15-19	F	98
Gannawarra (S)	15-19	M	93
Gannawarra (S)	20-24	F	105
Gannawarra (S)	20-24	M	153
Gannawarra (S)	25-29	F	109
Gannawarra (S)	25-29	M	128
Gannawarra (S)	30-34	F	148
Gannawarra (S)	30-34	M	153
Gannawarra (S)	35-39	F	135
Gannawarra (S)	35-39	M	174
Gannawarra (S)	40-44	F	184
Gannawarra (S)	40-44	M	193
Gannawarra (S)	45-49	F	233
Gannawarra (S)	45-49	M	231
Gannawarra (S)	50-54	F	259
Gannawarra (S)	50-54	M	244
Gannawarra (S)	55-59	F	225
Gannawarra (S)	55-59	M	250
Gannawarra (S)	60-64	F	176
Gannawarra (S)	60-64	M	220
Gannawarra (S)	65-69	F	105
Gannawarra (S)	65-69	M	133
Gannawarra (S)	70-74	F	47
Gannawarra (S)	70-74	M	62
Gannawarra (S)	75+	F	20
Gannawarra (S)	75+	M	56
Glen Eira (C)	15-19	F	864
Glen Eira (C)	15-19	M	733
Glen Eira (C)	20-24	F	1876
Glen Eira (C)	20-24	M	1652
Glen Eira (C)	25-29	F	2254
Glen Eira (C)	25-29	M	1899
Glen Eira (C)	30-34	F	2268
Glen Eira (C)	30-34	M	2014
Glen Eira (C)	35-39	F	2027
Glen Eira (C)	35-39	M	1731
Glen Eira (C)	40-44	F	2271
Glen Eira (C)	40-44	M	1718
Glen Eira (C)	45-49	F	2477
Glen Eira (C)	45-49	M	1655
Glen Eira (C)	50-54	F	2201
Glen Eira (C)	50-54	M	1519
Glen Eira (C)	55-59	F	1901
Glen Eira (C)	55-59	M	1447
Glen Eira (C)	60-64	F	1391
Glen Eira (C)	60-64	M	1127
Glen Eira (C)	65-69	F	666
Glen Eira (C)	65-69	M	679
Glen Eira (C)	70-74	F	228
Glen Eira (C)	70-74	M	310
Glen Eira (C)	75+	F	96
Glen Eira (C)	75+	M	181
Glenelg (S)	15-19	F	259
Glenelg (S)	15-19	M	240
Glenelg (S)	20-24	F	225
Glenelg (S)	20-24	M	305
Glenelg (S)	25-29	F	237
Glenelg (S)	25-29	M	267
Glenelg (S)	30-34	F	250
Glenelg (S)	30-34	M	305
Glenelg (S)	35-39	F	303
Glenelg (S)	35-39	M	332
Glenelg (S)	40-44	F	435
Glenelg (S)	40-44	M	397
Glenelg (S)	45-49	F	451
Glenelg (S)	45-49	M	469
Glenelg (S)	50-54	F	497
Glenelg (S)	50-54	M	567
Glenelg (S)	55-59	F	454
Glenelg (S)	55-59	M	487
Glenelg (S)	60-64	F	304
Glenelg (S)	60-64	M	403
Glenelg (S)	65-69	F	137
Glenelg (S)	65-69	M	196
Glenelg (S)	70-74	F	46
Glenelg (S)	70-74	M	92
Glenelg (S)	75+	F	35
Glenelg (S)	75+	M	81
Golden Plains (S)	15-19	F	72
Golden Plains (S)	15-19	M	81
Golden Plains (S)	20-24	F	109
Golden Plains (S)	20-24	M	141
Golden Plains (S)	25-29	F	112
Golden Plains (S)	25-29	M	143
Golden Plains (S)	30-34	F	147
Golden Plains (S)	30-34	M	165
Golden Plains (S)	35-39	F	152
Golden Plains (S)	35-39	M	171
Golden Plains (S)	40-44	F	193
Golden Plains (S)	40-44	M	189
Golden Plains (S)	45-49	F	210
Golden Plains (S)	45-49	M	210
Golden Plains (S)	50-54	F	173
Golden Plains (S)	50-54	M	170
Golden Plains (S)	55-59	F	148
Golden Plains (S)	55-59	M	165
Golden Plains (S)	60-64	F	119
Golden Plains (S)	60-64	M	145
Golden Plains (S)	65-69	F	66
Golden Plains (S)	65-69	M	113
Golden Plains (S)	70-74	F	30
Golden Plains (S)	70-74	M	56
Golden Plains (S)	75+	F	12
Golden Plains (S)	75+	M	45
Greater Bendigo (C)	15-19	F	1562
Greater Bendigo (C)	15-19	M	1323
Greater Bendigo (C)	20-24	F	2365
Greater Bendigo (C)	20-24	M	2249
Greater Bendigo (C)	25-29	F	2337
Greater Bendigo (C)	25-29	M	2288
Greater Bendigo (C)	30-34	F	2265
Greater Bendigo (C)	30-34	M	2322
Greater Bendigo (C)	35-39	F	2190
Greater Bendigo (C)	35-39	M	2152
Greater Bendigo (C)	40-44	F	2470
Greater Bendigo (C)	40-44	M	2246
Greater Bendigo (C)	45-49	F	2580
Greater Bendigo (C)	45-49	M	2338
