LGA_NAME16	IncomeTotPersonal.max	Sex	workers
Coonamble (A)	0	M	30
Coonamble (A)	Inf	F	14
Coonamble (A)	Inf	M	26
Cowra (A)		F	98
Cowra (A)		F	138
Cowra (A)		F	158
Cowra (A)		F	186
Cowra (A)		F	329
Cowra (A)		F	317
Cowra (A)		F	301
Cowra (A)		F	224
Cowra (A)		F	120
Cowra (A)		F	96
Cowra (A)		F	71
Cowra (A)		F	62
Cowra (A)		F	33
Cowra (A)		M	55
Cowra (A)		M	73
Cowra (A)		M	104
Cowra (A)		M	125
Cowra (A)		M	243
Cowra (A)		M	399
Cowra (A)		M	388
Cowra (A)		M	319
Cowra (A)		M	197
Cowra (A)		M	147
Cowra (A)		M	98
Cowra (A)		M	98
Cowra (A)		M	47
Cowra (A)	0	F	21
Cowra (A)	0	M	23
Cowra (A)	Inf	F	34
Cowra (A)	Inf	M	69
Cumberland (A)		F	894
Cumberland (A)		F	1437
Cumberland (A)		F	1689
Cumberland (A)		F	1858
Cumberland (A)		F	2835
Cumberland (A)		F	3952
Cumberland (A)		F	4336
Cumberland (A)		F	3932
Cumberland (A)		F	2269
Cumberland (A)		F	1652
Cumberland (A)		F	1058
Cumberland (A)		F	1093
Cumberland (A)		F	448
Cumberland (A)		M	592
Cumberland (A)		M	966
Cumberland (A)		M	1359
Cumberland (A)		M	1746
Cumberland (A)		M	2726
Cumberland (A)		M	4635
Cumberland (A)		M	6464
Cumberland (A)		M	6992
Cumberland (A)		M	4787
Cumberland (A)		M	3709
Cumberland (A)		M	2574
Cumberland (A)		M	3513
Cumberland (A)		M	695
Cumberland (A)	0	F	212
Cumberland (A)	0	M	265
Cumberland (A)	Inf	F	387
Cumberland (A)	Inf	M	1576
Dungog (A)		F	86
Dungog (A)		F	90
Dungog (A)		F	101
Dungog (A)		F	113
Dungog (A)		F	152
Dungog (A)		F	145
Dungog (A)		F	118
Dungog (A)		F	74
Dungog (A)		F	62
Dungog (A)		F	58
Dungog (A)		F	46
Dungog (A)		F	27
Dungog (A)		F	16
Dungog (A)		M	34
Dungog (A)		M	40
Dungog (A)		M	48
Dungog (A)		M	66
Dungog (A)		M	115
Dungog (A)		M	102
Dungog (A)		M	123
Dungog (A)		M	143
Dungog (A)		M	78
Dungog (A)		M	78
Dungog (A)		M	48
Dungog (A)		M	71
Dungog (A)		M	17
Dungog (A)	0	F	22
Dungog (A)	0	M	11
Dungog (A)	Inf	F	27
Dungog (A)	Inf	M	44
Edward River (A)		F	97
Edward River (A)		F	100
Edward River (A)		F	104
Edward River (A)		F	162
Edward River (A)		F	212
Edward River (A)		F	285
Edward River (A)		F	293
Edward River (A)		F	182
Edward River (A)		F	112
Edward River (A)		F	107
Edward River (A)		F	66
Edward River (A)		F	60
Edward River (A)		F	35
Edward River (A)		M	53
Edward River (A)		M	54
Edward River (A)		M	56
Edward River (A)		M	87
Edward River (A)		M	152
Edward River (A)		M	207
Edward River (A)		M	250
Edward River (A)		M	307
Edward River (A)		M	192
Edward River (A)		M	133
Edward River (A)		M	87
Edward River (A)		M	143
Edward River (A)		M	48
Edward River (A)	0	F	21
Edward River (A)	0	M	25
Edward River (A)	Inf	F	18
Edward River (A)	Inf	M	58
Eurobodalla (A)		F	327
Eurobodalla (A)		F	347
Eurobodalla (A)		F	432
Eurobodalla (A)		F	647
Eurobodalla (A)		F	893
Eurobodalla (A)		F	925
Eurobodalla (A)		F	832
Eurobodalla (A)		F	672
Eurobodalla (A)		F	394
Eurobodalla (A)		F	278
Eurobodalla (A)		F	194
Eurobodalla (A)		F	165
Eurobodalla (A)		F	114
Eurobodalla (A)		M	209
Eurobodalla (A)		M	203
Eurobodalla (A)		M	289
Eurobodalla (A)		M	343
Eurobodalla (A)		M	605
Eurobodalla (A)		M	805
Eurobodalla (A)		M	905
Eurobodalla (A)		M	734
Eurobodalla (A)		M	446
Eurobodalla (A)		M	306
Eurobodalla (A)		M	225
Eurobodalla (A)		M	259
Eurobodalla (A)		M	119
Eurobodalla (A)	0	F	60
Eurobodalla (A)	0	M	46
Eurobodalla (A)	Inf	F	66
Eurobodalla (A)	Inf	M	144
Fairfield (C)		F	973
Fairfield (C)		F	1674
Fairfield (C)		F	1689
Fairfield (C)		F	1829
Fairfield (C)		F	2870
Fairfield (C)		F	3469
Fairfield (C)		F	3474
Fairfield (C)		F	3012
Fairfield (C)		F	1843
Fairfield (C)		F	1342
Fairfield (C)		F	912
Fairfield (C)		F	807
Fairfield (C)		F	397
Fairfield (C)		M	580
Fairfield (C)		M	1018
Fairfield (C)		M	1280
Fairfield (C)		M	1456
Fairfield (C)		M	2380
Fairfield (C)		M	3688
Fairfield (C)		M	4977
Fairfield (C)		M	5080
Fairfield (C)		M	3327
Fairfield (C)		M	2620
Fairfield (C)		M	1869
Fairfield (C)		M	2189
Fairfield (C)		M	566
Fairfield (C)	0	F	227
Fairfield (C)	0	M	252
Fairfield (C)	Inf	F	231
Fairfield (C)	Inf	M	1056
Federation (A)		F	115
Federation (A)		F	148
Federation (A)		F	176
Federation (A)		F	177
Federation (A)		F	319
Federation (A)		F	273
Federation (A)		F	255
Federation (A)		F	224
Federation (A)		F	120
Federation (A)		F	81
Federation (A)		F	46
Federation (A)		F	56
Federation (A)		F	60
Federation (A)		M	74
Federation (A)		M	71
Federation (A)		M	73
Federation (A)		M	93
Federation (A)		M	216
Federation (A)		M	276
Federation (A)		M	477
Federation (A)		M	497
Federation (A)		M	346
Federation (A)		M	251
Federation (A)		M	117
Federation (A)		M	157
Federation (A)		M	75
Federation (A)	0	F	20
Federation (A)	0	M	19
Federation (A)	Inf	F	18
Federation (A)	Inf	M	73
Forbes (A)		F	78
Forbes (A)		F	84
Forbes (A)		F	114
Forbes (A)		F	160
Forbes (A)		F	240
Forbes (A)		F	292
Forbes (A)		F	245
Forbes (A)		F	190
Forbes (A)		F	130
Forbes (A)		F	88
Forbes (A)		F	66
Forbes (A)		F	64
Forbes (A)		F	41
Forbes (A)		M	48
Forbes (A)		M	46
Forbes (A)		M	105
Forbes (A)		M	101
Forbes (A)		M	219
Forbes (A)		M	268
Forbes (A)		M	320
Forbes (A)		M	299
Forbes (A)		M	164
Forbes (A)		M	127
Forbes (A)		M	68
Forbes (A)		M	105
Forbes (A)		M	49
Forbes (A)	0	F	25
Forbes (A)	0	M	36
Forbes (A)	Inf	F	12
Forbes (A)	Inf	M	62
Georges River (A)		F	1033
Georges River (A)		F	1267
Georges River (A)		F	1310
Georges River (A)		F	1462
Georges River (A)		F	2297
Georges River (A)		F	2583
Georges River (A)		F	2911
Georges River (A)		F	2943
Georges River (A)		F	2093
Georges River (A)		F	1778
Georges River (A)		F	1162
Georges River (A)		F	1187
Georges River (A)		F	348
Georges River (A)		M	583
Georges River (A)		M	689
Georges River (A)		M	761
Georges River (A)		M	904
Georges River (A)		M	1343
Georges River (A)		M	1689
Georges River (A)		M	2243
Georges River (A)		M	2697
Georges River (A)		M	1893
Georges River (A)		M	1675
Georges River (A)		M	1261
Georges River (A)		M	2036
Georges River (A)		M	294
Georges River (A)	0	F	167
Georges River (A)	0	M	151
Georges River (A)	Inf	F	446
Georges River (A)	Inf	M	1309
Gilgandra (A)		F	35
Gilgandra (A)		F	48
Gilgandra (A)		F	54
Gilgandra (A)		F	66
Gilgandra (A)		F	97
Gilgandra (A)		F	111
Gilgandra (A)		F	94
Gilgandra (A)		F	73
Gilgandra (A)		F	52
Gilgandra (A)		F	31
Gilgandra (A)		F	21
Gilgandra (A)		F	13
Gilgandra (A)		F	13
Gilgandra (A)		M	23
Gilgandra (A)		M	51
Gilgandra (A)		M	36
Gilgandra (A)		M	41
Gilgandra (A)		M	103
Gilgandra (A)		M	106
Gilgandra (A)		M	128
Gilgandra (A)		M	92
Gilgandra (A)		M	57
Gilgandra (A)		M	56
Gilgandra (A)		M	33
Gilgandra (A)		M	31
Gilgandra (A)		M	21
Gilgandra (A)	0	F	10
Gilgandra (A)	0	M	22
Gilgandra (A)	Inf	F	13
Gilgandra (A)	Inf	M	28
Glen Innes Severn (A)		F	80
Glen Innes Severn (A)		F	111
Glen Innes Severn (A)		F	101
Glen Innes Severn (A)		F	137
Glen Innes Severn (A)		F	214
Glen Innes Severn (A)		F	230
Glen Innes Severn (A)		F	189
Glen Innes Severn (A)		F	131
Glen Innes Severn (A)		F	83
Glen Innes Severn (A)		F	69
Glen Innes Severn (A)		F	40
Glen Innes Severn (A)		F	46
Glen Innes Severn (A)		F	25
Glen Innes Severn (A)		M	50
Glen Innes Severn (A)		M	69
Glen Innes Severn (A)		M	84
Glen Innes Severn (A)		M	114
Glen Innes Severn (A)		M	157
Glen Innes Severn (A)		M	213
Glen Innes Severn (A)		M	230
Glen Innes Severn (A)		M	208
Glen Innes Severn (A)		M	97
Glen Innes Severn (A)		M	78
Glen Innes Severn (A)		M	63
Glen Innes Severn (A)		M	82
Glen Innes Severn (A)		M	35
Glen Innes Severn (A)	0	F	32
Glen Innes Severn (A)	0	M	26
Glen Innes Severn (A)	Inf	F	14
Glen Innes Severn (A)	Inf	M	43
Goulburn Mulwaree (A)		F	276
Goulburn Mulwaree (A)		F	275
Goulburn Mulwaree (A)		F	326
Goulburn Mulwaree (A)		F	431
Goulburn Mulwaree (A)		F	742
Goulburn Mulwaree (A)		F	818
Goulburn Mulwaree (A)		F	774
Goulburn Mulwaree (A)		F	687
Goulburn Mulwaree (A)		F	455
Goulburn Mulwaree (A)		F	323
Goulburn Mulwaree (A)		F	242
Goulburn Mulwaree (A)		F	199
Goulburn Mulwaree (A)		F	96
Goulburn Mulwaree (A)		M	172
Goulburn Mulwaree (A)		M	175
Goulburn Mulwaree (A)		M	173
Goulburn Mulwaree (A)		M	243
Goulburn Mulwaree (A)		M	400
Goulburn Mulwaree (A)		M	569
Goulburn Mulwaree (A)		M	811
Goulburn Mulwaree (A)		M	884
Goulburn Mulwaree (A)		M	576
Goulburn Mulwaree (A)		M	525
Goulburn Mulwaree (A)		M	434
Goulburn Mulwaree (A)		M	499
Goulburn Mulwaree (A)		M	110
Goulburn Mulwaree (A)	0	F	62
Goulburn Mulwaree (A)	0	M	45
Goulburn Mulwaree (A)	Inf	F	72
Goulburn Mulwaree (A)	Inf	M	176
Greater Hume Shire (A)		F	92
Greater Hume Shire (A)		F	105
Greater Hume Shire (A)		F	104
Greater Hume Shire (A)		F	113
Greater Hume Shire (A)		F	217
Greater Hume Shire (A)		F	191
Greater Hume Shire (A)		F	154
Greater Hume Shire (A)		F	131
Greater Hume Shire (A)		F	86
Greater Hume Shire (A)		F	81
Greater Hume Shire (A)		F	51
Greater Hume Shire (A)		F	47
Greater Hume Shire (A)		F	21
Greater Hume Shire (A)		M	56
Greater Hume Shire (A)		M	56
Greater Hume Shire (A)		M	68
Greater Hume Shire (A)		M	91
Greater Hume Shire (A)		M	182
Greater Hume Shire (A)		M	200
Greater Hume Shire (A)		M	301
Greater Hume Shire (A)		M	293
Greater Hume Shire (A)		M	177
Greater Hume Shire (A)		M	119
Greater Hume Shire (A)		M	91
Greater Hume Shire (A)		M	109
Greater Hume Shire (A)		M	39
Greater Hume Shire (A)	0	F	32
Greater Hume Shire (A)	0	M	28
Greater Hume Shire (A)	Inf	F	33
Greater Hume Shire (A)	Inf	M	59
Griffith (C)		F	278
Griffith (C)		F	262
Griffith (C)		F	342
Griffith (C)		F	434
Griffith (C)		F	741
Griffith (C)		F	941
Griffith (C)		F	843
Griffith (C)		F	629
Griffith (C)		F	411
Griffith (C)		F	248
Griffith (C)		F	189
Griffith (C)		F	187
Griffith (C)		F	126
Griffith (C)		M	184
Griffith (C)		M	130
Griffith (C)		M	179
Griffith (C)		M	259
Griffith (C)		M	434
Griffith (C)		M	802
Griffith (C)		M	1173
Griffith (C)		M	1025
Griffith (C)		M	616
Griffith (C)		M	504
Griffith (C)		M	295
Griffith (C)		M	397
Griffith (C)		M	138
Griffith (C)	0	F	28
Griffith (C)	0	M	47
Griffith (C)	Inf	F	66
Griffith (C)	Inf	M	215
Gundagai (A)		F	89
Gundagai (A)		F	142
Gundagai (A)		F	136
Gundagai (A)		F	178
Gundagai (A)		F	265
Gundagai (A)		F	324
Gundagai (A)		F	245
Gundagai (A)		F	176
Gundagai (A)		F	107
Gundagai (A)		F	85
Gundagai (A)		F	60
Gundagai (A)		F	53
Gundagai (A)		F	51
Gundagai (A)		M	39
Gundagai (A)		M	54
Gundagai (A)		M	96
Gundagai (A)		M	97
Gundagai (A)		M	199
Gundagai (A)		M	285
Gundagai (A)		M	380
Gundagai (A)		M	307
Gundagai (A)		M	180
Gundagai (A)		M	130
Gundagai (A)		M	104
Gundagai (A)		M	130
Gundagai (A)		M	49
Gundagai (A)	0	F	33
Gundagai (A)	0	M	16
Gundagai (A)	Inf	F	35
Gundagai (A)	Inf	M	79
Gunnedah (A)		F	123
Gunnedah (A)		F	161
Gunnedah (A)		F	187
Gunnedah (A)		F	195
Gunnedah (A)		F	321
Gunnedah (A)		F	325
Gunnedah (A)		F	286
Gunnedah (A)		F	244
Gunnedah (A)		F	146
Gunnedah (A)		F	103
Gunnedah (A)		F	73
Gunnedah (A)		F	57
Gunnedah (A)		F	53
Gunnedah (A)		M	68
Gunnedah (A)		M	61
Gunnedah (A)		M	99
Gunnedah (A)		M	132
Gunnedah (A)		M	165
Gunnedah (A)		M	284
Gunnedah (A)		M	350
Gunnedah (A)		M	333
Gunnedah (A)		M	247
Gunnedah (A)		M	193
Gunnedah (A)		M	147
Gunnedah (A)		M	231
Gunnedah (A)		M	57
Gunnedah (A)	0	F	26
Gunnedah (A)	0	M	45
Gunnedah (A)	Inf	F	41
Gunnedah (A)	Inf	M	113
Gwydir (A)		F	31
Gwydir (A)		F	58
Gwydir (A)		F	53
Gwydir (A)		F	81
Gwydir (A)		F	107
Gwydir (A)		F	106
Gwydir (A)		F	103
Gwydir (A)		F	63
Gwydir (A)		F	38
Gwydir (A)		F	27
Gwydir (A)		F	23
Gwydir (A)		F	21
Gwydir (A)		F	19
Gwydir (A)		M	30
Gwydir (A)		M	41
Gwydir (A)		M	56
Gwydir (A)		M	58
Gwydir (A)		M	82
Gwydir (A)		M	128
Gwydir (A)		M	160
Gwydir (A)		M	167
Gwydir (A)		M	77
Gwydir (A)		M	46
Gwydir (A)		M	42
Gwydir (A)		M	52
Gwydir (A)		M	20
Gwydir (A)	0	F	39
Gwydir (A)	0	M	39
Gwydir (A)	Inf	F	25
Gwydir (A)	Inf	M	33
Hawkesbury (C)		F	622
Hawkesbury (C)		F	760
Hawkesbury (C)		F	797
Hawkesbury (C)		F	926
Hawkesbury (C)		F	1464
Hawkesbury (C)		F	1498
Hawkesbury (C)		F	1437
Hawkesbury (C)		F	1254
Hawkesbury (C)		F	827
Hawkesbury (C)		F	641
Hawkesbury (C)		F	389
Hawkesbury (C)		F	392
Hawkesbury (C)		F	239
Hawkesbury (C)		M	328
Hawkesbury (C)		M	305
Hawkesbury (C)		M	377
Hawkesbury (C)		M	556
Hawkesbury (C)		M	830
Hawkesbury (C)		M	1177
Hawkesbury (C)		M	1625
Hawkesbury (C)		M	1904
Hawkesbury (C)		M	1448
Hawkesbury (C)		M	1270
Hawkesbury (C)		M	856
Hawkesbury (C)		M	1132
Hawkesbury (C)		M	232
Hawkesbury (C)	0	F	128
Hawkesbury (C)	0	M	85
Hawkesbury (C)	Inf	F	154
Hawkesbury (C)	Inf	M	422
Hay (A)		F	30
Hay (A)		F	37
Hay (A)		F	52
Hay (A)		F	59
Hay (A)		F	66
Hay (A)		F	84
Hay (A)		F	74
Hay (A)		F	67
Hay (A)		F	33
Hay (A)		F	18
Hay (A)		F	20
Hay (A)		F	19
Hay (A)		F	15
Hay (A)		M	21
Hay (A)		M	16
Hay (A)		M	21
Hay (A)		M	28
Hay (A)		M	73
Hay (A)		M	85
Hay (A)		M	109
Hay (A)		M	99
Hay (A)		M	78
Hay (A)		M	51
Hay (A)		M	27
Hay (A)		M	42
Hay (A)		M	21
Hay (A)	0	F	6
Hay (A)	0	M	9
Hay (A)	Inf	F	9
Hay (A)	Inf	M	27
Hilltops (A)		F	167
Hilltops (A)		F	193
Hilltops (A)		F	241
Hilltops (A)		F	278
Hilltops (A)		F	513
Hilltops (A)		F	528
Hilltops (A)		F	417
Hilltops (A)		F	319
Hilltops (A)		F	187
Hilltops (A)		F	148
Hilltops (A)		F	97
Hilltops (A)		F	114
Hilltops (A)		F	57
Hilltops (A)		M	106
Hilltops (A)		M	113
Hilltops (A)		M	128
Hilltops (A)		M	195
Hilltops (A)		M	343
Hilltops (A)		M	506
Hilltops (A)		M	617
Hilltops (A)		M	483
Hilltops (A)		M	274
Hilltops (A)		M	224
Hilltops (A)		M	171
Hilltops (A)		M	189
Hilltops (A)		M	86
Hilltops (A)	0	F	48
Hilltops (A)	0	M	53
Hilltops (A)	Inf	F	50
Hilltops (A)	Inf	M	132
Hornsby (A)		F	1403
Hornsby (A)		F	1474
Hornsby (A)		F	1356
Hornsby (A)		F	1493
Hornsby (A)		F	2225
Hornsby (A)		F	2539
Hornsby (A)		F	2615
Hornsby (A)		F	2493
Hornsby (A)		F	1626
Hornsby (A)		F	1338
Hornsby (A)		F	1053
Hornsby (A)		F	1043
Hornsby (A)		F	284
Hornsby (A)		M	905
Hornsby (A)		M	830
Hornsby (A)		M	833
Hornsby (A)		M	958
Hornsby (A)		M	1332
Hornsby (A)		M	1779
Hornsby (A)		M	2404
Hornsby (A)		M	2722
Hornsby (A)		M	2012
Hornsby (A)		M	1839
Hornsby (A)		M	1355
Hornsby (A)		M	2128
Hornsby (A)		M	304
Hornsby (A)	0	F	189
Hornsby (A)	0	M	159
Hornsby (A)	Inf	F	403
Hornsby (A)	Inf	M	1181
Hunters Hill (A)		F	94
Hunters Hill (A)		F	139
Hunters Hill (A)		F	130
Hunters Hill (A)		F	168
Hunters Hill (A)		F	221
Hunters Hill (A)		F	293
Hunters Hill (A)		F	313
Hunters Hill (A)		F	349
Hunters Hill (A)		F	240
Hunters Hill (A)		F	195
Hunters Hill (A)		F	145
Hunters Hill (A)		F	196
Hunters Hill (A)		F	32
Hunters Hill (A)		M	42
Hunters Hill (A)		M	70
Hunters Hill (A)		M	77
Hunters Hill (A)		M	67
Hunters Hill (A)		M	104
Hunters Hill (A)		M	143
Hunters Hill (A)		M	206
Hunters Hill (A)		M	218
Hunters Hill (A)		M	181
Hunters Hill (A)		M	152
Hunters Hill (A)		M	112
Hunters Hill (A)		M	189
Hunters Hill (A)		M	31
Hunters Hill (A)	0	F	22
Hunters Hill (A)	0	M	19
Hunters Hill (A)	Inf	F	96
Hunters Hill (A)	Inf	M	167
Inner West (A)		F	1041
Inner West (A)		F	1530
Inner West (A)		F	1748
Inner West (A)		F	1975
Inner West (A)		F	3046
Inner West (A)		F	3610
Inner West (A)		F	3896
Inner West (A)		F	3757
Inner West (A)		F	2552
Inner West (A)		F	1999
Inner West (A)		F	1417
Inner West (A)		F	1816
Inner West (A)		F	385
Inner West (A)		M	698
Inner West (A)		M	919
Inner West (A)		M	1317
Inner West (A)		M	1513
Inner West (A)		M	2351
Inner West (A)		M	3189
Inner West (A)		M	4120
Inner West (A)		M	4659
Inner West (A)		M	3317
Inner West (A)		M	2797
Inner West (A)		M	2036
Inner West (A)		M	3151
Inner West (A)		M	454
Inner West (A)	0	F	264
Inner West (A)	0	M	240
Inner West (A)	Inf	F	791
Inner West (A)	Inf	M	1823
Inverell (A)		F	148
Inverell (A)		F	172
Inverell (A)		F	223
Inverell (A)		F	266
Inverell (A)		F	459
Inverell (A)		F	491
Inverell (A)		F	419
Inverell (A)		F	289
Inverell (A)		F	161
Inverell (A)		F	128
Inverell (A)		F	115
Inverell (A)		F	71
Inverell (A)		F	59
Inverell (A)		M	99
Inverell (A)		M	129
Inverell (A)		M	146
Inverell (A)		M	176
Inverell (A)		M	302
Inverell (A)		M	458
Inverell (A)		M	643
Inverell (A)		M	473
Inverell (A)		M	216
Inverell (A)		M	155
Inverell (A)		M	118
Inverell (A)		M	128
Inverell (A)		M	69
Inverell (A)	0	F	45
Inverell (A)	0	M	49
Inverell (A)	Inf	F	27
Inverell (A)	Inf	M	73
Junee (A)		F	34
Junee (A)		F	44
Junee (A)		F	57
Junee (A)		F	57
Junee (A)		F	95
Junee (A)		F	119
Junee (A)		F	107
Junee (A)		F	94
Junee (A)		F	63
Junee (A)		F	37
Junee (A)		F	24
Junee (A)		F	32
Junee (A)		F	11
Junee (A)		M	18
Junee (A)		M	15
Junee (A)		M	33
Junee (A)		M	40
Junee (A)		M	80
Junee (A)		M	121
Junee (A)		M	156
Junee (A)		M	144
Junee (A)		M	125
Junee (A)		M	97
Junee (A)		M	41
Junee (A)		M	94
Junee (A)		M	18
Junee (A)	0	F	12
Junee (A)	0	M	15
Junee (A)	Inf	F	5
Junee (A)	Inf	M	31
Kempsey (A)		F	231
Kempsey (A)		F	242
Kempsey (A)		F	339
Kempsey (A)		F	419
Kempsey (A)		F	705
Kempsey (A)		F	766
Kempsey (A)		F	570
Kempsey (A)		F	469
Kempsey (A)		F	279
Kempsey (A)		F	209
Kempsey (A)		F	173
Kempsey (A)		F	127
Kempsey (A)		F	77
Kempsey (A)		M	174
Kempsey (A)		M	169
Kempsey (A)		M	234
Kempsey (A)		M	288
Kempsey (A)		M	430
Kempsey (A)		M	614
Kempsey (A)		M	698
Kempsey (A)		M	645
Kempsey (A)		M	363
Kempsey (A)		M	269
Kempsey (A)		M	241
Kempsey (A)		M	252
Kempsey (A)		M	94
Kempsey (A)	0	F	52
Kempsey (A)	0	M	55
Kempsey (A)	Inf	F	36
Kempsey (A)	Inf	M	121
Kiama (A)		F	226
Kiama (A)		F	241
Kiama (A)		F	239
Kiama (A)		F	322
Kiama (A)		F	406
Kiama (A)		F	391
Kiama (A)		F	331
Kiama (A)		F	245
Kiama (A)		F	145
Kiama (A)		F	103
Kiama (A)		F	66
Kiama (A)		F	76
Kiama (A)		F	36
Kiama (A)		M	135
Kiama (A)		M	127
Kiama (A)		M	118
Kiama (A)		M	133
Kiama (A)		M	218
Kiama (A)		M	251
Kiama (A)		M	301
Kiama (A)		M	333
Kiama (A)		M	228
Kiama (A)		M	187
Kiama (A)		M	114
Kiama (A)		M	160
Kiama (A)		M	36
Kiama (A)	0	F	21
Kiama (A)	0	M	16
Kiama (A)	Inf	F	43
Kiama (A)	Inf	M	105
Ku-ring-gai (A)		F	1053
Ku-ring-gai (A)		F	1033
Ku-ring-gai (A)		F	966
Ku-ring-gai (A)		F	1112
Ku-ring-gai (A)		F	1526
Ku-ring-gai (A)		F	1704
Ku-ring-gai (A)		F	1964
Ku-ring-gai (A)		F	2088
Ku-ring-gai (A)		F	1426
Ku-ring-gai (A)		F	1287
Ku-ring-gai (A)		F	1048
Ku-ring-gai (A)		F	1279
Ku-ring-gai (A)		F	244
Ku-ring-gai (A)		M	552
Ku-ring-gai (A)		M	522
Ku-ring-gai (A)		M	506
Ku-ring-gai (A)		M	528
Ku-ring-gai (A)		M	723
Ku-ring-gai (A)		M	874
Ku-ring-gai (A)		M	1272
Ku-ring-gai (A)		M	1401
Ku-ring-gai (A)		M	1072
Ku-ring-gai (A)		M	1066
Ku-ring-gai (A)		M	835
Ku-ring-gai (A)		M	1503
Ku-ring-gai (A)		M	207
Ku-ring-gai (A)	0	F	152
Ku-ring-gai (A)	0	M	127
Ku-ring-gai (A)	Inf	F	624
Ku-ring-gai (A)	Inf	M	1521
Kyogle (A)		F	66
Kyogle (A)		F	103
Kyogle (A)		F	107
Kyogle (A)		F	126
Kyogle (A)		F	180
Kyogle (A)		F	170
Kyogle (A)		F	125
Kyogle (A)		F	105
Kyogle (A)		F	58
Kyogle (A)		F	53
Kyogle (A)		F	32
Kyogle (A)		F	23
Kyogle (A)		F	23
Kyogle (A)		M	47
Kyogle (A)		M	80
Kyogle (A)		M	90
Kyogle (A)		M	120
Kyogle (A)		M	172
Kyogle (A)		M	189
Kyogle (A)		M	197
Kyogle (A)		M	186
Kyogle (A)		M	113
Kyogle (A)		M	84
Kyogle (A)		M	46
Kyogle (A)		M	73
Kyogle (A)		M	18
Kyogle (A)	0	F	24
Kyogle (A)	0	M	34
Kyogle (A)	Inf	F	17
Kyogle (A)	Inf	M	46
Lachlan (A)		F	40
Lachlan (A)		F	49
Lachlan (A)		F	85
Lachlan (A)		F	104
Lachlan (A)		F	161
Lachlan (A)		F	161
Lachlan (A)		F	130
Lachlan (A)		F	117
Lachlan (A)		F	61
Lachlan (A)		F	52
Lachlan (A)		F	41
Lachlan (A)		F	38
Lachlan (A)		F	29
Lachlan (A)		M	15
Lachlan (A)		M	34
Lachlan (A)		M	48
Lachlan (A)		M	60
Lachlan (A)		M	118
Lachlan (A)		M	147
Lachlan (A)		M	207
Lachlan (A)		M	178
Lachlan (A)		M	99
Lachlan (A)		M	88
Lachlan (A)		M	53
Lachlan (A)		M	76
Lachlan (A)		M	35
Lachlan (A)	0	F	22
Lachlan (A)	0	M	36
Lachlan (A)	Inf	F	17
Lachlan (A)	Inf	M	53
Lake Macquarie (C)		F	1760
Lake Macquarie (C)		F	1921
Lake Macquarie (C)		F	2162
Lake Macquarie (C)		F	2510
Lake Macquarie (C)		F	3934
Lake Macquarie (C)		F	4379
Lake Macquarie (C)		F	3997
Lake Macquarie (C)		F	3515
Lake Macquarie (C)		F	1938
Lake Macquarie (C)		F	1437
Lake Macquarie (C)		F	915
Lake Macquarie (C)		F	869
Lake Macquarie (C)		F	446
Lake Macquarie (C)		M	1102
Lake Macquarie (C)		M	932
Lake Macquarie (C)		M	1030
Lake Macquarie (C)		M	1179
Lake Macquarie (C)		M	1856
Lake Macquarie (C)		M	2785
Lake Macquarie (C)		M	3753
Lake Macquarie (C)		M	4201
Lake Macquarie (C)		M	2657
Lake Macquarie (C)		M	2322
Lake Macquarie (C)		M	1602
Lake Macquarie (C)		M	2166
Lake Macquarie (C)		M	437
Lake Macquarie (C)	0	F	226
Lake Macquarie (C)	0	M	185
Lake Macquarie (C)	Inf	F	327
Lake Macquarie (C)	Inf	M	1212
Lane Cove (A)		F	234
Lane Cove (A)		F	318
Lane Cove (A)		F	352
Lane Cove (A)		F	349
Lane Cove (A)		F	589
Lane Cove (A)		F	706
Lane Cove (A)		F	930
Lane Cove (A)		F	1091
Lane Cove (A)		F	803
Lane Cove (A)		F	647
Lane Cove (A)		F	449
Lane Cove (A)		F	645
Lane Cove (A)		F	102
Lane Cove (A)		M	171
Lane Cove (A)		M	194
Lane Cove (A)		M	195
Lane Cove (A)		M	216
Lane Cove (A)		M	343
Lane Cove (A)		M	487
Lane Cove (A)		M	841
Lane Cove (A)		M	1080
Lane Cove (A)		M	851
Lane Cove (A)		M	740
Lane Cove (A)		M	606
Lane Cove (A)		M	1275
Lane Cove (A)		M	109
Lane Cove (A)	0	F	56
Lane Cove (A)	0	M	39
Lane Cove (A)	Inf	F	426
Lane Cove (A)	Inf	M	1151
Leeton (A)		F	84
Leeton (A)		F	93
Leeton (A)		F	124
Leeton (A)		F	147
Leeton (A)		F	242
Leeton (A)		F	378
Leeton (A)		F	303
Leeton (A)		F	263
Leeton (A)		F	139
Leeton (A)		F	96
Leeton (A)		F	55
Leeton (A)		F	65
Leeton (A)		F	39
Leeton (A)		M	52
Leeton (A)		M	64
Leeton (A)		M	72
Leeton (A)		M	98
Leeton (A)		M	157
Leeton (A)		M	307
Leeton (A)		M	465
Leeton (A)		M	420
Leeton (A)		M	259
Leeton (A)		M	195
Leeton (A)		M	157
Leeton (A)		M	145
Leeton (A)		M	45
Leeton (A)	0	F	19
Leeton (A)	0	M	17
Leeton (A)	Inf	F	11
Leeton (A)	Inf	M	53
Lismore (C)		F	469
Lismore (C)		F	514
Lismore (C)		F	595
Lismore (C)		F	810
Lismore (C)		F	1311
