LGA_NAME16	IncomeTotPersonal.max	workers
Lake Macquarie (C)	78750	4589
Lake Macquarie (C)	91875	3756
Lake Macquarie (C)	105000	2526
Lake Macquarie (C)	157500	3038
Lake Macquarie (C)	Inf	1541
Lane Cove (A)		211
Lane Cove (A)	0	98
Lane Cove (A)	7875	401
Lane Cove (A)	15750	514
Lane Cove (A)	21000	544
Lane Cove (A)	26250	567
Lane Cove (A)	34125	931
Lane Cove (A)	42000	1193
Lane Cove (A)	52500	1770
Lane Cove (A)	65625	2171
Lane Cove (A)	78750	1648
Lane Cove (A)	91875	1379
Lane Cove (A)	105000	1056
Lane Cove (A)	157500	1921
Lane Cove (A)	Inf	1579
Leeton (A)		85
Leeton (A)	0	37
Leeton (A)	7875	137
Leeton (A)	15750	153
Leeton (A)	21000	200
Leeton (A)	26250	245
Leeton (A)	34125	398
Leeton (A)	42000	683
Leeton (A)	52500	768
Leeton (A)	65625	687
Leeton (A)	78750	403
Leeton (A)	91875	289
Leeton (A)	105000	216
Leeton (A)	157500	207
Leeton (A)	Inf	69
Lismore (C)		290
Lismore (C)	0	145
Lismore (C)	7875	792
Lismore (C)	15750	842
Lismore (C)	21000	982
Lismore (C)	26250	1316
Lismore (C)	34125	2132
Lismore (C)	42000	2766
Lismore (C)	52500	3034
Lismore (C)	65625	2621
Lismore (C)	78750	1554
Lismore (C)	91875	1295
Lismore (C)	105000	866
Lismore (C)	157500	996
Lismore (C)	Inf	458
Lithgow (C)		118
Lithgow (C)	0	69
Lithgow (C)	7875	254
Lithgow (C)	15750	326
Lithgow (C)	21000	378
Lithgow (C)	26250	450
Lithgow (C)	34125	665
Lithgow (C)	42000	772
Lithgow (C)	52500	897
Lithgow (C)	65625	846
Lithgow (C)	78750	645
Lithgow (C)	91875	523
Lithgow (C)	105000	447
Lithgow (C)	157500	756
Lithgow (C)	Inf	306
Liverpool (C)		1110
Liverpool (C)	0	521
Liverpool (C)	7875	1963
Liverpool (C)	15750	2782
Liverpool (C)	21000	2985
Liverpool (C)	26250	3496
Liverpool (C)	34125	5705
Liverpool (C)	42000	7680
Liverpool (C)	52500	9559
Liverpool (C)	65625	9692
Liverpool (C)	78750	6872
Liverpool (C)	91875	5425
Liverpool (C)	105000	3749
Liverpool (C)	157500	4406
Liverpool (C)	Inf	1937
Liverpool Plains (A)		67
Liverpool Plains (A)	0	53
Liverpool Plains (A)	7875	75
Liverpool Plains (A)	15750	93
Liverpool Plains (A)	21000	164
Liverpool Plains (A)	26250	141
Liverpool Plains (A)	34125	278
Liverpool Plains (A)	42000	327
Liverpool Plains (A)	52500	378
Liverpool Plains (A)	65625	332
Liverpool Plains (A)	78750	200
Liverpool Plains (A)	91875	172
Liverpool Plains (A)	105000	124
Liverpool Plains (A)	157500	155
Liverpool Plains (A)	Inf	91
Lockhart (A)		20
Lockhart (A)	0	14
Lockhart (A)	7875	18
Lockhart (A)	15750	51
Lockhart (A)	21000	53
Lockhart (A)	26250	66
Lockhart (A)	34125	98
Lockhart (A)	42000	123
Lockhart (A)	52500	121
Lockhart (A)	65625	116
Lockhart (A)	78750	50
Lockhart (A)	91875	57
Lockhart (A)	105000	38
Lockhart (A)	157500	34
Lockhart (A)	Inf	20
Maitland (C)		406
Maitland (C)	0	196
Maitland (C)	7875	1274
Maitland (C)	15750	1231
Maitland (C)	21000	1377
Maitland (C)	26250	1524
Maitland (C)	34125	2470
Maitland (C)	42000	3149
Maitland (C)	52500	3685
Maitland (C)	65625	3483
Maitland (C)	78750	2354
Maitland (C)	91875	1878
Maitland (C)	105000	1349
Maitland (C)	157500	1641
Maitland (C)	Inf	736
Mid-Coast (A)		508
Mid-Coast (A)	0	294
Mid-Coast (A)	7875	1212
Mid-Coast (A)	15750	1294
Mid-Coast (A)	21000	1708
Mid-Coast (A)	26250	2140
Mid-Coast (A)	34125	3405
Mid-Coast (A)	42000	3928
Mid-Coast (A)	52500	3858
Mid-Coast (A)	65625	2980
Mid-Coast (A)	78750	1835
Mid-Coast (A)	91875	1297
Mid-Coast (A)	105000	989
Mid-Coast (A)	157500	985
Mid-Coast (A)	Inf	471
Mid-Western Regional (A)		188
Mid-Western Regional (A)	0	134
Mid-Western Regional (A)	7875	337
Mid-Western Regional (A)	15750	426
Mid-Western Regional (A)	21000	521
Mid-Western Regional (A)	26250	612
Mid-Western Regional (A)	34125	936
Mid-Western Regional (A)	42000	1098
Mid-Western Regional (A)	52500	1040
Mid-Western Regional (A)	65625	985
Mid-Western Regional (A)	78750	644
Mid-Western Regional (A)	91875	578
Mid-Western Regional (A)	105000	513
Mid-Western Regional (A)	157500	1032
Mid-Western Regional (A)	Inf	470
Moree Plains (A)		167
Moree Plains (A)	0	99
Moree Plains (A)	7875	133
Moree Plains (A)	15750	167
Moree Plains (A)	21000	229
Moree Plains (A)	26250	276
Moree Plains (A)	34125	503
Moree Plains (A)	42000	677
Moree Plains (A)	52500	791
Moree Plains (A)	65625	820
Moree Plains (A)	78750	548
Moree Plains (A)	91875	441
Moree Plains (A)	105000	262
Moree Plains (A)	157500	292
Moree Plains (A)	Inf	209
Mosman (A)		130
Mosman (A)	0	87
Mosman (A)	7875	318
Mosman (A)	15750	431
Mosman (A)	21000	412
Mosman (A)	26250	511
Mosman (A)	34125	649
Mosman (A)	42000	786
Mosman (A)	52500	975
Mosman (A)	65625	1071
Mosman (A)	78750	779
Mosman (A)	91875	687
Mosman (A)	105000	497
Mosman (A)	157500	716
Mosman (A)	Inf	705
Murray River (A)		95
Murray River (A)	0	91
Murray River (A)	7875	187
Murray River (A)	15750	238
Murray River (A)	21000	264
Murray River (A)	26250	330
Murray River (A)	34125	538
Murray River (A)	42000	566
Murray River (A)	52500	639
Murray River (A)	65625	548
Murray River (A)	78750	301
Murray River (A)	91875	191
Murray River (A)	105000	141
Murray River (A)	157500	125
Murray River (A)	Inf	74
Murrumbidgee (A)		33
Murrumbidgee (A)	0	30
Murrumbidgee (A)	7875	30
Murrumbidgee (A)	15750	58
Murrumbidgee (A)	21000	79
Murrumbidgee (A)	26250	103
Murrumbidgee (A)	34125	161
Murrumbidgee (A)	42000	212
Murrumbidgee (A)	52500	236
Murrumbidgee (A)	65625	251
Murrumbidgee (A)	78750	143
Murrumbidgee (A)	91875	108
Murrumbidgee (A)	105000	57
Murrumbidgee (A)	157500	67
Murrumbidgee (A)	Inf	37
Muswellbrook (A)		179
Muswellbrook (A)	0	52
Muswellbrook (A)	7875	271
Muswellbrook (A)	15750	264
Muswellbrook (A)	21000	328
Muswellbrook (A)	26250	362
Muswellbrook (A)	34125	613
Muswellbrook (A)	42000	735
Muswellbrook (A)	52500	905
Muswellbrook (A)	65625	1011
Muswellbrook (A)	78750	777
Muswellbrook (A)	91875	751
Muswellbrook (A)	105000	724
Muswellbrook (A)	157500	1895
Muswellbrook (A)	Inf	622
Nambucca (A)		109
Nambucca (A)	0	68
Nambucca (A)	7875	210
Nambucca (A)	15750	281
Nambucca (A)	21000	339
Nambucca (A)	26250	455
Nambucca (A)	34125	670
Nambucca (A)	42000	801
Nambucca (A)	52500	781
Nambucca (A)	65625	622
Nambucca (A)	78750	381
Nambucca (A)	91875	284
Nambucca (A)	105000	225
Nambucca (A)	157500	204
Nambucca (A)	Inf	122
Narrabri (A)		136
Narrabri (A)	0	83
Narrabri (A)	7875	204
Narrabri (A)	15750	185
Narrabri (A)	21000	245
Narrabri (A)	26250	297
Narrabri (A)	34125	559
Narrabri (A)	42000	641
Narrabri (A)	52500	743
Narrabri (A)	65625	775
Narrabri (A)	78750	569
Narrabri (A)	91875	499
Narrabri (A)	105000	409
Narrabri (A)	157500	645
Narrabri (A)	Inf	310
Narrandera (A)		41
Narrandera (A)	0	22
Narrandera (A)	7875	61
Narrandera (A)	15750	82
Narrandera (A)	21000	104
Narrandera (A)	26250	148
Narrandera (A)	34125	260
Narrandera (A)	42000	308
Narrandera (A)	52500	279
Narrandera (A)	65625	265
Narrandera (A)	78750	168
Narrandera (A)	91875	147
Narrandera (A)	105000	85
Narrandera (A)	157500	76
Narrandera (A)	Inf	46
Narromine (A)		53
Narromine (A)	0	42
Narromine (A)	7875	67
Narromine (A)	15750	92
Narromine (A)	21000	102
Narromine (A)	26250	144
Narromine (A)	34125	239
Narromine (A)	42000	270
Narromine (A)	52500	287
Narromine (A)	65625	276
Narromine (A)	78750	207
Narromine (A)	91875	164
Narromine (A)	105000	130
Narromine (A)	157500	133
Narromine (A)	Inf	58
Newcastle (C)		1259
Newcastle (C)	0	398
Newcastle (C)	7875	3070
Newcastle (C)	15750	3303
Newcastle (C)	21000	3737
Newcastle (C)	26250	4778
Newcastle (C)	34125	7667
Newcastle (C)	42000	10078
Newcastle (C)	52500	12373
Newcastle (C)	65625	13544
Newcastle (C)	78750	9795
Newcastle (C)	91875	8522
Newcastle (C)	105000	5976
Newcastle (C)	157500	8885
Newcastle (C)	Inf	3939
North Sydney (A)		878
North Sydney (A)	0	361
North Sydney (A)	7875	1057
North Sydney (A)	15750	1396
North Sydney (A)	21000	1724
North Sydney (A)	26250	1952
North Sydney (A)	34125	2744
North Sydney (A)	42000	3659
North Sydney (A)	52500	5743
North Sydney (A)	65625	8043
North Sydney (A)	78750	7092
North Sydney (A)	91875	7139
North Sydney (A)	105000	5704
North Sydney (A)	157500	12809
North Sydney (A)	Inf	11951
Northern Beaches (A)		1379
Northern Beaches (A)	0	702
Northern Beaches (A)	7875	4102
Northern Beaches (A)	15750	3856
Northern Beaches (A)	21000	3930
Northern Beaches (A)	26250	4750
Northern Beaches (A)	34125	7225
Northern Beaches (A)	42000	8869
Northern Beaches (A)	52500	10576
Northern Beaches (A)	65625	11421
Northern Beaches (A)	78750	8217
Northern Beaches (A)	91875	6979
Northern Beaches (A)	105000	4590
Northern Beaches (A)	157500	6790
Northern Beaches (A)	Inf	4846
Oberon (A)		39
Oberon (A)	0	24
Oberon (A)	7875	63
Oberon (A)	15750	106
Oberon (A)	21000	85
Oberon (A)	26250	119
Oberon (A)	34125	161
Oberon (A)	42000	259
Oberon (A)	52500	333
Oberon (A)	65625	303
Oberon (A)	78750	229
Oberon (A)	91875	177
Oberon (A)	105000	103
Oberon (A)	157500	120
Oberon (A)	Inf	47
Orange (C)		309
Orange (C)	0	113
Orange (C)	7875	668
Orange (C)	15750	649
Orange (C)	21000	828
Orange (C)	26250	1013
Orange (C)	34125	1654
Orange (C)	42000	2192
Orange (C)	52500	2488
Orange (C)	65625	2605
Orange (C)	78750	1749
Orange (C)	91875	1544
Orange (C)	105000	1101
Orange (C)	157500	1453
Orange (C)	Inf	597
Parkes (A)		107
Parkes (A)	0	62
Parkes (A)	7875	249
Parkes (A)	15750	250
Parkes (A)	21000	262
Parkes (A)	26250	358
Parkes (A)	34125	556
Parkes (A)	42000	659
Parkes (A)	52500	725
Parkes (A)	65625	679
Parkes (A)	78750	483
Parkes (A)	91875	388
Parkes (A)	105000	308
Parkes (A)	157500	403
Parkes (A)	Inf	127
Parramatta (C)		1869
Parramatta (C)	0	766
Parramatta (C)	7875	2828
Parramatta (C)	15750	3841
Parramatta (C)	21000	4331
Parramatta (C)	26250	5155
Parramatta (C)	34125	8542
Parramatta (C)	42000	12192
Parramatta (C)	52500	17095
Parramatta (C)	65625	20620
Parramatta (C)	78750	15359
Parramatta (C)	91875	13223
Parramatta (C)	105000	9890
Parramatta (C)	157500	15052
Parramatta (C)	Inf	7190
Penrith (C)		1156
Penrith (C)	0	474
Penrith (C)	7875	2672
Penrith (C)	15750	2776
Penrith (C)	21000	2996
Penrith (C)	26250	3682
Penrith (C)	34125	5897
Penrith (C)	42000	7729
Penrith (C)	52500	9714
Penrith (C)	65625	9763
Penrith (C)	78750	6638
Penrith (C)	91875	5352
Penrith (C)	105000	3810
Penrith (C)	157500	4212
Penrith (C)	Inf	1731
Port Macquarie-Hastings (A)		484
Port Macquarie-Hastings (A)	0	204
Port Macquarie-Hastings (A)	7875	1179
Port Macquarie-Hastings (A)	15750	1163
Port Macquarie-Hastings (A)	21000	1444
Port Macquarie-Hastings (A)	26250	1796
Port Macquarie-Hastings (A)	34125	3072
Port Macquarie-Hastings (A)	42000	3621
Port Macquarie-Hastings (A)	52500	3848
Port Macquarie-Hastings (A)	65625	3334
Port Macquarie-Hastings (A)	78750	2213
Port Macquarie-Hastings (A)	91875	1755
Port Macquarie-Hastings (A)	105000	1272
Port Macquarie-Hastings (A)	157500	1449
Port Macquarie-Hastings (A)	Inf	680
Port Stephens (A)		398
Port Stephens (A)	0	177
Port Stephens (A)	7875	1005
Port Stephens (A)	15750	983
Port Stephens (A)	21000	1188
Port Stephens (A)	26250	1467
Port Stephens (A)	34125	2238
Port Stephens (A)	42000	2617
Port Stephens (A)	52500	3003
Port Stephens (A)	65625	3360
Port Stephens (A)	78750	2474
Port Stephens (A)	91875	2319
Port Stephens (A)	105000	1680
Port Stephens (A)	157500	2076
Port Stephens (A)	Inf	733
Queanbeyan-Palerang Regional (A)		215
Queanbeyan-Palerang Regional (A)	0	127
Queanbeyan-Palerang Regional (A)	7875	628
Queanbeyan-Palerang Regional (A)	15750	525
Queanbeyan-Palerang Regional (A)	21000	578
Queanbeyan-Palerang Regional (A)	26250	713
Queanbeyan-Palerang Regional (A)	34125	1071
Queanbeyan-Palerang Regional (A)	42000	1461
Queanbeyan-Palerang Regional (A)	52500	1966
Queanbeyan-Palerang Regional (A)	65625	2078
Queanbeyan-Palerang Regional (A)	78750	1494
Queanbeyan-Palerang Regional (A)	91875	1227
Queanbeyan-Palerang Regional (A)	105000	874
Queanbeyan-Palerang Regional (A)	157500	1227
Queanbeyan-Palerang Regional (A)	Inf	524
Randwick (C)		682
Randwick (C)	0	310
Randwick (C)	7875	1260
Randwick (C)	15750	1676
Randwick (C)	21000	1763
Randwick (C)	26250	2067
Randwick (C)	34125	3144
Randwick (C)	42000	3760
Randwick (C)	52500	4898
Randwick (C)	65625	5892
Randwick (C)	78750	4739
Randwick (C)	91875	4678
Randwick (C)	105000	3463
Randwick (C)	157500	5035
Randwick (C)	Inf	2623
Richmond Valley (A)		102
Richmond Valley (A)	0	76
Richmond Valley (A)	7875	260
Richmond Valley (A)	15750	310
Richmond Valley (A)	21000	382
Richmond Valley (A)	26250	496
Richmond Valley (A)	34125	774
Richmond Valley (A)	42000	1092
Richmond Valley (A)	52500	1146
Richmond Valley (A)	65625	914
Richmond Valley (A)	78750	499
Richmond Valley (A)	91875	324
Richmond Valley (A)	105000	244
Richmond Valley (A)	157500	215
Richmond Valley (A)	Inf	100
Rockdale (C)		396
Rockdale (C)	0	202
Rockdale (C)	7875	688
Rockdale (C)	15750	983
Rockdale (C)	21000	1354
Rockdale (C)	26250	1661
Rockdale (C)	34125	2536
Rockdale (C)	42000	3157
Rockdale (C)	52500	3758
Rockdale (C)	65625	3626
Rockdale (C)	78750	2298
Rockdale (C)	91875	2033
Rockdale (C)	105000	1287
Rockdale (C)	157500	1641
Rockdale (C)	Inf	891
Ryde (C)		1093
Ryde (C)	0	410
Ryde (C)	7875	2115
Ryde (C)	15750	2679
Ryde (C)	21000	2637
Ryde (C)	26250	3065
Ryde (C)	34125	4468
Ryde (C)	42000	5684
Ryde (C)	52500	7516
Ryde (C)	65625	9769
Ryde (C)	78750	8019
Ryde (C)	91875	7697
Ryde (C)	105000	6550
Ryde (C)	157500	13270
Ryde (C)	Inf	9440
Shellharbour (C)		251
Shellharbour (C)	0	148
Shellharbour (C)	7875	983
Shellharbour (C)	15750	1048
Shellharbour (C)	21000	1059
Shellharbour (C)	26250	1260
Shellharbour (C)	34125	1933
Shellharbour (C)	42000	2165
Shellharbour (C)	52500	2202
Shellharbour (C)	65625	2015
Shellharbour (C)	78750	1325
Shellharbour (C)	91875	1122
Shellharbour (C)	105000	819
Shellharbour (C)	157500	867
Shellharbour (C)	Inf	282
Shoalhaven (C)		569
Shoalhaven (C)	0	231
Shoalhaven (C)	7875	1439
Shoalhaven (C)	15750	1599
Shoalhaven (C)	21000	1891
Shoalhaven (C)	26250	2427
Shoalhaven (C)	34125	3819
Shoalhaven (C)	42000	4286
Shoalhaven (C)	52500	4351
Shoalhaven (C)	65625	4059
Shoalhaven (C)	78750	2661
Shoalhaven (C)	91875	2214
Shoalhaven (C)	105000	1615
Shoalhaven (C)	157500	1769
Shoalhaven (C)	Inf	738
Singleton (A)		268
Singleton (A)	0	120
Singleton (A)	7875	405
Singleton (A)	15750	471
Singleton (A)	21000	493
Singleton (A)	26250	546
Singleton (A)	34125	917
Singleton (A)	42000	1258
Singleton (A)	52500	1292
Singleton (A)	65625	1502
Singleton (A)	78750	1277
Singleton (A)	91875	1375
Singleton (A)	105000	1271
Singleton (A)	157500	3251
Singleton (A)	Inf	1072
Snowy Monaro Regional (A)		184
Snowy Monaro Regional (A)	0	110
Snowy Monaro Regional (A)	7875	343
Snowy Monaro Regional (A)	15750	403
Snowy Monaro Regional (A)	21000	501
Snowy Monaro Regional (A)	26250	659
Snowy Monaro Regional (A)	34125	1244
Snowy Monaro Regional (A)	42000	1418
Snowy Monaro Regional (A)	52500	1428
Snowy Monaro Regional (A)	65625	1194
Snowy Monaro Regional (A)	78750	719
Snowy Monaro Regional (A)	91875	537
Snowy Monaro Regional (A)	105000	387
Snowy Monaro Regional (A)	157500	422
Snowy Monaro Regional (A)	Inf	211
Snowy Valleys (A)		122
Snowy Valleys (A)	0	65
Snowy Valleys (A)	7875	196
Snowy Valleys (A)	15750	238
Snowy Valleys (A)	21000	279
Snowy Valleys (A)	26250	351
Snowy Valleys (A)	34125	625
Snowy Valleys (A)	42000	685
Snowy Valleys (A)	52500	727
Snowy Valleys (A)	65625	792
Snowy Valleys (A)	78750	524
Snowy Valleys (A)	91875	462
Snowy Valleys (A)	105000	297
Snowy Valleys (A)	157500	397
Snowy Valleys (A)	Inf	131
Strathfield (A)		365
Strathfield (A)	0	118
Strathfield (A)	7875	419
Strathfield (A)	15750	674
Strathfield (A)	21000	971
Strathfield (A)	26250	984
Strathfield (A)	34125	1650
Strathfield (A)	42000	2352
Strathfield (A)	52500	3216
Strathfield (A)	65625	3294
Strathfield (A)	78750	2224
Strathfield (A)	91875	1660
Strathfield (A)	105000	1230
Strathfield (A)	157500	1808
Strathfield (A)	Inf	851
Sutherland Shire (A)		1063
Sutherland Shire (A)	0	458
Sutherland Shire (A)	7875	3828
Sutherland Shire (A)	15750	3551
Sutherland Shire (A)	21000	3532
Sutherland Shire (A)	26250	4050
Sutherland Shire (A)	34125	5981
Sutherland Shire (A)	42000	7164
Sutherland Shire (A)	52500	8082
Sutherland Shire (A)	65625	8271
Sutherland Shire (A)	78750	5580
Sutherland Shire (A)	91875	4868
Sutherland Shire (A)	105000	3350
Sutherland Shire (A)	157500	4352
Sutherland Shire (A)	Inf	2298
Sydney (C)		6343
Sydney (C)	0	2112
Sydney (C)	7875	5311
Sydney (C)	15750	9578
Sydney (C)	21000	12193
Sydney (C)	26250	14832
Sydney (C)	34125	21473
Sydney (C)	42000	29553
Sydney (C)	52500	43805
Sydney (C)	65625	59039
Sydney (C)	78750	50903
Sydney (C)	91875	49988
Sydney (C)	105000	38612
Sydney (C)	157500	80500
Sydney (C)	Inf	74188
Tamworth Regional (A)		441
Tamworth Regional (A)	0	245
Tamworth Regional (A)	7875	879
Tamworth Regional (A)	15750	905
Tamworth Regional (A)	21000	1112
Tamworth Regional (A)	26250	1473
Tamworth Regional (A)	34125	2390
Tamworth Regional (A)	42000	3406
Tamworth Regional (A)	52500	4009
Tamworth Regional (A)	65625	3567
Tamworth Regional (A)	78750	2084
Tamworth Regional (A)	91875	1627
Tamworth Regional (A)	105000	1122
Tamworth Regional (A)	157500	1335
Tamworth Regional (A)	Inf	497
Temora (A)		55
Temora (A)	0	34
Temora (A)	7875	71
Temora (A)	15750	121
Temora (A)	21000	129
Temora (A)	26250	175
Temora (A)	34125	260
Temora (A)	42000	313
Temora (A)	52500	343
Temora (A)	65625	287
Temora (A)	78750	162
Temora (A)	91875	138
Temora (A)	105000	100
Temora (A)	157500	98
Temora (A)	Inf	49
Tenterfield (A)		56
Tenterfield (A)	0	48
Tenterfield (A)	7875	107
Tenterfield (A)	15750	147
Tenterfield (A)	21000	174
Tenterfield (A)	26250	185
Tenterfield (A)	34125	256
Tenterfield (A)	42000	268
Tenterfield (A)	52500	279
Tenterfield (A)	65625	235
Tenterfield (A)	78750	123
Tenterfield (A)	91875	76
Tenterfield (A)	105000	68
Tenterfield (A)	157500	80
Tenterfield (A)	Inf	35
The Hills Shire (A)		936
The Hills Shire (A)	0	448
The Hills Shire (A)	7875	3134
The Hills Shire (A)	15750	3174
The Hills Shire (A)	21000	3063
The Hills Shire (A)	26250	3346
The Hills Shire (A)	34125	4881
The Hills Shire (A)	42000	5863
The Hills Shire (A)	52500	7039
The Hills Shire (A)	65625	7701
The Hills Shire (A)	78750	5654
The Hills Shire (A)	91875	5005
The Hills Shire (A)	105000	3773
The Hills Shire (A)	157500	6091
The Hills Shire (A)	Inf	3753
Tweed (A)		498
Tweed (A)	0	211
Tweed (A)	7875	1214
Tweed (A)	15750	1403
Tweed (A)	21000	1528
Tweed (A)	26250	2038
Tweed (A)	34125	3325
Tweed (A)	42000	3722
Tweed (A)	52500	3976
Tweed (A)	65625	3628
Tweed (A)	78750	2072
Tweed (A)	91875	1673
Tweed (A)	105000	1168
Tweed (A)	157500	1136
Tweed (A)	Inf	568
Upper Hunter Shire (A)		117
Upper Hunter Shire (A)	0	86
Upper Hunter Shire (A)	7875	210
Upper Hunter Shire (A)	15750	257
Upper Hunter Shire (A)	21000	288
Upper Hunter Shire (A)	26250	335
Upper Hunter Shire (A)	34125	561
Upper Hunter Shire (A)	42000	734
Upper Hunter Shire (A)	52500	739
Upper Hunter Shire (A)	65625	595
Upper Hunter Shire (A)	78750	337
Upper Hunter Shire (A)	91875	251
Upper Hunter Shire (A)	105000	179
Upper Hunter Shire (A)	157500	204
Upper Hunter Shire (A)	Inf	136
Upper Lachlan Shire (A)		54
Upper Lachlan Shire (A)	0	57
Upper Lachlan Shire (A)	7875	104
Upper Lachlan Shire (A)	15750	157
Upper Lachlan Shire (A)	21000	169
Upper Lachlan Shire (A)	26250	197
Upper Lachlan Shire (A)	34125	290
Upper Lachlan Shire (A)	42000	299
Upper Lachlan Shire (A)	52500	307
Upper Lachlan Shire (A)	65625	278
Upper Lachlan Shire (A)	78750	152
Upper Lachlan Shire (A)	91875	143
Upper Lachlan Shire (A)	105000	68
Upper Lachlan Shire (A)	157500	128
Upper Lachlan Shire (A)	Inf	80
Uralla (A)		28
Uralla (A)	0	27
Uralla (A)	7875	51
Uralla (A)	15750	89
Uralla (A)	21000	103
Uralla (A)	26250	93
Uralla (A)	34125	178
Uralla (A)	42000	189
Uralla (A)	52500	174
Uralla (A)	65625	157
Uralla (A)	78750	75
Uralla (A)	91875	55
Uralla (A)	105000	46
Uralla (A)	157500	57
Uralla (A)	Inf	19
Wagga Wagga (C)		489
Wagga Wagga (C)	0	189
Wagga Wagga (C)	7875	1153
Wagga Wagga (C)	15750	1044
Wagga Wagga (C)	21000	1211
Wagga Wagga (C)	26250	1573
Wagga Wagga (C)	34125	2819
Wagga Wagga (C)	42000	4027
Wagga Wagga (C)	52500	4523
Wagga Wagga (C)	65625	4228
Wagga Wagga (C)	78750	2869
Wagga Wagga (C)	91875	2204
Wagga Wagga (C)	105000	1655
Wagga Wagga (C)	157500	1851
Wagga Wagga (C)	Inf	761
Walcha (A)		37
Walcha (A)	0	31
Walcha (A)	7875	50
Walcha (A)	15750	87
Walcha (A)	21000	70
Walcha (A)	26250	95
Walcha (A)	34125	174
Walcha (A)	42000	165
Walcha (A)	52500	167
Walcha (A)	65625	169
Walcha (A)	78750	84
Walcha (A)	91875	83
Walcha (A)	105000	53
Walcha (A)	157500	56
Walcha (A)	Inf	35
Walgett (A)		51
Walgett (A)	0	89
Walgett (A)	7875	54
Walgett (A)	15750	91
Walgett (A)	21000	110
Walgett (A)	26250	140
Walgett (A)	34125	218
Walgett (A)	42000	256
Walgett (A)	52500	259
Walgett (A)	65625	264
Walgett (A)	78750	161
Walgett (A)	91875	115
Walgett (A)	105000	84
Walgett (A)	157500	108
Walgett (A)	Inf	60
Warren (A)		30
Warren (A)	0	10
Warren (A)	7875	20
Warren (A)	15750	39
Warren (A)	21000	40
Warren (A)	26250	77
Warren (A)	34125	107
Warren (A)	42000	127
Warren (A)	52500	168
Warren (A)	65625	168
Warren (A)	78750	101
Warren (A)	91875	72
Warren (A)	105000	44
Warren (A)	157500	46
Warren (A)	Inf	35
Warrumbungle Shire (A)		96
Warrumbungle Shire (A)	0	82
Warrumbungle Shire (A)	7875	93
Warrumbungle Shire (A)	15750	173
Warrumbungle Shire (A)	21000	172
Warrumbungle Shire (A)	26250	260
Warrumbungle Shire (A)	34125	364
Warrumbungle Shire (A)	42000	415
Warrumbungle Shire (A)	52500	380
Warrumbungle Shire (A)	65625	326
Warrumbungle Shire (A)	78750	183
Warrumbungle Shire (A)	91875	162
Warrumbungle Shire (A)	105000	126
Warrumbungle Shire (A)	157500	130
Warrumbungle Shire (A)	Inf	64
Waverley (A)		369
Waverley (A)	0	206
Waverley (A)	7875	860
Waverley (A)	15750	1055
Waverley (A)	21000	1286
Waverley (A)	26250	1588
Waverley (A)	34125	2202
Waverley (A)	42000	2620
Waverley (A)	52500	2951
Waverley (A)	65625	3115
Waverley (A)	78750	2057
Waverley (A)	91875	1786
Waverley (A)	105000	1173
Waverley (A)	157500	1695
Waverley (A)	Inf	1387
Weddin (A)		24
Weddin (A)	0	20
Weddin (A)	7875	43
Weddin (A)	15750	55
Weddin (A)	21000	79
Weddin (A)	26250	94
Weddin (A)	34125	134
Weddin (A)	42000	165
Weddin (A)	52500	186
Weddin (A)	65625	152
Weddin (A)	78750	82
Weddin (A)	91875	70
Weddin (A)	105000	46
Weddin (A)	157500	47
Weddin (A)	Inf	40
Wentworth (A)		55
Wentworth (A)	0	50
