SA2_MAINCODE_2016,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
406011137,3,0,0,0,0,3,40,0,0,0,0,40,90,0,0,0,0,94,83,0,0,0,0,83,83,3,0,0,0,85,111,0,0,0,0,111,98,0,0,0,0,101,98,0,0,0,0,98,69,0,0,0,0,69,23,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,706,3,0,0,0,713,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,38,34,0,0,0,0,40,4,0,0,0,0,11,791,3,3,0,6,801,0,0,0,0,0,0,11,0,0,0,0,11,6,0
406021138,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,24,13,0,0,0,0,13,23,0,0,0,0,22,11,0,0,0,0,11,18,0,0,0,0,21,18,0,0,0,0,18,26,0,0,0,0,30,21,0,0,0,0,24,5,0,0,0,0,6,3,0,0,0,0,6,0,0,0,0,0,0,181,3,5,0,0,190,5,0,0,0,0,5,15,0,0,0,0,15,8,0,0,0,0,8,8,0,0,0,0,8,12,0,0,0,0,9,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,65,0,3,0,0,69,9,0,0,0,0,9,16,0,3,0,0,15,277,3,10,0,0,292,0,0,0,0,0,0,23,0,0,0,0,23,18,0
406021139,0,0,0,0,0,0,17,0,0,0,0,18,26,0,0,0,0,33,31,0,0,0,0,33,23,0,0,0,0,27,22,0,3,0,0,30,18,4,0,0,0,21,15,0,7,0,4,21,9,4,7,0,0,22,14,3,5,0,0,20,3,0,0,0,0,9,0,0,3,0,0,3,0,0,0,0,0,0,184,18,28,3,5,244,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,5,7,0,0,0,0,7,10,0,0,0,0,7,3,0,3,0,0,8,6,0,0,0,0,6,8,0,3,0,0,9,7,0,0,0,0,10,0,0,0,0,0,3,0,0,3,0,0,10,3,0,0,0,0,6,0,0,0,6,0,8,53,0,12,13,0,74,16,0,5,0,3,23,12,0,0,0,3,17,262,19,53,14,10,358,0,0,0,0,0,0,15,0,0,0,0,15,23,0
406021140,10,0,0,0,0,11,31,0,3,0,0,35,42,3,0,3,0,51,50,0,3,0,0,52,44,5,3,0,0,57,51,0,0,0,3,54,48,3,4,3,0,53,29,3,4,0,0,38,18,7,6,5,0,37,17,3,8,3,0,32,0,0,3,3,0,6,0,3,3,0,0,4,0,3,0,0,0,3,343,25,36,18,7,431,10,0,0,0,0,10,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,8,3,0,3,4,0,11,4,0,0,0,0,7,5,0,4,0,0,8,3,0,3,0,0,13,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,46,3,13,9,0,74,26,3,3,0,0,27,6,0,0,0,3,9,423,33,60,23,11,547,4,0,0,0,0,4,10,0,0,0,0,14,16,0
406021141,25,0,0,0,3,22,99,3,3,0,0,106,202,4,4,0,0,210,237,0,5,0,0,251,215,6,3,0,0,223,211,5,6,0,0,227,219,5,4,3,0,235,229,8,12,3,3,248,162,9,13,4,4,191,81,7,15,3,0,105,23,3,4,3,0,36,3,3,3,0,0,11,3,0,0,0,0,7,1709,53,69,31,9,1872,14,0,0,0,0,14,16,0,0,0,0,16,13,0,0,0,0,17,19,0,0,0,0,21,10,0,0,0,0,15,22,0,0,0,0,28,16,0,0,0,0,18,18,0,0,0,0,17,16,0,3,0,0,20,11,3,0,0,0,12,8,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,175,7,16,3,0,197,178,0,0,0,5,181,26,0,3,3,3,46,2086,67,92,36,21,2298,13,0,0,0,0,9,45,0,0,0,0,47,57,0
406021142,38,0,0,0,0,39,176,0,3,0,0,180,187,3,4,0,3,192,175,3,3,0,3,180,139,5,9,0,0,150,148,10,8,3,0,173,178,10,10,0,0,205,207,15,23,0,0,240,184,22,13,4,0,227,122,8,10,0,4,144,43,12,9,0,3,62,3,3,8,0,0,11,0,0,0,0,0,4,1595,95,99,13,11,1809,103,0,0,0,0,107,50,0,3,0,0,52,46,0,0,0,0,49,25,0,0,0,0,24,20,0,3,0,0,23,30,0,3,0,0,30,26,0,3,0,0,36,34,0,8,0,0,42,37,0,3,0,0,47,29,0,8,0,0,41,25,3,6,0,0,29,11,0,0,0,0,11,3,0,0,0,0,0,437,5,39,6,4,486,78,0,7,0,0,86,34,3,3,0,13,59,2143,106,146,17,32,2438,20,0,0,0,0,20,142,0,3,0,0,150,154,4
406021143,26,0,0,0,0,26,175,0,0,0,0,172,281,3,0,0,3,286,362,0,3,0,3,372,314,3,0,0,0,319,270,0,0,0,3,275,277,6,0,0,0,289,231,3,0,0,0,238,186,3,3,0,0,192,65,4,0,0,3,72,14,0,0,0,0,18,3,0,0,0,0,3,5,0,0,0,0,3,2210,21,10,0,20,2261,27,0,0,0,0,27,16,0,0,0,0,16,42,0,0,0,0,46,22,0,0,0,0,22,17,0,0,0,0,21,24,0,0,0,0,24,20,0,0,0,0,15,16,0,0,0,0,17,15,0,0,0,0,18,7,0,0,0,3,5,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,206,3,4,0,3,213,151,0,0,0,0,151,46,0,0,0,3,48,2610,23,16,3,26,2676,9,0,0,0,0,9,53,0,0,0,0,53,71,0
407011144,17,0,0,0,0,17,41,0,0,0,0,45,50,0,9,0,0,60,70,5,18,3,0,100,53,12,11,5,4,80,65,11,17,0,0,102,50,24,16,0,3,85,47,20,33,3,0,100,30,9,19,0,0,63,26,14,21,3,0,64,6,8,4,3,0,18,0,4,3,0,0,5,0,0,0,0,0,3,460,105,157,21,8,748,47,0,0,0,3,53,42,0,0,0,0,42,22,0,5,0,0,24,23,0,0,0,0,28,19,0,10,0,0,31,29,0,4,0,0,41,17,0,11,0,4,28,23,0,17,0,0,40,30,3,18,0,0,53,27,5,21,4,0,61,24,7,17,4,0,42,11,0,5,3,0,24,3,0,0,0,0,3,312,19,113,14,9,468,39,0,6,0,0,45,15,0,3,0,5,27,826,131,272,38,16,1286,10,0,0,0,0,10,23,0,3,0,0,27,29,0
407011145,10,0,0,0,0,10,37,0,0,0,0,34,30,4,9,0,0,47,39,9,16,0,0,65,41,3,16,0,0,60,33,4,17,5,0,61,40,7,25,3,4,81,39,14,21,8,0,77,46,14,21,8,0,86,25,11,26,9,3,67,9,3,12,9,0,37,5,0,6,5,0,18,0,0,0,0,0,3,359,62,163,46,7,646,36,0,0,0,0,39,16,0,0,0,0,16,12,0,4,0,0,13,14,0,3,0,0,15,14,0,3,0,0,17,12,0,3,3,0,23,16,0,6,0,0,27,14,0,10,4,0,26,22,5,14,0,0,38,19,3,9,0,0,41,6,3,14,3,0,28,0,0,6,5,0,11,4,0,3,9,0,21,181,21,74,29,3,310,26,4,9,5,3,40,15,0,3,4,5,24,576,89,254,86,20,1020,4,0,0,0,0,6,31,0,0,0,0,34,28,0
407011146,19,0,0,0,0,23,44,0,6,0,0,48,43,0,7,0,0,51,35,7,9,0,0,52,26,14,8,0,0,50,35,9,12,0,0,54,32,13,14,0,0,58,38,3,13,4,0,56,62,12,14,3,0,87,31,10,17,0,5,60,8,0,3,3,0,18,3,0,0,0,0,8,0,0,7,0,0,7,383,69,106,17,13,579,27,0,0,0,0,28,29,0,3,0,0,31,19,0,0,0,0,21,10,0,3,0,0,10,10,0,3,0,0,17,10,0,0,4,0,11,13,3,7,0,0,17,20,0,5,0,0,26,11,3,6,0,0,17,16,3,6,0,0,26,23,7,10,3,0,39,3,0,3,0,0,11,0,0,3,0,0,6,187,16,44,7,5,261,16,0,3,0,0,22,15,0,0,0,3,23,600,79,156,26,18,884,8,0,0,0,0,8,30,0,0,0,0,30,44,0
407011147,5,0,0,0,0,5,41,5,3,0,0,48,46,0,5,0,0,58,60,6,10,3,0,77,53,4,5,0,0,69,55,10,18,3,0,89,56,12,23,7,3,97,46,10,33,8,4,101,52,19,28,6,3,104,28,12,23,12,0,70,12,7,11,4,0,37,4,3,3,8,0,22,0,0,7,5,0,14,455,97,174,51,14,785,23,0,0,0,0,24,20,0,0,0,0,19,8,0,3,3,0,17,5,0,4,0,0,13,18,0,12,3,0,30,7,0,10,0,0,16,19,3,5,4,0,29,11,0,4,3,0,20,5,0,3,0,0,16,19,3,8,5,3,31,14,3,4,8,0,23,4,0,8,7,0,23,3,0,9,7,0,16,161,17,69,38,5,276,20,3,3,0,0,26,8,0,0,0,3,14,636,117,241,91,21,1109,0,0,0,0,0,0,17,0,0,0,0,17,20,0
407011148,26,0,0,0,0,26,62,0,0,0,3,67,68,0,12,0,0,81,85,5,16,0,0,105,85,8,12,0,0,105,78,16,24,0,0,120,79,15,25,0,4,124,75,12,24,5,0,122,70,21,34,7,0,132,52,21,25,3,0,100,10,7,8,0,0,26,3,0,3,0,0,14,0,0,0,0,0,3,691,112,185,20,14,1022,110,0,0,0,0,113,80,0,4,0,0,85,42,0,3,0,3,50,31,0,3,0,0,37,20,0,11,3,0,36,23,3,6,0,0,35,34,3,14,0,0,52,36,3,12,0,0,52,38,5,18,0,0,66,50,11,21,0,0,84,29,4,22,4,0,53,11,0,12,3,0,25,5,3,5,3,0,16,513,33,132,21,11,709,46,5,6,0,0,59,23,3,3,0,7,36,1275,156,324,34,28,1823,8,0,0,0,0,8,52,0,0,0,0,52,56,0
407011149,10,0,0,0,0,10,27,0,0,0,0,30,22,0,3,0,0,29,29,3,7,0,0,39,15,4,9,0,0,32,33,6,6,3,0,53,31,9,6,3,0,55,27,8,26,3,0,65,33,10,27,8,0,80,16,7,20,9,0,53,0,7,6,3,0,22,0,5,4,6,0,16,0,0,4,3,0,5,241,75,133,41,3,489,23,0,0,0,0,23,23,0,0,0,0,23,5,0,5,0,0,8,3,0,3,0,0,4,3,0,0,0,0,5,9,3,4,0,0,16,7,0,4,0,0,15,9,0,8,0,0,22,19,0,10,0,0,28,17,3,14,0,0,37,12,0,10,8,0,28,7,4,14,7,0,23,0,0,4,10,0,16,134,10,90,18,3,261,21,4,10,3,0,39,8,0,0,3,5,13,407,84,231,68,9,799,6,0,0,0,0,6,16,0,0,0,0,16,8,0
407021150,15,0,0,0,0,17,40,0,0,0,0,45,62,4,5,3,0,75,69,3,10,0,0,82,60,9,15,0,0,82,69,11,8,3,0,91,78,15,10,7,3,119,74,14,24,5,0,118,56,3,16,3,0,84,34,12,15,4,0,64,5,8,18,3,0,37,3,0,15,0,0,18,3,0,5,7,0,11,569,81,137,43,8,836,10,0,0,3,0,9,10,0,0,0,0,13,15,0,0,3,0,14,9,3,0,0,0,16,4,3,0,3,0,14,8,0,3,7,0,19,9,5,6,3,0,20,10,0,6,3,0,16,9,0,4,3,0,15,12,0,7,3,0,23,3,0,3,8,0,17,3,0,3,3,0,13,0,0,4,8,0,11,98,15,36,43,3,199,24,4,14,5,0,48,13,0,4,10,0,24,705,105,183,95,14,1103,10,0,0,0,0,9,16,0,0,0,0,19,20,0
407021151,11,0,0,0,0,11,46,0,0,0,4,47,36,0,6,3,0,48,27,16,7,0,0,50,24,8,12,0,0,48,29,7,15,3,0,54,30,9,10,4,4,60,34,8,11,3,0,56,36,8,16,5,3,68,25,7,16,11,0,63,10,3,14,5,0,31,0,3,10,3,0,12,0,0,6,4,0,14,308,74,119,42,14,552,18,0,0,0,0,16,10,0,0,0,0,10,15,0,0,0,0,15,9,0,0,0,0,14,3,0,3,0,0,11,9,4,0,0,0,9,10,0,6,0,0,14,9,3,5,3,0,17,7,0,6,0,0,16,8,0,11,3,0,16,12,0,5,0,0,20,3,4,0,0,0,10,0,0,10,6,0,16,111,14,43,20,0,186,22,4,9,6,3,46,10,0,0,3,3,22,454,85,172,72,17,809,3,0,0,0,0,3,13,0,4,0,0,19,23,3
407021152,19,0,0,0,0,20,56,0,0,0,0,56,36,0,0,0,0,36,37,3,3,0,3,43,63,3,10,0,0,68,61,9,7,0,0,73,61,11,8,0,0,84,55,8,10,3,0,81,59,8,10,0,0,77,41,9,6,6,3,62,8,7,9,3,0,27,3,0,0,3,0,8,0,0,0,0,0,3,490,51,68,14,6,632,22,0,0,0,0,22,19,0,0,0,0,19,12,0,0,0,0,12,9,0,0,0,0,9,7,0,0,0,0,12,11,0,0,0,0,11,11,0,3,0,0,16,15,0,0,0,0,12,14,3,0,0,0,20,6,0,3,0,0,14,6,0,0,3,0,12,5,0,5,0,0,7,5,0,0,3,0,6,132,3,14,7,3,164,33,6,4,0,0,44,5,0,0,0,0,7,655,62,90,28,14,847,12,0,0,0,0,12,26,0,0,0,0,26,28,0
407021154,47,0,0,0,0,47,91,0,0,0,0,95,81,3,4,0,0,91,78,10,9,0,3,96,69,19,14,0,0,95,58,24,13,6,0,99,70,17,17,0,3,104,75,15,28,3,0,111,82,8,12,3,0,107,46,10,16,0,0,69,7,3,6,0,0,21,4,0,4,0,0,7,0,4,7,0,0,9,707,106,117,12,15,956,53,0,0,4,0,54,21,0,0,0,0,21,7,0,0,0,0,9,10,0,0,0,0,12,16,0,0,0,0,16,8,0,0,0,0,11,8,0,4,0,0,17,9,3,10,0,0,22,9,0,3,0,0,16,18,0,0,0,0,24,18,0,7,3,0,29,0,0,3,4,0,7,4,0,3,0,0,6,184,12,29,13,0,242,36,4,3,3,0,46,17,4,0,4,5,32,946,122,158,32,18,1281,19,0,0,0,0,18,55,0,0,0,0,58,58,0
407021155,14,0,0,3,0,15,37,0,3,0,0,47,61,3,5,6,3,76,50,4,8,0,0,64,50,10,12,3,3,82,51,9,12,8,3,79,36,16,14,4,0,68,44,10,24,8,0,90,32,12,24,14,0,78,27,6,12,12,0,63,6,3,18,14,0,39,0,3,3,8,0,17,0,0,4,7,0,11,411,69,142,85,11,725,9,0,0,3,0,13,18,0,0,0,0,18,12,0,0,0,0,15,13,0,0,0,0,14,7,0,0,0,0,7,3,0,0,0,0,7,4,0,5,0,0,9,3,0,0,0,0,5,7,0,3,0,0,11,5,0,0,0,0,9,6,0,11,7,0,21,3,0,4,6,0,10,0,0,3,9,0,11,87,6,32,22,0,147,29,5,13,3,0,53,10,0,3,3,3,22,530,78,193,120,19,941,3,0,0,0,0,3,10,0,0,0,0,10,19,0
407021156,11,0,0,0,0,11,60,0,0,3,0,64,52,0,3,0,0,58,61,3,3,0,0,77,55,9,10,0,0,71,89,3,5,3,0,106,83,11,16,0,0,115,64,8,13,3,0,88,45,11,13,3,0,69,38,3,11,5,4,61,5,12,17,3,3,44,0,0,8,10,0,21,3,0,0,4,0,5,578,67,90,33,11,776,21,0,0,0,0,21,6,0,0,0,0,6,10,0,0,0,0,8,5,0,0,0,0,6,12,0,3,0,0,11,3,0,0,0,0,4,6,0,0,0,0,7,6,0,0,0,0,11,3,0,0,0,0,5,7,3,0,0,0,14,4,3,3,4,0,15,7,0,3,3,0,8,0,0,3,3,0,6,92,6,12,6,0,130,14,6,10,5,6,42,7,0,3,0,5,21,696,84,116,52,19,968,8,0,0,0,0,8,21,0,0,0,0,18,24,0
407021157,57,0,0,0,0,61,120,3,7,0,0,131,127,4,7,0,4,145,114,10,19,3,3,145,97,14,36,0,3,148,107,14,32,10,8,173,116,30,39,16,6,201,98,12,46,11,7,179,96,9,40,5,0,157,69,16,35,16,3,142,19,13,24,15,0,65,3,0,11,3,0,21,0,0,3,3,0,15,1029,132,294,97,38,1590,44,0,0,7,0,50,13,0,0,0,0,14,11,0,0,0,0,11,15,0,0,0,0,15,6,0,0,0,0,13,10,0,4,0,0,13,14,0,3,3,0,15,10,0,6,4,0,27,16,0,8,0,0,22,12,3,8,0,0,26,7,3,4,0,0,17,4,0,6,4,0,19,3,3,3,8,0,12,169,13,42,25,4,250,53,3,18,4,0,82,20,0,3,4,5,38,1274,151,357,127,55,1959,16,0,0,0,0,17,38,0,0,0,0,40,63,0
407021158,11,0,0,0,0,11,18,0,0,3,0,20,23,0,6,0,0,27,20,3,11,0,0,30,45,4,7,3,0,58,39,5,8,0,0,56,64,8,7,3,0,81,64,5,6,3,0,82,47,11,10,4,3,67,21,6,16,4,0,50,4,0,10,6,0,24,0,0,6,3,0,3,0,0,0,6,0,8,349,45,78,34,11,513,8,0,0,0,0,10,16,0,0,0,0,16,3,0,3,0,0,4,4,0,0,0,0,5,13,0,0,0,0,13,3,0,0,0,0,3,7,0,4,0,0,16,4,0,0,3,0,10,6,0,3,3,0,9,3,0,4,0,0,15,5,0,3,3,0,12,3,0,3,4,0,12,0,3,3,8,0,9,70,3,27,28,0,126,37,8,8,3,4,51,3,0,0,0,3,8,454,55,118,68,16,706,0,0,0,0,0,0,3,0,0,0,0,4,10,0
407021173,74,0,0,0,3,78,233,0,0,0,0,238,228,6,8,0,3,249,209,14,13,0,4,243,217,30,23,5,3,267,258,27,22,3,0,314,274,38,25,3,0,339,240,46,24,0,3,315,188,34,36,3,4,267,154,31,36,0,3,220,39,16,14,4,0,76,10,0,3,0,0,13,4,0,0,0,0,8,2119,246,210,21,25,2618,195,0,0,0,0,203,100,0,0,0,3,97,50,0,0,0,0,51,34,3,3,3,0,41,40,0,6,0,0,45,37,0,3,0,0,38,39,0,13,0,0,50,47,5,6,3,0,59,33,3,13,0,0,50,38,3,8,0,0,54,21,8,10,3,0,41,13,3,0,7,0,23,3,3,6,3,0,15,648,27,65,23,8,772,81,0,3,0,0,90,43,3,0,4,8,55,2892,276,281,43,47,3538,52,0,0,0,0,54,170,0,3,0,0,173,143,3
407021174,71,0,0,0,3,68,179,0,9,0,0,187,216,3,10,0,0,230,214,8,16,0,0,239,171,17,18,0,0,212,183,20,14,3,0,224,237,23,13,7,4,273,227,28,18,5,0,277,201,21,14,4,0,248,156,20,12,0,3,194,24,10,8,0,0,41,3,0,3,0,0,7,5,3,0,3,0,8,1883,160,128,26,13,2202,70,0,0,0,0,72,32,0,3,0,0,31,34,0,0,0,0,33,24,0,3,0,0,26,29,0,5,0,0,33,25,0,3,0,0,31,29,0,6,0,0,34,33,0,4,4,0,42,34,0,3,0,0,43,30,0,8,0,0,46,22,3,6,0,0,38,10,3,9,0,0,17,0,0,0,4,0,8,370,17,52,12,3,456,69,5,14,0,0,91,44,0,4,0,6,62,2372,182,192,42,23,2807,27,0,0,0,0,26,98,0,0,0,3,106,139,0
407031159,15,0,0,0,0,16,42,0,3,0,0,44,60,0,4,0,0,59,46,0,9,0,0,53,39,4,12,3,0,55,63,3,13,0,3,87,64,10,4,8,3,85,57,3,18,7,0,97,54,9,29,5,3,99,40,13,14,4,3,77,14,7,12,7,3,38,0,0,4,5,0,9,0,0,0,0,0,3,480,51,123,40,12,710,14,0,0,0,0,18,8,0,0,0,0,8,10,0,0,0,0,10,9,0,0,0,0,9,12,0,0,0,0,9,10,0,0,0,0,14,12,0,0,6,0,18,15,0,3,0,0,28,8,0,8,0,0,13,4,3,4,3,0,21,12,0,6,8,0,26,0,3,7,4,0,15,0,0,3,3,0,12,123,7,47,25,4,207,27,0,9,3,0,42,14,0,3,4,3,24,641,61,183,72,22,985,4,0,0,0,0,4,29,0,0,0,0,29,17,0
407031160,28,0,0,0,0,28,82,0,3,0,0,82,95,4,0,0,0,95,76,3,0,0,0,83,81,11,5,0,0,99,80,9,3,3,0,93,99,16,7,0,0,121,81,7,5,0,0,96,85,14,10,0,0,102,61,4,6,0,0,69,3,0,3,4,0,13,0,0,0,0,0,5,0,0,0,0,0,3,770,64,43,9,3,889,31,0,0,0,0,31,23,0,0,0,0,23,18,0,0,0,0,13,14,0,0,0,0,12,9,0,0,0,0,9,9,0,0,0,0,14,10,0,3,0,0,13,3,3,0,0,0,10,18,0,0,0,0,18,19,3,4,0,0,25,13,0,9,0,0,19,0,4,0,0,0,3,4,0,0,0,0,7,169,8,19,4,5,200,40,3,3,0,0,44,14,0,7,4,3,29,993,78,69,13,13,1166,16,0,0,0,0,16,66,0,0,0,0,67,68,0
407031161,16,0,0,0,0,15,27,0,3,0,0,33,51,0,10,0,0,64,36,6,10,3,0,55,33,10,14,4,0,56,38,7,17,4,0,72,29,4,22,15,3,82,42,5,33,4,0,86,25,4,30,13,5,77,17,3,29,9,0,62,3,6,21,10,0,37,0,0,5,3,0,9,0,0,3,3,0,10,319,54,200,75,15,657,13,0,0,0,0,18,3,0,0,0,0,8,3,0,0,0,0,7,5,3,0,0,0,9,3,0,0,0,0,3,3,0,0,3,0,5,5,0,0,0,0,10,0,0,0,0,0,4,8,0,0,0,0,14,8,0,6,3,0,21,4,3,0,3,0,12,0,0,7,4,0,11,0,4,0,3,0,3,71,8,19,12,0,111,9,6,3,0,0,20,7,0,3,4,3,21,407,62,226,88,17,809,4,0,0,0,0,9,20,0,0,0,0,18,30,0
