SA2_MAINCODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
101041017,3,0,0,60,50,3,3,0,0,57,65,6,3,0,0,76,101,9,9,0,0,121,121,10,11,0,0,142,122,13,15,0,0,157,111,7,8,0,3,135,52,3,11,0,0,60,6,5,3,0,3,19,0,0,0,0,0,0,0,0,0,0,0,3,744,57,69,11,7,882,152,0,0,0,3,157,71,0,0,0,0,73,78,3,3,3,0,88,87,4,10,0,0,100,78,9,6,4,0,97,94,3,7,3,0,108,106,0,9,0,3,120,115,3,10,0,0,134,111,11,9,0,0,127,89,4,14,7,0,113,32,0,3,0,0,36,9,0,0,3,0,12,0,0,0,0,0,3,1026,37,70,20,16,1157,110,3,3,4,0,119,30,0,3,4,6,47,1908,96,139,31,34,2206,54,0,0,0,3,56,111,3,8,0,0,122,142,6,13,0,0,164,167,19,11,0,0,203,165,17,12,3
101041018,3,0,0,18,9,0,0,0,0,13,24,0,0,0,0,22,24,8,0,0,0,30,20,7,4,0,3,37,29,3,4,0,0,38,44,0,4,0,0,50,20,0,0,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,212,17,28,3,3,262,27,0,0,0,0,31,17,0,4,0,0,18,21,0,0,0,0,21,20,0,3,0,0,17,23,0,5,0,0,25,29,0,8,3,0,41,22,0,3,0,0,30,48,3,3,0,0,61,41,4,12,0,0,57,33,0,8,0,0,47,12,4,9,4,0,23,0,3,0,3,0,7,3,0,0,0,0,0,296,12,48,11,0,378,26,3,7,3,0,34,5,0,0,0,0,3,533,36,83,17,8,679,13,0,0,0,0,13,25,0,0,0,0,28,24,0,4,0,0,31,20,0,9,0,0,29,30,5,3,0
101041019,0,0,3,84,81,0,3,0,0,87,85,3,8,0,0,91,110,10,5,0,0,124,154,9,6,0,3,172,177,10,11,4,0,197,143,12,14,0,0,167,72,3,4,0,3,76,17,5,3,4,0,28,8,0,0,0,0,8,3,0,0,0,0,3,1037,47,57,8,13,1169,133,0,0,0,0,133,47,0,0,0,0,54,61,3,3,0,0,68,97,3,3,0,0,114,112,4,8,0,0,122,115,6,8,0,0,132,141,6,10,0,3,154,172,4,10,4,3,186,175,4,7,0,0,195,96,4,15,4,0,122,43,0,4,3,0,52,13,4,4,4,0,23,0,0,0,0,0,3,1212,41,76,21,4,1350,113,3,7,0,0,126,32,0,0,3,5,45,2391,95,146,35,27,2692,74,0,0,0,0,74,183,3,11,0,0,200,191,0,4,0,3,199,220,8,15,0,3,246,201,9,20,0
101041020,3,3,0,13,6,0,6,0,0,15,3,0,3,0,0,11,9,4,8,0,0,24,8,4,10,3,0,29,9,4,12,5,0,24,11,3,8,4,0,30,8,0,10,3,3,22,0,0,5,7,0,16,0,0,8,3,0,8,0,0,0,0,0,0,81,17,77,33,3,209,11,0,0,3,0,13,5,0,0,0,0,6,14,0,0,3,0,16,10,0,0,0,0,13,16,3,3,3,0,20,11,3,0,5,0,19,22,3,11,4,0,37,27,3,11,3,0,43,27,3,15,12,0,58,16,0,16,9,0,36,10,0,7,6,0,21,0,0,3,3,0,9,0,0,3,0,0,4,162,14,79,44,0,296,14,3,10,3,0,27,7,0,3,5,3,16,259,29,165,91,12,551,25,0,0,0,0,28,28,0,4,0,0,33,37,0,8,3,0,44,33,5,7,0,0,48,24,5,24,4
101041021,0,0,0,8,13,3,0,0,0,15,16,0,0,0,0,12,22,4,3,0,0,29,19,0,3,0,0,19,13,0,0,0,0,15,13,4,0,0,0,23,7,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,9,12,0,0,153,15,0,0,0,0,16,15,0,0,0,0,15,0,0,0,0,0,3,13,0,0,0,0,13,15,0,0,3,0,19,31,0,0,4,0,33,22,3,3,0,0,27,35,0,3,0,0,33,19,0,6,0,0,21,3,0,3,0,0,12,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,176,5,15,14,0,202,5,0,0,0,0,12,3,0,0,0,0,5,313,21,29,14,3,371,13,0,0,0,0,13,17,0,5,0,0,24,19,0,3,0,0,23,22,3,3,0,0,28,26,0,11,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,19,11,0,0,0,0,11,20,0,7,0,0,27,27,0,0,0,0,22,27,0,4,3,0,34,19,0,0,3,0,31,22,0,6,0,0,35,14,0,4,0,0,22,8,0,0,0,0,7,0,0,3,0,0,3,3,0,0,0,0,3,180,9,22,7,3,224,18,0,0,0,0,18,17,0,0,0,0,17,13,0,0,0,0,13,26,0,0,0,0,29,23,0,5,0,0,25,44,0,3,0,3,53,33,0,3,0,0,41,48,3,0,0,0,54,40,8,5,3,0,53,29,0,3,0,0,37,16,3,0,0,0,19,5,0,0,0,0,5,3,0,0,0,0,3,317,21,18,5,3,365,34,0,0,0,0,38,3,0,0,0,0,9,537,23,41,14,7,631,15,0,0,0,0,19,34,0,0,0,0,31,54,0,0,0,0,53,47,3,4,0,0,50,51,3,7,0
101041024,0,0,0,4,8,0,0,0,0,11,5,0,0,3,0,8,5,0,3,0,0,16,11,3,5,0,0,21,6,5,7,0,0,23,9,0,5,3,0,11,7,0,7,0,0,11,0,0,3,3,0,7,0,0,0,0,0,3,0,0,0,0,0,3,59,15,35,17,4,128,17,0,0,0,0,17,7,0,0,0,0,13,5,0,0,3,0,12,8,0,0,0,0,8,13,0,4,0,0,19,12,0,8,3,0,26,15,3,3,6,0,26,11,0,3,0,0,19,15,0,7,3,0,24,11,4,6,0,0,23,5,0,3,0,0,7,0,0,3,3,0,4,0,0,3,0,0,3,136,8,39,17,0,204,13,0,3,0,0,17,0,4,0,0,0,8,216,26,77,33,6,359,5,0,0,0,0,5,20,0,0,0,0,18,15,0,0,0,0,22,25,3,6,0,0,34,18,3,4,3
101041025,0,0,0,51,46,8,4,0,0,56,35,5,8,0,3,48,62,10,8,0,3,82,91,9,13,4,0,115,82,16,16,3,0,115,59,13,18,0,0,95,37,3,9,0,0,43,6,3,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,3,527,69,79,11,6,693,119,0,0,0,0,123,67,0,0,0,0,66,52,0,0,0,0,55,62,5,3,0,0,69,81,3,9,0,0,100,85,8,12,5,0,109,97,7,12,3,7,121,112,5,18,0,0,143,127,9,15,0,0,154,92,6,7,8,0,117,30,5,7,3,0,50,4,4,8,0,0,16,3,0,0,0,0,0,928,58,98,23,13,1118,82,8,17,0,3,103,28,0,3,3,3,33,1564,128,194,36,29,1954,50,0,0,0,3,51,111,0,12,0,0,120,99,5,13,0,0,113,116,9,17,0,0,143,110,30,17,4
101041026,0,0,0,51,44,0,0,0,0,51,40,4,3,0,0,51,68,3,9,0,0,84,87,3,10,0,0,100,100,8,10,3,0,118,85,4,11,0,0,100,50,0,3,0,0,57,8,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,593,32,56,12,4,687,75,0,0,0,0,75,53,0,0,0,0,51,41,0,4,0,0,47,58,0,3,0,0,62,73,0,8,6,0,82,76,3,9,0,0,94,85,5,7,3,0,98,101,6,11,3,0,126,125,5,8,3,0,139,89,3,10,4,0,107,26,3,4,0,0,38,7,0,0,3,0,10,3,0,0,0,0,5,809,28,69,21,7,927,67,0,6,0,0,71,27,0,3,3,4,40,1498,61,124,35,17,1727,44,0,0,0,0,40,117,0,0,0,0,123,109,0,3,0,0,117,108,3,14,0,0,129,108,11,10,3
101041027,0,0,0,36,22,0,3,0,0,26,21,3,0,3,0,29,26,6,13,3,0,48,58,4,12,0,0,72,39,8,14,4,0,60,49,4,12,3,0,66,27,4,11,3,0,49,7,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,307,31,67,14,3,427,55,0,0,0,0,60,32,0,0,0,0,29,36,0,0,0,0,37,47,3,0,0,0,50,61,5,10,0,0,77,46,0,3,0,0,52,58,3,5,5,3,77,94,5,9,3,3,113,88,4,14,5,0,115,81,4,21,8,3,121,21,6,13,4,0,49,3,0,14,0,0,20,0,0,3,0,0,3,635,33,99,34,13,805,41,0,7,0,4,50,13,0,0,3,11,30,989,65,180,59,24,1318,21,0,0,0,0,21,59,0,4,0,0,60,77,5,9,0,4,88,53,0,17,0,0,72,65,14,15,3
101051539,6,0,0,268,218,0,4,0,0,228,212,9,8,0,0,234,273,11,15,3,3,299,321,12,12,0,4,352,302,15,28,3,3,350,236,11,13,4,0,270,147,10,9,0,0,164,26,5,3,4,0,40,6,0,3,3,0,9,3,0,0,0,0,3,2268,80,107,20,11,2483,266,0,0,0,4,276,189,0,0,0,3,195,179,0,0,3,0,189,223,6,12,3,0,248,208,3,12,3,0,226,213,4,15,3,3,247,221,8,11,0,3,245,262,6,13,3,0,283,223,3,11,4,0,245,155,3,10,3,3,169,63,5,6,0,0,71,21,0,0,3,3,28,8,0,0,3,0,12,2239,48,103,32,25,2443,224,0,5,3,7,236,67,3,3,3,8,85,4795,130,221,58,52,5247,172,0,0,0,5,174,507,5,15,0,0,523,552,23,23,0,3,607,510,23,28,0,3,567,531,32,31,0
101051540,0,0,0,34,32,3,5,0,0,40,28,7,5,0,0,44,29,7,13,4,0,55,42,3,12,3,0,62,53,7,21,14,0,96,35,14,12,17,0,79,24,3,11,14,0,50,12,4,7,15,0,37,0,3,5,6,0,20,3,0,3,5,0,18,333,46,107,76,6,568,55,0,0,0,3,58,31,0,0,0,0,28,30,0,3,4,0,37,43,0,11,4,0,63,37,4,8,6,0,52,43,5,16,5,0,72,56,6,10,3,0,72,66,3,4,4,0,76,55,6,8,6,3,81,45,3,14,5,3,68,17,4,14,17,0,50,3,3,6,10,0,27,4,0,3,4,0,17,485,35,95,74,6,697,35,0,8,3,0,51,15,0,4,5,4,29,865,87,212,164,25,1343,55,0,0,0,0,56,133,3,0,3,0,139,139,6,17,3,0,166,120,10,22,6,3,169,122,24,26,9
101061541,0,0,0,61,43,0,0,0,0,48,40,0,3,3,0,42,42,4,8,0,0,57,52,8,6,3,0,69,56,0,7,0,0,58,48,5,7,3,0,63,20,4,3,0,0,23,3,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,425,27,37,13,5,507,95,0,0,0,4,98,58,0,0,0,0,58,38,0,0,3,0,42,38,0,4,0,0,45,46,3,8,0,0,60,64,0,7,0,0,78,62,0,4,3,3,71,59,3,0,0,0,60,57,0,5,3,0,65,45,0,5,7,0,52,19,0,4,0,0,24,3,3,0,3,0,12,0,0,0,3,0,7,573,18,46,22,11,673,41,0,8,4,0,47,12,0,4,0,7,24,1047,45,97,44,22,1244,31,0,0,0,3,35,96,0,7,0,0,105,110,7,0,0,0,124,111,9,6,3,0,124,95,9,9,5
101061542,3,0,0,27,25,0,0,0,0,30,19,12,8,5,0,38,25,7,12,5,0,47,21,11,16,3,0,40,16,11,4,4,3,41,13,3,13,0,3,38,7,6,10,15,0,35,5,3,5,5,0,20,0,0,12,4,0,23,0,0,4,6,0,16,193,51,89,56,4,391,41,0,0,0,0,41,51,0,3,0,0,53,15,0,3,0,3,27,19,6,3,6,0,32,20,5,3,8,0,40,29,3,7,3,0,41,33,5,12,0,0,55,24,6,14,8,0,59,26,0,13,5,0,53,20,4,5,10,0,43,16,3,14,15,0,41,3,0,15,11,0,25,3,0,3,7,0,13,301,37,106,78,3,528,21,3,11,10,0,41,13,0,4,3,0,21,525,88,216,148,13,992,30,0,0,3,0,33,85,0,3,0,0,93,70,5,9,0,0,88,69,16,14,4,0,106,61,20,13,8
101061543,7,0,0,97,65,4,5,0,0,67,77,8,8,6,0,98,78,11,7,7,4,104,107,12,10,5,0,133,103,8,5,0,0,124,73,10,5,3,4,96,49,5,7,3,3,66,10,3,3,3,0,27,0,0,0,6,0,8,0,0,0,0,0,0,793,54,64,35,12,960,113,0,0,5,0,119,74,0,0,5,0,78,51,0,0,0,0,50,95,3,7,0,0,108,121,4,13,4,3,142,104,0,15,8,0,124,101,3,11,6,0,120,121,3,4,9,3,141,120,9,3,4,4,135,53,11,6,0,0,74,32,0,4,5,0,46,11,0,3,3,0,13,0,0,0,5,0,6,990,39,76,50,14,1159,67,5,13,4,3,91,35,3,7,3,3,41,1889,95,158,82,29,2256,105,0,0,0,4,107,229,3,3,3,0,235,216,9,11,0,0,236,180,14,19,0,0,211,201,30,26,9
101061544,3,3,0,43,18,0,3,0,0,23,21,4,3,4,0,31,27,3,7,3,0,39,57,6,10,6,0,75,45,0,11,9,0,64,39,3,9,9,0,59,16,7,10,6,0,44,8,4,10,5,0,26,0,0,8,3,0,12,0,0,0,12,0,12,316,33,77,56,6,476,24,0,0,0,0,22,20,0,0,0,0,27,18,0,3,4,0,27,23,3,0,5,0,26,23,0,4,3,0,34,36,0,4,3,0,45,44,5,8,5,3,72,42,3,8,5,0,51,50,3,5,0,0,62,27,3,12,7,0,53,22,0,5,3,0,35,0,0,5,6,0,16,0,0,8,3,0,16,326,18,71,49,11,477,25,0,7,3,3,42,6,0,3,7,0,22,679,56,160,114,16,1020,43,0,0,0,0,46,92,0,10,3,0,108,96,6,10,4,0,118,82,13,10,8,0,105,69,15,23,7
102011028,3,0,0,13,3,3,6,0,0,12,11,0,6,0,0,25,12,7,3,0,0,23,12,10,7,3,0,32,10,0,8,5,0,20,13,5,9,0,0,26,4,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,96,31,47,3,4,179,59,0,0,3,0,62,22,0,0,0,0,22,13,0,0,0,0,19,15,6,5,0,0,28,11,3,15,4,0,36,25,4,15,6,0,47,20,8,17,3,0,46,17,3,13,3,0,33,11,3,15,3,0,34,11,0,4,0,0,18,7,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,217,22,85,28,3,356,13,3,3,0,0,21,7,0,0,0,3,7,336,55,134,33,9,565,13,0,0,0,0,13,44,0,0,0,0,44,31,3,9,0,0,43,23,9,19,0,0,52,24,12,13,0
102011029,0,0,0,19,10,0,3,0,0,14,13,4,0,0,0,17,15,5,3,0,0,25,15,4,3,4,0,27,6,4,4,3,0,23,13,12,6,0,0,32,3,5,4,0,0,15,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,118,41,36,7,0,203,30,0,0,0,0,30,33,0,3,0,0,29,16,0,0,0,0,19,10,3,10,3,0,23,15,5,11,3,0,29,32,10,13,6,0,53,43,5,12,7,0,61,27,4,9,5,0,48,23,9,10,0,6,44,16,3,11,3,0,28,7,3,7,0,0,12,3,3,4,3,0,8,0,0,0,0,0,3,245,43,84,22,5,405,19,0,4,3,0,30,8,0,0,0,0,13,396,85,127,37,8,650,23,0,0,0,0,23,49,0,3,0,0,52,51,0,9,0,0,66,41,12,16,0,0,63,28,13,16,0
102011030,3,0,0,60,75,5,0,0,0,82,70,6,0,3,0,84,93,8,5,7,0,117,104,12,9,3,0,129,71,14,12,3,0,108,65,8,7,0,0,79,33,9,5,0,0,50,12,3,3,0,0,15,4,0,3,3,0,12,0,0,0,0,0,3,699,60,58,21,7,842,35,0,0,0,0,35,41,0,0,0,0,43,34,0,0,0,0,34,41,0,0,3,0,43,50,3,7,0,0,63,53,7,8,0,0,63,57,7,10,4,0,78,49,9,9,4,0,69,40,4,4,5,0,60,24,3,4,6,0,41,13,0,4,3,0,22,4,0,3,3,0,15,0,0,4,0,0,3,449,41,49,27,6,567,44,3,5,3,0,55,17,3,3,4,0,26,1208,107,118,53,10,1495,106,0,0,0,0,113,346,3,6,0,3,353,357,12,8,0,3,379,415,22,10,3,3,452,365,30,10,3
102011031,4,0,0,272,162,3,3,0,3,174,151,14,11,3,0,175,174,22,15,0,0,214,226,31,29,3,0,289,240,28,22,3,0,283,212,13,9,0,0,234,95,7,7,0,0,113,21,7,6,0,0,27,4,0,0,0,0,10,0,0,0,0,0,0,1857,133,109,8,14,2120,569,0,0,3,8,580,407,0,4,0,4,407,187,3,5,3,3,199,213,4,12,4,0,233,262,14,21,5,0,296,297,8,28,5,0,338,288,17,33,8,3,351,276,18,15,6,10,324,262,15,26,3,10,307,178,7,18,3,0,211,68,7,9,4,0,85,16,3,3,0,0,24,5,0,0,0,0,11,3027,108,176,41,30,3381,219,11,5,4,0,234,62,0,0,0,11,77,5166,250,292,55,49,5810,121,0,0,0,3,124,455,3,11,0,3,470,468,15,14,0,0,505,405,26,15,0,3,454,376,62,35,3
102011032,10,0,3,614,425,12,7,0,3,447,450,18,15,3,0,485,613,25,24,3,7,672,698,26,22,3,7,751,652,28,31,9,3,715,628,27,17,4,3,676,338,11,9,0,0,354,71,10,5,3,0,91,12,0,0,0,0,11,3,0,0,0,0,4,4944,147,141,24,26,5284,314,3,3,5,5,324,325,0,8,0,0,332,279,0,12,0,4,295,449,7,25,3,0,481,476,13,27,0,4,524,539,26,22,6,3,596,536,21,29,5,10,593,487,10,13,6,0,524,501,13,23,4,3,542,302,11,25,3,3,345,131,9,12,3,4,160,33,7,3,0,0,45,12,6,3,3,0,22,4373,131,200,43,30,4776,513,4,6,3,7,533,117,6,3,5,19,142,9941,291,350,72,84,10738,195,0,0,0,4,199,849,0,10,0,3,869,1202,24,29,0,7,1257,1029,52,33,0,10,1133,1018,85,52,4
102011033,0,0,0,32,19,3,4,0,0,21,23,0,3,0,0,34,45,3,0,0,0,47,41,0,4,0,0,50,29,0,0,0,0,36,30,4,0,0,0,33,14,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,14,17,0,0,295,22,0,0,0,0,22,29,0,0,0,0,26,20,0,3,0,0,20,31,0,3,0,0,32,24,3,5,0,0,32,44,7,11,0,0,63,35,0,3,0,0,42,42,3,3,0,0,56,24,5,5,0,0,27,16,0,0,0,0,16,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,296,15,31,8,3,349,28,0,3,0,0,32,5,0,0,0,3,14,601,29,46,5,8,692,22,0,0,0,0,22,39,0,5,0,3,40,63,0,3,0,0,72,66,8,7,0,0,80,56,3,8,0
102011034,0,0,0,39,17,3,3,0,0,22,14,3,3,3,0,22,30,3,4,0,0,38,47,6,5,0,0,66,46,6,6,0,0,60,30,9,3,0,0,39,26,0,0,0,0,31,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,296,27,29,7,3,367,101,0,0,0,3,105,36,0,0,0,0,42,31,0,7,0,0,38,42,0,3,0,0,51,55,4,6,0,0,68,67,7,5,3,0,82,60,4,10,3,0,76,77,4,4,0,0,83,61,4,8,0,3,75,57,0,7,0,0,66,29,3,7,3,0,34,4,0,0,0,0,7,0,0,0,0,0,0,628,26,51,15,10,734,35,0,5,0,3,44,11,0,0,3,0,19,969,58,82,27,17,1157,17,0,0,0,0,17,78,0,0,0,0,86,86,3,3,0,0,88,57,3,12,0,0,70,55,7,11,3
102011035,4,0,0,16,12,0,0,0,0,16,12,0,0,0,0,14,18,6,0,0,0,19,26,0,3,0,0,25,24,3,0,0,0,27,13,3,3,0,0,24,8,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,142,11,14,0,0,169,6,0,0,0,0,6,10,0,3,0,0,10,12,0,0,0,0,12,18,0,3,0,0,29,16,0,5,0,0,26,22,0,9,0,0,32,20,4,3,0,0,31,33,0,3,0,0,38,27,0,7,0,0,32,23,0,3,0,0,32,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,200,10,37,4,0,250,20,0,0,0,0,24,5,0,0,0,0,9,368,24,52,7,3,445,5,0,0,0,0,3,19,0,0,0,0,17,29,3,6,0,0,37,25,0,4,0,0,36,33,3,0,0
102011036,3,0,0,50,47,0,0,0,0,44,41,5,0,0,0,51,67,4,3,3,0,75,78,3,0,0,0,92,93,3,3,0,0,98,90,0,7,0,0,101,44,0,3,0,0,50,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,569,14,30,4,8,627,78,0,0,0,0,83,46,0,0,0,0,44,36,0,3,0,0,39,55,0,3,0,0,59,65,3,6,0,0,74,67,0,5,0,0,73,60,8,12,0,0,82,54,3,7,0,0,60,61,0,3,0,3,66,26,3,0,0,0,32,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,558,21,42,3,5,629,39,0,3,0,0,43,13,0,0,0,0,14,1168,37,76,6,10,1308,27,0,0,0,0,27,118,0,4,0,0,121,117,3,11,0,0,132,129,9,3,0,0,141,143,11,6,0
