SA2_MAINCODE_2016,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_15,OM_IEs_45_49_HW_16_24,OM_IEs_45_49_HW_25_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40,OM_IEs_45_49_HW_41_48,OM_IEs_45_49_HW_49mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_15,OM_IEs_50_54_HW_16_24,OM_IEs_50_54_HW_25_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40,OM_IEs_50_54_HW_41_48,OM_IEs_50_54_HW_49mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_15,OM_IEs_55_59_HW_16_24,OM_IEs_55_59_HW_25_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40,OM_IEs_55_59_HW_41_48,OM_IEs_55_59_HW_49mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_15,OM_IEs_60_64_HW_16_24,OM_IEs_60_64_HW_25_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40,OM_IEs_60_64_HW_41_48,OM_IEs_60_64_HW_49mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_15,OM_IEs_65_69_HW_16_24,OM_IEs_65_69_HW_25_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40,OM_IEs_65_69_HW_41_48,OM_IEs_65_69_HW_49mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_15,OM_IEs_70_74_HW_16_24,OM_IEs_70_74_HW_25_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40,OM_IEs_70_74_HW_41_48,OM_IEs_70_74_HW_49mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_15,OM_IEs_75ov_HW_16_24,OM_IEs_75ov_HW_25_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40,OM_IEs_75ov_HW_41_48,OM_IEs_75ov_HW_49mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_15,OM_IEs_Tot_HW_16_24,OM_IEs_Tot_HW_25_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40,OM_IEs_Tot_HW_41_48,OM_IEs_Tot_HW_49mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_15,OM_UIE_15_19_HW_16_24,OM_UIE_15_19_HW_25_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40,OM_UIE_15_19_HW_41_48,OM_UIE_15_19_HW_49mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_15,OM_UIE_20_24_HW_16_24,OM_UIE_20_24_HW_25_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40,OM_UIE_20_24_HW_41_48,OM_UIE_20_24_HW_49mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_15,OM_UIE_25_29_HW_16_24,OM_UIE_25_29_HW_25_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40,OM_UIE_25_29_HW_41_48,OM_UIE_25_29_HW_49mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_15,OM_UIE_30_34_HW_16_24,OM_UIE_30_34_HW_25_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40,OM_UIE_30_34_HW_41_48,OM_UIE_30_34_HW_49mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_15,OM_UIE_35_39_HW_16_24,OM_UIE_35_39_HW_25_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40,OM_UIE_35_39_HW_41_48,OM_UIE_35_39_HW_49mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_15,OM_UIE_40_44_HW_16_24,OM_UIE_40_44_HW_25_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40,OM_UIE_40_44_HW_41_48,OM_UIE_40_44_HW_49mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_15,OM_UIE_45_49_HW_16_24,OM_UIE_45_49_HW_25_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40,OM_UIE_45_49_HW_41_48,OM_UIE_45_49_HW_49mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_15,OM_UIE_50_54_HW_16_24,OM_UIE_50_54_HW_25_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40,OM_UIE_50_54_HW_41_48,OM_UIE_50_54_HW_49mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_15,OM_UIE_55_59_HW_16_24,OM_UIE_55_59_HW_25_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40,OM_UIE_55_59_HW_41_48,OM_UIE_55_59_HW_49mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_15,OM_UIE_60_64_HW_16_24,OM_UIE_60_64_HW_25_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40,OM_UIE_60_64_HW_41_48,OM_UIE_60_64_HW_49mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_15,OM_UIE_65_69_HW_16_24,OM_UIE_65_69_HW_25_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40,OM_UIE_65_69_HW_41_48,OM_UIE_65_69_HW_49mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_15,OM_UIE_70_74_HW_16_24,OM_UIE_70_74_HW_25_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40,OM_UIE_70_74_HW_41_48,OM_UIE_70_74_HW_49mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
216011410,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,18,0,20,0,0,0,0,0,0,0,18,0,18,0,0,0,6,0,0,4,4,0,15,0,0,0,3,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,8,5,10,3,13,5,58,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,14,0,0,0,0,0,0,0,11,0,12,0,4,0,0,0,0,0,8,0,9,0,0,0,0,4,4,3,15,0,28,0,3,4,0,3,9,0,12,0,31,0,3,0,4,0,7,3,15,0,36,0,0,4,0,0,4,3,16,0,30,3,5,5,4,3,3,6,20,0,52,0,3,4,6,0,0,3,7,0,24,0,0,3,0,0,0,4,6,0,14
216021411,0,3,0,6,4,8,0,16,3,45,0,0,3,3,6,4,7,15,3,40,4,0,0,3,0,4,3,20,0,37,0,3,0,7,3,3,3,12,0,30,0,0,0,0,3,0,0,8,0,16,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,11,11,17,21,19,41,25,108,7,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,4,0,6,0,13,0,4,0,3,0,0,0,5,3,17,3,0,4,4,3,0,0,7,0,20,0,4,3,3,0,4,0,3,0,23,0,0,0,0,0,5,4,11,0,27,0,3,0,0,3,3,0,10,0,29,0,4,0,0,3,0,0,6,0,22,0,4,0,6,0,4,0,3,0,24,0,0,5,3,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0
216021412,0,0,0,0,3,0,0,10,0,15,3,0,0,0,0,0,0,7,0,13,0,0,0,0,0,3,0,7,0,12,4,0,0,4,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,11,9,4,9,3,9,7,39,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,5,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,14,0,0,4,0,0,0,0,8,0,16,0,0,0,3,0,3,4,5,0,17,0,0,0,0,3,0,3,9,0,18,0,4,3,0,3,3,0,8,0,21,0,0,0,3,0,6,4,6,0,16,0,0,0,0,0,3,0,4,0,8
216021413,0,0,0,0,0,15,6,42,0,66,0,0,0,6,9,11,9,18,0,48,0,4,3,4,0,5,9,29,0,57,3,3,0,0,3,8,3,24,0,40,4,4,0,4,0,3,0,14,0,28,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,4,20,9,21,17,54,26,174,4,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,5,4,0,14,3,31,0,4,4,0,4,10,3,16,0,45,0,7,6,4,0,9,3,31,0,55,0,3,3,3,3,12,4,36,3,74,0,5,4,8,0,12,7,41,0,71,0,5,3,3,3,12,7,47,0,79,3,3,3,5,4,18,9,43,0,95,5,3,6,4,3,5,3,38,0,73,6,0,0,6,6,5,0,18,0,46,3,9,3,0,0,0,0,5,0,15
216021414,0,0,3,0,0,4,8,18,0,33,0,0,3,3,3,4,3,16,0,34,0,3,0,0,0,6,3,7,0,19,0,4,0,0,0,3,0,8,0,16,0,3,0,4,3,0,0,6,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,8,17,9,23,18,32,18,94,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,4,0,3,0,13,0,0,0,3,4,5,3,5,0,14,0,0,0,4,0,3,3,9,0,16,0,8,3,3,3,3,0,3,0,17,0,0,3,0,3,4,6,3,3,19,0,3,3,4,0,0,4,6,3,23,3,0,4,3,5,3,3,11,0,28,0,3,3,3,0,3,0,3,0,22,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,3
216031415,0,0,0,3,0,3,0,8,0,21,3,0,4,0,0,0,0,6,0,16,0,0,0,0,0,0,0,4,0,17,0,0,0,0,3,3,0,0,0,11,0,3,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,4,4,10,11,12,34,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,4,0,3,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,5,0,3,0,11,0,0,0,0,0,3,5,0,0,6,0,3,0,0,3,0,0,3,0,12,0,0,0,0,0,0,0,3,0,4,0,3,0,3,0,0,0,0,0,7,0,3,7,0,0,3,0,0,0,11,0,3,4,0,0,0,0,0,0,7
216031416,0,0,9,5,16,23,9,50,3,118,0,5,3,12,16,24,18,57,3,145,0,0,5,13,7,24,18,59,0,131,3,5,14,10,9,20,4,30,0,92,0,0,0,10,0,10,5,16,0,52,0,3,3,0,0,3,0,4,0,19,0,0,4,3,3,0,0,0,0,14,16,41,48,87,78,156,82,307,16,835,0,3,0,0,0,0,0,3,0,4,0,3,0,4,0,0,5,3,3,18,0,0,3,8,7,5,3,13,0,35,0,3,7,6,0,4,6,15,0,40,0,8,3,8,3,3,3,17,0,50,0,12,3,7,9,20,3,3,3,52,0,12,9,13,3,18,11,25,0,87,0,3,9,10,7,11,5,16,0,58,3,8,4,7,9,16,9,27,0,84,3,5,5,4,3,5,3,21,0,52,0,5,5,5,3,3,0,3,0,34,0,0,3,0,0,0,0,0,0,11
216031417,0,9,3,3,12,18,16,41,3,107,3,3,6,8,5,17,7,52,0,106,0,6,3,5,3,20,3,36,0,77,0,4,4,6,10,10,9,21,0,60,3,6,4,3,3,3,3,11,0,30,0,0,0,0,3,0,0,0,0,12,3,0,0,0,0,3,0,3,0,10,16,37,34,48,56,107,65,239,4,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,20,0,6,0,3,4,9,3,7,0,28,0,9,3,6,3,11,5,6,0,41,0,3,3,8,4,12,4,11,0,43,0,6,3,14,3,13,0,19,0,54,3,3,4,5,7,14,6,15,3,60,0,7,8,4,5,13,10,20,0,66,0,3,6,3,3,16,12,19,0,61,4,12,7,10,0,9,4,8,0,48,7,13,8,5,3,6,7,3,0,44,0,3,0,3,3,3,0,0,0,9
216031418,0,0,0,0,0,4,3,8,0,18,0,0,0,0,0,4,4,3,0,13,0,3,0,0,3,3,4,3,0,20,0,4,3,0,3,4,3,9,0,19,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,3,0,8,4,14,7,9,12,21,20,54,4,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,3,0,11,0,4,0,0,0,0,0,7,0,11,0,0,0,4,0,7,0,12,0,22,0,0,3,0,0,4,0,9,0,19,0,0,0,3,3,4,3,20,0,40,6,4,8,0,3,6,3,19,0,37,0,0,0,0,0,3,0,10,0,25,0,0,0,3,0,3,3,13,0,28,0,3,3,0,0,3,0,3,0,15
216031419,0,3,0,4,0,8,3,22,0,36,3,0,4,0,4,11,0,25,0,52,0,0,0,3,3,6,3,22,0,48,3,6,3,0,0,3,3,9,3,32,0,0,0,3,6,0,0,9,0,19,0,0,5,3,3,3,0,3,0,16,0,0,0,0,0,3,0,3,0,13,9,17,21,26,23,48,18,139,7,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,3,0,3,0,5,3,0,12,0,21,4,4,3,0,0,8,0,10,0,27,0,3,0,0,4,4,0,8,0,22,0,4,3,7,0,8,3,13,0,40,3,3,3,4,3,3,0,27,0,41,3,5,4,3,0,4,0,31,3,58,0,3,3,7,3,9,0,26,0,57,4,8,3,4,3,6,3,30,0,60,3,5,0,4,0,3,0,7,0,29,3,0,0,4,0,0,0,4,0,12
217011420,0,0,0,0,0,7,5,18,3,36,0,0,0,3,0,3,3,23,0,39,0,3,0,0,0,3,0,10,0,20,0,0,0,3,0,3,3,9,0,15,0,0,4,3,0,7,0,3,0,15,0,0,3,0,0,0,0,3,0,6,3,0,3,0,0,0,0,0,0,10,6,12,12,21,8,29,16,87,7,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,3,0,12,0,0,4,5,0,4,4,10,0,23,0,4,0,3,0,3,0,20,0,30,0,3,0,0,0,3,0,20,3,35,0,4,5,3,0,6,3,24,0,51,3,3,0,7,8,12,5,36,0,79,3,11,6,6,4,14,10,38,0,87,4,8,4,3,7,8,6,38,0,84,7,3,4,5,0,6,0,21,0,55,0,6,3,4,3,3,0,16,0,46
217011421,5,0,0,4,0,7,3,9,0,27,0,3,0,4,10,3,0,22,0,35,0,3,0,4,0,5,0,17,3,37,0,0,7,3,3,6,0,9,0,33,0,0,0,0,0,5,4,3,0,11,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,5,9,11,14,25,17,39,24,86,3,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,0,4,0,15,3,5,0,10,3,8,6,3,0,38,0,8,0,4,6,4,0,10,3,39,0,3,3,8,9,6,10,13,0,45,0,4,6,11,3,7,0,7,0,39,0,6,3,0,4,8,6,15,0,51,0,11,6,8,0,8,7,19,0,58,0,13,3,6,6,14,10,12,0,63,3,9,3,3,3,3,3,3,0,32,0,4,4,3,7,3,0,0,0,23
217011422,0,0,0,3,3,3,6,15,0,30,0,5,3,8,0,3,0,14,0,36,0,3,3,5,3,4,6,16,0,39,0,0,4,4,0,8,3,3,0,21,0,0,0,3,3,4,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,3,8,17,22,19,27,22,67,3,190,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,6,0,3,0,0,0,14,0,3,0,4,0,3,3,3,0,20,0,3,0,3,0,0,3,6,0,24,0,7,0,6,0,8,0,12,0,35,0,6,0,3,0,9,4,9,0,39,3,4,6,8,8,3,5,9,0,43,0,9,4,4,3,4,4,19,0,46,4,3,3,10,3,3,5,9,0,40,0,12,5,0,0,0,0,0,0,20,0,4,0,0,0,0,3,0,0,13
217011423,0,0,0,0,0,9,0,21,0,32,0,3,4,0,4,5,3,10,0,24,0,6,0,0,0,0,0,20,0,25,7,3,0,3,0,4,0,18,0,31,0,3,3,4,0,0,3,13,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,10,13,15,8,26,13,109,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,4,0,8,0,16,0,3,4,0,0,3,5,13,0,31,0,0,0,0,0,5,3,19,0,27,0,3,3,3,3,9,3,21,0,49,0,5,6,3,0,7,4,28,3,48,3,3,3,8,4,10,11,34,0,67,6,9,7,5,3,18,5,45,0,99,7,12,9,10,7,18,7,39,0,98,5,7,7,6,4,5,3,25,3,70,0,3,0,8,3,7,3,4,0,30
217031471,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,3,3,14,0,0,0,0,0,0,0,4,0,12,0,0,4,0,0,0,0,3,0,4,0,0,5,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,5,8,0,4,5,8,44,3,85,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,5,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,4,0,13,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,4,3,4,0,20,0,0,0,4,0,5,7,6,0,16,0,0,0,6,0,4,4,10,0,29,0,0,3,6,0,3,0,8,0,18,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,9
217031472,0,5,0,3,0,5,3,19,0,30,0,0,0,0,0,9,3,16,0,37,7,3,0,3,3,5,3,21,0,41,0,0,0,4,4,3,0,20,0,32,0,3,0,3,3,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,6,16,9,24,22,43,27,120,6,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,3,3,0,3,3,7,0,23,0,3,0,3,3,7,3,3,0,28,0,5,3,0,3,12,4,13,0,44,0,8,3,3,3,3,3,12,0,36,0,0,0,3,3,8,3,13,0,40,3,6,5,7,4,12,9,13,0,53,4,10,6,3,5,11,3,12,0,59,3,5,8,10,3,11,4,7,0,50,0,10,3,5,3,3,0,0,0,26,0,4,0,0,0,0,0,0,0,7
217031473,0,0,0,5,0,3,0,0,0,13,0,0,0,0,0,6,0,12,0,26,0,0,3,0,0,3,0,7,0,21,0,0,3,3,0,3,0,9,0,19,0,0,4,0,0,3,0,10,0,20,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,3,7,12,14,3,20,9,87,3,156,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,11,0,12,0,0,0,3,0,3,3,6,0,19,0,3,0,5,0,3,0,13,0,28,0,3,3,3,0,9,0,20,0,36,0,7,3,3,0,6,0,26,0,46,3,5,0,3,4,3,0,31,0,54,3,9,3,7,3,5,0,20,0,51,0,6,3,4,3,3,3,25,0,55,3,9,3,10,3,3,3,15,0,47,0,4,4,9,0,3,0,10,0,39
217031474,0,3,0,5,0,6,5,20,0,34,0,0,0,3,0,6,4,12,0,23,0,3,0,0,0,7,8,19,0,35,0,4,0,0,0,3,3,12,0,30,0,3,3,0,0,3,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,15,12,13,5,31,21,101,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,7,0,14,0,0,0,4,0,0,3,6,0,12,0,4,0,0,0,0,3,17,0,20,0,0,0,0,0,4,0,20,0,34,0,0,3,0,0,3,0,18,0,28,0,3,0,4,0,3,6,29,0,54,0,7,0,7,0,11,3,42,0,65,3,5,4,4,0,3,4,26,4,58,0,3,0,0,0,3,4,21,0,40,3,4,4,3,0,3,3,12,0,26
217031475,3,0,0,3,3,8,3,24,0,42,0,0,0,0,0,0,0,23,0,34,0,0,3,0,0,6,3,19,0,33,3,0,0,0,0,3,0,12,0,22,3,3,0,6,0,4,0,12,3,27,4,3,0,0,3,0,0,3,0,15,0,0,0,0,0,0,0,3,0,5,14,12,7,17,17,39,12,127,4,254,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,13,0,0,0,0,0,10,0,15,0,25,0,7,5,3,0,7,0,14,0,40,4,3,3,3,0,4,0,36,0,55,0,3,3,7,0,8,3,48,0,80,3,3,3,6,7,14,8,74,0,114,4,7,3,4,0,8,3,78,0,114,4,10,4,6,4,7,3,68,7,116,4,8,4,4,5,3,3,35,0,67,6,7,6,9,0,6,3,18,0,51,0,5,3,4,4,8,0,17,0,42
217031476,3,0,3,3,0,3,0,11,0,24,0,0,0,0,0,3,0,7,0,17,0,3,0,3,0,8,3,9,0,25,0,5,3,3,0,0,0,6,0,13,0,3,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,11,20,8,19,9,14,3,43,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,7,0,10,0,0,0,3,0,0,0,4,0,11,0,7,0,0,0,0,4,6,0,18,3,6,3,8,0,3,0,6,0,27,3,0,3,3,3,4,0,7,0,25,3,8,4,4,3,3,0,16,3,42,0,10,5,9,6,0,0,11,0,39,0,17,3,5,3,4,0,8,0,42,0,3,5,3,4,3,0,6,0,26,0,0,0,0,0,6,0,3,0,15
217041477,0,3,3,0,0,3,0,13,0,32,0,3,0,3,3,0,3,23,0,32,0,0,3,4,0,5,7,15,0,38,0,0,0,3,0,0,0,9,0,21,0,0,0,0,0,0,0,6,0,12,0,0,0,3,0,0,0,4,0,11,0,0,0,0,0,4,0,0,0,8,11,17,12,18,7,23,20,126,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,4,3,16,0,24,0,3,0,3,0,4,4,24,0,40,3,3,0,0,0,3,0,26,0,35,0,3,3,4,3,9,4,36,0,63,0,4,4,0,3,4,0,33,0,55,3,0,6,3,5,10,3,53,3,84,0,4,4,11,0,7,3,58,0,88,3,0,9,3,3,11,7,44,0,75,3,5,13,5,0,9,5,26,0,65,3,0,0,0,0,9,0,10,0,23
217041478,0,4,4,3,0,8,3,11,0,33,0,4,0,3,0,7,3,13,0,36,0,3,0,3,0,0,3,15,0,24,0,4,0,0,3,5,3,8,0,23,0,3,0,0,3,0,0,6,0,14,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,7,9,22,16,13,16,43,16,106,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,3,0,0,0,0,5,4,4,0,21,3,0,0,0,4,13,3,10,0,32,3,9,0,3,0,3,0,16,0,40,0,11,6,8,0,9,3,25,0,64,3,6,0,8,5,12,7,36,0,71,3,3,3,4,12,15,7,29,3,75,3,9,4,13,3,9,6,28,0,79,7,5,6,8,7,12,3,33,9,87,3,4,5,8,3,0,6,21,0,49,0,3,3,0,0,3,0,4,3,20
217041479,0,6,0,3,3,3,4,10,0,33,0,0,0,7,3,10,8,19,0,44,0,3,4,3,0,9,5,10,0,30,0,0,5,6,3,0,0,10,0,15,0,3,3,3,3,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,14,26,20,29,23,85,4,230,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,4,0,8,0,8,0,5,0,29,3,3,0,0,0,6,3,13,0,29,3,16,7,3,4,3,6,9,0,47,3,9,0,7,8,6,3,12,0,56,3,19,0,7,6,3,5,12,0,60,3,13,6,3,5,11,3,11,0,49,0,5,3,12,3,6,3,15,0,46,4,9,10,12,3,6,0,6,0,52,0,3,3,7,0,3,3,7,3,29,0,0,0,0,0,0,0,3,0,3
217041480,3,3,5,11,9,17,11,45,0,105,0,3,0,3,8,13,8,56,5,94,3,7,5,10,4,14,8,32,0,87,0,4,7,10,0,12,5,18,0,56,0,0,3,5,4,11,3,7,0,36,0,4,0,0,0,4,0,7,0,15,3,0,0,0,0,0,0,0,0,3,8,39,30,51,44,124,58,232,8,593,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,4,0,20,0,3,0,3,4,11,4,5,0,31,0,6,8,9,8,6,0,14,4,48,0,11,4,13,8,11,7,13,0,67,0,11,13,11,8,11,7,17,0,77,3,16,9,8,3,18,8,33,0,88,3,8,8,8,8,12,3,29,0,78,3,6,11,14,9,9,12,31,0,93,4,10,7,8,11,9,4,17,3,70,0,12,8,9,0,4,3,8,0,45,0,4,0,0,3,0,0,3,0,10
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299999499,44,105,127,231,223,656,214,781,32,2413,61,91,125,201,201,554,192,668,35,2130,45,103,107,206,169,437,148,503,27,1751,58,90,116,168,132,228,76,223,21,1107,25,90,75,74,46,89,33,91,10,522,6,36,35,28,9,31,8,22,3,187,4,14,11,5,4,7,0,4,4,56,428,821,912,1431,1489,3858,1419,4533,276,15171,12,119,17,9,6,11,0,14,5,204,54,318,153,172,145,395,137,178,39,1590,88,307,319,349,313,838,355,513,50,3133,112,443,372,496,380,915,339,645,61,3765,95,502,366,500,332,768,339,631,57,3594,119,588,471,660,421,952,310,636,57,4212,126,705,519,751,462,915,347,645,65,4531,125,608,567,668,477,810,307,575,69,4201,139,613,518,695,411,759,259,535,59,3987,118,615,466,602,235,379,131,295,35,2869,58,371,224,198,107,134,53,113,15,1268,31,166,57,60,17,37,15,35,11,429
