SA2_MAINCODE_2016,P_OthSvs_H_0,P_OthSvs_H_1_15,P_OthSvs_H_16_24,P_OthSvs_H_25_34,P_OthSvs_H_35_39,P_OthSvs_H_40,P_OthSvs_H_41_48,P_OthSvs_H_49_more,P_OthSvs_H_NS,P_OthSvs_H_Tot,P_IDNS_H_0,P_IDNS_H_1_15,P_IDNS_H_16_24,P_IDNS_H_25_34,P_IDNS_H_35_39,P_IDNS_H_40,P_IDNS_H_41_48,P_IDNS_H_49_more,P_IDNS_H_NS,P_IDNS_H_Tot,P_Tot_H_0,P_Tot_H_1_15,P_Tot_H_16_24,P_Tot_H_25_34,P_Tot_H_35_39,P_Tot_H_40,P_Tot_H_41_48,P_Tot_H_49_more,P_Tot_H_NS,P_Tot_H_Tot
209021207,3,27,26,16,22,12,9,13,0,121,9,26,10,21,18,29,5,14,29,158,111,502,468,487,510,402,197,323,73,3086
209021208,3,30,22,22,44,47,11,31,3,212,12,39,34,35,86,86,14,29,57,390,170,584,549,601,1129,990,449,578,122,5173
209021428,14,85,86,77,193,129,63,86,8,733,17,80,71,93,199,150,37,93,165,904,481,2363,1892,1901,3706,3120,1409,1693,352,16922
209021429,5,12,10,10,7,15,6,5,3,68,0,13,10,11,7,6,6,6,24,93,65,346,289,244,387,286,163,207,47,2039
209031209,10,60,33,46,61,62,21,41,4,334,4,32,30,26,23,35,13,26,48,240,168,1336,894,870,767,948,397,725,110,6211
209031210,0,4,3,5,6,3,4,3,0,28,0,4,3,0,0,3,0,3,3,20,14,130,70,87,68,102,33,66,7,580
209031211,0,5,4,3,6,0,0,0,0,19,0,3,0,6,7,3,0,0,9,31,32,127,78,82,100,111,40,112,17,699
209031212,0,6,3,0,3,6,3,0,0,22,3,15,5,5,9,9,3,13,11,74,26,174,133,113,103,180,73,150,20,977
209031213,5,32,19,25,6,12,3,15,3,123,8,12,11,4,7,13,0,13,13,84,68,336,278,256,315,305,125,213,33,1930
209031214,0,12,5,10,4,6,3,0,0,46,0,12,7,17,3,15,3,10,11,76,36,240,128,168,147,197,99,179,22,1215
209031215,3,32,17,21,24,17,14,19,0,144,0,13,12,5,13,17,3,9,22,96,73,584,332,313,285,340,147,279,46,2403
209041216,3,11,12,8,19,18,3,16,0,87,6,20,17,17,25,33,9,17,43,185,124,460,388,365,755,744,375,422,76,3720
209041217,0,9,7,7,10,11,3,10,0,51,3,11,4,6,11,6,0,5,24,68,65,399,343,327,337,221,102,153,58,2008
209041219,0,21,10,4,21,17,3,3,0,79,3,17,19,17,44,22,0,11,36,162,71,375,339,360,537,445,202,436,69,2844
209041220,3,34,22,27,28,17,15,13,3,165,4,24,9,12,17,20,3,22,44,163,180,1101,691,644,755,547,257,400,90,4666
209041221,0,5,7,3,0,3,0,3,0,28,3,13,5,6,0,8,0,0,12,46,29,159,95,109,126,128,41,96,17,798
209041223,9,60,46,56,147,183,74,122,14,714,35,121,96,115,379,335,113,160,172,1533,344,1187,1100,1269,3614,3357,1496,2099,319,14790
209041224,3,12,6,9,8,19,3,10,0,69,7,22,5,10,12,17,3,9,17,103,89,480,311,282,308,315,149,277,56,2269
209041225,0,21,3,13,11,15,4,4,0,68,8,17,7,3,6,14,4,13,18,83,63,336,246,259,254,257,139,241,48,1838
209041430,8,37,9,12,19,13,3,4,0,103,3,18,16,3,11,12,9,9,35,123,80,504,334,318,410,411,202,291,60,2612
209041431,0,8,7,0,0,3,5,0,0,26,5,6,3,3,11,11,3,0,16,58,46,138,147,175,231,176,92,147,24,1184
209041432,3,31,37,38,74,77,29,45,8,348,18,51,33,33,127,99,32,47,112,553,390,1413,1331,1431,2436,2071,941,1124,246,11392
209041433,0,9,7,8,4,3,7,3,0,45,3,10,8,5,14,11,0,8,16,85,44,204,205,211,318,285,135,247,35,1686
209041434,0,14,12,0,8,10,0,9,0,55,4,10,6,6,4,11,3,4,16,64,28,245,186,159,229,249,95,163,32,1395
209041435,0,6,0,8,0,0,0,0,0,28,3,3,0,4,6,3,3,3,4,33,28,144,110,106,123,135,51,77,22,788
209041436,5,20,10,6,18,12,14,13,0,96,0,15,7,5,14,21,5,4,13,76,101,476,380,388,466,448,166,278,46,2742
209041437,0,8,3,0,0,0,0,6,0,15,0,0,3,0,8,3,0,3,6,27,16,105,59,61,97,120,62,145,14,677
210011226,3,29,46,33,80,88,37,66,4,388,6,25,14,19,68,43,22,26,58,279,110,772,480,465,901,790,371,505,113,4515
210011227,9,7,4,3,37,8,11,9,5,93,4,9,8,9,22,16,7,9,41,122,144,414,335,350,1047,912,508,585,86,4384
210011228,3,49,46,59,126,131,55,76,7,547,23,80,92,89,272,283,88,138,188,1244,418,1088,1187,1459,3962,4375,1855,2811,396,17548
210011229,4,36,15,28,27,24,10,15,0,152,12,19,14,18,10,21,3,9,27,128,77,531,455,482,495,467,228,347,62,3150
210011230,8,20,21,16,22,30,11,14,0,137,0,6,8,5,17,7,11,7,14,80,72,301,284,210,336,377,150,308,41,2074
210011231,0,20,10,8,11,9,3,7,0,62,3,9,3,12,6,9,9,11,6,61,56,259,179,180,170,209,113,183,29,1376
210021232,5,33,28,26,27,31,9,20,0,176,0,29,16,15,14,32,9,17,21,158,133,748,522,484,593,550,261,378,62,3739
210021233,0,0,3,3,3,4,0,0,0,9,3,3,6,0,3,0,0,3,5,33,20,136,82,70,94,121,60,102,15,700
210021234,3,4,0,3,4,3,0,12,0,28,3,7,3,0,3,9,0,0,0,34,31,117,70,79,81,80,39,76,9,575
210021235,4,7,9,10,11,21,3,19,0,90,7,7,9,10,6,9,5,9,16,78,78,345,202,227,216,274,137,299,35,1811
210031236,15,33,39,39,85,106,58,62,5,440,13,38,37,30,69,78,22,28,53,358,121,494,494,530,944,1056,415,599,101,4745
210031237,3,16,4,12,27,28,13,19,0,135,3,14,11,13,12,29,9,7,42,145,67,295,302,323,478,438,196,285,86,2467
210031239,0,27,15,21,27,18,9,13,3,125,6,17,8,6,11,24,13,5,31,123,92,465,338,426,478,439,205,344,68,2851
210031438,0,10,12,10,24,16,5,13,0,92,4,20,14,13,21,20,5,11,59,166,93,411,457,503,680,497,230,346,108,3324
210031439,0,3,0,4,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,9,5,23,12,18,15,23,3,19,8,130
210031440,0,4,5,17,36,29,11,16,0,123,0,6,6,8,0,4,0,5,12,41,42,107,119,113,220,214,84,135,21,1055
210041240,0,13,6,8,0,9,0,6,0,43,0,16,4,4,5,9,3,5,16,67,43,241,219,237,213,256,126,234,25,1587
210041241,7,71,49,38,71,68,35,58,8,400,6,32,17,22,21,37,10,22,51,222,206,1307,870,778,1001,843,441,671,116,6243
210051242,0,36,40,37,76,40,28,18,11,291,15,54,52,47,112,81,25,39,119,540,370,1108,1201,1271,2644,2044,1088,1056,247,11022
210051243,15,57,66,60,238,227,103,124,13,909,53,131,130,154,666,447,172,214,288,2258,442,1350,1515,1633,5820,5643,2716,3413,510,23053
210051245,5,28,20,22,27,24,13,16,0,155,3,16,16,8,19,31,8,20,35,164,126,494,416,416,673,656,317,437,89,3618
210051246,0,17,10,13,8,7,0,6,0,70,4,12,10,15,11,11,0,11,19,99,68,279,204,244,295,341,165,289,44,1929
210051247,0,12,0,4,5,4,0,0,0,21,4,6,8,5,7,3,0,6,19,58,36,152,105,150,131,106,66,153,39,930
210051248,5,6,16,13,18,19,10,11,0,114,17,31,31,39,95,65,35,25,162,495,713,922,1446,2268,3995,2959,1654,1615,354,15917
210051249,4,23,12,14,48,47,31,23,0,204,11,36,28,40,118,89,28,48,89,493,177,662,611,716,1577,1324,657,920,179,6835
210051250,6,20,25,35,42,60,29,46,3,260,5,29,23,23,62,47,17,28,54,289,108,295,340,384,1117,947,419,529,93,4229
210051441,3,8,4,0,4,7,0,5,0,38,0,10,7,0,5,0,0,4,12,38,52,324,186,173,179,168,96,120,43,1340
210051442,0,10,0,4,0,0,0,3,0,19,0,3,10,5,6,7,0,3,13,55,35,195,193,185,229,157,91,140,30,1262
210051443,0,17,11,13,16,28,10,11,3,117,7,22,25,18,32,28,20,18,41,221,100,266,243,309,784,769,398,536,75,3485
210051444,0,5,14,5,6,6,0,0,0,35,6,9,8,7,5,6,0,7,24,73,60,331,278,279,321,258,119,161,58,1860
210051445,4,4,4,3,3,0,3,3,0,14,0,3,4,3,6,12,3,3,4,40,21,97,68,77,107,136,67,112,5,690
211011251,12,48,58,53,130,155,68,115,3,644,19,75,84,91,276,237,101,143,114,1146,280,905,966,1085,3018,2681,1350,1841,208,12337
211011254,12,34,33,27,83,97,50,48,0,379,25,64,64,83,326,241,101,110,113,1120,344,1049,863,980,3601,2983,1454,1648,194,13120
211011255,0,8,5,4,8,4,0,3,3,41,0,3,0,9,8,6,3,4,6,38,9,109,79,88,85,108,37,141,19,676
211011256,4,23,21,23,36,59,16,21,0,205,4,15,26,20,62,57,28,36,33,276,138,826,531,504,868,777,446,603,69,4763
211011257,0,15,10,19,27,43,16,23,3,163,5,18,13,28,56,66,27,26,33,268,71,248,196,252,670,742,307,431,52,2981
211011258,3,18,16,12,13,8,3,7,0,77,3,13,5,12,21,32,6,19,21,130,66,285,204,274,446,460,230,283,37,2289
211011259,6,28,16,18,20,21,10,18,0,136,4,16,12,8,15,25,9,17,31,143,185,680,664,764,762,544,248,374,73,4299
211011260,11,53,75,62,79,43,12,33,7,366,7,47,20,32,54,57,17,22,79,335,277,1930,1321,1149,1515,1202,556,690,166,8797
211011446,5,46,26,35,36,43,19,31,0,242,10,43,26,31,84,74,20,38,54,377,205,1093,705,776,1295,991,535,739,106,6433
211011447,4,29,17,23,30,24,8,22,0,158,3,12,8,5,25,16,8,17,24,106,81,387,338,395,384,373,190,303,44,2490
211011448,3,27,26,20,60,67,35,45,3,286,3,35,15,22,46,38,16,35,58,275,215,844,716,724,906,914,458,676,105,5570
211011449,0,4,9,7,3,3,9,9,0,45,3,4,7,5,0,5,0,0,0,24,13,88,73,61,50,73,41,67,12,474
211021261,0,25,12,12,16,14,3,12,0,91,3,28,13,13,5,14,7,16,15,119,79,461,331,386,281,358,179,335,30,2436
211021262,3,26,17,18,19,16,4,19,0,121,0,16,15,11,7,16,3,13,37,110,78,460,269,336,249,303,148,288,50,2172
211031263,3,38,32,33,79,80,46,62,0,373,18,58,38,60,184,165,64,98,74,764,197,867,676,744,2123,2057,1088,1211,154,9116
211031265,3,23,16,21,11,15,8,5,3,110,6,10,4,12,3,12,8,15,17,84,62,404,289,284,264,330,150,267,38,2083
211031266,16,77,102,70,175,159,55,101,9,761,15,78,53,46,102,117,29,69,122,632,459,2627,1982,1735,2671,2397,1194,1618,240,14924
211031267,5,40,27,22,36,13,10,23,0,193,9,25,20,20,25,22,4,18,36,176,217,828,819,995,743,817,381,545,80,5420
211031268,0,9,14,19,23,10,0,10,0,85,3,16,3,7,3,10,3,13,10,62,35,298,208,222,190,199,102,163,31,1443
211031450,10,38,24,26,53,54,45,62,5,317,5,24,16,12,32,32,14,16,28,173,103,673,510,508,734,654,373,517,61,4121
211031451,8,17,15,16,16,20,10,8,3,113,7,9,13,17,16,8,3,14,25,103,103,568,394,446,398,382,188,281,47,2804
211031452,0,3,0,8,8,13,8,9,0,54,8,10,17,20,63,36,16,28,17,207,54,166,140,209,547,594,282,304,38,2331
211041269,0,22,32,21,32,18,10,20,3,160,3,20,15,5,18,21,0,16,46,144,143,1044,726,562,707,741,307,560,99,4885
211041270,7,44,33,41,76,75,34,48,4,358,9,34,37,41,83,81,30,49,51,416,147,712,685,715,1136,1229,534,759,100,6018
211041271,3,26,28,26,107,75,38,65,6,373,9,38,40,37,83,72,25,34,61,400,163,834,690,785,1419,1236,538,676,127,6480
211041272,6,24,22,16,55,55,21,27,0,219,7,26,6,10,38,37,9,18,27,181,73,396,301,285,491,519,232,366,40,2701
211041273,0,11,16,12,7,10,5,9,3,66,3,13,14,10,14,15,5,16,24,112,85,499,397,364,351,355,166,291,43,2549
211051274,0,18,3,11,4,3,10,10,0,63,0,15,6,14,7,20,3,9,18,87,66,432,269,273,246,321,135,272,36,2048
211051275,3,21,19,11,25,10,11,11,0,103,4,18,12,14,23,16,3,10,20,123,102,903,450,434,596,393,236,270,54,3432
211051276,11,35,28,27,42,38,19,30,9,242,9,26,14,16,19,33,13,21,41,189,171,759,622,540,546,568,320,528,97,4149
211051277,8,15,10,4,17,26,11,16,0,111,8,22,5,21,60,34,24,33,38,245,91,378,269,306,1010,699,424,500,69,3737
211051278,14,65,55,36,104,110,65,83,5,529,23,40,32,35,83,64,35,47,68,431,335,1367,1020,988,1735,1488,897,1198,145,9173
211051279,7,15,12,17,8,19,5,9,0,94,5,15,7,10,13,18,3,14,23,105,87,322,252,280,271,382,167,309,40,2114
211051280,3,12,6,4,16,11,3,5,0,51,5,4,6,9,11,15,6,12,9,84,54,208,186,206,214,190,123,191,20,1386
211051281,4,31,16,29,16,23,3,16,0,137,4,12,12,15,31,21,3,10,28,140,128,692,467,487,477,449,263,421,59,3446
211051282,3,14,5,9,0,9,0,8,0,42,10,20,7,5,8,23,7,20,14,119,102,571,300,275,203,252,94,243,34,2080
211051283,0,26,5,17,13,11,5,20,0,100,3,23,7,6,17,18,9,11,9,102,51,384,225,272,255,257,141,225,32,1852
211051284,3,12,11,12,9,6,10,12,0,76,4,19,6,9,0,6,6,11,5,62,54,364,191,208,158,156,94,168,15,1397
211051285,0,12,6,13,9,4,3,10,0,57,3,9,9,8,6,17,3,3,16,82,58,280,203,197,188,231,115,236,34,1542
211051286,3,35,24,10,23,24,18,16,4,145,10,33,20,19,17,21,13,17,40,186,159,552,391,439,418,409,205,417,99,3088
212011287,4,33,22,11,50,26,17,26,3,181,0,23,14,14,20,19,9,9,38,141,115,749,483,451,633,612,336,489,77,3952
212011288,4,19,6,6,7,21,5,18,0,89,3,17,8,11,10,23,3,7,19,113,69,307,258,281,287,321,165,367,47,2104
212011289,5,22,13,20,16,11,3,17,0,113,11,22,16,20,16,30,5,17,24,152,94,578,392,409,347,465,177,431,66,2966
212011290,0,13,11,8,5,18,6,13,4,77,5,10,10,11,15,14,6,15,24,116,86,292,296,286,288,343,170,419,68,2255
212011291,4,13,15,12,29,20,6,20,4,126,0,21,12,14,30,18,10,16,39,162,114,556,390,404,612,553,296,426,83,3429
212011292,8,55,39,27,60,72,42,82,9,390,12,51,33,29,62,89,44,51,72,433,227,1215,960,968,1476,1467,834,1171,161,8463
212021293,5,60,48,65,91,43,37,46,7,404,8,35,23,18,38,39,9,26,69,280,267,1166,1152,1246,1321,1295,588,1017,142,8200
212021294,3,27,22,16,14,10,5,8,0,107,9,19,11,18,13,20,3,16,18,125,112,650,436,421,462,391,186,355,59,3063
212021295,3,14,3,7,13,20,4,5,0,61,5,18,9,8,11,16,6,16,27,110,57,245,211,250,314,310,147,246,42,1824
212021297,10,36,34,38,149,120,99,81,6,578,23,67,48,66,242,230,88,113,113,990,246,713,700,845,2539,2499,1256,1629,217,10642
212021299,4,13,7,7,3,10,3,14,0,62,0,15,3,8,12,22,0,5,6,75,40,209,170,199,189,253,97,165,27,1358
212021453,0,13,9,3,3,3,4,8,0,47,0,12,3,3,7,10,0,12,11,66,33,172,162,184,188,182,98,167,22,1216
212021454,0,29,18,17,14,13,0,8,0,84,0,12,0,0,10,14,7,6,17,67,68,434,282,243,218,153,93,162,34,1693
212021455,0,6,11,4,3,3,0,3,0,31,0,10,8,4,9,5,0,6,8,46,43,170,132,138,120,138,78,126,27,977
212021456,11,71,57,71,89,70,33,37,6,457,9,40,38,29,66,57,22,40,97,387,343,2398,1418,1413,1761,1287,691,814,210,10341
212031300,17,57,55,43,72,71,39,53,0,402,8,17,24,25,40,58,19,29,61,275,222,1272,905,939,1235,1082,515,735,134,7041
212031301,0,33,12,10,15,14,11,4,0,91,0,20,6,14,21,19,7,20,32,132,94,506,376,467,618,556,304,417,70,3411
212031302,0,15,3,11,0,9,4,4,0,50,3,12,8,4,9,8,0,7,10,65,50,333,231,213,288,233,139,201,18,1714
212031303,3,24,11,8,4,4,0,14,0,67,3,9,13,6,19,13,4,17,22,112,67,254,221,260,386,335,211,412,43,2203
212031304,0,12,4,8,3,6,4,0,0,41,4,11,3,3,11,4,0,5,14,53,33,176,141,130,173,169,63,129,26,1036
212031305,0,16,10,17,14,12,8,15,0,87,3,12,4,9,12,19,3,5,25,106,56,416,341,376,415,297,186,271,66,2425
212031306,0,8,12,3,10,16,7,9,0,70,3,12,9,23,31,29,12,19,29,163,80,377,311,348,531,480,245,321,62,2753
212031308,3,26,19,12,27,29,0,15,3,137,7,14,8,13,9,18,3,18,21,100,69,257,194,207,251,295,145,323,46,1782
212031457,0,13,7,11,8,5,3,3,0,48,0,13,8,6,7,12,0,11,9,60,42,251,161,177,156,171,66,147,25,1203
212031458,3,18,8,7,3,9,0,8,5,56,0,10,13,4,8,6,4,9,23,79,38,248,185,198,220,175,95,180,33,1380
212041309,0,15,14,13,23,22,8,10,0,109,11,16,18,27,53,34,14,21,31,221,85,305,307,368,686,580,227,316,50,2931
212041310,3,34,21,26,71,64,25,54,4,317,9,31,33,29,138,119,51,41,56,506,115,405,432,466,1403,1305,704,848,110,5787
212041311,36,146,145,181,663,597,246,315,27,2360,105,325,319,342,1363,1116,421,520,747,5255,1646,3919,4408,5721,17261,14883,7646,8842,1358,65689
212041312,3,8,13,5,10,8,5,12,0,69,4,12,16,13,22,17,7,11,27,134,62,333,275,289,392,278,155,243,60,2082
212041313,4,15,0,9,7,12,5,11,0,63,3,14,7,7,15,18,3,9,22,106,49,295,198,210,282,366,160,392,40,1994
212041314,9,45,44,39,79,94,40,53,6,412,15,47,55,54,178,164,47,63,109,737,234,1152,921,1013,2489,2046,941,1253,194,10236
212041316,4,18,28,29,150,88,54,41,6,421,4,14,12,14,86,63,25,26,49,301,112,267,301,317,1195,842,481,502,78,4097
212041317,11,52,75,42,147,147,48,65,4,594,13,81,74,67,147,155,47,71,126,779,236,1171,1160,1039,2058,1891,811,1092,241,9710
212041318,0,10,5,8,10,3,3,8,0,40,0,9,9,9,11,8,6,3,8,61,33,176,173,175,200,136,90,135,15,1129
212041459,0,13,12,16,12,16,8,8,0,81,3,9,9,7,12,14,3,9,28,87,47,254,235,304,279,219,105,145,48,1637
212041460,0,13,10,16,21,28,3,13,4,109,3,17,19,3,24,21,4,13,29,128,59,255,279,333,400,349,137,256,57,2117
212051319,3,14,19,17,41,29,24,24,0,171,7,37,23,22,55,38,10,14,34,251,138,789,541,577,970,902,337,568,72,4901
212051320,16,56,54,39,127,146,55,88,9,596,38,91,119,117,324,361,112,156,307,1632,1138,2967,3081,3432,7324,7917,3351,4402,597,34203
212051321,0,22,12,5,10,28,17,22,3,128,3,21,16,16,25,37,14,20,48,198,134,543,423,478,770,968,371,525,81,4302
212051322,10,54,53,50,60,63,28,45,4,370,8,42,23,20,43,44,16,33,87,319,274,1697,1326,1159,1687,1321,568,889,154,9072
212051323,4,18,23,18,19,6,8,5,0,96,3,19,14,14,15,28,4,13,24,121,63,388,295,292,313,332,162,280,35,2173
212051324,5,29,21,21,84,64,28,32,3,295,16,47,45,47,127,142,55,80,121,689,324,1295,1094,1218,2756,2933,1387,2027,241,13280
212051325,13,37,40,51,189,161,87,101,7,689,30,67,84,97,278,276,101,132,193,1266,555,1339,1507,1897,4937,5092,2392,3121,380,21214
212051326,6,59,78,59,119,128,61,80,0,594,20,58,54,55,149,152,45,76,122,736,278,1367,1222,1143,2330,2155,1044,1443,235,11211
212051327,3,35,20,19,25,19,9,19,0,140,9,23,18,16,13,31,12,19,27,163,109,834,574,521,598,570,274,465,65,4011
213011328,3,7,3,3,12,15,11,5,0,62,3,6,4,6,18,21,10,9,18,100,44,121,122,131,323,333,166,174,33,1441
213011329,3,3,4,0,0,3,0,0,0,20,5,5,0,3,3,17,3,5,10,46,31,130,82,106,116,129,30,78,15,716
213011330,7,37,32,14,82,71,49,48,3,335,27,68,63,78,210,186,54,79,161,930,304,1065,1016,1116,2971,2792,1412,1952,301,12934
213011331,0,9,0,9,3,5,3,0,0,27,0,0,0,3,6,3,0,0,11,24,18,162,105,108,110,104,51,58,20,738
213011332,0,16,6,9,6,14,10,9,0,72,4,11,8,11,9,11,3,3,24,88,58,432,239,309,252,296,121,177,50,1930
213011333,0,7,4,3,3,7,0,0,0,22,0,10,6,4,3,3,0,0,6,34,23,106,103,120,103,111,46,73,20,713
213011334,5,32,22,8,36,24,12,17,0,154,3,24,19,11,22,16,0,6,43,149,51,315,337,357,520,355,175,279,79,2469
213011335,3,8,5,4,4,3,6,12,0,59,4,29,11,16,28,23,4,10,57,191,238,452,703,964,802,1103,343,534,116,5247
213011336,9,32,21,28,58,44,22,33,4,252,5,38,38,32,90,81,29,39,105,452,247,908,918,949,1768,1364,562,679,193,7583
213011337,7,36,36,36,91,83,27,60,9,379,9,35,32,32,90,62,20,31,65,367,110,427,407,412,948,1006,382,546,122,4349
213011338,4,22,22,30,83,86,47,53,4,344,10,70,51,65,222,197,64,92,155,932,211,598,685,936,2549,2259,1005,1519,278,10045
213011339,0,4,3,9,15,3,9,7,0,49,3,9,5,3,8,11,4,7,26,72,62,283,237,281,350,197,94,158,43,1702
213011340,3,35,26,32,38,11,6,12,3,160,3,23,21,16,26,17,7,19,57,193,139,1289,692,637,729,523,259,367,123,4767
213021341,4,26,17,20,49,42,8,20,0,194,12,28,25,30,86,89,27,44,68,412,206,575,575,654,1613,1506,738,1037,145,7057
213021342,3,8,11,7,7,16,11,3,0,70,0,4,4,9,3,18,0,7,18,69,59,393,319,270,220,232,99,160,39,1796
213021343,7,40,21,38,103,95,58,56,9,434,15,47,48,47,182,177,40,87,158,796,390,1044,790,940,3193,3011,1681,2193,293,13540
213021344,6,31,20,9,35,32,3,24,0,163,4,23,16,24,33,34,16,28,41,220,97,436,361,435,642,769,383,639,76,3839
213021345,0,5,0,6,3,3,0,3,0,19,0,0,4,8,4,3,0,3,6,27,7,46,63,46,38,53,21,46,11,330
213021346,15,55,55,47,63,81,25,44,0,380,10,27,34,33,51,89,22,52,51,355,162,854,797,792,1065,1365,565,976,110,6692
213031347,3,31,27,27,74,50,26,26,3,279,10,52,24,31,63,65,27,32,63,369,142,697,612,650,1171,1014,506,600,119,5525
213031348,16,54,50,95,161,95,50,63,3,595,16,43,52,56,95,88,24,47,132,557,519,1380,1596,1883,2916,2742,1127,1636,282,14087
213031349,4,32,35,41,65,43,30,15,8,273,11,47,22,23,51,29,7,22,66,267,167,1660,1074,909,1108,638,313,350,141,6357
213031350,6,13,6,11,19,11,8,9,0,93,6,7,6,3,12,12,9,3,24,86,42,185,169,176,228,268,126,193,41,1429
213031351,3,20,15,8,45,47,22,19,0,190,10,30,33,28,97,101,25,40,66,429,122,375,375,398,1075,1095,506,755,119,4833
213031352,6,36,32,22,51,47,22,22,3,237,6,35,30,15,48,52,24,43,44,291,140,657,589,533,879,835,492,809,93,5034
213041353,6,32,18,28,41,34,16,37,0,212,3,22,20,18,23,50,9,19,39,221,166,890,651,677,707,847,404,714,103,5165
213041355,0,16,9,12,11,6,3,8,0,54,7,5,0,9,7,14,0,5,11,61,42,215,154,185,212,251,105,193,37,1390
213041356,3,44,18,37,57,75,32,63,7,338,6,37,24,26,55,54,9,20,66,293,191,882,683,702,1151,1010,497,692,144,5961
213041357,3,15,6,9,6,11,8,15,0,73,3,11,7,14,13,28,3,10,35,131,73,314,263,333,490,441,201,320,56,2491
213041358,3,11,4,17,14,9,14,9,3,88,0,16,13,11,16,14,3,9,26,102,118,765,450,490,464,366,167,312,61,3192
213041359,3,9,20,18,60,65,26,37,3,248,6,32,17,22,78,73,23,35,52,345,164,427,355,449,1263,1506,565,901,117,5745
213041360,0,13,4,11,3,6,3,5,0,50,3,12,9,3,8,19,8,4,20,89,43,346,258,243,221,257,118,194,40,1713
213041461,0,5,4,0,3,0,0,4,3,21,0,3,0,0,6,0,0,0,11,22,10,111,87,99,68,69,25,50,19,542
213041462,0,4,0,4,0,0,0,0,0,8,0,6,3,5,0,3,0,0,0,22,13,56,58,45,65,69,29,52,7,383
213041463,4,27,24,17,13,9,3,3,0,96,3,19,13,17,5,14,3,11,29,116,100,619,400,391,458,464,226,347,64,3080
213051361,7,69,39,24,112,117,37,61,4,484,11,43,32,33,81,84,23,46,83,433,182,896,687,611,1527,1302,639,1000,156,7002
213051362,3,29,30,27,42,18,9,7,3,170,3,20,15,9,20,23,5,7,54,161,141,1235,750,696,774,499,221,334,114,4760
213051363,9,22,15,23,97,124,39,89,10,425,35,81,87,113,350,336,110,138,222,1474,454,930,1052,1385,5068,4754,2299,2947,423,19320
213051365,4,24,19,12,8,4,3,3,0,82,3,13,12,20,10,20,8,14,47,150,104,586,537,491,641,588,260,449,99,3758
213051366,4,12,7,7,11,4,3,3,0,57,11,38,31,29,88,64,27,41,88,413,198,521,561,616,1949,1425,770,999,172,7202
213051368,8,39,35,25,61,51,17,34,3,274,5,44,25,26,50,62,16,30,75,341,342,1171,1090,1221,1828,1581,677,1052,169,9127
213051369,0,13,9,12,8,7,4,11,3,70,0,13,8,8,9,9,3,10,27,77,64,371,257,260,318,269,129,251,51,1957
213051464,0,14,3,10,0,8,3,3,0,39,0,16,7,7,10,12,6,3,10,72,29,217,139,157,170,195,76,160,19,1160
213051465,4,34,18,31,24,22,10,15,3,164,5,28,21,18,31,40,3,26,63,237,155,1001,649,628,816,749,320,507,131,4957
213051466,0,11,7,4,8,11,3,3,3,55,0,10,9,0,5,12,0,6,9,58,13,193,149,142,169,236,64,159,23,1148
213051467,0,24,10,9,12,18,0,9,0,81,3,13,14,4,13,10,0,9,21,86,58,329,297,346,379,305,159,276,43,2205
213051468,0,11,3,6,4,4,0,5,0,45,7,6,0,10,7,5,3,9,10,46,35,142,139,125,172,163,73,172,23,1041
214011370,6,42,28,34,70,84,48,53,0,364,18,61,68,79,206,197,49,102,108,892,246,1113,1001,1105,2126,2114,1001,1402,205,10307
214011371,10,73,65,69,98,82,57,59,12,518,23,45,35,36,56,69,10,59,133,464,663,2180,1934,2419,2575,2633,1064,1410,252,15131
214011372,6,28,25,15,19,19,11,14,0,147,4,16,10,6,19,18,0,20,43,139,138,773,605,637,614,441,223,364,80,3871
214011373,3,27,9,7,4,7,3,4,0,68,3,14,8,14,9,17,8,19,24,119,103,490,350,397,366,330,164,302,42,2531
214011374,6,39,26,24,28,26,8,21,3,176,6,29,23,15,22,30,10,20,49,199,118,698,521,540,598,578,288,550,81,3974
214011375,8,42,27,45,73,108,30,60,6,403,9,43,35,44,84,85,27,60,57,448,162,728,570,653,1002,1219,571,903,132,5945
214011376,0,9,7,11,10,12,4,8,0,54,0,11,3,9,11,14,8,6,11,71,39,211,121,150,146,204,95,166,24,1161
214021377,3,19,17,5,21,16,9,16,0,100,13,23,15,20,24,21,15,14,20,164,98,513,342,407,406,434,204,371,61,2827
214021378,0,16,22,13,18,12,8,4,3,96,4,18,12,12,15,25,3,9,31,121,117,499,376,341,335,446,221,413,59,2812
214021379,3,28,28,26,38,47,25,42,0,225,3,29,18,22,49,50,24,29,48,271,272,962,705,805,1296,1353,1119,1115,133,7753
214021380,13,65,56,77,100,112,69,71,4,567,15,73,58,60,72,92,31,58,95,559,412,2134,1663,1915,1921,1901,929,1365,223,12463
214021381,3,48,28,33,26,24,12,14,3,195,9,45,18,23,13,30,7,19,33,196,121,884,568,648,511,634,263,581,76,4284
214021382,6,29,24,29,10,9,8,17,0,119,5,23,8,10,9,16,10,17,17,123,82,514,354,381,338,397,164,334,42,2614
214021383,6,49,24,43,44,19,16,15,0,225,9,29,35,26,14,25,5,11,46,206,169,857,508,590,557,608,290,459,99,4132
214021384,4,33,27,33,43,34,25,28,3,228,10,34,25,21,28,27,13,17,57,234,266,1066,839,991,1021,859,420,580,136,6180
