SA2_MAINCODE_2016,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_15,CoPSW_2000_2999_H_16_24,CoPSW_2000_2999_H_25_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40,CoPSW_2000_2999_H_41_48,CoPSW_2000_2999_H_49mo,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000mo_H_0,CoPSW_3000mo_H_1_15,CoPSW_3000mo_H_16_24,CoPSW_3000mo_H_25_34,CoPSW_3000mo_H_35_39,CoPSW_3000mo_H_40,CoPSW_3000mo_H_41_48,CoPSW_3000mo_H_49mo,CoPSW_3000mo_H_NS,CoPSW_3000mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_15,CoPSW_PINS_H_16_24,CoPSW_PINS_H_25_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40,CoPSW_PINS_H_41_48,CoPSW_PINS_H_49mo,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_15,CoPSW_Tot_H_16_24,CoPSW_Tot_H_25_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40,CoPSW_Tot_H_41_48,CoPSW_Tot_H_49mo,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_15,ClAW_NNI_H_16_24,ClAW_NNI_H_25_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40,ClAW_NNI_H_41_48,ClAW_NNI_H_49mo,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_15,ClAW_1_149_H_16_24,ClAW_1_149_H_25_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40,ClAW_1_149_H_41_48,ClAW_1_149_H_49mo,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_15,ClAW_150_299_H_16_24,ClAW_150_299_H_25_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40,ClAW_150_299_H_41_48,ClAW_150_299_H_49mo,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_15,ClAW_300_399_H_16_24,ClAW_300_399_H_25_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40,ClAW_300_399_H_41_48,ClAW_300_399_H_49mo,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_15,ClAW_400_499_H_16_24,ClAW_400_499_H_25_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40,ClAW_400_499_H_41_48,ClAW_400_499_H_49mo,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_15,ClAW_500_649_H_16_24,ClAW_500_649_H_25_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40,ClAW_500_649_H_41_48,ClAW_500_649_H_49mo,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_15,ClAW_650_799_H_16_24,ClAW_650_799_H_25_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40,ClAW_650_799_H_41_48,ClAW_650_799_H_49mo,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_15,ClAW_800_999_H_16_24,ClAW_800_999_H_25_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40,ClAW_800_999_H_41_48,ClAW_800_999_H_49mo,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_15,ClAW_1000_1249_H_16_24,ClAW_1000_1249_H_25_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40,ClAW_1000_1249_H_41_48,ClAW_1000_1249_H_49mo,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_15,ClAW_1250_1499_H_16_24,ClAW_1250_1499_H_25_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40,ClAW_1250_1499_H_41_48,ClAW_1250_1499_H_49mo,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_15,ClAW_1500_1749_H_16_24,ClAW_1500_1749_H_25_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40,ClAW_1500_1749_H_41_48,ClAW_1500_1749_H_49mo,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_15,ClAW_1750_1999_H_16_24,ClAW_1750_1999_H_25_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40,ClAW_1750_1999_H_41_48,ClAW_1750_1999_H_49mo,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_15,ClAW_2000_2999_H_16_24,ClAW_2000_2999_H_25_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40,ClAW_2000_2999_H_41_48,ClAW_2000_2999_H_49mo,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000mo_H_0,ClAW_3000mo_H_1_15,ClAW_3000mo_H_16_24,ClAW_3000mo_H_25_34,ClAW_3000mo_H_35_39,ClAW_3000mo_H_40,ClAW_3000mo_H_41_48,ClAW_3000mo_H_49mo,ClAW_3000mo_H_NS,ClAW_3000mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_15,ClAW_PINS_H_16_24,ClAW_PINS_H_25_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40,ClAW_PINS_H_41_48,ClAW_PINS_H_49mo,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_15,ClAW_Tot_H_16_24,ClAW_Tot_H_25_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40,ClAW_Tot_H_41_48,ClAW_Tot_H_49mo,ClAW_Tot_H_NS,ClAW_Tot_H_Tot
101041017,3,0,0,3,6,4,5,3,0,32,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,12,33,120,101,134,90,51,37,44,11,620,0,4,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,8,3,4,3,0,0,0,0,0,0,9,3,11,3,4,0,0,0,0,0,26,3,15,18,9,3,3,0,0,0,50,0,12,14,21,4,5,0,0,0,62,10,4,15,37,24,17,3,0,0,114,4,3,10,20,41,17,4,3,0,102,8,6,3,26,51,22,10,9,0,133,5,0,5,3,27,10,10,6,0,58,3,0,0,0,5,3,7,5,0,22,5,0,0,0,3,0,3,3,0,13,0,0,0,0,0,0,3,6,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,0,0,0,7,37,71,75,117,167,74,41,33,10,615
101041018,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,36,37,33,35,15,9,23,0,195,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,8,0,4,4,3,0,0,0,0,0,10,0,6,0,8,3,5,0,0,0,20,3,0,0,5,5,6,0,0,0,23,0,3,0,10,3,4,0,0,0,21,0,0,0,0,5,0,0,0,0,8,0,0,0,3,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,13,31,19,17,0,4,0,123
101041019,0,0,0,0,8,3,0,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,103,83,134,115,47,27,43,10,593,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,10,3,18,0,3,0,0,0,0,0,20,0,12,5,10,0,0,0,0,0,29,3,11,17,11,3,0,0,0,0,51,0,12,27,20,15,0,0,0,0,75,11,4,13,37,29,10,9,0,0,104,10,0,18,33,41,22,4,7,0,129,6,3,10,17,41,21,6,11,4,114,4,0,0,7,24,6,13,3,0,68,4,0,0,6,12,7,6,0,0,43,0,0,0,0,0,3,0,0,0,10,0,0,0,0,3,0,8,3,0,17,0,0,0,0,3,0,0,0,0,4,0,3,0,3,0,3,0,0,0,11,37,79,88,142,179,77,40,34,7,681
101041020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,27,23,8,12,3,5,0,103,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,12,0,4,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,11,0,0,0,6,4,0,3,0,0,15,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,11,14,12,10,8,6,3,94
101041021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,28,21,27,17,11,7,8,0,109,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,7,0,0,0,0,0,0,8,0,0,4,6,0,0,0,0,0,14,0,3,0,0,3,0,0,0,0,7,0,3,0,0,3,0,0,0,0,6,0,3,0,4,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,15,10,19,9,3,3,3,0,69
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,8,27,21,48,34,8,6,12,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,7,3,3,3,0,0,0,0,0,0,11,0,8,6,0,0,0,0,0,0,13,0,3,3,10,5,0,0,0,0,31,0,3,3,4,4,0,0,0,0,14,3,0,5,5,6,4,4,3,0,32,0,3,0,7,3,4,3,3,0,18,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,17,31,18,10,9,6,3,130
101041024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,16,9,9,0,0,4,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,7,0,7,3,3,0,0,0,0,0,12,0,0,4,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,13,0,5,0,3,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,17,13,5,6,0,3,0,76
101041025,0,0,0,0,4,3,0,3,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,3,5,0,0,0,0,7,21,119,81,129,97,21,21,19,6,527,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,15,0,5,5,0,0,0,0,0,0,19,3,5,12,4,6,0,0,0,0,34,5,14,11,21,3,8,0,3,0,63,3,4,11,19,26,4,3,0,0,73,0,0,0,23,28,15,3,5,0,72,0,3,5,10,15,15,3,6,0,63,0,0,0,0,10,4,3,3,0,18,0,3,0,0,0,0,3,3,0,11,0,0,0,3,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,7,15,63,56,77,87,47,20,29,3,404
101041026,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,75,83,88,54,24,8,10,8,370,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,14,0,0,3,0,0,0,0,16,0,6,5,3,4,0,0,0,0,20,3,9,23,8,5,0,0,0,0,48,4,9,22,18,13,4,3,0,0,69,3,3,20,23,19,12,0,3,0,89,3,0,3,12,38,10,3,5,0,85,3,4,8,9,39,12,0,0,0,77,0,3,0,0,22,4,3,0,0,35,0,0,0,0,9,3,0,0,0,13,0,0,0,0,3,0,0,0,0,7,0,3,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,51,76,83,164,49,17,18,9,476
101041027,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,8,83,70,84,38,18,17,29,9,358,0,4,0,0,0,0,0,0,3,3,0,5,3,0,0,0,0,0,0,10,0,4,3,0,0,0,0,0,0,10,0,7,8,3,0,3,0,0,0,25,0,3,7,3,0,3,0,0,0,20,3,16,17,14,7,0,0,0,0,57,0,3,15,11,9,3,0,3,0,50,0,0,0,5,13,9,3,0,0,39,3,0,0,0,5,8,3,0,0,25,0,0,0,3,3,0,3,0,0,15,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,9,53,55,53,48,27,10,10,3,271
101051539,7,0,0,0,65,30,17,18,0,142,0,0,0,0,0,3,0,3,0,8,0,3,0,3,3,3,0,0,0,18,103,194,267,319,460,280,86,108,26,1830,0,3,0,0,0,0,0,0,0,3,0,20,3,0,0,0,0,0,0,26,0,17,0,3,0,0,0,3,0,32,0,16,7,7,0,0,0,0,0,41,0,16,25,7,13,3,0,0,0,72,3,18,48,45,28,7,8,0,0,162,10,14,28,43,66,21,11,9,3,201,11,6,16,40,96,38,16,11,0,234,11,5,9,21,92,37,17,15,3,224,4,0,3,6,51,25,4,14,0,110,4,0,3,10,20,25,9,7,0,74,0,0,0,3,8,8,3,9,0,33,0,0,0,0,0,6,3,4,0,25,0,0,0,0,5,3,0,0,0,11,0,0,0,3,3,0,0,0,0,12,51,122,150,191,376,181,75,89,9,1252
101051540,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,47,56,56,38,14,12,13,3,261,0,0,3,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,19,0,13,3,0,0,0,0,3,0,21,0,7,16,7,0,3,0,0,0,29,0,0,12,16,3,0,0,3,0,37,0,7,3,5,16,5,0,0,0,35,3,4,3,11,15,5,8,3,0,57,0,3,3,3,13,13,0,4,0,36,0,3,0,4,3,3,0,3,0,21,0,0,3,5,0,3,0,0,0,10,0,0,0,0,0,3,0,0,0,12,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,65,50,50,64,36,16,20,3,312
101061541,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,14,62,71,77,62,35,7,27,7,360,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,13,0,0,3,0,0,0,0,17,0,5,6,3,0,0,0,0,4,17,0,10,8,3,0,0,0,0,0,20,0,3,12,10,3,0,0,0,0,23,0,3,16,7,7,3,0,0,0,42,0,3,3,9,14,9,3,0,0,32,0,3,3,6,16,13,5,0,0,48,0,0,3,0,13,4,0,4,0,19,3,4,0,0,3,3,3,3,0,19,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,46,53,41,56,29,17,14,4,270
101061542,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,12,36,35,30,17,12,0,17,5,176,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,8,0,11,4,0,0,3,0,0,0,18,0,3,0,0,0,0,0,0,0,14,0,7,7,4,0,0,0,0,0,18,0,0,8,3,6,7,0,0,0,25,0,0,5,8,4,3,0,0,0,20,0,0,0,5,11,5,3,0,0,23,0,0,0,0,3,4,0,0,0,12,0,0,0,4,0,3,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,45,25,31,31,29,4,12,0,173
101061543,3,0,0,0,0,3,3,3,0,14,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,6,17,74,91,112,73,58,18,24,6,477,0,0,0,0,0,4,0,0,0,7,0,3,0,0,0,0,0,3,0,5,3,13,5,0,0,0,0,0,0,26,0,6,7,5,7,0,3,0,0,31,0,8,11,3,5,3,0,0,0,39,5,10,19,25,17,0,0,0,0,86,0,7,6,24,35,5,3,7,0,98,3,6,3,17,33,23,6,7,0,102,0,0,7,10,20,8,7,4,0,67,3,0,0,5,16,12,0,4,0,38,0,0,0,0,15,5,4,0,0,36,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,3,3,0,7,0,0,0,0,9,16,62,80,99,160,68,31,38,11,558
101061544,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,25,41,34,16,8,11,3,174,0,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,5,0,3,3,3,0,0,0,0,0,9,0,10,3,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,9,3,0,4,4,0,5,0,0,0,24,0,0,7,9,3,0,0,0,0,25,0,0,4,5,16,3,3,0,0,33,0,4,4,0,12,9,3,3,0,39,0,3,0,0,4,3,0,0,0,17,0,0,0,4,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,41,32,45,22,8,10,3,197
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,58,30,32,6,16,0,3,4,151,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,14,0,7,0,3,0,0,0,0,0,8,0,3,4,5,0,0,0,0,0,19,0,3,0,3,0,0,0,0,0,17,0,3,3,8,0,0,0,0,0,12,0,3,3,3,0,5,3,0,0,24,0,3,0,4,0,3,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,46,20,26,9,14,4,3,3,131
102011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,61,26,29,16,17,10,10,9,173,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,9,5,0,0,0,0,0,0,18,0,9,0,3,0,0,0,0,0,14,0,5,3,4,0,0,0,0,0,13,0,11,10,6,0,0,0,0,0,27,0,4,4,5,3,0,0,0,0,16,0,0,4,7,3,3,0,0,0,15,0,3,0,4,3,3,0,0,0,15,0,0,3,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,28,25,10,16,0,8,0,153
102011030,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,40,15,26,19,17,9,9,6,148,0,4,0,0,0,0,0,0,0,8,0,8,3,0,0,0,0,0,0,6,3,10,4,0,0,0,0,0,0,16,0,9,13,3,0,0,0,0,0,24,0,10,5,3,6,0,0,0,0,21,3,10,22,22,10,4,0,3,0,69,3,9,6,15,29,13,9,4,3,91,0,5,13,14,55,32,12,3,0,141,5,0,5,9,31,20,16,6,0,100,0,0,0,0,16,27,6,10,0,65,0,3,3,4,9,17,10,8,0,42,0,0,4,0,10,3,4,3,0,19,0,3,0,0,4,4,0,14,0,23,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,3,0,3,0,8,18,61,74,82,170,118,57,60,3,642
102011031,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,7,20,51,254,239,275,170,99,48,46,21,1201,3,0,3,0,0,0,0,0,0,10,0,28,3,0,0,0,0,0,0,32,0,36,5,0,0,0,0,0,0,45,0,43,20,6,0,3,0,0,0,76,7,22,41,6,3,3,0,0,0,89,7,25,51,38,14,13,0,3,0,160,0,14,36,55,34,20,8,3,3,175,3,6,20,41,68,34,23,3,3,200,8,3,10,45,47,31,16,6,0,165,3,3,0,7,24,28,11,9,0,76,0,3,3,4,7,20,0,6,0,44,0,0,3,0,3,3,4,9,0,17,0,0,0,8,5,13,5,15,3,46,0,0,4,0,3,3,0,4,0,15,0,0,5,3,0,0,0,0,0,15,34,188,204,217,210,167,80,59,8,1166
102011032,8,0,0,3,45,12,8,4,0,71,0,0,0,0,4,0,0,0,0,5,0,3,0,3,4,9,0,0,10,29,105,281,338,395,405,272,133,102,28,2057,0,0,0,0,0,0,0,4,0,8,3,27,9,0,0,4,0,0,0,47,7,41,15,0,0,0,0,0,0,75,5,44,53,6,3,0,3,4,0,126,0,56,84,16,9,9,0,0,0,174,21,55,159,102,40,29,0,3,4,413,25,17,95,129,125,61,8,7,10,472,18,15,71,122,213,129,33,21,3,628,34,16,30,84,291,141,30,31,8,666,7,3,20,23,136,73,22,21,3,310,12,6,3,22,104,61,14,17,0,249,3,3,3,6,55,32,16,14,0,127,3,3,0,10,39,34,13,20,0,125,3,5,0,0,5,4,3,7,0,30,4,4,4,4,9,10,4,0,0,40,150,302,553,520,1033,590,160,149,31,3488
102011033,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,19,30,57,56,120,67,41,7,7,408,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,7,0,5,3,0,0,0,0,0,0,9,0,11,3,0,0,0,0,0,0,13,0,5,3,3,0,0,0,0,0,11,0,3,3,4,0,3,0,0,0,20,0,6,6,9,7,0,0,0,0,30,0,0,0,3,4,4,0,0,0,17,0,0,3,3,10,9,3,0,0,21,0,0,0,0,6,0,0,4,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,32,25,18,34,16,9,9,0,150
102011034,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,18,87,56,58,42,11,17,19,3,314,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,5,0,4,3,3,0,0,0,0,0,14,0,10,13,0,0,0,0,0,0,22,0,4,7,0,0,0,0,0,0,20,3,6,10,10,3,0,0,0,0,27,0,9,10,20,8,3,0,0,0,48,0,5,3,14,12,3,0,0,0,37,0,0,7,3,8,4,5,0,0,28,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,45,55,46,34,17,5,3,0,220
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,27,30,37,32,7,9,3,0,149,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,3,10,3,0,0,0,0,16,0,0,3,0,5,0,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,19,15,5,5,3,3,3,80
102011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,54,36,45,24,19,8,13,3,211,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,8,0,7,9,5,0,0,0,0,0,19,0,5,13,3,5,0,0,0,0,25,4,5,3,18,4,7,0,0,0,44,0,0,5,9,11,8,0,3,0,41,0,0,0,10,32,16,7,4,0,78,3,0,3,5,22,22,18,6,0,75,0,3,0,0,13,10,8,4,0,33,0,0,0,0,0,7,3,4,0,21,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,33,37,48,91,65,33,29,4,360
