SA2_MAINCODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
110031196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,4,0,3,12,0,0,0,0,0,0,0,5,0,3,10,0,6,0,11,0,4,0,4,6,20,45,0,18,0,18,3,12,0,17,5,26,66,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,6,3,0,5,0,0,0,3,0,3,0,3,3,4,12,0,5,0,6,7,5,0,14,11,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110031197,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,8,0,8,0,0,0,0,0,0,5,0,6,0,6,0,0,0,0,0,0,9,4,14,0,20,3,8,0,8,3,3,33,5,10,0,9,0,8,0,8,3,0,23,0,19,0,24,0,25,0,25,5,15,69,9,61,0,69,3,39,0,39,11,22,148,0,0,0,0,0,0,0,0,30,0,33,0,0,0,0,0,0,0,0,41,3,42,0,0,0,3,0,0,0,0,9,0,10,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,4,5,0,14,0,3,14,0,3,0,7,3,3,0,3,0,0,11,0,9,0,13,0,7,0,7,0,6,36,6,19,0,26,10,19,0,25,80,15,157,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0
110031198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,4,0,0,9,0,0,0,0,3,4,0,4,0,0,10,0,8,0,8,0,11,0,8,3,12,39,3,19,0,22,4,15,0,21,3,12,63,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,5,3,0,5,3,9,14,0,9,0,9,3,3,0,10,21,9,40,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
110041199,0,3,0,3,0,0,0,0,0,0,9,0,4,0,4,0,0,0,0,0,0,6,0,5,0,5,0,0,0,0,0,0,5,0,7,0,5,0,0,0,0,0,3,12,0,10,0,11,0,5,0,10,3,4,21,0,11,0,11,4,11,0,13,0,3,32,0,19,0,19,4,36,0,36,5,21,90,0,65,0,65,10,55,0,61,14,30,173,0,0,0,0,0,0,0,0,39,6,41,0,0,0,0,0,0,0,0,30,4,30,0,4,0,4,0,0,0,0,12,0,21,0,0,0,3,0,0,0,0,0,0,3,0,10,0,13,3,9,0,10,0,0,27,0,7,0,8,3,5,0,11,0,0,14,3,15,0,15,0,17,0,19,14,18,63,8,33,0,38,11,29,0,37,100,23,202,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
110041200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,7,0,6,0,5,0,0,13,0,3,0,3,0,3,0,3,0,0,9,0,8,0,9,0,4,0,4,4,18,36,3,16,0,14,0,20,0,19,6,14,57,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,8,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,14,0,8,0,6,15,10,0,21,13,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110041201,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,9,3,0,0,4,0,3,0,3,0,0,7,0,19,0,15,4,15,0,15,3,25,60,3,25,0,29,11,22,0,29,3,26,91,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,3,4,0,0,0,0,0,3,0,4,0,0,6,0,10,0,11,3,5,0,10,4,14,33,0,12,0,13,3,14,0,17,38,17,84,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
110041202,0,4,0,4,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,11,3,3,0,7,0,0,0,0,0,0,5,6,29,0,34,3,10,0,16,3,3,52,0,12,0,11,5,25,0,33,7,3,52,0,27,0,26,9,66,0,72,16,28,133,12,75,0,87,19,99,0,116,18,31,261,0,0,0,0,0,0,0,0,72,0,72,0,3,0,3,0,0,0,0,64,0,71,0,6,0,6,7,0,0,9,20,3,36,0,3,0,3,3,0,0,3,0,0,7,7,21,0,26,22,14,0,29,4,0,61,5,6,0,16,9,5,0,10,3,3,34,3,35,0,39,10,30,0,39,6,7,94,17,70,0,92,42,52,0,94,171,17,372,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,11,0,7,0,0
110041203,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,12,0,13,0,16,0,0,0,0,0,0,23,3,14,0,15,0,0,0,0,3,3,20,4,49,0,56,5,24,0,32,5,6,99,3,24,0,34,3,48,3,55,8,3,96,3,66,0,71,12,107,3,126,25,49,263,18,177,0,195,21,192,3,218,43,56,515,3,0,0,4,0,0,0,0,106,3,116,0,3,0,4,0,0,0,0,109,0,116,0,3,0,9,3,3,0,4,46,3,63,4,3,0,8,8,3,0,9,6,0,25,12,22,0,32,35,20,0,59,0,0,90,4,16,0,19,10,16,0,25,3,3,60,3,51,0,54,12,39,0,52,21,28,152,31,95,0,127,72,88,0,152,298,44,618,0,0,0,0,0,0,0,0,15,0,20,0,0,0,0,0,0,0,0,15,3,16,0,0
110041204,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,7,0,12,0,13,0,0,0,0,0,3,16,0,13,0,18,0,0,0,6,0,0,21,3,36,0,41,7,6,0,14,6,7,59,5,24,0,23,3,9,0,14,4,6,50,3,39,0,45,6,25,0,34,20,36,131,15,128,0,139,16,43,0,64,29,52,279,0,0,0,0,0,0,0,0,28,0,29,0,3,0,3,0,0,0,0,24,0,26,0,0,0,0,0,0,0,0,5,0,9,0,0,0,3,0,0,0,0,0,0,4,0,6,0,7,5,5,0,10,0,0,16,0,0,0,0,3,0,0,4,0,0,10,0,11,0,11,0,6,0,9,4,14,39,8,17,0,28,5,10,0,16,63,17,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
110041205,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,4,0,10,0,11,0,4,0,5,0,3,17,0,3,0,8,3,4,0,8,3,0,16,8,15,0,16,0,17,0,17,7,23,63,10,39,0,40,3,22,0,26,7,29,105,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,3,4,0,8,3,0,12,3,0,0,4,5,0,0,5,0,0,10,4,3,0,5,3,3,0,5,0,0,14,0,0,0,3,3,0,0,4,0,0,6,0,16,0,19,3,5,0,10,10,12,54,10,22,0,35,12,15,0,24,47,12,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
111011206,0,6,0,5,0,0,0,0,0,0,5,0,13,0,12,0,0,0,0,0,0,12,0,12,0,15,0,0,0,0,0,0,15,8,18,0,23,0,0,0,0,0,0,23,4,34,0,37,4,13,0,18,3,0,59,3,7,0,14,3,16,0,19,0,0,33,0,20,0,24,6,39,0,47,13,20,107,13,112,0,128,12,68,0,84,18,23,247,0,0,0,0,0,0,0,0,72,0,71,3,3,0,3,0,0,0,0,69,0,70,0,3,0,3,23,0,0,22,37,0,63,3,0,0,5,35,6,0,40,0,0,42,3,11,0,17,120,21,0,140,6,0,162,0,3,0,7,23,3,0,23,0,0,33,10,23,0,28,20,30,0,43,15,18,109,21,44,0,60,216,58,0,274,192,24,545,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
111011207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,4,0,3,7,0,6,0,6,0,5,0,3,0,3,16,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,14,0,0,13,0,0,14,0,3,0,3,6,0,0,6,0,0,9,0,0,0,5,3,3,0,3,0,5,16,0,3,0,5,23,3,0,24,10,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111011208,0,0,0,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,6,0,17,0,13,0,0,0,0,0,3,19,0,14,0,14,0,3,0,5,0,3,23,6,51,0,61,17,32,0,53,13,5,131,3,19,0,25,22,55,0,74,11,0,104,6,47,0,52,6,94,0,105,26,18,202,17,164,0,174,45,187,0,238,50,31,494,3,0,0,6,0,0,0,0,164,0,167,4,3,0,10,0,0,0,0,151,3,157,3,12,0,17,54,0,0,53,64,0,134,9,12,0,18,102,10,0,112,0,0,126,25,27,0,48,383,62,0,443,16,3,505,7,9,0,20,68,24,0,94,12,3,129,10,40,0,50,32,71,0,103,22,22,196,58,98,0,159,641,170,0,806,417,37,1418,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,17,0,17,0,0
111011209,0,4,0,4,0,0,0,0,0,0,4,0,6,0,6,0,0,0,0,0,0,10,0,19,0,19,0,0,0,0,0,0,19,0,28,0,29,0,0,0,0,0,0,33,9,52,0,65,11,10,0,21,3,4,95,0,37,0,36,8,22,0,31,3,3,79,6,59,0,59,8,57,3,63,7,28,166,21,198,0,218,31,92,3,124,22,38,399,3,3,0,6,0,0,0,0,103,0,104,5,3,0,6,0,0,0,0,104,3,120,9,9,0,15,26,3,0,31,55,0,100,4,12,0,11,56,9,0,61,0,0,78,3,18,0,24,169,27,0,196,10,6,231,4,16,0,17,29,28,0,58,4,3,80,8,39,0,46,25,34,0,55,18,17,137,35,101,0,137,302,100,0,402,293,29,853,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,11,0,11,0,3
111011210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,4,0,4,3,3,10,0,5,0,5,0,3,0,3,0,0,6,0,4,0,7,0,6,0,11,3,4,23,0,16,0,17,0,12,0,17,4,7,45,0,0,0,0,0,0,0,0,12,0,12,0,0,0,4,0,0,0,0,23,0,27,4,0,0,3,9,0,0,11,13,0,25,0,0,0,0,11,0,0,11,0,0,12,0,3,0,7,38,10,0,46,4,0,55,0,3,0,3,3,3,0,7,0,0,9,0,10,0,10,6,8,0,13,5,4,30,3,18,0,27,63,20,0,85,64,5,176,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0
111011211,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,9,0,9,0,0,0,4,0,0,13,0,3,0,3,3,3,0,7,0,0,12,0,10,0,11,0,3,0,3,0,3,20,0,26,0,30,8,8,0,9,4,0,47,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,3,0,0,3,0,0,4,0,0,0,3,13,5,0,14,4,0,14,0,3,0,3,4,0,0,4,0,0,9,0,3,0,3,0,7,0,7,0,0,7,3,4,0,10,21,11,0,25,17,6,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111011212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,0,6,0,3,0,3,0,3,0,7,0,0,8,0,5,0,5,0,15,0,15,0,8,30,3,22,0,19,3,20,0,23,3,8,50,3,0,0,3,0,0,0,0,35,0,38,4,0,0,4,0,0,0,0,21,0,24,0,0,0,0,5,0,0,5,14,0,21,0,3,0,3,13,3,0,11,0,0,22,3,3,0,3,25,5,0,32,0,0,41,0,3,0,4,6,7,0,7,0,0,13,0,4,0,4,6,4,0,11,3,5,29,8,16,0,23,51,16,0,72,80,5,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111011213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,3,0,6,0,0,0,0,0,0,9,0,4,0,4,0,3,0,3,0,0,7,0,7,0,7,0,8,0,9,3,4,21,0,18,0,25,0,11,0,9,3,4,39,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,8,0,0,12,0,0,0,0,19,0,0,24,0,0,24,0,6,0,3,0,0,0,0,0,0,4,0,6,0,7,3,11,0,14,3,3,28,3,13,0,16,32,11,0,44,7,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111011214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,16,3,7,0,8,3,0,0,6,0,0,18,9,44,0,52,12,17,0,31,3,4,86,0,4,0,11,8,26,0,26,9,0,46,3,38,0,36,0,56,0,58,13,17,130,17,109,0,120,25,98,0,121,29,22,290,0,0,0,0,0,0,0,0,99,4,106,0,0,0,4,0,0,0,0,75,0,77,0,3,0,3,24,4,0,29,36,0,69,8,3,0,6,54,0,0,54,0,0,65,7,15,0,26,145,31,0,175,3,0,205,0,3,0,9,22,5,0,29,4,0,38,4,26,0,24,16,36,0,54,18,9,103,19,53,0,74,260,71,0,334,239,19,658,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,3,0,9,0,0
111021215,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,5,0,5,0,0,7,0,3,0,3,0,0,0,0,0,0,11,0,4,0,7,4,20,0,27,0,3,38,5,17,0,22,4,29,0,32,0,8,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,0,3,0,0,8,0,3,0,3,4,0,0,4,0,0,4,0,3,0,4,7,0,0,7,0,0,12,0,3,0,3,3,4,0,3,0,0,7,3,7,0,9,12,8,0,17,3,3,41,6,17,0,20,24,14,0,41,13,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111021216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,3,3,0,8,4,3,21,0,14,0,14,3,9,0,10,4,3,34,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,6,0,0,6,0,0,8,0,0,0,0,5,0,0,5,0,0,10,0,0,0,0,3,0,0,3,3,0,3,0,7,0,7,0,0,0,0,5,0,9,3,5,0,13,19,0,0,19,19,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111021217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,7,0,10,0,17,0,6,0,6,5,0,24,3,12,0,8,3,5,0,5,3,0,19,0,8,0,14,0,19,0,18,9,12,52,3,39,0,44,7,28,0,35,9,18,102,0,0,0,0,0,0,0,0,15,0,15,0,3,0,4,0,0,0,0,10,0,16,0,0,0,0,3,0,0,9,11,0,18,0,0,0,0,10,0,0,6,0,0,12,6,6,0,13,33,7,0,39,0,0,55,0,3,0,3,17,3,0,17,0,0,21,8,10,0,16,7,11,0,18,7,3,42,17,19,0,40,70,20,0,90,43,4,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111021218,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,7,0,6,0,8,0,0,0,0,0,0,8,0,14,0,13,4,0,0,4,0,0,15,6,34,0,37,3,10,0,9,3,3,57,0,12,0,13,3,12,0,12,4,0,31,3,38,0,44,3,53,0,58,17,18,137,13,107,0,128,14,77,0,90,20,24,259,3,0,0,3,0,0,0,0,48,0,50,0,3,0,3,0,0,0,0,51,0,58,0,3,0,3,16,0,0,16,18,0,36,0,5,0,5,25,3,0,27,8,0,39,0,14,0,18,94,15,0,106,3,0,130,0,3,0,6,15,10,0,19,4,0,30,9,23,0,26,24,36,0,59,24,22,125,13,48,0,65,172,55,0,231,149,21,464,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
111021219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,0,11,0,10,0,5,0,0,0,3,3,0,15,0,20,0,20,3,10,0,10,3,3,36,0,7,0,9,3,10,0,14,0,3,26,0,19,0,19,4,32,0,36,12,6,68,3,62,0,69,9,51,0,55,13,11,151,0,0,0,0,0,0,0,0,40,0,37,0,0,0,0,3,0,0,3,38,0,44,0,3,0,4,12,0,0,11,24,6,43,3,3,0,4,20,0,0,21,0,3,28,3,5,0,8,54,10,0,67,4,0,80,4,11,0,14,13,6,0,19,6,0,34,3,13,0,20,11,26,0,33,10,14,72,17,37,0,55,112,46,0,155,115,20,346,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0
111021220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,4,0,6,0,6,0,0,0,0,3,0,12,0,5,0,9,3,6,0,10,0,0,11,0,5,0,5,0,8,0,8,0,0,13,0,27,0,26,4,13,0,15,3,3,50,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,4,0,0,4,0,0,4,0,3,0,3,16,0,0,19,0,0,23,0,0,0,3,6,0,0,6,0,0,10,0,7,0,7,3,9,0,11,3,5,24,5,12,0,15,27,6,0,35,28,12,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111021221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,6,0,6,4,9,0,9,3,0,18,0,12,0,12,4,6,0,8,7,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,10,0,0,10,0,0,11,0,0,0,0,3,0,0,3,0,0,4,0,3,0,3,0,7,0,13,0,0,14,0,10,0,8,12,7,0,18,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
