SA2_MAINCODE_2016,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_15,TaTW_1000_1249_H_16_24,TaTW_1000_1249_H_25_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40,TaTW_1000_1249_H_41_48,TaTW_1000_1249_H_49mo,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_15,TaTW_1250_1499_H_16_24,TaTW_1250_1499_H_25_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40,TaTW_1250_1499_H_41_48,TaTW_1250_1499_H_49mo,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_15,TaTW_1500_1749_H_16_24,TaTW_1500_1749_H_25_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40,TaTW_1500_1749_H_41_48,TaTW_1500_1749_H_49mo,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_15,TaTW_1750_1999_H_16_24,TaTW_1750_1999_H_25_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40,TaTW_1750_1999_H_41_48,TaTW_1750_1999_H_49mo,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_15,TaTW_2000_2999_H_16_24,TaTW_2000_2999_H_25_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40,TaTW_2000_2999_H_41_48,TaTW_2000_2999_H_49mo,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000mo_H_0,TaTW_3000mo_H_1_15,TaTW_3000mo_H_16_24,TaTW_3000mo_H_25_34,TaTW_3000mo_H_35_39,TaTW_3000mo_H_40,TaTW_3000mo_H_41_48,TaTW_3000mo_H_49mo,TaTW_3000mo_H_NS,TaTW_3000mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_15,TaTW_PINS_H_16_24,TaTW_PINS_H_25_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40,TaTW_PINS_H_41_48,TaTW_PINS_H_49mo,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_15,TaTW_Tot_H_16_24,TaTW_Tot_H_25_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40,TaTW_Tot_H_41_48,TaTW_Tot_H_49mo,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_15,CoPSW_NNI_H_16_24,CoPSW_NNI_H_25_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40,CoPSW_NNI_H_41_48,CoPSW_NNI_H_49mo,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_15,CoPSW_1_149_H_16_24,CoPSW_1_149_H_25_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40,CoPSW_1_149_H_41_48,CoPSW_1_149_H_49mo,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_15,CoPSW_150_299_H_16_24,CoPSW_150_299_H_25_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40,CoPSW_150_299_H_41_48,CoPSW_150_299_H_49mo,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_15,CoPSW_300_399_H_16_24,CoPSW_300_399_H_25_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40,CoPSW_300_399_H_41_48,CoPSW_300_399_H_49mo,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_15,CoPSW_400_499_H_16_24,CoPSW_400_499_H_25_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40,CoPSW_400_499_H_41_48,CoPSW_400_499_H_49mo,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_15,CoPSW_500_649_H_16_24,CoPSW_500_649_H_25_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40,CoPSW_500_649_H_41_48,CoPSW_500_649_H_49mo,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_15,CoPSW_650_799_H_16_24,CoPSW_650_799_H_25_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40,CoPSW_650_799_H_41_48,CoPSW_650_799_H_49mo,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_15,CoPSW_800_999_H_16_24,CoPSW_800_999_H_25_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40,CoPSW_800_999_H_41_48,CoPSW_800_999_H_49mo,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_15,CoPSW_1000_1249_H_16_24,CoPSW_1000_1249_H_25_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40,CoPSW_1000_1249_H_41_48,CoPSW_1000_1249_H_49mo,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_15,CoPSW_1250_1499_H_16_24,CoPSW_1250_1499_H_25_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40,CoPSW_1250_1499_H_41_48,CoPSW_1250_1499_H_49mo,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_15,CoPSW_1500_1749_H_16_24,CoPSW_1500_1749_H_25_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40,CoPSW_1500_1749_H_41_48,CoPSW_1500_1749_H_49mo,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_15,CoPSW_1750_1999_H_16_24,CoPSW_1750_1999_H_25_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40,CoPSW_1750_1999_H_41_48,CoPSW_1750_1999_H_49mo,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot
205021084,3,3,0,4,15,12,6,3,0,46,0,0,0,0,3,3,3,9,0,16,0,0,0,0,4,4,3,3,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,11,33,31,37,74,70,32,41,8,331,0,0,0,0,0,0,0,0,0,6,0,16,0,0,0,0,0,0,3,18,4,20,3,3,0,0,3,0,0,37,0,14,13,4,0,0,0,3,0,40,10,13,27,13,3,0,3,0,3,63,11,9,17,22,6,5,0,0,0,78,5,3,16,30,9,0,0,0,0,68,5,3,9,18,17,6,3,3,0,52,0,0,0,7,3,7,6,0,0,21,0,0,0,0,3,0,0,7,0,13,3,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,3,3,0,10
205021085,0,0,0,3,8,9,3,6,0,31,3,0,0,3,3,9,0,4,0,17,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,36,21,21,40,47,15,31,3,218,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,14,0,11,5,4,0,0,0,0,0,22,0,13,11,3,0,0,0,0,0,28,0,11,8,5,0,0,0,3,0,27,0,6,9,19,3,0,0,0,0,44,0,6,3,8,3,0,0,0,0,26,5,0,3,7,10,3,4,0,0,33,0,0,0,4,6,0,0,0,0,14,0,0,0,0,0,3,0,0,0,6,4,0,0,0,3,0,4,0,0,16,0,0,0,0,0,3,0,0,0,3
205021086,0,0,3,0,0,7,4,0,0,23,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,8,11,15,9,28,33,11,18,0,133,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,0,3,3,0,0,0,0,0,0,7,0,0,6,4,0,0,0,0,0,8,3,3,4,3,3,0,0,0,0,19,0,4,5,14,0,0,0,0,0,28,0,3,0,3,4,0,0,8,0,21,0,0,3,7,0,0,3,3,0,19,0,0,3,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0
205031087,0,0,3,0,3,8,6,7,0,28,0,0,0,3,3,7,3,5,0,26,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,3,0,6,0,14,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,3,0,11,12,41,38,36,46,73,27,48,8,317,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,21,0,8,0,0,0,0,0,0,0,15,3,12,11,3,0,0,0,0,0,31,0,8,11,0,0,0,0,0,0,28,3,9,8,12,3,0,3,5,0,42,3,3,7,17,8,4,9,6,0,53,0,0,4,11,3,4,3,3,0,25,0,0,0,3,0,0,4,0,0,15,0,0,0,0,5,0,0,0,0,8,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4
205031088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031089,3,0,0,3,16,12,6,15,0,55,0,3,3,0,3,9,9,8,0,33,0,0,0,0,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,8,0,14,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,4,10,9,26,23,24,51,84,35,66,8,338,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,11,3,14,3,0,0,0,0,0,0,30,0,22,3,0,0,0,0,0,0,27,3,13,10,3,3,0,0,0,0,32,3,5,9,17,0,0,0,3,0,40,0,3,7,14,4,0,0,3,0,34,0,4,3,5,4,0,0,0,0,18,0,0,0,6,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
205031090,3,0,3,3,22,31,24,20,0,113,0,0,0,3,11,21,17,15,0,64,0,0,0,0,6,14,11,12,0,43,3,0,0,0,3,3,3,5,0,18,0,0,0,0,4,7,17,10,0,48,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,3,0,0,0,10,23,43,46,56,144,174,99,98,11,703,0,0,0,0,0,0,0,0,0,0,6,36,0,0,0,0,0,0,3,53,0,36,3,3,0,0,0,0,3,44,0,15,7,5,0,0,0,0,0,34,4,6,30,17,0,4,0,0,0,57,7,14,28,15,8,6,3,0,0,72,3,3,19,21,16,5,3,3,0,72,3,0,9,13,16,3,7,5,0,61,5,0,3,10,8,6,5,0,0,35,0,0,0,0,6,7,3,0,0,17,3,0,0,0,3,3,0,0,0,13,3,0,0,0,0,0,4,0,0,9
205031091,3,0,0,0,13,29,15,11,0,74,0,0,0,3,8,12,7,8,0,39,3,0,0,0,5,4,0,11,0,22,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,4,0,3,0,8,26,47,43,65,107,120,46,69,10,525,0,0,3,3,0,0,0,0,0,6,5,32,0,0,0,0,0,0,0,36,3,29,6,3,0,0,0,0,0,46,8,17,12,4,0,0,0,0,0,48,3,12,27,7,0,0,0,0,0,59,4,20,22,20,8,3,0,3,4,88,6,6,9,31,28,4,6,4,0,91,4,0,4,9,18,9,3,4,0,50,0,0,3,9,4,3,0,0,0,27,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,0,5,0,16,0,0,0,0,0,11,0,3,0,13
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031093,7,4,3,6,21,61,17,25,0,144,3,0,0,0,15,28,16,16,0,77,0,0,0,0,7,16,14,10,3,52,0,0,0,0,11,8,3,3,0,27,0,0,0,0,3,6,4,13,0,34,0,0,0,0,0,0,0,8,0,7,0,0,0,0,4,6,3,4,0,20,47,93,68,88,176,262,96,131,15,978,0,0,0,0,0,3,0,0,0,7,5,41,0,0,0,0,0,0,4,55,5,50,13,6,0,3,0,0,0,79,5,29,30,4,0,0,0,0,0,77,3,20,37,12,3,3,0,0,0,90,11,27,47,48,9,6,6,8,3,163,8,15,22,54,17,9,5,11,0,140,10,4,8,38,43,7,3,4,0,120,7,3,9,15,11,14,8,5,0,72,4,0,3,5,0,11,3,4,0,30,0,0,0,3,3,12,17,3,0,34,4,0,0,0,0,10,3,3,0,25
205041094,6,0,3,4,11,19,0,9,0,57,3,5,3,4,22,12,6,3,0,64,3,0,3,4,31,28,7,12,0,81,3,0,0,3,36,30,14,17,0,106,21,3,9,9,115,62,56,73,0,344,29,3,6,6,90,20,37,73,0,256,7,0,0,0,4,0,3,7,3,25,73,51,42,47,355,213,143,207,10,1141,0,3,0,0,3,0,0,0,0,8,0,14,0,0,0,0,0,0,0,11,3,12,5,0,0,0,0,0,0,20,3,14,7,0,0,0,0,0,0,25,0,6,9,3,0,0,0,0,3,26,0,5,10,14,3,0,0,0,0,35,0,3,5,9,3,3,0,0,0,37,0,0,0,4,3,0,0,0,0,12,0,0,0,3,4,5,0,3,0,17,0,0,0,0,0,0,3,0,0,11,0,0,0,3,4,3,5,0,0,14,0,0,0,0,12,0,3,3,0,21
205041095,0,5,0,7,22,36,16,15,3,99,0,0,0,3,16,26,10,11,0,61,0,0,3,0,10,20,14,5,0,54,4,0,0,3,16,9,7,5,0,39,3,0,0,5,29,20,17,27,3,99,3,0,3,0,13,10,5,13,0,52,0,0,0,5,3,0,0,5,3,25,28,44,42,58,196,195,91,116,12,790,0,3,0,0,0,0,0,0,0,6,0,22,0,3,0,0,0,0,0,29,0,30,10,0,3,0,0,0,0,42,4,21,25,5,0,0,0,0,0,59,3,23,37,17,4,0,0,0,0,83,7,18,27,50,3,3,0,0,0,122,6,13,25,52,33,12,0,6,0,140,7,9,11,16,24,8,5,8,4,92,5,4,3,9,19,10,7,5,0,55,0,0,3,7,3,13,4,4,0,41,3,0,0,3,10,3,6,6,0,31,0,0,0,0,0,3,4,0,0,8
205041096,4,8,4,9,64,64,32,35,0,221,3,0,0,10,37,42,16,27,3,142,4,0,5,4,28,35,26,21,0,118,4,0,0,0,32,41,21,17,5,115,15,0,3,4,55,40,32,28,0,176,0,0,0,3,7,7,10,9,0,41,0,0,0,0,10,5,3,4,3,22,54,60,58,69,372,390,186,207,24,1407,0,5,0,0,0,0,0,0,0,3,0,39,3,0,0,0,0,0,0,44,3,48,10,4,0,0,0,0,3,73,3,33,29,8,3,0,0,0,0,82,8,25,37,18,0,3,0,0,3,95,4,23,45,50,18,6,3,3,0,157,15,11,22,46,35,7,7,3,4,164,12,6,20,44,63,26,7,11,3,176,11,9,16,18,48,32,14,10,0,150,10,0,3,6,36,29,22,8,0,112,10,0,0,6,19,15,17,8,0,78,4,0,0,0,7,23,9,12,0,52
205041097,6,5,6,17,41,81,41,35,4,228,4,0,6,5,38,46,31,22,0,149,9,0,0,3,17,34,18,14,3,99,3,0,0,0,14,23,8,13,0,67,0,0,0,0,15,23,10,27,0,74,0,0,0,0,7,0,4,13,3,27,6,0,0,3,11,6,0,3,3,33,57,82,80,125,367,440,178,211,21,1547,4,3,3,0,0,3,0,0,0,16,5,80,11,0,0,0,0,0,0,95,3,69,12,8,0,0,0,0,0,91,8,63,35,17,3,0,0,3,3,132,6,28,67,30,6,0,0,7,0,149,10,35,68,100,24,12,0,8,6,265,7,8,29,93,45,17,8,12,3,225,6,9,15,47,57,18,8,14,0,183,4,10,7,26,24,28,18,7,3,121,8,0,8,5,17,13,12,4,0,65,3,0,0,0,0,7,3,5,0,26,0,0,0,0,3,9,3,5,0,19
205041098,0,0,0,0,3,0,3,0,0,13,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,5,5,23,24,7,11,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,0,0,3,0,13,16,0,13,0,52,0,0,3,3,22,12,5,16,0,60,0,0,0,6,29,23,9,21,0,93,0,0,0,3,38,14,4,41,0,97,10,0,0,3,35,21,32,106,0,202,7,0,0,3,12,9,39,135,3,211,0,0,0,0,0,0,3,3,0,14,27,16,17,32,179,108,101,336,14,826,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,11,0,0,6,3,0,0,0,0,0,10,0,3,4,3,3,0,0,0,0,13,0,0,5,7,3,0,0,0,0,13,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,4,5,8,0,19,0,0,0,0,7,4,8,10,0,21,0,0,0,0,12,3,7,3,0,26,0,0,0,0,3,0,0,3,0,5
205051101,0,0,0,4,20,44,14,16,0,101,0,0,0,0,3,24,6,13,0,43,0,0,0,0,4,4,5,7,0,21,0,0,0,0,0,3,3,7,0,16,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,3,0,0,12,14,41,36,35,100,159,61,90,14,546,0,3,0,0,0,0,0,0,0,3,3,33,4,0,0,0,0,3,0,39,3,21,9,0,0,0,0,4,0,37,3,5,14,5,5,0,0,0,0,38,0,10,25,17,3,0,0,0,0,53,5,11,22,19,9,3,0,0,3,74,9,0,15,16,8,0,3,0,0,54,3,0,10,8,7,10,0,4,0,38,3,4,0,3,6,3,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,4,4,0,22
205051102,0,0,0,0,3,4,3,0,0,19,0,0,0,0,3,0,0,5,0,10,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,5,5,9,15,29,21,27,0,121,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,6,0,6,0,3,0,0,0,0,0,11,0,0,5,3,0,0,0,0,0,11,0,0,3,4,4,0,0,0,0,10,0,0,0,3,0,0,0,0,0,4,0,0,3,3,3,5,7,0,0,22,3,0,0,0,3,12,29,5,0,59,3,3,0,0,3,3,39,9,0,68,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,3
205051103,8,8,4,3,41,62,33,15,0,175,0,4,4,0,18,32,21,17,0,94,0,0,0,6,6,16,9,19,0,52,0,0,0,0,10,6,7,20,0,37,10,0,0,4,6,14,10,35,5,73,6,0,0,3,3,0,5,21,0,38,0,0,0,0,3,3,0,0,4,12,49,71,58,94,220,258,121,180,21,1066,0,0,0,0,0,0,0,0,0,0,0,46,8,0,0,0,0,0,0,51,3,49,12,7,0,0,0,0,0,78,3,29,19,6,0,4,0,0,0,72,4,15,44,21,4,4,0,0,3,104,6,14,45,42,21,11,0,3,3,141,3,3,23,55,29,11,6,12,3,151,5,13,16,27,27,12,9,11,3,116,3,3,6,24,26,19,3,12,3,100,3,0,0,3,14,17,6,15,0,63,9,0,6,6,6,6,0,6,0,45,3,0,0,0,0,11,12,3,0,26
205051104,0,0,0,3,11,16,0,5,0,31,0,0,0,0,0,4,3,3,0,15,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,5,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,13,6,17,15,22,36,56,14,37,8,210,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,12,0,3,3,0,3,0,0,0,0,9,0,9,3,3,0,0,0,0,0,24,0,6,8,17,8,3,0,0,0,48,4,3,0,5,4,5,0,0,0,23,0,0,3,6,6,3,0,0,0,21,0,0,0,4,3,0,0,0,0,6,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
206011105,14,3,0,17,81,88,33,27,4,259,5,0,0,8,38,51,21,30,6,165,0,3,0,0,10,32,22,16,0,90,3,0,0,4,6,14,10,12,0,47,0,0,0,0,6,8,4,19,0,43,0,0,0,0,0,0,0,8,0,10,0,3,4,3,0,6,0,3,9,29,39,106,145,172,357,382,176,183,29,1587,0,6,0,0,3,0,0,0,0,12,3,65,3,0,0,3,0,0,3,75,0,66,16,5,4,0,0,0,7,102,7,63,55,15,0,0,0,3,0,145,0,39,50,38,3,3,0,4,3,147,11,24,64,67,17,13,8,6,5,208,5,10,31,61,44,15,7,5,7,181,0,12,16,44,63,50,17,8,0,213,5,0,4,16,37,41,9,15,3,138,4,4,3,10,18,40,13,14,0,98,4,0,5,4,4,18,6,12,0,54,3,0,0,0,3,48,10,7,0,68
206011106,0,0,0,6,16,25,11,18,0,72,0,0,0,3,11,17,0,12,0,43,0,0,0,0,3,16,0,9,0,40,0,0,0,0,0,3,9,5,0,23,0,0,0,0,0,3,3,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,9,7,39,38,45,85,125,50,86,12,486,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,5,23,4,22,9,0,0,0,0,0,0,32,0,23,23,9,0,0,0,0,0,47,0,18,23,3,0,3,0,3,0,51,3,9,19,8,10,0,3,0,3,54,3,3,0,11,8,6,4,0,0,35,0,3,3,3,10,4,0,5,0,31,0,3,0,0,0,4,6,3,0,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
206011107,0,0,0,0,11,7,4,6,0,29,0,0,0,0,4,4,0,3,0,18,0,0,0,0,3,3,3,0,0,10,0,0,0,0,0,3,0,7,0,13,0,0,0,0,0,3,3,3,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,25,20,17,32,38,17,37,4,200,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,3,18,0,25,0,3,0,0,0,0,0,34,0,12,10,0,0,0,0,5,0,26,0,12,14,4,0,0,0,0,3,30,0,6,11,13,5,0,0,3,3,35,0,3,3,6,8,3,0,4,0,32,0,4,4,9,16,4,0,3,0,42,0,3,4,0,4,5,0,5,0,19,0,0,3,0,3,3,0,0,0,10,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4
206011108,4,0,3,10,45,38,15,7,0,128,3,0,0,6,23,23,11,11,0,84,3,0,0,0,7,24,8,10,0,49,0,0,0,0,4,3,6,8,0,26,0,0,0,0,3,5,4,12,0,32,0,0,0,0,0,4,0,3,0,8,0,0,0,3,8,4,0,0,3,23,23,69,75,92,204,195,84,93,21,855,0,3,0,0,0,0,0,0,3,11,3,53,3,0,0,0,0,0,0,55,3,53,12,3,0,5,0,0,0,78,3,34,35,13,4,0,0,5,3,87,4,30,53,20,10,9,0,0,0,119,4,16,60,49,31,3,3,5,3,173,6,16,28,75,43,20,9,10,6,204,4,7,14,53,64,17,9,6,0,176,3,3,7,17,44,10,8,4,0,97,3,0,3,13,9,6,3,6,0,50,0,0,3,9,9,7,0,3,0,35,0,0,0,3,3,3,0,3,0,12
206011109,0,0,0,0,6,6,0,4,0,20,0,0,0,0,0,4,3,4,0,12,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,7,11,10,17,29,9,21,0,116,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,11,3,0,0,0,0,0,0,19,0,3,7,3,0,0,0,0,0,15,0,0,11,3,0,0,0,0,0,15,0,4,3,14,6,3,0,0,0,30,0,0,4,11,12,3,0,3,0,36,0,0,3,3,16,3,0,0,0,26,0,0,4,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
