SA2_MAINCODE_2016,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000mo_A_15_19,Pro_3000mo_A_20_24,Pro_3000mo_A_25_34,Pro_3000mo_A_35_44,Pro_3000mo_A_45_54,Pro_3000mo_A_55_64,Pro_3000mo_A_65_74,Pro_3000mo_A_75ov,Pro_3000mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44
701021022,3,3,0,0,0,0,6,0,3,0,8,0,4,0,0,11,0,0,10,5,4,3,0,0,17,0,3,14,6,9,0,3,0,30,0,0,5,13,9,4,0,0,36,0,0,4,11,19,5,0,0,45,0,0,7,8,8,8,0,0,24,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,10,44,65,49,32,6,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,5,0,9,3,0,0,3,0,0,15,0,0,9,3,3,3,0,0,14,0,0,4,0,3,0,0,0,7,0,0,8,4,0,0,0,0,12,0,0,0,3,0,3,0,0,11,0,0,0,0
701021023,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,5,0,0,0,7,0,0,8,3,3,0,0,0,14,0,0,0,0,0,3,0,0,6,0,0,0,0,0,4,0,0,7,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,17,17,11,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,5,0,0,4,3,4,0,0,0,12,0,0,5,3,4,0,0,0,13,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,3,0
701021024,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,3,6,0,0,0,7,0,0,6,3,0,0,0,0,10,0,0,3,6,3,3,0,0,16,0,0,6,12,15,3,0,0,38,0,0,0,4,6,3,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,22,34,33,16,11,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
701021025,3,0,0,0,0,0,9,0,3,3,3,3,4,0,0,24,0,3,11,6,7,0,0,0,35,0,0,9,7,8,3,3,0,33,0,0,10,11,8,3,3,0,30,0,0,7,4,9,7,0,0,24,0,0,0,9,7,8,3,0,27,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,10,7,47,50,61,29,12,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,9,0,3,0,0,0,0,0,0,10,0,4,0,0,0,3,0,0,10,0,5,4,3,0,0,0,0,17,0,0,0,3,0,0,0,0,11,0,0,3,4,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,3
701021026,0,3,0,0,0,0,5,0,0,3,3,0,0,0,0,8,0,0,12,8,0,3,0,0,21,0,0,12,4,3,0,0,0,21,0,0,23,5,6,3,0,0,36,0,0,11,6,4,3,0,0,22,0,0,7,9,9,3,3,0,28,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,69,41,27,25,6,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,7,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
701021027,17,10,3,7,3,0,38,0,16,35,25,4,4,0,0,85,0,32,102,52,24,19,3,0,236,0,25,178,67,41,19,0,0,334,0,8,215,102,65,46,10,0,448,0,3,131,91,76,57,10,0,375,0,0,121,128,72,53,5,0,388,0,0,26,83,44,46,8,0,204,0,0,10,5,3,3,3,0,21,3,90,849,580,357,261,53,3,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,6,0,0,0,0,5,0,0,4,0,0,3,0,0,11,0,0,3,3,3,0,0,0,15,0,3,8,7,4,0,0,0,19,0,6,12,7,3,7,0,0,37,0,4,11,9,4,6,0,0,31,0,0,6,4,0,3,0,0,23,0,0,3,4,0,5,0,0,11,0,0,5,9
701021028,0,3,0,0,0,0,3,0,0,0,4,3,0,0,0,5,0,0,0,0,5,0,0,0,12,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,5,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,16,7,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
701021029,0,0,0,3,0,0,12,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,6,0,3,4,4,4,0,0,0,12,0,0,5,8,0,4,0,0,23,0,0,5,3,7,0,0,0,16,0,0,3,3,6,3,0,0,13,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,33,23,22,16,4,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0
701021030,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,8,0,0,3,3,0,0,0,0,4,0,0,6,3,0,6,0,0,15,0,0,3,9,0,3,0,0,13,0,0,0,3,7,4,0,0,11,0,0,0,3,6,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,16,19,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0
701031031,8,0,0,0,0,0,10,0,8,3,0,3,0,0,0,20,0,11,15,8,8,3,0,0,40,0,7,33,10,8,6,0,0,74,0,6,39,13,12,9,0,0,82,0,3,32,7,10,16,0,0,75,0,0,31,33,18,14,0,0,94,0,0,4,9,8,3,0,0,27,0,0,0,3,0,0,0,0,6,0,40,165,88,77,55,5,0,434,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,3,0,0,3,4,0,0,8,0,3,0,3,0,0,0,0,10,7,3,3,0,0,4,0,0,19,3,10,10,0,8,3,0,0,30,4,22,19,9,8,8,3,0,62,0,46,55,20,17,6,0,0,153,0,54,90,22,12,12,3,0,200,0,31,86,29,18,12,0,0,179,0,7,31,31,23,3,0,0,99,0,7,36,38
701031032,5,0,5,3,3,0,15,0,0,5,3,3,0,0,0,10,0,0,7,3,7,7,0,0,33,0,3,20,13,3,3,0,0,41,0,0,5,11,4,9,0,0,30,0,0,13,5,23,12,0,0,53,0,0,3,7,7,4,0,0,19,0,0,0,3,0,0,0,0,10,0,0,0,0,3,4,0,0,5,3,5,77,54,64,42,6,0,251,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,3,0,0,0,3,0,0,0,8,3,4,0,3,0,0,0,0,13,4,3,0,4,0,3,0,0,12,4,0,5,5,0,3,0,0,21,3,6,3,7,9,0,0,0,26,0,0,5,6,3,5,4,0,25,0,4,12,3,3,5,0,0,33,0,3,9,10,4,3,0,0,31,0,0,14,4,4,0,0,0,27,0,0,4,3,3,0,0,0,11,0,0,3,4
701031033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,7,0,3,0,0,0,11,0,0,4,0,3,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,13,0,7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,3,7,3,0,3,0,0,0,22,0,12,6,0,0,0,0,0,16,0,6,18,0,3,3,0,0,23,0,3,0,0,0,0,0,0,5,0,0,0,3
701031034,0,0,0,0,0,0,6,0,0,3,5,3,0,3,0,13,0,0,3,0,0,0,0,0,9,0,3,7,0,0,0,0,0,11,0,0,6,3,3,0,0,0,11,0,0,0,3,3,5,0,0,16,0,0,0,4,3,0,0,0,9,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,22,22,27,11,5,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,4,0,0,0,0,0,10,0,0,0,0,0,3,0,0,7,0,4,3,6,3,3,0,0,24,0,0,4,5,3,0,0,0,16,0,0,4,0,3,0,0,0,12,0,0,4,4,8,0,0,0,11,0,0,3,5
701031035,3,0,0,0,0,0,8,0,0,6,3,0,8,0,0,20,0,0,12,4,6,3,0,0,30,0,6,17,3,3,3,0,0,40,0,10,31,22,11,0,0,0,67,0,0,38,8,12,6,0,0,65,0,5,99,62,43,22,4,0,227,0,0,97,141,103,56,8,0,402,0,0,0,7,0,3,0,0,11,0,28,306,256,184,105,14,0,896,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,6,0,0,0,4,3,0,0,7,3,0,3,0,0,3,0,0,15,0,3,3,4,3,10,0,0,24,0,0,10,8,0,3,0,0,25,6,9,12,3,9,9,0,0,43,3,3,18,16,11,9,3,0,64,0,10,25,34,24,12,0,0,104,0,6,46,33,26,13,0,0,126,0,3,66,41,47,25,3,0,186,3,35,333,282
701041036,3,0,0,0,0,0,3,0,0,0,0,0,6,0,0,8,0,0,5,3,0,3,0,0,7,0,0,3,0,3,0,0,0,9,0,0,0,3,0,0,0,0,6,0,0,0,6,10,0,0,0,8,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,18,13,16,11,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
701041037,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,4,0,0,3,13,0,3,0,0,18,0,0,8,12,4,3,0,0,24,0,0,0,15,10,10,0,0,36,0,0,7,3,11,7,0,0,28,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,24,43,30,24,3,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,3,0,7,3,0,0,12,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0
701041038,3,3,0,0,0,0,10,0,3,0,3,3,0,0,0,17,0,3,5,5,3,0,0,0,16,0,0,6,10,3,4,0,0,29,0,0,3,10,11,6,0,0,25,0,0,0,11,16,0,0,0,29,0,0,3,7,0,4,0,0,15,0,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,0,3,0,3,37,57,41,21,6,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,6,0,0,0,0,0,0,0,8,3,3,5,3,3,0,0,0,22,0,7,4,3,0,0,0,0,16,0,6,18,5,6,0,0,0,34,0,17,26,37,10,3,0,0,95,0,5,24,13,15,9,0,0,58,0,4,14,9,10,8,0,0,46,0,0,4,6,8,3,0,0,23,0,3,9,14
701041039,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,4,0,3,0,0,8,0,0,10,0,0,0,0,0,9,0,0,4,0,0,0,0,0,10,0,0,4,9,0,0,0,0,13,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,24,11,6,10,5,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701041040,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,3,6,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,12,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701041041,4,3,0,4,0,0,11,0,9,19,3,3,0,0,0,37,0,5,20,12,16,5,7,0,59,0,4,22,19,6,8,0,0,58,0,3,28,18,17,9,0,0,74,0,0,10,20,14,11,0,0,56,0,0,21,15,20,17,0,0,74,0,0,7,11,11,4,3,0,35,0,0,0,0,0,0,0,0,0,0,22,130,118,92,57,9,0,422,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,9,9,5,0,7,0,0,0,0,23,7,12,8,0,0,0,0,0,28,3,12,8,10,3,5,0,0,42,4,14,15,10,12,7,0,0,61,0,5,34,18,20,10,0,0,85,0,5,32,19,16,0,0,0,68,0,9,27,10,16,3,4,0,72,0,0,14,15,20,4,0,0,58,0,4,18,18
701041042,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,0,0,8,0,0,0,0,0,6,0,0,7,0,4,0,0,0,8,0,0,3,3,0,3,3,0,14,0,0,0,3,3,0,0,0,13,0,0,3,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,24,13,9,5,3,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,4,4,0,0,0,0,10,0,0,3,0,0,3,0,0,11,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,5,5
701041043,3,3,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,0,8,3,3,0,0,0,13,0,0,9,7,0,0,0,0,16,0,0,8,3,0,3,0,0,12,0,0,9,9,4,6,3,0,26,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,40,26,16,12,4,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,6,0,4,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,3,0,4,0,0,0,7,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,4,3
701041044,3,0,0,0,0,0,9,0,0,0,4,6,0,0,0,6,0,4,3,3,0,0,0,0,10,0,0,4,5,0,0,0,0,14,0,0,8,10,6,0,0,0,25,0,0,3,7,4,3,0,0,19,0,0,8,5,4,0,0,0,20,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,7,38,35,25,13,4,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,14,0,0,5,7,0,0,0,0,14,0,0,8,9,3,0,0,0,21,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0
702011045,17,10,8,4,0,0,34,0,12,14,20,12,11,3,0,75,0,12,60,32,38,28,3,0,182,0,10,75,46,36,25,0,0,193,0,10,55,51,49,28,3,0,195,0,0,31,44,65,42,6,0,190,0,0,32,47,43,53,8,0,190,0,0,5,13,19,27,9,0,72,0,0,3,3,3,0,0,0,13,6,48,316,286,278,247,36,6,1219,0,0,0,3,3,0,0,0,9,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,11,3,0,6,7,0,0,0,0,19,13,7,0,3,3,0,3,0,29,20,13,4,5,0,6,0,0,46,12,30,16,9,8,3,0,0,76,3,25,47,23,16,14,3,0,137,0,42,82,42,35,22,7,0,224,0,14,42,27,24,12,0,0,118,0,11,23,19,18,19,0,0,95,0,4,21,8,12,16,3,0,66,0,4,15,28
702011046,4,3,0,0,0,0,7,0,0,3,5,3,3,0,0,15,0,4,11,4,10,9,0,0,36,0,0,12,14,13,11,3,0,51,0,3,14,14,13,13,0,0,55,0,0,8,16,21,21,3,0,65,0,0,7,7,19,19,0,0,55,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,10,52,80,77,88,10,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,3,0,0,0,0,8,0,4,7,0,3,0,0,0,11,0,3,3,3,0,3,0,0,14,0,0,7,7,3,3,0,0,19,0,0,4,0,0,3,0,0,6,0,0,3,0,0,4,0,0,10,0,0,3,5
702011047,3,0,3,3,3,0,9,0,3,4,0,5,3,0,0,12,0,0,4,0,3,0,0,0,13,0,0,15,9,3,3,0,0,28,0,0,14,18,15,4,0,0,47,0,0,8,13,17,11,0,0,42,0,3,7,8,3,4,0,0,22,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,7,50,53,54,34,11,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,7,0,0,5,0,3,0,0,0,9,0,0,4,0,7,3,3,0,16,0,0,4,0,3,0,0,0,7,0,0,3,4,0,3,0,0,7,0,0,4,0,0,0,0,0,3,0,0,0,0
702011048,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,13,0,0,5,0,11,0,0,0,17,0,0,0,0,5,5,0,0,14,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,20,10,4,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0
