SA2_MAINCODE_2016,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20more_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20more_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20more_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20more_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20more_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20more_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20more_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20more_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20more_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20more_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20more_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20more_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20more_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20more_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20more_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20more_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20more_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20more_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20more_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20more_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20more_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20more_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20more_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20more_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20more_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20more_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20more_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20more_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20more_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20more_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
102011038,13,16,3,0,30,9,9,0,0,21,5,19,0,0,26,0,0,0,0,0,5,8,0,0,18,9,9,0,0,17,0,0,0,0,3,3,0,0,0,3,0,0,0,0,4,47,66,3,3,117,8,4,0,0,16,26,6,0,0,34,49,12,0,0,62,15,0,0,0,15,10,5,0,0,16,6,0,0,0,6,0,0,0,0,0,24,3,0,0,22,0,0,0,0,0,143,35,0,3,174,24,23,3,0,44,40,19,0,0,58,55,27,0,0,89,15,0,0,0,15,21,18,0,0,35,15,9,0,0,23,0,0,0,0,3,27,3,0,0,27,3,0,0,0,3,193,93,3,4,296
102011039,36,68,14,0,118,42,40,0,3,90,21,28,3,0,53,6,4,0,0,11,25,25,0,0,44,15,10,3,0,25,3,0,0,0,3,8,3,0,0,7,3,4,0,0,11,153,190,23,3,364,27,33,0,0,56,102,17,0,4,120,82,21,0,3,106,50,0,0,0,51,24,3,0,0,30,27,0,0,0,24,9,0,0,0,9,38,6,0,0,45,14,0,0,0,14,365,83,3,4,453,63,99,14,0,171,147,61,0,3,210,110,51,3,3,162,57,10,0,0,69,45,28,0,0,78,33,14,3,4,51,13,0,0,0,11,45,10,0,0,52,11,8,0,0,19,519,271,24,9,823
102011040,29,69,8,3,105,38,41,0,0,83,19,24,0,0,48,3,8,3,0,12,12,20,0,0,35,6,14,0,0,23,4,0,0,0,5,6,7,0,0,9,0,0,0,0,0,127,180,11,3,325,33,21,3,0,58,110,26,0,0,141,118,37,0,0,157,64,3,0,0,68,34,8,0,0,44,19,10,0,0,25,21,0,0,0,23,49,5,0,0,58,11,0,0,0,7,462,113,6,3,581,60,87,9,0,162,156,70,0,0,225,138,64,0,3,205,68,9,5,0,84,47,25,3,0,78,24,27,0,0,53,23,0,0,0,25,55,7,0,0,65,12,0,0,0,8,586,300,16,6,906
102011041,15,27,5,0,48,22,23,0,0,46,24,25,0,0,47,0,3,0,0,3,18,16,0,0,31,9,9,0,0,19,3,0,0,0,3,3,3,3,0,6,0,0,0,0,3,94,99,14,0,208,20,8,0,0,25,73,17,0,0,88,78,20,0,0,93,18,0,0,0,20,14,4,0,0,21,8,0,0,0,8,3,0,0,0,4,17,5,0,0,19,3,0,0,0,4,229,60,0,0,291,35,36,5,0,74,90,35,0,0,134,99,44,0,0,139,18,6,0,0,25,25,22,0,0,50,17,9,0,0,27,8,3,0,0,7,19,4,3,0,32,3,3,0,0,7,324,158,10,0,495
102011042,13,45,9,0,63,26,26,0,0,58,13,9,0,0,30,3,3,0,0,8,13,24,0,0,39,5,11,0,0,19,5,7,0,0,7,3,10,0,0,9,0,4,0,0,3,79,133,17,4,231,20,15,0,0,33,67,28,7,0,106,42,28,0,3,77,31,6,0,0,40,17,8,0,0,18,10,9,0,0,12,10,4,0,0,15,21,3,0,0,20,3,0,0,0,3,215,101,7,5,325,31,62,9,0,95,91,58,7,0,163,58,42,0,3,106,32,11,0,0,46,28,27,0,0,54,13,16,0,3,32,13,6,0,0,20,23,9,0,0,28,3,4,0,0,4,291,232,20,5,553
102011043,3,20,6,3,35,15,21,0,0,36,14,4,0,0,19,0,6,0,0,6,3,5,3,0,14,3,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,41,68,12,3,121,5,9,0,0,17,52,17,0,0,71,42,11,0,0,51,21,3,0,0,23,25,7,0,0,28,0,0,0,0,0,3,0,0,0,8,28,9,0,0,39,3,0,0,0,3,180,53,0,0,243,13,31,5,3,54,70,34,0,0,104,48,16,0,0,67,23,5,0,0,28,26,15,3,0,45,3,3,0,0,6,3,7,0,0,9,33,9,0,0,40,3,0,0,0,8,225,122,11,0,363
102021044,16,46,3,0,64,19,34,4,0,59,18,30,0,0,49,8,3,0,0,13,10,22,3,0,33,13,14,5,0,31,5,0,0,0,6,5,4,0,0,11,3,7,0,0,7,109,160,15,3,285,24,22,0,0,42,77,18,0,3,91,105,34,0,3,139,32,3,0,0,36,25,8,0,0,34,15,3,0,0,18,4,0,0,0,7,37,7,0,3,45,6,3,0,0,13,329,88,0,6,423,35,67,3,0,107,91,55,0,3,152,121,58,0,4,191,39,5,0,0,41,43,31,3,0,70,29,22,5,0,54,14,3,0,0,17,44,11,0,3,61,8,9,0,0,19,433,249,15,14,713
102021045,3,4,0,0,11,3,0,0,0,5,6,13,0,0,16,4,0,0,0,4,0,4,0,0,7,0,0,0,0,0,5,3,0,0,9,3,4,0,0,6,0,0,0,0,0,24,32,4,0,61,6,8,0,0,12,18,5,0,0,25,25,9,0,0,37,16,0,0,0,20,5,4,0,0,9,3,0,0,0,3,7,0,0,0,8,18,6,0,0,26,0,0,0,0,0,106,31,0,0,134,12,10,0,0,23,20,5,0,0,24,32,18,0,0,49,20,0,0,0,19,12,5,0,0,17,3,3,0,0,9,9,6,0,0,15,15,14,0,0,29,4,0,0,0,4,129,62,4,3,196
102021046,6,12,0,0,21,4,9,0,0,18,12,12,0,0,21,0,4,0,0,4,6,7,0,0,9,3,3,0,0,5,3,0,0,0,3,0,6,0,0,6,0,0,0,0,3,35,55,0,0,89,14,3,0,0,15,15,12,0,0,27,32,16,0,0,50,9,3,0,0,15,9,3,0,0,8,4,3,0,0,5,8,3,0,0,12,21,0,0,0,18,0,0,0,0,0,114,40,0,0,156,20,20,0,0,42,22,20,0,0,39,45,30,0,0,77,9,5,0,0,15,14,9,0,0,21,4,4,0,0,13,8,3,0,0,12,19,4,0,0,29,0,0,0,0,3,152,94,0,3,242
102021047,15,73,10,0,100,19,35,0,0,54,30,47,0,0,78,0,4,0,0,8,19,33,0,3,54,7,10,0,0,15,9,13,0,0,18,14,4,0,0,16,4,0,0,0,4,121,218,16,7,356,26,13,0,0,41,66,8,0,0,73,102,28,0,0,132,34,10,0,0,41,34,15,0,0,48,6,0,0,0,10,15,0,0,0,23,35,14,0,0,43,7,0,0,0,3,314,99,0,6,418,48,93,10,0,144,88,42,0,0,133,128,73,0,0,208,30,8,0,0,46,53,46,0,3,103,13,9,0,0,20,24,14,0,3,35,49,22,0,0,65,5,0,0,0,9,432,312,15,13,772
102021048,6,41,0,0,49,20,32,4,0,53,22,18,0,0,36,5,3,0,0,5,10,16,0,3,30,4,5,6,0,17,3,0,0,0,3,7,4,0,0,14,6,0,0,0,6,87,121,7,5,218,17,24,0,0,42,32,11,0,0,41,75,17,0,3,96,31,0,0,0,34,26,3,0,0,29,7,0,0,0,9,18,0,0,0,18,41,13,0,0,53,10,0,0,0,10,262,72,0,3,339,27,60,0,0,90,51,37,4,0,95,96,36,0,3,132,38,7,0,0,42,40,22,0,3,59,16,13,6,0,29,22,0,0,0,22,49,19,0,0,71,10,0,0,0,13,350,188,10,14,563
102021049,10,27,0,0,36,7,5,0,0,15,4,12,0,0,22,0,0,0,0,0,0,12,0,0,18,9,0,0,0,7,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,34,68,0,0,105,14,0,0,0,15,18,3,0,0,16,31,7,0,0,34,9,0,0,0,9,4,3,0,0,11,7,0,0,0,7,5,0,0,0,3,12,0,0,0,12,0,0,0,0,0,94,9,0,0,104,16,27,0,0,48,27,5,0,0,34,38,18,0,0,56,7,0,0,0,7,11,16,0,0,24,9,0,0,0,13,5,0,0,0,3,13,5,0,0,14,3,0,0,0,4,127,75,0,0,211
102021050,4,16,0,0,24,8,11,0,0,18,9,9,0,0,17,0,0,0,0,0,9,9,0,0,22,3,10,0,0,12,0,7,0,0,9,3,9,0,0,11,0,3,0,0,3,42,70,3,0,114,14,15,0,0,29,21,7,0,0,27,36,6,0,0,47,11,0,0,0,11,15,7,0,0,14,4,4,0,0,8,8,0,0,0,8,13,5,0,0,14,0,0,0,0,0,121,37,0,0,158,20,31,0,0,50,30,12,0,0,47,44,17,0,0,68,9,0,0,0,9,25,12,0,0,33,8,8,0,0,21,9,7,0,0,17,18,6,0,0,27,0,3,0,0,7,163,103,3,0,272
102021051,8,40,6,0,57,11,11,0,0,29,5,12,0,0,20,3,3,0,0,3,5,7,3,0,16,0,7,0,0,5,3,3,0,0,7,3,0,0,0,3,0,0,0,0,4,41,96,14,3,150,7,8,0,0,16,9,3,0,0,19,34,12,0,0,47,4,0,0,0,11,11,5,0,0,12,7,0,0,0,11,5,3,0,0,8,15,4,0,0,21,0,0,0,0,3,101,37,0,0,138,18,49,6,0,80,21,20,0,0,42,41,21,0,0,66,11,3,0,0,16,13,18,3,0,33,10,10,0,0,15,9,3,0,0,17,18,4,0,0,24,0,5,0,0,3,144,129,14,3,288
102021052,8,14,0,0,18,3,3,0,0,7,16,3,0,0,21,0,0,0,0,0,8,3,0,0,12,4,8,0,0,8,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,35,30,0,0,70,7,3,0,0,9,13,3,0,0,15,26,6,0,0,36,5,0,0,0,5,9,5,0,0,10,0,0,0,0,6,3,0,0,0,3,9,0,0,0,10,0,0,0,0,0,73,23,0,0,92,12,16,0,0,23,14,8,0,0,20,39,12,0,0,52,5,0,0,0,5,14,3,0,0,19,3,8,0,0,11,6,0,0,0,8,8,4,0,0,14,0,0,0,0,3,109,55,0,0,164
102021053,12,63,13,0,90,28,40,3,0,75,18,32,0,0,53,3,5,0,0,11,7,28,0,0,37,10,24,0,0,33,0,4,0,0,7,3,7,0,0,13,0,0,0,0,0,85,217,13,3,323,36,33,0,0,66,51,13,0,0,68,80,27,0,0,111,25,9,0,0,30,9,9,0,0,25,25,6,0,0,29,9,0,0,0,10,35,3,0,0,43,5,0,0,0,3,272,106,5,3,389,49,95,13,0,157,77,58,5,0,140,95,66,0,3,163,29,13,0,0,40,20,39,0,0,61,29,38,0,0,67,6,8,0,0,13,37,15,0,0,56,5,0,0,0,4,356,325,18,4,703
102021054,7,20,4,0,30,11,28,0,0,44,9,9,0,0,28,4,0,0,0,5,5,12,3,0,20,7,13,0,0,16,0,0,0,0,0,0,5,0,0,4,3,3,0,0,3,56,91,7,3,160,9,24,0,3,34,42,19,0,0,58,47,29,0,3,76,20,0,0,0,22,6,3,0,0,13,15,8,0,0,23,8,3,0,0,8,32,3,0,0,32,0,0,0,0,0,175,84,0,6,265,23,41,4,3,72,54,49,0,0,104,54,42,0,4,95,20,5,0,0,31,17,19,3,0,35,24,17,0,0,39,9,3,0,0,12,32,7,0,0,42,3,3,0,0,3,235,177,7,13,430
102021055,19,132,38,0,192,21,47,9,0,85,16,55,0,0,72,3,11,0,0,8,28,57,4,0,84,5,35,3,0,46,5,15,0,0,18,4,8,0,0,10,3,6,0,0,9,109,355,53,6,526,15,25,0,0,44,52,14,3,0,73,62,21,0,0,80,18,5,0,0,27,25,8,0,0,32,14,5,0,0,19,15,5,0,0,22,24,3,0,0,31,4,0,0,0,0,234,79,3,3,320,40,152,39,0,232,78,60,13,3,154,80,70,0,0,153,23,9,0,0,37,58,62,4,0,120,17,35,3,0,56,21,19,0,0,41,32,13,0,0,46,5,7,0,0,10,349,435,57,10,846
102021056,17,56,10,0,86,14,27,0,0,39,18,34,3,0,52,5,3,0,0,6,24,20,0,0,45,3,4,0,0,9,12,9,0,0,21,11,4,0,0,16,4,3,0,0,7,106,162,18,3,283,20,19,0,0,35,54,12,0,0,66,62,27,0,0,91,33,0,0,0,33,28,14,0,0,40,11,3,0,0,17,13,4,0,0,22,45,3,0,4,54,3,3,0,0,7,276,85,4,5,365,31,78,11,0,115,67,34,0,0,104,87,63,3,0,150,35,4,0,0,42,56,33,0,0,90,11,11,0,0,26,25,12,0,0,35,60,9,0,4,70,8,3,0,0,15,376,244,22,5,647
102021057,18,52,11,0,80,11,33,0,0,45,21,31,0,0,50,5,7,0,0,15,7,28,3,0,40,4,16,0,3,26,9,7,0,0,10,9,10,0,0,11,0,0,0,0,3,76,171,19,0,272,15,12,0,0,23,46,10,0,0,52,43,25,0,3,70,19,4,0,0,23,15,9,0,0,21,7,3,0,0,11,7,3,0,0,13,22,5,0,0,24,0,0,0,0,0,171,64,0,3,241,29,65,11,0,108,51,45,0,0,100,63,51,0,7,121,25,16,0,0,38,22,30,3,0,60,11,18,0,3,32,13,10,0,0,26,23,13,0,0,38,3,0,0,0,3,247,242,24,6,514
103011058,9,163,37,0,213,42,82,7,0,133,31,55,3,4,94,5,8,0,0,16,18,59,11,0,85,11,32,8,0,51,8,6,4,0,22,10,18,0,0,26,0,4,0,0,4,127,431,70,7,642,61,73,4,0,129,112,49,4,3,168,159,70,0,4,227,57,14,0,0,77,24,16,0,0,41,27,20,0,0,49,23,3,0,0,22,40,17,0,0,52,11,3,0,0,13,508,256,8,6,784,70,237,43,0,343,153,129,14,3,301,189,117,3,10,320,65,29,0,0,90,40,76,10,0,124,34,53,8,0,101,31,9,4,0,41,48,32,0,0,82,11,7,0,0,15,641,689,85,20,1426
103011059,13,58,14,3,89,4,9,3,0,17,23,21,0,0,48,0,0,0,0,0,13,19,0,0,30,0,0,0,0,8,12,5,0,0,17,9,7,0,0,18,0,3,0,0,3,67,129,24,3,219,12,15,0,0,30,24,3,0,0,27,50,19,0,0,73,21,3,0,0,19,18,3,0,0,19,10,4,0,0,13,12,3,0,0,15,30,4,0,0,38,3,0,0,0,4,172,62,0,0,231,22,73,14,3,115,27,11,3,0,45,74,47,0,0,118,19,3,0,0,21,30,18,0,0,50,13,3,0,0,14,16,8,0,0,33,34,17,0,0,49,3,0,0,0,5,239,190,24,5,456
103011060,23,34,0,0,50,10,6,0,0,18,5,10,0,0,12,0,3,0,0,4,13,14,0,0,25,3,3,0,0,6,0,7,0,3,10,0,3,0,0,9,0,0,0,0,0,50,73,0,3,129,115,71,0,3,191,25,3,0,0,30,34,18,0,0,47,3,3,0,0,6,12,3,0,0,13,5,4,0,0,8,8,0,0,0,12,20,3,0,0,19,0,0,0,0,0,214,110,0,8,333,133,103,0,3,242,33,12,0,0,43,34,24,0,0,60,5,3,0,0,11,18,17,0,4,42,7,7,0,0,10,13,4,0,3,20,15,8,0,0,29,0,0,0,0,3,265,184,0,9,463
103011061,8,31,4,3,48,4,3,0,0,11,6,4,0,0,18,0,0,0,0,0,3,10,0,0,14,0,5,0,0,4,3,4,0,0,6,0,0,0,0,5,0,0,0,0,0,34,61,8,3,108,75,41,0,0,116,16,0,0,0,14,34,16,0,0,47,6,0,0,0,6,4,0,0,0,9,10,3,0,0,11,6,0,0,0,5,9,3,0,0,17,6,0,0,0,6,164,64,0,8,232,84,71,4,3,164,19,6,0,0,26,40,20,0,0,65,7,0,0,0,7,9,9,0,0,23,10,8,0,0,17,11,4,0,0,17,13,4,0,0,16,6,0,0,0,6,197,120,8,6,340
103021062,25,61,9,0,97,3,8,0,0,13,9,15,0,0,20,0,0,0,0,0,3,9,0,0,18,3,3,0,0,5,3,7,0,0,11,0,3,0,0,3,0,0,0,0,0,47,104,13,0,164,160,137,0,5,309,11,9,0,0,22,37,10,0,3,50,5,3,0,0,10,3,6,0,0,11,5,8,0,0,9,12,0,0,0,13,10,4,0,0,19,0,0,0,0,0,247,183,0,9,432,184,201,9,5,402,13,13,0,0,31,50,19,0,0,69,4,3,0,0,7,7,18,0,0,27,7,8,0,0,13,15,4,0,0,18,10,9,0,0,21,0,0,0,0,0,294,285,13,11,594
103021063,12,42,8,0,58,0,24,0,0,22,13,21,0,0,26,0,3,0,0,3,9,15,0,0,29,6,18,6,0,29,3,4,0,0,7,0,3,0,0,4,0,0,0,0,0,41,131,13,3,184,35,65,0,0,103,30,10,0,3,48,71,31,0,4,106,16,7,0,3,23,14,14,0,0,33,12,14,0,0,21,15,3,0,0,28,23,12,0,0,32,3,0,0,0,4,228,164,4,12,397,42,111,9,0,164,34,34,0,3,71,86,50,0,4,134,16,9,0,3,27,23,34,3,0,63,14,31,6,0,50,21,10,0,0,31,28,9,0,0,38,3,3,0,0,3,264,290,20,11,589
103021064,11,43,3,0,60,0,8,0,0,6,3,3,0,0,3,0,0,0,0,0,7,4,0,0,13,0,3,0,0,4,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,24,68,3,0,99,153,113,0,10,280,15,6,0,0,18,26,9,0,0,35,10,0,0,0,10,3,3,0,0,12,8,3,0,0,6,7,0,0,0,8,21,3,0,0,21,9,4,0,0,9,244,141,0,16,405,166,153,3,10,337,16,9,0,0,25,24,15,0,0,40,10,0,0,0,10,12,11,0,0,22,6,8,0,0,16,11,5,0,0,15,21,5,0,0,27,9,4,0,0,9,269,205,3,13,504
103021065,23,71,13,0,101,7,16,4,0,24,8,17,5,3,27,0,3,0,0,4,3,21,0,0,27,4,9,0,0,20,7,3,0,0,6,4,0,3,0,7,0,3,0,0,4,52,149,19,3,223,170,120,0,10,298,24,13,0,0,35,54,34,0,0,85,11,3,0,0,16,13,16,0,0,24,5,4,0,3,11,24,9,0,3,36,18,13,0,4,36,8,0,0,3,12,339,208,0,21,573,188,193,13,10,402,30,29,4,0,68,58,52,5,3,113,15,8,0,0,18,17,36,0,0,54,13,18,3,3,30,30,17,0,3,48,20,19,3,4,40,15,4,0,3,22,387,357,24,22,792
103021066,21,31,0,0,52,3,7,3,0,14,0,4,0,0,3,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,25,51,5,0,84,131,104,0,6,239,10,3,0,0,16,27,10,0,0,40,5,0,0,0,5,6,6,0,0,11,8,0,0,0,7,10,0,0,0,13,11,0,0,0,14,0,0,0,0,0,204,124,0,11,341,150,133,0,6,292,12,11,3,0,27,31,19,0,0,48,5,0,0,0,3,8,9,0,0,20,8,4,0,0,11,10,7,0,0,16,13,0,0,0,9,0,0,0,0,0,226,177,5,11,420
103021067,6,54,10,0,70,12,29,4,0,39,13,21,0,0,36,4,4,0,0,11,3,25,0,0,35,0,13,3,0,24,4,3,0,0,8,0,9,0,0,11,5,0,0,0,6,52,168,13,0,233,28,30,0,0,66,33,7,0,0,40,36,31,0,3,69,33,10,0,0,41,6,11,0,0,14,3,6,0,0,11,9,3,0,0,13,19,7,0,0,33,3,0,0,0,5,179,107,0,9,289,40,88,10,4,138,41,35,4,0,77,56,49,0,3,109,38,15,0,0,47,13,33,0,0,45,6,21,3,0,33,13,5,0,0,19,24,20,0,0,40,10,3,0,0,12,228,270,13,5,521
103021068,10,30,0,0,50,0,0,0,0,3,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,16,46,0,3,65,154,84,0,7,236,4,0,0,0,4,15,5,0,0,17,0,0,0,0,0,5,3,0,0,6,6,0,0,0,6,3,3,0,0,12,8,7,0,0,10,3,0,0,0,3,201,92,0,7,301,169,118,0,3,287,3,0,0,0,5,21,5,0,0,29,0,0,0,0,0,5,3,0,0,6,6,0,0,0,9,8,4,0,0,13,6,7,0,0,12,3,0,0,0,0,218,135,0,8,365
103021069,25,38,3,7,69,3,3,0,0,12,7,13,0,0,26,0,0,0,0,0,3,17,0,0,20,0,4,0,3,9,6,5,0,0,11,0,0,0,0,3,0,0,0,0,0,43,95,6,11,151,172,132,0,13,320,11,3,0,0,20,37,10,0,3,51,13,0,0,0,13,9,8,0,0,16,8,5,0,0,13,13,7,0,0,22,18,7,0,0,27,0,0,0,0,3,276,181,0,15,471,198,174,3,20,391,16,12,0,0,30,45,26,0,3,75,13,0,0,0,13,11,17,0,0,32,8,8,0,3,24,17,18,0,0,32,18,8,0,0,29,0,0,0,0,3,323,271,10,22,629
103031070,9,51,14,3,73,3,32,0,0,33,20,12,0,0,26,3,8,0,0,11,4,11,3,0,18,7,7,0,0,12,4,4,0,0,12,3,0,0,0,4,0,0,0,0,0,46,127,20,5,197,19,23,0,0,48,42,14,0,3,55,52,29,0,0,86,14,3,0,0,19,19,4,0,0,28,9,7,0,0,22,13,4,0,0,13,22,9,0,0,29,6,0,0,0,4,197,99,0,5,296,28,82,14,3,119,45,40,3,3,87,68,36,0,0,109,23,11,0,0,32,20,23,3,3,43,14,20,0,0,33,16,3,0,0,22,29,9,0,0,32,6,0,0,0,7,245,228,19,14,496
103031071,19,26,3,0,50,10,5,0,0,16,14,6,3,0,24,0,3,0,0,4,4,20,0,0,28,0,3,0,0,6,10,8,0,0,19,0,0,0,0,3,3,0,0,0,3,57,80,10,4,150,53,22,3,3,80,19,3,0,0,21,33,21,0,3,56,5,3,0,0,11,9,5,0,3,13,6,0,0,0,7,15,0,0,0,15,15,4,0,0,13,3,0,0,0,3,157,62,3,11,228,75,50,3,3,130,33,8,0,0,41,42,34,3,3,78,6,7,0,0,17,11,26,0,3,39,8,4,0,0,9,17,8,0,0,33,11,3,0,0,18,3,0,0,0,9,211,143,8,8,377
103031072,14,89,21,0,122,17,34,3,3,59,10,30,0,0,45,6,6,0,0,12,11,34,5,0,50,0,11,0,0,12,0,7,0,0,11,3,12,0,0,19,0,0,0,0,3,67,230,26,8,329,41,49,0,4,99,45,30,0,0,77,87,33,0,4,120,30,8,3,0,47,14,8,0,0,25,6,7,0,0,18,9,6,0,3,11,40,14,0,0,46,4,3,0,0,7,278,160,3,10,444,51,144,21,6,217,62,63,3,3,136,98,60,0,4,168,38,16,3,0,57,22,47,5,0,74,10,21,0,0,32,8,10,0,3,24,41,24,0,0,64,3,4,0,0,10,342,387,32,14,775
103031073,9,20,4,0,31,8,0,0,0,6,4,7,0,0,7,0,0,0,0,0,7,8,0,0,15,0,4,0,0,3,3,3,0,0,3,0,0,0,0,3,0,0,0,0,0,28,41,3,0,72,40,12,0,0,52,9,0,0,0,9,14,10,0,0,21,6,0,0,0,5,8,0,0,0,8,8,0,0,0,8,9,0,0,0,12,15,3,0,0,20,3,0,0,0,0,109,31,0,3,139,47,35,4,0,88,13,4,0,0,23,15,10,0,0,29,6,0,0,0,5,11,8,0,0,20,10,4,0,0,13,6,5,0,0,14,19,3,0,0,22,3,0,0,0,0,135,75,3,3,217
103031074,34,48,4,5,84,21,7,4,0,25,18,16,0,0,35,0,0,0,0,0,6,19,0,0,29,5,7,0,0,10,3,11,0,0,12,0,3,0,0,4,4,0,0,0,3,78,107,11,5,200,146,111,0,16,271,30,4,0,0,32,59,11,0,0,70,9,3,0,0,10,12,5,0,0,18,15,3,0,0,12,10,3,0,0,13,19,4,0,0,26,3,3,0,0,5,296,154,0,19,469,172,157,4,17,351,44,14,4,0,64,68,34,0,0,106,9,3,0,0,10,16,29,0,0,48,18,3,0,0,24,12,17,0,0,28,19,3,0,0,27,9,3,0,0,14,377,258,11,19,666
