SA2_MAINCODE_2016,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000mo_A_15_19,Mng_3000mo_A_20_24,Mng_3000mo_A_25_34,Mng_3000mo_A_35_44,Mng_3000mo_A_45_54,Mng_3000mo_A_55_64,Mng_3000mo_A_65_74,Mng_3000mo_A_75ov,Mng_3000mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24,Pro_500_649_A_25_34,Pro_500_649_A_35_44,Pro_500_649_A_45_54,Pro_500_649_A_55_64,Pro_500_649_A_65_74,Pro_500_649_A_75ov,Pro_500_649_Tot,Pro_650_799_A_15_19,Pro_650_799_A_20_24
308051533,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,3,0,0,0,0,3,0,0,10,0,3,3,3,0,4,0,0,14,0,0,9,3,7,4,0,0,23,0,3,15,9,9,0,0,0,43,0,0,3,11,7,4,0,0,24,0,0,5,5,3,0,0,0,19,0,0,4,3,3,4,0,0,9,0,0,9,15,18,11,0,0,61,0,0,5,10,14,3,0,0,31,0,0,0,0,0,0,0,0,0,3,10,56,70,61,42,6,0,244,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,6,0,0,0,0,7,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,4,3,4,4,4,0,16,0,0
308051534,0,0,0,3,0,3,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,8,0,0,0,0,4,3,0,0,11,3,0,0,4,3,3,3,0,18,0,0,3,3,9,0,3,0,18,0,3,8,12,8,8,0,0,40,0,6,27,20,17,7,3,0,86,0,3,22,22,15,13,3,0,77,0,4,21,14,23,17,0,0,78,0,0,19,9,24,11,4,0,75,0,0,5,8,11,6,0,0,40,0,0,11,44,36,21,3,0,114,0,0,7,21,37,23,3,0,97,0,0,3,4,6,0,0,0,9,4,20,142,171,191,117,27,0,676,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,5,0,4,7,0,0,0,18,0,0,0,3,0,3,0,0,6,0,0,3,3,0,4,3,0,18,0,4,11,7,3,3,6,0,40,3,7
308051535,0,0,0,5,13,5,0,0,24,0,0,0,4,0,5,3,0,11,0,0,0,3,0,7,3,0,9,0,0,0,0,3,14,8,0,24,0,0,4,3,0,3,4,0,14,0,0,0,0,9,10,3,3,29,0,3,4,3,8,14,3,0,33,0,0,12,5,4,4,3,0,34,0,0,8,6,5,10,3,0,30,0,0,10,3,5,5,3,0,28,0,0,3,5,4,3,3,0,17,0,0,3,8,6,3,3,0,24,0,0,11,17,30,5,0,0,63,0,0,8,27,30,24,8,0,94,0,0,0,0,5,0,0,4,7,0,6,55,93,135,100,53,16,456,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,7,0,0,0,4,0,5,0,0,13,0,0
308051536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,4,0,3,0,3,0,0,8,0,0,3,0,3,0,0,0,9,0,0,0,3,3,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,17,10,4,0,0,50,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,3,3,0,0,0,0,6,0,0,4,3,0,3,0,0,6,0,0
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,3,3,7,0,0,14,0,0,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,16,8,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,6,0,0,3,0,0,3,0,0,8,0,0,7,0,3,0,0,0,14,0,0,3,0,3,4,0,0,9,0,0,0,3,3,0,0,0,7,0,0,0,3,3,0,0,0,8,0,0,3,4,3,0,0,0,16,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,17,18,32,18,0,0,86,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0
308051539,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,11,0,10,6,0,4,3,0,0,26,0,10,8,7,3,3,0,0,34,0,0,18,3,4,6,0,0,28,0,0,4,5,8,5,0,0,23,0,0,3,9,3,3,0,0,19,0,0,0,6,3,0,0,0,14,0,0,7,6,5,3,0,0,26,0,0,3,15,17,3,0,0,37,0,0,0,0,0,0,0,0,3,3,28,58,56,57,23,3,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,10,0,0,3,0,3,3,0,0,16,0,0,5,4,8,0,0,0,20,0,3,16,10,7,0,3,0,36,0,6
309011224,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,3,0,5,4,0,9,0,0,3,3,0,0,3,0,10,0,5,9,7,8,3,0,0,39,5,28,33,11,8,5,5,5,97,4,29,74,18,22,6,0,0,149,0,10,50,23,25,15,6,0,125,0,3,14,14,15,5,0,3,56,0,0,15,14,7,6,4,0,41,0,0,8,4,5,4,3,0,23,0,0,8,13,12,8,0,0,40,0,0,3,14,11,4,3,0,37,0,3,0,0,0,3,0,0,8,12,80,216,123,121,64,25,9,647,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,7,0,0,3,0,3,0,0,0,7,0,0,0,3,0,3,0,0,14,0,0,0,0,0,0,0,0,4,0,0,6,7,6,0,3,0,16,0,5
309011225,0,0,5,0,7,3,3,0,18,0,0,3,0,0,0,0,0,6,0,0,3,9,9,3,0,0,18,0,3,6,0,7,6,3,0,30,0,3,9,3,10,10,7,0,45,0,8,13,21,11,14,4,0,77,0,7,24,34,25,14,3,0,111,0,13,49,45,55,24,7,0,201,0,11,76,71,58,49,13,3,280,0,0,32,73,54,34,8,0,207,0,3,31,57,51,38,11,3,192,0,0,17,44,38,13,3,0,116,0,0,28,65,67,30,11,3,211,0,3,9,28,46,15,7,0,117,0,0,0,7,10,3,3,0,20,10,56,306,463,447,264,83,11,1640,0,0,0,3,6,4,0,0,15,10,3,4,3,3,3,3,0,21,3,0,0,3,4,3,0,0,20,0,6,10,11,8,9,0,0,39,0,7,6,12,9,7,3,5,43,4,14,27,16,3,9,0,0,78,0,20
309011226,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,4,3,3,3,3,0,0,8,0,3,3,3,0,3,0,0,16,0,3,4,0,4,0,8,0,22,0,4,11,10,4,3,0,0,35,0,7,18,15,16,15,0,0,62,0,3,21,19,17,14,3,0,66,0,0,12,21,9,6,3,0,49,0,0,11,18,12,3,0,0,47,0,0,8,15,10,5,0,0,29,0,0,9,25,16,4,3,0,60,0,0,3,9,9,3,0,0,30,0,0,6,3,0,0,0,0,9,6,25,107,139,102,53,16,3,449,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,12,0,4,0,7,0,0,3,0,20,0,0,3,3,0,3,4,0,22,0,0,6,7,3,6,0,0,31,0,0,3,14,8,4,0,0,33,0,8
309011227,0,0,5,3,4,0,0,0,13,0,0,0,0,0,0,0,0,3,3,4,3,4,0,0,0,0,18,3,9,3,10,3,6,3,0,33,4,6,6,3,3,5,0,0,31,0,10,19,13,11,5,3,0,69,0,18,23,23,13,16,7,0,99,3,32,62,37,33,23,9,0,191,0,13,86,48,45,22,8,0,226,0,0,36,26,34,24,3,0,123,0,0,24,29,26,14,3,0,101,0,0,14,25,21,11,4,0,73,0,0,16,40,37,16,7,0,122,0,0,7,31,46,17,3,0,109,0,0,0,8,3,8,0,0,19,10,90,308,296,277,178,65,3,1236,0,0,3,0,0,0,0,0,10,0,3,0,0,0,0,0,0,8,5,3,3,0,0,3,0,0,20,0,8,4,0,5,4,0,0,23,0,8,3,9,4,13,0,0,36,0,3,10,11,4,10,3,0,47,0,15
309011228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,9,0,0,3,3,0,3,4,0,16,0,4,0,9,3,0,0,0,15,0,3,6,3,3,6,3,0,20,0,0,14,7,8,9,3,0,37,0,0,7,12,7,3,0,0,35,0,0,10,11,7,3,0,0,31,0,0,10,11,6,0,0,0,26,0,0,0,9,3,3,0,0,13,0,0,7,8,0,7,0,0,22,0,0,6,5,4,7,0,0,21,0,0,0,0,0,3,0,0,4,3,5,65,81,47,43,21,0,267,0,0,0,3,0,0,0,0,7,4,0,3,3,0,3,0,0,12,0,0,3,0,0,0,0,0,6,0,0,0,3,6,0,3,0,20,0,0,3,7,3,0,3,0,17,0,0,3,3,4,3,0,3,20,0,0
309011229,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,12,0,3,0,0,7,0,0,0,11,0,0,6,3,4,0,0,0,16,0,3,7,5,7,3,0,0,30,0,4,13,13,4,7,0,0,43,0,0,21,14,14,16,3,0,62,0,3,3,9,10,3,0,0,32,0,0,3,13,5,5,0,0,33,0,0,3,3,7,0,0,0,19,0,0,4,10,6,8,4,0,32,0,0,0,0,4,3,0,0,15,0,0,3,3,0,0,0,0,9,0,14,72,74,80,51,14,0,310,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,6,0,3,0,0,10,0,3,3,3,4,0,0,0,10,0,0,0,3,0,0,0,0,4,3,0,5,4,7,3,0,0,24,0,4
309021230,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,7,0,0,0,4,0,3,3,0,12,0,0,7,0,9,0,7,0,18,0,3,4,5,11,6,0,0,26,0,5,10,9,11,14,4,0,51,0,3,28,16,14,13,0,0,73,0,3,30,20,8,11,0,0,71,0,0,11,13,14,10,3,0,50,0,0,11,13,17,8,0,0,53,0,0,3,10,9,7,0,0,27,0,0,8,11,12,5,0,0,36,0,0,0,4,5,5,3,0,21,0,0,3,3,3,0,0,0,10,4,27,125,112,120,78,15,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,0,0,4,0,0,0,0,0,4,0,0,5,0,3,3,0,0,13,0,0,4,3,8,3,0,0,16,0,0
309021231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,13,0,0,3,3,0,3,0,0,16,0,4,4,3,4,6,0,0,22,0,6,12,4,11,7,3,0,46,0,5,16,14,13,12,3,0,74,0,5,22,25,21,14,5,0,79,0,0,11,24,21,3,3,0,62,0,0,5,17,22,15,3,0,57,0,0,3,13,15,7,0,0,35,0,0,4,22,17,22,4,0,58,0,0,3,14,18,12,4,0,48,0,0,0,3,3,0,0,0,15,5,21,85,146,152,93,33,7,540,0,0,0,3,3,0,0,0,7,3,3,0,3,0,0,0,0,12,0,0,4,4,0,6,0,0,18,0,3,5,7,4,5,3,0,25,0,0,10,8,4,6,4,0,38,3,3,17,19,12,13,3,0,80,0,16
309021232,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,9,0,0,0,3,8,4,0,0,19,0,3,0,9,7,7,0,0,28,0,3,6,4,10,6,0,0,26,0,3,10,16,13,9,5,0,50,0,5,12,11,15,12,3,0,58,0,0,7,15,17,12,0,0,46,0,0,0,7,10,13,0,0,34,0,0,7,11,7,7,0,0,28,0,0,4,11,16,15,0,0,44,0,0,0,11,11,6,3,0,32,0,0,0,0,0,3,4,0,8,0,17,46,107,115,90,23,4,398,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,5,0,0,4,0,0,13,0,0,0,0,3,3,3,0,12,0,0,3,0,0,0,0,0,11,0,6,4,9,3,3,0,0,24,0,3
309021233,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,3,3,0,3,3,0,0,6,0,0,7,3,0,0,0,0,16,0,0,7,5,4,6,0,0,21,0,7,7,7,6,9,3,0,46,0,0,7,11,8,5,0,0,38,0,0,4,6,5,4,0,0,19,0,0,9,4,0,3,0,0,18,0,0,0,0,0,3,0,0,11,0,0,3,6,5,4,0,0,16,0,0,0,3,4,5,0,0,17,0,0,0,4,0,0,0,0,3,4,14,40,61,44,53,8,4,231,0,0,0,3,0,0,0,0,4,3,4,3,3,3,3,0,0,19,0,0,0,3,3,3,0,0,6,0,0,0,9,0,0,0,0,15,0,0,0,5,4,4,0,0,12,0,0,6,10,5,3,6,3,26,0,3
309021234,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,3,3,0,0,3,0,10,0,0,3,3,0,9,4,0,15,0,3,6,0,9,5,3,0,25,0,3,9,4,11,3,0,0,36,0,5,10,9,13,8,3,0,44,0,3,15,13,11,6,3,0,49,0,0,5,6,9,7,0,0,23,0,0,4,9,10,5,0,0,30,0,0,8,7,5,0,0,0,23,0,0,4,10,15,5,0,0,36,0,0,4,3,8,3,0,0,17,0,0,0,0,0,3,0,0,6,3,16,79,75,87,55,20,0,331,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,14,0,0,3,3,0,0,0,0,9,0,5,3,4,8,5,0,0,20,0,4,5,7,0,7,3,0,21,0,6,5,6,4,9,8,0,35,0,7
309031235,0,0,0,4,0,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,3,0,14,0,0,0,5,3,3,0,0,12,0,3,7,4,3,5,0,0,29,0,4,12,3,12,4,0,0,41,0,4,6,11,17,11,0,0,57,0,3,23,35,26,13,0,0,103,0,0,13,36,28,16,4,0,97,0,0,8,32,23,13,9,4,86,0,0,9,7,17,3,4,0,46,0,0,10,32,29,26,5,0,104,0,0,3,14,17,15,4,0,55,0,0,3,0,3,3,3,0,8,0,18,90,196,195,118,34,3,660,0,0,0,0,3,3,0,0,5,0,0,3,0,0,0,0,0,10,0,0,6,0,0,3,0,0,15,0,3,7,3,0,6,0,0,17,3,0,0,3,3,3,3,0,18,0,6,6,9,4,8,3,0,45,0,15
309031236,0,0,0,0,0,4,3,0,6,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,3,3,3,0,0,0,0,8,3,7,3,5,6,4,4,0,32,0,16,21,8,11,5,0,0,61,0,23,55,13,27,8,0,0,129,0,3,38,25,16,12,7,0,104,0,0,19,15,14,0,0,0,48,0,0,8,16,6,3,0,0,37,0,0,8,4,8,6,3,0,26,0,0,0,10,10,5,3,0,30,0,0,0,14,10,0,0,0,24,0,0,3,3,4,0,0,0,7,11,57,151,117,113,60,24,0,530,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,3,0,3,3,0,11,0,0,5,0,0,0,0,0,12,0,0,7,3,0,4,0,0,18,0,3
309031237,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,11,0,0,0,3,0,4,0,0,5,0,0,0,3,4,4,0,0,5,0,0,4,3,4,12,0,0,27,0,0,0,7,0,3,0,0,11,0,0,0,4,3,0,0,0,11,0,0,3,3,3,0,0,0,6,0,0,0,3,8,3,0,0,15,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,17,22,34,34,3,3,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,4,0,0,3,0,3,0,3,0,13,0,0
309031238,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,8,0,0,0,3,0,0,0,0,6,0,0,3,3,4,0,0,0,7,0,5,9,3,5,7,0,0,30,0,3,10,8,9,17,4,3,50,0,3,19,13,20,8,7,0,78,0,5,21,17,21,8,3,0,74,0,0,13,13,14,5,4,0,48,0,0,5,13,10,4,4,0,40,0,0,5,0,9,7,0,0,16,0,0,3,8,17,9,0,0,45,0,0,3,4,10,0,0,0,18,0,0,0,0,0,0,0,0,4,5,19,97,91,126,73,28,6,441,0,0,0,0,3,3,0,0,4,0,3,0,4,0,0,0,0,7,0,0,4,6,6,0,0,0,21,0,3,3,0,9,3,0,0,17,0,0,3,3,5,7,3,0,28,0,3,8,12,10,5,3,0,37,0,11
309031239,0,0,0,7,0,0,0,0,9,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,0,3,0,0,0,3,0,0,0,0,7,0,3,3,4,4,3,0,0,14,0,0,3,0,0,4,0,0,11,0,0,0,8,3,4,0,0,19,0,3,6,13,13,4,7,0,37,0,0,5,4,10,3,3,0,26,0,0,3,5,11,5,5,0,32,0,0,0,4,5,0,3,0,9,0,0,6,8,7,9,5,0,35,0,0,0,16,6,6,3,0,38,0,0,0,0,0,0,0,0,0,0,7,36,74,56,51,34,8,257,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,10,0,0,0,5,0,0,3,0,7,0,0,0,0,0,3,0,0,11,0,0,0,0,3,3,8,0,18,0,0
309031240,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,11,0,0,0,0,3,3,0,0,10,0,3,3,7,7,3,0,0,24,0,3,3,5,3,10,7,3,31,0,7,10,12,4,4,0,0,29,0,4,18,15,17,15,0,0,61,0,4,19,10,15,6,5,0,63,0,0,5,8,16,7,4,0,41,0,0,5,6,9,4,0,0,33,0,3,0,4,5,0,3,0,16,0,0,5,13,14,6,0,0,32,0,0,0,8,12,0,3,0,17,0,0,0,0,4,0,0,0,4,5,16,69,85,100,60,31,9,375,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,0,0,4,0,7,0,0,10,0,3,0,0,3,3,0,0,5,0,0,0,3,0,3,3,0,13,0,6,0,0,6,8,3,4,30,0,0
309041241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,5,3,0,0,8,0,0,0,3,0,0,3,0,12,0,0,0,0,5,7,0,0,15,0,0,0,0,4,0,0,0,12,0,0,3,3,6,0,0,0,14,0,0,0,0,3,0,0,0,16,0,0,3,0,3,0,0,0,7,0,0,0,4,3,0,0,0,4,0,0,0,0,4,4,0,0,14,0,0,0,0,3,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,11,29,37,25,14,5,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,9,0,0
309041242,0,0,5,4,3,3,3,0,18,0,0,0,3,3,3,3,0,15,3,0,3,0,10,8,4,0,26,0,0,4,3,4,7,3,0,22,0,0,5,7,5,12,0,5,32,0,3,6,12,16,10,13,0,52,0,0,12,8,10,16,5,4,58,0,4,13,12,17,6,3,4,68,0,3,17,19,17,17,5,5,85,0,0,15,11,16,7,4,3,61,0,0,12,16,20,14,4,3,67,0,0,10,16,12,9,5,0,52,0,0,13,24,30,12,4,0,81,0,0,0,3,5,10,4,3,20,0,0,5,3,6,8,0,0,17,4,14,106,138,178,145,69,27,679,0,0,0,0,0,3,0,0,10,0,0,3,0,3,0,0,0,14,0,3,4,0,9,7,0,0,23,0,0,3,5,0,8,0,0,12,0,0,4,3,10,9,9,0,34,0,3,11,10,9,7,5,0,43,0,0
309051243,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,0,14,0,0,3,4,0,0,0,0,15,0,0,0,0,0,4,0,0,13,0,0,0,4,3,0,3,0,10,0,0,5,3,9,5,4,0,29,0,0,6,0,8,3,0,0,15,0,0,0,6,9,0,0,0,14,0,0,0,8,0,3,0,0,8,0,0,0,3,3,6,0,0,20,0,0,0,8,3,4,0,0,15,0,0,0,0,0,0,0,0,0,3,3,15,41,46,43,12,0,166,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,7,0,0,4,7,0,3,0,0,14,0,0,4,4,0,6,0,0,20,0,0,0,5,6,0,0,0,15,0,3,8,5,3,3,3,0,31,3,0
