SA2_MAINCODE_2016,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000mo_A_15_19,ClAW_3000mo_A_20_24,ClAW_3000mo_A_25_34,ClAW_3000mo_A_35_44,ClAW_3000mo_A_45_54,ClAW_3000mo_A_55_64,ClAW_3000mo_A_65_74,ClAW_3000mo_A_75ov,ClAW_3000mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov
299999499,13,0,300,4,30,54,60,44,52,23,0,281,3,38,49,73,77,72,24,7,339,8,36,91,80,96,93,44,8,453,5,43,106,97,127,120,42,3,533,3,34,140,107,136,117,35,3,572,0,27,121,134,151,126,37,0,597,0,3,60,76,96,75,19,0,332,0,3,38,52,54,39,7,0,194,0,0,29,36,33,22,13,0,132,0,0,23,33,41,18,4,0,113,0,0,4,24,21,9,3,0,65,0,3,15,18,35,24,9,0,106,67,332,843,889,1019,835,281,30,4300,24,10,8,13,15,10,0,0,70,146,47,22,33,41,22,9,0,325,61,118,43,65,80,59,13,4,429,27,74,56,74,102,61,21,0,420,19,64,58,75,108,73,35,0,433,17,66,100,101,141,105,39,6,569,9,55,105,105,110,77,19,3,476,0,52,128,123,137,95,16,7,557,0,34,140,132,147,86,15,5
301011001,0,0,14,0,0,4,5,3,7,0,0,21,0,0,0,4,3,3,0,0,19,0,0,4,3,7,11,0,0,23,0,5,6,5,8,3,0,0,35,0,6,7,0,14,15,3,0,42,0,0,0,10,17,3,4,0,36,0,0,0,0,5,3,0,0,9,0,0,0,0,3,3,0,0,9,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,4,3,16,30,43,66,49,13,0,222,3,0,0,0,0,0,0,0,6,62,0,3,0,0,0,0,0,66,20,5,0,0,7,0,0,0,33,5,5,7,0,5,0,3,0,26,9,6,0,0,4,3,0,0,19,5,7,3,7,6,0,3,0,28,0,7,3,0,3,8,3,0,27,0,3,8,3,5,5,0,0,25,0,0,6,3,0,4,0,0
301011002,0,0,12,0,3,0,3,0,4,3,0,18,0,3,0,3,4,3,0,0,14,0,3,4,5,4,7,3,0,19,0,0,3,6,5,3,0,0,28,0,3,3,4,14,5,3,0,36,0,0,4,11,12,12,5,0,40,0,0,3,0,10,6,0,0,19,0,0,0,4,3,0,0,0,12,0,0,0,3,0,3,0,0,7,0,0,0,3,3,0,0,0,8,0,0,3,6,4,7,0,0,14,0,0,0,0,0,0,0,0,3,11,11,20,56,78,56,22,3,260,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,11,3,3,0,0,0,0,0,14,3,6,0,0,0,3,0,0,11,0,3,3,0,0,0,0,0,11,0,6,0,0,6,7,0,0,19,0,3,8,0,3,4,0,0,15,0,4,0,3,0,6,0,0,7,0,0,0,4,0,0,0,0
301011003,0,0,11,0,3,8,9,8,3,3,0,20,0,0,4,0,5,5,4,0,21,0,0,5,10,7,15,4,0,42,0,0,4,12,10,5,0,0,31,0,3,3,7,15,14,3,0,48,0,0,3,4,9,8,3,0,29,0,0,0,3,3,3,0,0,13,0,0,0,3,5,3,0,0,9,0,0,0,0,3,7,0,0,5,0,0,0,0,0,0,0,0,8,0,0,3,4,3,3,0,0,12,0,0,0,0,0,0,0,0,4,5,14,26,57,76,66,19,0,264,0,0,0,0,0,0,0,0,3,40,0,0,0,0,0,0,0,41,21,3,0,3,0,0,0,0,33,5,4,3,0,0,0,0,0,9,3,3,3,3,4,0,3,0,23,3,5,9,3,6,0,0,0,23,0,4,4,3,8,7,0,0,26,0,3,3,0,3,0,0,0,11,0,0,3,4,0,0,3,0
301011004,0,0,47,7,9,6,10,16,21,0,0,75,9,11,14,20,19,23,9,0,104,6,12,35,33,39,27,3,0,152,6,31,47,52,62,46,4,0,244,0,16,69,46,69,43,5,0,256,0,3,42,64,85,55,12,0,269,0,3,22,43,49,22,3,0,137,0,0,9,18,23,9,0,0,74,0,0,12,10,10,3,0,0,37,0,0,3,7,13,10,0,0,36,0,0,3,8,3,3,0,0,15,0,3,0,3,4,3,0,0,9,61,108,269,327,417,282,43,0,1502,12,5,0,4,4,0,0,0,23,259,21,3,0,4,9,0,0,290,124,45,23,13,12,9,3,0,228,54,51,26,17,24,28,3,0,188,19,52,33,25,32,40,8,0,209,12,64,47,25,40,36,6,0,233,11,59,78,43,51,33,3,3,269,0,25,73,35,51,30,5,0,223,0,16,29,34,44,36,4,0
301011005,0,0,0,0,0,0,3,4,4,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,5,0,3,0,3,3,0,0,0,13,0,0,0,0,4,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,19,9,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
301011006,0,0,13,0,0,0,7,0,3,0,0,17,0,0,0,0,3,0,3,0,9,0,3,3,7,6,4,3,0,34,0,0,3,3,5,6,3,0,23,0,0,3,4,5,12,0,0,21,0,0,0,9,5,11,0,0,27,0,0,3,0,4,0,3,0,15,0,0,4,3,3,3,0,0,10,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,6,10,20,44,49,53,24,0,214,3,0,0,0,0,0,0,0,4,45,3,0,0,0,0,0,0,48,18,3,3,0,0,0,0,0,26,3,7,3,0,0,0,0,0,11,3,14,0,0,0,3,0,0,21,0,0,3,0,3,0,0,0,9,0,4,5,0,0,3,0,0,18,0,4,3,7,0,0,0,0,19,0,0,0,0,8,0,0,0
301021007,0,0,46,8,3,10,10,3,15,0,0,53,4,11,12,21,19,9,3,0,74,15,10,29,29,31,29,14,0,153,9,25,34,35,58,44,9,0,218,4,20,38,52,70,67,5,0,262,3,7,53,75,105,62,15,0,313,0,4,22,37,56,38,9,0,165,0,0,3,21,34,26,0,0,87,0,0,4,8,4,14,0,0,31,0,0,0,12,21,7,0,0,39,0,0,3,3,4,3,0,0,16,0,0,6,3,4,0,0,0,21,57,98,229,323,426,317,57,6,1514,7,0,0,0,0,0,0,0,5,81,3,0,4,0,3,0,0,93,33,18,5,8,7,4,3,0,80,9,21,5,12,4,10,4,0,60,8,14,8,8,13,10,5,0,63,7,12,12,13,19,20,4,0,91,3,13,10,14,21,23,7,3,95,0,8,16,14,13,23,5,0,85,0,4,6,16,17,19,3,0
301021008,0,0,14,0,0,0,3,0,3,0,0,10,0,4,3,3,0,7,0,0,18,0,0,3,3,7,3,4,0,18,0,3,0,7,7,5,3,0,29,0,0,0,5,7,0,0,0,16,0,0,0,4,8,13,3,0,26,0,0,0,4,3,4,0,0,11,0,0,0,3,3,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,8,14,12,42,44,41,16,0,176,3,0,0,0,0,0,0,0,6,46,3,0,0,0,0,0,0,54,9,3,0,0,0,3,0,0,25,11,8,3,0,0,3,0,0,20,3,10,0,0,5,0,0,0,15,0,4,4,0,3,5,3,0,26,0,8,9,5,3,3,0,0,31,0,0,4,0,10,3,0,0,18,0,0,3,3,0,3,0,0
301021009,0,0,17,0,0,9,3,3,5,3,0,20,0,4,0,3,7,4,0,0,25,0,0,11,7,17,8,3,0,50,0,3,4,10,10,5,0,0,38,0,0,4,5,10,12,3,0,37,0,0,11,9,13,15,0,0,48,0,0,3,7,12,7,0,0,18,0,0,3,3,9,0,0,0,20,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,8,4,17,45,66,90,57,11,0,297,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,37,9,0,0,0,0,0,0,0,12,3,10,0,3,0,4,0,0,16,3,0,0,0,0,0,0,0,6,0,3,0,7,8,0,0,0,22,0,3,0,3,3,3,0,0,21,0,0,3,3,5,0,0,0,10,0,3,3,3,4,3,0,0
301021011,0,0,12,0,0,3,3,3,4,0,0,14,0,0,4,0,4,3,0,0,7,0,0,3,4,7,3,0,0,18,0,3,3,5,4,3,0,0,22,0,0,4,3,10,3,0,0,22,0,0,7,12,11,6,0,0,33,0,0,0,6,8,0,0,0,18,0,0,0,3,3,4,0,0,13,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,3,30,52,54,32,9,0,177,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,12,0,0,0,4,3,0,0,0,9,4,3,0,0,0,7,0,0,18,0,3,5,4,0,0,0,0,18,0,0,0,3,0,0,0,0,12,0,0,4,3,3,0,0,0,11,0,0,0,0,0,0,0,0
301021012,0,0,16,3,4,5,3,8,7,0,0,27,0,0,0,3,7,8,0,0,17,0,4,3,10,12,0,3,0,24,0,0,8,7,6,7,0,0,37,0,0,3,5,10,7,0,0,32,0,0,3,12,11,11,0,0,34,0,0,3,3,8,10,0,0,25,0,0,3,4,0,3,0,0,13,0,0,0,3,0,0,0,0,3,0,0,0,0,4,4,0,0,8,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,9,8,20,28,58,80,60,12,0,269,0,0,0,0,0,0,0,0,0,21,0,0,3,3,0,0,0,28,6,0,0,3,0,0,0,0,14,5,0,0,3,3,0,0,0,7,0,0,0,0,0,3,0,0,7,0,4,0,0,3,0,3,0,13,0,0,3,6,5,0,0,0,15,0,0,0,0,3,4,0,0,7,0,0,0,5,0,3,0,0
301021013,0,0,28,0,0,0,3,9,6,0,3,26,0,3,3,10,15,12,3,0,42,0,3,12,5,19,13,3,0,56,0,3,11,14,19,7,0,0,57,0,3,13,15,30,9,0,0,76,0,0,14,15,21,15,3,0,65,0,0,0,7,8,3,0,0,24,0,0,0,3,4,0,3,0,11,0,0,0,8,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,9,17,20,70,90,136,77,17,3,421,4,0,0,0,0,0,0,0,12,218,15,4,0,0,0,0,0,240,84,28,4,3,11,7,0,0,137,30,26,5,8,7,6,0,0,92,16,14,13,8,13,16,8,0,82,5,25,11,9,17,17,12,0,98,0,29,19,11,15,12,7,0,93,0,16,10,6,15,13,3,0,54,0,3,4,7,6,6,3,0
301021527,0,0,7,0,0,0,0,3,6,0,0,15,0,0,0,3,7,11,7,0,18,0,0,0,5,9,5,3,0,27,0,0,3,3,6,0,0,0,17,0,0,3,3,4,11,0,0,18,0,0,3,7,5,4,0,0,13,0,0,0,3,3,0,0,0,4,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,11,25,46,42,17,0,148,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,17,10,3,3,3,0,6,0,0,31,3,3,0,3,7,0,0,0,17,3,3,4,0,4,6,3,0,29,0,3,7,4,9,10,0,0,36,0,0,3,14,4,3,0,0,29,0,0,0,5,3,3,3,0,18,0,0,0,0,3,3,0,3
301031014,0,0,11,0,0,3,3,7,0,0,0,13,0,3,0,3,3,0,0,0,16,3,7,9,9,11,9,0,0,46,3,9,19,13,13,11,3,0,69,0,12,32,28,40,19,0,0,135,0,10,37,43,58,35,8,0,192,0,0,12,36,31,17,3,0,106,0,0,12,28,20,14,3,0,81,0,0,6,13,17,0,0,0,33,0,0,9,15,21,10,0,0,56,0,0,0,11,9,0,0,0,19,0,0,0,3,0,3,0,0,10,14,40,149,207,227,120,21,0,777,0,0,0,0,0,0,0,0,3,35,3,0,0,0,0,0,0,39,10,5,4,3,3,0,0,0,24,3,9,5,3,0,0,0,0,18,3,0,3,0,3,0,0,0,20,0,3,5,3,0,3,3,0,20,3,7,7,6,13,3,0,0,38,0,3,13,9,10,4,0,0,35,0,0,7,7,12,3,0,0
301031015,0,0,10,0,0,3,4,4,4,0,0,22,0,0,0,3,4,3,0,0,13,0,3,4,9,3,11,0,0,24,0,3,3,5,8,7,0,0,26,0,3,4,11,7,8,3,0,42,0,0,4,6,15,9,0,0,37,0,0,3,3,4,6,0,0,22,0,0,0,0,10,5,3,0,15,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,18,23,44,57,60,19,3,231,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,14,7,3,0,0,0,0,0,0,18,7,3,3,0,0,0,0,0,9,3,7,0,0,0,3,0,0,13,0,0,3,7,8,0,0,0,16,0,3,0,4,0,3,0,0,16,0,0,0,4,5,0,0,0,13,0,3,0,6,7,3,0,0
301031016,0,0,14,3,3,3,4,0,3,0,0,19,0,0,7,3,3,3,0,0,13,0,0,9,3,13,0,0,0,21,4,5,9,4,15,5,0,0,34,0,0,3,4,6,14,0,0,22,0,0,6,11,8,6,3,0,28,0,0,0,0,9,8,0,0,17,0,0,0,4,0,6,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,10,5,36,40,58,43,3,3,209,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,37,24,10,4,0,3,0,0,0,41,7,7,0,3,3,0,3,0,29,0,8,6,0,6,3,0,0,24,6,3,3,0,0,5,0,0,18,0,4,7,3,3,3,3,0,26,0,7,3,5,8,3,0,0,22,0,0,0,3,0,0,0,0
301031017,0,0,29,4,3,8,3,6,5,0,0,26,3,3,7,8,8,8,3,0,45,8,19,26,24,31,24,10,0,136,8,34,66,44,53,32,9,0,252,3,48,107,78,76,78,14,0,402,0,17,112,109,111,90,12,0,459,0,3,50,85,78,34,5,0,263,0,0,30,40,32,26,0,0,123,0,0,10,20,27,4,0,0,64,0,0,20,30,20,14,0,0,88,0,0,4,4,16,6,3,0,34,0,3,9,11,3,3,0,0,21,34,144,451,457,462,330,68,0,1946,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,11,3,0,3,3,6,3,0,0,18,0,7,3,3,0,3,0,0,14,0,3,15,6,5,3,0,0,38,0,8,11,4,6,4,0,0,33,0,3,18,11,10,7,4,0,55,0,5,24,24,22,7,4,0
301031018,0,0,5,0,3,3,3,6,3,0,0,23,3,3,0,7,4,9,0,0,22,3,7,9,10,14,10,0,0,48,3,5,14,13,20,9,0,0,67,0,11,39,22,31,17,3,0,124,0,3,22,30,33,30,4,0,128,0,0,17,13,21,6,3,0,69,0,0,3,13,10,3,0,0,40,0,0,0,3,11,3,0,0,22,0,0,3,3,4,3,0,0,12,0,0,0,5,6,0,0,0,7,0,0,0,0,4,0,0,0,3,18,37,117,134,167,93,17,0,584,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,23,16,7,5,0,0,0,0,0,28,5,6,3,3,3,0,0,0,19,7,6,3,0,3,4,0,0,21,0,12,3,3,11,3,0,0,32,0,11,15,9,12,11,4,0,59,0,8,5,6,17,7,3,0,43,0,4,19,18,9,9,0,0
301031019,0,0,12,0,0,0,3,0,0,4,0,11,0,0,3,3,6,0,0,0,16,0,0,9,15,6,8,0,0,39,0,4,5,9,7,5,0,0,25,0,5,11,9,11,12,0,0,51,0,0,4,11,13,5,0,0,40,0,0,3,10,4,8,0,0,24,0,0,0,7,8,5,0,0,24,0,0,0,5,5,0,0,0,13,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,10,17,45,80,67,42,15,0,279,3,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,33,10,3,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,5,0,7,0,0,0,0,0,0,9,4,0,0,3,0,0,0,0,7,0,3,0,4,3,3,0,0,16,0,7,3,0,3,0,4,0,18,0,0,0,5,8,4,0,0
301031020,0,0,20,0,3,3,7,5,5,0,0,23,3,7,5,7,7,6,3,0,40,0,4,13,13,16,12,3,0,62,0,5,8,14,25,9,4,0,76,0,3,17,16,23,27,3,0,87,0,0,18,23,29,10,0,0,83,0,0,5,3,14,9,0,0,39,0,0,0,4,11,3,0,0,19,0,0,3,0,0,3,0,0,10,0,0,0,6,7,4,0,0,15,0,0,3,0,0,0,0,0,9,0,0,3,0,3,0,0,0,5,9,39,85,109,137,106,21,3,500,0,0,0,0,0,0,0,0,0,54,3,0,3,0,3,0,0,69,34,14,0,4,5,5,0,0,57,10,6,6,5,11,4,0,0,47,4,13,0,7,10,5,0,0,35,3,9,11,8,5,9,3,0,52,0,9,10,11,17,3,3,3,59,0,10,10,12,18,8,0,0,63,0,3,10,6,5,7,4,0
301031021,0,0,25,3,0,6,10,6,3,0,0,27,3,3,5,9,6,0,4,0,33,0,6,8,13,8,5,7,0,53,0,19,21,17,29,21,9,0,112,0,8,49,33,36,33,8,0,162,0,6,45,56,43,42,0,0,186,0,3,16,18,10,11,0,0,67,0,0,6,11,17,12,0,0,47,0,0,0,4,6,0,3,0,22,0,0,4,3,14,3,3,0,30,0,0,0,0,3,0,0,0,6,0,0,3,0,3,0,0,0,6,16,50,168,184,188,144,25,4,784,0,0,0,0,0,0,0,0,3,134,3,0,0,0,0,0,0,140,47,9,3,3,7,4,0,0,76,14,13,7,4,6,6,0,0,52,8,15,3,10,5,0,0,0,43,6,13,17,12,13,13,0,0,66,0,17,15,12,10,12,0,0,66,3,5,10,8,4,4,0,0,38,0,3,14,10,12,8,3,0
302011022,0,0,6,0,0,0,0,0,3,0,0,11,0,0,8,0,0,3,0,0,12,0,0,0,3,9,4,0,0,17,0,0,0,3,3,3,0,0,13,0,0,7,3,15,5,0,0,28,0,0,4,6,3,6,0,0,22,0,0,3,4,3,3,0,0,16,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,32,53,31,3,0,141,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7,9,3,4,0,0,0,0,0,20,0,4,3,3,0,3,0,0,11,4,4,4,0,3,0,3,0,15,4,4,3,0,7,3,3,0,24,0,11,10,4,7,3,0,0,40,0,7,7,7,3,11,0,0,31,0,3,5,0,5,0,0,0
302011023,0,0,8,0,0,3,0,6,4,3,0,14,0,0,0,0,4,4,0,0,10,0,0,0,0,3,6,3,0,12,0,3,0,3,5,3,3,0,15,0,0,4,3,3,6,3,0,11,0,0,0,3,5,0,0,0,14,0,0,0,3,4,3,0,0,18,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,8,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,4,4,4,18,20,43,39,17,0,149,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0
302011024,0,0,9,0,0,0,3,4,0,0,0,11,3,3,0,3,3,3,0,0,14,0,10,6,10,8,6,0,0,35,0,5,7,14,8,9,0,0,42,0,9,14,15,15,5,5,0,58,0,7,17,24,28,24,5,0,103,0,0,8,13,22,11,3,0,52,0,0,5,5,14,3,0,0,32,0,0,4,0,9,5,3,0,20,0,0,4,4,3,0,0,0,13,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,4,10,39,75,90,106,68,17,0,400,3,0,0,0,0,0,0,0,3,26,4,0,0,0,0,0,0,32,24,3,0,0,0,3,0,0,30,9,7,3,3,0,0,0,0,18,6,3,10,4,0,3,0,0,28,3,3,3,0,4,7,5,0,37,0,0,14,8,10,9,0,0,35,0,6,6,4,9,7,3,0,37,0,0,10,3,11,4,0,0
302011025,0,0,12,0,0,3,0,3,8,0,0,13,3,0,0,4,6,3,0,0,19,0,3,7,6,4,3,3,0,30,0,8,11,3,9,3,4,0,29,0,3,3,9,10,9,0,0,36,0,0,9,3,9,4,3,0,26,0,0,3,3,4,4,0,0,14,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,9,17,32,41,56,41,9,0,211,0,0,0,0,0,0,0,0,0,75,3,0,0,0,0,0,0,75,41,9,0,4,3,3,0,0,59,13,14,5,4,3,0,0,0,35,9,12,3,5,10,10,0,0,46,6,11,8,15,3,6,0,0,49,0,14,9,3,10,5,4,0,47,0,12,13,3,8,12,3,0,52,0,0,14,3,4,7,0,0
302011026,0,0,9,0,0,3,5,3,0,0,0,12,0,0,3,8,0,4,0,0,19,0,0,0,8,13,5,0,0,26,0,0,4,6,8,7,0,0,31,0,3,4,6,16,9,0,0,32,0,0,6,14,13,12,0,0,38,0,0,4,0,3,0,0,0,9,0,0,0,3,8,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,8,5,25,55,64,50,11,0,213,0,0,0,0,0,0,0,0,0,30,3,0,0,4,0,0,0,42,24,3,0,3,0,3,0,0,30,3,3,0,3,0,0,0,0,12,5,4,3,4,0,0,0,0,16,0,0,3,0,0,0,0,0,12,3,3,0,3,0,4,0,0,11,0,5,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0
