SA2_MAINCODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
107041150,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,4,5,3,4,3,4,0,0,22,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,21,37,30,15,0,117,36,15,20,11,27,5,0,113,9,3,3,0,0,3,0,20,318,265,310,296,258,63,10,1520,4,0,0,3,0,0,0,12,9,3,3,5,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,182,230,248,338,232,28,0,1260,51,17,12,19,12,3,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,6,0,0,0,0,0,5,27,4,20,17,7,0,0,74,271,259,278,391,259,35,3,1492,0,0,0,0,0,0,0,0
107041548,11,7,11,3,0,0,0,27,19,13,14,12,5,0,0,67,40,36,34,26,14,0,3,152,4,3,4,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,9,3,3,3,0,0,0,22,3,22,28,26,21,16,3,122,229,136,78,108,97,15,6,667,19,22,25,16,9,7,0,99,1621,2059,1927,1799,1259,248,39,8953,41,30,27,13,21,6,0,137,143,78,36,67,43,4,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,5,4,3,0,22,1100,1687,2001,1890,1018,102,7,7800,229,145,131,114,108,22,0,745,0,0,0,0,0,0,0,3,0,4,0,7,3,0,0,16,6,3,6,5,3,0,0,27,0,5,11,4,6,0,0,24,177,124,61,68,45,8,0,482,1698,2079,2273,2176,1246,144,11,9629,3,3,3,4,0,0,0,16
107041549,0,0,0,0,3,0,0,5,6,3,7,3,3,0,0,17,5,10,9,3,9,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,15,25,11,16,3,85,34,48,50,48,33,10,0,226,3,6,5,3,4,0,3,26,241,507,560,590,378,104,14,2399,5,3,8,3,5,0,0,30,23,16,17,19,16,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,302,724,845,938,630,82,4,3516,31,46,27,60,55,17,0,232,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,8,0,3,5,0,0,0,15,0,0,0,3,7,3,0,16,35,60,33,37,18,9,0,190,395,852,939,1069,736,107,4,4098,0,3,0,0,0,0,0,10
108011151,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,20,26,20,6,85,5,10,8,14,8,3,3,44,0,0,3,0,0,0,0,4,66,100,121,196,140,60,18,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,74,81,65,13,3,309,8,3,0,6,16,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,5,11,3,4,44,49,40,91,97,90,16,3,390,0,0,0,0,0,0,0,0
108011152,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,0,3,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,17,26,17,3,82,66,26,19,36,38,18,0,203,11,3,3,8,7,3,3,33,310,294,347,421,387,124,15,1898,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,185,225,341,423,353,66,3,1590,61,11,28,36,24,8,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,0,0,0,0,3,0,0,3,14,19,17,20,21,5,0,89,262,256,386,479,398,74,3,1865,0,0,0,0,0,0,0,0
108011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,16,25,17,7,80,15,0,3,12,4,9,0,41,3,0,0,4,0,0,0,10,77,73,86,151,138,47,18,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,57,75,59,12,0,264,5,0,4,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,6,10,12,3,3,43,36,42,74,91,67,15,3,322,0,0,0,0,0,0,0,0
108011154,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,19,14,23,13,14,21,9,0,95,0,4,0,0,5,3,3,24,132,174,195,243,252,64,15,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,69,114,191,238,208,30,0,853,23,14,9,15,20,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,5,8,6,7,16,16,3,0,66,104,136,207,266,248,36,0,1004,0,0,0,0,0,0,0,0
108021155,0,0,0,0,0,0,0,0,3,4,4,7,3,3,0,21,3,4,4,4,3,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,3,3,13,11,20,19,6,67,53,38,39,36,57,17,0,248,19,3,9,10,15,6,3,65,454,501,591,700,633,174,23,3079,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,255,383,512,698,565,78,11,2507,82,31,18,39,38,4,0,213,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,4,3,0,0,5,15,4,3,19,9,4,0,54,357,425,539,773,618,91,11,2814,0,0,0,0,0,0,0,0
108021156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,4,7,5,14,29,38,38,17,150,10,11,11,10,19,10,3,75,4,3,9,0,4,0,0,25,104,163,212,240,244,101,36,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,47,71,80,57,12,0,300,8,9,4,4,6,3,0,24,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,5,3,3,0,13,0,6,20,22,20,4,0,69,34,64,90,114,89,25,3,414,0,0,0,0,0,0,0,0
108021157,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,10,0,39,21,14,11,23,27,6,0,100,7,4,7,0,3,0,0,24,184,230,261,279,263,77,7,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,105,162,213,200,30,0,804,16,3,6,7,9,0,0,45,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,17,4,3,0,34,113,113,175,239,213,35,0,900,0,0,0,0,0,0,0,0
108021158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,12,5,3,45,23,19,13,9,13,3,0,74,3,3,3,3,6,0,0,15,117,131,149,156,189,47,6,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,100,150,219,192,19,3,750,39,4,11,10,14,3,0,79,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,9,13,0,0,44,115,113,167,238,222,25,4,885,0,0,0,0,0,0,0,0
108021159,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,29,27,34,14,141,4,4,14,7,14,3,3,50,8,0,0,3,4,0,0,12,82,89,129,152,166,71,29,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,44,41,68,45,9,0,227,3,0,3,3,7,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,7,9,5,0,0,27,27,45,59,82,54,12,0,284,0,0,0,0,0,0,0,0
108021160,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,6,0,27,17,9,4,4,10,4,0,53,7,3,0,4,3,0,0,16,69,70,75,104,106,38,4,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,38,62,86,88,6,0,321,12,3,9,3,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,15,13,4,0,46,60,48,77,107,102,11,0,399,0,0,0,0,0,0,0,0
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,3,0,0,15,0,0,0,0,0,0,0,3,8,21,30,26,17,6,3,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,19,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,4,9,3,4,0,0,23,0,0,0,0,0,0,0,0,4,3,3,3,7,3,0,26,8,12,19,15,11,10,0,79,0,0,0,0,0,0,0,0
108041162,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,3,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,38,27,6,130,37,5,14,18,29,10,0,120,3,0,3,12,3,0,3,19,188,194,243,377,321,111,15,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,147,206,318,261,36,3,1057,35,8,9,11,12,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,15,6,13,22,18,3,0,82,147,163,226,355,290,48,3,1232,0,0,0,0,0,0,0,0
108041163,3,0,0,0,0,0,0,3,3,9,3,11,3,0,0,28,4,9,3,11,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,39,57,62,41,14,224,86,55,39,43,50,28,3,303,9,13,5,7,7,3,0,39,473,633,739,834,638,189,34,3544,0,0,0,0,0,0,0,0,15,3,0,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,9,417,561,836,1004,621,93,5,3533,148,45,35,64,51,11,0,350,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,3,6,3,0,3,0,0,9,0,3,3,3,7,3,0,19,26,27,30,39,41,4,0,172,607,648,908,1126,726,116,3,4132,0,0,0,0,0,0,0,0
108041164,0,0,0,0,0,0,0,3,4,9,16,9,6,5,0,52,8,9,18,9,9,5,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,3,3,0,0,0,6,3,9,18,28,33,23,9,130,91,70,65,80,76,27,6,411,8,6,8,4,11,4,0,47,797,993,1261,1340,1069,258,35,5753,0,0,0,0,0,0,0,0,5,6,5,7,3,0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,12,400,676,892,1173,859,108,3,4113,119,42,50,58,55,8,0,337,0,0,0,5,0,0,0,7,6,0,0,0,0,0,0,7,0,0,0,4,0,0,0,11,0,7,4,7,0,3,0,22,18,20,24,38,19,9,0,125,548,754,974,1299,939,131,4,4654,0,0,0,0,0,0,0,0
108041165,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,13,0,4,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,11,29,37,30,15,142,6,9,7,10,15,3,3,52,3,0,0,0,0,0,0,6,73,144,122,157,189,71,26,783,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,27,46,36,5,3,152,3,0,0,4,4,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,3,5,15,5,0,26,20,28,35,57,56,11,3,209,0,0,0,0,0,0,0,0
108041166,0,0,0,0,0,0,0,0,3,3,3,3,0,3,0,18,3,3,7,3,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,18,17,11,5,76,24,15,13,11,30,10,3,104,3,6,5,0,7,4,0,34,237,253,320,401,340,94,20,1663,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,152,214,278,230,36,0,1035,35,4,7,8,13,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,3,11,18,14,6,0,53,168,157,238,300,261,44,0,1168,0,0,0,0,0,0,0,0
108051167,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,13,25,39,15,111,12,3,12,15,18,7,3,66,0,0,0,7,5,0,3,17,113,115,152,210,200,109,28,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,64,103,157,108,30,0,507,17,3,3,7,4,8,0,39,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,5,10,14,3,0,34,70,70,113,170,128,39,0,594,0,0,0,0,0,0,0,0
108051168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,20,34,23,5,100,12,5,16,10,21,10,3,81,0,0,0,3,0,0,0,4,77,89,113,143,175,64,18,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,57,73,89,85,7,0,340,21,0,3,4,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,3,9,7,15,7,0,0,44,63,66,80,109,98,8,0,428,0,0,0,0,0,0,0,0
108051169,3,6,3,0,0,0,0,14,8,8,11,11,3,0,0,36,10,9,11,11,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,4,3,16,24,31,17,3,100,124,49,53,68,98,16,5,419,18,9,8,19,9,6,4,68,717,797,869,1150,1080,237,29,4871,0,0,0,0,3,0,0,7,10,3,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,427,646,858,1141,900,131,7,4115,122,48,42,56,57,11,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,0,6,5,10,0,0,19,23,25,24,32,18,3,0,131,588,729,942,1248,986,148,10,4642,0,0,0,0,0,0,0,0
108051170,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,8,0,3,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,17,38,57,66,22,217,8,3,6,13,15,12,0,54,8,0,3,4,7,3,0,18,100,97,112,205,232,121,32,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,36,52,77,65,12,3,272,8,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,13,8,4,8,11,8,3,55,39,44,62,93,82,25,11,355,0,0,0,0,0,0,0,0
108051171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,7,3,20,11,14,15,17,15,7,0,82,3,0,3,3,0,0,0,16,102,134,139,194,148,39,5,755,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,72,95,146,110,17,0,505,15,9,10,8,10,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,10,0,0,21,78,76,106,162,130,21,0,577,0,0,0,0,0,0,0,0
109011172,0,0,0,0,0,0,0,0,8,3,9,5,3,3,0,23,10,3,9,8,3,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,18,20,22,12,3,86,47,36,38,34,30,15,0,211,5,3,5,4,9,0,0,26,407,662,668,642,507,140,13,3040,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,227,412,468,526,355,55,7,2044,39,20,13,12,17,3,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,11,0,0,6,0,0,3,0,8,16,13,8,16,18,4,0,72,286,453,498,563,394,59,7,2263,0,0,0,0,0,0,0,0
109011173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,7,4,3,41,9,6,13,11,13,7,0,58,0,0,3,3,0,0,0,15,136,168,197,220,178,49,6,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,75,128,142,177,125,17,0,664,11,4,3,3,4,0,0,34,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,4,4,4,3,0,34,98,137,155,184,135,22,0,742,0,0,0,0,0,0,0,0
