SA2_MAINCODE_2016,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_M,Mnf_Food_pdt_F,Mnf_Food_pdt_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_lther_clthing_footw_M,Mnf_Tex_lther_clthing_footw_F,Mnf_Tex_lther_clthing_footw_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pulp_paper_cvertd_paper_M,Mnf_Pulp_paper_cvertd_paper_F,Mnf_Pulp_paper_cvertd_paper_P,Mnf_Print_inc_repdtn_RM_M,Mnf_Print_inc_repdtn_RM_F,Mnf_Print_inc_repdtn_RM_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Basic_chem_and_chem_p_m_M,Mnf_Basic_chem_and_chem_p_m_F,Mnf_Basic_chem_and_chem_p_m_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Prim_met_and_met_p_m_M,Mnf_Prim_met_and_met_p_m_F,Mnf_Prim_met_and_met_p_m_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
506011116,0,0,0,64,36,95,0,0,0,0,0,0,0,0,0,7,3,3,64,35,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,4,3,9,0,0,3,3,9,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,14,16,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,0,9,3,0,4,33,8,44,9,0,8,55,19,74,101,26,127,0,0,0,0,0,0,7,0,5,0,0,0,0,0,4,3,0,3,0,0,0,12,4,10,0,0,4,0,0,0,4,12,18,42,60,96,12,17,30,0,0,0,55,89,144,0,0,0,6,14,16,25,52,79,29,62,96,0,0,0,21,5,23,0,0,0,0,0,0,0,0,0,0,0
506011117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,21,3,0,3,36,14,51,59,14,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,3,6,8,21,47,66,38,51,86,0,3,3,59,106,168,0,0,0,0,0,0,9,12,20,9,12,20,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0
506021118,0,0,0,11,8,19,0,0,0,0,0,0,0,0,0,7,0,7,22,13,31,39,15,54,7,8,11,12,0,11,166,25,197,3,3,9,174,65,241,405,118,526,84,33,114,15,18,34,10,5,16,7,13,22,4,0,4,0,0,0,48,37,80,0,0,0,33,18,47,19,3,23,24,11,38,31,4,38,65,18,84,49,9,52,200,35,228,45,11,54,634,223,858,3,0,4,21,3,25,7,0,7,8,3,17,22,28,53,56,36,96,77,18,92,438,148,584,203,45,245,645,112,755,1356,327,1683,49,22,75,119,43,170,340,88,428,106,22,124,20,12,32,74,80,155,6,3,11,722,273,992,27,23,53,61,17,77,18,10,25,125,126,247,308,371,676,0,0,0,531,550,1082,0,0,0,90,119,208,272,290,571,365,418,781,42,9,52,177,44,219,40,5,49,11,0,14,233,159,391,7,3
506021119,0,0,0,9,4,17,0,0,0,0,0,0,0,0,0,3,0,8,13,5,25,3,0,3,0,0,0,5,4,9,10,0,10,0,0,0,5,3,3,17,6,25,22,14,40,50,29,77,0,0,0,0,7,7,3,3,7,4,3,9,7,0,7,0,0,0,0,3,5,5,0,5,19,4,22,5,0,7,4,3,10,8,0,8,14,4,15,12,0,13,150,71,225,0,0,0,0,0,4,0,0,0,3,5,6,0,0,0,5,3,9,7,7,18,75,28,99,38,4,42,269,49,312,387,89,475,3,5,11,23,8,37,24,3,28,4,0,7,5,3,9,23,18,36,3,3,4,90,46,134,4,7,14,105,52,158,4,4,11,131,149,283,95,176,274,0,0,0,352,388,742,0,3,4,7,9,13,360,346,704,363,353,723,6,4,15,45,14,54,0,0,0,0,0,0,0,4,3,0,0
506021120,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,5,0,5,31,0,27,0,0,0,7,3,7,42,16,61,4,0,4,118,21,140,204,41,238,101,32,132,27,40,68,185,72,258,18,4,20,15,5,14,14,3,16,10,7,19,0,0,3,22,37,55,116,17,132,7,0,8,128,31,158,43,3,50,54,4,65,158,26,187,28,11,33,933,301,1233,0,0,0,137,21,158,11,0,12,3,3,8,3,3,4,154,24,182,22,9,31,77,28,106,124,35,160,181,38,219,408,110,514,21,6,30,107,47,152,115,23,138,126,36,162,81,50,127,47,46,93,0,0,0,491,201,698,23,11,30,100,32,131,15,9,25,74,33,104,54,31,86,7,4,14,271,114,383,0,0,0,0,0,0,40,60,93,40,60,93,78,27,105,779,155,930,189,33,218,4,0,8,13,6,19,10,5
506021121,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,5,0,3,5,6,7,22,3,22,3,0,3,8,0,9,902,298,1201,3,0,3,232,78,310,1169,381,1547,3,4,8,3,0,4,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,3,14,0,0,0,6,3,4,0,0,0,9,0,9,0,0,0,129,20,145,77,21,90,56,13,68,293,59,350,0,0,0,20,4,22,0,0,0,0,0,0,0,0,0,23,4,31,8,0,8,14,4,11,28,3,28,45,5,51,91,11,103,7,6,6,22,4,25,112,17,133,126,29,154,16,8,27,23,15,41,15,6,26,322,89,409,11,11,19,9,3,15,8,0,8,598,139,732,80,219,299,0,0,0,708,372,1080,0,0,0,14,30,39,364,388,753,376,416,798,46,13,68,390,86,477,3,0,4,6,3,6,1717,1197,2909,0,0
506021122,0,0,0,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,13,5,3,5,0,0,0,3,0,3,38,9,51,4,4,4,4,3,8,58,12,72,9,5,7,11,16,28,0,0,0,0,8,8,3,0,3,6,0,6,16,10,24,0,0,0,8,3,8,0,0,0,25,10,32,0,0,0,4,3,6,3,0,3,17,3,19,9,0,5,103,55,155,0,0,0,4,0,4,3,0,3,0,0,0,0,0,0,5,0,5,16,4,18,128,25,151,13,3,18,324,40,364,490,73,559,0,0,3,9,4,17,29,11,37,12,0,12,6,3,6,5,4,14,0,0,0,68,23,86,3,9,12,3,0,3,12,6,16,140,155,290,129,289,416,0,3,4,286,457,744,0,0,0,31,51,82,150,194,337,178,246,424,3,0,7,73,11,86,12,4,16,0,0,0,3,0,7,0,3
506021123,0,0,0,0,3,7,0,0,0,0,0,0,3,0,3,3,4,3,8,3,13,15,3,18,3,0,3,25,0,24,64,19,88,6,6,14,13,3,12,121,36,159,13,7,22,19,22,35,0,0,0,3,3,7,0,0,0,0,0,0,14,12,26,0,0,0,3,3,5,0,0,0,7,3,9,6,3,12,0,0,0,3,0,3,4,3,12,3,3,3,78,50,126,0,0,0,3,0,3,3,0,4,0,0,3,0,4,3,6,4,12,72,11,85,478,80,554,451,155,604,702,136,841,1704,378,2086,4,0,5,13,12,19,45,11,56,23,0,25,16,9,23,11,8,20,3,4,6,111,42,155,7,10,13,373,91,465,9,4,14,68,76,145,60,115,179,0,0,4,523,285,815,5,3,3,234,265,497,470,403,876,703,675,1382,8,0,6,104,21,125,4,0,4,3,0,3,4,0,4,5,0
506031124,0,0,0,54,14,65,0,0,0,0,0,0,0,0,0,0,0,0,51,18,70,3,0,7,0,0,0,0,4,7,14,4,20,7,5,19,36,15,52,74,24,96,26,0,25,92,33,127,4,0,3,0,3,4,0,0,4,0,0,3,6,3,5,0,0,0,218,143,367,6,3,9,9,9,17,9,0,9,7,0,7,8,0,8,24,11,38,10,0,10,416,216,634,0,0,0,314,121,437,0,0,0,3,0,3,22,4,30,339,130,471,8,0,8,48,12,65,33,5,37,148,17,170,233,37,273,8,4,10,36,13,48,36,7,44,56,11,66,15,9,20,16,14,30,0,0,0,154,62,218,12,12,18,117,32,147,9,3,14,93,92,186,89,105,194,0,0,0,322,240,562,0,5,5,8,23,30,138,192,330,145,218,368,7,3,6,79,12,92,3,0,3,0,0,0,0,0,0,0,0
506031125,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,5,5,7,8,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,8,0,8,3,3,7,3,11,18,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,23,0,27,3,0,0,62,19,86,91,23,109,3,0,5,8,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,10,8,21,4,0,5,0,0,0,4,6,9,56,88,142,40,143,185,0,0,0,109,235,348,0,0,0,3,3,8,136,134,263,135,133,271,5,3,4,23,7,24,0,3,3,0,0,0,0,0,0,0,0
506031126,7,4,7,45,19,67,3,4,3,0,3,8,9,0,9,8,4,8,69,33,104,57,14,71,0,0,0,42,12,51,89,18,109,10,0,9,219,64,283,417,105,521,213,68,277,362,193,556,18,3,21,16,10,27,58,10,71,28,9,34,99,57,155,0,0,0,141,45,185,123,46,167,55,6,62,164,11,182,517,102,619,125,16,134,286,52,337,65,21,86,2273,640,2911,0,0,0,23,9,25,19,7,31,114,25,139,43,12,64,207,48,256,60,7,69,241,71,310,233,56,282,857,181,1035,1388,307,1694,62,37,103,447,105,554,342,141,484,44,11,59,911,414,1319,112,68,184,3,3,10,1922,788,2706,62,30,91,74,17,94,8,16,23,268,129,399,209,158,368,7,0,9,627,351,980,0,0,3,3,9,8,78,100,177,81,102,191,52,16,73,517,82,602,29,5,34,0,0,0,6,0,6,8,0
506031127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,7,0,7,0,0,0,5,0,8,15,0,15,7,3,10,15,21,33,0,0,0,0,8,8,3,0,3,0,0,0,37,22,56,0,0,0,0,0,3,4,3,12,0,3,4,8,0,8,10,0,7,0,0,0,10,0,10,11,3,10,108,70,172,0,0,0,3,0,3,3,0,3,9,3,6,9,0,7,26,0,26,13,0,13,187,48,234,17,5,21,290,47,336,502,98,595,13,4,14,18,0,22,11,3,12,15,0,16,4,9,21,33,38,66,0,0,0,91,60,154,19,28,51,233,72,302,11,11,21,171,232,397,559,1222,1779,0,3,4,995,1559,2551,0,0,0,3,3,11,323,391,710,329,394,722,3,0,3,62,7,72,0,0,0,0,0,0,0,0,0,0,0
506031128,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,12,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,10,0,0,0,64,11,73,74,13,91,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,6,0,6,0,0,0,9,7,12,3,0,3,0,0,0,0,0,3,63,62,125,26,77,101,0,0,0,92,135,226,0,0,0,0,0,0,46,50,97,46,52,99,3,0,3,16,0,13,0,0,0,0,0,0,0,0,4,0,0
506031129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,11,0,13,5,0,5,9,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,16,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,34,3,36,3,0,4,59,15,79,99,25,121,0,0,0,5,0,9,3,0,3,0,0,0,0,0,0,0,4,3,0,0,0,10,9,17,0,3,4,3,0,3,4,4,10,82,100,180,40,113,157,0,0,0,131,215,341,0,0,0,0,3,4,108,157,269,107,165,272,6,0,6,13,0,10,0,0,0,0,0,0,0,0,0,0,0
506031130,3,0,4,20,12,36,0,0,0,0,0,0,0,0,0,17,5,17,38,19,56,137,21,158,31,0,32,44,16,54,354,61,409,3,0,6,184,40,221,752,134,883,256,85,340,82,40,125,130,49,180,26,33,60,71,23,92,37,12,45,58,8,70,4,3,12,40,18,60,98,31,130,171,25,191,228,32,263,415,84,503,183,54,235,481,78,565,125,35,166,2410,625,3031,3,0,3,26,8,32,28,5,30,20,3,20,172,44,214,244,59,304,100,16,117,243,31,276,337,64,397,724,124,853,1406,234,1642,74,31,107,378,98,476,712,150,862,384,114,494,73,35,115,99,87,186,24,8,37,1760,533,2286,53,16,71,378,90,466,9,3,11,30,13,45,348,241,582,4,7,12,825,371,1192,0,0,0,0,3,3,46,54,100,48,58,107,109,23,138,1233,271,1506,142,66,212,12,5,13,109,74,178,12,0
506031131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,6,0,9,10,4,11,5,13,18,0,0,0,4,12,21,14,0,16,0,0,0,5,0,6,0,0,0,4,9,8,3,0,3,7,0,7,13,3,12,13,4,18,3,0,3,4,0,10,63,10,72,156,54,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,7,84,28,111,4,3,10,262,45,311,360,84,446,5,0,11,5,3,9,13,7,23,0,0,0,5,5,13,15,15,25,0,0,0,52,32,85,11,10,16,10,0,16,14,13,25,143,192,332,135,240,379,0,0,3,317,454,768,0,0,0,3,4,4,216,255,470,218,255,471,0,0,0,30,7,40,0,3,3,0,0,0,0,0,0,0,0
506041132,0,0,0,7,5,7,0,0,0,0,0,0,5,0,5,3,3,4,13,10,18,3,0,3,0,0,0,0,0,0,11,0,11,0,0,0,5,3,6,17,5,19,18,7,32,5,10,15,0,0,3,4,5,12,5,4,6,0,0,0,7,0,14,0,0,0,0,0,4,14,3,17,5,0,5,6,0,12,13,3,16,18,4,22,20,0,21,4,0,7,130,44,179,0,0,0,16,0,18,0,0,0,0,0,0,9,0,5,21,0,25,22,8,27,104,16,126,10,0,5,398,48,445,536,74,609,0,3,3,13,11,29,23,8,29,22,3,28,0,3,8,20,8,26,0,0,0,80,42,122,9,8,18,91,33,130,6,10,14,52,55,108,166,228,397,0,0,0,327,337,665,0,0,0,3,0,8,48,60,111,58,59,115,10,0,16,221,38,258,4,0,4,0,3,3,0,0,0,7,0
506041133,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,4,0,4,12,3,17,7,0,7,0,0,0,0,0,0,9,3,10,0,0,0,3,0,3,14,3,20,9,3,19,15,33,44,0,0,0,4,9,13,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,3,3,7,8,0,6,3,0,3,21,7,25,17,0,14,82,65,144,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,7,0,12,86,23,108,6,0,6,115,30,146,215,56,272,3,5,5,9,0,12,11,4,15,0,0,0,3,0,5,10,8,18,0,0,0,42,15,55,3,7,9,7,13,18,8,4,14,73,93,172,56,118,171,0,0,0,148,240,392,0,0,0,3,3,3,150,171,318,151,169,324,3,3,10,56,7,60,0,0,0,0,0,0,0,0,0,0,0
506041134,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,6,0,6,4,0,4,0,0,0,6,0,10,4,0,4,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,12,12,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,3,28,6,36,3,0,3,116,18,133,149,26,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,4,3,6,6,26,8,43,3,0,10,75,102,185,48,119,171,0,3,3,170,239,406,0,0,0,0,4,4,127,136,266,127,137,269,0,4,4,55,8,64,0,0,3,0,0,0,0,0,0,0,0
506041135,0,0,0,8,15,23,0,0,0,0,0,0,0,0,0,3,0,9,13,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,3,0,8,12,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,4,13,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,4,17,4,25,7,0,8,97,22,117,128,27,151,0,0,0,0,7,11,0,7,7,0,0,0,0,0,0,0,4,5,0,0,0,7,16,19,3,6,8,0,0,0,11,8,23,92,104,200,20,68,90,0,0,0,121,194,312,0,0,0,5,0,3,64,84,143,63,84,145,3,0,6,46,3,50,0,0,0,0,0,0,0,0,0,0,0
506041136,3,0,3,19,17,34,0,0,0,0,0,0,0,0,0,4,0,8,31,16,46,35,7,48,0,0,0,8,5,11,109,28,138,47,9,59,62,3,65,261,54,317,133,25,163,43,43,90,4,3,3,16,15,26,23,3,25,9,0,10,9,8,18,7,0,13,8,3,16,60,17,77,55,14,69,129,21,151,176,25,205,30,9,33,83,3,87,34,6,40,822,195,1017,3,0,3,18,3,21,0,0,0,9,0,6,47,9,54,72,15,85,80,18,93,221,34,251,240,46,284,573,100,669,1116,194,1303,6,8,17,63,19,85,36,9,42,34,19,52,3,6,7,26,19,43,0,0,0,172,69,242,10,6,13,146,44,190,18,16,31,133,204,333,154,362,513,0,0,0,452,630,1085,0,0,0,8,7,14,111,146,254,115,148,265,34,11,47,280,37,321,4,3,7,0,0,0,0,0,0,0,0
506041137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,3,0,0,0,0,0,0,4,0,10,4,0,4,11,17,22,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,4,8,25,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,6,40,5,46,6,0,6,121,26,141,167,30,199,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,7,3,14,0,7,7,0,0,0,7,4,15,128,172,306,27,69,94,0,5,5,167,258,425,0,0,0,3,3,4,177,169,349,177,170,349,4,0,5,53,10,57,0,0,0,0,0,0,0,0,0,0,0
506051138,0,4,4,33,26,60,0,0,0,3,0,3,0,0,0,7,0,9,40,30,68,18,7,26,0,0,0,6,0,6,105,4,107,0,0,0,25,5,31,145,18,162,30,6,29,53,23,77,0,3,0,6,0,7,3,0,3,13,4,21,0,0,0,0,0,0,3,0,3,27,4,29,33,4,40,125,23,150,103,17,119,178,24,201,82,10,89,25,10,27,680,132,811,0,0,0,72,42,118,9,0,9,3,0,3,16,0,14,100,43,139,12,9,22,101,10,113,52,13,64,240,45,285,396,82,483,5,3,6,54,12,66,39,12,46,75,21,101,3,4,11,10,3,12,3,0,6,189,53,248,9,3,8,24,4,26,17,11,28,81,141,226,74,113,192,0,0,0,198,276,476,0,0,0,7,28,31,145,134,279,152,162,317,63,16,84,691,183,868,207,41,252,0,0,0,9,3,10,0,0
506051139,0,0,0,21,20,36,0,0,0,0,0,0,0,0,0,0,0,3,18,20,39,3,0,5,0,0,0,0,0,0,4,0,8,0,0,0,12,0,19,28,7,33,7,0,7,17,12,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,3,0,3,0,0,0,3,0,8,0,0,3,0,0,0,9,0,8,48,17,69,0,0,0,0,0,0,3,0,3,0,0,0,3,0,4,9,0,10,10,0,10,61,11,73,13,0,15,180,36,220,264,54,316,0,0,0,16,11,29,10,0,17,3,0,3,3,0,4,3,0,5,0,0,0,39,23,57,4,8,6,3,0,3,0,4,4,45,87,130,31,61,93,0,3,3,78,157,236,0,0,0,0,0,0,135,132,271,134,132,269,18,3,17,129,32,158,6,0,8,0,0,0,0,0,3,0,0
506051140,0,0,0,15,9,21,0,0,0,0,0,0,0,0,0,3,0,3,15,9,21,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,9,8,13,15,9,27,0,3,3,11,18,33,0,0,0,3,7,10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,39,37,75,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,5,11,4,0,4,46,14,60,9,0,13,142,34,179,200,49,251,0,0,3,19,5,27,8,3,6,0,0,0,0,0,3,0,5,8,0,0,0,28,20,46,3,9,12,36,4,44,9,7,17,103,150,249,70,162,232,0,0,0,220,334,552,0,0,0,4,6,6,139,195,331,141,198,338,0,4,3,40,10,52,0,0,0,0,0,0,0,0,0,3,0
506051141,0,0,0,82,44,127,0,0,0,0,0,0,0,0,0,3,0,6,91,39,129,7,0,7,0,0,0,0,0,0,7,0,12,3,0,3,6,5,12,22,7,31,8,4,12,12,9,25,9,5,14,0,0,0,32,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,0,0,0,0,0,8,0,10,5,0,9,7,0,6,85,33,117,0,0,0,0,0,0,8,3,12,0,0,0,4,3,4,10,3,15,10,3,11,32,11,42,7,0,8,128,35,162,181,48,228,0,0,0,4,9,18,0,0,3,5,0,3,0,10,8,3,12,14,0,0,0,19,32,48,0,3,4,3,0,3,7,5,13,25,50,77,11,24,36,3,3,3,53,87,143,0,0,0,6,8,12,41,84,131,50,90,141,0,3,3,80,15,96,3,0,3,0,0,0,0,3,3,0,0
