SA2_MAINCODE_2016,P_1_149_OM_UIE,P_1_149_CFW,P_1_149_ES_NS,P_1_149_Tot,P_150_299_E,P_150_299_OM_IE,P_150_299_OM_UIE,P_150_299_CFW,P_150_299_ES_NS,P_150_299_Tot,P_300_399_E,P_300_399_OM_IE,P_300_399_OM_UIE,P_300_399_CFW,P_300_399_ES_NS,P_300_399_Tot,P_400_499_E,P_400_499_OM_IE,P_400_499_OM_UIE,P_400_499_CFW,P_400_499_ES_NS,P_400_499_Tot,P_500_649_E,P_500_649_OM_IE,P_500_649_OM_UIE,P_500_649_CFW,P_500_649_ES_NS,P_500_649_Tot,P_650_799_E,P_650_799_OM_IE,P_650_799_OM_UIE,P_650_799_CFW,P_650_799_ES_NS,P_650_799_Tot,P_800_999_E,P_800_999_OM_IE,P_800_999_OM_UIE,P_800_999_CFW,P_800_999_ES_NS,P_800_999_Tot,P_1000_1249_E,P_1000_1249_OM_IE,P_1000_1249_OM_UIE,P_1000_1249_CFW,P_1000_1249_ES_NS,P_1000_1249_Tot,P_1250_1499_E,P_1250_1499_OM_IE,P_1250_1499_OM_UIE,P_1250_1499_CFW,P_1250_1499_ES_NS,P_1250_1499_Tot,P_1500_1749_E,P_1500_1749_OM_IE,P_1500_1749_OM_UIE,P_1500_1749_CFW,P_1500_1749_ES_NS,P_1500_1749_Tot,P_1750_1999_E,P_1750_1999_OM_IE,P_1750_1999_OM_UIE,P_1750_1999_CFW,P_1750_1999_ES_NS,P_1750_1999_Tot,P_2000_2999_E,P_2000_2999_OM_IE,P_2000_2999_OM_UIE,P_2000_2999_CFW,P_2000_2999_ES_NS,P_2000_2999_Tot,P_3000mor_E,P_3000mor_OM_IE,P_3000mor_OM_UIE,P_3000mor_CFW,P_3000mor_ES_NS,P_3000mor_Tot,P_PersInc_NS_E,P_PersInc_NS_OM_IE,P_PersInc_NS_OM_UIE,P_PersInc_NS_CFW,P_PersInc_NS_ES_NS,P_PersInc_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
103021066,0,14,0,43,29,0,14,8,3,55,42,4,18,9,0,71,59,0,18,12,0,94,68,6,46,7,4,133,97,5,43,21,4,165,117,6,40,7,0,183,86,18,38,5,4,152,36,6,29,4,0,80,33,9,16,3,0,70,23,3,13,3,0,41,23,3,16,0,3,43,4,3,23,3,3,40,10,0,5,7,3,24,662,84,341,119,26,1228
103021067,10,0,3,203,143,0,26,9,6,182,137,15,19,5,6,178,214,10,32,3,5,265,342,19,33,10,8,404,430,25,27,9,12,503,500,31,38,0,0,571,441,38,27,0,4,509,317,31,18,5,3,371,235,16,12,5,4,271,161,10,9,3,3,187,194,13,14,0,0,220,43,16,8,0,3,80,54,4,9,5,8,81,3420,233,289,57,55,4061
103021068,11,16,0,39,28,0,13,16,3,66,27,0,17,24,0,64,41,5,17,16,3,75,64,12,34,21,0,129,69,4,45,23,9,150,80,9,36,8,0,141,93,11,36,19,0,154,65,10,20,3,0,101,82,4,21,4,0,116,99,3,13,4,0,118,157,0,14,4,3,180,29,3,5,0,0,46,14,0,0,3,4,20,862,65,301,175,38,1437
103021069,4,9,3,85,62,3,30,17,0,111,85,6,24,18,6,138,127,6,33,18,4,186,202,17,45,28,3,301,179,13,33,24,7,250,193,24,69,16,3,307,194,26,67,15,0,298,135,10,45,6,0,198,140,11,32,6,3,195,75,7,23,3,0,106,152,8,22,7,0,187,40,8,30,12,4,100,31,4,14,11,4,67,1684,151,471,233,43,2584
103031070,9,4,0,196,200,3,25,8,5,239,219,10,27,11,4,268,288,9,24,13,9,344,432,17,39,9,8,502,529,19,35,4,5,590,584,20,33,8,10,655,549,15,43,0,3,614,431,20,25,0,4,485,325,9,13,0,0,354,264,16,7,0,3,290,244,18,11,0,5,279,58,25,5,0,0,93,51,3,3,3,9,65,4368,197,296,83,59,5013
103031071,15,11,3,58,56,4,12,7,0,86,71,7,21,10,4,107,56,9,20,11,0,103,107,18,24,10,3,160,121,17,24,10,3,180,184,14,29,5,4,237,180,22,19,5,4,229,128,12,18,3,3,166,148,16,9,3,3,169,148,0,6,0,0,157,449,13,5,5,0,475,194,3,12,4,0,212,38,0,5,4,0,45,1923,150,228,100,28,2430
103031072,18,3,3,235,180,9,33,8,4,232,235,11,31,4,4,290,310,11,32,4,6,364,503,13,59,13,11,602,632,27,50,9,5,729,634,41,47,5,6,731,505,48,52,3,12,625,314,34,27,3,3,376,241,33,23,3,0,297,220,27,13,0,0,262,189,37,24,5,0,259,50,33,23,0,4,106,79,0,5,0,4,89,4310,329,444,87,73,5246
103031073,3,0,0,22,38,4,18,7,0,68,55,6,8,7,0,75,51,8,16,7,0,74,60,9,32,18,4,118,88,11,21,3,0,122,60,7,7,5,0,82,67,7,13,3,0,89,36,3,12,0,3,56,38,8,0,0,0,46,26,3,0,0,0,25,28,3,4,0,0,39,3,4,10,3,0,22,6,0,4,3,3,19,571,72,139,70,23,872
103031074,6,32,3,103,62,4,46,28,0,145,78,15,46,34,8,180,116,15,41,30,12,208,171,19,57,15,4,267,213,17,61,16,3,307,189,19,54,16,3,286,220,33,47,11,6,315,185,16,33,5,4,240,222,16,15,3,5,258,217,12,11,3,0,244,698,21,18,6,10,744,313,24,16,8,0,354,53,3,18,16,9,88,2802,200,469,267,75,3805
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,13,13,3,122,65,5,22,25,3,111,73,0,19,19,6,128,79,9,26,7,0,123,128,8,39,21,6,199,216,13,40,11,7,287,215,25,52,5,0,297,229,29,45,12,0,308,215,23,23,0,0,260,214,18,21,8,3,259,229,8,13,3,0,253,338,13,11,0,4,369,111,10,15,0,0,129,28,3,6,5,4,51,2223,152,351,156,40,2927
103041077,14,4,8,560,423,13,55,5,8,506,551,21,56,14,16,654,672,26,54,11,17,780,1186,34,72,9,30,1336,1567,48,81,7,10,1718,1790,61,92,10,16,1961,1879,95,103,8,16,2093,1266,73,59,0,14,1409,1099,79,44,3,7,1235,857,38,27,3,3,928,1057,80,61,3,8,1205,298,108,89,3,3,502,184,10,11,13,10,227,13408,673,832,125,169,15198
103041078,8,4,3,92,93,3,20,4,5,128,104,9,39,3,0,153,140,16,36,3,7,201,219,11,39,3,12,280,343,25,39,3,6,417,386,23,42,10,4,465,375,42,37,3,7,457,240,27,29,3,5,305,222,33,31,0,3,287,133,17,6,3,0,162,187,20,22,0,3,233,41,27,9,4,0,78,48,6,5,4,0,65,2620,262,358,60,51,3346
103041079,10,28,3,96,62,10,37,39,3,151,85,13,39,24,0,163,121,17,37,37,7,215,198,20,75,29,4,322,248,36,59,21,10,374,263,35,68,27,8,406,333,40,65,22,9,471,221,26,48,11,4,309,205,24,32,11,6,280,172,23,10,0,4,212,283,13,29,3,3,334,79,23,35,11,0,147,33,0,10,12,12,70,2367,290,561,326,68,3612
104011080,18,13,10,360,316,10,41,20,7,383,389,15,58,18,13,499,501,12,79,8,18,612,908,40,96,19,17,1073,1178,54,92,13,23,1361,1183,51,81,11,15,1340,983,48,48,6,11,1104,615,32,26,3,11,683,546,41,18,4,3,614,455,13,15,0,5,488,447,24,24,3,11,504,143,28,24,3,0,192,122,6,9,0,12,147,8129,377,641,142,147,9434
104011081,14,18,5,53,52,0,34,22,3,116,82,14,45,27,11,176,72,6,54,31,6,173,127,22,72,13,3,235,176,22,61,14,7,272,155,16,57,19,3,240,108,30,41,11,4,198,73,15,24,9,0,128,53,7,10,4,3,80,50,3,7,3,0,65,48,3,10,3,0,69,13,14,7,4,0,44,18,0,8,10,6,37,1058,162,470,215,49,1951
104011082,14,13,10,233,173,9,45,21,7,260,222,15,68,28,9,339,317,30,76,14,14,452,515,31,97,12,4,662,588,42,96,16,7,742,467,48,91,0,16,624,403,47,50,3,3,508,198,44,36,0,0,275,186,28,26,0,3,242,124,6,16,0,3,147,107,26,13,0,0,144,45,24,11,0,0,86,50,3,9,3,6,76,3597,363,653,150,88,4842
104021083,13,4,0,84,54,3,27,15,3,106,72,3,35,9,9,133,110,5,37,3,3,158,129,5,54,8,7,212,188,19,49,0,3,260,141,13,36,4,7,200,130,13,26,0,0,169,85,8,16,0,3,113,63,3,11,0,0,80,52,7,4,3,0,66,38,4,6,5,0,55,17,7,6,0,0,27,20,3,3,0,0,26,1169,99,328,69,41,1708
104021084,10,5,4,378,257,6,30,13,5,310,304,18,40,4,7,371,398,16,58,9,7,489,615,27,56,19,11,734,760,40,93,10,11,914,825,44,82,11,12,970,638,65,63,3,3,778,385,35,37,12,5,470,234,33,25,0,3,295,204,16,17,0,0,239,178,24,12,4,5,222,40,34,15,0,0,86,67,0,11,3,3,83,5279,356,547,114,82,6379
104021085,18,12,4,374,352,3,48,13,11,422,424,8,56,11,14,515,606,22,62,4,13,697,1124,33,96,17,9,1277,1627,60,83,3,27,1801,1827,64,91,12,13,2000,1631,91,78,8,19,1831,1097,64,61,0,5,1235,862,58,36,0,8,959,642,33,24,0,3,693,646,68,30,0,3,752,164,83,52,0,0,305,149,10,15,7,5,185,11507,605,770,109,118,13115
104021086,3,0,0,15,9,3,19,3,3,37,11,3,12,3,0,28,33,3,13,6,0,52,41,12,20,3,3,76,34,7,20,3,3,71,42,10,24,3,0,81,33,8,18,0,0,59,20,3,0,3,0,28,17,3,8,3,0,39,9,7,5,0,0,23,13,5,4,0,0,20,0,3,3,0,0,4,7,0,0,3,3,12,282,76,141,49,20,560
104021087,4,6,0,44,38,4,13,20,0,73,34,3,33,7,0,78,43,5,28,7,0,84,88,9,39,8,0,134,79,5,31,3,0,117,68,7,27,7,0,105,57,7,26,4,0,96,33,6,18,3,0,58,27,0,7,0,0,40,23,0,4,0,0,28,29,0,4,0,0,34,4,0,8,0,0,13,10,0,6,5,4,23,554,50,253,83,13,948
104021088,10,12,0,68,43,4,12,4,0,65,55,6,26,6,3,101,62,3,22,15,0,111,105,14,36,4,4,165,111,11,22,12,4,165,80,19,19,4,3,128,62,13,23,4,5,108,36,12,27,0,0,71,36,20,9,6,0,75,20,7,11,3,0,40,11,19,15,7,0,46,10,18,7,0,0,28,12,3,0,0,0,9,702,153,250,86,17,1200
104021089,30,8,3,268,159,5,50,15,12,237,182,10,49,8,7,260,221,7,45,7,5,287,391,25,73,9,3,497,548,32,71,10,4,665,540,45,59,3,3,640,387,32,42,3,3,466,239,26,32,8,3,303,157,36,23,4,0,224,118,19,6,0,0,146,107,21,16,0,4,149,26,20,6,3,0,58,51,3,12,3,3,70,3357,291,514,92,57,4314
104021090,4,0,0,42,31,0,14,3,0,50,28,3,12,7,0,47,59,3,14,3,4,86,91,9,36,3,3,138,118,10,10,6,0,148,146,11,21,0,4,184,110,6,11,0,0,123,76,8,14,0,0,104,43,9,11,0,0,62,35,4,8,0,0,43,60,5,4,0,0,70,20,0,8,0,0,27,12,5,0,3,0,20,858,75,166,33,17,1145
104021091,10,8,0,126,110,4,24,10,3,147,170,3,30,15,11,232,222,10,47,12,5,303,340,21,47,15,3,424,406,27,57,6,7,496,417,13,50,6,3,497,229,32,48,9,7,315,125,13,32,6,8,187,74,11,23,13,0,125,87,5,7,0,0,105,84,17,21,3,0,123,31,18,3,0,0,54,34,3,4,3,3,47,2451,183,413,146,50,3230
105011092,4,0,0,16,37,0,3,6,4,53,24,3,17,5,0,53,40,3,13,5,0,53,84,4,18,4,0,121,139,5,8,11,0,178,181,12,23,3,4,221,167,6,23,5,8,214,119,6,15,4,3,140,104,5,14,0,4,124,85,4,5,0,0,94,80,4,9,3,0,99,17,5,9,3,0,34,24,3,14,7,9,59,1117,65,177,93,33,1482
105011093,3,10,0,51,45,0,10,6,6,68,53,6,10,7,0,80,71,3,9,6,3,96,121,7,24,7,3,163,156,11,24,5,0,194,153,3,19,15,3,191,181,15,24,8,7,233,141,4,11,11,4,173,201,11,11,0,3,232,169,3,4,3,0,181,356,17,11,7,8,391,127,3,12,10,0,150,21,0,8,7,4,41,1833,91,190,120,36,2265
105011094,6,9,0,45,29,0,10,9,11,54,48,4,21,14,4,88,53,7,14,14,4,97,98,10,26,9,3,151,153,16,33,10,7,210,161,7,25,10,3,202,125,11,33,23,6,192,95,7,14,4,4,124,55,12,19,0,3,84,42,3,8,0,0,52,39,9,13,3,0,58,7,18,20,3,0,45,19,0,15,9,3,40,958,102,247,152,45,1503
105011095,0,7,3,44,43,4,11,20,4,79,62,3,14,6,0,89,87,4,28,9,7,137,129,10,43,15,3,206,185,10,16,7,0,227,241,8,33,7,3,299,233,16,49,12,6,315,146,15,28,6,3,198,148,12,28,3,0,195,89,8,18,8,3,129,135,3,22,3,0,160,44,23,16,4,0,84,37,5,14,8,0,68,1622,123,321,143,34,2252
105011096,9,10,0,56,55,3,17,21,0,96,83,5,10,14,10,113,75,4,23,31,6,146,171,11,28,21,4,223,211,10,28,12,11,269,218,9,25,15,3,269,208,12,32,13,7,274,132,10,18,3,0,165,97,11,15,0,0,120,66,9,5,3,3,89,79,10,11,3,5,109,23,10,12,7,3,60,30,0,3,8,5,48,1471,110,265,222,60,2134
105021097,6,5,9,232,224,7,33,11,8,282,246,17,32,13,13,323,338,10,26,18,16,408,561,32,48,7,11,659,652,26,36,6,11,736,686,33,53,3,7,782,731,48,35,3,15,834,543,28,23,3,5,605,506,7,12,0,5,535,443,14,8,3,0,473,580,19,22,0,0,621,119,9,22,0,7,155,107,14,23,0,17,160,5976,267,375,95,128,6845
105021098,4,7,0,12,26,3,5,5,0,46,22,3,4,9,0,43,36,0,19,12,3,67,63,0,19,9,3,100,68,11,23,15,0,118,86,10,21,12,0,130,98,14,20,9,0,145,49,4,16,4,3,83,33,7,15,3,0,56,28,3,10,0,0,48,40,6,3,0,0,55,8,7,19,0,0,38,26,0,6,3,0,38,596,79,195,116,25,1013
105031099,12,9,6,77,73,4,40,36,7,158,73,6,29,34,8,157,117,9,59,41,3,232,228,5,60,14,4,316,268,19,41,18,9,351,233,19,53,15,9,331,203,13,44,13,4,285,118,18,18,4,0,155,87,15,26,7,0,135,83,3,20,0,0,110,73,6,27,7,0,115,17,7,21,0,3,51,46,4,23,13,4,90,1683,137,489,256,55,2623
105031100,10,5,4,92,97,3,12,3,0,113,143,4,14,4,4,179,217,9,37,3,5,273,511,13,46,0,10,580,876,26,38,8,10,964,1025,44,57,4,16,1149,904,47,57,4,5,1016,544,31,25,0,5,610,429,29,28,0,9,503,311,18,10,0,7,350,297,29,20,4,7,360,92,40,13,0,0,144,94,3,7,3,11,126,5641,302,386,60,92,6487
105031101,8,10,7,447,291,8,37,13,4,351,319,10,29,10,7,374,478,17,43,12,9,560,834,38,67,15,6,963,1135,44,82,3,10,1274,1204,58,71,9,5,1343,1145,53,74,6,12,1287,751,35,36,0,3,827,646,53,42,3,3,747,512,36,23,0,3,578,581,69,20,0,5,685,137,72,38,0,7,254,126,15,20,7,9,171,8605,514,600,109,92,9924
105031102,3,5,0,91,60,4,12,0,6,79,68,4,19,5,3,96,97,8,10,0,5,123,166,6,27,3,3,206,248,12,27,0,3,285,291,13,30,0,0,333,260,12,21,3,3,297,156,21,10,0,6,195,72,10,16,0,0,95,86,3,13,0,3,100,93,14,9,0,0,117,17,10,4,4,0,37,26,3,0,0,3,33,1728,114,195,31,31,2108
105031103,4,16,0,37,20,3,13,17,3,58,14,3,22,18,3,63,27,4,31,9,4,74,46,12,34,12,0,102,55,10,39,8,3,120,81,10,31,9,4,129,72,19,37,13,0,142,37,10,20,0,3,64,31,11,20,0,0,69,21,10,12,0,0,40,21,6,10,0,0,35,3,3,14,4,3,32,11,3,13,6,3,39,462,99,301,140,29,1036
105031104,3,10,5,63,43,3,30,22,0,97,60,0,25,10,0,99,65,4,36,4,4,108,116,12,39,18,14,199,170,10,30,7,3,220,164,11,48,10,3,227,116,9,30,6,0,172,73,12,29,8,0,112,53,6,18,8,0,90,41,3,16,5,0,59,26,5,14,4,0,40,14,6,29,0,0,43,19,3,9,3,4,37,990,84,357,139,30,1605
105031105,8,9,3,67,54,0,16,16,3,91,42,13,27,16,0,102,89,6,24,20,6,141,161,16,37,18,4,242,205,20,33,11,3,269,206,24,52,7,3,289,196,19,38,18,3,275,159,18,22,11,0,207,131,14,18,6,3,171,101,17,19,9,0,136,92,13,19,3,0,130,26,6,12,10,0,58,33,0,14,5,8,53,1535,167,342,198,44,2286
105031106,11,11,3,71,69,3,19,12,3,99,81,11,30,15,5,146,104,10,28,13,8,159,174,11,37,21,7,251,212,15,47,6,4,289,239,16,29,16,8,297,240,17,36,12,3,302,147,7,27,5,0,192,127,12,13,3,3,157,110,5,16,0,0,130,83,7,8,12,0,113,17,10,13,7,0,54,29,3,6,5,5,53,1683,126,331,153,51,2334
106011107,5,11,3,180,197,8,18,13,3,248,222,14,19,13,7,276,262,14,20,11,9,321,429,23,24,10,13,492,447,30,36,7,5,531,500,32,41,5,9,587,407,26,33,3,4,476,199,35,18,0,0,259,136,29,19,9,9,194,67,10,9,0,0,93,111,30,15,3,0,162,28,18,8,9,0,61,52,3,8,0,6,67,3248,273,274,124,67,3993
106011108,10,5,3,288,292,6,35,17,11,353,328,12,31,12,7,393,413,7,34,10,3,467,665,23,53,3,12,752,738,23,34,11,12,821,673,27,54,3,10,763,695,41,40,4,10,789,437,22,16,3,8,483,371,22,9,5,0,407,275,16,13,0,3,302,228,23,10,0,0,268,64,31,9,0,0,105,97,0,3,3,4,105,5559,271,358,84,79,6353
106011109,13,8,0,42,30,7,9,8,0,56,39,4,14,11,0,70,60,3,21,0,3,88,89,16,34,0,0,139,117,9,28,4,4,158,115,15,10,3,4,147,115,38,35,6,0,196,79,12,16,4,0,109,65,15,17,4,3,102,71,10,4,4,0,87,220,12,3,0,0,240,127,7,8,4,0,150,35,4,0,0,0,39,1178,165,214,70,18,1642
106011110,7,13,3,116,82,8,26,15,0,135,87,15,26,12,3,149,110,14,39,23,3,183,185,24,51,13,0,272,181,13,34,13,8,246,172,28,33,5,7,240,151,23,34,4,3,218,100,11,20,5,0,142,88,21,14,12,0,136,71,8,5,0,0,92,75,9,17,3,0,102,16,20,15,6,3,64,15,6,12,3,3,30,1426,206,348,145,30,2155
106011111,12,3,0,220,141,3,25,12,10,188,169,4,24,9,0,211,204,12,25,3,7,243,312,16,27,5,5,365,358,12,31,4,4,409,416,16,29,0,6,467,351,27,25,6,3,419,211,19,15,4,0,250,171,15,16,4,0,205,105,8,0,0,0,114,105,20,3,0,0,127,25,16,0,0,0,43,41,3,5,0,7,51,2811,175,236,69,37,3336
106011112,8,7,3,338,311,11,26,10,0,357,330,9,23,9,6,385,392,7,18,7,7,429,617,28,33,3,3,684,899,19,48,3,14,979,835,25,47,4,11,915,876,49,31,9,6,975,607,34,18,4,6,672,591,42,13,0,5,648,463,21,9,0,3,495,744,35,8,0,3,788,188,58,9,0,0,256,130,6,9,3,8,155,7321,351,314,92,72,8149
106011113,9,9,0,53,39,10,22,9,4,80,64,3,8,10,3,89,58,3,23,14,4,99,136,13,13,8,0,177,176,12,15,6,4,213,255,19,16,3,9,303,425,20,19,6,3,468,528,15,10,3,8,563,650,25,9,4,5,693,749,14,7,0,4,778,2394,20,11,0,13,2442,757,22,9,5,9,800,73,3,7,10,7,96,6366,173,181,113,63,6893
106021114,4,9,0,228,200,0,15,18,4,244,242,4,13,3,5,270,296,5,17,7,3,324,500,19,43,5,6,575,702,22,35,0,7,758,803,22,26,0,10,864,806,37,23,5,9,873,600,32,24,0,0,658,512,31,18,0,0,558,337,13,12,0,0,362,378,25,15,0,3,424,138,40,23,0,0,202,83,6,5,0,0,94,5823,265,264,58,44,6459
106021115,20,10,3,490,369,11,54,6,7,444,432,13,53,11,10,517,434,29,51,11,6,528,689,37,54,3,12,789,772,49,63,10,9,893,857,49,69,8,7,991,697,61,59,9,6,827,467,38,46,0,4,553,364,53,21,0,0,436,334,31,19,0,0,379,348,54,25,0,0,419,116,52,27,0,0,197,88,5,13,7,0,109,6453,468,559,102,54,7637
106021116,13,3,0,55,43,0,7,3,0,56,36,0,7,5,0,51,47,4,15,0,5,73,83,4,18,4,0,109,89,8,13,0,0,112,92,15,17,0,0,114,74,18,22,0,3,116,47,14,14,0,0,83,35,16,9,0,0,61,30,7,3,0,0,44,30,15,6,0,0,59,9,11,10,0,0,28,8,4,3,7,0,16,654,123,164,45,13,993
106021117,20,5,8,332,302,11,35,10,3,353,341,13,24,4,9,395,328,16,33,5,3,390,589,20,52,0,3,662,806,28,43,3,6,893,974,44,55,8,3,1095,906,55,35,8,5,1003,578,43,17,0,3,640,443,56,13,0,3,511,331,30,11,3,3,373,423,41,12,3,3,476,141,34,11,4,0,183,105,14,3,6,3,133,6577,413,353,91,57,7495
106021118,11,0,0,163,87,8,20,3,0,120,113,14,7,0,0,133,162,6,15,5,3,190,247,27,27,6,0,310,386,28,22,0,4,440,511,29,31,4,3,579,558,44,16,0,8,624,340,26,31,0,3,402,253,16,9,3,6,283,135,18,4,0,3,160,203,26,10,0,3,242,76,33,13,0,0,116,41,3,3,4,0,51,3258,272,229,49,43,3850
106031119,3,4,0,31,35,0,11,4,0,48,37,3,9,5,0,56,55,3,11,3,0,74,69,13,20,10,0,113,78,13,22,0,7,110,80,14,16,0,0,106,65,12,11,0,0,90,39,6,9,3,0,55,21,6,7,0,0,41,10,5,4,0,0,17,15,8,0,0,0,19,0,12,3,0,0,16,8,0,0,0,0,15,526,93,139,34,7,802
106031120,3,4,0,33,37,3,10,5,3,55,52,3,20,0,0,77,54,5,12,3,0,75,84,10,23,0,3,121,103,11,5,0,0,121,59,10,13,0,0,90,57,7,13,0,0,73,32,3,8,0,0,43,24,6,9,0,0,36,17,0,4,0,0,27,11,7,0,0,0,25,5,0,6,0,0,13,3,3,0,0,0,7,557,79,128,23,7,789
106031121,17,13,3,406,291,15,40,10,3,365,370,17,54,16,8,462,488,18,63,7,10,590,726,60,86,14,19,899,782,56,68,8,5,924,712,56,89,8,6,877,545,89,90,10,10,740,282,49,46,11,3,386,241,41,37,3,3,328,165,26,12,0,0,215,179,39,23,8,0,255,57,44,24,3,0,128,82,8,15,12,10,119,5321,537,679,142,78,6764
106031122,3,7,3,308,249,3,19,14,10,285,300,13,31,8,4,358,382,11,23,4,13,437,599,20,36,4,3,663,859,36,43,3,7,944,1149,39,45,0,7,1239,1371,70,35,3,6,1482,977,31,31,0,6,1043,934,27,13,0,3,972,768,23,8,0,4,805,814,41,17,0,0,877,201,43,13,3,3,266,139,5,4,0,11,164,9045,374,329,66,75,9897
106031123,6,4,0,21,23,5,13,6,0,46,21,8,7,3,0,42,29,4,7,0,3,45,33,8,12,0,0,53,34,9,12,0,0,61,59,24,18,0,0,96,68,21,17,0,0,108,42,18,7,0,0,72,40,16,4,0,0,65,32,5,4,0,0,46,25,10,13,3,0,45,3,5,3,0,0,18,3,0,0,0,0,7,435,135,134,28,9,736
106031124,0,0,0,36,31,3,13,5,3,58,54,8,15,9,0,80,79,9,26,0,5,114,123,8,21,6,3,169,128,18,11,0,3,167,114,19,22,0,3,152,78,15,17,3,3,111,47,8,14,0,0,67,29,4,9,0,0,40,23,3,7,0,3,33,21,3,0,0,0,25,9,7,4,0,0,23,4,0,0,0,0,9,777,103,160,31,21,1106
106031125,8,9,4,201,127,8,17,14,4,172,146,3,23,14,3,192,181,16,27,5,4,236,290,23,33,12,8,362,334,21,48,9,3,411,490,26,28,3,10,559,762,36,39,5,3,841,803,27,21,0,5,854,828,27,18,3,0,875,541,4,11,0,4,570,823,22,9,3,0,848,267,23,7,0,0,293,62,3,10,0,9,81,5844,243,306,65,57,6525
106041126,3,6,0,220,166,5,19,9,4,202,212,3,28,7,0,249,245,3,22,3,3,281,436,8,27,3,7,486,502,17,31,6,13,567,659,12,26,0,11,715,731,25,29,5,10,798,585,22,25,0,0,635,568,20,14,0,3,605,562,12,12,0,3,596,1415,26,8,0,5,1454,419,24,19,0,3,464,112,3,6,7,11,139,6863,186,274,68,78,7464
106041127,6,6,0,53,32,0,5,17,0,62,46,6,17,14,0,82,53,5,17,3,4,81,93,5,20,0,0,122,149,4,16,0,0,170,179,3,4,0,3,194,186,16,4,9,0,211,130,3,6,3,0,143,125,4,4,0,4,143,122,0,0,0,0,129,427,10,7,0,0,441,142,9,3,0,3,155,36,0,3,6,0,47,1762,67,116,61,24,2034
106041128,3,3,5,134,112,5,11,10,0,134,107,10,23,6,0,138,157,3,18,5,3,182,258,11,23,5,3,311,388,18,29,3,4,447,359,23,21,7,7,418,287,20,28,3,5,339,147,10,19,0,3,179,117,12,10,0,3,146,81,6,10,4,3,102,75,21,7,4,3,104,36,26,18,0,3,76,44,3,6,6,7,60,2284,157,230,71,50,2792
106041129,13,7,0,77,78,3,28,24,0,127,79,16,28,24,3,154,85,9,29,15,5,147,157,11,46,27,10,250,220,10,49,15,3,288,274,9,28,3,4,326,189,20,33,7,5,255,114,11,30,6,0,160,68,13,13,5,6,104,58,10,7,3,0,76,71,13,11,3,0,98,27,15,18,5,0,59,31,6,16,11,0,59,1501,145,366,195,36,2247
107011131,18,9,0,344,251,3,23,8,6,289,263,10,32,8,3,317,295,3,40,7,7,356,459,28,60,11,6,564,530,29,47,5,8,618,468,29,49,4,0,555,354,39,45,0,3,443,281,28,34,4,3,354,179,29,16,3,0,229,163,14,17,0,3,198,121,29,13,0,0,160,48,28,19,0,0,97,57,3,7,0,3,79,3805,281,434,69,41,4628
107011132,0,3,3,13,14,3,3,0,0,25,29,3,10,0,0,42,34,0,16,0,3,53,80,4,16,0,0,104,74,12,10,0,0,97,69,3,15,3,0,86,101,10,12,0,0,120,50,4,14,0,0,68,46,4,8,0,0,66,53,3,0,0,0,51,51,13,0,0,0,63,25,10,0,0,0,29,12,0,3,0,0,16,654,63,105,15,7,849
107011133,0,0,0,6,30,0,0,3,0,33,28,5,0,0,6,41,44,0,0,0,0,48,60,0,3,0,3,71,128,3,3,0,0,136,253,6,4,0,0,268,383,3,4,0,3,391,350,4,0,0,3,362,406,4,0,0,4,415,479,3,3,0,0,489,764,0,3,0,3,766,163,10,0,0,3,172,48,3,3,0,4,62,3152,48,26,11,29,3263
107011134,8,9,5,229,214,12,31,6,0,256,258,8,28,7,6,299,350,16,32,8,10,412,612,36,54,11,0,716,805,53,57,3,12,933,1112,47,54,4,11,1235,1231,80,53,7,7,1373,848,62,31,0,9,951,672,63,23,4,5,766,454,37,12,3,3,509,670,67,12,0,0,746,185,39,17,0,5,251,118,9,0,4,4,138,7750,538,414,79,83,8862
107011545,5,3,3,57,61,3,13,0,0,82,82,3,26,4,0,115,119,11,19,3,3,154,125,5,20,0,3,156,172,10,18,0,3,199,176,14,20,0,0,210,176,13,18,0,3,205,87,10,12,0,0,106,69,8,3,0,0,84,64,7,5,0,0,70,62,4,3,0,0,69,9,9,4,0,0,22,25,3,0,0,0,34,1280,96,170,29,18,1582
107011546,12,3,5,267,250,0,25,4,4,281,289,15,21,8,5,335,341,5,26,3,8,384,584,21,32,0,4,643,693,22,28,0,7,748,815,16,26,3,7,862,850,36,24,6,3,926,642,23,14,0,5,692,666,35,6,0,4,714,629,17,14,0,3,660,892,27,10,0,0,932,261,32,7,0,3,301,93,3,3,0,9,113,7277,258,244,41,73,7901
