SA2_MAINCODE_2016,Pro_400_499_H_0,Pro_400_499_H_1_15,Pro_400_499_H_16_24,Pro_400_499_H_25_34,Pro_400_499_H_35_39,Pro_400_499_H_40,Pro_400_499_H_41_48,Pro_400_499_H_49mo,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_15,Pro_500_649_H_16_24,Pro_500_649_H_25_34,Pro_500_649_H_35_39,Pro_500_649_H_40,Pro_500_649_H_41_48,Pro_500_649_H_49mo,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_15,Pro_650_799_H_16_24,Pro_650_799_H_25_34,Pro_650_799_H_35_39,Pro_650_799_H_40,Pro_650_799_H_41_48,Pro_650_799_H_49mo,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_15,Pro_800_999_H_16_24,Pro_800_999_H_25_34,Pro_800_999_H_35_39,Pro_800_999_H_40,Pro_800_999_H_41_48,Pro_800_999_H_49mo,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_15,Pro_1000_1249_H_16_24,Pro_1000_1249_H_25_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40,Pro_1000_1249_H_41_48,Pro_1000_1249_H_49mo,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_15,Pro_1250_1499_H_16_24,Pro_1250_1499_H_25_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40,Pro_1250_1499_H_41_48,Pro_1250_1499_H_49mo,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_15,Pro_1500_1749_H_16_24,Pro_1500_1749_H_25_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40,Pro_1500_1749_H_41_48,Pro_1500_1749_H_49mo,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_15,Pro_1750_1999_H_16_24,Pro_1750_1999_H_25_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40,Pro_1750_1999_H_41_48,Pro_1750_1999_H_49mo,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_15,Pro_2000_2999_H_16_24,Pro_2000_2999_H_25_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40,Pro_2000_2999_H_41_48,Pro_2000_2999_H_49mo,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000mo_H_0,Pro_3000mo_H_1_15,Pro_3000mo_H_16_24,Pro_3000mo_H_25_34,Pro_3000mo_H_35_39,Pro_3000mo_H_40,Pro_3000mo_H_41_48,Pro_3000mo_H_49mo,Pro_3000mo_H_NS,Pro_3000mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_15,Pro_PINS_H_16_24,Pro_PINS_H_25_34,Pro_PINS_H_35_39,Pro_PINS_H_40,Pro_PINS_H_41_48,Pro_PINS_H_49mo,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_15,Pro_Tot_H_16_24,Pro_Tot_H_25_34,Pro_Tot_H_35_39,Pro_Tot_H_40,Pro_Tot_H_41_48,Pro_Tot_H_49mo,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_15,TaTW_NNI_H_16_24,TaTW_NNI_H_25_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40,TaTW_NNI_H_41_48,TaTW_NNI_H_49mo,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_15,TaTW_1_149_H_16_24,TaTW_1_149_H_25_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40,TaTW_1_149_H_41_48,TaTW_1_149_H_49mo,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_15,TaTW_150_299_H_16_24,TaTW_150_299_H_25_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40,TaTW_150_299_H_41_48,TaTW_150_299_H_49mo,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_15,TaTW_300_399_H_16_24,TaTW_300_399_H_25_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40,TaTW_300_399_H_41_48,TaTW_300_399_H_49mo,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_15,TaTW_400_499_H_16_24,TaTW_400_499_H_25_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40,TaTW_400_499_H_41_48,TaTW_400_499_H_49mo,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_15,TaTW_500_649_H_16_24,TaTW_500_649_H_25_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40,TaTW_500_649_H_41_48,TaTW_500_649_H_49mo,TaTW_500_649_H_NS,TaTW_500_649_H_Tot,TaTW_650_799_H_0,TaTW_650_799_H_1_15,TaTW_650_799_H_16_24,TaTW_650_799_H_25_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40,TaTW_650_799_H_41_48,TaTW_650_799_H_49mo,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_15,TaTW_800_999_H_16_24,TaTW_800_999_H_25_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40,TaTW_800_999_H_41_48,TaTW_800_999_H_49mo,TaTW_800_999_H_NS,TaTW_800_999_H_Tot
111011214,0,9,11,4,0,0,0,3,0,28,3,11,21,3,6,0,0,3,0,49,0,7,20,12,3,7,3,4,0,73,3,5,31,31,18,18,5,6,3,121,10,3,27,19,38,24,9,8,0,127,7,3,17,17,49,28,17,17,0,150,5,3,10,18,60,37,12,25,0,170,0,0,5,11,39,32,22,16,0,125,3,0,11,9,32,37,17,36,0,149,5,3,7,7,12,11,16,29,0,82,0,0,0,0,0,3,0,0,0,11,41,82,146,141,252,210,98,156,9,1138,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,0,11,4,0,0,0,0,0,0,17,0,11,11,5,7,7,4,0,0,43,0,3,9,3,14,5,6,3,0,53,0,8,9,10,23,11,5,5,4,82,3,3,4,9,36,27,12,8,0,98,0,0,6,15,40,42,15,20,0,148
111021215,3,7,7,3,0,0,0,0,0,19,3,4,12,3,0,4,0,3,0,29,3,3,10,18,0,0,0,4,0,42,8,3,12,14,3,5,0,0,0,43,4,9,6,13,18,10,3,6,0,60,7,0,10,9,17,15,0,7,0,65,0,0,0,7,10,22,7,12,0,61,0,0,4,3,14,14,13,7,0,52,0,0,0,10,10,12,3,11,0,51,0,0,3,4,0,0,5,5,0,19,0,0,8,0,0,0,0,0,3,15,27,41,63,75,80,80,40,61,3,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,4,3,5,0,0,0,0,0,17,0,0,0,5,3,7,0,0,0,21,0,3,0,7,15,6,0,0,0,34,0,0,0,3,16,11,3,0,0,38
111021216,0,0,7,0,0,0,0,0,0,13,0,5,3,0,0,3,0,0,0,13,0,5,5,3,0,0,0,0,0,15,0,0,3,6,4,7,0,0,0,21,0,3,5,3,0,3,0,0,0,21,0,0,4,0,4,4,3,4,0,19,0,0,0,3,3,3,0,6,0,21,0,0,4,3,3,4,0,0,0,15,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,33,30,18,17,34,9,14,4,170,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,12,0,0,7,0,0,7,0,3,0,17,0,0,0,4,4,4,0,0,0,19,0,0,0,4,4,6,3,3,0,24
111021217,0,3,8,5,0,0,0,0,0,15,0,10,9,7,0,4,0,0,0,33,0,6,10,3,6,4,0,0,0,36,3,0,5,12,7,6,4,3,0,42,0,0,5,3,13,7,4,8,0,50,0,0,0,9,14,10,8,4,0,48,3,0,0,4,11,10,6,10,0,48,0,0,0,0,7,10,7,5,0,39,0,0,0,0,8,11,6,15,0,44,0,0,0,0,0,3,3,3,0,11,0,0,0,0,0,0,0,0,0,0,13,38,45,45,82,64,49,50,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,0,0,9,0,3,3,4,3,0,0,0,0,9,3,4,0,3,7,3,0,0,0,16,0,3,8,7,7,6,0,0,0,28,0,3,0,3,11,6,4,6,0,33,0,0,0,4,24,16,6,3,0,60
111021218,0,11,10,8,3,3,0,0,0,28,0,9,27,16,4,3,0,0,0,58,4,5,17,29,14,5,4,9,0,87,0,8,12,22,15,17,4,8,0,88,4,7,13,17,37,28,8,4,0,114,3,3,13,21,32,21,10,16,0,119,6,0,3,10,29,35,21,25,0,139,6,0,3,4,18,37,18,26,0,116,7,3,3,7,30,34,18,30,0,139,0,0,4,4,6,18,16,15,0,60,0,4,0,0,0,0,5,0,0,13,39,81,131,143,191,203,103,138,8,1028,0,0,0,0,0,0,0,3,0,5,0,13,0,0,0,0,0,0,0,15,0,10,5,3,3,5,0,0,0,32,3,10,5,0,9,9,0,3,0,40,0,4,18,6,13,16,7,0,0,62,0,7,8,11,22,29,4,15,0,95,5,0,13,15,36,20,8,8,0,105,0,4,4,14,46,38,19,21,0,149
111021219,0,14,5,3,0,0,0,0,0,23,0,16,16,19,6,3,0,3,0,66,7,9,20,16,9,3,3,5,0,72,3,0,25,16,19,12,0,3,0,84,7,0,8,22,27,23,15,12,0,111,3,8,8,14,20,17,12,13,0,90,8,5,9,10,16,24,14,21,0,113,0,0,4,4,8,21,17,28,0,86,3,4,0,5,5,25,11,22,0,73,3,0,0,0,3,11,13,20,0,63,0,0,3,3,0,0,0,0,0,7,34,78,114,128,125,146,83,132,9,844,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,7,0,0,0,0,0,0,15,0,11,7,3,6,4,0,0,0,34,0,0,12,0,5,3,3,0,0,32,6,12,4,10,11,14,4,6,0,63,0,0,6,15,18,13,3,3,0,58,0,3,0,10,16,16,10,8,0,78
111021220,0,4,3,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,8,0,3,3,3,0,0,0,0,0,9,0,3,3,3,4,4,0,3,0,22,0,0,3,0,3,3,0,0,0,20,0,0,0,4,3,3,0,3,0,18,0,0,0,0,4,3,4,5,0,20,0,0,0,0,3,5,8,3,0,14,3,0,0,0,0,8,3,10,0,30,0,0,0,0,0,0,3,4,0,15,0,0,0,0,0,0,0,0,0,0,8,28,20,16,31,36,17,29,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,0,0,10,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,3,3,3,5,0,4,0,0,19,0,0,0,7,6,9,5,4,0,32,0,0,0,7,11,12,3,3,3,38
111021221,0,3,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,7,0,4,4,7,3,0,0,3,0,21,0,0,8,0,4,6,0,0,0,17,0,5,4,6,4,12,0,3,0,24,0,0,0,3,8,8,0,3,0,29,0,0,0,3,5,4,5,4,0,21,3,0,0,0,7,9,3,9,0,36,0,0,0,0,6,0,4,8,0,19,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,7,20,21,27,43,40,19,38,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,5,0,8,4,0,3,0,14,0,0,0,0,9,0,0,4,0,19,0,0,0,0,6,11,3,3,0,30
111031222,0,4,10,0,0,3,0,0,0,19,3,9,16,9,7,3,0,3,3,46,0,9,14,15,7,0,0,6,0,59,0,7,21,11,18,14,13,10,0,97,10,3,20,17,29,34,12,14,0,143,4,3,10,10,24,27,16,17,0,118,4,3,8,12,24,33,27,13,0,123,10,0,3,8,18,24,8,19,0,86,6,0,5,14,18,17,19,32,0,115,0,0,0,5,5,15,3,18,0,50,0,0,0,0,0,0,0,0,0,3,35,97,115,111,149,176,92,135,10,921,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,15,0,14,6,3,0,0,0,0,0,26,3,9,8,3,3,5,0,0,0,31,0,6,10,5,11,12,3,0,0,55,3,5,19,22,13,13,4,6,0,87,3,8,12,23,40,18,3,3,3,120,3,0,11,13,52,24,16,12,0,134
111031223,0,6,0,0,0,0,0,0,0,6,0,0,6,0,0,4,0,0,0,19,0,5,6,6,5,3,0,0,3,28,0,0,9,3,13,16,4,10,0,48,0,0,10,7,19,18,13,13,0,70,4,0,0,0,20,28,13,14,0,89,3,0,6,3,11,25,18,27,0,99,4,0,7,3,16,24,20,16,0,86,0,0,0,5,26,53,22,34,0,136,0,0,0,3,0,15,10,20,0,44,0,0,0,0,0,0,0,0,0,4,15,35,44,37,113,184,100,132,8,665,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,13,3,5,3,0,5,4,5,0,0,24,0,0,0,3,10,9,0,3,3,38,0,4,10,9,16,13,5,0,5,61,4,4,3,3,37,19,4,7,0,89,3,0,3,6,35,45,30,19,0,144
111031224,0,24,16,6,3,7,0,11,0,69,7,25,34,19,12,7,4,11,3,120,4,10,37,39,28,18,7,12,0,154,9,20,31,32,59,39,15,25,0,229,13,12,27,57,95,76,38,32,0,350,12,12,20,45,81,67,28,31,0,306,8,0,19,32,101,98,50,52,3,369,10,3,12,25,66,75,55,64,0,307,19,6,12,18,70,96,60,102,0,378,4,6,9,16,18,42,33,88,0,214,0,3,0,3,4,7,3,4,3,23,83,204,241,299,536,538,297,427,17,2655,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,0,0,0,0,15,5,19,3,0,3,3,0,0,0,37,0,14,8,3,13,3,0,4,0,46,4,8,16,11,13,21,10,3,3,93,3,11,13,21,29,36,13,11,3,139,8,3,12,20,54,49,20,12,3,188,0,8,8,19,67,51,26,21,3,199
111031225,13,32,30,7,0,0,0,0,0,82,15,25,75,23,5,11,4,0,3,156,28,30,116,46,11,10,4,9,0,254,21,17,128,83,42,44,9,10,5,375,47,18,151,134,115,174,28,47,5,722,52,8,94,155,125,221,52,49,4,756,40,20,49,121,131,227,58,75,5,721,31,8,21,53,101,184,50,62,0,517,29,10,24,41,79,173,69,135,0,569,7,9,13,38,19,98,35,188,3,413,3,3,10,3,8,10,0,8,3,46,313,221,734,701,640,1158,322,584,34,4704,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,0,6,3,4,3,0,0,0,0,17,0,10,13,4,8,0,0,0,0,30,3,6,16,12,12,11,7,0,0,66,4,4,19,23,15,21,0,4,4,92,4,6,22,21,26,22,8,17,3,124,7,3,24,17,61,50,20,8,0,176
111031226,0,0,4,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,13,0,3,6,4,0,0,0,0,0,12,0,0,9,3,3,4,0,0,0,24,0,4,0,10,5,12,3,0,0,32,0,0,3,6,5,14,5,7,0,44,0,0,0,0,5,6,9,10,0,38,0,0,0,3,3,5,6,23,0,37,0,0,0,3,3,3,7,15,0,31,0,0,0,0,0,0,3,5,0,12,0,0,0,0,0,0,0,4,0,3,3,23,28,26,32,55,34,72,3,277,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,3,4,4,3,3,0,0,0,13,0,3,0,6,5,7,0,3,0,18,0,0,0,6,9,9,3,3,0,34,0,0,0,3,13,16,0,6,0,42
111031227,5,10,12,10,0,0,0,0,0,43,4,20,19,18,4,3,0,3,0,79,3,5,31,31,17,11,5,3,0,103,4,8,23,22,28,26,10,7,6,132,9,6,18,19,61,45,20,15,0,195,10,4,9,20,49,59,31,34,0,207,9,3,5,21,50,79,34,33,3,244,3,3,6,12,44,54,27,41,0,187,8,3,0,14,49,68,51,50,0,249,6,0,4,3,4,19,14,42,0,101,0,0,0,0,0,3,0,3,5,7,53,95,144,177,305,374,182,245,17,1603,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,0,11,0,6,0,0,0,0,0,21,3,6,5,4,3,3,0,3,0,24,0,8,9,7,4,5,3,3,0,45,3,6,21,11,17,17,11,4,0,92,0,5,16,16,32,24,8,6,0,102,3,3,9,11,62,58,20,12,0,181
111031228,3,9,13,3,0,0,0,0,0,27,0,20,11,11,3,6,0,4,0,52,7,13,21,17,8,5,4,3,0,73,4,13,22,18,16,16,9,10,0,93,7,8,21,21,26,25,15,10,0,136,10,6,17,27,24,22,18,5,0,132,13,7,3,20,16,24,14,24,0,122,4,0,4,5,18,27,10,20,0,91,3,11,5,13,9,23,22,23,0,108,0,10,4,9,4,20,15,31,0,82,0,0,3,0,0,0,0,3,0,7,45,118,124,149,125,178,95,141,3,979,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,4,6,3,4,3,0,0,0,19,0,3,4,8,3,5,0,3,0,26,0,3,11,10,10,12,4,3,0,62,3,3,4,18,14,16,10,8,0,72,4,3,3,3,21,21,18,15,0,87
111031229,3,28,25,13,4,6,3,3,0,94,4,37,50,26,9,11,5,7,0,148,11,26,69,37,36,14,12,11,0,220,21,26,91,77,113,67,27,24,3,447,26,18,79,100,202,154,66,48,0,702,28,8,52,78,207,185,72,70,3,707,33,7,34,68,250,200,92,82,3,776,21,3,21,37,194,181,74,95,5,625,32,6,24,48,166,278,188,196,3,954,9,9,14,30,52,96,72,218,3,500,3,5,3,0,7,4,7,0,3,30,206,266,488,539,1246,1204,612,762,32,5354,0,3,0,0,0,0,0,0,0,7,0,5,3,0,0,0,0,0,0,16,0,19,6,9,4,5,0,3,0,40,0,14,16,8,8,6,3,4,3,56,3,18,19,16,23,18,13,3,0,113,3,11,21,19,36,23,14,7,3,141,0,5,19,40,42,57,17,18,4,191,9,7,7,27,55,69,35,38,3,249
111031230,0,3,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,6,0,3,9,0,0,0,0,0,0,10,0,0,0,6,4,6,0,0,0,21,0,0,5,5,7,5,8,6,0,47,3,0,4,5,17,13,11,5,0,56,0,0,0,6,11,19,6,4,0,56,0,0,0,3,10,14,11,11,0,58,0,0,0,3,29,53,16,28,0,140,10,0,0,3,6,15,15,41,5,95,0,0,0,0,0,0,0,0,0,7,12,19,28,35,89,135,73,107,10,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,8,0,0,0,0,6,8,0,0,0,17,0,0,3,3,11,3,4,3,3,32,3,0,3,3,15,10,8,6,0,50
111031231,3,59,17,5,0,8,4,0,3,103,7,72,25,8,3,11,6,5,3,137,9,47,37,21,17,6,0,10,0,145,3,29,39,27,31,24,9,8,0,174,12,19,53,61,51,48,4,18,3,274,19,15,18,43,100,48,24,23,0,284,15,8,7,28,126,96,27,36,0,339,8,4,9,9,82,75,41,45,0,276,9,10,3,15,113,119,70,137,4,482,3,3,0,0,14,36,17,80,0,164,0,3,0,0,3,0,0,0,5,15,91,453,221,230,552,472,216,362,35,2623,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,7,0,10,3,0,0,0,0,0,3,16,0,4,5,0,3,3,0,0,0,17,0,3,4,6,3,8,0,0,0,30,0,0,8,10,9,13,3,3,0,53,0,0,3,6,24,15,3,3,0,67,3,0,3,9,46,38,17,8,0,127
111031232,0,0,4,3,0,0,0,0,0,9,0,3,10,0,0,0,0,0,0,18,3,5,10,4,6,0,0,0,0,37,3,4,6,3,6,9,0,0,0,33,4,3,15,13,10,9,3,3,0,61,0,3,4,5,5,15,0,3,0,43,0,0,7,8,9,20,3,8,0,51,3,0,3,3,6,14,4,9,0,38,0,0,0,3,8,13,4,0,0,31,0,0,0,3,0,3,0,6,0,12,0,0,0,0,0,4,0,0,0,4,17,33,60,49,65,77,18,25,0,348,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,5,0,3,0,8,0,0,0,0,0,8,0,3,0,0,3,0,0,3,0,18,0,0,3,6,7,3,0,0,0,20,0,3,0,3,9,11,0,0,0,27,0,0,0,0,14,9,3,0,0,35
111031233,3,11,5,8,0,0,0,0,0,28,0,18,11,10,3,4,0,4,3,57,3,8,19,24,11,6,8,12,0,97,3,9,23,19,19,13,0,7,5,101,5,6,25,31,41,21,7,19,0,167,6,3,13,29,45,38,9,24,0,164,4,3,5,19,40,50,10,21,0,158,9,5,10,6,40,45,18,32,0,163,8,3,3,6,75,75,33,36,0,235,0,4,4,3,4,20,13,25,0,74,0,0,3,3,0,0,0,0,0,6,50,90,131,165,280,280,113,187,13,1304,3,0,0,0,0,0,0,3,0,8,0,9,0,0,0,0,0,0,0,9,0,6,4,0,0,0,0,0,0,13,0,10,4,7,4,3,0,0,0,20,0,0,9,5,4,3,0,0,0,26,0,3,10,14,14,16,3,0,0,60,0,3,7,14,10,17,7,5,0,68,0,0,5,5,23,27,6,13,3,83
111031234,7,8,15,0,0,0,0,0,3,29,10,13,23,13,4,0,0,4,0,71,13,9,60,25,11,9,0,3,0,130,12,10,74,27,28,25,11,8,0,196,14,12,61,63,53,79,8,10,3,306,19,5,31,54,60,89,15,20,3,299,15,5,16,49,57,121,37,30,0,325,17,5,8,20,57,75,27,35,0,242,15,3,8,9,57,88,19,44,0,247,3,3,7,9,13,24,10,46,0,110,0,0,0,0,4,8,0,4,3,15,129,106,302,281,347,516,128,203,14,2029,0,0,0,0,3,0,0,0,0,5,0,5,0,0,0,0,0,3,0,13,0,8,3,0,0,0,0,0,0,17,0,7,6,0,0,5,0,0,0,14,3,10,6,5,5,10,0,0,0,37,3,3,5,10,10,9,0,5,0,55,4,0,11,6,16,14,9,3,0,62,3,3,3,8,14,27,4,3,3,75
111031235,0,12,7,0,0,0,0,0,0,24,6,20,8,8,0,4,0,0,0,48,3,12,10,11,12,9,3,4,0,67,3,8,10,20,22,24,0,8,0,97,3,12,15,29,51,47,10,15,3,175,0,9,9,20,44,40,20,16,0,163,6,0,5,24,44,43,28,18,0,165,3,4,3,10,47,38,18,12,0,126,3,7,4,8,31,51,30,41,0,169,0,0,0,0,3,13,4,26,0,50,3,0,0,3,0,0,3,0,3,11,37,124,79,130,254,274,114,148,5,1172,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,9,4,0,0,0,0,0,0,16,3,6,10,3,3,4,0,0,0,28,0,4,9,4,16,14,0,4,0,56,3,0,11,16,12,23,7,4,0,79,0,0,8,14,40,37,9,11,0,116,0,0,3,10,58,41,20,19,0,160
112011236,3,28,13,9,4,4,0,3,3,63,3,22,38,23,5,4,6,5,0,116,6,15,35,43,25,10,0,7,3,147,4,12,38,46,37,23,9,16,0,191,3,11,25,52,58,40,21,15,3,235,9,11,22,41,51,44,11,20,0,204,8,3,18,35,56,58,16,24,3,228,10,5,4,12,52,58,30,40,0,213,9,3,17,13,25,47,29,44,0,185,5,3,3,9,11,23,8,31,0,94,0,0,3,4,10,0,0,0,3,20,59,151,242,303,339,319,141,198,19,1776,0,0,0,0,0,0,3,3,0,10,0,5,0,0,0,0,0,0,0,7,3,8,6,4,3,0,0,0,0,25,0,20,9,5,12,8,6,4,0,68,0,10,15,6,13,10,5,4,0,69,3,8,23,23,32,27,8,19,6,146,0,3,8,21,72,33,15,18,3,178,10,0,5,24,83,53,25,21,0,220
112011237,4,18,4,4,0,3,0,0,0,33,0,11,12,16,4,3,0,3,0,56,3,9,22,24,8,3,0,8,0,87,0,7,29,11,10,8,4,7,0,80,3,5,21,18,19,20,9,11,0,102,0,3,7,18,22,14,5,20,0,82,3,3,4,14,18,20,6,16,0,89,8,3,4,4,21,18,17,33,0,100,3,0,7,3,16,23,14,18,0,80,0,3,0,6,0,5,4,5,0,32,0,0,0,0,0,0,0,0,0,7,28,92,130,118,117,130,64,132,8,815,0,0,0,0,0,0,0,3,0,3,0,6,3,0,0,0,0,0,0,16,3,7,0,8,0,3,0,0,0,21,0,11,10,3,6,3,0,4,0,32,0,4,12,7,7,7,3,0,0,42,0,7,16,14,19,10,3,10,0,74,5,3,6,12,17,19,5,6,0,82,3,4,3,9,38,42,10,14,0,122
112011238,0,6,14,3,0,0,0,0,0,31,0,4,10,7,3,4,0,3,0,36,0,6,12,12,0,6,0,0,0,45,0,8,9,16,11,4,7,3,0,46,3,3,7,9,14,12,0,5,0,63,0,0,6,12,6,18,3,17,0,63,3,0,5,8,9,9,3,12,0,60,3,0,0,7,6,11,0,11,0,36,0,3,4,4,6,7,3,3,0,37,0,3,3,6,0,7,5,4,0,28,0,0,3,0,0,0,0,0,0,10,17,52,78,88,54,91,33,62,3,480,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,3,3,3,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,15,0,4,3,0,4,0,0,6,0,20,0,3,8,7,3,3,0,0,0,32,3,3,9,8,3,8,6,4,0,46,0,0,0,8,9,10,9,8,3,50
112011239,0,12,9,3,3,3,0,0,0,26,3,10,0,10,0,0,0,0,0,23,0,8,8,10,0,5,0,4,0,32,0,3,9,6,3,6,0,3,0,38,0,9,3,10,8,4,0,5,0,37,0,4,4,3,8,7,0,9,0,37,5,0,4,3,3,8,0,12,0,31,0,0,0,0,3,0,3,3,0,11,0,0,0,0,3,5,5,3,0,21,0,0,0,3,6,3,3,3,0,25,0,0,0,0,0,0,0,0,0,0,11,55,53,53,38,43,14,45,3,318,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,12,0,7,4,4,0,6,0,0,0,21,0,11,11,11,3,0,0,0,0,28,0,5,7,6,3,7,0,3,0,34,0,3,7,12,6,7,0,0,0,38,3,3,3,4,11,6,6,6,0,41
112011240,3,24,16,9,3,0,0,5,0,64,0,35,14,17,10,3,0,9,0,85,0,8,24,25,13,12,3,10,0,96,5,16,23,25,22,22,6,8,3,141,3,14,11,44,44,36,19,18,4,192,4,7,11,17,29,32,15,12,0,128,3,3,11,16,17,25,7,18,3,99,0,0,0,7,9,25,6,16,0,70,5,6,4,8,11,28,8,22,0,86,3,0,11,7,5,10,12,9,0,61,0,3,3,4,4,0,0,0,0,21,35,160,144,190,168,196,81,127,21,1121,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,6,0,15,4,4,3,0,0,0,4,33,0,18,9,9,8,3,0,5,0,48,6,15,12,8,4,8,0,3,0,58,0,6,16,26,20,8,0,8,3,90,3,3,11,23,39,20,9,3,3,120,5,7,9,23,39,42,20,21,3,156
