SA2_MAINCODE_2016,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000mo_A_15_19,Lab_3000mo_A_20_24,Lab_3000mo_A_25_34,Lab_3000mo_A_35_44,Lab_3000mo_A_45_54,Lab_3000mo_A_55_64,Lab_3000mo_A_65_74,Lab_3000mo_A_75ov,Lab_3000mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34
402051053,3,4,3,11,3,0,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,3,4,0,0,0,4,3,0,21,0,6,0,0,8,3,0,0,20,0,0,0,0,3,6,0,0,17,0,0,3,3,0,4,3,0,13,0,0,8,5,0,4,0,0,21,0,0,0,3,3,3,0,0,14,0,0,0,3,0,0,3,0,10,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,17,17,22,20,31,18,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
402051054,10,3,4,11,3,0,0,32,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,32,13,9,3,3,5,9,0,0,35,0,4,3,3,3,0,3,0,18,3,3,0,3,3,5,3,0,18,0,0,3,0,11,3,0,0,20,0,3,3,6,9,3,0,0,27,0,3,3,4,3,3,0,0,14,0,3,0,0,0,3,3,0,17,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,43,34,26,25,39,24,7,0,206,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402051055,10,78,65,68,87,26,0,341,0,0,0,0,0,0,0,0,4,36,3,0,0,0,0,0,0,41,12,7,3,9,3,3,0,0,38,3,7,7,7,5,6,4,0,32,3,3,5,3,11,6,0,0,33,3,7,0,12,5,4,4,0,49,0,9,9,4,8,9,3,0,42,0,4,10,8,9,10,0,0,35,0,3,3,3,9,0,0,0,21,0,0,4,0,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,60,47,44,46,59,52,14,0,318,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0
403011056,11,5,9,7,13,3,0,51,0,0,0,0,0,0,0,0,4,64,14,3,8,3,4,0,0,90,20,16,8,6,4,0,0,0,50,7,13,3,10,5,3,3,0,46,6,9,6,10,11,12,4,0,58,0,14,16,10,14,8,0,0,66,0,8,15,5,7,6,0,0,46,0,0,3,12,8,0,0,0,23,0,0,8,3,8,7,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,9,101,65,64,57,64,48,15,0,420,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0
403011057,16,35,27,29,26,9,0,163,3,0,0,0,0,0,0,0,5,85,12,8,3,8,11,0,0,121,24,19,21,9,13,11,3,0,96,8,26,22,11,6,18,3,0,90,3,37,29,7,16,23,5,0,126,5,16,25,16,24,19,3,0,119,0,11,26,14,20,14,3,0,95,0,11,21,19,19,6,0,0,81,0,3,7,9,19,8,3,0,49,0,0,9,4,4,5,0,0,23,0,0,0,8,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,3,0,0,0,0,0,5,127,135,176,109,129,131,23,3,831,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,0,8,0,0,0
403021058,27,73,70,85,94,26,4,400,0,0,0,0,0,0,0,0,3,42,10,3,4,0,0,0,0,62,19,9,5,6,4,4,0,0,49,3,13,4,0,3,9,3,0,32,6,10,11,4,3,10,8,0,46,3,19,19,9,12,16,5,0,78,0,14,18,10,13,17,3,0,72,0,16,26,19,23,16,0,0,106,0,0,13,18,15,15,0,0,55,0,0,7,3,12,7,0,0,23,0,0,3,4,6,0,0,0,12,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,71,91,104,86,97,82,19,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
403021059,10,8,3,6,4,0,0,37,3,0,0,0,0,0,0,0,5,37,3,0,3,0,0,0,0,39,11,8,3,0,3,0,0,0,25,3,12,0,0,0,4,0,0,25,0,6,0,3,5,4,0,0,14,0,0,4,3,3,0,0,0,14,0,0,3,3,0,0,0,0,7,0,0,0,0,4,0,0,0,11,0,0,4,0,0,0,0,0,8,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,35,22,18,20,16,6,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403021060,0,8,3,8,11,4,0,45,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,6,0,3,0,0,8,0,0,0,10,0,3,3,5,4,4,0,0,19,0,4,3,0,3,3,0,0,14,0,3,3,3,0,3,0,0,10,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,13,16,20,16,5,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403021061,20,26,23,53,37,15,0,175,3,0,0,0,0,0,0,0,4,24,3,0,4,0,3,0,0,38,7,6,9,5,7,5,0,0,42,3,9,16,10,9,7,0,0,51,4,3,7,5,7,13,3,0,47,3,7,11,12,15,13,6,0,77,0,3,10,7,11,17,5,0,58,0,0,12,3,16,5,0,0,45,0,0,4,11,23,25,4,0,73,0,0,4,4,8,7,0,0,16,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,6,6,0,0,15,48,39,73,72,122,110,20,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,5,0,4,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,5,0,0,0
403021062,13,61,57,74,89,24,0,308,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,15,7,8,4,5,5,4,0,0,32,0,7,3,6,11,3,0,0,25,4,0,4,0,8,10,0,0,27,4,12,9,11,7,10,0,0,53,5,3,9,5,8,6,10,0,44,0,0,13,6,9,0,7,0,33,0,0,6,8,0,8,0,0,18,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,30,51,42,55,47,15,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
403021063,0,9,7,9,7,3,0,32,0,0,0,0,0,0,0,0,0,9,0,0,6,4,0,0,0,21,5,4,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,9,0,3,0,0,5,3,0,0,8,0,3,0,0,3,3,0,0,14,3,4,3,0,0,4,0,0,15,0,0,3,0,3,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,11,18,22,13,5,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403021064,9,16,9,12,22,6,0,81,3,0,0,0,0,0,0,0,4,47,3,4,0,0,0,0,0,56,23,14,3,0,3,3,3,0,47,0,6,11,4,6,5,0,0,34,0,12,11,5,8,5,0,0,42,0,4,13,5,4,9,0,0,42,0,8,18,3,0,0,0,0,30,0,0,5,0,5,4,0,0,17,0,3,8,5,8,4,0,0,27,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,79,55,76,33,37,49,7,0,335,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
403031065,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,10,0,3,0,0,0,3,0,0,9,0,0,0,0,4,0,0,0,9,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,3,3,14,11,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403031066,6,14,20,19,31,8,0,96,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,13,3,5,4,0,0,3,0,0,16,3,3,3,0,5,6,0,0,21,3,5,10,5,8,4,3,0,43,0,3,6,6,18,18,3,0,50,0,3,12,6,13,24,4,0,61,0,6,6,3,8,10,3,0,40,0,0,14,3,3,11,3,0,33,0,3,3,5,8,6,0,0,22,0,0,3,3,0,3,0,0,12,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,33,69,39,63,87,17,0,327,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,5
403031067,10,5,4,7,3,4,0,44,3,0,0,0,0,0,0,0,7,54,10,0,5,0,3,0,0,66,15,16,3,0,4,5,3,0,43,3,8,3,8,3,3,0,0,34,3,3,5,4,0,3,4,0,26,0,11,7,4,4,4,3,0,28,0,7,3,3,12,5,0,0,32,0,0,7,0,5,0,0,0,15,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,60,35,29,31,21,12,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
403031068,23,49,47,68,57,5,3,264,0,3,0,0,0,3,0,0,4,71,15,3,0,4,3,0,0,94,20,20,3,4,5,4,3,0,55,0,22,9,4,4,10,0,0,50,3,9,16,3,13,10,0,0,49,3,7,9,20,19,18,6,3,91,3,13,30,19,21,19,3,0,101,0,8,13,16,15,15,3,0,73,0,0,10,13,9,4,3,0,44,0,0,0,3,3,3,0,0,14,0,0,0,3,0,3,0,0,11,0,0,3,0,0,3,0,0,9,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,100,105,103,87,100,96,28,4,619,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,10,0,0,4
403031069,10,11,8,9,11,3,0,49,3,0,0,0,0,0,0,0,4,51,11,0,0,0,0,0,0,65,21,17,7,3,6,0,0,0,50,7,12,3,0,8,5,0,0,34,3,8,5,6,3,13,4,0,37,0,13,10,11,8,11,0,3,52,0,9,10,3,5,9,3,0,40,0,3,7,6,8,3,0,0,31,0,0,0,9,0,7,3,0,15,0,0,3,0,3,0,0,0,7,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,63,53,40,42,47,17,3,352,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,3,0,0,0
403031070,8,47,28,38,26,0,0,153,0,0,0,0,0,0,0,0,3,16,10,15,9,17,12,3,0,81,6,19,11,11,10,9,3,0,64,5,16,22,6,16,11,0,0,73,0,18,20,20,17,8,3,0,84,4,18,24,19,22,12,3,0,102,0,11,23,5,14,5,3,0,61,0,6,9,9,3,3,0,0,39,0,3,5,3,11,6,0,0,20,0,0,3,3,0,4,0,0,8,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,10,32,94,128,93,113,70,19,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,0,0
403041071,12,4,3,12,7,0,0,45,0,0,0,0,0,0,0,0,0,36,3,0,0,3,0,0,0,39,16,4,3,0,0,0,3,0,30,3,3,3,0,3,4,0,0,15,4,4,0,5,5,3,3,0,18,0,7,0,11,4,4,0,0,28,0,6,3,0,0,0,0,0,10,0,0,0,4,0,3,0,0,11,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,8,55,33,19,19,19,27,8,3,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
403041072,3,14,12,23,15,3,0,77,0,0,0,0,0,0,0,0,0,25,3,0,0,3,3,0,0,36,17,8,4,8,0,5,0,0,34,4,8,0,4,9,5,0,0,26,5,11,0,7,3,4,0,0,27,0,3,3,11,4,9,0,0,30,3,8,3,3,10,3,3,0,31,0,3,8,3,3,0,0,0,17,0,0,5,0,4,3,0,0,12,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,4,0,0,11,61,37,29,35,44,30,6,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
403041073,20,18,5,29,15,3,0,112,3,0,0,0,0,0,0,0,4,57,11,3,3,0,0,0,0,70,24,22,3,4,0,0,0,0,55,4,13,3,0,10,7,0,0,38,0,7,8,6,5,11,3,0,41,0,4,8,7,6,13,0,0,39,0,8,5,3,17,8,0,0,45,0,0,3,0,11,8,0,0,26,0,0,5,7,4,3,0,0,26,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6,90,66,37,30,62,51,7,0,346,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0
403041074,3,15,18,34,34,3,0,106,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,30,8,0,3,3,3,3,0,0,22,3,5,4,0,9,12,0,0,36,3,11,3,4,10,3,0,0,31,0,8,8,3,6,13,3,0,42,0,5,3,6,8,10,0,0,39,0,3,9,4,7,4,0,0,30,0,0,3,5,5,9,0,0,18,0,0,3,4,3,3,0,0,9,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,50,36,37,34,65,53,13,0,282,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0
403041075,0,0,3,3,11,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,5,0,0,4,4,4,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,6,11,5,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041076,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,12,3,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041077,0,17,13,12,16,3,0,59,0,0,0,0,0,0,0,0,3,38,0,0,0,0,0,0,0,39,11,11,0,0,0,0,0,0,24,3,3,0,0,4,0,0,0,7,0,0,0,3,4,4,0,0,10,0,7,0,4,3,3,0,0,17,0,0,3,3,3,0,0,0,10,0,0,0,0,6,0,0,0,9,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,26,12,12,21,12,3,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
403041078,0,5,13,10,4,3,0,37,3,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,15,13,0,0,0,0,4,0,0,16,3,3,3,0,0,3,0,0,14,0,5,7,5,4,3,0,0,29,3,3,4,5,3,11,0,0,27,0,0,3,7,9,0,0,0,23,0,3,5,5,8,0,0,0,20,0,3,3,0,5,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,25,19,37,24,5,0,164,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
403041079,0,3,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,7,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,3,5,0,0,10,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,11,14,7,8,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
