SA3_NAME16	CountryOfBirth	Sex	workers
Limestone Coast	ZWE	M	17
Murray and Mallee		F	599
Murray and Mallee		M	731
Murray and Mallee	AUS	F	10959
Murray and Mallee	AUS	M	12209
Murray and Mallee	CAN	F	13
Murray and Mallee	CAN	M	11
Murray and Mallee	CHN	F	126
Murray and Mallee	CHN	M	180
Murray and Mallee	HRV	F	11
Murray and Mallee	HRV	M	5
Murray and Mallee	EGY	M	4
Murray and Mallee	FJI	F	9
Murray and Mallee	FJI	M	18
Murray and Mallee	MKD	M	3
Murray and Mallee	DEU	F	48
Murray and Mallee	DEU	M	47
Murray and Mallee	GRC	F	38
Murray and Mallee	GRC	M	59
Murray and Mallee	HKG	F	17
Murray and Mallee	HKG	M	27
Murray and Mallee	IND	F	146
Murray and Mallee	IND	M	207
Murray and Mallee	IDN	F	7
Murray and Mallee	IDN	M	6
Murray and Mallee	IRN	M	13
Murray and Mallee	IRQ	M	9
Murray and Mallee	IRL	F	11
Murray and Mallee	IRL	M	21
Murray and Mallee	ITA	F	31
Murray and Mallee	ITA	M	62
Murray and Mallee	JPN	F	10
Murray and Mallee	JPN	M	9
Murray and Mallee	LBN	M	5
Murray and Mallee	MYS	F	27
Murray and Mallee	MYS	M	19
Murray and Mallee	NLD	F	36
Murray and Mallee	NLD	M	34
Murray and Mallee	NZL	F	122
Murray and Mallee	NZL	M	142
Murray and Mallee	PAK	M	7
Murray and Mallee	PHL	F	193
Murray and Mallee	PHL	M	141
Murray and Mallee	POL	F	4
Murray and Mallee	SGP	F	4
Murray and Mallee	SGP	M	3
Murray and Mallee	ZAF	F	35
Murray and Mallee	ZAF	M	52
Murray and Mallee	KOR	F	15
Murray and Mallee	KOR	M	17
Murray and Mallee	LKA	F	12
Murray and Mallee	LKA	M	32
Murray and Mallee	THA	F	13
Murray and Mallee	THA	M	11
Murray and Mallee	TUR	F	3
Murray and Mallee	TUR	M	15
Murray and Mallee	GBR	F	468
Murray and Mallee	GBR	M	452
Murray and Mallee	USA	F	26
Murray and Mallee	USA	M	26
Murray and Mallee	VNM	F	46
Murray and Mallee	VNM	M	60
Murray and Mallee	ZWE	F	14
Murray and Mallee	ZWE	M	13
Migratory - Offshore - Shipping (SA)	AUS	F	3
Migratory - Offshore - Shipping (SA)	AUS	M	48
Migratory - Offshore - Shipping (SA)	NZL	M	4
Migratory - Offshore - Shipping (SA)	GBR	M	4
No usual address (SA)		F	528
No usual address (SA)		M	1275
No usual address (SA)	AUS	F	6779
No usual address (SA)	AUS	M	19323
No usual address (SA)	CAN	F	17
No usual address (SA)	CAN	M	33
No usual address (SA)	CHN	F	101
No usual address (SA)	CHN	M	207
No usual address (SA)	HRV	F	21
No usual address (SA)	HRV	M	81
No usual address (SA)	EGY	F	5
No usual address (SA)	EGY	M	7
No usual address (SA)	FJI	F	6
No usual address (SA)	FJI	M	17
No usual address (SA)	MKD	F	4
No usual address (SA)	MKD	M	3
No usual address (SA)	DEU	F	50
No usual address (SA)	DEU	M	101
No usual address (SA)	GRC	F	17
No usual address (SA)	GRC	M	97
No usual address (SA)	HKG	F	19
No usual address (SA)	HKG	M	35
No usual address (SA)	IND	F	120
No usual address (SA)	IND	M	372
No usual address (SA)	IDN	F	10
No usual address (SA)	IDN	M	20
No usual address (SA)	IRN	F	19
No usual address (SA)	IRN	M	59
No usual address (SA)	IRQ	F	3
No usual address (SA)	IRQ	M	13
No usual address (SA)	IRL	F	16
No usual address (SA)	IRL	M	62
No usual address (SA)	ITA	F	64
No usual address (SA)	ITA	M	251
No usual address (SA)	JPN	F	19
No usual address (SA)	JPN	M	8
No usual address (SA)	LBN	F	7
No usual address (SA)	LBN	M	23
No usual address (SA)	MYS	F	48
No usual address (SA)	MYS	M	66
No usual address (SA)	MLT	F	3
No usual address (SA)	MLT	M	13
No usual address (SA)	NLD	F	35
No usual address (SA)	NLD	M	96
No usual address (SA)	NZL	F	133
No usual address (SA)	NZL	M	329
No usual address (SA)	PAK	F	3
No usual address (SA)	PAK	M	34
No usual address (SA)	PHL	F	70
No usual address (SA)	PHL	M	54
No usual address (SA)	POL	F	35
No usual address (SA)	POL	M	83
No usual address (SA)	SGP	F	14
No usual address (SA)	SGP	M	22
No usual address (SA)	ZAF	F	54
No usual address (SA)	ZAF	M	77
No usual address (SA)	KOR	F	21
No usual address (SA)	KOR	M	39
No usual address (SA)	LKA	F	20
No usual address (SA)	LKA	M	27
No usual address (SA)	THA	F	37
No usual address (SA)	THA	M	13
No usual address (SA)	TUR	M	9
No usual address (SA)	GBR	F	766
No usual address (SA)	GBR	M	2132
No usual address (SA)	USA	F	25
No usual address (SA)	USA	M	53
No usual address (SA)	VNM	F	74
No usual address (SA)	VNM	M	106
No usual address (SA)	ZWE	F	12
No usual address (SA)	ZWE	M	21
Augusta - Margaret River - Busselton		F	460
Augusta - Margaret River - Busselton		M	446
Augusta - Margaret River - Busselton	AUS	F	7743
Augusta - Margaret River - Busselton	AUS	M	6766
Augusta - Margaret River - Busselton	CAN	F	58
Augusta - Margaret River - Busselton	CAN	M	22
Augusta - Margaret River - Busselton	CHN	F	13
Augusta - Margaret River - Busselton	CHN	M	7
Augusta - Margaret River - Busselton	HRV	M	8
Augusta - Margaret River - Busselton	EGY	M	3
Augusta - Margaret River - Busselton	FJI	F	5
Augusta - Margaret River - Busselton	DEU	F	86
Augusta - Margaret River - Busselton	DEU	M	44
Augusta - Margaret River - Busselton	HKG	F	16
Augusta - Margaret River - Busselton	HKG	M	7
Augusta - Margaret River - Busselton	IND	F	38
Augusta - Margaret River - Busselton	IND	M	60
Augusta - Margaret River - Busselton	IDN	F	35
Augusta - Margaret River - Busselton	IDN	M	14
Augusta - Margaret River - Busselton	IRN	M	3
Augusta - Margaret River - Busselton	IRQ	M	4
Augusta - Margaret River - Busselton	IRL	F	48
Augusta - Margaret River - Busselton	IRL	M	46
Augusta - Margaret River - Busselton	ITA	F	29
Augusta - Margaret River - Busselton	ITA	M	57
Augusta - Margaret River - Busselton	JPN	F	26
Augusta - Margaret River - Busselton	JPN	M	11
Augusta - Margaret River - Busselton	MYS	F	18
Augusta - Margaret River - Busselton	MYS	M	16
Augusta - Margaret River - Busselton	MLT	F	4
Augusta - Margaret River - Busselton	MLT	M	4
Augusta - Margaret River - Busselton	NLD	F	41
Augusta - Margaret River - Busselton	NLD	M	32
Augusta - Margaret River - Busselton	NZL	F	365
Augusta - Margaret River - Busselton	NZL	M	330
Augusta - Margaret River - Busselton	PAK	F	3
Augusta - Margaret River - Busselton	PHL	F	78
Augusta - Margaret River - Busselton	PHL	M	50
Augusta - Margaret River - Busselton	POL	F	10
Augusta - Margaret River - Busselton	POL	M	6
Augusta - Margaret River - Busselton	SGP	F	17
Augusta - Margaret River - Busselton	SGP	M	17
Augusta - Margaret River - Busselton	ZAF	F	136
Augusta - Margaret River - Busselton	ZAF	M	144
Augusta - Margaret River - Busselton	KOR	F	27
Augusta - Margaret River - Busselton	KOR	M	20
Augusta - Margaret River - Busselton	LKA	F	14
Augusta - Margaret River - Busselton	LKA	M	16
Augusta - Margaret River - Busselton	THA	F	32
Augusta - Margaret River - Busselton	THA	M	4
Augusta - Margaret River - Busselton	TUR	M	4
Augusta - Margaret River - Busselton	GBR	F	973
Augusta - Margaret River - Busselton	GBR	M	827
Augusta - Margaret River - Busselton	USA	F	48
Augusta - Margaret River - Busselton	USA	M	41
Augusta - Margaret River - Busselton	VNM	F	22
Augusta - Margaret River - Busselton	VNM	M	20
Augusta - Margaret River - Busselton	ZWE	F	43
Augusta - Margaret River - Busselton	ZWE	M	27
Bunbury		F	735
Bunbury		M	777
Bunbury	AUS	F	15566
Bunbury	AUS	M	16278
Bunbury	CAN	F	48
Bunbury	CAN	M	30
Bunbury	CHN	F	74
Bunbury	CHN	M	70
Bunbury	HRV	F	3
Bunbury	HRV	M	3
Bunbury	EGY	M	14
Bunbury	FJI	F	9
Bunbury	FJI	M	11
Bunbury	DEU	F	83
Bunbury	DEU	M	54
Bunbury	GRC	F	3
Bunbury	GRC	M	3
Bunbury	HKG	F	11
Bunbury	HKG	M	21
Bunbury	IND	F	121
Bunbury	IND	M	222
Bunbury	IDN	F	37
Bunbury	IDN	M	18
Bunbury	IRN	F	14
Bunbury	IRN	M	24
Bunbury	IRQ	F	7
Bunbury	IRQ	M	17
Bunbury	IRL	F	111
Bunbury	IRL	M	118
Bunbury	ITA	F	48
Bunbury	ITA	M	74
Bunbury	JPN	F	23
Bunbury	JPN	M	12
Bunbury	LBN	F	5
Bunbury	LBN	M	12
Bunbury	MYS	F	63
Bunbury	MYS	M	54
Bunbury	MLT	F	7
Bunbury	MLT	M	9
Bunbury	NLD	F	67
Bunbury	NLD	M	72
Bunbury	NZL	F	780
Bunbury	NZL	M	901
Bunbury	PAK	F	6
Bunbury	PAK	M	34
Bunbury	PHL	F	360
Bunbury	PHL	M	325
Bunbury	POL	F	22
Bunbury	POL	M	25
Bunbury	SGP	F	36
Bunbury	SGP	M	42
Bunbury	ZAF	F	454
Bunbury	ZAF	M	461
Bunbury	KOR	F	48
Bunbury	KOR	M	114
Bunbury	LKA	F	18
Bunbury	LKA	M	28
Bunbury	THA	F	43
Bunbury	THA	M	8
Bunbury	TUR	M	3
Bunbury	GBR	F	1620
Bunbury	GBR	M	1605
Bunbury	USA	F	68
Bunbury	USA	M	72
Bunbury	VNM	F	44
Bunbury	VNM	M	24
Bunbury	ZWE	F	157
Bunbury	ZWE	M	177
Manjimup		F	194
Manjimup		M	220
Manjimup	AUS	F	3240
Manjimup	AUS	M	3416
Manjimup	CAN	F	12
Manjimup	CAN	M	3
Manjimup	CHN	F	13
Manjimup	CHN	M	11
Manjimup	HRV	M	4
Manjimup	EGY	F	3
Manjimup	FJI	F	3
Manjimup	MKD	M	3
Manjimup	DEU	F	25
Manjimup	DEU	M	14
Manjimup	GRC	F	3
Manjimup	GRC	M	3
Manjimup	HKG	F	4
Manjimup	HKG	M	3
Manjimup	IND	F	13
Manjimup	IND	M	17
Manjimup	IDN	F	4
Manjimup	IDN	M	3
Manjimup	IRN	M	3
Manjimup	IRL	F	7
Manjimup	IRL	M	14
Manjimup	ITA	F	17
Manjimup	ITA	M	49
Manjimup	JPN	F	3
Manjimup	JPN	M	3
Manjimup	MYS	F	12
Manjimup	MYS	M	6
Manjimup	MLT	M	3
Manjimup	NLD	F	16
Manjimup	NLD	M	21
Manjimup	NZL	F	131
Manjimup	NZL	M	130
Manjimup	PAK	M	3
Manjimup	PHL	F	30
Manjimup	PHL	M	17
Manjimup	POL	F	3
Manjimup	POL	M	6
Manjimup	SGP	F	3
Manjimup	SGP	M	7
Manjimup	ZAF	F	37
Manjimup	ZAF	M	27
Manjimup	KOR	F	8
Manjimup	KOR	M	7
Manjimup	THA	F	7
Manjimup	GBR	F	374
Manjimup	GBR	M	335
Manjimup	USA	F	17
Manjimup	USA	M	14
Manjimup	VNM	F	3
Manjimup	VNM	M	3
Manjimup	ZWE	F	14
Manjimup	ZWE	M	11
Mandurah		F	557
Mandurah		M	458
Mandurah	AUS	F	9817
Mandurah	AUS	M	7515
Mandurah	CAN	F	45
Mandurah	CAN	M	29
Mandurah	CHN	F	61
Mandurah	CHN	M	40
Mandurah	HRV	F	9
Mandurah	HRV	M	5
Mandurah	EGY	F	3
Mandurah	EGY	M	8
Mandurah	MKD	F	3
Mandurah	DEU	F	50
Mandurah	DEU	M	30
Mandurah	GRC	M	5
Mandurah	HKG	F	16
Mandurah	HKG	M	7
Mandurah	IND	F	157
Mandurah	IND	M	225
Mandurah	IDN	F	50
Mandurah	IDN	M	22
Mandurah	IRN	F	27
Mandurah	IRN	M	39
Mandurah	IRQ	M	3
Mandurah	IRL	F	106
Mandurah	IRL	M	75
Mandurah	ITA	F	25
Mandurah	ITA	M	37
Mandurah	JPN	F	14
Mandurah	JPN	M	7
Mandurah	LBN	F	3
Mandurah	MYS	F	74
Mandurah	MYS	M	54
Mandurah	MLT	F	4
Mandurah	MLT	M	4
Mandurah	NLD	F	44
Mandurah	NLD	M	35
Mandurah	NZL	F	726
Mandurah	NZL	M	503
Mandurah	PAK	F	9
Mandurah	PAK	M	22
Mandurah	PHL	F	277
Mandurah	PHL	M	140
Mandurah	POL	F	18
Mandurah	POL	M	9
Mandurah	SGP	F	48
Mandurah	SGP	M	30
Mandurah	ZAF	F	340
Mandurah	ZAF	M	226
Mandurah	KOR	F	16
Mandurah	KOR	M	31
Mandurah	LKA	F	29
Mandurah	LKA	M	40
Mandurah	THA	F	71
Mandurah	THA	M	16
Mandurah	GBR	F	2231
Mandurah	GBR	M	1666
Mandurah	USA	F	39
Mandurah	USA	M	43
Mandurah	VNM	F	34
Mandurah	VNM	M	15
Mandurah	ZWE	F	89
Mandurah	ZWE	M	60
Cottesloe - Claremont		F	1918
Cottesloe - Claremont		M	1357
Cottesloe - Claremont	AUS	F	13550
Cottesloe - Claremont	AUS	M	8839
Cottesloe - Claremont	CAN	F	141
Cottesloe - Claremont	CAN	M	88
Cottesloe - Claremont	CHN	F	385
Cottesloe - Claremont	CHN	M	328
Cottesloe - Claremont	HRV	F	47
Cottesloe - Claremont	HRV	M	23
Cottesloe - Claremont	EGY	F	10
Cottesloe - Claremont	EGY	M	24
Cottesloe - Claremont	FJI	F	15
Cottesloe - Claremont	FJI	M	3
Cottesloe - Claremont	MKD	F	38
Cottesloe - Claremont	MKD	M	6
Cottesloe - Claremont	DEU	F	171
Cottesloe - Claremont	DEU	M	90
Cottesloe - Claremont	GRC	F	11
Cottesloe - Claremont	GRC	M	18
Cottesloe - Claremont	HKG	F	90
Cottesloe - Claremont	HKG	M	90
Cottesloe - Claremont	IND	F	596
Cottesloe - Claremont	IND	M	552
Cottesloe - Claremont	IDN	F	171
Cottesloe - Claremont	IDN	M	112
Cottesloe - Claremont	IRN	F	65
Cottesloe - Claremont	IRN	M	81
Cottesloe - Claremont	IRQ	F	5
Cottesloe - Claremont	IRQ	M	12
Cottesloe - Claremont	IRL	F	365
Cottesloe - Claremont	IRL	M	216
Cottesloe - Claremont	ITA	F	107
Cottesloe - Claremont	ITA	M	170
Cottesloe - Claremont	JPN	F	140
Cottesloe - Claremont	JPN	M	46
Cottesloe - Claremont	LBN	F	3
Cottesloe - Claremont	LBN	M	4
Cottesloe - Claremont	MYS	F	482
Cottesloe - Claremont	MYS	M	320
Cottesloe - Claremont	MLT	F	7
Cottesloe - Claremont	MLT	M	6
Cottesloe - Claremont	NLD	F	70
Cottesloe - Claremont	NLD	M	53
Cottesloe - Claremont	NZL	F	687
Cottesloe - Claremont	NZL	M	431
Cottesloe - Claremont	PAK	F	30
Cottesloe - Claremont	PAK	M	79
Cottesloe - Claremont	PHL	F	311
Cottesloe - Claremont	PHL	M	121
Cottesloe - Claremont	POL	F	107
Cottesloe - Claremont	POL	M	50
Cottesloe - Claremont	SGP	F	318
Cottesloe - Claremont	SGP	M	194
Cottesloe - Claremont	ZAF	F	603
Cottesloe - Claremont	ZAF	M	401
Cottesloe - Claremont	KOR	F	85
Cottesloe - Claremont	KOR	M	70
Cottesloe - Claremont	LKA	F	118
Cottesloe - Claremont	LKA	M	91
Cottesloe - Claremont	THA	F	84
Cottesloe - Claremont	THA	M	29
Cottesloe - Claremont	TUR	F	12
Cottesloe - Claremont	TUR	M	13
Cottesloe - Claremont	GBR	F	2607
Cottesloe - Claremont	GBR	M	1817
Cottesloe - Claremont	USA	F	173
Cottesloe - Claremont	USA	M	137
Cottesloe - Claremont	VNM	F	132
Cottesloe - Claremont	VNM	M	109
Cottesloe - Claremont	ZWE	F	180
Cottesloe - Claremont	ZWE	M	107
Perth City		F	7466
Perth City		M	7189
Perth City	AUS	F	52681
Perth City	AUS	M	48788
Perth City	CAN	F	437
Perth City	CAN	M	401
Perth City	CHN	F	1713
Perth City	CHN	M	1319
Perth City	HRV	F	178
Perth City	HRV	M	145
Perth City	EGY	F	48
Perth City	EGY	M	104
Perth City	FJI	F	65
Perth City	FJI	M	76
Perth City	MKD	F	201
Perth City	MKD	M	164
Perth City	DEU	F	506
Perth City	DEU	M	456
Perth City	GRC	F	53
Perth City	GRC	M	69
Perth City	HKG	F	511
Perth City	HKG	M	514
Perth City	IND	F	2686
Perth City	IND	M	3658
Perth City	IDN	F	816
Perth City	IDN	M	666
Perth City	IRN	F	309
Perth City	IRN	M	410
Perth City	IRQ	F	43
Perth City	IRQ	M	94
Perth City	IRL	F	1409
Perth City	IRL	M	1243
Perth City	ITA	F	523
Perth City	ITA	M	719
Perth City	JPN	F	476
Perth City	JPN	M	354
Perth City	LBN	F	28
Perth City	LBN	M	44
Perth City	MYS	F	2355
Perth City	MYS	M	2252
Perth City	MLT	F	29
Perth City	MLT	M	33
Perth City	NLD	F	212
Perth City	NLD	M	350
Perth City	NZL	F	3312
Perth City	NZL	M	2859
Perth City	PAK	F	101
Perth City	PAK	M	446
Perth City	PHL	F	1349
Perth City	PHL	M	790
Perth City	POL	F	395
Perth City	POL	M	237
Perth City	SGP	F	1155
Perth City	SGP	M	966
Perth City	ZAF	F	2226
Perth City	ZAF	M	2778
Perth City	KOR	F	520
Perth City	KOR	M	463
Perth City	LKA	F	402
Perth City	LKA	M	644
Perth City	THA	F	446
Perth City	THA	M	212
Perth City	TUR	F	27
Perth City	TUR	M	68
Perth City	GBR	F	10283
Perth City	GBR	M	11681
Perth City	USA	F	541
Perth City	USA	M	641
Perth City	VNM	F	908
Perth City	VNM	M	733
Perth City	ZWE	F	712
Perth City	ZWE	M	763
Bayswater - Bassendean		F	1020
Bayswater - Bassendean		M	1207
Bayswater - Bassendean	AUS	F	6862
Bayswater - Bassendean	AUS	M	7370
Bayswater - Bassendean	CAN	F	34
Bayswater - Bassendean	CAN	M	33
Bayswater - Bassendean	CHN	F	207
Bayswater - Bassendean	CHN	M	231
Bayswater - Bassendean	HRV	F	23
Bayswater - Bassendean	HRV	M	35
Bayswater - Bassendean	EGY	F	8
Bayswater - Bassendean	EGY	M	12
Bayswater - Bassendean	FJI	F	5
Bayswater - Bassendean	FJI	M	10
Bayswater - Bassendean	MKD	F	29
Bayswater - Bassendean	MKD	M	39
Bayswater - Bassendean	DEU	F	58
Bayswater - Bassendean	DEU	M	70
Bayswater - Bassendean	GRC	F	13
Bayswater - Bassendean	GRC	M	9
Bayswater - Bassendean	HKG	F	48
Bayswater - Bassendean	HKG	M	53
Bayswater - Bassendean	IND	F	358
Bayswater - Bassendean	IND	M	684
Bayswater - Bassendean	IDN	F	56
Bayswater - Bassendean	IDN	M	52
Bayswater - Bassendean	IRN	F	37
Bayswater - Bassendean	IRN	M	43
Bayswater - Bassendean	IRQ	F	13
Bayswater - Bassendean	IRQ	M	29
Bayswater - Bassendean	IRL	F	99
Bayswater - Bassendean	IRL	M	161
Bayswater - Bassendean	ITA	F	115
Bayswater - Bassendean	ITA	M	169
Bayswater - Bassendean	JPN	F	33
Bayswater - Bassendean	JPN	M	11
Bayswater - Bassendean	LBN	F	6
Bayswater - Bassendean	LBN	M	5
Bayswater - Bassendean	MYS	F	149
Bayswater - Bassendean	MYS	M	184
Bayswater - Bassendean	MLT	F	4
Bayswater - Bassendean	MLT	M	9
Bayswater - Bassendean	NLD	F	29
Bayswater - Bassendean	NLD	M	35
Bayswater - Bassendean	NZL	F	410
Bayswater - Bassendean	NZL	M	538
Bayswater - Bassendean	PAK	F	14
Bayswater - Bassendean	PAK	M	71
Bayswater - Bassendean	PHL	F	304
Bayswater - Bassendean	PHL	M	229
Bayswater - Bassendean	POL	F	77
Bayswater - Bassendean	POL	M	59
Bayswater - Bassendean	SGP	F	78
Bayswater - Bassendean	SGP	M	85
Bayswater - Bassendean	ZAF	F	205
Bayswater - Bassendean	ZAF	M	266
Bayswater - Bassendean	KOR	F	54
Bayswater - Bassendean	KOR	M	65
Bayswater - Bassendean	LKA	F	50
Bayswater - Bassendean	LKA	M	77
Bayswater - Bassendean	THA	F	82
Bayswater - Bassendean	THA	M	29
Bayswater - Bassendean	TUR	F	3
Bayswater - Bassendean	TUR	M	10
Bayswater - Bassendean	GBR	F	908
Bayswater - Bassendean	GBR	M	1331
Bayswater - Bassendean	USA	F	46
Bayswater - Bassendean	USA	M	55
Bayswater - Bassendean	VNM	F	305
Bayswater - Bassendean	VNM	M	295
Bayswater - Bassendean	ZWE	F	61
Bayswater - Bassendean	ZWE	M	82
Mundaring		F	252
Mundaring		M	271
Mundaring	AUS	F	3052
Mundaring	AUS	M	2989
Mundaring	CAN	F	9
Mundaring	CAN	M	12
Mundaring	CHN	F	49
Mundaring	CHN	M	56
Mundaring	HRV	F	7
Mundaring	HRV	M	4
Mundaring	EGY	F	3
Mundaring	EGY	M	8
Mundaring	FJI	M	3
Mundaring	MKD	F	3
Mundaring	MKD	M	3
Mundaring	DEU	F	23
Mundaring	DEU	M	17
Mundaring	HKG	F	3
Mundaring	HKG	M	4
Mundaring	IND	F	71
Mundaring	IND	M	109
Mundaring	IDN	F	7
Mundaring	IDN	M	9
Mundaring	IRN	F	4
Mundaring	IRN	M	3
Mundaring	IRQ	M	3
Mundaring	IRL	F	43
Mundaring	IRL	M	24
Mundaring	ITA	F	23
Mundaring	ITA	M	27
Mundaring	JPN	F	9
Mundaring	JPN	M	3
Mundaring	MYS	F	27
Mundaring	MYS	M	27
Mundaring	MLT	F	3
Mundaring	MLT	M	4
Mundaring	NLD	F	15
Mundaring	NLD	M	20
Mundaring	NZL	F	184
Mundaring	NZL	M	209
Mundaring	PAK	F	3
Mundaring	PAK	M	9
Mundaring	PHL	F	62
Mundaring	PHL	M	61
Mundaring	POL	F	11
Mundaring	POL	M	10
Mundaring	SGP	F	9
Mundaring	SGP	M	11
Mundaring	ZAF	F	58
Mundaring	ZAF	M	58
Mundaring	KOR	F	3
Mundaring	KOR	M	13
Mundaring	LKA	F	5
Mundaring	LKA	M	7
Mundaring	THA	F	9
Mundaring	THA	M	4
Mundaring	TUR	M	5
Mundaring	GBR	F	594
Mundaring	GBR	M	552
Mundaring	USA	F	25
Mundaring	USA	M	24
Mundaring	VNM	F	18
Mundaring	VNM	M	25
Mundaring	ZWE	F	30
Mundaring	ZWE	M	17
Swan		F	1578
Swan		M	2290
Swan	AUS	F	14504
Swan	AUS	M	17449
Swan	CAN	F	62
Swan	CAN	M	61
Swan	CHN	F	213
Swan	CHN	M	321
Swan	HRV	F	55
Swan	HRV	M	63
Swan	EGY	F	12
Swan	EGY	M	20
Swan	FJI	F	10
Swan	FJI	M	11
Swan	MKD	F	45
Swan	MKD	M	69
Swan	DEU	F	132
Swan	DEU	M	116
Swan	GRC	F	12
Swan	GRC	M	25
Swan	HKG	F	70
Swan	HKG	M	84
Swan	IND	F	613
Swan	IND	M	1119
Swan	IDN	F	90
Swan	IDN	M	86
Swan	IRN	F	48
Swan	IRN	M	70
Swan	IRQ	F	30
Swan	IRQ	M	59
Swan	IRL	F	217
Swan	IRL	M	323
Swan	ITA	F	104
Swan	ITA	M	297
Swan	JPN	F	32
Swan	JPN	M	19
Swan	LBN	F	10
Swan	LBN	M	21
Swan	MYS	F	235
Swan	MYS	M	289
Swan	MLT	F	10
Swan	MLT	M	6
Swan	NLD	F	39
Swan	NLD	M	70
Swan	NZL	F	1030
Swan	NZL	M	1588
Swan	PAK	F	20
Swan	PAK	M	77
Swan	PHL	F	431
Swan	PHL	M	502
Swan	POL	F	70
Swan	POL	M	83
Swan	SGP	F	137
Swan	SGP	M	215
Swan	ZAF	F	518
Swan	ZAF	M	724
Swan	KOR	F	44
Swan	KOR	M	89
Swan	LKA	F	73
Swan	LKA	M	123
Swan	THA	F	120
Swan	THA	M	38
Swan	TUR	F	4
Swan	TUR	M	14
Swan	GBR	F	2434
Swan	GBR	M	3295
Swan	USA	F	95
Swan	USA	M	99
Swan	VNM	F	447
Swan	VNM	M	495
Swan	ZWE	F	206
Swan	ZWE	M	213
Joondalup		F	1518
Joondalup		M	1093
Joondalup	AUS	F	15436
Joondalup	AUS	M	9209
Joondalup	CAN	F	106
Joondalup	CAN	M	62
Joondalup	CHN	F	203
Joondalup	CHN	M	172
Joondalup	HRV	F	29
Joondalup	HRV	M	26
Joondalup	EGY	F	37
Joondalup	EGY	M	36
Joondalup	FJI	F	6
Joondalup	FJI	M	5
Joondalup	MKD	F	50
Joondalup	MKD	M	33
Joondalup	DEU	F	132
Joondalup	DEU	M	81
Joondalup	GRC	F	15
Joondalup	GRC	M	8
Joondalup	HKG	F	66
Joondalup	HKG	M	55
Joondalup	IND	F	505
Joondalup	IND	M	578
Joondalup	IDN	F	79
Joondalup	IDN	M	39
Joondalup	IRN	F	60
Joondalup	IRN	M	69
Joondalup	IRQ	F	10
Joondalup	IRQ	M	22
Joondalup	IRL	F	466
Joondalup	IRL	M	251
Joondalup	ITA	F	88
Joondalup	ITA	M	78
Joondalup	JPN	F	64
Joondalup	JPN	M	14
Joondalup	LBN	F	9
Joondalup	LBN	M	9
Joondalup	MYS	F	235
Joondalup	MYS	M	132
Joondalup	MLT	F	9
Joondalup	MLT	M	13
Joondalup	NLD	F	58
Joondalup	NLD	M	56
Joondalup	NZL	F	1029
Joondalup	NZL	M	582
Joondalup	PAK	F	20
Joondalup	PAK	M	70
Joondalup	PHL	F	256
Joondalup	PHL	M	101
Joondalup	POL	F	104
Joondalup	POL	M	62
Joondalup	SGP	F	159
Joondalup	SGP	M	104
Joondalup	ZAF	F	1199
Joondalup	ZAF	M	734
Joondalup	KOR	F	46
Joondalup	KOR	M	36
Joondalup	LKA	F	39
Joondalup	LKA	M	44
Joondalup	THA	F	105
Joondalup	THA	M	33
Joondalup	TUR	F	6
Joondalup	TUR	M	14
Joondalup	GBR	F	5778
Joondalup	GBR	M	3252
Joondalup	USA	F	134
Joondalup	USA	M	92
Joondalup	VNM	F	235
Joondalup	VNM	M	138
Joondalup	ZWE	F	294
Joondalup	ZWE	M	203
Stirling		F	2744
Stirling		M	3004
Stirling	AUS	F	19540
Stirling	AUS	M	19879
Stirling	CAN	F	134
Stirling	CAN	M	108
Stirling	CHN	F	456
Stirling	CHN	M	385
Stirling	HRV	F	86
Stirling	HRV	M	78
Stirling	EGY	F	33
Stirling	EGY	M	59
Stirling	FJI	F	19
Stirling	FJI	M	12
Stirling	MKD	F	181
Stirling	MKD	M	145
Stirling	DEU	F	179
Stirling	DEU	M	154
Stirling	GRC	F	41
Stirling	GRC	M	66
Stirling	HKG	F	127
Stirling	HKG	M	114
Stirling	IND	F	973
Stirling	IND	M	1423
Stirling	IDN	F	164
Stirling	IDN	M	141
Stirling	IRN	F	130
Stirling	IRN	M	120
Stirling	IRQ	F	33
Stirling	IRQ	M	58
Stirling	IRL	F	474
Stirling	IRL	M	518
Stirling	ITA	F	278
Stirling	ITA	M	426
Stirling	JPN	F	119
Stirling	JPN	M	56
Stirling	LBN	F	11
Stirling	LBN	M	18
Stirling	MYS	F	460
Stirling	MYS	M	427
Stirling	MLT	F	11
Stirling	MLT	M	14
Stirling	NLD	F	89
Stirling	NLD	M	82
Stirling	NZL	F	1282
Stirling	NZL	M	1347
Stirling	PAK	F	46
Stirling	PAK	M	169
Stirling	PHL	F	509
Stirling	PHL	M	455
Stirling	POL	F	156
Stirling	POL	M	122
Stirling	SGP	F	236
Stirling	SGP	M	204
Stirling	ZAF	F	997
Stirling	ZAF	M	1024
Stirling	KOR	F	77
Stirling	KOR	M	112
Stirling	LKA	F	104
Stirling	LKA	M	175
Stirling	THA	F	148
Stirling	THA	M	58
Stirling	TUR	F	9
Stirling	TUR	M	19
Stirling	GBR	F	3659
Stirling	GBR	M	4133
Stirling	USA	F	143
Stirling	USA	M	150
Stirling	VNM	F	583
Stirling	VNM	M	496
Stirling	ZWE	F	283
Stirling	ZWE	M	284
Wanneroo		F	1397
Wanneroo		M	1719
Wanneroo	AUS	F	10389
