SA3_NAME16	IncomeTotPersonal.max	PublicSector	LevelOfGovt	workers
Holland Park - Yeronga	105000	1	Local	29
Holland Park - Yeronga	105000	1	National	108
Holland Park - Yeronga	105000	1	State territory	1065
Holland Park - Yeronga	157500			7
Holland Park - Yeronga	157500	0		2054
Holland Park - Yeronga	157500	1	Local	13
Holland Park - Yeronga	157500	1	National	156
Holland Park - Yeronga	157500	1	State territory	1171
Holland Park - Yeronga	Inf	0		1246
Holland Park - Yeronga	Inf	1	National	44
Holland Park - Yeronga	Inf	1	State territory	343
Mt Gravatt				74
Mt Gravatt		0		335
Mt Gravatt		1	National	13
Mt Gravatt		1	State territory	24
Mt Gravatt	0			17
Mt Gravatt	0	0		197
Mt Gravatt	0	1	National	3
Mt Gravatt	0	1	State territory	5
Mt Gravatt	7875			12
Mt Gravatt	7875	0		1277
Mt Gravatt	7875	1	National	14
Mt Gravatt	7875	1	State territory	20
Mt Gravatt	15750			19
Mt Gravatt	15750	0		1470
Mt Gravatt	15750	1	National	30
Mt Gravatt	15750	1	State territory	49
Mt Gravatt	21000			26
Mt Gravatt	21000	0		1468
Mt Gravatt	21000	1	National	26
Mt Gravatt	21000	1	State territory	74
Mt Gravatt	26250			29
Mt Gravatt	26250	0		1686
Mt Gravatt	26250	1	National	38
Mt Gravatt	26250	1	State territory	102
Mt Gravatt	34125			40
Mt Gravatt	34125	0		2454
Mt Gravatt	34125	1	Local	12
Mt Gravatt	34125	1	National	63
Mt Gravatt	34125	1	State territory	164
Mt Gravatt	42000			38
Mt Gravatt	42000	0		3180
Mt Gravatt	42000	1	Local	18
Mt Gravatt	42000	1	National	77
Mt Gravatt	42000	1	State territory	242
Mt Gravatt	52500			42
Mt Gravatt	52500	0		3734
Mt Gravatt	52500	1	Local	46
Mt Gravatt	52500	1	National	141
Mt Gravatt	52500	1	State territory	335
Mt Gravatt	65625			44
Mt Gravatt	65625	0		3625
Mt Gravatt	65625	1	Local	56
Mt Gravatt	65625	1	National	257
Mt Gravatt	65625	1	State territory	517
Mt Gravatt	78750			22
Mt Gravatt	78750	0		2382
Mt Gravatt	78750	1	Local	40
Mt Gravatt	78750	1	National	266
Mt Gravatt	78750	1	State territory	476
Mt Gravatt	91875			11
Mt Gravatt	91875	0		2009
Mt Gravatt	91875	1	Local	20
Mt Gravatt	91875	1	National	211
Mt Gravatt	91875	1	State territory	575
Mt Gravatt	105000			6
Mt Gravatt	105000	0		1227
Mt Gravatt	105000	1	Local	16
Mt Gravatt	105000	1	National	106
Mt Gravatt	105000	1	State territory	350
Mt Gravatt	157500			10
Mt Gravatt	157500	0		1963
Mt Gravatt	157500	1	Local	8
Mt Gravatt	157500	1	National	190
Mt Gravatt	157500	1	State territory	363
Mt Gravatt	Inf	0		1130
Mt Gravatt	Inf	1	National	45
Mt Gravatt	Inf	1	State territory	41
Nathan				58
Nathan		0		188
Nathan		1	National	15
Nathan		1	State territory	15
Nathan	0			16
Nathan	0	0		119
Nathan	0	1	National	3
Nathan	0	1	State territory	3
Nathan	7875			9
Nathan	7875	0		525
Nathan	7875	1	National	32
Nathan	7875	1	State territory	6
Nathan	15750			13
Nathan	15750	0		680
Nathan	15750	1	National	50
Nathan	15750	1	State territory	18
Nathan	21000			17
Nathan	21000	0		715
Nathan	21000	1	National	39
Nathan	21000	1	State territory	36
Nathan	26250			17
Nathan	26250	0		821
Nathan	26250	1	National	59
Nathan	26250	1	State territory	48
Nathan	34125			26
Nathan	34125	0		1443
Nathan	34125	1	Local	4
Nathan	34125	1	National	128
Nathan	34125	1	State territory	73
Nathan	42000			30
Nathan	42000	0		2148
Nathan	42000	1	Local	9
Nathan	42000	1	National	124
Nathan	42000	1	State territory	120
Nathan	52500			24
Nathan	52500	0		2622
Nathan	52500	1	Local	11
Nathan	52500	1	National	161
Nathan	52500	1	State territory	196
Nathan	65625			25
Nathan	65625	0		2486
Nathan	65625	1	Local	8
Nathan	65625	1	National	276
Nathan	65625	1	State territory	319
Nathan	78750			14
Nathan	78750	0		1552
Nathan	78750	1	Local	5
Nathan	78750	1	National	291
Nathan	78750	1	State territory	307
Nathan	91875			3
Nathan	91875	0		1204
Nathan	91875	1	National	304
Nathan	91875	1	State territory	360
Nathan	105000	0		658
Nathan	105000	1	National	216
Nathan	105000	1	State territory	233
Nathan	157500			3
Nathan	157500	0		830
Nathan	157500	1	National	383
Nathan	157500	1	State territory	265
Nathan	Inf	0		436
Nathan	Inf	1	National	155
Nathan	Inf	1	State territory	81
Rocklea - Acacia Ridge				104
Rocklea - Acacia Ridge		0		446
Rocklea - Acacia Ridge		1	National	9
Rocklea - Acacia Ridge		1	State territory	10
Rocklea - Acacia Ridge	0			19
Rocklea - Acacia Ridge	0	0		175
Rocklea - Acacia Ridge	0	1	State territory	3
Rocklea - Acacia Ridge	7875			18
Rocklea - Acacia Ridge	7875	0		632
Rocklea - Acacia Ridge	7875	1	National	5
Rocklea - Acacia Ridge	7875	1	State territory	4
Rocklea - Acacia Ridge	15750			27
Rocklea - Acacia Ridge	15750	0		834
Rocklea - Acacia Ridge	15750	1	National	3
Rocklea - Acacia Ridge	15750	1	State territory	26
Rocklea - Acacia Ridge	21000			27
Rocklea - Acacia Ridge	21000	0		926
Rocklea - Acacia Ridge	21000	1	National	5
Rocklea - Acacia Ridge	21000	1	State territory	28
Rocklea - Acacia Ridge	26250			30
Rocklea - Acacia Ridge	26250	0		1234
Rocklea - Acacia Ridge	26250	1	Local	8
Rocklea - Acacia Ridge	26250	1	National	20
Rocklea - Acacia Ridge	26250	1	State territory	36
Rocklea - Acacia Ridge	34125			55
Rocklea - Acacia Ridge	34125	0		2271
Rocklea - Acacia Ridge	34125	1	Local	3
Rocklea - Acacia Ridge	34125	1	National	36
Rocklea - Acacia Ridge	34125	1	State territory	98
Rocklea - Acacia Ridge	42000			46
Rocklea - Acacia Ridge	42000	0		4060
Rocklea - Acacia Ridge	42000	1	Local	10
Rocklea - Acacia Ridge	42000	1	National	53
Rocklea - Acacia Ridge	42000	1	State territory	123
Rocklea - Acacia Ridge	52500			62
Rocklea - Acacia Ridge	52500	0		6090
Rocklea - Acacia Ridge	52500	1	Local	39
Rocklea - Acacia Ridge	52500	1	National	79
Rocklea - Acacia Ridge	52500	1	State territory	189
Rocklea - Acacia Ridge	65625			48
Rocklea - Acacia Ridge	65625	0		6362
Rocklea - Acacia Ridge	65625	1	Local	71
Rocklea - Acacia Ridge	65625	1	National	97
Rocklea - Acacia Ridge	65625	1	State territory	253
Rocklea - Acacia Ridge	78750			17
Rocklea - Acacia Ridge	78750	0		4097
Rocklea - Acacia Ridge	78750	1	Local	43
Rocklea - Acacia Ridge	78750	1	National	41
Rocklea - Acacia Ridge	78750	1	State territory	280
Rocklea - Acacia Ridge	91875			16
Rocklea - Acacia Ridge	91875	0		2961
Rocklea - Acacia Ridge	91875	1	Local	23
Rocklea - Acacia Ridge	91875	1	National	19
Rocklea - Acacia Ridge	91875	1	State territory	260
Rocklea - Acacia Ridge	105000			8
Rocklea - Acacia Ridge	105000	0		1801
Rocklea - Acacia Ridge	105000	1	Local	10
Rocklea - Acacia Ridge	105000	1	National	17
Rocklea - Acacia Ridge	105000	1	State territory	150
Rocklea - Acacia Ridge	157500			7
Rocklea - Acacia Ridge	157500	0		2173
Rocklea - Acacia Ridge	157500	1	Local	6
Rocklea - Acacia Ridge	157500	1	National	16
Rocklea - Acacia Ridge	157500	1	State territory	137
Rocklea - Acacia Ridge	Inf			5
Rocklea - Acacia Ridge	Inf	0		936
Rocklea - Acacia Ridge	Inf	1	National	10
Rocklea - Acacia Ridge	Inf	1	State territory	20
Sunnybank				20
Sunnybank		0		79
Sunnybank		1	State territory	5
Sunnybank	0			6
Sunnybank	0	0		80
Sunnybank	0	1	State territory	4
Sunnybank	7875			3
Sunnybank	7875	0		349
Sunnybank	7875	1	State territory	9
Sunnybank	15750			8
Sunnybank	15750	0		479
Sunnybank	15750	1	National	5
Sunnybank	15750	1	State territory	26
Sunnybank	21000			12
Sunnybank	21000	0		541
Sunnybank	21000	1	National	4
Sunnybank	21000	1	State territory	23
Sunnybank	26250			4
Sunnybank	26250	0		586
Sunnybank	26250	1	National	4
Sunnybank	26250	1	State territory	26
Sunnybank	34125			9
Sunnybank	34125	0		890
Sunnybank	34125	1	Local	4
Sunnybank	34125	1	State territory	71
Sunnybank	42000			10
Sunnybank	42000	0		958
Sunnybank	42000	1	Local	3
Sunnybank	42000	1	National	3
Sunnybank	42000	1	State territory	64
Sunnybank	52500			3
Sunnybank	52500	0		925
Sunnybank	52500	1	National	3
Sunnybank	52500	1	State territory	75
Sunnybank	65625			10
Sunnybank	65625	0		943
Sunnybank	65625	1	Local	4
Sunnybank	65625	1	National	5
Sunnybank	65625	1	State territory	81
Sunnybank	78750			4
Sunnybank	78750	0		489
Sunnybank	78750	1	Local	3
Sunnybank	78750	1	National	3
Sunnybank	78750	1	State territory	77
Sunnybank	91875			3
Sunnybank	91875	0		363
Sunnybank	91875	1	National	8
Sunnybank	91875	1	State territory	118
Sunnybank	105000			3
Sunnybank	105000	0		213
Sunnybank	105000	1	State territory	70
Sunnybank	157500			5
Sunnybank	157500	0		219
Sunnybank	157500	1	Local	3
Sunnybank	157500	1	State territory	45
Sunnybank	Inf	0		190
Sunnybank	Inf	1	National	3
Sunnybank	Inf	1	State territory	3
Centenary				21
Centenary		0		110
Centenary		1	State territory	6
Centenary	0			4
Centenary	0	0		69
Centenary	7875			3
Centenary	7875	0		550
Centenary	7875	1	State territory	17
Centenary	15750			7
Centenary	15750	0		531
Centenary	15750	1	State territory	18
Centenary	21000			6
Centenary	21000	0		519
Centenary	21000	1	State territory	21
Centenary	26250			6
Centenary	26250	0		616
Centenary	26250	1	State territory	30
Centenary	34125			11
Centenary	34125	0		844
Centenary	34125	1	State territory	41
Centenary	42000			10
Centenary	42000	0		990
Centenary	42000	1	National	4
Centenary	42000	1	State territory	42
Centenary	52500			10
Centenary	52500	0		1036
Centenary	52500	1	Local	5
Centenary	52500	1	National	3
Centenary	52500	1	State territory	61
Centenary	65625			7
Centenary	65625	0		962
Centenary	65625	1	Local	4
Centenary	65625	1	National	6
Centenary	65625	1	State territory	78
Centenary	78750			4
Centenary	78750	0		526
Centenary	78750	1	Local	4
Centenary	78750	1	National	4
Centenary	78750	1	State territory	78
Centenary	91875	0		428
Centenary	91875	1	State territory	101
Centenary	105000			4
Centenary	105000	0		223
Centenary	105000	1	National	5
Centenary	105000	1	State territory	52
Centenary	157500	0		357
Centenary	157500	1	State territory	44
Centenary	Inf	0		248
Centenary	Inf	1	State territory	8
Kenmore - Brookfield - Moggill				14
Kenmore - Brookfield - Moggill		0		85
Kenmore - Brookfield - Moggill		1	State territory	5
Kenmore - Brookfield - Moggill	0			3
Kenmore - Brookfield - Moggill	0	0		74
Kenmore - Brookfield - Moggill	7875			3
Kenmore - Brookfield - Moggill	7875	0		443
Kenmore - Brookfield - Moggill	7875	1	National	3
Kenmore - Brookfield - Moggill	7875	1	State territory	20
Kenmore - Brookfield - Moggill	15750			3
Kenmore - Brookfield - Moggill	15750	0		497
Kenmore - Brookfield - Moggill	15750	1	National	6
Kenmore - Brookfield - Moggill	15750	1	State territory	27
Kenmore - Brookfield - Moggill	21000			9
Kenmore - Brookfield - Moggill	21000	0		431
Kenmore - Brookfield - Moggill	21000	1	National	3
Kenmore - Brookfield - Moggill	21000	1	State territory	29
Kenmore - Brookfield - Moggill	26250	0		488
Kenmore - Brookfield - Moggill	26250	1	National	4
Kenmore - Brookfield - Moggill	26250	1	State territory	33
Kenmore - Brookfield - Moggill	34125			9
Kenmore - Brookfield - Moggill	34125	0		720
Kenmore - Brookfield - Moggill	34125	1	National	6
Kenmore - Brookfield - Moggill	34125	1	State territory	64
Kenmore - Brookfield - Moggill	42000			8
Kenmore - Brookfield - Moggill	42000	0		780
Kenmore - Brookfield - Moggill	42000	1	Local	3
Kenmore - Brookfield - Moggill	42000	1	National	10
Kenmore - Brookfield - Moggill	42000	1	State territory	93
Kenmore - Brookfield - Moggill	52500			9
Kenmore - Brookfield - Moggill	52500	0		836
Kenmore - Brookfield - Moggill	52500	1	Local	3
Kenmore - Brookfield - Moggill	52500	1	National	10
Kenmore - Brookfield - Moggill	52500	1	State territory	87
Kenmore - Brookfield - Moggill	65625			3
Kenmore - Brookfield - Moggill	65625	0		749
Kenmore - Brookfield - Moggill	65625	1	Local	4
Kenmore - Brookfield - Moggill	65625	1	National	24
Kenmore - Brookfield - Moggill	65625	1	State territory	115
Kenmore - Brookfield - Moggill	78750			4
Kenmore - Brookfield - Moggill	78750	0		495
Kenmore - Brookfield - Moggill	78750	1	Local	4
Kenmore - Brookfield - Moggill	78750	1	National	23
Kenmore - Brookfield - Moggill	78750	1	State territory	90
Kenmore - Brookfield - Moggill	91875	0		478
Kenmore - Brookfield - Moggill	91875	1	National	25
Kenmore - Brookfield - Moggill	91875	1	State territory	169
Kenmore - Brookfield - Moggill	105000			3
Kenmore - Brookfield - Moggill	105000	0		282
Kenmore - Brookfield - Moggill	105000	1	National	17
Kenmore - Brookfield - Moggill	105000	1	State territory	73
Kenmore - Brookfield - Moggill	157500			3
Kenmore - Brookfield - Moggill	157500	0		498
Kenmore - Brookfield - Moggill	157500	1	Local	3
Kenmore - Brookfield - Moggill	157500	1	National	41
Kenmore - Brookfield - Moggill	157500	1	State territory	54
Kenmore - Brookfield - Moggill	Inf	0		386
Kenmore - Brookfield - Moggill	Inf	1	National	9
Kenmore - Brookfield - Moggill	Inf	1	State territory	11
Sherwood - Indooroopilly				45
Sherwood - Indooroopilly		0		158
Sherwood - Indooroopilly		1	Local	5
Sherwood - Indooroopilly		1	National	44
Sherwood - Indooroopilly		1	State territory	12
Sherwood - Indooroopilly	0			6
Sherwood - Indooroopilly	0	0		147
Sherwood - Indooroopilly	0	1	National	33
Sherwood - Indooroopilly	0	1	State territory	3
Sherwood - Indooroopilly	7875			11
Sherwood - Indooroopilly	7875	0		1261
Sherwood - Indooroopilly	7875	1	National	241
Sherwood - Indooroopilly	7875	1	State territory	28
Sherwood - Indooroopilly	15750			8
Sherwood - Indooroopilly	15750	0		1342
Sherwood - Indooroopilly	15750	1	National	333
Sherwood - Indooroopilly	15750	1	State territory	50
Sherwood - Indooroopilly	21000			12
Sherwood - Indooroopilly	21000	0		1137
Sherwood - Indooroopilly	21000	1	National	198
Sherwood - Indooroopilly	21000	1	State territory	61
Sherwood - Indooroopilly	26250			11
Sherwood - Indooroopilly	26250	0		1122
Sherwood - Indooroopilly	26250	1	National	232
Sherwood - Indooroopilly	26250	1	State territory	52
Sherwood - Indooroopilly	34125			21
Sherwood - Indooroopilly	34125	0		1552
Sherwood - Indooroopilly	34125	1	Local	8
Sherwood - Indooroopilly	34125	1	National	449
Sherwood - Indooroopilly	34125	1	State territory	101
Sherwood - Indooroopilly	42000			25
Sherwood - Indooroopilly	42000	0		1774
Sherwood - Indooroopilly	42000	1	Local	17
Sherwood - Indooroopilly	42000	1	National	308
Sherwood - Indooroopilly	42000	1	State territory	103
Sherwood - Indooroopilly	52500			17
Sherwood - Indooroopilly	52500	0		1827
Sherwood - Indooroopilly	52500	1	Local	46
Sherwood - Indooroopilly	52500	1	National	442
Sherwood - Indooroopilly	52500	1	State territory	131
Sherwood - Indooroopilly	65625			18
Sherwood - Indooroopilly	65625	0		1694
Sherwood - Indooroopilly	65625	1	Local	56
Sherwood - Indooroopilly	65625	1	National	774
Sherwood - Indooroopilly	65625	1	State territory	181
Sherwood - Indooroopilly	78750			18
Sherwood - Indooroopilly	78750	0		979
Sherwood - Indooroopilly	78750	1	Local	37
Sherwood - Indooroopilly	78750	1	National	980
Sherwood - Indooroopilly	78750	1	State territory	221
Sherwood - Indooroopilly	91875			8
Sherwood - Indooroopilly	91875	0		998
Sherwood - Indooroopilly	91875	1	Local	21
Sherwood - Indooroopilly	91875	1	National	1030
Sherwood - Indooroopilly	91875	1	State territory	220
Sherwood - Indooroopilly	105000			5
Sherwood - Indooroopilly	105000	0		635
Sherwood - Indooroopilly	105000	1	Local	4
Sherwood - Indooroopilly	105000	1	National	628
Sherwood - Indooroopilly	105000	1	State territory	159
Sherwood - Indooroopilly	157500			6
Sherwood - Indooroopilly	157500	0		748
Sherwood - Indooroopilly	157500	1	Local	3
Sherwood - Indooroopilly	157500	1	National	972
Sherwood - Indooroopilly	157500	1	State territory	128
Sherwood - Indooroopilly	Inf			5
Sherwood - Indooroopilly	Inf	0		642
Sherwood - Indooroopilly	Inf	1	National	437
Sherwood - Indooroopilly	Inf	1	State territory	18
The Gap - Enoggera				36
The Gap - Enoggera		0		131
The Gap - Enoggera		1	National	36
The Gap - Enoggera		1	State territory	13
The Gap - Enoggera	0			3
The Gap - Enoggera	0	0		86
The Gap - Enoggera	0	1	National	3
The Gap - Enoggera	7875			7
The Gap - Enoggera	7875	0		740
The Gap - Enoggera	7875	1	National	22
The Gap - Enoggera	7875	1	State territory	13
The Gap - Enoggera	15750			11
The Gap - Enoggera	15750	0		688
The Gap - Enoggera	15750	1	National	31
The Gap - Enoggera	15750	1	State territory	26
The Gap - Enoggera	21000	0		619
The Gap - Enoggera	21000	1	National	15
The Gap - Enoggera	21000	1	State territory	39
The Gap - Enoggera	26250			3
The Gap - Enoggera	26250	0		737
The Gap - Enoggera	26250	1	National	18
The Gap - Enoggera	26250	1	State territory	45
The Gap - Enoggera	34125			9
The Gap - Enoggera	34125	0		1130
The Gap - Enoggera	34125	1	Local	5
The Gap - Enoggera	34125	1	National	47
The Gap - Enoggera	34125	1	State territory	92
The Gap - Enoggera	42000			8
The Gap - Enoggera	42000	0		1232
The Gap - Enoggera	42000	1	Local	6
The Gap - Enoggera	42000	1	National	115
The Gap - Enoggera	42000	1	State territory	107
The Gap - Enoggera	52500			17
The Gap - Enoggera	52500	0		1338
The Gap - Enoggera	52500	1	Local	6
The Gap - Enoggera	52500	1	National	465
The Gap - Enoggera	52500	1	State territory	156
The Gap - Enoggera	65625			16
The Gap - Enoggera	65625	0		1268
The Gap - Enoggera	65625	1	Local	11
The Gap - Enoggera	65625	1	National	1251
The Gap - Enoggera	65625	1	State territory	182
The Gap - Enoggera	78750			6
The Gap - Enoggera	78750	0		744
The Gap - Enoggera	78750	1	National	1377
The Gap - Enoggera	78750	1	State territory	183
The Gap - Enoggera	91875			9
The Gap - Enoggera	91875	0		709
The Gap - Enoggera	91875	1	Local	3
The Gap - Enoggera	91875	1	National	850
The Gap - Enoggera	91875	1	State territory	215
The Gap - Enoggera	105000			4
The Gap - Enoggera	105000	0		429
The Gap - Enoggera	105000	1	National	437
The Gap - Enoggera	105000	1	State territory	161
The Gap - Enoggera	157500			5
The Gap - Enoggera	157500	0		568
The Gap - Enoggera	157500	1	National	512
The Gap - Enoggera	157500	1	State territory	128
The Gap - Enoggera	Inf			3
The Gap - Enoggera	Inf	0		279
The Gap - Enoggera	Inf	1	National	84
The Gap - Enoggera	Inf	1	State territory	13
Brisbane Inner				425
Brisbane Inner		0		1389
Brisbane Inner		1	Local	34
Brisbane Inner		1	National	94
Brisbane Inner		1	State territory	250
Brisbane Inner	0			62
Brisbane Inner	0	0		616
Brisbane Inner	0	1	Local	4
Brisbane Inner	0	1	National	24
Brisbane Inner	0	1	State territory	51
Brisbane Inner	7875			84
Brisbane Inner	7875	0		2295
