SA3_NAME16	IncomeTotPersonal.max	workers
Broadbeach - Burleigh	7875	1439
Broadbeach - Burleigh	15750	1613
Broadbeach - Burleigh	21000	1862
Broadbeach - Burleigh	26250	2247
Broadbeach - Burleigh	34125	3614
Broadbeach - Burleigh	42000	4422
Broadbeach - Burleigh	52500	4880
Broadbeach - Burleigh	65625	4473
Broadbeach - Burleigh	78750	2473
Broadbeach - Burleigh	91875	1883
Broadbeach - Burleigh	105000	1126
Broadbeach - Burleigh	157500	1443
Broadbeach - Burleigh	Inf	924
Coolangatta		291
Coolangatta	0	141
Coolangatta	7875	904
Coolangatta	15750	785
Coolangatta	21000	950
Coolangatta	26250	1206
Coolangatta	34125	1944
Coolangatta	42000	2391
Coolangatta	52500	2593
Coolangatta	65625	2322
Coolangatta	78750	1383
Coolangatta	91875	1210
Coolangatta	105000	677
Coolangatta	157500	723
Coolangatta	Inf	520
Gold Coast - North		291
Gold Coast - North	0	187
Gold Coast - North	7875	732
Gold Coast - North	15750	878
Gold Coast - North	21000	1075
Gold Coast - North	26250	1230
Gold Coast - North	34125	2107
Gold Coast - North	42000	2630
Gold Coast - North	52500	2801
Gold Coast - North	65625	2283
Gold Coast - North	78750	1397
Gold Coast - North	91875	1082
Gold Coast - North	105000	564
Gold Coast - North	157500	738
Gold Coast - North	Inf	444
Gold Coast Hinterland		87
Gold Coast Hinterland	0	61
Gold Coast Hinterland	7875	244
Gold Coast Hinterland	15750	292
Gold Coast Hinterland	21000	309
Gold Coast Hinterland	26250	319
Gold Coast Hinterland	34125	499
Gold Coast Hinterland	42000	524
Gold Coast Hinterland	52500	499
Gold Coast Hinterland	65625	491
Gold Coast Hinterland	78750	320
Gold Coast Hinterland	91875	314
Gold Coast Hinterland	105000	211
Gold Coast Hinterland	157500	243
Gold Coast Hinterland	Inf	80
Mudgeeraba - Tallebudgera		112
Mudgeeraba - Tallebudgera	0	78
Mudgeeraba - Tallebudgera	7875	296
Mudgeeraba - Tallebudgera	15750	394
Mudgeeraba - Tallebudgera	21000	349
Mudgeeraba - Tallebudgera	26250	487
Mudgeeraba - Tallebudgera	34125	740
Mudgeeraba - Tallebudgera	42000	826
Mudgeeraba - Tallebudgera	52500	754
Mudgeeraba - Tallebudgera	65625	779
Mudgeeraba - Tallebudgera	78750	497
Mudgeeraba - Tallebudgera	91875	515
Mudgeeraba - Tallebudgera	105000	307
Mudgeeraba - Tallebudgera	157500	266
Mudgeeraba - Tallebudgera	Inf	158
Nerang		311
Nerang	0	172
Nerang	7875	753
Nerang	15750	782
Nerang	21000	955
Nerang	26250	1045
Nerang	34125	1824
Nerang	42000	2427
Nerang	52500	2618
Nerang	65625	2530
Nerang	78750	1659
Nerang	91875	1357
Nerang	105000	776
Nerang	157500	939
Nerang	Inf	466
Ormeau - Oxenford		827
Ormeau - Oxenford	0	389
Ormeau - Oxenford	7875	1736
Ormeau - Oxenford	15750	1800
Ormeau - Oxenford	21000	1803
Ormeau - Oxenford	26250	2412
Ormeau - Oxenford	34125	4203
Ormeau - Oxenford	42000	6065
Ormeau - Oxenford	52500	7020
Ormeau - Oxenford	65625	6696
Ormeau - Oxenford	78750	4590
Ormeau - Oxenford	91875	3680
Ormeau - Oxenford	105000	2166
Ormeau - Oxenford	157500	2562
Ormeau - Oxenford	Inf	1280
Robina		374
Robina	0	147
Robina	7875	819
Robina	15750	942
Robina	21000	1054
Robina	26250	1306
Robina	34125	2180
Robina	42000	2977
Robina	52500	3393
Robina	65625	3104
Robina	78750	2119
Robina	91875	1873
Robina	105000	1139
Robina	157500	1460
Robina	Inf	779
Southport		634
Southport	0	255
Southport	7875	1033
Southport	15750	1297
Southport	21000	1493
Southport	26250	2037
Southport	34125	3626
Southport	42000	4993
Southport	52500	6110
Southport	65625	6520
Southport	78750	4364
Southport	91875	3611
Southport	105000	2417
Southport	157500	3069
Southport	Inf	1610
Surfers Paradise		372
Surfers Paradise	0	197
Surfers Paradise	7875	776
Surfers Paradise	15750	1008
Surfers Paradise	21000	1335
Surfers Paradise	26250	1708
Surfers Paradise	34125	2789
Surfers Paradise	42000	3478
Surfers Paradise	52500	3738
Surfers Paradise	65625	3470
Surfers Paradise	78750	2077
Surfers Paradise	91875	1615
Surfers Paradise	105000	974
Surfers Paradise	157500	1304
Surfers Paradise	Inf	1029
Forest Lake - Oxley		486
Forest Lake - Oxley	0	191
Forest Lake - Oxley	7875	720
Forest Lake - Oxley	15750	910
Forest Lake - Oxley	21000	1024
Forest Lake - Oxley	26250	1241
Forest Lake - Oxley	34125	2340
Forest Lake - Oxley	42000	3914
Forest Lake - Oxley	52500	5215
Forest Lake - Oxley	65625	5504
Forest Lake - Oxley	78750	3797
Forest Lake - Oxley	91875	3031
Forest Lake - Oxley	105000	1776
Forest Lake - Oxley	157500	2258
Forest Lake - Oxley	Inf	889
Ipswich Hinterland		332
Ipswich Hinterland	0	225
Ipswich Hinterland	7875	776
Ipswich Hinterland	15750	823
Ipswich Hinterland	21000	904
Ipswich Hinterland	26250	1107
Ipswich Hinterland	34125	1774
Ipswich Hinterland	42000	2056
Ipswich Hinterland	52500	2207
Ipswich Hinterland	65625	2349
Ipswich Hinterland	78750	1810
Ipswich Hinterland	91875	1704
Ipswich Hinterland	105000	931
Ipswich Hinterland	157500	1108
Ipswich Hinterland	Inf	398
Ipswich Inner		558
Ipswich Inner	0	237
Ipswich Inner	7875	1337
Ipswich Inner	15750	1424
Ipswich Inner	21000	1516
Ipswich Inner	26250	1807
Ipswich Inner	34125	3245
Ipswich Inner	42000	4483
Ipswich Inner	52500	5265
Ipswich Inner	65625	5121
Ipswich Inner	78750	3323
Ipswich Inner	91875	2684
Ipswich Inner	105000	1648
Ipswich Inner	157500	1748
Ipswich Inner	Inf	730
Springfield - Redbank		309
Springfield - Redbank	0	140
Springfield - Redbank	7875	989
Springfield - Redbank	15750	988
Springfield - Redbank	21000	923
Springfield - Redbank	26250	1097
Springfield - Redbank	34125	1840
Springfield - Redbank	42000	2559
Springfield - Redbank	52500	3064
Springfield - Redbank	65625	2992
Springfield - Redbank	78750	1967
Springfield - Redbank	91875	1613
Springfield - Redbank	105000	929
Springfield - Redbank	157500	1083
Springfield - Redbank	Inf	473
Beaudesert		106
Beaudesert	0	66
Beaudesert	7875	195
Beaudesert	15750	239
Beaudesert	21000	277
Beaudesert	26250	334
Beaudesert	34125	619
Beaudesert	42000	692
Beaudesert	52500	736
Beaudesert	65625	719
Beaudesert	78750	418
Beaudesert	91875	320
Beaudesert	105000	170
Beaudesert	157500	167
Beaudesert	Inf	95
Beenleigh		171
Beenleigh	0	79
Beenleigh	7875	379
Beenleigh	15750	421
Beenleigh	21000	478
Beenleigh	26250	623
Beenleigh	34125	1013
Beenleigh	42000	1424
Beenleigh	52500	1447
Beenleigh	65625	1390
Beenleigh	78750	949
Beenleigh	91875	807
Beenleigh	105000	450
Beenleigh	157500	476
Beenleigh	Inf	178
Browns Plains		346
Browns Plains	0	179
Browns Plains	7875	855
Browns Plains	15750	923
Browns Plains	21000	943
Browns Plains	26250	1114
Browns Plains	34125	1863
Browns Plains	42000	2679
Browns Plains	52500	2921
Browns Plains	65625	2474
Browns Plains	78750	1515
Browns Plains	91875	1212
Browns Plains	105000	583
Browns Plains	157500	728
Browns Plains	Inf	325
Jimboomba		142
Jimboomba	0	107
Jimboomba	7875	362
Jimboomba	15750	368
Jimboomba	21000	397
Jimboomba	26250	424
Jimboomba	34125	761
Jimboomba	42000	860
Jimboomba	52500	918
Jimboomba	65625	846
Jimboomba	78750	549
Jimboomba	91875	480
Jimboomba	105000	233
Jimboomba	157500	263
Jimboomba	Inf	118
Loganlea - Carbrook		344
Loganlea - Carbrook	0	153
Loganlea - Carbrook	7875	915
Loganlea - Carbrook	15750	904
Loganlea - Carbrook	21000	952
Loganlea - Carbrook	26250	1182
Loganlea - Carbrook	34125	2051
Loganlea - Carbrook	42000	2838
Loganlea - Carbrook	52500	3224
Loganlea - Carbrook	65625	3252
Loganlea - Carbrook	78750	2197
Loganlea - Carbrook	91875	1779
Loganlea - Carbrook	105000	1070
Loganlea - Carbrook	157500	1355
Loganlea - Carbrook	Inf	661
Springwood - Kingston		459
Springwood - Kingston	0	234
Springwood - Kingston	7875	925
Springwood - Kingston	15750	1200
Springwood - Kingston	21000	1375
Springwood - Kingston	26250	1663
Springwood - Kingston	34125	2887
Springwood - Kingston	42000	3934
Springwood - Kingston	52500	4658
Springwood - Kingston	65625	4576
Springwood - Kingston	78750	2925
Springwood - Kingston	91875	2215
Springwood - Kingston	105000	1268
Springwood - Kingston	157500	1476
Springwood - Kingston	Inf	645
Bowen Basin - North		533
Bowen Basin - North	0	234
Bowen Basin - North	7875	529
Bowen Basin - North	15750	546
Bowen Basin - North	21000	596
Bowen Basin - North	26250	715
Bowen Basin - North	34125	1188
Bowen Basin - North	42000	1424
Bowen Basin - North	52500	1802
Bowen Basin - North	65625	2161
Bowen Basin - North	78750	2002
Bowen Basin - North	91875	2304
Bowen Basin - North	105000	2443
Bowen Basin - North	157500	6184
Bowen Basin - North	Inf	3197
Mackay		963
Mackay	0	414
Mackay	7875	1772
Mackay	15750	1715
Mackay	21000	1965
Mackay	26250	2405
Mackay	34125	4086
Mackay	42000	4940
Mackay	52500	5855
Mackay	65625	5903
Mackay	78750	4179
Mackay	91875	3837
Mackay	105000	2481
Mackay	157500	3740
Mackay	Inf	1454
Whitsunday		163
Whitsunday	0	85
Whitsunday	7875	295
Whitsunday	15750	273
Whitsunday	21000	388
Whitsunday	26250	529
Whitsunday	34125	1059
Whitsunday	42000	1479
Whitsunday	52500	1598
Whitsunday	65625	1390
Whitsunday	78750	734
Whitsunday	91875	564
Whitsunday	105000	241
Whitsunday	157500	298
Whitsunday	Inf	193
Bribie - Beachmere		108
Bribie - Beachmere	0	56
Bribie - Beachmere	7875	267
Bribie - Beachmere	15750	296
Bribie - Beachmere	21000	378
Bribie - Beachmere	26250	445
Bribie - Beachmere	34125	697
Bribie - Beachmere	42000	766
Bribie - Beachmere	52500	703
Bribie - Beachmere	65625	551
Bribie - Beachmere	78750	340
Bribie - Beachmere	91875	284
Bribie - Beachmere	105000	178
Bribie - Beachmere	157500	165
Bribie - Beachmere	Inf	116
Caboolture		354
Caboolture	0	178
Caboolture	7875	1220
Caboolture	15750	1171
Caboolture	21000	1289
Caboolture	26250	1535
Caboolture	34125	2547
Caboolture	42000	2985
Caboolture	52500	3163
Caboolture	65625	3076
Caboolture	78750	1997
Caboolture	91875	1696
Caboolture	105000	835
Caboolture	157500	935
Caboolture	Inf	412
Caboolture Hinterland		86
Caboolture Hinterland	0	47
Caboolture Hinterland	7875	140
Caboolture Hinterland	15750	171
Caboolture Hinterland	21000	203
Caboolture Hinterland	26250	217
Caboolture Hinterland	34125	408
Caboolture Hinterland	42000	444
Caboolture Hinterland	52500	560
Caboolture Hinterland	65625	638
Caboolture Hinterland	78750	426
Caboolture Hinterland	91875	285
Caboolture Hinterland	105000	133
Caboolture Hinterland	157500	133
Caboolture Hinterland	Inf	60
Narangba - Burpengary		218
Narangba - Burpengary	0	132
Narangba - Burpengary	7875	649
Narangba - Burpengary	15750	587
Narangba - Burpengary	21000	674
Narangba - Burpengary	26250	715
Narangba - Burpengary	34125	1362
Narangba - Burpengary	42000	1706
Narangba - Burpengary	52500	1993
Narangba - Burpengary	65625	1963
Narangba - Burpengary	78750	1218
Narangba - Burpengary	91875	1018
Narangba - Burpengary	105000	530
Narangba - Burpengary	157500	530
Narangba - Burpengary	Inf	246
Redcliffe		287
Redcliffe	0	153
Redcliffe	7875	980
Redcliffe	15750	877
Redcliffe	21000	929
Redcliffe	26250	1194
Redcliffe	34125	2029
Redcliffe	42000	2463
Redcliffe	52500	2689
Redcliffe	65625	2499
Redcliffe	78750	1614
Redcliffe	91875	1298
Redcliffe	105000	749
Redcliffe	157500	850
Redcliffe	Inf	414
The Hills District		214
The Hills District	0	191
The Hills District	7875	1165
The Hills District	15750	974
The Hills District	21000	890
The Hills District	26250	947
The Hills District	34125	1397
The Hills District	42000	1531
The Hills District	52500	1601
The Hills District	65625	1592
The Hills District	78750	989
The Hills District	91875	996
The Hills District	105000	475
The Hills District	157500	719
The Hills District	Inf	377
North Lakes		226
North Lakes	0	144
North Lakes	7875	1041
North Lakes	15750	905
North Lakes	21000	866
North Lakes	26250	1059
North Lakes	34125	1562
North Lakes	42000	1985
North Lakes	52500	2089
North Lakes	65625	1826
North Lakes	78750	1108
North Lakes	91875	1068
North Lakes	105000	541
North Lakes	157500	713
North Lakes	Inf	345
Strathpine		283
Strathpine	0	159
Strathpine	7875	661
Strathpine	15750	734
Strathpine	21000	776
Strathpine	26250	984
Strathpine	34125	1851
Strathpine	42000	2666
Strathpine	52500	3297
Strathpine	65625	3118
Strathpine	78750	1954
Strathpine	91875	1618
Strathpine	105000	841
Strathpine	157500	1050
Strathpine	Inf	478
Far North		342
Far North	0	137
Far North	7875	188
Far North	15750	512
Far North	21000	518
Far North	26250	643
Far North	34125	1206
Far North	42000	1196
Far North	52500	1184
Far North	65625	1306
Far North	78750	1016
Far North	91875	876
Far North	105000	690
Far North	157500	1014
Far North	Inf	345
Outback - North		373
Outback - North	0	168
Outback - North	7875	346
Outback - North	15750	390
Outback - North	21000	402
Outback - North	26250	595
Outback - North	34125	1031
Outback - North	42000	1309
Outback - North	52500	1581
Outback - North	65625	1774
Outback - North	78750	1553
Outback - North	91875	1444
Outback - North	105000	1391
Outback - North	157500	3296
Outback - North	Inf	1039
Outback - South		221
Outback - South	0	259
Outback - South	7875	262
Outback - South	15750	350
Outback - South	21000	361
Outback - South	26250	502
Outback - South	34125	843
Outback - South	42000	1131
Outback - South	52500	1211
Outback - South	65625	1250
Outback - South	78750	767
Outback - South	91875	622
Outback - South	105000	387
Outback - South	157500	480
Outback - South	Inf	275
Buderim		248
Buderim	0	148
Buderim	7875	581
Buderim	15750	696
Buderim	21000	782
Buderim	26250	980
Buderim	34125	1722
Buderim	42000	2200
Buderim	52500	2576
Buderim	65625	2497
Buderim	78750	1722
Buderim	91875	1519
Buderim	105000	922
Buderim	157500	1010
Buderim	Inf	542
Caloundra		479
Caloundra	0	239
Caloundra	7875	1366
Caloundra	15750	1357
Caloundra	21000	1452
Caloundra	26250	1876
Caloundra	34125	2998
Caloundra	42000	3729
Caloundra	52500	4148
Caloundra	65625	3810
Caloundra	78750	2433
Caloundra	91875	2028
Caloundra	105000	1153
Caloundra	157500	1425
Caloundra	Inf	886
Maroochy		437
Maroochy	0	205
Maroochy	7875	1505
Maroochy	15750	1454
Maroochy	21000	1518
Maroochy	26250	2029
Maroochy	34125	3182
Maroochy	42000	3828
Maroochy	52500	3928
Maroochy	65625	3567
Maroochy	78750	2156
Maroochy	91875	1771
Maroochy	105000	1059
Maroochy	157500	1447
Maroochy	Inf	754
Noosa		244
Noosa	0	160
Noosa	7875	813
Noosa	15750	804
Noosa	21000	977
Noosa	26250	1236
Noosa	34125	1992
Noosa	42000	2523
Noosa	52500	2377
Noosa	65625	2084
Noosa	78750	1198
Noosa	91875	1014
Noosa	105000	587
Noosa	157500	686
Noosa	Inf	477
Sunshine Coast Hinterland		214
Sunshine Coast Hinterland	0	195
Sunshine Coast Hinterland	7875	667
Sunshine Coast Hinterland	15750	791
Sunshine Coast Hinterland	21000	880
Sunshine Coast Hinterland	26250	1129
Sunshine Coast Hinterland	34125	1640
Sunshine Coast Hinterland	42000	1744
Sunshine Coast Hinterland	52500	1627
Sunshine Coast Hinterland	65625	1335
Sunshine Coast Hinterland	78750	830
Sunshine Coast Hinterland	91875	683
Sunshine Coast Hinterland	105000	380
Sunshine Coast Hinterland	157500	441
Sunshine Coast Hinterland	Inf	263
Nambour		345
Nambour	0	137
Nambour	7875	565
Nambour	15750	683
Nambour	21000	865
Nambour	26250	1093
Nambour	34125	1871
Nambour	42000	2374
Nambour	52500	2609
Nambour	65625	2840
Nambour	78750	1992
Nambour	91875	1769
Nambour	105000	945
Nambour	157500	1053
Nambour	Inf	511
Noosa Hinterland		92
Noosa Hinterland	0	67
Noosa Hinterland	7875	214
Noosa Hinterland	15750	289
Noosa Hinterland	21000	303
Noosa Hinterland	26250	380
Noosa Hinterland	34125	641
Noosa Hinterland	42000	652
Noosa Hinterland	52500	581
Noosa Hinterland	65625	566
Noosa Hinterland	78750	333
Noosa Hinterland	91875	371
Noosa Hinterland	105000	172
Noosa Hinterland	157500	188
Noosa Hinterland	Inf	124
Toowoomba		892
Toowoomba	0	436
Toowoomba	7875	2475
Toowoomba	15750	2477
Toowoomba	21000	2700
Toowoomba	26250	3461
Toowoomba	34125	5895
Toowoomba	42000	8067
Toowoomba	52500	8864
Toowoomba	65625	9048
Toowoomba	78750	5984
Toowoomba	91875	5222
Toowoomba	105000	3161
Toowoomba	157500	3757
Toowoomba	Inf	1632
Charters Towers - Ayr - Ingham		381
Charters Towers - Ayr - Ingham	0	270
Charters Towers - Ayr - Ingham	7875	655
Charters Towers - Ayr - Ingham	15750	719
Charters Towers - Ayr - Ingham	21000	780
Charters Towers - Ayr - Ingham	26250	1010
Charters Towers - Ayr - Ingham	34125	1847
Charters Towers - Ayr - Ingham	42000	2008
Charters Towers - Ayr - Ingham	52500	2186
Charters Towers - Ayr - Ingham	65625	2130
Charters Towers - Ayr - Ingham	78750	1489
Charters Towers - Ayr - Ingham	91875	1263
Charters Towers - Ayr - Ingham	105000	699
Charters Towers - Ayr - Ingham	157500	738
Charters Towers - Ayr - Ingham	Inf	373
Townsville		1187
Townsville	0	553
Townsville	7875	3205
Townsville	15750	3145
Townsville	21000	3111
Townsville	26250	4009
Townsville	34125	6490
Townsville	42000	8859
Townsville	52500	10938
Townsville	65625	11960
Townsville	78750	9119
Townsville	91875	7451
Townsville	105000	4446
Townsville	157500	5299
Townsville	Inf	1960
Bundaberg		514
Bundaberg	0	280
Bundaberg	7875	1191
Bundaberg	15750	1351
Bundaberg	21000	1611
Bundaberg	26250	2019
Bundaberg	34125	3343
Bundaberg	42000	4211
Bundaberg	52500	4407
Bundaberg	65625	4016
Bundaberg	78750	2304
Bundaberg	91875	2022
Bundaberg	105000	1082
Bundaberg	157500	1159
Bundaberg	Inf	523
Burnett		415
Burnett	0	392
Burnett	7875	724
Burnett	15750	872
Burnett	21000	1027
Burnett	26250	1304
Burnett	34125	2028
Burnett	42000	2299
Burnett	52500	2302
Burnett	65625	1951
Burnett	78750	1132
Burnett	91875	905
Burnett	105000	545
Burnett	157500	825
Burnett	Inf	336
Gympie - Cooloola		323
Gympie - Cooloola	0	228
Gympie - Cooloola	7875	669
Gympie - Cooloola	15750	794
Gympie - Cooloola	21000	986
Gympie - Cooloola	26250	1177
Gympie - Cooloola	34125	1876
Gympie - Cooloola	42000	2167
Gympie - Cooloola	52500	2152
Gympie - Cooloola	65625	1837
Gympie - Cooloola	78750	1166
Gympie - Cooloola	91875	947
Gympie - Cooloola	105000	559
Gympie - Cooloola	157500	553
Gympie - Cooloola	Inf	249
Hervey Bay		225
Hervey Bay	0	149
Hervey Bay	7875	712
Hervey Bay	15750	743
Hervey Bay	21000	892
Hervey Bay	26250	1248
Hervey Bay	34125	1902
Hervey Bay	42000	2341
Hervey Bay	52500	2299
Hervey Bay	65625	2031
Hervey Bay	78750	1115
Hervey Bay	91875	1073
Hervey Bay	105000	551
Hervey Bay	157500	557
Hervey Bay	Inf	306
Maryborough		207
Maryborough	0	139
Maryborough	7875	502
Maryborough	15750	559
Maryborough	21000	749
Maryborough	26250	874
Maryborough	34125	1416
Maryborough	42000	1711
Maryborough	52500	1826
Maryborough	65625	1776
Maryborough	78750	1111
Maryborough	91875	932
Maryborough	105000	542
Maryborough	157500	471
Maryborough	Inf	168
Migratory - Offshore - Shipping (Qld)		3
Migratory - Offshore - Shipping (Qld)	0	3
Migratory - Offshore - Shipping (Qld)	21000	3
Migratory - Offshore - Shipping (Qld)	26250	10
Migratory - Offshore - Shipping (Qld)	34125	9
Migratory - Offshore - Shipping (Qld)	42000	12
Migratory - Offshore - Shipping (Qld)	52500	17
Migratory - Offshore - Shipping (Qld)	65625	22
Migratory - Offshore - Shipping (Qld)	78750	22
Migratory - Offshore - Shipping (Qld)	91875	14
Migratory - Offshore - Shipping (Qld)	105000	17
Migratory - Offshore - Shipping (Qld)	157500	47
Migratory - Offshore - Shipping (Qld)	Inf	28
No usual address (Qld)		2040
No usual address (Qld)	0	1004
No usual address (Qld)	7875	2725
No usual address (Qld)	15750	4266
No usual address (Qld)	21000	5417
No usual address (Qld)	26250	6548
No usual address (Qld)	34125	9531
No usual address (Qld)	42000	10751
No usual address (Qld)	52500	12822
No usual address (Qld)	65625	14111
No usual address (Qld)	78750	9794
No usual address (Qld)	91875	7437
No usual address (Qld)	105000	4684
No usual address (Qld)	157500	5342
No usual address (Qld)	Inf	2355
Adelaide City		1328
Adelaide City	0	531
Adelaide City	7875	2439
Adelaide City	15750	3500
Adelaide City	21000	3645
Adelaide City	26250	4472
Adelaide City	34125	7044
Adelaide City	42000	9315
Adelaide City	52500	13867
Adelaide City	65625	17436
Adelaide City	78750	13421
Adelaide City	91875	12488
Adelaide City	105000	8473
Adelaide City	157500	12616
Adelaide City	Inf	7030
Adelaide Hills		291
Adelaide Hills	0	211
Adelaide Hills	7875	1235
Adelaide Hills	15750	1267
Adelaide Hills	21000	1261
Adelaide Hills	26250	1434
Adelaide Hills	34125	2238
Adelaide Hills	42000	2518
Adelaide Hills	52500	2622
Adelaide Hills	65625	2386
Adelaide Hills	78750	1519
Adelaide Hills	91875	1201
Adelaide Hills	105000	828
Adelaide Hills	157500	819
Adelaide Hills	Inf	465
Burnside		196
Burnside	0	109
Burnside	7875	728
Burnside	15750	745
Burnside	21000	696
Burnside	26250	941
Burnside	34125	1329
Burnside	42000	1597
Burnside	52500	1932
Burnside	65625	2273
Burnside	78750	1564
Burnside	91875	1306
Burnside	105000	945
Burnside	157500	1380
Burnside	Inf	1002
Campbelltown (SA)		122
Campbelltown (SA)	0	76
Campbelltown (SA)	7875	479
Campbelltown (SA)	15750	569
Campbelltown (SA)	21000	566
Campbelltown (SA)	26250	701
Campbelltown (SA)	34125	1070
Campbelltown (SA)	42000	1169
Campbelltown (SA)	52500	1250
Campbelltown (SA)	65625	1159
Campbelltown (SA)	78750	737
Campbelltown (SA)	91875	630
Campbelltown (SA)	105000	429
Campbelltown (SA)	157500	381
Campbelltown (SA)	Inf	159
Norwood - Payneham - St Peters		278
Norwood - Payneham - St Peters	0	136
Norwood - Payneham - St Peters	7875	1005
Norwood - Payneham - St Peters	15750	1167
Norwood - Payneham - St Peters	21000	1165
Norwood - Payneham - St Peters	26250	1424
Norwood - Payneham - St Peters	34125	1996
Norwood - Payneham - St Peters	42000	2659
Norwood - Payneham - St Peters	52500	3079
Norwood - Payneham - St Peters	65625	3036
Norwood - Payneham - St Peters	78750	2007
Norwood - Payneham - St Peters	91875	1633
Norwood - Payneham - St Peters	105000	1163
Norwood - Payneham - St Peters	157500	1407
Norwood - Payneham - St Peters	Inf	904
Prospect - Walkerville		121
Prospect - Walkerville	0	55
Prospect - Walkerville	7875	406
Prospect - Walkerville	15750	403
Prospect - Walkerville	21000	419
Prospect - Walkerville	26250	536
Prospect - Walkerville	34125	828
Prospect - Walkerville	42000	923
Prospect - Walkerville	52500	1104
Prospect - Walkerville	65625	1067
Prospect - Walkerville	78750	660
Prospect - Walkerville	91875	539
Prospect - Walkerville	105000	383
Prospect - Walkerville	157500	426
Prospect - Walkerville	Inf	214
Unley		242
Unley	0	122
Unley	7875	647
Unley	15750	858
Unley	21000	879
Unley	26250	1102
Unley	34125	1788
Unley	42000	2116
Unley	52500	2466
Unley	65625	2548
Unley	78750	1715
Unley	91875	1483
Unley	105000	935
Unley	157500	1515
Unley	Inf	977
Gawler - Two Wells		161
Gawler - Two Wells	0	98
Gawler - Two Wells	7875	515
Gawler - Two Wells	15750	503
Gawler - Two Wells	21000	539
Gawler - Two Wells	26250	631
Gawler - Two Wells	34125	1111
Gawler - Two Wells	42000	1296
Gawler - Two Wells	52500	1203
Gawler - Two Wells	65625	1116
Gawler - Two Wells	78750	683
Gawler - Two Wells	91875	609
Gawler - Two Wells	105000	407
Gawler - Two Wells	157500	382
Gawler - Two Wells	Inf	181
Playford		358
Playford	0	199
Playford	7875	975
Playford	15750	1157
Playford	21000	1296
Playford	26250	1628
Playford	34125	2672
Playford	42000	3113
Playford	52500	3482
Playford	65625	3611
Playford	78750	2112
Playford	91875	1605
Playford	105000	1064
Playford	157500	967
Playford	Inf	460
Port Adelaide - East		317
Port Adelaide - East	0	144
Port Adelaide - East	7875	826
Port Adelaide - East	15750	915
Port Adelaide - East	21000	987
Port Adelaide - East	26250	1239
Port Adelaide - East	34125	2050
Port Adelaide - East	42000	3016
Port Adelaide - East	52500	3836
Port Adelaide - East	65625	3698
Port Adelaide - East	78750	2283
Port Adelaide - East	91875	1696
Port Adelaide - East	105000	1069
Port Adelaide - East	157500	1045
Port Adelaide - East	Inf	415
Salisbury		567
Salisbury	0	273
Salisbury	7875	1306
Salisbury	15750	1629
Salisbury	21000	1752
Salisbury	26250	2144
Salisbury	34125	3764
Salisbury	42000	5361
Salisbury	52500	6810
Salisbury	65625	6456
Salisbury	78750	4432
Salisbury	91875	3632
Salisbury	105000	2483
Salisbury	157500	3255
Salisbury	Inf	1029
Tea Tree Gully		288
Tea Tree Gully	0	163
Tea Tree Gully	7875	1491
Tea Tree Gully	15750	1525
Tea Tree Gully	21000	1375
Tea Tree Gully	26250	1613
Tea Tree Gully	34125	2304
Tea Tree Gully	42000	2548
Tea Tree Gully	52500	2733
Tea Tree Gully	65625	2602
Tea Tree Gully	78750	1517
Tea Tree Gully	91875	1243
Tea Tree Gully	105000	936
Tea Tree Gully	157500	846
Tea Tree Gully	Inf	350
Holdfast Bay		169
Holdfast Bay	0	81
Holdfast Bay	7875	807
Holdfast Bay	15750	742
Holdfast Bay	21000	733
Holdfast Bay	26250	965
Holdfast Bay	34125	1393
Holdfast Bay	42000	1484
Holdfast Bay	52500	1694
Holdfast Bay	65625	1460
Holdfast Bay	78750	816
Holdfast Bay	91875	679
Holdfast Bay	105000	452
Holdfast Bay	157500	425
Holdfast Bay	Inf	285
Marion		286
Marion	0	129
Marion	7875	1072
Marion	15750	1258
Marion	21000	1149
Marion	26250	1457
Marion	34125	2181
Marion	42000	2555
Marion	52500	3027
Marion	65625	3197
Marion	78750	1783
Marion	91875	1476
Marion	105000	913
Marion	157500	990
Marion	Inf	375
Mitcham		318
Mitcham	0	125
Mitcham	7875	1085
Mitcham	15750	1245
Mitcham	21000	1225
Mitcham	26250	1500
Mitcham	34125	2325
Mitcham	42000	2767
Mitcham	52500	3387
Mitcham	65625	3761
Mitcham	78750	2719
Mitcham	91875	2419
Mitcham	105000	1700
Mitcham	157500	1826
Mitcham	Inf	947
Onkaparinga		532
Onkaparinga	0	300
Onkaparinga	7875	2142
Onkaparinga	15750	2201
Onkaparinga	21000	2243
Onkaparinga	26250	2768
Onkaparinga	34125	4253
Onkaparinga	42000	4818
Onkaparinga	52500	5243
Onkaparinga	65625	4787
Onkaparinga	78750	2819
Onkaparinga	91875	2264
Onkaparinga	105000	1506
Onkaparinga	157500	1369
Onkaparinga	Inf	603
Charles Sturt		515
Charles Sturt	0	252
Charles Sturt	7875	1521
Charles Sturt	15750	1852
Charles Sturt	21000	1886
Charles Sturt	26250	2403
Charles Sturt	34125	3928
Charles Sturt	42000	5106
Charles Sturt	52500	6007
Charles Sturt	65625	5466
Charles Sturt	78750	3315
Charles Sturt	91875	2677
Charles Sturt	105000	1663
Charles Sturt	157500	1784
Charles Sturt	Inf	997
Port Adelaide - West		500
Port Adelaide - West	0	199
Port Adelaide - West	7875	900
Port Adelaide - West	15750	1180
