SA3_NAME16	Age	workers
Cottesloe - Claremont	20-24	4266
Cottesloe - Claremont	25-29	4830
Cottesloe - Claremont	30-34	4746
Cottesloe - Claremont	35-39	4055
Cottesloe - Claremont	40-44	3876
Cottesloe - Claremont	45-49	4131
Cottesloe - Claremont	50-54	3946
Cottesloe - Claremont	55-59	3511
Cottesloe - Claremont	60-64	2600
Cottesloe - Claremont	65-69	1349
Cottesloe - Claremont	70-74	520
Cottesloe - Claremont	75+	331
Perth City	15-19	4306
Perth City	20-24	15609
Perth City	25-29	24985
Perth City	30-34	27934
Perth City	35-39	24113
Perth City	40-44	21691
Perth City	45-49	20821
Perth City	50-54	17669
Perth City	55-59	14535
Perth City	60-64	9687
Perth City	65-69	4263
Perth City	70-74	1272
Perth City	75+	564
Bayswater - Bassendean	15-19	1665
Bayswater - Bassendean	20-24	2687
Bayswater - Bassendean	25-29	2858
Bayswater - Bassendean	30-34	2871
Bayswater - Bassendean	35-39	2473
Bayswater - Bassendean	40-44	2554
Bayswater - Bassendean	45-49	2718
Bayswater - Bassendean	50-54	2538
Bayswater - Bassendean	55-59	2237
Bayswater - Bassendean	60-64	1653
Bayswater - Bassendean	65-69	813
Bayswater - Bassendean	70-74	251
Bayswater - Bassendean	75+	116
Mundaring	15-19	627
Mundaring	20-24	780
Mundaring	25-29	765
Mundaring	30-34	779
Mundaring	35-39	799
Mundaring	40-44	980
Mundaring	45-49	1097
Mundaring	50-54	1091
Mundaring	55-59	962
Mundaring	60-64	749
Mundaring	65-69	389
Mundaring	70-74	133
Mundaring	75+	61
Swan	15-19	3300
Swan	20-24	5369
Swan	25-29	5994
Swan	30-34	6144
Swan	35-39	5512
Swan	40-44	5961
Swan	45-49	6185
Swan	50-54	5850
Swan	55-59	4705
Swan	60-64	3155
Swan	65-69	1308
Swan	70-74	494
Swan	75+	192
Joondalup	15-19	4591
Joondalup	20-24	5371
Joondalup	25-29	4428
Joondalup	30-34	4278
Joondalup	35-39	3962
Joondalup	40-44	4702
Joondalup	45-49	5117
Joondalup	50-54	4752
Joondalup	55-59	4202
Joondalup	60-64	2852
Joondalup	65-69	1279
Joondalup	70-74	394
Joondalup	75+	158
Stirling	15-19	3483
Stirling	20-24	6900
Stirling	25-29	8254
Stirling	30-34	8576
Stirling	35-39	7501
Stirling	40-44	7620
Stirling	45-49	7639
Stirling	50-54	7074
Stirling	55-59	5998
Stirling	60-64	4322
Stirling	65-69	2095
Stirling	70-74	745
Stirling	75+	363
Wanneroo	15-19	3349
Wanneroo	20-24	4573
Wanneroo	25-29	4856
Wanneroo	30-34	4948
Wanneroo	35-39	4582
Wanneroo	40-44	4923
Wanneroo	45-49	5119
Wanneroo	50-54	4421
Wanneroo	55-59	3406
Wanneroo	60-64	2318
Wanneroo	65-69	1021
Wanneroo	70-74	326
Wanneroo	75+	139
Armadale	15-19	1571
Armadale	20-24	1881
Armadale	25-29	1995
Armadale	30-34	1938
Armadale	35-39	1805
Armadale	40-44	1758
Armadale	45-49	1742
Armadale	50-54	1607
Armadale	55-59	1502
Armadale	60-64	1077
Armadale	65-69	496
Armadale	70-74	155
Armadale	75+	78
Belmont - Victoria Park	15-19	1742
Belmont - Victoria Park	20-24	5694
Belmont - Victoria Park	25-29	7686
Belmont - Victoria Park	30-34	8040
Belmont - Victoria Park	35-39	6694
Belmont - Victoria Park	40-44	6447
Belmont - Victoria Park	45-49	6107
Belmont - Victoria Park	50-54	5632
Belmont - Victoria Park	55-59	4604
Belmont - Victoria Park	60-64	3130
Belmont - Victoria Park	65-69	1355
Belmont - Victoria Park	70-74	386
Belmont - Victoria Park	75+	174
Canning	15-19	3007
Canning	20-24	6158
Canning	25-29	7318
Canning	30-34	7959
Canning	35-39	6955
Canning	40-44	6971
Canning	45-49	7031
Canning	50-54	6594
Canning	55-59	5619
Canning	60-64	3993
Canning	65-69	1714
Canning	70-74	492
Canning	75+	191
Gosnells	15-19	1587
Gosnells	20-24	2383
Gosnells	25-29	2575
Gosnells	30-34	2677
Gosnells	35-39	2488
Gosnells	40-44	2636
Gosnells	45-49	2709
Gosnells	50-54	2389
Gosnells	55-59	2099
Gosnells	60-64	1651
Gosnells	65-69	758
Gosnells	70-74	254
Gosnells	75+	101
Kalamunda	15-19	1044
Kalamunda	20-24	1274
Kalamunda	25-29	1340
Kalamunda	30-34	1432
Kalamunda	35-39	1454
Kalamunda	40-44	1545
Kalamunda	45-49	1671
Kalamunda	50-54	1518
Kalamunda	55-59	1394
Kalamunda	60-64	1018
Kalamunda	65-69	500
Kalamunda	70-74	186
Kalamunda	75+	103
Serpentine - Jarrahdale	15-19	292
Serpentine - Jarrahdale	20-24	424
Serpentine - Jarrahdale	25-29	473
Serpentine - Jarrahdale	30-34	454
Serpentine - Jarrahdale	35-39	444
Serpentine - Jarrahdale	40-44	484
Serpentine - Jarrahdale	45-49	511
Serpentine - Jarrahdale	50-54	529
Serpentine - Jarrahdale	55-59	423
Serpentine - Jarrahdale	60-64	317
Serpentine - Jarrahdale	65-69	133
Serpentine - Jarrahdale	70-74	65
Serpentine - Jarrahdale	75+	32
South Perth	15-19	645
South Perth	20-24	1254
South Perth	25-29	1395
South Perth	30-34	1571
South Perth	35-39	1310
South Perth	40-44	1361
South Perth	45-49	1381
South Perth	50-54	1338
South Perth	55-59	1252
South Perth	60-64	899
South Perth	65-69	488
South Perth	70-74	172
South Perth	75+	62
Cockburn	15-19	2278
Cockburn	20-24	4039
Cockburn	25-29	4842
Cockburn	30-34	5218
Cockburn	35-39	4791
Cockburn	40-44	4786
Cockburn	45-49	4699
Cockburn	50-54	4098
Cockburn	55-59	3189
Cockburn	60-64	2122
Cockburn	65-69	840
Cockburn	70-74	283
Cockburn	75+	126
Fremantle	15-19	1274
Fremantle	20-24	2772
Fremantle	25-29	3094
Fremantle	30-34	2996
Fremantle	35-39	2636
Fremantle	40-44	2778
Fremantle	45-49	2986
Fremantle	50-54	2787
Fremantle	55-59	2534
Fremantle	60-64	1694
Fremantle	65-69	928
Fremantle	70-74	294
Fremantle	75+	147
Kwinana	15-19	510
Kwinana	20-24	882
Kwinana	25-29	1258
Kwinana	30-34	1459
Kwinana	35-39	1486
Kwinana	40-44	1596
Kwinana	45-49	1608
Kwinana	50-54	1488
Kwinana	55-59	1219
Kwinana	60-64	777
Kwinana	65-69	259
Kwinana	70-74	83
Kwinana	75+	30
Melville	15-19	2496
Melville	20-24	4320
Melville	25-29	4493
Melville	30-34	4346
Melville	35-39	4061
Melville	40-44	4093
Melville	45-49	4307
Melville	50-54	4134
Melville	55-59	3693
Melville	60-64	2523
Melville	65-69	1163
Melville	70-74	394
Melville	75+	192
Rockingham	15-19	2792
Rockingham	20-24	3565
Rockingham	25-29	3212
Rockingham	30-34	3238
Rockingham	35-39	3008
Rockingham	40-44	3179
Rockingham	45-49	3336
Rockingham	50-54	3096
Rockingham	55-59	2308
Rockingham	60-64	1461
Rockingham	65-69	572
Rockingham	70-74	183
Rockingham	75+	97
Albany	15-19	1485
Albany	20-24	1715
Albany	25-29	1882
Albany	30-34	1945
Albany	35-39	2126
Albany	40-44	2425
Albany	45-49	2857
Albany	50-54	2894
Albany	55-59	2775
Albany	60-64	2104
Albany	65-69	1116
Albany	70-74	441
Albany	75+	298
Wheat Belt - North	15-19	869
Wheat Belt - North	20-24	1454
Wheat Belt - North	25-29	1817
Wheat Belt - North	30-34	1997
Wheat Belt - North	35-39	1856
Wheat Belt - North	40-44	2145
Wheat Belt - North	45-49	2435
Wheat Belt - North	50-54	2614
Wheat Belt - North	55-59	2556
Wheat Belt - North	60-64	1966
Wheat Belt - North	65-69	1073
Wheat Belt - North	70-74	575
Wheat Belt - North	75+	407
Wheat Belt - South	15-19	294
Wheat Belt - South	20-24	642
Wheat Belt - South	25-29	809
Wheat Belt - South	30-34	1012
Wheat Belt - South	35-39	1012
Wheat Belt - South	40-44	1100
Wheat Belt - South	45-49	1226
Wheat Belt - South	50-54	1232
Wheat Belt - South	55-59	1180
Wheat Belt - South	60-64	926
Wheat Belt - South	65-69	526
Wheat Belt - South	70-74	259
Wheat Belt - South	75+	193
Kimberley	15-19	537
Kimberley	20-24	1147
Kimberley	25-29	1741
Kimberley	30-34	1953
Kimberley	35-39	1634
Kimberley	40-44	1585
Kimberley	45-49	1568
Kimberley	50-54	1477
Kimberley	55-59	1383
Kimberley	60-64	1011
Kimberley	65-69	384
Kimberley	70-74	120
Kimberley	75+	49
East Pilbara	15-19	408
East Pilbara	20-24	1431
East Pilbara	25-29	3410
East Pilbara	30-34	3842
East Pilbara	35-39	3106
East Pilbara	40-44	2917
East Pilbara	45-49	2797
East Pilbara	50-54	2414
East Pilbara	55-59	1839
East Pilbara	60-64	944
East Pilbara	65-69	297
East Pilbara	70-74	72
East Pilbara	75+	23
West Pilbara	15-19	590
West Pilbara	20-24	1844
West Pilbara	25-29	4688
West Pilbara	30-34	5901
West Pilbara	35-39	4969
West Pilbara	40-44	4957
West Pilbara	45-49	4661
West Pilbara	50-54	3986
West Pilbara	55-59	2976
West Pilbara	60-64	1470
West Pilbara	65-69	393
West Pilbara	70-74	63
West Pilbara	75+	32
Esperance	15-19	393
Esperance	20-24	529
Esperance	25-29	629
Esperance	30-34	629
Esperance	35-39	621
Esperance	40-44	790
Esperance	45-49	842
Esperance	50-54	848
Esperance	55-59	713
Esperance	60-64	505
Esperance	65-69	242
Esperance	70-74	122
Esperance	75+	79
Gascoyne	15-19	177
Gascoyne	20-24	339
Gascoyne	25-29	508
Gascoyne	30-34	512
Gascoyne	35-39	474
Gascoyne	40-44	530
Gascoyne	45-49	537
Gascoyne	50-54	508
Gascoyne	55-59	452
Gascoyne	60-64	333
Gascoyne	65-69	157
Gascoyne	70-74	52
Gascoyne	75+	35
Goldfields	15-19	970
Goldfields	20-24	1834
Goldfields	25-29	2895
Goldfields	30-34	3137
Goldfields	35-39	2638
Goldfields	40-44	2692
Goldfields	45-49	2646
Goldfields	50-54	2447
Goldfields	55-59	2036
Goldfields	60-64	1166
Goldfields	65-69	430
Goldfields	70-74	123
Goldfields	75+	58
Mid West	15-19	1311
Mid West	20-24	1767
Mid West	25-29	2263
Mid West	30-34	2456
Mid West	35-39	2334
Mid West	40-44	2661
Mid West	45-49	2975
Mid West	50-54	2873
Mid West	55-59	2502
Mid West	60-64	1790
Mid West	65-69	783
Mid West	70-74	322
Mid West	75+	158
Migratory - Offshore - Shipping (WA)	15-19	12
Migratory - Offshore - Shipping (WA)	20-24	42
Migratory - Offshore - Shipping (WA)	25-29	155
Migratory - Offshore - Shipping (WA)	30-34	244
Migratory - Offshore - Shipping (WA)	35-39	223
Migratory - Offshore - Shipping (WA)	40-44	229
Migratory - Offshore - Shipping (WA)	45-49	216
Migratory - Offshore - Shipping (WA)	50-54	230
Migratory - Offshore - Shipping (WA)	55-59	154
Migratory - Offshore - Shipping (WA)	60-64	62
Migratory - Offshore - Shipping (WA)	65-69	17
Migratory - Offshore - Shipping (WA)	70-74	3
Migratory - Offshore - Shipping (WA)	75+	4
No usual address (WA)	15-19	2008
No usual address (WA)	20-24	5176
No usual address (WA)	25-29	6570
No usual address (WA)	30-34	6450
No usual address (WA)	35-39	5751
No usual address (WA)	40-44	5924
No usual address (WA)	45-49	6135
No usual address (WA)	50-54	5820
No usual address (WA)	55-59	4818
No usual address (WA)	60-64	3476
No usual address (WA)	65-69	1547
No usual address (WA)	70-74	474
No usual address (WA)	75+	229
Brighton	15-19	184
Brighton	20-24	236
Brighton	25-29	294
Brighton	30-34	303
Brighton	35-39	272
Brighton	40-44	329
Brighton	45-49	323
Brighton	50-54	310
Brighton	55-59	294
Brighton	60-64	176
Brighton	65-69	72
Brighton	70-74	23
Brighton	75+	14
Hobart - North East	15-19	1006
Hobart - North East	20-24	1347
Hobart - North East	25-29	1405
Hobart - North East	30-34	1390
Hobart - North East	35-39	1410
Hobart - North East	40-44	1575
Hobart - North East	45-49	1667
Hobart - North East	50-54	1706
Hobart - North East	55-59	1620
Hobart - North East	60-64	1029
Hobart - North East	65-69	431
Hobart - North East	70-74	140
Hobart - North East	75+	76
Hobart - North West	15-19	1106
Hobart - North West	20-24	1752
Hobart - North West	25-29	1904
Hobart - North West	30-34	2077
Hobart - North West	35-39	2103
Hobart - North West	40-44	2258
Hobart - North West	45-49	2386
Hobart - North West	50-54	2456
Hobart - North West	55-59	2310
Hobart - North West	60-64	1412
Hobart - North West	65-69	549
Hobart - North West	70-74	172
Hobart - North West	75+	95
Hobart - South and West	15-19	667
Hobart - South and West	20-24	720
Hobart - South and West	25-29	694
Hobart - South and West	30-34	762
Hobart - South and West	35-39	748
Hobart - South and West	40-44	859
Hobart - South and West	45-49	855
Hobart - South and West	50-54	797
Hobart - South and West	55-59	820
Hobart - South and West	60-64	538
Hobart - South and West	65-69	241
Hobart - South and West	70-74	96
Hobart - South and West	75+	44
Hobart Inner	15-19	2019
Hobart Inner	20-24	4541
Hobart Inner	25-29	5226
Hobart Inner	30-34	5627
Hobart Inner	35-39	5231
Hobart Inner	40-44	5814
Hobart Inner	45-49	5917
Hobart Inner	50-54	5691
Hobart Inner	55-59	5019
Hobart Inner	60-64	3214
Hobart Inner	65-69	1331
Hobart Inner	70-74	381
Hobart Inner	75+	195
Sorell - Dodges Ferry	15-19	276
Sorell - Dodges Ferry	20-24	225
Sorell - Dodges Ferry	25-29	247
Sorell - Dodges Ferry	30-34	268
Sorell - Dodges Ferry	35-39	268
Sorell - Dodges Ferry	40-44	309
Sorell - Dodges Ferry	45-49	332
Sorell - Dodges Ferry	50-54	370
Sorell - Dodges Ferry	55-59	377
Sorell - Dodges Ferry	60-64	216
Sorell - Dodges Ferry	65-69	128
Sorell - Dodges Ferry	70-74	58
Sorell - Dodges Ferry	75+	31
Launceston	15-19	2380
Launceston	20-24	3749
Launceston	25-29	3517
Launceston	30-34	3567
Launceston	35-39	3495
Launceston	40-44	4098
Launceston	45-49	4537
Launceston	50-54	4337
Launceston	55-59	4012
Launceston	60-64	2656
Launceston	65-69	1028
Launceston	70-74	325
Launceston	75+	154
Meander Valley - West Tamar	15-19	261
Meander Valley - West Tamar	20-24	342
Meander Valley - West Tamar	25-29	353
Meander Valley - West Tamar	30-34	375
Meander Valley - West Tamar	35-39	463
Meander Valley - West Tamar	40-44	501
Meander Valley - West Tamar	45-49	632
Meander Valley - West Tamar	50-54	634
Meander Valley - West Tamar	55-59	637
Meander Valley - West Tamar	60-64	535
Meander Valley - West Tamar	65-69	255
Meander Valley - West Tamar	70-74	108
Meander Valley - West Tamar	75+	73
North East	15-19	517
North East	20-24	928
North East	25-29	895
North East	30-34	1056
North East	35-39	1023
North East	40-44	1235
North East	45-49	1415
North East	50-54	1532
North East	55-59	1552
North East	60-64	1086
North East	65-69	503
North East	70-74	213
North East	75+	158
Central Highlands (Tas.)	15-19	83
Central Highlands (Tas.)	20-24	118
Central Highlands (Tas.)	25-29	152
Central Highlands (Tas.)	30-34	188
Central Highlands (Tas.)	35-39	204
Central Highlands (Tas.)	40-44	201
Central Highlands (Tas.)	45-49	259
Central Highlands (Tas.)	50-54	268
Central Highlands (Tas.)	55-59	267
Central Highlands (Tas.)	60-64	235
Central Highlands (Tas.)	65-69	125
Central Highlands (Tas.)	70-74	69
Central Highlands (Tas.)	75+	50
Huon - Bruny Island	15-19	245
Huon - Bruny Island	20-24	322
Huon - Bruny Island	25-29	374
Huon - Bruny Island	30-34	397
Huon - Bruny Island	35-39	476
Huon - Bruny Island	40-44	516
Huon - Bruny Island	45-49	590
Huon - Bruny Island	50-54	566
Huon - Bruny Island	55-59	629
Huon - Bruny Island	60-64	413
Huon - Bruny Island	65-69	221
Huon - Bruny Island	70-74	76
Huon - Bruny Island	75+	57
South East Coast	15-19	100
South East Coast	20-24	125
South East Coast	25-29	122
South East Coast	30-34	176
South East Coast	35-39	162
South East Coast	40-44	232
South East Coast	45-49	235
South East Coast	50-54	277
South East Coast	55-59	284
South East Coast	60-64	250
South East Coast	65-69	124
South East Coast	70-74	54
South East Coast	75+	35
Burnie - Ulverstone	15-19	1283
Burnie - Ulverstone	20-24	1609
Burnie - Ulverstone	25-29	1513
Burnie - Ulverstone	30-34	1614
Burnie - Ulverstone	35-39	1626
Burnie - Ulverstone	40-44	1928
Burnie - Ulverstone	45-49	2266
Burnie - Ulverstone	50-54	2386
Burnie - Ulverstone	55-59	2076
Burnie - Ulverstone	60-64	1375
Burnie - Ulverstone	65-69	478
Burnie - Ulverstone	70-74	171
Burnie - Ulverstone	75+	107
Devonport	15-19	1147
Devonport	20-24	1377
Devonport	25-29	1438
Devonport	30-34	1470
Devonport	35-39	1559
Devonport	40-44	1799
Devonport	45-49	2039
Devonport	50-54	2011
Devonport	55-59	1844
Devonport	60-64	1229
Devonport	65-69	529
Devonport	70-74	198
Devonport	75+	118
West Coast	15-19	337
West Coast	20-24	615
West Coast	25-29	614
West Coast	30-34	739
West Coast	35-39	618
West Coast	40-44	720
West Coast	45-49	847
West Coast	50-54	882
West Coast	55-59	849
West Coast	60-64	573
West Coast	65-69	247
West Coast	70-74	94
West Coast	75+	82
Migratory - Offshore - Shipping (Tas.)	25-29	4
Migratory - Offshore - Shipping (Tas.)	30-34	4
Migratory - Offshore - Shipping (Tas.)	35-39	5
Migratory - Offshore - Shipping (Tas.)	40-44	7
Migratory - Offshore - Shipping (Tas.)	45-49	5
Migratory - Offshore - Shipping (Tas.)	50-54	5
Migratory - Offshore - Shipping (Tas.)	55-59	5
Migratory - Offshore - Shipping (Tas.)	60-64	4
No usual address (Tas.)	15-19	314
No usual address (Tas.)	20-24	712
No usual address (Tas.)	25-29	882
No usual address (Tas.)	30-34	957
No usual address (Tas.)	35-39	836
No usual address (Tas.)	40-44	948
No usual address (Tas.)	45-49	1126
No usual address (Tas.)	50-54	1099
No usual address (Tas.)	55-59	1050
No usual address (Tas.)	60-64	790
No usual address (Tas.)	65-69	278
No usual address (Tas.)	70-74	85
No usual address (Tas.)	75+	54
Darwin City	15-19	959
Darwin City	20-24	2527
Darwin City	25-29	3831
Darwin City	30-34	3853
Darwin City	35-39	3306
Darwin City	40-44	2887
Darwin City	45-49	2972
Darwin City	50-54	2608
Darwin City	55-59	2145
Darwin City	60-64	1398
Darwin City	65-69	643
Darwin City	70-74	178
Darwin City	75+	82
Darwin Suburbs	15-19	1123
Darwin Suburbs	20-24	1842
Darwin Suburbs	25-29	2761
Darwin Suburbs	30-34	2881
Darwin Suburbs	35-39	2614
Darwin Suburbs	40-44	2613
Darwin Suburbs	45-49	2494
Darwin Suburbs	50-54	2173
Darwin Suburbs	55-59	1881
Darwin Suburbs	60-64	1278
Darwin Suburbs	65-69	560
Darwin Suburbs	70-74	167
Darwin Suburbs	75+	61
Litchfield	15-19	458
Litchfield	20-24	1505
Litchfield	25-29	2129
Litchfield	30-34	2183
Litchfield	35-39	1791
Litchfield	40-44	1630
Litchfield	45-49	1563
Litchfield	50-54	1426
Litchfield	55-59	1114
Litchfield	60-64	691
Litchfield	65-69	263
Litchfield	70-74	72
Litchfield	75+	39
Palmerston	15-19	604
Palmerston	20-24	747
Palmerston	25-29	875
Palmerston	30-34	973
Palmerston	35-39	872
Palmerston	40-44	881
Palmerston	45-49	779
Palmerston	50-54	654
Palmerston	55-59	521
Palmerston	60-64	308
Palmerston	65-69	133
Palmerston	70-74	43
Palmerston	75+	19
Alice Springs	15-19	723
Alice Springs	20-24	1280
Alice Springs	25-29	2023
Alice Springs	30-34	2028
Alice Springs	35-39	1702
Alice Springs	40-44	1670
Alice Springs	45-49	1776
Alice Springs	50-54	1731
Alice Springs	55-59	1570
Alice Springs	60-64	1126
Alice Springs	65-69	463
Alice Springs	70-74	140
Alice Springs	75+	61
Barkly	15-19	111
Barkly	20-24	217
Barkly	25-29	243
Barkly	30-34	232
Barkly	35-39	180
Barkly	40-44	168
Barkly	45-49	186
Barkly	50-54	183
Barkly	55-59	176
Barkly	60-64	142
Barkly	65-69	62
Barkly	70-74	19
Barkly	75+	6
Daly - Tiwi - West Arnhem	15-19	128
Daly - Tiwi - West Arnhem	20-24	354
Daly - Tiwi - West Arnhem	25-29	530
Daly - Tiwi - West Arnhem	30-34	557
Daly - Tiwi - West Arnhem	35-39	457
Daly - Tiwi - West Arnhem	40-44	491
Daly - Tiwi - West Arnhem	45-49	505
Daly - Tiwi - West Arnhem	50-54	507
Daly - Tiwi - West Arnhem	55-59	420
Daly - Tiwi - West Arnhem	60-64	307
Daly - Tiwi - West Arnhem	65-69	113
Daly - Tiwi - West Arnhem	70-74	40
Daly - Tiwi - West Arnhem	75+	23
East Arnhem	15-19	130
East Arnhem	20-24	259
East Arnhem	25-29	452
East Arnhem	30-34	589
East Arnhem	35-39	572
East Arnhem	40-44	590
East Arnhem	45-49	523
East Arnhem	50-54	514
East Arnhem	55-59	430
East Arnhem	60-64	255
East Arnhem	65-69	113
East Arnhem	70-74	25
East Arnhem	75+	12
Katherine	15-19	304
Katherine	20-24	637
Katherine	25-29	938
Katherine	30-34	851
Katherine	35-39	687
Katherine	40-44	638
Katherine	45-49	707
Katherine	50-54	703
Katherine	55-59	606
Katherine	60-64	379
Katherine	65-69	200
Katherine	70-74	71
Katherine	75+	36
Migratory - Offshore - Shipping (NT)	20-24	3
Migratory - Offshore - Shipping (NT)	25-29	4
Migratory - Offshore - Shipping (NT)	30-34	21
Migratory - Offshore - Shipping (NT)	35-39	4
Migratory - Offshore - Shipping (NT)	40-44	13
Migratory - Offshore - Shipping (NT)	45-49	9
Migratory - Offshore - Shipping (NT)	50-54	15
Migratory - Offshore - Shipping (NT)	55-59	13
Migratory - Offshore - Shipping (NT)	60-64	3
Migratory - Offshore - Shipping (NT)	65-69	3
No usual address (NT)	15-19	110
No usual address (NT)	20-24	266
No usual address (NT)	25-29	516
No usual address (NT)	30-34	495
No usual address (NT)	35-39	427
No usual address (NT)	40-44	413
No usual address (NT)	45-49	389
No usual address (NT)	50-54	372
No usual address (NT)	55-59	324
No usual address (NT)	60-64	221
No usual address (NT)	65-69	98
No usual address (NT)	70-74	29
No usual address (NT)	75+	20
Belconnen	15-19	1966
Belconnen	20-24	3202
Belconnen	25-29	3335
Belconnen	30-34	3413
Belconnen	35-39	3265
Belconnen	40-44	3172
Belconnen	45-49	2914
Belconnen	50-54	2618
Belconnen	55-59	2046
Belconnen	60-64	1462
Belconnen	65-69	656
Belconnen	70-74	229
Belconnen	75+	87
Canberra East	15-19	389
Canberra East	20-24	1152
Canberra East	25-29	1695
Canberra East	30-34	1987
Canberra East	35-39	1896
Canberra East	40-44	1919
Canberra East	45-49	1992
Canberra East	50-54	1725
Canberra East	55-59	1245
Canberra East	60-64	648
Canberra East	65-69	245
Canberra East	70-74	47
Canberra East	75+	27
Gungahlin	15-19	1345
Gungahlin	20-24	1695
Gungahlin	25-29	1810
Gungahlin	30-34	1811
Gungahlin	35-39	1567
Gungahlin	40-44	1548
Gungahlin	45-49	1420
Gungahlin	50-54	1071
Gungahlin	55-59	862
Gungahlin	60-64	534
Gungahlin	65-69	271
Gungahlin	70-74	105
Gungahlin	75+	45
North Canberra	15-19	2427
North Canberra	20-24	6831
North Canberra	25-29	8317
North Canberra	30-34	9200
North Canberra	35-39	8429
North Canberra	40-44	8035
North Canberra	45-49	7691
North Canberra	50-54	6839
North Canberra	55-59	5144
North Canberra	60-64	2810
North Canberra	65-69	1165
North Canberra	70-74	326
North Canberra	75+	147
South Canberra	15-19	1825
South Canberra	20-24	4182
South Canberra	25-29	5965
South Canberra	30-34	6483
South Canberra	35-39	5982
South Canberra	40-44	5796
South Canberra	45-49	5688
South Canberra	50-54	5041
South Canberra	55-59	3911
South Canberra	60-64	2503
South Canberra	65-69	1224
South Canberra	70-74	341
South Canberra	75+	174
Tuggeranong	15-19	1765
Tuggeranong	20-24	1840
Tuggeranong	25-29	1900
Tuggeranong	30-34	2130
Tuggeranong	35-39	1923
Tuggeranong	40-44	2013
Tuggeranong	45-49	1994
Tuggeranong	50-54	1952
Tuggeranong	55-59	1606
Tuggeranong	60-64	981
Tuggeranong	65-69	413
Tuggeranong	70-74	138
Tuggeranong	75+	53
Weston Creek	15-19	389
Weston Creek	20-24	411
Weston Creek	25-29	413
Weston Creek	30-34	458
Weston Creek	35-39	495
Weston Creek	40-44	466
Weston Creek	45-49	417
Weston Creek	50-54	362
Weston Creek	55-59	316
Weston Creek	60-64	226
Weston Creek	65-69	149
Weston Creek	70-74	69
Weston Creek	75+	25
Woden Valley	15-19	1034
Woden Valley	20-24	2151
Woden Valley	25-29	2764
Woden Valley	30-34	3012
Woden Valley	35-39	2710
Woden Valley	40-44	2568
Woden Valley	45-49	2562
Woden Valley	50-54	2326
Woden Valley	55-59	1953
Woden Valley	60-64	1138
Woden Valley	65-69	529
Woden Valley	70-74	174
Woden Valley	75+	100
Molonglo	15-19	27
Molonglo	20-24	45
Molonglo	25-29	44
Molonglo	30-34	41
Molonglo	35-39	45
Molonglo	40-44	34
Molonglo	45-49	26
Molonglo	50-54	20
Molonglo	55-59	25
Molonglo	60-64	6
Molonglo	65-69	13
Molonglo	70-74	5
Urriarra - Namadgi	15-19	22
Urriarra - Namadgi	20-24	51
Urriarra - Namadgi	25-29	48
Urriarra - Namadgi	30-34	58
Urriarra - Namadgi	35-39	42
Urriarra - Namadgi	40-44	44
Urriarra - Namadgi	45-49	53
Urriarra - Namadgi	50-54	83
Urriarra - Namadgi	55-59	40
Urriarra - Namadgi	60-64	25
Urriarra - Namadgi	65-69	15
Urriarra - Namadgi	70-74	3
No usual address (ACT)	15-19	410
No usual address (ACT)	20-24	847
No usual address (ACT)	25-29	895
No usual address (ACT)	30-34	789
No usual address (ACT)	35-39	723
No usual address (ACT)	40-44	698
No usual address (ACT)	45-49	690
No usual address (ACT)	50-54	587
No usual address (ACT)	55-59	516
No usual address (ACT)	60-64	385
No usual address (ACT)	65-69	199
No usual address (ACT)	70-74	53
No usual address (ACT)	75+	32
Christmas Island	15-19	9
Christmas Island	20-24	58
Christmas Island	25-29	97
Christmas Island	30-34	105
Christmas Island	35-39	108
Christmas Island	40-44	97
Christmas Island	45-49	115
Christmas Island	50-54	127
Christmas Island	55-59	93
Christmas Island	60-64	90
Christmas Island	65-69	76
Christmas Island	70-74	13
Christmas Island	75+	5
Cocos (Keeling) Islands	15-19	7
Cocos (Keeling) Islands	20-24	19
Cocos (Keeling) Islands	25-29	9
Cocos (Keeling) Islands	30-34	36
Cocos (Keeling) Islands	35-39	25
Cocos (Keeling) Islands	40-44	26
Cocos (Keeling) Islands	45-49	20
Cocos (Keeling) Islands	50-54	30
Cocos (Keeling) Islands	55-59	36
Cocos (Keeling) Islands	60-64	21
Cocos (Keeling) Islands	65-69	8
Cocos (Keeling) Islands	70-74	3
Jervis Bay	15-19	11
Jervis Bay	20-24	55
Jervis Bay	25-29	64
Jervis Bay	30-34	52
Jervis Bay	35-39	53
Jervis Bay	40-44	50
Jervis Bay	45-49	43
Jervis Bay	50-54	47
Jervis Bay	55-59	59
Jervis Bay	60-64	26
Jervis Bay	65-69	12
Jervis Bay	70-74	3
Norfolk Island	15-19	46
Norfolk Island	20-24	32
Norfolk Island	25-29	49
Norfolk Island	30-34	56
Norfolk Island	35-39	104
Norfolk Island	40-44	99
Norfolk Island	45-49	107
Norfolk Island	50-54	124
Norfolk Island	55-59	130
Norfolk Island	60-64	97
Norfolk Island	65-69	71
Norfolk Island	70-74	34
Norfolk Island	75+	33
No usual address (OT)	20-24	7
No usual address (OT)	25-29	16
No usual address (OT)	30-34	17
No usual address (OT)	35-39	11
No usual address (OT)	40-44	16
No usual address (OT)	45-49	19
No usual address (OT)	50-54	18
No usual address (OT)	55-59	12
No usual address (OT)	60-64	3
No usual address (OT)	65-69	3
