SA3_NAME16	CountryOfBirth	EmploymentStatus	workers
Adelaide City	FJI	Owner managers of unincorporated enterprises	7
Adelaide City	MKD	Employee	23
Adelaide City	MKD	Owner managers of incorporated enterprises	3
Adelaide City	DEU	Employee	493
Adelaide City	DEU	Owner managers of incorporated enterprises	15
Adelaide City	DEU	Owner managers of unincorporated enterprises	18
Adelaide City	DEU	Status in employment not stated	9
Adelaide City	GRC	Contributing family workers	9
Adelaide City	GRC	Employee	254
Adelaide City	GRC	Owner managers of incorporated enterprises	41
Adelaide City	GRC	Owner managers of unincorporated enterprises	17
Adelaide City	GRC	Status in employment not stated	7
Adelaide City	HKG	Contributing family workers	3
Adelaide City	HKG	Employee	518
Adelaide City	HKG	Owner managers of incorporated enterprises	26
Adelaide City	HKG	Owner managers of unincorporated enterprises	10
Adelaide City	HKG	Status in employment not stated	3
Adelaide City	IND	Contributing family workers	15
Adelaide City	IND	Employee	3007
Adelaide City	IND	Owner managers of incorporated enterprises	81
Adelaide City	IND	Owner managers of unincorporated enterprises	53
Adelaide City	IND	Status in employment not stated	28
Adelaide City	IDN	Employee	205
Adelaide City	IDN	Owner managers of unincorporated enterprises	3
Adelaide City	IDN	Status in employment not stated	3
Adelaide City	IRN	Contributing family workers	7
Adelaide City	IRN	Employee	364
Adelaide City	IRN	Owner managers of incorporated enterprises	19
Adelaide City	IRN	Owner managers of unincorporated enterprises	16
Adelaide City	IRQ	Contributing family workers	5
Adelaide City	IRQ	Employee	63
Adelaide City	IRQ	Owner managers of incorporated enterprises	3
Adelaide City	IRL	Employee	333
Adelaide City	IRL	Owner managers of incorporated enterprises	12
Adelaide City	IRL	Owner managers of unincorporated enterprises	8
Adelaide City	ITA	Contributing family workers	13
Adelaide City	ITA	Employee	603
Adelaide City	ITA	Owner managers of incorporated enterprises	57
Adelaide City	ITA	Owner managers of unincorporated enterprises	45
Adelaide City	ITA	Status in employment not stated	12
Adelaide City	JPN	Employee	190
Adelaide City	JPN	Owner managers of incorporated enterprises	9
Adelaide City	JPN	Owner managers of unincorporated enterprises	11
Adelaide City	LBN	Employee	61
Adelaide City	LBN	Owner managers of incorporated enterprises	14
Adelaide City	LBN	Owner managers of unincorporated enterprises	4
Adelaide City	MYS	Contributing family workers	11
Adelaide City	MYS	Employee	1212
Adelaide City	MYS	Owner managers of incorporated enterprises	62
Adelaide City	MYS	Owner managers of unincorporated enterprises	32
Adelaide City	MYS	Status in employment not stated	3
Adelaide City	MLT	Employee	55
Adelaide City	MLT	Owner managers of incorporated enterprises	4
Adelaide City	MLT	Owner managers of unincorporated enterprises	3
Adelaide City	NLD	Employee	253
Adelaide City	NLD	Owner managers of incorporated enterprises	16
Adelaide City	NLD	Owner managers of unincorporated enterprises	3
Adelaide City	NZL	Contributing family workers	3
Adelaide City	NZL	Employee	1148
Adelaide City	NZL	Owner managers of incorporated enterprises	52
Adelaide City	NZL	Owner managers of unincorporated enterprises	35
Adelaide City	NZL	Status in employment not stated	11
Adelaide City	PAK	Employee	248
Adelaide City	PAK	Owner managers of incorporated enterprises	11
Adelaide City	PAK	Owner managers of unincorporated enterprises	5
Adelaide City	PHL	Contributing family workers	3
Adelaide City	PHL	Employee	1397
Adelaide City	PHL	Owner managers of incorporated enterprises	3
Adelaide City	PHL	Owner managers of unincorporated enterprises	7
Adelaide City	PHL	Status in employment not stated	10
Adelaide City	POL	Contributing family workers	3
Adelaide City	POL	Employee	422
Adelaide City	POL	Owner managers of incorporated enterprises	15
Adelaide City	POL	Owner managers of unincorporated enterprises	11
Adelaide City	POL	Status in employment not stated	3
Adelaide City	SGP	Contributing family workers	3
Adelaide City	SGP	Employee	338
Adelaide City	SGP	Owner managers of incorporated enterprises	6
Adelaide City	SGP	Owner managers of unincorporated enterprises	10
Adelaide City	ZAF	Employee	735
Adelaide City	ZAF	Owner managers of incorporated enterprises	22
Adelaide City	ZAF	Owner managers of unincorporated enterprises	18
Adelaide City	ZAF	Status in employment not stated	4
Adelaide City	KOR	Contributing family workers	18
Adelaide City	KOR	Employee	416
Adelaide City	KOR	Owner managers of incorporated enterprises	48
Adelaide City	KOR	Owner managers of unincorporated enterprises	29
Adelaide City	KOR	Status in employment not stated	8
Adelaide City	LKA	Contributing family workers	3
Adelaide City	LKA	Employee	467
Adelaide City	LKA	Owner managers of incorporated enterprises	8
Adelaide City	LKA	Owner managers of unincorporated enterprises	11
Adelaide City	LKA	Status in employment not stated	3
Adelaide City	THA	Contributing family workers	7
Adelaide City	THA	Employee	320
Adelaide City	THA	Owner managers of incorporated enterprises	13
Adelaide City	THA	Owner managers of unincorporated enterprises	8
Adelaide City	TUR	Employee	37
Adelaide City	TUR	Owner managers of incorporated enterprises	3
Adelaide City	GBR	Contributing family workers	21
Adelaide City	GBR	Employee	8010
Adelaide City	GBR	Owner managers of incorporated enterprises	237
Adelaide City	GBR	Owner managers of unincorporated enterprises	236
Adelaide City	GBR	Status in employment not stated	43
Adelaide City	USA	Employee	535
Adelaide City	USA	Owner managers of incorporated enterprises	17
Adelaide City	USA	Owner managers of unincorporated enterprises	5
Adelaide City	VNM	Contributing family workers	26
Adelaide City	VNM	Employee	981
Adelaide City	VNM	Owner managers of incorporated enterprises	46
Adelaide City	VNM	Owner managers of unincorporated enterprises	60
Adelaide City	VNM	Status in employment not stated	9
Adelaide City	ZWE	Employee	177
Adelaide City	ZWE	Owner managers of incorporated enterprises	3
Adelaide City	ZWE	Owner managers of unincorporated enterprises	5
Adelaide Hills		Contributing family workers	26
Adelaide Hills		Employee	539
Adelaide Hills		Owner managers of incorporated enterprises	54
Adelaide Hills		Owner managers of unincorporated enterprises	102
Adelaide Hills		Status in employment not stated	25
Adelaide Hills	AUS	Contributing family workers	476
Adelaide Hills	AUS	Employee	12263
Adelaide Hills	AUS	Owner managers of incorporated enterprises	1313
Adelaide Hills	AUS	Owner managers of unincorporated enterprises	2208
Adelaide Hills	AUS	Status in employment not stated	207
Adelaide Hills	CAN	Employee	31
Adelaide Hills	CAN	Owner managers of incorporated enterprises	10
Adelaide Hills	CAN	Owner managers of unincorporated enterprises	6
Adelaide Hills	CHN	Contributing family workers	5
Adelaide Hills	CHN	Employee	50
Adelaide Hills	CHN	Owner managers of incorporated enterprises	5
Adelaide Hills	CHN	Owner managers of unincorporated enterprises	8
Adelaide Hills	HRV	Employee	5
Adelaide Hills	EGY	Employee	3
Adelaide Hills	FJI	Employee	5
Adelaide Hills	DEU	Contributing family workers	4
Adelaide Hills	DEU	Employee	67
Adelaide Hills	DEU	Owner managers of incorporated enterprises	21
Adelaide Hills	DEU	Owner managers of unincorporated enterprises	25
Adelaide Hills	GRC	Contributing family workers	6
Adelaide Hills	GRC	Employee	4
Adelaide Hills	GRC	Owner managers of unincorporated enterprises	3
Adelaide Hills	HKG	Employee	10
Adelaide Hills	HKG	Owner managers of incorporated enterprises	7
Adelaide Hills	IND	Contributing family workers	3
Adelaide Hills	IND	Employee	167
Adelaide Hills	IND	Owner managers of incorporated enterprises	6
Adelaide Hills	IND	Owner managers of unincorporated enterprises	7
Adelaide Hills	IDN	Employee	30
Adelaide Hills	IRN	Employee	13
Adelaide Hills	IRL	Employee	31
Adelaide Hills	IRL	Owner managers of incorporated enterprises	6
Adelaide Hills	IRL	Owner managers of unincorporated enterprises	6
Adelaide Hills	ITA	Contributing family workers	8
Adelaide Hills	ITA	Employee	22
Adelaide Hills	ITA	Owner managers of incorporated enterprises	12
Adelaide Hills	ITA	Owner managers of unincorporated enterprises	11
Adelaide Hills	ITA	Status in employment not stated	3
Adelaide Hills	JPN	Employee	20
Adelaide Hills	JPN	Owner managers of unincorporated enterprises	10
Adelaide Hills	LBN	Owner managers of unincorporated enterprises	4
Adelaide Hills	MYS	Contributing family workers	4
Adelaide Hills	MYS	Employee	36
Adelaide Hills	MYS	Owner managers of incorporated enterprises	13
Adelaide Hills	MYS	Owner managers of unincorporated enterprises	7
Adelaide Hills	MLT	Employee	7
Adelaide Hills	NLD	Contributing family workers	4
Adelaide Hills	NLD	Employee	42
Adelaide Hills	NLD	Owner managers of incorporated enterprises	9
Adelaide Hills	NLD	Owner managers of unincorporated enterprises	26
Adelaide Hills	NLD	Status in employment not stated	3
Adelaide Hills	NZL	Contributing family workers	6
Adelaide Hills	NZL	Employee	150
Adelaide Hills	NZL	Owner managers of incorporated enterprises	23
Adelaide Hills	NZL	Owner managers of unincorporated enterprises	24
Adelaide Hills	NZL	Status in employment not stated	3
Adelaide Hills	PAK	Employee	7
Adelaide Hills	PHL	Employee	84
Adelaide Hills	PHL	Owner managers of unincorporated enterprises	10
Adelaide Hills	POL	Contributing family workers	3
Adelaide Hills	POL	Employee	20
Adelaide Hills	POL	Owner managers of incorporated enterprises	3
Adelaide Hills	POL	Owner managers of unincorporated enterprises	6
Adelaide Hills	SGP	Employee	5
Adelaide Hills	SGP	Owner managers of incorporated enterprises	4
Adelaide Hills	SGP	Owner managers of unincorporated enterprises	4
Adelaide Hills	ZAF	Contributing family workers	3
Adelaide Hills	ZAF	Employee	104
Adelaide Hills	ZAF	Owner managers of incorporated enterprises	15
Adelaide Hills	ZAF	Owner managers of unincorporated enterprises	29
Adelaide Hills	KOR	Contributing family workers	3
Adelaide Hills	KOR	Employee	16
Adelaide Hills	KOR	Owner managers of unincorporated enterprises	4
Adelaide Hills	LKA	Employee	50
Adelaide Hills	LKA	Owner managers of unincorporated enterprises	4
Adelaide Hills	THA	Employee	25
Adelaide Hills	THA	Owner managers of unincorporated enterprises	3
Adelaide Hills	GBR	Contributing family workers	60
Adelaide Hills	GBR	Employee	979
Adelaide Hills	GBR	Owner managers of incorporated enterprises	170
Adelaide Hills	GBR	Owner managers of unincorporated enterprises	255
Adelaide Hills	GBR	Status in employment not stated	9
Adelaide Hills	USA	Employee	61
Adelaide Hills	USA	Owner managers of incorporated enterprises	9
Adelaide Hills	USA	Owner managers of unincorporated enterprises	14
Adelaide Hills	VNM	Employee	67
Adelaide Hills	VNM	Owner managers of unincorporated enterprises	4
Adelaide Hills	VNM	Status in employment not stated	3
Adelaide Hills	ZWE	Employee	12
Adelaide Hills	ZWE	Owner managers of unincorporated enterprises	3
Burnside		Contributing family workers	17
Burnside		Employee	552
Burnside		Owner managers of incorporated enterprises	56
Burnside		Owner managers of unincorporated enterprises	71
Burnside		Status in employment not stated	19
Burnside	AUS	Contributing family workers	155
Burnside	AUS	Employee	10098
Burnside	AUS	Owner managers of incorporated enterprises	985
Burnside	AUS	Owner managers of unincorporated enterprises	1040
Burnside	AUS	Status in employment not stated	99
Burnside	CAN	Employee	33
Burnside	CAN	Owner managers of incorporated enterprises	3
Burnside	CAN	Owner managers of unincorporated enterprises	8
Burnside	CHN	Contributing family workers	22
Burnside	CHN	Employee	224
Burnside	CHN	Owner managers of incorporated enterprises	59
Burnside	CHN	Owner managers of unincorporated enterprises	29
Burnside	HRV	Employee	10
Burnside	EGY	Employee	10
Burnside	EGY	Owner managers of unincorporated enterprises	3
Burnside	FJI	Employee	10
Burnside	DEU	Employee	66
Burnside	DEU	Owner managers of incorporated enterprises	10
Burnside	DEU	Owner managers of unincorporated enterprises	15
Burnside	GRC	Employee	28
Burnside	GRC	Owner managers of unincorporated enterprises	12
Burnside	HKG	Employee	37
Burnside	HKG	Owner managers of unincorporated enterprises	4
Burnside	IND	Contributing family workers	3
Burnside	IND	Employee	382
Burnside	IND	Owner managers of incorporated enterprises	22
Burnside	IND	Owner managers of unincorporated enterprises	23
Burnside	IDN	Employee	24
Burnside	IRN	Employee	46
Burnside	IRN	Owner managers of incorporated enterprises	4
Burnside	IRN	Owner managers of unincorporated enterprises	13
Burnside	IRQ	Employee	7
Burnside	IRL	Employee	29
Burnside	IRL	Owner managers of incorporated enterprises	4
Burnside	IRL	Owner managers of unincorporated enterprises	4
Burnside	ITA	Contributing family workers	6
Burnside	ITA	Employee	79
Burnside	ITA	Owner managers of incorporated enterprises	21
Burnside	ITA	Owner managers of unincorporated enterprises	27
Burnside	JPN	Employee	31
Burnside	JPN	Owner managers of unincorporated enterprises	3
Burnside	LBN	Employee	13
Burnside	LBN	Owner managers of incorporated enterprises	8
Burnside	LBN	Owner managers of unincorporated enterprises	4
Burnside	MYS	Contributing family workers	6
Burnside	MYS	Employee	113
Burnside	MYS	Owner managers of incorporated enterprises	20
Burnside	MYS	Owner managers of unincorporated enterprises	20
Burnside	MLT	Employee	6
Burnside	MLT	Status in employment not stated	3
Burnside	NLD	Contributing family workers	3
Burnside	NLD	Employee	26
Burnside	NLD	Owner managers of incorporated enterprises	10
Burnside	NLD	Owner managers of unincorporated enterprises	3
Burnside	NZL	Contributing family workers	3
Burnside	NZL	Employee	139
Burnside	NZL	Owner managers of incorporated enterprises	16
Burnside	NZL	Owner managers of unincorporated enterprises	15
Burnside	PAK	Employee	16
Burnside	PHL	Employee	119
Burnside	PHL	Owner managers of incorporated enterprises	3
Burnside	PHL	Owner managers of unincorporated enterprises	3
Burnside	POL	Employee	31
Burnside	POL	Owner managers of incorporated enterprises	3
Burnside	POL	Owner managers of unincorporated enterprises	9
Burnside	SGP	Contributing family workers	4
Burnside	SGP	Employee	38
Burnside	SGP	Owner managers of incorporated enterprises	3
Burnside	SGP	Owner managers of unincorporated enterprises	5
Burnside	ZAF	Employee	107
Burnside	ZAF	Owner managers of incorporated enterprises	5
Burnside	ZAF	Owner managers of unincorporated enterprises	10
Burnside	KOR	Contributing family workers	14
Burnside	KOR	Employee	60
Burnside	KOR	Owner managers of incorporated enterprises	6
Burnside	KOR	Owner managers of unincorporated enterprises	14
Burnside	LKA	Contributing family workers	4
Burnside	LKA	Employee	55
Burnside	LKA	Owner managers of incorporated enterprises	3
Burnside	LKA	Owner managers of unincorporated enterprises	4
Burnside	THA	Employee	38
Burnside	THA	Owner managers of incorporated enterprises	4
Burnside	THA	Owner managers of unincorporated enterprises	8
Burnside	TUR	Employee	5
Burnside	GBR	Contributing family workers	13
Burnside	GBR	Employee	960
Burnside	GBR	Owner managers of incorporated enterprises	94
Burnside	GBR	Owner managers of unincorporated enterprises	102
Burnside	USA	Contributing family workers	3
Burnside	USA	Employee	49
Burnside	USA	Owner managers of incorporated enterprises	7
Burnside	USA	Owner managers of unincorporated enterprises	7
Burnside	VNM	Contributing family workers	3
Burnside	VNM	Employee	71
Burnside	VNM	Owner managers of incorporated enterprises	12
Burnside	VNM	Owner managers of unincorporated enterprises	10
Burnside	ZWE	Employee	33
Campbelltown (SA)		Contributing family workers	10
