SA3_NAME16	Occupation	OccupationSubtype	Sex	workers
Inverell - Tenterfield	Managers	Hospitality retail and service managers	M	254
Inverell - Tenterfield	Managers	Managers nfd	F	9
Inverell - Tenterfield	Managers	Managers nfd	M	14
Inverell - Tenterfield	Managers	Specialist managers	F	157
Inverell - Tenterfield	Managers	Specialist managers	M	270
Inverell - Tenterfield	Professionals	Arts and media professionals	F	22
Inverell - Tenterfield	Professionals	Arts and media professionals	M	11
Inverell - Tenterfield	Professionals	Business human resource and marketing professionals	F	141
Inverell - Tenterfield	Professionals	Business human resource and marketing professionals	M	120
Inverell - Tenterfield	Professionals	Design engineering science and transport professionals	F	52
Inverell - Tenterfield	Professionals	Design engineering science and transport professionals	M	96
Inverell - Tenterfield	Professionals	Education professionals	F	495
Inverell - Tenterfield	Professionals	Education professionals	M	150
Inverell - Tenterfield	Professionals	Health professionals	F	397
Inverell - Tenterfield	Professionals	Health professionals	M	83
Inverell - Tenterfield	Professionals	Information and Communication Technology ICT professionals	F	4
Inverell - Tenterfield	Professionals	Information and Communication Technology ICT professionals	M	20
Inverell - Tenterfield	Professionals	Legal social and welfare professionals	F	92
Inverell - Tenterfield	Professionals	Legal social and welfare professionals	M	57
Inverell - Tenterfield	Professionals	Professionals nfd	F	3
Inverell - Tenterfield	Sales workers	Sales assistants and salespersons	F	627
Inverell - Tenterfield	Sales workers	Sales assistants and salespersons	M	312
Inverell - Tenterfield	Sales workers	Sales representatives and agents	F	58
Inverell - Tenterfield	Sales workers	Sales representatives and agents	M	80
Inverell - Tenterfield	Sales workers	Sales support workers	F	110
Inverell - Tenterfield	Sales workers	Sales support workers	M	14
Inverell - Tenterfield	Technicians and trades workers	Automotive and engineering trades workers	F	4
Inverell - Tenterfield	Technicians and trades workers	Automotive and engineering trades workers	M	454
Inverell - Tenterfield	Technicians and trades workers	Construction trades workers	F	9
Inverell - Tenterfield	Technicians and trades workers	Construction trades workers	M	212
Inverell - Tenterfield	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	178
Inverell - Tenterfield	Technicians and trades workers	Engineering ICT and science technicians	F	49
Inverell - Tenterfield	Technicians and trades workers	Engineering ICT and science technicians	M	88
Inverell - Tenterfield	Technicians and trades workers	Food trades workers	F	87
Inverell - Tenterfield	Technicians and trades workers	Food trades workers	M	125
Inverell - Tenterfield	Technicians and trades workers	Other technicians and trades workers	F	102
Inverell - Tenterfield	Technicians and trades workers	Other technicians and trades workers	M	64
Inverell - Tenterfield	Technicians and trades workers	Skilled animal and horticultural workers	F	51
Inverell - Tenterfield	Technicians and trades workers	Skilled animal and horticultural workers	M	111
Inverell - Tenterfield	Technicians and trades workers	Technicians and trades workers nfd	M	12
Moree - Narrabri			F	74
Moree - Narrabri			M	134
Moree - Narrabri	Clerical and administrative workers	Clerical and administrative workers nfd	F	6
Moree - Narrabri	Clerical and administrative workers	Clerical and office support workers	F	34
Moree - Narrabri	Clerical and administrative workers	Clerical and office support workers	M	27
Moree - Narrabri	Clerical and administrative workers	General clerical workers	F	286
Moree - Narrabri	Clerical and administrative workers	General clerical workers	M	19
Moree - Narrabri	Clerical and administrative workers	Inquiry clerks and receptionists	F	135
Moree - Narrabri	Clerical and administrative workers	Inquiry clerks and receptionists	M	11
Moree - Narrabri	Clerical and administrative workers	Numerical clerks	F	264
Moree - Narrabri	Clerical and administrative workers	Numerical clerks	M	20
Moree - Narrabri	Clerical and administrative workers	Office managers and program administrators	F	191
Moree - Narrabri	Clerical and administrative workers	Office managers and program administrators	M	25
Moree - Narrabri	Clerical and administrative workers	Other clerical and administrative workers	F	73
Moree - Narrabri	Clerical and administrative workers	Other clerical and administrative workers	M	59
Moree - Narrabri	Clerical and administrative workers	Personal assistants and secretaries	F	116
Moree - Narrabri	Community and personal service workers	Carers and aides	F	456
Moree - Narrabri	Community and personal service workers	Carers and aides	M	39
Moree - Narrabri	Community and personal service workers	Health and welfare support workers	F	120
Moree - Narrabri	Community and personal service workers	Health and welfare support workers	M	30
Moree - Narrabri	Community and personal service workers	Hospitality workers	F	135
Moree - Narrabri	Community and personal service workers	Hospitality workers	M	38
Moree - Narrabri	Community and personal service workers	Protective service workers	F	34
Moree - Narrabri	Community and personal service workers	Protective service workers	M	103
Moree - Narrabri	Community and personal service workers	Sports and personal service workers	F	67
Moree - Narrabri	Community and personal service workers	Sports and personal service workers	M	17
Moree - Narrabri	Labourers	Cleaners and laundry workers	F	212
Moree - Narrabri	Labourers	Cleaners and laundry workers	M	63
Moree - Narrabri	Labourers	Construction and mining labourers	F	4
Moree - Narrabri	Labourers	Construction and mining labourers	M	93
Moree - Narrabri	Labourers	Factory process workers	F	36
Moree - Narrabri	Labourers	Factory process workers	M	60
Moree - Narrabri	Labourers	Farm forestry and garden workers	F	82
Moree - Narrabri	Labourers	Farm forestry and garden workers	M	435
Moree - Narrabri	Labourers	Food preparation assistants	F	79
Moree - Narrabri	Labourers	Food preparation assistants	M	41
Moree - Narrabri	Labourers	Labourers nfd	M	48
Moree - Narrabri	Labourers	Other labourers	F	35
Moree - Narrabri	Labourers	Other labourers	M	139
Moree - Narrabri	Machinery operators and drivers	Machine and stationary plant operators	F	21
Moree - Narrabri	Machinery operators and drivers	Machine and stationary plant operators	M	288
Moree - Narrabri	Machinery operators and drivers	Machinery operators and drivers nfd	M	14
Moree - Narrabri	Machinery operators and drivers	Mobile plant operators	F	27
Moree - Narrabri	Machinery operators and drivers	Mobile plant operators	M	359
Moree - Narrabri	Machinery operators and drivers	Road and rail drivers	F	40
Moree - Narrabri	Machinery operators and drivers	Road and rail drivers	M	342
Moree - Narrabri	Machinery operators and drivers	Storepersons	M	47
Moree - Narrabri	Managers	Chief executives general managers and legislators	F	28
Moree - Narrabri	Managers	Chief executives general managers and legislators	M	53
Moree - Narrabri	Managers	Farmers and farm managers	F	334
Moree - Narrabri	Managers	Farmers and farm managers	M	1002
Moree - Narrabri	Managers	Hospitality retail and service managers	F	211
Moree - Narrabri	Managers	Hospitality retail and service managers	M	213
Moree - Narrabri	Managers	Managers nfd	F	11
Moree - Narrabri	Managers	Managers nfd	M	20
Moree - Narrabri	Managers	Specialist managers	F	129
Moree - Narrabri	Managers	Specialist managers	M	241
Moree - Narrabri	Professionals	Arts and media professionals	F	15
Moree - Narrabri	Professionals	Arts and media professionals	M	14
Moree - Narrabri	Professionals	Business human resource and marketing professionals	F	166
Moree - Narrabri	Professionals	Business human resource and marketing professionals	M	133
Moree - Narrabri	Professionals	Design engineering science and transport professionals	F	88
Moree - Narrabri	Professionals	Design engineering science and transport professionals	M	183
Moree - Narrabri	Professionals	Education professionals	F	417
Moree - Narrabri	Professionals	Education professionals	M	76
Moree - Narrabri	Professionals	Health professionals	F	295
Moree - Narrabri	Professionals	Health professionals	M	59
Moree - Narrabri	Professionals	Information and Communication Technology ICT professionals	F	3
Moree - Narrabri	Professionals	Information and Communication Technology ICT professionals	M	9
Moree - Narrabri	Professionals	Legal social and welfare professionals	F	85
Moree - Narrabri	Professionals	Legal social and welfare professionals	M	49
Moree - Narrabri	Professionals	Professionals nfd	F	3
Moree - Narrabri	Professionals	Professionals nfd	M	7
Moree - Narrabri	Sales workers	Sales assistants and salespersons	F	444
Moree - Narrabri	Sales workers	Sales assistants and salespersons	M	244
Moree - Narrabri	Sales workers	Sales representatives and agents	F	27
Moree - Narrabri	Sales workers	Sales representatives and agents	M	62
Moree - Narrabri	Sales workers	Sales support workers	F	69
Moree - Narrabri	Sales workers	Sales support workers	M	24
Moree - Narrabri	Technicians and trades workers	Automotive and engineering trades workers	F	9
Moree - Narrabri	Technicians and trades workers	Automotive and engineering trades workers	M	524
Moree - Narrabri	Technicians and trades workers	Construction trades workers	M	142
Moree - Narrabri	Technicians and trades workers	Electrotechnology and telecommunications trades workers	M	173
Moree - Narrabri	Technicians and trades workers	Engineering ICT and science technicians	F	65
Moree - Narrabri	Technicians and trades workers	Engineering ICT and science technicians	M	117
Moree - Narrabri	Technicians and trades workers	Food trades workers	F	58
Moree - Narrabri	Technicians and trades workers	Food trades workers	M	71
Moree - Narrabri	Technicians and trades workers	Other technicians and trades workers	F	68
