SA3_NAME16	Age	LabourForceStatus	Sex	workers
Warrnambool	50-54	Employed (part-time)	F	644
Warrnambool	50-54	Employed (part-time)	M	144
Warrnambool	55-59		F	16
Warrnambool	55-59		M	17
Warrnambool	55-59	Employed (away from work)	F	50
Warrnambool	55-59	Employed (away from work)	M	56
Warrnambool	55-59	Employed (full-time)	F	530
Warrnambool	55-59	Employed (full-time)	M	837
Warrnambool	55-59	Employed (part-time)	F	600
Warrnambool	55-59	Employed (part-time)	M	199
Warrnambool	60-64		F	18
Warrnambool	60-64		M	25
Warrnambool	60-64	Employed (away from work)	F	43
Warrnambool	60-64	Employed (away from work)	M	56
Warrnambool	60-64	Employed (full-time)	F	235
Warrnambool	60-64	Employed (full-time)	M	588
Warrnambool	60-64	Employed (part-time)	F	415
Warrnambool	60-64	Employed (part-time)	M	252
Warrnambool	65-69		F	13
Warrnambool	65-69		M	3
Warrnambool	65-69	Employed (away from work)	F	27
Warrnambool	65-69	Employed (away from work)	M	24
Warrnambool	65-69	Employed (full-time)	F	81
Warrnambool	65-69	Employed (full-time)	M	229
Warrnambool	65-69	Employed (part-time)	F	182
Warrnambool	65-69	Employed (part-time)	M	153
Warrnambool	70-74		F	8
Warrnambool	70-74		M	3
Warrnambool	70-74	Employed (away from work)	F	5
Warrnambool	70-74	Employed (away from work)	M	13
Warrnambool	70-74	Employed (full-time)	F	19
Warrnambool	70-74	Employed (full-time)	M	73
Warrnambool	70-74	Employed (part-time)	F	51
Warrnambool	70-74	Employed (part-time)	M	74
Warrnambool	75+		F	7
Warrnambool	75+		M	14
Warrnambool	75+	Employed (away from work)	F	8
Warrnambool	75+	Employed (away from work)	M	11
Warrnambool	75+	Employed (full-time)	F	24
Warrnambool	75+	Employed (full-time)	M	55
Warrnambool	75+	Employed (part-time)	F	37
Warrnambool	75+	Employed (part-time)	M	62
Migratory - Offshore - Shipping (Vic.)	20-24	Employed (full-time)	M	5
Migratory - Offshore - Shipping (Vic.)	25-29	Employed (full-time)	M	3
Migratory - Offshore - Shipping (Vic.)	30-34	Employed (full-time)	M	10
Migratory - Offshore - Shipping (Vic.)	35-39	Employed (away from work)	M	3
Migratory - Offshore - Shipping (Vic.)	35-39	Employed (full-time)	M	11
Migratory - Offshore - Shipping (Vic.)	40-44	Employed (full-time)	M	23
Migratory - Offshore - Shipping (Vic.)	40-44	Employed (part-time)	M	3
Migratory - Offshore - Shipping (Vic.)	45-49	Employed (away from work)	M	3
Migratory - Offshore - Shipping (Vic.)	45-49	Employed (full-time)	M	18
Migratory - Offshore - Shipping (Vic.)	50-54	Employed (away from work)	M	6
Migratory - Offshore - Shipping (Vic.)	50-54	Employed (full-time)	F	3
Migratory - Offshore - Shipping (Vic.)	50-54	Employed (full-time)	M	16
Migratory - Offshore - Shipping (Vic.)	50-54	Employed (part-time)	M	6
Migratory - Offshore - Shipping (Vic.)	55-59	Employed (away from work)	M	9
Migratory - Offshore - Shipping (Vic.)	55-59	Employed (full-time)	M	16
Migratory - Offshore - Shipping (Vic.)	60-64	Employed (full-time)	M	8
No usual address (Vic.)	15-19		F	53
No usual address (Vic.)	15-19		M	124
No usual address (Vic.)	15-19	Employed (away from work)	F	63
No usual address (Vic.)	15-19	Employed (away from work)	M	129
No usual address (Vic.)	15-19	Employed (full-time)	F	70
No usual address (Vic.)	15-19	Employed (full-time)	M	2020
No usual address (Vic.)	15-19	Employed (part-time)	F	665
No usual address (Vic.)	15-19	Employed (part-time)	M	1290
No usual address (Vic.)	20-24		F	113
No usual address (Vic.)	20-24		M	282
No usual address (Vic.)	20-24	Employed (away from work)	F	162
No usual address (Vic.)	20-24	Employed (away from work)	M	296
No usual address (Vic.)	20-24	Employed (full-time)	F	587
No usual address (Vic.)	20-24	Employed (full-time)	M	6613
No usual address (Vic.)	20-24	Employed (part-time)	F	1614
No usual address (Vic.)	20-24	Employed (part-time)	M	2488
No usual address (Vic.)	25-29		F	113
No usual address (Vic.)	25-29		M	272
No usual address (Vic.)	25-29	Employed (away from work)	F	202
No usual address (Vic.)	25-29	Employed (away from work)	M	340
No usual address (Vic.)	25-29	Employed (full-time)	F	985
No usual address (Vic.)	25-29	Employed (full-time)	M	8175
No usual address (Vic.)	25-29	Employed (part-time)	F	1447
No usual address (Vic.)	25-29	Employed (part-time)	M	2298
No usual address (Vic.)	30-34		F	93
No usual address (Vic.)	30-34		M	262
No usual address (Vic.)	30-34	Employed (away from work)	F	262
No usual address (Vic.)	30-34	Employed (away from work)	M	350
No usual address (Vic.)	30-34	Employed (full-time)	F	892
No usual address (Vic.)	30-34	Employed (full-time)	M	7903
No usual address (Vic.)	30-34	Employed (part-time)	F	1514
No usual address (Vic.)	30-34	Employed (part-time)	M	2120
No usual address (Vic.)	35-39		F	90
No usual address (Vic.)	35-39		M	225
No usual address (Vic.)	35-39	Employed (away from work)	F	197
No usual address (Vic.)	35-39	Employed (away from work)	M	292
No usual address (Vic.)	35-39	Employed (full-time)	F	715
No usual address (Vic.)	35-39	Employed (full-time)	M	6989
No usual address (Vic.)	35-39	Employed (part-time)	F	1719
No usual address (Vic.)	35-39	Employed (part-time)	M	1893
No usual address (Vic.)	40-44		F	90
No usual address (Vic.)	40-44		M	216
No usual address (Vic.)	40-44	Employed (away from work)	F	154
No usual address (Vic.)	40-44	Employed (away from work)	M	297
No usual address (Vic.)	40-44	Employed (full-time)	F	917
No usual address (Vic.)	40-44	Employed (full-time)	M	7176
No usual address (Vic.)	40-44	Employed (part-time)	F	2080
No usual address (Vic.)	40-44	Employed (part-time)	M	2163
No usual address (Vic.)	45-49		F	99
No usual address (Vic.)	45-49		M	221
No usual address (Vic.)	45-49	Employed (away from work)	F	167
No usual address (Vic.)	45-49	Employed (away from work)	M	306
No usual address (Vic.)	45-49	Employed (full-time)	F	963
No usual address (Vic.)	45-49	Employed (full-time)	M	7102
No usual address (Vic.)	45-49	Employed (part-time)	F	2433
No usual address (Vic.)	45-49	Employed (part-time)	M	2347
No usual address (Vic.)	50-54		F	94
No usual address (Vic.)	50-54		M	183
No usual address (Vic.)	50-54	Employed (away from work)	F	194
No usual address (Vic.)	50-54	Employed (away from work)	M	365
No usual address (Vic.)	50-54	Employed (full-time)	F	938
No usual address (Vic.)	50-54	Employed (full-time)	M	6028
No usual address (Vic.)	50-54	Employed (part-time)	F	2325
No usual address (Vic.)	50-54	Employed (part-time)	M	2342
No usual address (Vic.)	55-59		F	78
No usual address (Vic.)	55-59		M	140
No usual address (Vic.)	55-59	Employed (away from work)	F	184
No usual address (Vic.)	55-59	Employed (away from work)	M	357
No usual address (Vic.)	55-59	Employed (full-time)	F	684
No usual address (Vic.)	55-59	Employed (full-time)	M	5068
No usual address (Vic.)	55-59	Employed (part-time)	F	2055
No usual address (Vic.)	55-59	Employed (part-time)	M	2485
No usual address (Vic.)	60-64		F	56
No usual address (Vic.)	60-64		M	113
No usual address (Vic.)	60-64	Employed (away from work)	F	151
No usual address (Vic.)	60-64	Employed (away from work)	M	312
No usual address (Vic.)	60-64	Employed (full-time)	F	329
No usual address (Vic.)	60-64	Employed (full-time)	M	2744
No usual address (Vic.)	60-64	Employed (part-time)	F	1521
No usual address (Vic.)	60-64	Employed (part-time)	M	2348
No usual address (Vic.)	65-69		F	38
No usual address (Vic.)	65-69		M	40
No usual address (Vic.)	65-69	Employed (away from work)	F	76
No usual address (Vic.)	65-69	Employed (away from work)	M	146
No usual address (Vic.)	65-69	Employed (full-time)	F	100
No usual address (Vic.)	65-69	Employed (full-time)	M	981
No usual address (Vic.)	65-69	Employed (part-time)	F	711
No usual address (Vic.)	65-69	Employed (part-time)	M	1331
No usual address (Vic.)	70-74		F	23
No usual address (Vic.)	70-74		M	45
No usual address (Vic.)	70-74	Employed (away from work)	F	36
No usual address (Vic.)	70-74	Employed (away from work)	M	71
No usual address (Vic.)	70-74	Employed (full-time)	F	30
No usual address (Vic.)	70-74	Employed (full-time)	M	259
No usual address (Vic.)	70-74	Employed (part-time)	F	255
No usual address (Vic.)	70-74	Employed (part-time)	M	534
No usual address (Vic.)	75+		F	20
No usual address (Vic.)	75+		M	44
No usual address (Vic.)	75+	Employed (away from work)	F	20
No usual address (Vic.)	75+	Employed (away from work)	M	36
No usual address (Vic.)	75+	Employed (full-time)	F	18
No usual address (Vic.)	75+	Employed (full-time)	M	118
No usual address (Vic.)	75+	Employed (part-time)	F	94
No usual address (Vic.)	75+	Employed (part-time)	M	259
Capalaba	15-19		F	17
Capalaba	15-19		M	14
Capalaba	15-19	Employed (away from work)	F	23
Capalaba	15-19	Employed (away from work)	M	9
Capalaba	15-19	Employed (full-time)	F	98
Capalaba	15-19	Employed (full-time)	M	195
Capalaba	15-19	Employed (part-time)	F	852
Capalaba	15-19	Employed (part-time)	M	570
Capalaba	20-24		F	15
Capalaba	20-24		M	21
Capalaba	20-24	Employed (away from work)	F	45
Capalaba	20-24	Employed (away from work)	M	15
Capalaba	20-24	Employed (full-time)	F	368
Capalaba	20-24	Employed (full-time)	M	560
Capalaba	20-24	Employed (part-time)	F	523
Capalaba	20-24	Employed (part-time)	M	433
Capalaba	25-29		F	13
Capalaba	25-29		M	15
Capalaba	25-29	Employed (away from work)	F	39
Capalaba	25-29	Employed (away from work)	M	16
Capalaba	25-29	Employed (full-time)	F	457
Capalaba	25-29	Employed (full-time)	M	700
Capalaba	25-29	Employed (part-time)	F	373
Capalaba	25-29	Employed (part-time)	M	192
Capalaba	30-34		F	16
Capalaba	30-34		M	24
Capalaba	30-34	Employed (away from work)	F	56
Capalaba	30-34	Employed (away from work)	M	12
Capalaba	30-34	Employed (full-time)	F	342
Capalaba	30-34	Employed (full-time)	M	760
Capalaba	30-34	Employed (part-time)	F	423
Capalaba	30-34	Employed (part-time)	M	124
Capalaba	35-39		F	18
Capalaba	35-39		M	19
Capalaba	35-39	Employed (away from work)	F	25
Capalaba	35-39	Employed (away from work)	M	14
Capalaba	35-39	Employed (full-time)	F	347
Capalaba	35-39	Employed (full-time)	M	677
Capalaba	35-39	Employed (part-time)	F	483
Capalaba	35-39	Employed (part-time)	M	133
Capalaba	40-44		F	20
Capalaba	40-44		M	13
Capalaba	40-44	Employed (away from work)	F	14
Capalaba	40-44	Employed (away from work)	M	12
Capalaba	40-44	Employed (full-time)	F	474
Capalaba	40-44	Employed (full-time)	M	727
Capalaba	40-44	Employed (part-time)	F	563
Capalaba	40-44	Employed (part-time)	M	131
Capalaba	45-49		F	6
Capalaba	45-49		M	14
Capalaba	45-49	Employed (away from work)	F	20
Capalaba	45-49	Employed (away from work)	M	19
Capalaba	45-49	Employed (full-time)	F	605
Capalaba	45-49	Employed (full-time)	M	730
Capalaba	45-49	Employed (part-time)	F	565
Capalaba	45-49	Employed (part-time)	M	133
Capalaba	50-54		F	8
Capalaba	50-54		M	19
Capalaba	50-54	Employed (away from work)	F	20
Capalaba	50-54	Employed (away from work)	M	20
Capalaba	50-54	Employed (full-time)	F	554
Capalaba	50-54	Employed (full-time)	M	707
Capalaba	50-54	Employed (part-time)	F	527
Capalaba	50-54	Employed (part-time)	M	154
Capalaba	55-59		F	10
Capalaba	55-59		M	4
Capalaba	55-59	Employed (away from work)	F	43
Capalaba	55-59	Employed (away from work)	M	16
Capalaba	55-59	Employed (full-time)	F	431
Capalaba	55-59	Employed (full-time)	M	618
Capalaba	55-59	Employed (part-time)	F	482
Capalaba	55-59	Employed (part-time)	M	153
Capalaba	60-64		F	4
Capalaba	60-64		M	6
Capalaba	60-64	Employed (away from work)	F	29
Capalaba	60-64	Employed (away from work)	M	26
Capalaba	60-64	Employed (full-time)	F	240
Capalaba	60-64	Employed (full-time)	M	378
Capalaba	60-64	Employed (part-time)	F	366
Capalaba	60-64	Employed (part-time)	M	169
Capalaba	65-69		F	4
Capalaba	65-69		M	4
Capalaba	65-69	Employed (away from work)	F	13
Capalaba	65-69	Employed (away from work)	M	12
Capalaba	65-69	Employed (full-time)	F	72
Capalaba	65-69	Employed (full-time)	M	151
Capalaba	65-69	Employed (part-time)	F	155
Capalaba	65-69	Employed (part-time)	M	121
Capalaba	70-74		F	3
Capalaba	70-74	Employed (away from work)	F	4
Capalaba	70-74	Employed (away from work)	M	3
Capalaba	70-74	Employed (full-time)	F	11
Capalaba	70-74	Employed (full-time)	M	43
Capalaba	70-74	Employed (part-time)	F	48
Capalaba	70-74	Employed (part-time)	M	64
Capalaba	75+		M	3
Capalaba	75+	Employed (away from work)	F	3
Capalaba	75+	Employed (away from work)	M	3
Capalaba	75+	Employed (full-time)	F	6
Capalaba	75+	Employed (full-time)	M	19
Capalaba	75+	Employed (part-time)	F	7
Capalaba	75+	Employed (part-time)	M	32
Cleveland - Stradbroke	15-19		F	14
Cleveland - Stradbroke	15-19		M	26
Cleveland - Stradbroke	15-19	Employed (away from work)	F	26
Cleveland - Stradbroke	15-19	Employed (away from work)	M	31
Cleveland - Stradbroke	15-19	Employed (full-time)	F	126
Cleveland - Stradbroke	15-19	Employed (full-time)	M	199
Cleveland - Stradbroke	15-19	Employed (part-time)	F	1058
Cleveland - Stradbroke	15-19	Employed (part-time)	M	732
Cleveland - Stradbroke	20-24		F	22
Cleveland - Stradbroke	20-24		M	22
Cleveland - Stradbroke	20-24	Employed (away from work)	F	32
Cleveland - Stradbroke	20-24	Employed (away from work)	M	15
Cleveland - Stradbroke	20-24	Employed (full-time)	F	427
Cleveland - Stradbroke	20-24	Employed (full-time)	M	544
Cleveland - Stradbroke	20-24	Employed (part-time)	F	601
Cleveland - Stradbroke	20-24	Employed (part-time)	M	393
Cleveland - Stradbroke	25-29		F	14
Cleveland - Stradbroke	25-29		M	22
Cleveland - Stradbroke	25-29	Employed (away from work)	F	63
Cleveland - Stradbroke	25-29	Employed (away from work)	M	18
Cleveland - Stradbroke	25-29	Employed (full-time)	F	556
Cleveland - Stradbroke	25-29	Employed (full-time)	M	714
Cleveland - Stradbroke	25-29	Employed (part-time)	F	380
Cleveland - Stradbroke	25-29	Employed (part-time)	M	185
Cleveland - Stradbroke	30-34		F	22
Cleveland - Stradbroke	30-34		M	20
Cleveland - Stradbroke	30-34	Employed (away from work)	F	78
Cleveland - Stradbroke	30-34	Employed (away from work)	M	22
Cleveland - Stradbroke	30-34	Employed (full-time)	F	507
Cleveland - Stradbroke	30-34	Employed (full-time)	M	764
Cleveland - Stradbroke	30-34	Employed (part-time)	F	549
Cleveland - Stradbroke	30-34	Employed (part-time)	M	135
Cleveland - Stradbroke	35-39		F	19
Cleveland - Stradbroke	35-39		M	18
Cleveland - Stradbroke	35-39	Employed (away from work)	F	56
Cleveland - Stradbroke	35-39	Employed (away from work)	M	17
Cleveland - Stradbroke	35-39	Employed (full-time)	F	474
Cleveland - Stradbroke	35-39	Employed (full-time)	M	686
Cleveland - Stradbroke	35-39	Employed (part-time)	F	613
Cleveland - Stradbroke	35-39	Employed (part-time)	M	158
Cleveland - Stradbroke	40-44		F	24
Cleveland - Stradbroke	40-44		M	16
Cleveland - Stradbroke	40-44	Employed (away from work)	F	42
Cleveland - Stradbroke	40-44	Employed (away from work)	M	23
Cleveland - Stradbroke	40-44	Employed (full-time)	F	715
Cleveland - Stradbroke	40-44	Employed (full-time)	M	853
Cleveland - Stradbroke	40-44	Employed (part-time)	F	780
Cleveland - Stradbroke	40-44	Employed (part-time)	M	123
Cleveland - Stradbroke	45-49		F	25
Cleveland - Stradbroke	45-49		M	19
Cleveland - Stradbroke	45-49	Employed (away from work)	F	36
Cleveland - Stradbroke	45-49	Employed (away from work)	M	26
Cleveland - Stradbroke	45-49	Employed (full-time)	F	816
Cleveland - Stradbroke	45-49	Employed (full-time)	M	788
Cleveland - Stradbroke	45-49	Employed (part-time)	F	779
Cleveland - Stradbroke	45-49	Employed (part-time)	M	170
Cleveland - Stradbroke	50-54		F	20
Cleveland - Stradbroke	50-54		M	21
Cleveland - Stradbroke	50-54	Employed (away from work)	F	53
Cleveland - Stradbroke	50-54	Employed (away from work)	M	25
Cleveland - Stradbroke	50-54	Employed (full-time)	F	801
Cleveland - Stradbroke	50-54	Employed (full-time)	M	795
Cleveland - Stradbroke	50-54	Employed (part-time)	F	720
Cleveland - Stradbroke	50-54	Employed (part-time)	M	162
Cleveland - Stradbroke	55-59		F	11
Cleveland - Stradbroke	55-59		M	12
Cleveland - Stradbroke	55-59	Employed (away from work)	F	67
Cleveland - Stradbroke	55-59	Employed (away from work)	M	34
Cleveland - Stradbroke	55-59	Employed (full-time)	F	614
Cleveland - Stradbroke	55-59	Employed (full-time)	M	782
Cleveland - Stradbroke	55-59	Employed (part-time)	F	677
Cleveland - Stradbroke	55-59	Employed (part-time)	M	205
Cleveland - Stradbroke	60-64		F	7
Cleveland - Stradbroke	60-64		M	10
Cleveland - Stradbroke	60-64	Employed (away from work)	F	56
Cleveland - Stradbroke	60-64	Employed (away from work)	M	30
Cleveland - Stradbroke	60-64	Employed (full-time)	F	346
Cleveland - Stradbroke	60-64	Employed (full-time)	M	458
Cleveland - Stradbroke	60-64	Employed (part-time)	F	513
Cleveland - Stradbroke	60-64	Employed (part-time)	M	242
Cleveland - Stradbroke	65-69		F	3
Cleveland - Stradbroke	65-69		M	3
Cleveland - Stradbroke	65-69	Employed (away from work)	F	16
Cleveland - Stradbroke	65-69	Employed (away from work)	M	17
Cleveland - Stradbroke	65-69	Employed (full-time)	F	91
Cleveland - Stradbroke	65-69	Employed (full-time)	M	194
Cleveland - Stradbroke	65-69	Employed (part-time)	F	226
Cleveland - Stradbroke	65-69	Employed (part-time)	M	159
Cleveland - Stradbroke	70-74		M	3
Cleveland - Stradbroke	70-74	Employed (away from work)	F	3
Cleveland - Stradbroke	70-74	Employed (away from work)	M	5
Cleveland - Stradbroke	70-74	Employed (full-time)	F	22
Cleveland - Stradbroke	70-74	Employed (full-time)	M	61
Cleveland - Stradbroke	70-74	Employed (part-time)	F	89
Cleveland - Stradbroke	70-74	Employed (part-time)	M	94
Cleveland - Stradbroke	75+		F	3
Cleveland - Stradbroke	75+		M	3
Cleveland - Stradbroke	75+	Employed (full-time)	F	11
Cleveland - Stradbroke	75+	Employed (full-time)	M	21
Cleveland - Stradbroke	75+	Employed (part-time)	F	24
Cleveland - Stradbroke	75+	Employed (part-time)	M	61
Wynnum - Manly	15-19		F	28
Wynnum - Manly	15-19		M	26
Wynnum - Manly	15-19	Employed (away from work)	F	34
Wynnum - Manly	15-19	Employed (away from work)	M	30
Wynnum - Manly	15-19	Employed (full-time)	F	111
Wynnum - Manly	15-19	Employed (full-time)	M	289
Wynnum - Manly	15-19	Employed (part-time)	F	732
Wynnum - Manly	15-19	Employed (part-time)	M	756
Wynnum - Manly	20-24		F	27
Wynnum - Manly	20-24		M	46
Wynnum - Manly	20-24	Employed (away from work)	F	30
Wynnum - Manly	20-24	Employed (away from work)	M	42
Wynnum - Manly	20-24	Employed (full-time)	F	638
Wynnum - Manly	20-24	Employed (full-time)	M	1315
Wynnum - Manly	20-24	Employed (part-time)	F	554
Wynnum - Manly	20-24	Employed (part-time)	M	543
Wynnum - Manly	25-29		F	27
Wynnum - Manly	25-29		M	52
Wynnum - Manly	25-29	Employed (away from work)	F	62
Wynnum - Manly	25-29	Employed (away from work)	M	40
Wynnum - Manly	25-29	Employed (full-time)	F	957
