SA3_NAME16	Occupation	PublicSector	LevelOfGovt	workers
Colac - Corangamite	Managers	0		83
Colac - Corangamite	Managers	1	Local	64
Colac - Corangamite	Managers	1	National	10
Colac - Corangamite	Managers	1	State territory	69
Colac - Corangamite	Professionals			4
Colac - Corangamite	Professionals	0		1462
Colac - Corangamite	Professionals	0		24
Colac - Corangamite	Professionals	1	Local	69
Colac - Corangamite	Professionals	1	National	17
Colac - Corangamite	Professionals	1	State territory	510
Colac - Corangamite	Sales workers			11
Colac - Corangamite	Sales workers	0		1344
Colac - Corangamite	Sales workers	0		21
Colac - Corangamite	Sales workers	1	Local	3
Colac - Corangamite	Sales workers	1	National	5
Colac - Corangamite	Sales workers	1	State territory	3
Colac - Corangamite	Technicians and trades workers			21
Colac - Corangamite	Technicians and trades workers	0		1924
Colac - Corangamite	Technicians and trades workers	0		55
Colac - Corangamite	Technicians and trades workers	1	Local	37
Colac - Corangamite	Technicians and trades workers	1	National	6
Colac - Corangamite	Technicians and trades workers	1	State territory	37
Warrnambool				142
Warrnambool		0		166
Warrnambool		0		59
Warrnambool		1	Local	7
Warrnambool		1	National	3
Warrnambool		1	State territory	7
Warrnambool	Clerical and administrative workers			10
Warrnambool	Clerical and administrative workers	0		1878
Warrnambool	Clerical and administrative workers	0		24
Warrnambool	Clerical and administrative workers	1	Local	124
Warrnambool	Clerical and administrative workers	1	National	128
Warrnambool	Clerical and administrative workers	1	State territory	258
Warrnambool	Community and personal service workers			7
Warrnambool	Community and personal service workers	0		1773
Warrnambool	Community and personal service workers	0		25
Warrnambool	Community and personal service workers	1	Local	137
Warrnambool	Community and personal service workers	1	National	15
Warrnambool	Community and personal service workers	1	State territory	469
Warrnambool	Labourers			32
Warrnambool	Labourers	0		2832
Warrnambool	Labourers	0		72
Warrnambool	Labourers	1	Local	83
Warrnambool	Labourers	1	State territory	111
Warrnambool	Machinery operators and drivers			12
Warrnambool	Machinery operators and drivers	0		1215
Warrnambool	Machinery operators and drivers	0		20
Warrnambool	Machinery operators and drivers	1	Local	53
Warrnambool	Machinery operators and drivers	1	National	3
Warrnambool	Machinery operators and drivers	1	State territory	27
Warrnambool	Managers			30
Warrnambool	Managers	0		3258
Warrnambool	Managers	0		72
Warrnambool	Managers	1	Local	67
Warrnambool	Managers	1	National	34
Warrnambool	Managers	1	State territory	153
Warrnambool	Professionals			19
Warrnambool	Professionals	0		2338
Warrnambool	Professionals	0		31
Warrnambool	Professionals	1	Local	112
Warrnambool	Professionals	1	National	126
Warrnambool	Professionals	1	State territory	1250
Warrnambool	Sales workers			10
Warrnambool	Sales workers	0		2338
Warrnambool	Sales workers	0		35
Warrnambool	Sales workers	1	National	3
Warrnambool	Sales workers	1	State territory	18
Warrnambool	Technicians and trades workers			20
Warrnambool	Technicians and trades workers	0		2489
Warrnambool	Technicians and trades workers	0		48
Warrnambool	Technicians and trades workers	1	Local	35
Warrnambool	Technicians and trades workers	1	National	14
Warrnambool	Technicians and trades workers	1	State territory	79
Migratory - Offshore - Shipping (Vic.)				3
Migratory - Offshore - Shipping (Vic.)	Labourers	0		37
Migratory - Offshore - Shipping (Vic.)	Machinery operators and drivers	0		25
Migratory - Offshore - Shipping (Vic.)	Managers	0		11
Migratory - Offshore - Shipping (Vic.)	Professionals	0		14
Migratory - Offshore - Shipping (Vic.)	Technicians and trades workers	0		63
No usual address (Vic.)				909
No usual address (Vic.)		0		1587
No usual address (Vic.)		0		402
No usual address (Vic.)		1	Local	11
No usual address (Vic.)		1	National	15
No usual address (Vic.)		1	State territory	29
No usual address (Vic.)	Clerical and administrative workers			95
No usual address (Vic.)	Clerical and administrative workers	0		3702
No usual address (Vic.)	Clerical and administrative workers	0		106
No usual address (Vic.)	Clerical and administrative workers	1	Local	36
No usual address (Vic.)	Clerical and administrative workers	1	National	368
No usual address (Vic.)	Clerical and administrative workers	1	State territory	96
No usual address (Vic.)	Community and personal service workers			137
No usual address (Vic.)	Community and personal service workers	0		8905
No usual address (Vic.)	Community and personal service workers	0		198
No usual address (Vic.)	Community and personal service workers	1	Local	905
No usual address (Vic.)	Community and personal service workers	1	National	125
No usual address (Vic.)	Community and personal service workers	1	State territory	659
No usual address (Vic.)	Labourers			262
No usual address (Vic.)	Labourers	0		21361
No usual address (Vic.)	Labourers	0		452
No usual address (Vic.)	Labourers	1	Local	338
No usual address (Vic.)	Labourers	1	National	23
No usual address (Vic.)	Labourers	1	State territory	84
No usual address (Vic.)	Machinery operators and drivers			127
No usual address (Vic.)	Machinery operators and drivers	0		8688
No usual address (Vic.)	Machinery operators and drivers	0		206
No usual address (Vic.)	Machinery operators and drivers	1	Local	36
No usual address (Vic.)	Machinery operators and drivers	1	National	29
No usual address (Vic.)	Machinery operators and drivers	1	State territory	71
No usual address (Vic.)	Managers			89
No usual address (Vic.)	Managers	0		7696
No usual address (Vic.)	Managers	0		227
No usual address (Vic.)	Managers	1	Local	18
No usual address (Vic.)	Managers	1	National	55
No usual address (Vic.)	Managers	1	State territory	75
No usual address (Vic.)	Professionals			134
No usual address (Vic.)	Professionals	0		10649
No usual address (Vic.)	Professionals	0		197
No usual address (Vic.)	Professionals	1	Local	67
No usual address (Vic.)	Professionals	1	National	244
No usual address (Vic.)	Professionals	1	State territory	489
No usual address (Vic.)	Sales workers			70
No usual address (Vic.)	Sales workers	0		4940
No usual address (Vic.)	Sales workers	0		126
No usual address (Vic.)	Sales workers	1	Local	3
No usual address (Vic.)	Sales workers	1	National	20
No usual address (Vic.)	Sales workers	1	State territory	11
No usual address (Vic.)	Technicians and trades workers			313
No usual address (Vic.)	Technicians and trades workers	0		45315
No usual address (Vic.)	Technicians and trades workers	0		1015
No usual address (Vic.)	Technicians and trades workers	1	Local	37
No usual address (Vic.)	Technicians and trades workers	1	National	58
No usual address (Vic.)	Technicians and trades workers	1	State territory	119
Capalaba				112
Capalaba		0		155
Capalaba		0		54
Capalaba		1	State territory	3
Capalaba	Clerical and administrative workers			10
Capalaba	Clerical and administrative workers	0		2275
Capalaba	Clerical and administrative workers	0		25
Capalaba	Clerical and administrative workers	1	Local	15
Capalaba	Clerical and administrative workers	1	National	113
Capalaba	Clerical and administrative workers	1	State territory	94
Capalaba	Community and personal service workers			18
Capalaba	Community and personal service workers	0		2136
Capalaba	Community and personal service workers	0		32
Capalaba	Community and personal service workers	1	Local	3
Capalaba	Community and personal service workers	1	State territory	326
Capalaba	Labourers			24
Capalaba	Labourers	0		1816
Capalaba	Labourers	0		38
Capalaba	Labourers	1	Local	8
Capalaba	Labourers	1	State territory	89
Capalaba	Machinery operators and drivers			18
Capalaba	Machinery operators and drivers	0		1004
Capalaba	Machinery operators and drivers	0		13
Capalaba	Machinery operators and drivers	1	Local	4
Capalaba	Machinery operators and drivers	1	State territory	7
Capalaba	Managers			8
Capalaba	Managers	0		2133
Capalaba	Managers	0		33
Capalaba	Managers	1	National	5
Capalaba	Managers	1	State territory	74
Capalaba	Professionals			9
Capalaba	Professionals	0		2012
Capalaba	Professionals	0		30
Capalaba	Professionals	1	Local	14
Capalaba	Professionals	1	National	16
Capalaba	Professionals	1	State territory	632
Capalaba	Sales workers			10
Capalaba	Sales workers	0		2851
Capalaba	Sales workers	0		39
Capalaba	Sales workers	1	National	5
Capalaba	Sales workers	1	State territory	6
Capalaba	Technicians and trades workers			8
Capalaba	Technicians and trades workers	0		2783
Capalaba	Technicians and trades workers	0		38
Capalaba	Technicians and trades workers	1	Local	7
Capalaba	Technicians and trades workers	1	National	3
Capalaba	Technicians and trades workers	1	State territory	25
Cleveland - Stradbroke				116
Cleveland - Stradbroke		0		192
Cleveland - Stradbroke		0		44
Cleveland - Stradbroke		1	Local	12
Cleveland - Stradbroke		1	National	3
Cleveland - Stradbroke		1	State territory	7
Cleveland - Stradbroke	Clerical and administrative workers			19
Cleveland - Stradbroke	Clerical and administrative workers	0		2411
Cleveland - Stradbroke	Clerical and administrative workers	0		46
Cleveland - Stradbroke	Clerical and administrative workers	1	Local	269
Cleveland - Stradbroke	Clerical and administrative workers	1	National	49
Cleveland - Stradbroke	Clerical and administrative workers	1	State territory	257
Cleveland - Stradbroke	Community and personal service workers			19
Cleveland - Stradbroke	Community and personal service workers	0		2802
Cleveland - Stradbroke	Community and personal service workers	0		54
Cleveland - Stradbroke	Community and personal service workers	1	Local	14
Cleveland - Stradbroke	Community and personal service workers	1	National	17
Cleveland - Stradbroke	Community and personal service workers	1	State territory	574
Cleveland - Stradbroke	Labourers			28
Cleveland - Stradbroke	Labourers	0		2682
Cleveland - Stradbroke	Labourers	0		43
Cleveland - Stradbroke	Labourers	1	Local	90
Cleveland - Stradbroke	Labourers	1	State territory	125
Cleveland - Stradbroke	Machinery operators and drivers			13
Cleveland - Stradbroke	Machinery operators and drivers	0		952
Cleveland - Stradbroke	Machinery operators and drivers	0		16
Cleveland - Stradbroke	Machinery operators and drivers	1	Local	37
Cleveland - Stradbroke	Machinery operators and drivers	1	State territory	8
Cleveland - Stradbroke	Managers			14
Cleveland - Stradbroke	Managers	0		2279
Cleveland - Stradbroke	Managers	0		49
Cleveland - Stradbroke	Managers	1	Local	99
Cleveland - Stradbroke	Managers	1	National	11
Cleveland - Stradbroke	Managers	1	State territory	102
Cleveland - Stradbroke	Professionals			8
Cleveland - Stradbroke	Professionals	0		2945
Cleveland - Stradbroke	Professionals	0		56
Cleveland - Stradbroke	Professionals	1	Local	224
Cleveland - Stradbroke	Professionals	1	National	35
Cleveland - Stradbroke	Professionals	1	State territory	1507
Cleveland - Stradbroke	Sales workers			6
Cleveland - Stradbroke	Sales workers	0		2496
Cleveland - Stradbroke	Sales workers	0		45
Cleveland - Stradbroke	Sales workers	1	Local	6
Cleveland - Stradbroke	Sales workers	1	National	6
Cleveland - Stradbroke	Sales workers	1	State territory	10
Cleveland - Stradbroke	Technicians and trades workers			34
Cleveland - Stradbroke	Technicians and trades workers	0		2717
Cleveland - Stradbroke	Technicians and trades workers	0		45
Cleveland - Stradbroke	Technicians and trades workers	1	Local	121
Cleveland - Stradbroke	Technicians and trades workers	1	National	4
Cleveland - Stradbroke	Technicians and trades workers	1	State territory	62
Wynnum - Manly				219
Wynnum - Manly		0		412
Wynnum - Manly		0		97
Wynnum - Manly		1	National	4
Wynnum - Manly		1	State territory	14
Wynnum - Manly	Clerical and administrative workers			18
Wynnum - Manly	Clerical and administrative workers	0		4974
Wynnum - Manly	Clerical and administrative workers	0		50
Wynnum - Manly	Clerical and administrative workers	1	Local	12
Wynnum - Manly	Clerical and administrative workers	1	National	126
Wynnum - Manly	Clerical and administrative workers	1	State territory	176
Wynnum - Manly	Community and personal service workers			19
Wynnum - Manly	Community and personal service workers	0		2649
Wynnum - Manly	Community and personal service workers	0		34
Wynnum - Manly	Community and personal service workers	1	National	14
Wynnum - Manly	Community and personal service workers	1	State territory	451
Wynnum - Manly	Labourers			44
Wynnum - Manly	Labourers	0		4951
Wynnum - Manly	Labourers	0		77
Wynnum - Manly	Labourers	1	Local	10
Wynnum - Manly	Labourers	1	State territory	101
Wynnum - Manly	Machinery operators and drivers			32
Wynnum - Manly	Machinery operators and drivers	0		4651
Wynnum - Manly	Machinery operators and drivers	0		74
Wynnum - Manly	Machinery operators and drivers	1	Local	10
Wynnum - Manly	Machinery operators and drivers	1	National	6
Wynnum - Manly	Machinery operators and drivers	1	State territory	32
Wynnum - Manly	Managers			11
Wynnum - Manly	Managers	0		4705
Wynnum - Manly	Managers	0		52
Wynnum - Manly	Managers	1	Local	4
Wynnum - Manly	Managers	1	National	21
Wynnum - Manly	Managers	1	State territory	162
Wynnum - Manly	Professionals			26
Wynnum - Manly	Professionals	0		4773
