SA4_NAME16	IncomeTotPersonal.max	PublicSector	LevelOfGovt	workers
Western Australia - Outback (South)	78750	1	Local	209
Western Australia - Outback (South)	78750	1	National	87
Western Australia - Outback (South)	78750	1	State territory	677
Western Australia - Outback (South)	91875			30
Western Australia - Outback (South)	91875	0		4385
Western Australia - Outback (South)	91875	1	Local	112
Western Australia - Outback (South)	91875	1	National	70
Western Australia - Outback (South)	91875	1	State territory	829
Western Australia - Outback (South)	105000			18
Western Australia - Outback (South)	105000	0		4001
Western Australia - Outback (South)	105000	1	Local	87
Western Australia - Outback (South)	105000	1	National	65
Western Australia - Outback (South)	105000	1	State territory	739
Western Australia - Outback (South)	157500			17
Western Australia - Outback (South)	157500	0		8705
Western Australia - Outback (South)	157500	1	Local	84
Western Australia - Outback (South)	157500	1	National	93
Western Australia - Outback (South)	157500	1	State territory	966
Western Australia - Outback (South)	Inf			17
Western Australia - Outback (South)	Inf	0		3503
Western Australia - Outback (South)	Inf	1	Local	37
Western Australia - Outback (South)	Inf	1	National	19
Western Australia - Outback (South)	Inf	1	State territory	152
Migratory - Offshore - Shipping (WA)				5
Migratory - Offshore - Shipping (WA)		0		24
Migratory - Offshore - Shipping (WA)	0	0		7
Migratory - Offshore - Shipping (WA)	7875	0		3
Migratory - Offshore - Shipping (WA)	15750	0		3
Migratory - Offshore - Shipping (WA)	21000	0		4
Migratory - Offshore - Shipping (WA)	26250	0		8
Migratory - Offshore - Shipping (WA)	34125	0		5
Migratory - Offshore - Shipping (WA)	42000	0		15
Migratory - Offshore - Shipping (WA)	52500	0		22
Migratory - Offshore - Shipping (WA)	65625	0		38
Migratory - Offshore - Shipping (WA)	65625	1	National	3
Migratory - Offshore - Shipping (WA)	78750	0		32
Migratory - Offshore - Shipping (WA)	91875	0		52
Migratory - Offshore - Shipping (WA)	91875	1	State territory	3
Migratory - Offshore - Shipping (WA)	105000	0		78
Migratory - Offshore - Shipping (WA)	157500	0		437
Migratory - Offshore - Shipping (WA)	157500	1	National	5
Migratory - Offshore - Shipping (WA)	Inf	0		836
No usual address (WA)				130
No usual address (WA)		0		819
No usual address (WA)		1	Local	6
No usual address (WA)		1	National	10
No usual address (WA)		1	State territory	15
No usual address (WA)	0			34
No usual address (WA)	0	0		431
No usual address (WA)	0	1	National	17
No usual address (WA)	7875			42
No usual address (WA)	7875	0		1386
No usual address (WA)	7875	1	Local	3
No usual address (WA)	7875	1	National	31
No usual address (WA)	7875	1	State territory	24
No usual address (WA)	15750			40
No usual address (WA)	15750	0		2220
No usual address (WA)	15750	1	Local	9
No usual address (WA)	15750	1	National	39
No usual address (WA)	15750	1	State territory	47
No usual address (WA)	21000			36
No usual address (WA)	21000	0		2492
No usual address (WA)	21000	1	Local	11
No usual address (WA)	21000	1	National	29
No usual address (WA)	21000	1	State territory	53
No usual address (WA)	26250			53
No usual address (WA)	26250	0		3034
No usual address (WA)	26250	1	Local	16
No usual address (WA)	26250	1	National	24
No usual address (WA)	26250	1	State territory	49
No usual address (WA)	34125			65
No usual address (WA)	34125	0		4333
No usual address (WA)	34125	1	Local	15
No usual address (WA)	34125	1	National	32
No usual address (WA)	34125	1	State territory	63
No usual address (WA)	42000			68
No usual address (WA)	42000	0		4706
No usual address (WA)	42000	1	Local	10
No usual address (WA)	42000	1	National	23
No usual address (WA)	42000	1	State territory	77
No usual address (WA)	52500			73
No usual address (WA)	52500	0		5804
No usual address (WA)	52500	1	Local	27
No usual address (WA)	52500	1	National	20
No usual address (WA)	52500	1	State territory	95
No usual address (WA)	65625			64
No usual address (WA)	65625	0		6884
No usual address (WA)	65625	1	Local	22
No usual address (WA)	65625	1	National	48
No usual address (WA)	65625	1	State territory	101
No usual address (WA)	78750			42
No usual address (WA)	78750	0		5381
No usual address (WA)	78750	1	Local	17
No usual address (WA)	78750	1	National	34
No usual address (WA)	78750	1	State territory	102
No usual address (WA)	91875			24
No usual address (WA)	91875	0		4426
No usual address (WA)	91875	1	Local	7
No usual address (WA)	91875	1	National	33
No usual address (WA)	91875	1	State territory	92
No usual address (WA)	105000			20
No usual address (WA)	105000	0		3055
No usual address (WA)	105000	1	Local	3
No usual address (WA)	105000	1	National	25
No usual address (WA)	105000	1	State territory	81
No usual address (WA)	157500			18
No usual address (WA)	157500	0		4728
No usual address (WA)	157500	1	Local	6
No usual address (WA)	157500	1	National	51
No usual address (WA)	157500	1	State territory	101
No usual address (WA)	Inf			18
No usual address (WA)	Inf	0		2447
No usual address (WA)	Inf	1	National	7
No usual address (WA)	Inf	1	State territory	16
Hobart				165
Hobart		0		833
Hobart		1	Local	10
Hobart		1	National	43
Hobart		1	State territory	105
Hobart	0			29
Hobart	0	0		450
Hobart	0	1	National	5
Hobart	0	1	State territory	15
Hobart	7875			44
Hobart	7875	0		3404
Hobart	7875	1	Local	12
Hobart	7875	1	National	13
Hobart	7875	1	State territory	95
Hobart	15750			61
Hobart	15750	0		3698
Hobart	15750	1	Local	10
Hobart	15750	1	National	49
Hobart	15750	1	State territory	197
Hobart	21000			70
Hobart	21000	0		3938
Hobart	21000	1	Local	35
Hobart	21000	1	National	49
Hobart	21000	1	State territory	208
Hobart	26250			69
Hobart	26250	0		4997
Hobart	26250	1	Local	38
Hobart	26250	1	National	73
Hobart	26250	1	State territory	388
Hobart	34125			72
Hobart	34125	0		8044
Hobart	34125	1	Local	95
Hobart	34125	1	National	160
Hobart	34125	1	State territory	759
Hobart	42000			102
Hobart	42000	0		9816
Hobart	42000	1	Local	131
Hobart	42000	1	National	233
Hobart	42000	1	State territory	924
Hobart	52500			74
Hobart	52500	0		11233
Hobart	52500	1	Local	285
Hobart	52500	1	National	388
Hobart	52500	1	State territory	1416
Hobart	65625			58
Hobart	65625	0		10337
Hobart	65625	1	Local	346
Hobart	65625	1	National	783
Hobart	65625	1	State territory	2547
Hobart	78750			24
Hobart	78750	0		6257
Hobart	78750	1	Local	220
Hobart	78750	1	National	951
Hobart	78750	1	State territory	2248
Hobart	91875			24
Hobart	91875	0		4828
Hobart	91875	1	Local	142
Hobart	91875	1	National	682
Hobart	91875	1	State territory	2508
Hobart	105000			11
Hobart	105000	0		3018
Hobart	105000	1	Local	78
Hobart	105000	1	National	355
Hobart	105000	1	State territory	1953
Hobart	157500			16
Hobart	157500	0		3716
Hobart	157500	1	Local	71
Hobart	157500	1	National	507
Hobart	157500	1	State territory	2051
Hobart	Inf			19
Hobart	Inf	0		2090
Hobart	Inf	1	Local	23
Hobart	Inf	1	National	111
Hobart	Inf	1	State territory	573
Launceston and North East				102
Launceston and North East		0		648
Launceston and North East		1	Local	3
Launceston and North East		1	National	5
Launceston and North East		1	State territory	41
Launceston and North East	0			24
Launceston and North East	0	0		363
Launceston and North East	0	1	State territory	5
Launceston and North East	7875			31
Launceston and North East	7875	0		2001
Launceston and North East	7875	1	Local	3
Launceston and North East	7875	1	National	25
Launceston and North East	7875	1	State territory	59
Launceston and North East	15750			44
Launceston and North East	15750	0		2460
Launceston and North East	15750	1	Local	16
Launceston and North East	15750	1	National	20
Launceston and North East	15750	1	State territory	93
Launceston and North East	21000			48
Launceston and North East	21000	0		2749
Launceston and North East	21000	1	Local	21
Launceston and North East	21000	1	National	26
Launceston and North East	21000	1	State territory	144
Launceston and North East	26250			37
Launceston and North East	26250	0		3416
Launceston and North East	26250	1	Local	31
Launceston and North East	26250	1	National	36
Launceston and North East	26250	1	State territory	235
Launceston and North East	34125			63
Launceston and North East	34125	0		5391
Launceston and North East	34125	1	Local	33
Launceston and North East	34125	1	National	38
Launceston and North East	34125	1	State territory	439
Launceston and North East	42000			56
Launceston and North East	42000	0		6469
Launceston and North East	42000	1	Local	83
Launceston and North East	42000	1	National	50
Launceston and North East	42000	1	State territory	559
Launceston and North East	52500			49
Launceston and North East	52500	0		6724
Launceston and North East	52500	1	Local	139
Launceston and North East	52500	1	National	96
Launceston and North East	52500	1	State territory	711
Launceston and North East	65625			29
Launceston and North East	65625	0		5808
Launceston and North East	65625	1	Local	207
Launceston and North East	65625	1	National	138
Launceston and North East	65625	1	State territory	1113
Launceston and North East	78750			24
Launceston and North East	78750	0		3431
Launceston and North East	78750	1	Local	116
Launceston and North East	78750	1	National	141
Launceston and North East	78750	1	State territory	891
Launceston and North East	91875			11
Launceston and North East	91875	0		2531
Launceston and North East	91875	1	Local	58
Launceston and North East	91875	1	National	103
Launceston and North East	91875	1	State territory	997
Launceston and North East	105000			3
Launceston and North East	105000	0		1543
Launceston and North East	105000	1	Local	28
Launceston and North East	105000	1	National	68
Launceston and North East	105000	1	State territory	793
Launceston and North East	157500			3
Launceston and North East	157500	0		1650
Launceston and North East	157500	1	Local	54
Launceston and North East	157500	1	National	61
Launceston and North East	157500	1	State territory	585
Launceston and North East	Inf			4
Launceston and North East	Inf	0		971
Launceston and North East	Inf	1	Local	7
Launceston and North East	Inf	1	National	15
Launceston and North East	Inf	1	State territory	135
South East				24
South East		0		136
South East		1	Local	3
South East		1	State territory	11
South East	0			5
South East	0	0		146
South East	0	1	State territory	3
South East	7875			7
South East	7875	0		343
South East	7875	1	Local	3
South East	7875	1	National	9
South East	7875	1	State territory	6
South East	15750			9
South East	15750	0		511
South East	15750	1	Local	11
South East	15750	1	National	9
South East	15750	1	State territory	19
South East	21000			10
South East	21000	0		593
South East	21000	1	Local	4
South East	21000	1	National	8
South East	21000	1	State territory	48
South East	26250			14
South East	26250	0		694
South East	26250	1	Local	17
South East	26250	1	National	9
South East	26250	1	State territory	54
South East	34125			20
South East	34125	0		986
South East	34125	1	Local	23
South East	34125	1	National	18
South East	34125	1	State territory	108
South East	42000			12
South East	42000	0		1127
South East	42000	1	Local	44
South East	42000	1	National	5
South East	42000	1	State territory	108
South East	52500			5
South East	52500	0		988
South East	52500	1	Local	83
South East	52500	1	National	3
South East	52500	1	State territory	120
South East	65625			5
South East	65625	0		924
South East	65625	1	Local	52
South East	65625	1	National	13
South East	65625	1	State territory	130
South East	78750			5
South East	78750	0		512
South East	78750	1	Local	20
South East	78750	1	National	4
South East	78750	1	State territory	95
South East	91875			6
South East	91875	0		349
South East	91875	1	Local	9
South East	91875	1	State territory	91
South East	105000			4
South East	105000	0		179
South East	105000	1	National	3
South East	105000	1	State territory	68
South East	157500			5
South East	157500	0		222
South East	157500	1	Local	11
South East	157500	1	National	5
South East	157500	1	State territory	61
South East	Inf	0		152
South East	Inf	1	State territory	12
West and North West				85
West and North West		0		539
West and North West		1	Local	8
West and North West		1	National	5
West and North West		1	State territory	25
West and North West	0			23
West and North West	0	0		322
West and North West	0	1	State territory	6
West and North West	7875			29
West and North West	7875	0		1621
West and North West	7875	1	National	6
West and North West	7875	1	State territory	16
West and North West	15750			48
West and North West	15750	0		1814
West and North West	15750	1	Local	15
West and North West	15750	1	National	25
West and North West	15750	1	State territory	66
West and North West	21000			37
West and North West	21000	0		2098
West and North West	21000	1	Local	20
West and North West	21000	1	National	11
West and North West	21000	1	State territory	99
West and North West	26250			47
West and North West	26250	0		2753
West and North West	26250	1	Local	26
West and North West	26250	1	National	25
West and North West	26250	1	State territory	150
West and North West	34125			40
West and North West	34125	0		4203
West and North West	34125	1	Local	40
West and North West	34125	1	National	30
West and North West	34125	1	State territory	282
West and North West	42000			49
West and North West	42000	0		5025
West and North West	42000	1	Local	70
West and North West	42000	1	National	39
West and North West	42000	1	State territory	348
West and North West	52500			43
West and North West	52500	0		5115
West and North West	52500	1	Local	137
West and North West	52500	1	National	48
West and North West	52500	1	State territory	474
West and North West	65625			26
West and North West	65625	0		4550
West and North West	65625	1	Local	229
West and North West	65625	1	National	90
West and North West	65625	1	State territory	697
West and North West	78750			9
West and North West	78750	0		2788
West and North West	78750	1	Local	93
West and North West	78750	1	National	86
West and North West	78750	1	State territory	493
West and North West	91875			9
West and North West	91875	0		2155
West and North West	91875	1	Local	34
