SA4_NAME16	Occupation	PublicSector	LevelOfGovt	workers
Riverina	Managers	0		245
Riverina	Managers	1	Local	197
Riverina	Managers	1	National	320
Riverina	Managers	1	State territory	459
Riverina	Professionals			32
Riverina	Professionals	0		6565
Riverina	Professionals	0		108
Riverina	Professionals	1	Local	283
Riverina	Professionals	1	National	917
Riverina	Professionals	1	State territory	3084
Riverina	Sales workers			33
Riverina	Sales workers	0		6142
Riverina	Sales workers	0		105
Riverina	Sales workers	1	Local	6
Riverina	Sales workers	1	National	44
Riverina	Sales workers	1	State territory	28
Riverina	Technicians and trades workers			74
Riverina	Technicians and trades workers	0		7997
Riverina	Technicians and trades workers	0		152
Riverina	Technicians and trades workers	1	Local	325
Riverina	Technicians and trades workers	1	National	450
Riverina	Technicians and trades workers	1	State territory	359
Southern Highlands and Shoalhaven				316
Southern Highlands and Shoalhaven		0		441
Southern Highlands and Shoalhaven		0		115
Southern Highlands and Shoalhaven		1	Local	18
Southern Highlands and Shoalhaven		1	National	24
Southern Highlands and Shoalhaven		1	State territory	32
Southern Highlands and Shoalhaven	Clerical and administrative workers			18
Southern Highlands and Shoalhaven	Clerical and administrative workers	0		4884
Southern Highlands and Shoalhaven	Clerical and administrative workers	0		88
Southern Highlands and Shoalhaven	Clerical and administrative workers	1	Local	304
Southern Highlands and Shoalhaven	Clerical and administrative workers	1	National	307
Southern Highlands and Shoalhaven	Clerical and administrative workers	1	State territory	511
Southern Highlands and Shoalhaven	Community and personal service workers			38
Southern Highlands and Shoalhaven	Community and personal service workers	0		5487
Southern Highlands and Shoalhaven	Community and personal service workers	0		95
Southern Highlands and Shoalhaven	Community and personal service workers	1	Local	63
Southern Highlands and Shoalhaven	Community and personal service workers	1	National	272
Southern Highlands and Shoalhaven	Community and personal service workers	1	State territory	1069
Southern Highlands and Shoalhaven	Labourers			54
Southern Highlands and Shoalhaven	Labourers	0		5073
Southern Highlands and Shoalhaven	Labourers	0		102
Southern Highlands and Shoalhaven	Labourers	1	Local	158
Southern Highlands and Shoalhaven	Labourers	1	National	23
Southern Highlands and Shoalhaven	Labourers	1	State territory	161
Southern Highlands and Shoalhaven	Machinery operators and drivers			23
Southern Highlands and Shoalhaven	Machinery operators and drivers	0		2479
Southern Highlands and Shoalhaven	Machinery operators and drivers	0		53
Southern Highlands and Shoalhaven	Machinery operators and drivers	1	Local	132
Southern Highlands and Shoalhaven	Machinery operators and drivers	1	National	17
Southern Highlands and Shoalhaven	Machinery operators and drivers	1	State territory	66
Southern Highlands and Shoalhaven	Managers			35
Southern Highlands and Shoalhaven	Managers	0		5665
Southern Highlands and Shoalhaven	Managers	0		113
Southern Highlands and Shoalhaven	Managers	1	Local	117
Southern Highlands and Shoalhaven	Managers	1	National	292
Southern Highlands and Shoalhaven	Managers	1	State territory	267
Southern Highlands and Shoalhaven	Professionals			38
Southern Highlands and Shoalhaven	Professionals	0		6205
Southern Highlands and Shoalhaven	Professionals	0		108
Southern Highlands and Shoalhaven	Professionals	1	Local	252
Southern Highlands and Shoalhaven	Professionals	1	National	416
Southern Highlands and Shoalhaven	Professionals	1	State territory	2402
Southern Highlands and Shoalhaven	Sales workers			42
Southern Highlands and Shoalhaven	Sales workers	0		5710
Southern Highlands and Shoalhaven	Sales workers	0		106
Southern Highlands and Shoalhaven	Sales workers	1	Local	11
Southern Highlands and Shoalhaven	Sales workers	1	National	30
Southern Highlands and Shoalhaven	Sales workers	1	State territory	23
Southern Highlands and Shoalhaven	Technicians and trades workers			70
Southern Highlands and Shoalhaven	Technicians and trades workers	0		7073
Southern Highlands and Shoalhaven	Technicians and trades workers	0		142
Southern Highlands and Shoalhaven	Technicians and trades workers	1	Local	159
Southern Highlands and Shoalhaven	Technicians and trades workers	1	National	653
Southern Highlands and Shoalhaven	Technicians and trades workers	1	State territory	113
Sydney - Baulkham Hills and Hawkesbury				525
Sydney - Baulkham Hills and Hawkesbury		0		838
Sydney - Baulkham Hills and Hawkesbury		0		204
Sydney - Baulkham Hills and Hawkesbury		1	Local	11
Sydney - Baulkham Hills and Hawkesbury		1	National	5
Sydney - Baulkham Hills and Hawkesbury		1	State territory	16
Sydney - Baulkham Hills and Hawkesbury	Clerical and administrative workers			56
Sydney - Baulkham Hills and Hawkesbury	Clerical and administrative workers	0		10816
Sydney - Baulkham Hills and Hawkesbury	Clerical and administrative workers	0		150
Sydney - Baulkham Hills and Hawkesbury	Clerical and administrative workers	1	Local	139
Sydney - Baulkham Hills and Hawkesbury	Clerical and administrative workers	1	National	130
Sydney - Baulkham Hills and Hawkesbury	Clerical and administrative workers	1	State territory	355
Sydney - Baulkham Hills and Hawkesbury	Community and personal service workers			38
Sydney - Baulkham Hills and Hawkesbury	Community and personal service workers	0		7854
Sydney - Baulkham Hills and Hawkesbury	Community and personal service workers	0		119
Sydney - Baulkham Hills and Hawkesbury	Community and personal service workers	1	Local	53
Sydney - Baulkham Hills and Hawkesbury	Community and personal service workers	1	National	20
Sydney - Baulkham Hills and Hawkesbury	Community and personal service workers	1	State territory	474
Sydney - Baulkham Hills and Hawkesbury	Labourers			60
Sydney - Baulkham Hills and Hawkesbury	Labourers	0		6072
Sydney - Baulkham Hills and Hawkesbury	Labourers	0		95
Sydney - Baulkham Hills and Hawkesbury	Labourers	1	Local	35
Sydney - Baulkham Hills and Hawkesbury	Labourers	1	State territory	69
Sydney - Baulkham Hills and Hawkesbury	Machinery operators and drivers			51
Sydney - Baulkham Hills and Hawkesbury	Machinery operators and drivers	0		3051
Sydney - Baulkham Hills and Hawkesbury	Machinery operators and drivers	0		62
Sydney - Baulkham Hills and Hawkesbury	Machinery operators and drivers	1	Local	45
Sydney - Baulkham Hills and Hawkesbury	Machinery operators and drivers	1	National	11
Sydney - Baulkham Hills and Hawkesbury	Machinery operators and drivers	1	State territory	29
Sydney - Baulkham Hills and Hawkesbury	Managers			42
Sydney - Baulkham Hills and Hawkesbury	Managers	0		11339
Sydney - Baulkham Hills and Hawkesbury	Managers	0		160
Sydney - Baulkham Hills and Hawkesbury	Managers	1	Local	49
Sydney - Baulkham Hills and Hawkesbury	Managers	1	National	32
Sydney - Baulkham Hills and Hawkesbury	Managers	1	State territory	269
Sydney - Baulkham Hills and Hawkesbury	Professionals			83
Sydney - Baulkham Hills and Hawkesbury	Professionals	0		16206
Sydney - Baulkham Hills and Hawkesbury	Professionals	0		164
Sydney - Baulkham Hills and Hawkesbury	Professionals	1	Local	172
Sydney - Baulkham Hills and Hawkesbury	Professionals	1	National	66
Sydney - Baulkham Hills and Hawkesbury	Professionals	1	State territory	1999
Sydney - Baulkham Hills and Hawkesbury	Sales workers			28
Sydney - Baulkham Hills and Hawkesbury	Sales workers	0		9348
Sydney - Baulkham Hills and Hawkesbury	Sales workers	0		135
Sydney - Baulkham Hills and Hawkesbury	Sales workers	1	Local	7
Sydney - Baulkham Hills and Hawkesbury	Sales workers	1	National	21
Sydney - Baulkham Hills and Hawkesbury	Sales workers	1	State territory	7
Sydney - Baulkham Hills and Hawkesbury	Technicians and trades workers			100
Sydney - Baulkham Hills and Hawkesbury	Technicians and trades workers	0		9752
Sydney - Baulkham Hills and Hawkesbury	Technicians and trades workers	0		174
Sydney - Baulkham Hills and Hawkesbury	Technicians and trades workers	1	Local	79
Sydney - Baulkham Hills and Hawkesbury	Technicians and trades workers	1	National	12
Sydney - Baulkham Hills and Hawkesbury	Technicians and trades workers	1	State territory	109
Sydney - Blacktown				850
Sydney - Blacktown		0		1156
Sydney - Blacktown		0		292
Sydney - Blacktown		1	Local	23
Sydney - Blacktown		1	National	17
Sydney - Blacktown		1	State territory	69
Sydney - Blacktown	Clerical and administrative workers			86
Sydney - Blacktown	Clerical and administrative workers	0		12457
Sydney - Blacktown	Clerical and administrative workers	0		165
Sydney - Blacktown	Clerical and administrative workers	1	Local	280
Sydney - Blacktown	Clerical and administrative workers	1	National	504
Sydney - Blacktown	Clerical and administrative workers	1	State territory	1119
Sydney - Blacktown	Community and personal service workers			100
Sydney - Blacktown	Community and personal service workers	0		7216
Sydney - Blacktown	Community and personal service workers	0		119
Sydney - Blacktown	Community and personal service workers	1	Local	214
Sydney - Blacktown	Community and personal service workers	1	National	51
Sydney - Blacktown	Community and personal service workers	1	State territory	1864
Sydney - Blacktown	Labourers			139
Sydney - Blacktown	Labourers	0		10587
Sydney - Blacktown	Labourers	0		194
Sydney - Blacktown	Labourers	1	Local	133
Sydney - Blacktown	Labourers	1	National	7
Sydney - Blacktown	Labourers	1	State territory	322
Sydney - Blacktown	Machinery operators and drivers			151
Sydney - Blacktown	Machinery operators and drivers	0		15685
Sydney - Blacktown	Machinery operators and drivers	0		239
Sydney - Blacktown	Machinery operators and drivers	1	Local	126
Sydney - Blacktown	Machinery operators and drivers	1	National	51
Sydney - Blacktown	Machinery operators and drivers	1	State territory	148
Sydney - Blacktown	Managers			49
Sydney - Blacktown	Managers	0		11241
Sydney - Blacktown	Managers	0		159
Sydney - Blacktown	Managers	1	Local	93
Sydney - Blacktown	Managers	1	National	62
Sydney - Blacktown	Managers	1	State territory	630
Sydney - Blacktown	Professionals			109
Sydney - Blacktown	Professionals	0		11489
Sydney - Blacktown	Professionals	0		189
Sydney - Blacktown	Professionals	1	Local	273
Sydney - Blacktown	Professionals	1	National	238
Sydney - Blacktown	Professionals	1	State territory	5089
Sydney - Blacktown	Sales workers			57
Sydney - Blacktown	Sales workers	0		10578
Sydney - Blacktown	Sales workers	0		159
Sydney - Blacktown	Sales workers	1	Local	9
Sydney - Blacktown	Sales workers	1	National	45
Sydney - Blacktown	Sales workers	1	State territory	57
Sydney - Blacktown	Technicians and trades workers			147
Sydney - Blacktown	Technicians and trades workers	0		12306
Sydney - Blacktown	Technicians and trades workers	0		216
Sydney - Blacktown	Technicians and trades workers	1	Local	233
Sydney - Blacktown	Technicians and trades workers	1	National	43
Sydney - Blacktown	Technicians and trades workers	1	State territory	286
Sydney - City and Inner South				3923
Sydney - City and Inner South		0		6806
