SA4_NAME16	EmploymentStatus	IncomeTotPersonal.max	Sex	workers
Coffs Harbour - Grafton	Status in employment not stated	157500	M	10
Coffs Harbour - Grafton	Status in employment not stated	Inf	F	3
Coffs Harbour - Grafton	Status in employment not stated	Inf	M	8
Far West and Orana	Contributing family workers	0	F	159
Far West and Orana	Contributing family workers	0	M	205
Far West and Orana	Contributing family workers	7875	F	68
Far West and Orana	Contributing family workers	7875	M	58
Far West and Orana	Contributing family workers	15750	F	101
Far West and Orana	Contributing family workers	15750	M	104
Far West and Orana	Contributing family workers	21000	F	88
Far West and Orana	Contributing family workers	21000	M	107
Far West and Orana	Contributing family workers	26250	F	95
Far West and Orana	Contributing family workers	26250	M	115
Far West and Orana	Contributing family workers	34125	F	82
Far West and Orana	Contributing family workers	34125	M	100
Far West and Orana	Contributing family workers	42000	F	61
Far West and Orana	Contributing family workers	42000	M	71
Far West and Orana	Contributing family workers	52500	F	50
Far West and Orana	Contributing family workers	52500	M	77
Far West and Orana	Contributing family workers	65625	F	65
Far West and Orana	Contributing family workers	65625	M	78
Far West and Orana	Contributing family workers	78750	F	22
Far West and Orana	Contributing family workers	78750	M	41
Far West and Orana	Contributing family workers	91875	F	18
Far West and Orana	Contributing family workers	91875	M	20
Far West and Orana	Contributing family workers	105000	F	15
Far West and Orana	Contributing family workers	105000	M	26
Far West and Orana	Contributing family workers	157500	F	9
Far West and Orana	Contributing family workers	157500	M	28
Far West and Orana	Contributing family workers	Inf	F	15
Far West and Orana	Contributing family workers	Inf	M	35
Far West and Orana	Employee	0	F	72
Far West and Orana	Employee	0	M	41
Far West and Orana	Employee	7875	F	737
Far West and Orana	Employee	7875	M	385
Far West and Orana	Employee	15750	F	810
Far West and Orana	Employee	15750	M	344
Far West and Orana	Employee	21000	F	911
Far West and Orana	Employee	21000	M	414
Far West and Orana	Employee	26250	F	1233
Far West and Orana	Employee	26250	M	662
Far West and Orana	Employee	34125	F	2267
Far West and Orana	Employee	34125	M	1193
Far West and Orana	Employee	42000	F	2653
Far West and Orana	Employee	42000	M	2089
Far West and Orana	Employee	52500	F	2640
Far West and Orana	Employee	52500	M	2515
Far West and Orana	Employee	65625	F	2394
Far West and Orana	Employee	65625	M	2501
Far West and Orana	Employee	78750	F	1512
Far West and Orana	Employee	78750	M	1699
Far West and Orana	Employee	91875	F	1207
Far West and Orana	Employee	91875	M	1513
Far West and Orana	Employee	105000	F	897
Far West and Orana	Employee	105000	M	1292
Far West and Orana	Employee	157500	F	808
Far West and Orana	Employee	157500	M	1779
Far West and Orana	Employee	Inf	F	160
Far West and Orana	Employee	Inf	M	508
Far West and Orana	Owner managers of incorporated enterprises	0	F	13
Far West and Orana	Owner managers of incorporated enterprises	0	M	19
Far West and Orana	Owner managers of incorporated enterprises	7875	F	12
Far West and Orana	Owner managers of incorporated enterprises	7875	M	9
Far West and Orana	Owner managers of incorporated enterprises	15750	F	17
Far West and Orana	Owner managers of incorporated enterprises	15750	M	31
Far West and Orana	Owner managers of incorporated enterprises	21000	F	43
Far West and Orana	Owner managers of incorporated enterprises	21000	M	63
Far West and Orana	Owner managers of incorporated enterprises	26250	F	41
Far West and Orana	Owner managers of incorporated enterprises	26250	M	66
Far West and Orana	Owner managers of incorporated enterprises	34125	F	72
Far West and Orana	Owner managers of incorporated enterprises	34125	M	106
Far West and Orana	Owner managers of incorporated enterprises	42000	F	86
Far West and Orana	Owner managers of incorporated enterprises	42000	M	149
Far West and Orana	Owner managers of incorporated enterprises	52500	F	97
Far West and Orana	Owner managers of incorporated enterprises	52500	M	180
Far West and Orana	Owner managers of incorporated enterprises	65625	F	83
Far West and Orana	Owner managers of incorporated enterprises	65625	M	231
Far West and Orana	Owner managers of incorporated enterprises	78750	F	54
Far West and Orana	Owner managers of incorporated enterprises	78750	M	163
Far West and Orana	Owner managers of incorporated enterprises	91875	F	59
Far West and Orana	Owner managers of incorporated enterprises	91875	M	159
Far West and Orana	Owner managers of incorporated enterprises	105000	F	40
Far West and Orana	Owner managers of incorporated enterprises	105000	M	94
Far West and Orana	Owner managers of incorporated enterprises	157500	F	63
Far West and Orana	Owner managers of incorporated enterprises	157500	M	160
Far West and Orana	Owner managers of incorporated enterprises	Inf	F	54
Far West and Orana	Owner managers of incorporated enterprises	Inf	M	179
Far West and Orana	Owner managers of unincorporated enterprises	0	F	35
Far West and Orana	Owner managers of unincorporated enterprises	0	M	72
Far West and Orana	Owner managers of unincorporated enterprises	7875	F	45
Far West and Orana	Owner managers of unincorporated enterprises	7875	M	47
Far West and Orana	Owner managers of unincorporated enterprises	15750	F	122
Far West and Orana	Owner managers of unincorporated enterprises	15750	M	134
Far West and Orana	Owner managers of unincorporated enterprises	21000	F	147
Far West and Orana	Owner managers of unincorporated enterprises	21000	M	162
Far West and Orana	Owner managers of unincorporated enterprises	26250	F	155
Far West and Orana	Owner managers of unincorporated enterprises	26250	M	238
Far West and Orana	Owner managers of unincorporated enterprises	34125	F	238
Far West and Orana	Owner managers of unincorporated enterprises	34125	M	325
Far West and Orana	Owner managers of unincorporated enterprises	42000	F	187
Far West and Orana	Owner managers of unincorporated enterprises	42000	M	325
Far West and Orana	Owner managers of unincorporated enterprises	52500	F	188
Far West and Orana	Owner managers of unincorporated enterprises	52500	M	377
Far West and Orana	Owner managers of unincorporated enterprises	65625	F	159
Far West and Orana	Owner managers of unincorporated enterprises	65625	M	390
Far West and Orana	Owner managers of unincorporated enterprises	78750	F	87
Far West and Orana	Owner managers of unincorporated enterprises	78750	M	222
Far West and Orana	Owner managers of unincorporated enterprises	91875	F	90
Far West and Orana	Owner managers of unincorporated enterprises	91875	M	202
Far West and Orana	Owner managers of unincorporated enterprises	105000	F	37
Far West and Orana	Owner managers of unincorporated enterprises	105000	M	150
Far West and Orana	Owner managers of unincorporated enterprises	157500	F	59
Far West and Orana	Owner managers of unincorporated enterprises	157500	M	157
Far West and Orana	Owner managers of unincorporated enterprises	Inf	F	77
Far West and Orana	Owner managers of unincorporated enterprises	Inf	M	185
Far West and Orana	Status in employment not stated	0	F	5
Far West and Orana	Status in employment not stated	0	M	8
Far West and Orana	Status in employment not stated	7875	F	26
Far West and Orana	Status in employment not stated	7875	M	12
Far West and Orana	Status in employment not stated	15750	F	22
Far West and Orana	Status in employment not stated	15750	M	30
Far West and Orana	Status in employment not stated	21000	F	30
Far West and Orana	Status in employment not stated	21000	M	37
Far West and Orana	Status in employment not stated	26250	F	31
Far West and Orana	Status in employment not stated	26250	M	40
Far West and Orana	Status in employment not stated	34125	F	39
Far West and Orana	Status in employment not stated	34125	M	40
Far West and Orana	Status in employment not stated	42000	F	30
Far West and Orana	Status in employment not stated	42000	M	43
Far West and Orana	Status in employment not stated	52500	F	25
Far West and Orana	Status in employment not stated	52500	M	56
Far West and Orana	Status in employment not stated	65625	F	29
Far West and Orana	Status in employment not stated	65625	M	50
Far West and Orana	Status in employment not stated	78750	F	15
Far West and Orana	Status in employment not stated	78750	M	21
Far West and Orana	Status in employment not stated	91875	F	8
Far West and Orana	Status in employment not stated	91875	M	25
Far West and Orana	Status in employment not stated	105000	F	6
Far West and Orana	Status in employment not stated	105000	M	13
Far West and Orana	Status in employment not stated	157500	F	5
Far West and Orana	Status in employment not stated	157500	M	19
Far West and Orana	Status in employment not stated	Inf	F	6
Far West and Orana	Status in employment not stated	Inf	M	13
Hunter Valley exc Newcastle	Contributing family workers	0	F	208
Hunter Valley exc Newcastle	Contributing family workers	0	M	146
Hunter Valley exc Newcastle	Contributing family workers	7875	F	94
Hunter Valley exc Newcastle	Contributing family workers	7875	M	50
Hunter Valley exc Newcastle	Contributing family workers	15750	F	141
Hunter Valley exc Newcastle	Contributing family workers	15750	M	96
Hunter Valley exc Newcastle	Contributing family workers	21000	F	114
Hunter Valley exc Newcastle	Contributing family workers	21000	M	87
Hunter Valley exc Newcastle	Contributing family workers	26250	F	85
Hunter Valley exc Newcastle	Contributing family workers	26250	M	69
Hunter Valley exc Newcastle	Contributing family workers	34125	F	76
Hunter Valley exc Newcastle	Contributing family workers	34125	M	77
Hunter Valley exc Newcastle	Contributing family workers	42000	F	51
Hunter Valley exc Newcastle	Contributing family workers	42000	M	59
Hunter Valley exc Newcastle	Contributing family workers	52500	F	25
Hunter Valley exc Newcastle	Contributing family workers	52500	M	50
Hunter Valley exc Newcastle	Contributing family workers	65625	F	47
Hunter Valley exc Newcastle	Contributing family workers	65625	M	59
Hunter Valley exc Newcastle	Contributing family workers	78750	F	27
Hunter Valley exc Newcastle	Contributing family workers	78750	M	30
Hunter Valley exc Newcastle	Contributing family workers	91875	F	26
Hunter Valley exc Newcastle	Contributing family workers	91875	M	37
Hunter Valley exc Newcastle	Contributing family workers	105000	F	3
Hunter Valley exc Newcastle	Contributing family workers	105000	M	17
Hunter Valley exc Newcastle	Contributing family workers	157500	F	13
Hunter Valley exc Newcastle	Contributing family workers	157500	M	28
Hunter Valley exc Newcastle	Contributing family workers	Inf	F	18
Hunter Valley exc Newcastle	Contributing family workers	Inf	M	33
Hunter Valley exc Newcastle	Employee	0	F	160
Hunter Valley exc Newcastle	Employee	0	M	122
Hunter Valley exc Newcastle	Employee	7875	F	2232
Hunter Valley exc Newcastle	Employee	7875	M	1356
Hunter Valley exc Newcastle	Employee	15750	F	2389
Hunter Valley exc Newcastle	Employee	15750	M	882
Hunter Valley exc Newcastle	Employee	21000	F	2858
Hunter Valley exc Newcastle	Employee	21000	M	970
Hunter Valley exc Newcastle	Employee	26250	F	3296
Hunter Valley exc Newcastle	Employee	26250	M	1281
Hunter Valley exc Newcastle	Employee	34125	F	5182
Hunter Valley exc Newcastle	Employee	34125	M	2217
Hunter Valley exc Newcastle	Employee	42000	F	5707
Hunter Valley exc Newcastle	Employee	42000	M	3545
Hunter Valley exc Newcastle	Employee	52500	F	5190
Hunter Valley exc Newcastle	Employee	52500	M	5131
Hunter Valley exc Newcastle	Employee	65625	F	4322
Hunter Valley exc Newcastle	Employee	65625	M	6055
Hunter Valley exc Newcastle	Employee	78750	F	2479
Hunter Valley exc Newcastle	Employee	78750	M	4922
Hunter Valley exc Newcastle	Employee	91875	F	1987
Hunter Valley exc Newcastle	Employee	91875	M	4677
Hunter Valley exc Newcastle	Employee	105000	F	1392
Hunter Valley exc Newcastle	Employee	105000	M	3972
Hunter Valley exc Newcastle	Employee	157500	F	1383
Hunter Valley exc Newcastle	Employee	157500	M	7745
Hunter Valley exc Newcastle	Employee	Inf	F	334
Hunter Valley exc Newcastle	Employee	Inf	M	2519
