SA4_NAME16	CountryOfBirth	Sex	workers
Moreton Bay - North	SGP	F	36
Moreton Bay - North	SGP	M	19
Moreton Bay - North	ZAF	F	322
Moreton Bay - North	ZAF	M	294
Moreton Bay - North	KOR	F	139
Moreton Bay - North	KOR	M	207
Moreton Bay - North	LKA	F	52
Moreton Bay - North	LKA	M	69
Moreton Bay - North	THA	F	85
Moreton Bay - North	THA	M	32
Moreton Bay - North	TUR	F	4
Moreton Bay - North	TUR	M	7
Moreton Bay - North	GBR	F	2087
Moreton Bay - North	GBR	M	1818
Moreton Bay - North	USA	F	90
Moreton Bay - North	USA	M	106
Moreton Bay - North	VNM	F	93
Moreton Bay - North	VNM	M	70
Moreton Bay - North	ZWE	F	77
Moreton Bay - North	ZWE	M	55
Moreton Bay - South		F	985
Moreton Bay - South		M	1024
Moreton Bay - South	AUS	F	19208
Moreton Bay - South	AUS	M	17882
Moreton Bay - South	CAN	F	62
Moreton Bay - South	CAN	M	77
Moreton Bay - South	CHN	F	158
Moreton Bay - South	CHN	M	135
Moreton Bay - South	HRV	F	13
Moreton Bay - South	HRV	M	6
Moreton Bay - South	EGY	F	4
Moreton Bay - South	EGY	M	18
Moreton Bay - South	FJI	F	116
Moreton Bay - South	FJI	M	115
Moreton Bay - South	MKD	F	3
Moreton Bay - South	MKD	M	3
Moreton Bay - South	DEU	F	89
Moreton Bay - South	DEU	M	77
Moreton Bay - South	GRC	F	8
Moreton Bay - South	GRC	M	11
Moreton Bay - South	HKG	F	40
Moreton Bay - South	HKG	M	29
Moreton Bay - South	IND	F	288
Moreton Bay - South	IND	M	382
Moreton Bay - South	IDN	F	32
Moreton Bay - South	IDN	M	24
Moreton Bay - South	IRN	F	24
Moreton Bay - South	IRN	M	42
Moreton Bay - South	IRQ	M	8
Moreton Bay - South	IRL	F	86
Moreton Bay - South	IRL	M	115
Moreton Bay - South	ITA	F	29
Moreton Bay - South	ITA	M	55
Moreton Bay - South	JPN	F	56
Moreton Bay - South	JPN	M	22
Moreton Bay - South	LBN	F	6
Moreton Bay - South	LBN	M	8
Moreton Bay - South	MYS	F	75
Moreton Bay - South	MYS	M	60
Moreton Bay - South	MLT	F	3
Moreton Bay - South	MLT	M	3
Moreton Bay - South	NLD	F	53
Moreton Bay - South	NLD	M	58
Moreton Bay - South	NZL	F	1556
Moreton Bay - South	NZL	M	1600
Moreton Bay - South	PAK	F	5
Moreton Bay - South	PAK	M	30
Moreton Bay - South	PHL	F	275
Moreton Bay - South	PHL	M	144
Moreton Bay - South	POL	F	31
Moreton Bay - South	POL	M	40
Moreton Bay - South	SGP	F	26
Moreton Bay - South	SGP	M	24
Moreton Bay - South	ZAF	F	505
Moreton Bay - South	ZAF	M	450
Moreton Bay - South	KOR	F	43
Moreton Bay - South	KOR	M	40
Moreton Bay - South	LKA	F	56
Moreton Bay - South	LKA	M	42
Moreton Bay - South	THA	F	94
Moreton Bay - South	THA	M	37
Moreton Bay - South	TUR	F	3
Moreton Bay - South	TUR	M	11
Moreton Bay - South	GBR	F	1488
Moreton Bay - South	GBR	M	1545
Moreton Bay - South	USA	F	85
Moreton Bay - South	USA	M	115
Moreton Bay - South	VNM	F	85
Moreton Bay - South	VNM	M	48
Moreton Bay - South	ZWE	F	92
Moreton Bay - South	ZWE	M	78
Queensland - Outback		F	701
Queensland - Outback		M	866
Queensland - Outback	AUS	F	13075
Queensland - Outback	AUS	M	17677
Queensland - Outback	CAN	F	44
Queensland - Outback	CAN	M	35
Queensland - Outback	CHN	F	27
Queensland - Outback	CHN	M	33
Queensland - Outback	HRV	F	3
Queensland - Outback	HRV	M	9
Queensland - Outback	EGY	M	8
Queensland - Outback	FJI	F	58
Queensland - Outback	FJI	M	71
Queensland - Outback	DEU	F	68
Queensland - Outback	DEU	M	57
Queensland - Outback	GRC	M	4
Queensland - Outback	HKG	F	3
Queensland - Outback	HKG	M	8
Queensland - Outback	IND	F	85
Queensland - Outback	IND	M	130
Queensland - Outback	IDN	F	19
Queensland - Outback	IDN	M	15
Queensland - Outback	IRN	M	3
Queensland - Outback	IRL	F	43
Queensland - Outback	IRL	M	46
Queensland - Outback	ITA	F	34
Queensland - Outback	ITA	M	52
Queensland - Outback	JPN	F	15
Queensland - Outback	JPN	M	16
Queensland - Outback	LBN	M	3
Queensland - Outback	MYS	F	22
Queensland - Outback	MYS	M	23
Queensland - Outback	MLT	F	3
Queensland - Outback	MLT	M	3
Queensland - Outback	NLD	F	31
Queensland - Outback	NLD	M	32
Queensland - Outback	NZL	F	604
Queensland - Outback	NZL	M	822
Queensland - Outback	PAK	F	3
Queensland - Outback	PAK	M	10
Queensland - Outback	PHL	F	312
Queensland - Outback	PHL	M	148
Queensland - Outback	POL	F	5
Queensland - Outback	POL	M	4
Queensland - Outback	SGP	F	8
Queensland - Outback	SGP	M	8
Queensland - Outback	ZAF	F	91
Queensland - Outback	ZAF	M	142
Queensland - Outback	KOR	F	3
Queensland - Outback	KOR	M	13
Queensland - Outback	LKA	F	19
Queensland - Outback	LKA	M	39
Queensland - Outback	THA	F	46
Queensland - Outback	THA	M	12
Queensland - Outback	GBR	F	388
Queensland - Outback	GBR	M	495
Queensland - Outback	USA	F	44
Queensland - Outback	USA	M	40
Queensland - Outback	VNM	F	47
Queensland - Outback	VNM	M	49
Queensland - Outback	ZWE	F	45
Queensland - Outback	ZWE	M	52
Sunshine Coast		F	2599
Sunshine Coast		M	2267
Sunshine Coast	AUS	F	52870
Sunshine Coast	AUS	M	46420
Sunshine Coast	CAN	F	309
Sunshine Coast	CAN	M	261
Sunshine Coast	CHN	F	162
Sunshine Coast	CHN	M	127
Sunshine Coast	HRV	F	24
Sunshine Coast	HRV	M	19
Sunshine Coast	EGY	F	14
Sunshine Coast	EGY	M	21
Sunshine Coast	FJI	F	85
Sunshine Coast	FJI	M	88
Sunshine Coast	MKD	F	5
Sunshine Coast	MKD	M	7
Sunshine Coast	DEU	F	439
Sunshine Coast	DEU	M	287
Sunshine Coast	GRC	F	18
Sunshine Coast	GRC	M	16
Sunshine Coast	HKG	F	76
Sunshine Coast	HKG	M	49
Sunshine Coast	IND	F	375
Sunshine Coast	IND	M	553
Sunshine Coast	IDN	F	88
Sunshine Coast	IDN	M	37
Sunshine Coast	IRN	F	23
Sunshine Coast	IRN	M	32
Sunshine Coast	IRQ	F	3
Sunshine Coast	IRQ	M	3
Sunshine Coast	IRL	F	177
Sunshine Coast	IRL	M	173
Sunshine Coast	ITA	F	79
Sunshine Coast	ITA	M	137
Sunshine Coast	JPN	F	158
Sunshine Coast	JPN	M	48
Sunshine Coast	LBN	F	12
Sunshine Coast	LBN	M	14
Sunshine Coast	MYS	F	155
Sunshine Coast	MYS	M	103
Sunshine Coast	MLT	F	26
Sunshine Coast	MLT	M	24
Sunshine Coast	NLD	F	226
Sunshine Coast	NLD	M	222
Sunshine Coast	NZL	F	4203
Sunshine Coast	NZL	M	3585
Sunshine Coast	PAK	F	17
Sunshine Coast	PAK	M	45
Sunshine Coast	PHL	F	551
Sunshine Coast	PHL	M	181
Sunshine Coast	POL	F	69
Sunshine Coast	POL	M	46
Sunshine Coast	SGP	F	68
Sunshine Coast	SGP	M	52
Sunshine Coast	ZAF	F	886
Sunshine Coast	ZAF	M	871
Sunshine Coast	KOR	F	127
Sunshine Coast	KOR	M	142
Sunshine Coast	LKA	F	45
Sunshine Coast	LKA	M	71
Sunshine Coast	THA	F	240
Sunshine Coast	THA	M	68
Sunshine Coast	TUR	F	4
Sunshine Coast	TUR	M	12
Sunshine Coast	GBR	F	5014
Sunshine Coast	GBR	M	4508
Sunshine Coast	USA	F	413
Sunshine Coast	USA	M	323
Sunshine Coast	VNM	F	83
Sunshine Coast	VNM	M	47
Sunshine Coast	ZWE	F	259
Sunshine Coast	ZWE	M	219
Toowoomba		F	1213
Toowoomba		M	1251
Toowoomba	AUS	F	28070
Toowoomba	AUS	M	26054
Toowoomba	CAN	F	58
Toowoomba	CAN	M	72
Toowoomba	CHN	F	141
Toowoomba	CHN	M	147
Toowoomba	HRV	F	3
Toowoomba	HRV	M	7
Toowoomba	EGY	F	9
Toowoomba	EGY	M	11
Toowoomba	FJI	F	50
Toowoomba	FJI	M	50
Toowoomba	DEU	F	81
Toowoomba	DEU	M	79
Toowoomba	GRC	F	4
Toowoomba	HKG	F	27
Toowoomba	HKG	M	31
Toowoomba	IND	F	278
Toowoomba	IND	M	487
Toowoomba	IDN	F	23
Toowoomba	IDN	M	11
Toowoomba	IRN	F	17
Toowoomba	IRN	M	41
Toowoomba	IRQ	F	5
Toowoomba	IRQ	M	23
Toowoomba	IRL	F	60
Toowoomba	IRL	M	62
Toowoomba	ITA	F	18
Toowoomba	ITA	M	34
Toowoomba	JPN	F	27
Toowoomba	JPN	M	21
Toowoomba	LBN	M	7
Toowoomba	MYS	F	92
Toowoomba	MYS	M	83
Toowoomba	MLT	F	3
Toowoomba	MLT	M	7
Toowoomba	NLD	F	54
Toowoomba	NLD	M	58
Toowoomba	NZL	F	673
Toowoomba	NZL	M	692
Toowoomba	PAK	F	19
Toowoomba	PAK	M	50
Toowoomba	PHL	F	347
Toowoomba	PHL	M	167
Toowoomba	POL	F	18
Toowoomba	POL	M	15
Toowoomba	SGP	F	28
Toowoomba	SGP	M	36
Toowoomba	ZAF	F	260
Toowoomba	ZAF	M	277
Toowoomba	KOR	F	90
Toowoomba	KOR	M	109
Toowoomba	LKA	F	79
Toowoomba	LKA	M	106
Toowoomba	THA	F	35
Toowoomba	THA	M	15
Toowoomba	TUR	F	5
Toowoomba	TUR	M	3
Toowoomba	GBR	F	844
Toowoomba	GBR	M	817
Toowoomba	USA	F	98
Toowoomba	USA	M	90
Toowoomba	VNM	F	46
Toowoomba	VNM	M	30
Toowoomba	ZWE	F	185
Toowoomba	ZWE	M	160
Townsville		F	1873
Townsville		M	1712
Townsville	AUS	F	41019
Townsville	AUS	M	40937
Townsville	CAN	F	164
Townsville	CAN	M	126
Townsville	CHN	F	117
Townsville	CHN	M	122
Townsville	HRV	F	13
Townsville	HRV	M	12
Townsville	EGY	F	4
Townsville	EGY	M	18
Townsville	FJI	F	90
Townsville	FJI	M	97
Townsville	MKD	M	3
Townsville	DEU	F	189
Townsville	DEU	M	179
Townsville	GRC	F	15
Townsville	GRC	M	22
Townsville	HKG	F	29
Townsville	HKG	M	38
Townsville	IND	F	374
Townsville	IND	M	559
Townsville	IDN	F	33
Townsville	IDN	M	42
Townsville	IRN	F	24
Townsville	IRN	M	35
Townsville	IRQ	F	8
Townsville	IRQ	M	18
Townsville	IRL	F	102
Townsville	IRL	M	103
Townsville	ITA	F	120
Townsville	ITA	M	186
Townsville	JPN	F	71
Townsville	JPN	M	33
Townsville	LBN	F	4
Townsville	LBN	M	11
Townsville	MYS	F	120
Townsville	MYS	M	121
Townsville	MLT	F	12
Townsville	MLT	M	16
Townsville	NLD	F	82
Townsville	NLD	M	82
Townsville	NZL	F	1473
Townsville	NZL	M	1352
Townsville	PAK	F	12
Townsville	PAK	M	36
Townsville	PHL	F	710
Townsville	PHL	M	360
Townsville	POL	F	29
Townsville	POL	M	26
Townsville	SGP	F	39
Townsville	SGP	M	48
Townsville	ZAF	F	337
Townsville	ZAF	M	358
Townsville	KOR	F	78
Townsville	KOR	M	134
Townsville	LKA	F	70
Townsville	LKA	M	90
Townsville	THA	F	139
Townsville	THA	M	36
Townsville	TUR	F	3
Townsville	TUR	M	9
Townsville	GBR	F	1576
Townsville	GBR	M	1646
Townsville	USA	F	209
Townsville	USA	M	151
Townsville	VNM	F	80
Townsville	VNM	M	78
Townsville	ZWE	F	132
Townsville	ZWE	M	112
Wide Bay		F	1611
Wide Bay		M	1524
Wide Bay	AUS	F	39842
Wide Bay	AUS	M	38447
Wide Bay	CAN	F	104
Wide Bay	CAN	M	82
Wide Bay	CHN	F	120
Wide Bay	CHN	M	56
Wide Bay	HRV	F	4
Wide Bay	HRV	M	9
Wide Bay	EGY	F	16
Wide Bay	EGY	M	22
Wide Bay	FJI	F	70
Wide Bay	FJI	M	60
Wide Bay	MKD	F	4
Wide Bay	DEU	F	175
Wide Bay	DEU	M	127
Wide Bay	GRC	F	5
Wide Bay	GRC	M	3
Wide Bay	HKG	F	50
Wide Bay	HKG	M	41
Wide Bay	IND	F	159
Wide Bay	IND	M	233
Wide Bay	IDN	F	33
Wide Bay	IDN	M	20
Wide Bay	IRN	F	13
Wide Bay	IRN	M	12
Wide Bay	IRQ	M	4
Wide Bay	IRL	F	61
Wide Bay	IRL	M	52
Wide Bay	ITA	F	58
Wide Bay	ITA	M	91
Wide Bay	JPN	F	81
Wide Bay	JPN	M	26
Wide Bay	LBN	M	3
Wide Bay	MYS	F	86
Wide Bay	MYS	M	56
Wide Bay	MLT	F	9
Wide Bay	MLT	M	21
Wide Bay	NLD	F	106
Wide Bay	NLD	M	110
Wide Bay	NZL	F	1387
Wide Bay	NZL	M	1223
Wide Bay	PAK	F	9
Wide Bay	PAK	M	37
Wide Bay	PHL	F	587
Wide Bay	PHL	M	153
Wide Bay	POL	F	22
Wide Bay	POL	M	18
Wide Bay	SGP	F	29
Wide Bay	SGP	M	10
Wide Bay	ZAF	F	270
Wide Bay	ZAF	M	298
Wide Bay	KOR	F	96
Wide Bay	KOR	M	96
Wide Bay	LKA	F	41
Wide Bay	LKA	M	69
Wide Bay	THA	F	96
Wide Bay	THA	M	21
Wide Bay	TUR	F	9
Wide Bay	TUR	M	19
Wide Bay	GBR	F	1761
Wide Bay	GBR	M	1547
Wide Bay	USA	F	108
Wide Bay	USA	M	129
Wide Bay	VNM	F	53
Wide Bay	VNM	M	56
Wide Bay	ZWE	F	69
Wide Bay	ZWE	M	72
Migratory - Offshore - Shipping (Qld)		M	6
Migratory - Offshore - Shipping (Qld)	AUS	F	13
Migratory - Offshore - Shipping (Qld)	AUS	M	139
Migratory - Offshore - Shipping (Qld)	NZL	F	3
Migratory - Offshore - Shipping (Qld)	NZL	M	15
Migratory - Offshore - Shipping (Qld)	GBR	F	4
Migratory - Offshore - Shipping (Qld)	GBR	M	7
No usual address (Qld)		F	1505
No usual address (Qld)		M	3480
No usual address (Qld)	AUS	F	17050
No usual address (Qld)	AUS	M	57161
No usual address (Qld)	CAN	F	85
No usual address (Qld)	CAN	M	154
No usual address (Qld)	CHN	F	149
No usual address (Qld)	CHN	M	265
No usual address (Qld)	HRV	F	17
No usual address (Qld)	HRV	M	86
No usual address (Qld)	EGY	F	6
No usual address (Qld)	EGY	M	24
No usual address (Qld)	FJI	F	63
No usual address (Qld)	FJI	M	125
No usual address (Qld)	MKD	F	18
No usual address (Qld)	MKD	M	19
No usual address (Qld)	DEU	F	153
No usual address (Qld)	DEU	M	279
No usual address (Qld)	GRC	F	12
No usual address (Qld)	GRC	M	50
No usual address (Qld)	HKG	F	55
No usual address (Qld)	HKG	M	88
No usual address (Qld)	IND	F	187
No usual address (Qld)	IND	M	669
No usual address (Qld)	IDN	F	35
No usual address (Qld)	IDN	M	35
No usual address (Qld)	IRN	F	17
No usual address (Qld)	IRN	M	80
No usual address (Qld)	IRQ	M	16
No usual address (Qld)	IRL	F	85
No usual address (Qld)	IRL	M	317
No usual address (Qld)	ITA	F	45
No usual address (Qld)	ITA	M	185
No usual address (Qld)	JPN	F	128
No usual address (Qld)	JPN	M	51
No usual address (Qld)	LBN	F	7
No usual address (Qld)	LBN	M	35
No usual address (Qld)	MYS	F	87
No usual address (Qld)	MYS	M	120
No usual address (Qld)	MLT	F	7
No usual address (Qld)	MLT	M	28
No usual address (Qld)	NLD	F	67
No usual address (Qld)	NLD	M	181
No usual address (Qld)	NZL	F	1787
No usual address (Qld)	NZL	M	5482
No usual address (Qld)	PAK	F	14
No usual address (Qld)	PAK	M	66
No usual address (Qld)	PHL	F	210
No usual address (Qld)	PHL	M	150
No usual address (Qld)	POL	F	52
No usual address (Qld)	POL	M	71
No usual address (Qld)	SGP	F	43
No usual address (Qld)	SGP	M	77
No usual address (Qld)	ZAF	F	234
No usual address (Qld)	ZAF	M	516
No usual address (Qld)	KOR	F	94
No usual address (Qld)	KOR	M	282
No usual address (Qld)	LKA	F	28
No usual address (Qld)	LKA	M	70
No usual address (Qld)	THA	F	90
No usual address (Qld)	THA	M	29
No usual address (Qld)	TUR	F	4
No usual address (Qld)	TUR	M	27
No usual address (Qld)	GBR	F	1412
No usual address (Qld)	GBR	M	4072
No usual address (Qld)	USA	F	124
No usual address (Qld)	USA	M	209
No usual address (Qld)	VNM	F	95
No usual address (Qld)	VNM	M	174
No usual address (Qld)	ZWE	F	54
No usual address (Qld)	ZWE	M	137
Adelaide - Central and Hills		F	5572
Adelaide - Central and Hills		M	5111
Adelaide - Central and Hills	AUS	F	86501
Adelaide - Central and Hills	AUS	M	68985
Adelaide - Central and Hills	CAN	F	322
Adelaide - Central and Hills	CAN	M	265
Adelaide - Central and Hills	CHN	F	2556
Adelaide - Central and Hills	CHN	M	1977
Adelaide - Central and Hills	HRV	F	160
Adelaide - Central and Hills	HRV	M	82
Adelaide - Central and Hills	EGY	F	54
Adelaide - Central and Hills	EGY	M	105
Adelaide - Central and Hills	FJI	F	127
Adelaide - Central and Hills	FJI	M	80
Adelaide - Central and Hills	MKD	F	26
Adelaide - Central and Hills	MKD	M	14
Adelaide - Central and Hills	DEU	F	549
Adelaide - Central and Hills	DEU	M	442
Adelaide - Central and Hills	GRC	F	295
Adelaide - Central and Hills	GRC	M	303
Adelaide - Central and Hills	HKG	F	410
Adelaide - Central and Hills	HKG	M	395
Adelaide - Central and Hills	IND	F	2623
Adelaide - Central and Hills	IND	M	3083
Adelaide - Central and Hills	IDN	F	189
Adelaide - Central and Hills	IDN	M	169
Adelaide - Central and Hills	IRN	F	315
Adelaide - Central and Hills	IRN	M	353
Adelaide - Central and Hills	IRQ	F	46
Adelaide - Central and Hills	IRQ	M	70
Adelaide - Central and Hills	IRL	F	249
Adelaide - Central and Hills	IRL	M	304
Adelaide - Central and Hills	ITA	F	857
Adelaide - Central and Hills	ITA	M	973
Adelaide - Central and Hills	JPN	F	254
Adelaide - Central and Hills	JPN	M	114
Adelaide - Central and Hills	LBN	F	108
Adelaide - Central and Hills	LBN	M	109
Adelaide - Central and Hills	MYS	F	1145
Adelaide - Central and Hills	MYS	M	920
Adelaide - Central and Hills	MLT	F	51
Adelaide - Central and Hills	MLT	M	50
Adelaide - Central and Hills	NLD	F	272
Adelaide - Central and Hills	NLD	M	268
Adelaide - Central and Hills	NZL	F	1212
Adelaide - Central and Hills	NZL	M	999
Adelaide - Central and Hills	PAK	F	91
Adelaide - Central and Hills	PAK	M	325
Adelaide - Central and Hills	PHL	F	1380
Adelaide - Central and Hills	PHL	M	756
Adelaide - Central and Hills	POL	F	444
Adelaide - Central and Hills	POL	M	292
Adelaide - Central and Hills	SGP	F	322
Adelaide - Central and Hills	SGP	M	261
Adelaide - Central and Hills	ZAF	F	778
Adelaide - Central and Hills	ZAF	M	659
Adelaide - Central and Hills	KOR	F	536
Adelaide - Central and Hills	KOR	M	404
Adelaide - Central and Hills	LKA	F	398
Adelaide - Central and Hills	LKA	M	469
Adelaide - Central and Hills	THA	F	382
Adelaide - Central and Hills	THA	M	185
Adelaide - Central and Hills	TUR	F	39
Adelaide - Central and Hills	TUR	M	40
Adelaide - Central and Hills	GBR	F	7715
Adelaide - Central and Hills	GBR	M	7096
Adelaide - Central and Hills	USA	F	487
Adelaide - Central and Hills	USA	M	451
Adelaide - Central and Hills	VNM	F	995
Adelaide - Central and Hills	VNM	M	772
Adelaide - Central and Hills	ZWE	F	194
Adelaide - Central and Hills	ZWE	M	133
Adelaide - North		F	3002
Adelaide - North		M	4489
Adelaide - North	AUS	F	42417
Adelaide - North	AUS	M	46857
Adelaide - North	CAN	F	81
Adelaide - North	CAN	M	66
Adelaide - North	CHN	F	665
Adelaide - North	CHN	M	637
Adelaide - North	HRV	F	67
Adelaide - North	HRV	M	100
Adelaide - North	EGY	F	21
Adelaide - North	EGY	M	48
Adelaide - North	FJI	F	81
Adelaide - North	FJI	M	101
Adelaide - North	MKD	F	11
Adelaide - North	MKD	M	19
Adelaide - North	DEU	F	207
Adelaide - North	DEU	M	258
Adelaide - North	GRC	F	96
Adelaide - North	GRC	M	153
Adelaide - North	HKG	F	98
Adelaide - North	HKG	M	120
Adelaide - North	IND	F	1398
Adelaide - North	IND	M	2427
Adelaide - North	IDN	F	85
Adelaide - North	IDN	M	69
Adelaide - North	IRN	F	105
Adelaide - North	IRN	M	190
Adelaide - North	IRQ	F	54
Adelaide - North	IRQ	M	71
Adelaide - North	IRL	F	106
Adelaide - North	IRL	M	153
Adelaide - North	ITA	F	282
Adelaide - North	ITA	M	529
Adelaide - North	JPN	F	47
Adelaide - North	JPN	M	30
Adelaide - North	LBN	F	53
Adelaide - North	LBN	M	95
Adelaide - North	MYS	F	335
Adelaide - North	MYS	M	306
Adelaide - North	MLT	F	36
Adelaide - North	MLT	M	39
Adelaide - North	NLD	F	127
Adelaide - North	NLD	M	184
Adelaide - North	NZL	F	462
Adelaide - North	NZL	M	597
Adelaide - North	PAK	F	67
Adelaide - North	PAK	M	243
Adelaide - North	PHL	F	888
Adelaide - North	PHL	M	548
Adelaide - North	POL	F	199
Adelaide - North	POL	M	227
Adelaide - North	SGP	F	89
Adelaide - North	SGP	M	100
Adelaide - North	ZAF	F	246
Adelaide - North	ZAF	M	328
Adelaide - North	KOR	F	118
Adelaide - North	KOR	M	147
Adelaide - North	LKA	F	144
Adelaide - North	LKA	M	227
Adelaide - North	THA	F	137
Adelaide - North	THA	M	116
Adelaide - North	TUR	F	13
Adelaide - North	TUR	M	38
Adelaide - North	GBR	F	4805
Adelaide - North	GBR	M	5226
Adelaide - North	USA	F	130
Adelaide - North	USA	M	177
Adelaide - North	VNM	F	1148
Adelaide - North	VNM	M	1206
Adelaide - North	ZWE	F	91
Adelaide - North	ZWE	M	96
Adelaide - South		F	2127
Adelaide - South		M	1875
Adelaide - South	AUS	F	39879
Adelaide - South	AUS	M	33638
Adelaide - South	CAN	F	117
Adelaide - South	CAN	M	121
Adelaide - South	CHN	F	703
Adelaide - South	CHN	M	516
Adelaide - South	HRV	F	51
Adelaide - South	HRV	M	40
Adelaide - South	EGY	F	41
Adelaide - South	EGY	M	50
Adelaide - South	FJI	F	60
Adelaide - South	FJI	M	47
Adelaide - South	MKD	F	9
Adelaide - South	MKD	M	3
Adelaide - South	DEU	F	297
Adelaide - South	DEU	M	238
Adelaide - South	GRC	F	72
Adelaide - South	GRC	M	97
Adelaide - South	HKG	F	94
Adelaide - South	HKG	M	80
Adelaide - South	IND	F	833
Adelaide - South	IND	M	1048
Adelaide - South	IDN	F	92
Adelaide - South	IDN	M	65
Adelaide - South	IRN	F	127
Adelaide - South	IRN	M	202
Adelaide - South	IRQ	F	11
Adelaide - South	IRQ	M	27
Adelaide - South	IRL	F	147
Adelaide - South	IRL	M	135
Adelaide - South	ITA	F	122
Adelaide - South	ITA	M	222
Adelaide - South	JPN	F	89
Adelaide - South	JPN	M	41
Adelaide - South	LBN	F	47
Adelaide - South	LBN	M	56
Adelaide - South	MYS	F	285
Adelaide - South	MYS	M	203
Adelaide - South	MLT	F	17
Adelaide - South	MLT	M	25
Adelaide - South	NLD	F	180
Adelaide - South	NLD	M	150
Adelaide - South	NZL	F	606
Adelaide - South	NZL	M	543
Adelaide - South	PAK	F	40
Adelaide - South	PAK	M	110
Adelaide - South	PHL	F	607
Adelaide - South	PHL	M	257
Adelaide - South	POL	F	211
Adelaide - South	POL	M	163
Adelaide - South	SGP	F	100
Adelaide - South	SGP	M	71
Adelaide - South	ZAF	F	397
Adelaide - South	ZAF	M	317
Adelaide - South	KOR	F	112
Adelaide - South	KOR	M	96
Adelaide - South	LKA	F	119
Adelaide - South	LKA	M	117
Adelaide - South	THA	F	98
Adelaide - South	THA	M	55
Adelaide - South	TUR	F	8
Adelaide - South	TUR	M	21
Adelaide - South	GBR	F	5500
Adelaide - South	GBR	M	4543
Adelaide - South	USA	F	184
Adelaide - South	USA	M	179
Adelaide - South	VNM	F	208
Adelaide - South	VNM	M	177
Adelaide - South	ZWE	F	66
Adelaide - South	ZWE	M	47
Adelaide - West		F	2803
Adelaide - West		M	4210
Adelaide - West	AUS	F	35987
Adelaide - West	AUS	M	52128
Adelaide - West	CAN	F	86
Adelaide - West	CAN	M	105
Adelaide - West	CHN	F	761
Adelaide - West	CHN	M	763
Adelaide - West	HRV	F	115
Adelaide - West	HRV	M	159
Adelaide - West	EGY	F	33
Adelaide - West	EGY	M	82
Adelaide - West	FJI	F	56
Adelaide - West	FJI	M	88
Adelaide - West	MKD	F	18
Adelaide - West	MKD	M	26
Adelaide - West	DEU	F	203
Adelaide - West	DEU	M	325
Adelaide - West	GRC	F	185
Adelaide - West	GRC	M	340
Adelaide - West	HKG	F	134
Adelaide - West	HKG	M	150
Adelaide - West	IND	F	1332
Adelaide - West	IND	M	2748
Adelaide - West	IDN	F	81
Adelaide - West	IDN	M	53
Adelaide - West	IRN	F	108
Adelaide - West	IRN	M	237
Adelaide - West	IRQ	F	28
Adelaide - West	IRQ	M	55
Adelaide - West	IRL	F	103
Adelaide - West	IRL	M	173
Adelaide - West	ITA	F	336
Adelaide - West	ITA	M	673
Adelaide - West	JPN	F	85
Adelaide - West	JPN	M	41
Adelaide - West	LBN	F	29
Adelaide - West	LBN	M	69
Adelaide - West	MYS	F	295
Adelaide - West	MYS	M	323
Adelaide - West	MLT	F	22
Adelaide - West	MLT	M	68
Adelaide - West	NLD	F	106
Adelaide - West	NLD	M	193
Adelaide - West	NZL	F	468
Adelaide - West	NZL	M	839
Adelaide - West	PAK	F	38
Adelaide - West	PAK	M	216
Adelaide - West	PHL	F	715
Adelaide - West	PHL	M	719
Adelaide - West	POL	F	232
Adelaide - West	POL	M	271
Adelaide - West	SGP	F	86
Adelaide - West	SGP	M	93
Adelaide - West	ZAF	F	277
Adelaide - West	ZAF	M	383
Adelaide - West	KOR	F	124
Adelaide - West	KOR	M	147
Adelaide - West	LKA	F	126
Adelaide - West	LKA	M	248
Adelaide - West	THA	F	157
Adelaide - West	THA	M	116
Adelaide - West	TUR	F	16
Adelaide - West	TUR	M	27
Adelaide - West	GBR	F	3104
Adelaide - West	GBR	M	5372
Adelaide - West	USA	F	118
Adelaide - West	USA	M	202
Adelaide - West	VNM	F	1048
Adelaide - West	VNM	M	1107
Adelaide - West	ZWE	F	56
Adelaide - West	ZWE	M	87
Barossa - Yorke - Mid North		F	584
Barossa - Yorke - Mid North		M	667
Barossa - Yorke - Mid North	AUS	F	17249
Barossa - Yorke - Mid North	AUS	M	18933
Barossa - Yorke - Mid North	CAN	F	20
Barossa - Yorke - Mid North	CAN	M	22
Barossa - Yorke - Mid North	CHN	F	50
Barossa - Yorke - Mid North	CHN	M	34
Barossa - Yorke - Mid North	HRV	F	3
Barossa - Yorke - Mid North	EGY	F	3
Barossa - Yorke - Mid North	EGY	M	6
Barossa - Yorke - Mid North	FJI	F	3
Barossa - Yorke - Mid North	FJI	M	3
Barossa - Yorke - Mid North	MKD	M	3
Barossa - Yorke - Mid North	DEU	F	56
Barossa - Yorke - Mid North	DEU	M	55
Barossa - Yorke - Mid North	GRC	F	3
Barossa - Yorke - Mid North	GRC	M	13
Barossa - Yorke - Mid North	IND	F	54
Barossa - Yorke - Mid North	IND	M	85
Barossa - Yorke - Mid North	IDN	F	7
Barossa - Yorke - Mid North	IDN	M	6
Barossa - Yorke - Mid North	IRN	F	3
Barossa - Yorke - Mid North	IRN	M	11
Barossa - Yorke - Mid North	IRL	F	16
Barossa - Yorke - Mid North	IRL	M	27
Barossa - Yorke - Mid North	ITA	F	17
Barossa - Yorke - Mid North	ITA	M	39
Barossa - Yorke - Mid North	JPN	F	9
