SA3_CODE_2016,F_M2_TrnFer_15_24,F_M2_TrnFer_25_34,F_M2_TrnFer_35_44,F_M2_TrnFer_45_54,F_M2_TrnFer_55_64,F_M2_TrnFer_65_74,F_M2_TrnFer_75ov,F_M2_TrnFer_Tot,F_M2_TrnTrm_Inc_LR_15_24,F_M2_TrnTrm_Inc_LR_25_34,F_M2_TrnTrm_Inc_LR_35_44,F_M2_TrnTrm_Inc_LR_45_54,F_M2_TrnTrm_Inc_LR_55_64,F_M2_TrnTrm_Inc_LR_65_74,F_M2_TrnTrm_Inc_LR_75ov,F_M2_TrnTrm_Inc_LR_Tot,F_M2_TrnCarAsDriv_15_24,F_M2_TrnCarAsDriv_25_34,F_M2_TrnCarAsDriv_35_44,F_M2_TrnCarAsDriv_45_54,F_M2_TrnCarAsDriv_55_64,F_M2_TrnCarAsDriv_65_74,F_M2_TrnCarAsDriv_75ov,F_M2_TrnCarAsDriv_Tot,F_M2_TrnCarAsPas_15_24,F_M2_TrnCarAsPas_25_34,F_M2_TrnCarAsPas_35_44,F_M2_TrnCarAsPas_45_54,F_M2_TrnCarAsPas_55_64,F_M2_TrnCarAsPas_65_74,F_M2_TrnCarAsPas_75ov,F_M2_TrnCarAsPas_Tot,F_M2_TrnOth_15_24,F_M2_TrnOth_25_34,F_M2_TrnOth_35_44,F_M2_TrnOth_45_54,F_M2_TrnOth_55_64,F_M2_TrnOth_65_74,F_M2_TrnOth_75ov,F_M2_TrnOth_Tot,F_M2_Train_and_Tot_15_24,F_M2_Train_and_Tot_25_34,F_M2_Train_and_Tot_35_44,F_M2_Train_and_Tot_45_54,F_M2_Train_and_Tot_55_64,F_M2_Train_and_Tot_65_74,F_M2_Train_and_Tot_75ov,F_M2_Train_and_Tot_Tot,F_M2_BusFer_15_24,F_M2_BusFer_25_34,F_M2_BusFer_35_44,F_M2_BusFer_45_54,F_M2_BusFer_55_64,F_M2_BusFer_65_74,F_M2_BusFer_75ov,F_M2_BusFer_Tot,F_M2_BusTrm_Inc_LR_15_24,F_M2_BusTrm_Inc_LR_25_34,F_M2_BusTrm_Inc_LR_35_44,F_M2_BusTrm_Inc_LR_45_54,F_M2_BusTrm_Inc_LR_55_64,F_M2_BusTrm_Inc_LR_65_74,F_M2_BusTrm_Inc_LR_75ov,F_M2_BusTrm_Inc_LR_Tot,F_M2_BusCarAsDriv_15_24,F_M2_BusCarAsDriv_25_34,F_M2_BusCarAsDriv_35_44,F_M2_BusCarAsDriv_45_54,F_M2_BusCarAsDriv_55_64,F_M2_BusCarAsDriv_65_74,F_M2_BusCarAsDriv_75ov,F_M2_BusCarAsDriv_Tot,F_M2_BusCarAsPas_15_24,F_M2_BusCarAsPas_25_34,F_M2_BusCarAsPas_35_44,F_M2_BusCarAsPas_45_54,F_M2_BusCarAsPas_55_64,F_M2_BusCarAsPas_65_74,F_M2_BusCarAsPas_75ov,F_M2_BusCarAsPas_Tot,F_M2_BusOth_15_24,F_M2_BusOth_25_34,F_M2_BusOth_35_44,F_M2_BusOth_45_54,F_M2_BusOth_55_64,F_M2_BusOth_65_74,F_M2_BusOth_75ov,F_M2_BusOth_Tot,F_M2_BusTot_15_24,F_M2_BusTot_25_34,F_M2_BusTot_35_44,F_M2_BusTot_45_54,F_M2_BusTot_55_64,F_M2_BusTot_65_74,F_M2_BusTot_75ov,F_M2_BusTot_Tot,F_M2_Other_M2_15_24,F_M2_Other_M2_25_34,F_M2_Other_M2_35_44,F_M2_Other_M2_45_54,F_M2_Other_M2_55_64,F_M2_Other_M2_65_74,F_M2_Other_M2_75ov,F_M2_Other_M2_Tot,F_M2_Tot_M2_15_24,F_M2_Tot_M2_25_34,F_M2_Tot_M2_35_44,F_M2_Tot_M2_45_54,F_M2_Tot_M2_55_64,F_M2_Tot_M2_65_74,F_M2_Tot_M2_75ov,F_M2_Tot_M2_Tot,F_M3_Trn_and_2_oth_Ms_15_24,F_M3_Trn_and_2_oth_Ms_25_34,F_M3_Trn_and_2_oth_Ms_35_44,F_M3_Trn_and_2_oth_Ms_45_54,F_M3_Trn_and_2_oth_Ms_55_64,F_M3_Trn_and_2_oth_Ms_65_74,F_M3_Trn_and_2_oth_Ms_75ov,F_M3_Trn_and_2_oth_Ms_Tot,F_M3_Bus2othMs_ex_tn_15_24,F_M3_Bus2othMs_ex_tn_25_34,F_M3_Bus2othMs_ex_tn_35_44,F_M3_Bus2othMs_ex_tn_45_54,F_M3_Bus2othMs_ex_tn_55_64,F_M3_Bus2othMs_ex_tn_65_74,F_M3_Bus2othMs_ex_tn_75ov,F_M3_Bus2othMs_ex_tn_Tot,F_M3_Other_M3_15_24,F_M3_Other_M3_25_34,F_M3_Other_M3_35_44,F_M3_Other_M3_45_54,F_M3_Other_M3_55_64,F_M3_Other_M3_65_74,F_M3_Other_M3_75ov,F_M3_Other_M3_Tot,F_M3_Tot_M3_15_24,F_M3_Tot_M3_25_34,F_M3_Tot_M3_35_44,F_M3_Tot_M3_45_54,F_M3_Tot_M3_55_64,F_M3_Tot_M3_65_74,F_M3_Tot_M3_75ov,F_M3_Tot_M3_Tot,F_Wkd_at_home_15_24,F_Wkd_at_home_25_34,F_Wkd_at_home_35_44,F_Wkd_at_home_45_54,F_Wkd_at_home_55_64,F_Wkd_at_home_65_74,F_Wkd_at_home_75ov,F_Wkd_at_home_Tot,F_Did_not_go_to_work_15_24,F_Did_not_go_to_work_25_34,F_Did_not_go_to_work_35_44,F_Did_not_go_to_work_45_54,F_Did_not_go_to_work_55_64,F_Did_not_go_to_work_65_74,F_Did_not_go_to_work_75ov,F_Did_not_go_to_work_Tot,F_MT_NS_15_24,F_MT_NS_25_34,F_MT_NS_35_44,F_MT_NS_45_54,F_MT_NS_55_64,F_MT_NS_65_74,F_MT_NS_75ov,F_MT_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75ov,F_Tot_Tot,P_M1_Train_15_24,P_M1_Train_25_34,P_M1_Train_35_44,P_M1_Train_45_54,P_M1_Train_55_64,P_M1_Train_65_74,P_M1_Train_75ov,P_M1_Train_Tot,P_M1_Bus_15_24,P_M1_Bus_25_34,P_M1_Bus_35_44,P_M1_Bus_45_54,P_M1_Bus_55_64,P_M1_Bus_65_74,P_M1_Bus_75ov,P_M1_Bus_Tot,P_M1_Ferry_15_24,P_M1_Ferry_25_34,P_M1_Ferry_35_44,P_M1_Ferry_45_54,P_M1_Ferry_55_64,P_M1_Ferry_65_74,P_M1_Ferry_75ov,P_M1_Ferry_Tot
11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,3,7,3,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,26,7,3,5,0,0,0,37,3,0,0,0,0,0,0,0,31,6,3,10,0,0,0,49,13,13,10,14,9,3,0,57,47,24,21,22,13,4,0,130,3,0,0,0,3,0,0,8,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,10,30,164,363,333,234,65,10,1202,888,659,506,457,397,76,5,2991,40,29,15,25,24,11,7,153,4402,4325,4318,4759,3072,497,47,21417,14,16,12,13,7,0,0,64,184,100,70,54,46,8,0,454,0,0,0,0,0,0,0,3
11102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,8,10,7,4,4,3,0,0,28,14,18,12,10,8,0,0,66,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,22,111,176,183,152,60,8,725,221,239,239,193,218,54,6,1179,27,14,21,17,4,3,4,93,1365,1628,1853,2085,1615,313,30,8888,9,15,14,6,8,3,0,61,28,7,10,18,9,3,0,81,0,0,0,0,0,0,0,0
11103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,23,16,14,0,0,66,0,3,3,4,0,0,0,11,0,3,3,0,3,0,0,9,24,30,51,46,34,4,0,188,0,0,4,3,4,0,0,16,0,0,0,0,0,0,0,0,4,19,29,29,8,4,0,98,26,14,7,12,10,5,0,66,4,6,5,4,0,0,0,21,33,42,44,49,27,7,0,194,48,64,51,80,37,5,0,291,107,143,139,169,101,15,4,673,9,31,17,24,15,3,0,93,3,12,3,9,6,0,0,30,3,3,4,0,0,0,0,7,15,40,25,33,20,3,0,136,59,279,471,392,273,103,20,1592,1413,1809,1420,1189,1049,218,19,7105,65,58,67,77,55,28,14,365,7625,11080,11027,11340,7505,1163,120,49864,80,109,100,107,60,7,4,464,461,430,306,314,227,34,3,1783,8,20,20,18,10,3,0,80
11201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,19,14,14,5,26,9,0,0,72,25,16,7,25,15,3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,3,0,0,6,19,180,437,471,401,147,35,1698,378,306,328,359,382,78,3,1836,22,16,39,42,30,24,15,190,1909,2351,3160,3763,3003,597,82,14871,0,3,0,4,4,0,0,7,51,16,16,23,11,4,0,124,0,0,0,0,0,0,0,0
11202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,14,12,11,10,13,10,3,0,61,17,14,9,18,16,3,0,79,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,91,168,215,263,132,44,939,362,319,340,321,387,83,6,1815,30,17,39,33,29,15,17,179,1928,2129,2914,3676,3107,640,99,14498,6,12,5,9,3,0,0,34,37,25,22,23,16,12,0,128,3,3,0,0,0,0,0,4
11203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,12,9,0,0,0,3,0,0,18,0,0,3,0,0,0,0,3,13,3,9,0,8,0,0,31,5,12,9,19,13,0,0,55,21,16,15,20,16,0,0,94,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,23,155,390,323,297,111,26,1338,361,351,354,381,425,119,14,2009,32,27,30,44,26,14,9,178,2023,2357,3177,3760,3096,606,80,15099,0,0,0,3,0,0,0,4,63,24,33,21,28,10,3,177,0,0,0,0,0,0,0,4
11301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,11,10,6,4,4,0,0,34,14,14,15,6,4,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,51,102,147,150,89,27,582,203,246,194,186,140,54,8,1028,33,25,20,31,31,16,11,158,1453,1954,1918,2283,1681,406,85,9783,7,3,0,0,0,0,0,14,13,25,7,9,5,3,0,68,0,0,0,0,0,0,0,3
11302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,35,40,57,52,11,221,60,69,55,59,56,20,0,329,3,9,4,8,11,7,3,39,328,422,529,630,540,151,20,2620,4,0,0,0,0,0,0,5,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,3
11303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,9,6,18,17,4,4,0,0,55,13,23,15,10,7,3,0,69,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,5,29,149,263,263,279,181,62,1226,570,604,442,348,373,107,7,2445,65,35,19,36,28,22,19,218,3530,4016,3954,4287,3265,749,144,19944,6,11,0,4,3,3,0,22,41,17,23,26,22,4,0,130,0,3,0,4,4,0,0,10
11401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,3,0,4,0,0,0,9,8,10,14,14,12,0,0,55,21,15,17,15,11,0,0,85,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,140,274,314,283,143,25,1196,502,465,423,461,469,120,9,2450,40,34,27,44,45,11,14,215,2569,2871,3304,4112,3336,658,74,16910,16,10,10,10,5,3,0,55,35,21,10,12,5,0,0,80,0,3,0,0,0,0,0,4
11402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,12,0,0,4,3,0,0,13,7,13,5,11,3,0,0,33,18,12,9,18,11,0,0,63,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,11,82,219,264,250,156,34,1001,303,225,186,213,205,90,17,1226,13,12,16,18,17,12,8,103,1473,1459,1764,2334,1734,548,81,9401,32,25,13,11,5,7,0,82,45,11,9,18,9,3,3,93,0,0,0,0,0,0,0,3
11501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,5,0,0,22,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,59,109,51,25,23,3,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,8,5,4,0,0,41,46,17,12,7,5,0,0,89,0,0,0,0,0,0,0,0,60,28,16,10,12,3,0,133,17,23,24,30,11,0,0,106,137,162,93,66,48,8,0,510,17,25,6,3,3,0,0,51,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,18,29,7,3,3,0,0,68,62,232,629,601,402,179,26,2129,920,591,629,410,402,130,6,3080,34,44,35,35,26,18,3,188,4877,5788,6713,6375,3965,945,64,28728,81,107,72,48,9,4,0,322,507,588,277,171,112,18,0,1682,0,0,0,0,0,0,0,0
11502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,10,5,0,3,8,6,0,0,24,16,8,9,13,6,0,0,45,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,11,54,180,241,177,95,18,779,163,82,91,86,65,43,5,537,13,5,10,6,3,5,0,39,841,677,934,1273,846,250,34,4863,8,3,0,3,7,0,0,20,39,12,8,12,5,3,0,71,0,0,0,0,0,0,0,0
11503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,58,121,128,101,59,12,499,38,30,31,31,42,10,3,190,3,3,6,10,3,3,0,26,266,263,404,470,337,119,22,1883,4,0,0,0,4,3,0,10,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
11504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,5,7,5,0,7,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,11,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,22,7,3,12,3,0,0,0,27,27,10,16,6,10,0,0,72,3,0,0,3,0,0,0,5,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,14,88,225,156,85,27,3,611,264,114,74,86,59,21,0,618,5,10,10,7,6,0,0,38,1380,961,1124,1073,588,115,17,5258,29,33,20,19,9,0,0,111,106,51,20,11,9,0,0,194,0,0,0,0,0,0,0,0
11601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,17,15,8,4,0,71,19,20,10,10,8,0,0,63,0,3,3,3,0,0,0,9,128,133,66,91,56,13,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,10,31,7,6,4,3,0,0,50,5,0,0,0,0,0,0,7,41,14,8,6,3,0,0,69,18,18,12,18,12,0,0,83,184,164,82,109,68,12,0,620,21,14,13,16,6,3,0,75,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,26,18,9,16,6,3,0,78,20,166,262,178,132,35,3,800,551,513,422,307,282,78,7,2158,37,44,31,34,35,9,3,191,3363,4481,4730,4690,3234,536,42,21077,360,497,259,228,158,32,3,1531,339,215,136,137,102,22,0,944,0,0,0,0,0,0,0,0
11602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,20,10,7,4,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,7,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,8,3,0,4,0,0,0,20,5,10,5,4,4,0,0,29,34,30,20,11,4,3,0,108,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,12,27,196,302,225,102,23,0,870,216,197,163,100,81,25,0,782,9,12,14,15,9,4,0,60,1351,1519,1755,1499,836,155,11,7128,29,44,30,25,13,3,0,146,107,47,30,11,14,0,0,206,0,0,0,0,0,0,0,0
11603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,0,0,0,0,20,0,8,4,0,0,0,0,15,0,0,3,0,0,0,0,3,55,54,45,24,24,3,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,19,3,4,5,3,0,0,40,0,0,0,0,0,0,0,0,19,8,4,10,3,0,0,51,17,12,20,10,6,0,0,70,95,73,66,47,33,10,3,326,18,13,3,5,3,3,0,42,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18,14,3,3,3,3,0,48,12,143,163,119,68,22,0,533,381,413,304,237,163,54,3,1549,44,40,38,44,28,15,7,215,2747,3848,4039,3959,2440,374,25,17436,107,147,102,63,39,8,0,466,197,130,85,86,61,11,0,568,0,0,0,0,0,0,0,3
11701,0,14,3,4,3,0,0,23,0,4,4,0,0,0,0,13,30,50,52,47,31,3,0,211,19,32,19,6,17,3,0,96,0,12,4,4,0,0,0,17,204,383,217,177,134,22,0,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,18,11,8,0,0,75,19,19,9,7,7,0,0,65,3,4,0,0,0,0,0,14,43,46,22,20,17,0,0,153,5,21,35,23,7,0,0,90,250,454,274,221,155,18,0,1373,36,57,27,20,27,0,0,168,5,0,7,3,0,0,0,13,0,0,0,0,0,0,0,4,41,59,29,24,23,0,0,183,14,84,158,104,57,9,7,436,459,632,675,554,305,51,3,2690,48,39,27,52,36,11,6,228,2984,5715,5323,4960,2556,410,41,21993,791,1849,1104,730,390,59,4,4919,552,652,297,273,146,42,0,1961,0,3,4,0,0,0,0,6
11702,0,0,0,0,5,0,0,8,0,4,0,0,0,0,0,3,14,25,13,18,14,3,0,85,7,15,6,10,3,0,0,51,0,3,3,0,0,0,0,11,98,180,80,84,69,14,3,535,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,11,6,0,3,4,0,0,0,16,0,3,0,0,0,0,0,9,11,7,6,6,3,0,0,31,3,7,3,20,4,4,0,41,113,194,93,111,75,17,3,611,19,22,7,15,9,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,7,15,7,0,0,67,18,96,162,182,77,31,0,571,190,223,200,112,113,45,3,889,15,27,21,19,12,11,0,109,1316,2640,2205,2157,1396,328,30,10075,507,1038,497,416,308,50,3,2813,199,245,130,84,91,32,0,790,0,0,0,0,0,0,0,0
11703,41,237,114,74,50,12,3,526,110,216,114,56,41,4,0,543,1057,2351,2377,1855,909,119,4,8670,562,1201,696,544,377,48,4,3439,51,215,139,104,61,3,0,565,3678,8964,5958,4287,2489,434,28,25843,31,139,137,90,51,17,0,468,30,76,54,21,12,3,0,203,139,265,424,312,114,22,3,1276,99,147,137,107,54,9,0,550,37,125,92,66,21,4,3,355,345,756,843,599,253,50,6,2849,74,265,312,237,97,23,0,1007,4093,9988,7117,5125,2842,504,39,29700,526,962,589,457,289,55,4,2873,23,69,55,33,22,0,3,201,0,14,19,14,4,0,0,60,549,1042,658,506,318,54,9,3132,154,1337,2028,1301,656,243,29,5751,3087,6738,5593,2212,1682,597,70,19973,327,536,335,257,165,94,48,1754,28763,82716,57657,38105,20259,4341,406,232263,18139,57661,36694,21861,11407,2012,174,147952,7926,24521,19279,11882,6009,1285,117,71019,305,2147,2180,1366,623,167,17,6803
11801,0,4,5,0,3,0,0,11,0,3,0,0,0,0,0,5,62,56,40,28,35,3,0,222,31,27,8,13,8,3,0,94,5,6,3,4,0,0,0,24,419,629,275,188,147,52,3,1704,3,7,0,0,0,0,0,13,0,0,0,0,0,0,0,3,7,10,16,12,6,0,0,42,24,7,7,4,3,5,0,55,3,11,8,3,3,0,0,26,35,37,36,14,16,6,0,143,13,24,17,23,10,0,0,84,472,687,324,226,166,63,5,1933,45,80,43,38,16,4,0,232,8,6,3,0,0,0,0,15,0,0,3,0,0,0,0,5,56,89,44,38,21,4,0,256,70,350,688,635,430,276,82,2525,756,701,490,293,286,172,20,2725,50,62,30,29,25,12,13,214,4432,7387,5212,4607,3190,1310,204,26347,1142,2177,942,602,367,72,13,5309,1028,1392,569,375,318,122,9,3815,3,13,12,3,6,0,0,42
11802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,20,7,4,5,3,0,0,0,11,0,3,3,0,0,0,0,8,188,417,204,173,113,20,0,1118,3,3,0,0,3,3,0,12,0,0,0,0,0,0,0,3,10,15,6,11,9,3,0,52,12,17,16,8,7,0,0,61,3,14,3,6,6,0,0,25,28,41,25,22,26,5,0,151,17,24,20,12,12,5,0,88,232,489,252,213,146,28,0,1361,47,95,51,50,29,3,0,271,3,7,6,9,3,0,0,26,0,0,0,0,0,0,0,0,54,106,56,55,31,3,0,299,63,230,519,423,259,105,18,1623,437,715,606,343,305,126,11,2539,43,51,28,28,24,13,5,200,2775,5964,5114,4574,3232,883,99,22643,169,291,128,96,54,13,0,748,731,1267,656,495,387,118,13,3676,0,0,0,4,0,0,0,4
11901,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,7,14,13,14,14,0,0,57,10,11,6,3,5,0,0,40,0,0,3,3,0,0,0,12,111,174,102,86,65,12,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,16,21,14,5,10,8,0,0,57,0,3,0,0,0,0,0,8,30,22,10,15,10,0,0,77,22,17,29,24,12,0,0,111,168,214,139,121,84,10,0,732,29,36,22,24,13,0,0,119,0,3,0,0,0,0,0,3,3,5,4,0,0,0,0,6,32,42,24,24,13,0,0,129,61,251,379,301,216,46,7,1264,555,592,464,357,341,104,14,2423,58,61,48,56,34,24,3,278,3867,5659,5750,5853,3857,715,67,25755,372,481,227,184,119,20,3,1409,253,232,133,160,137,22,3,940,0,5,0,3,0,0,0,8
11902,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,3,13,6,3,5,0,0,32,6,11,4,7,3,0,0,33,0,0,0,0,0,0,0,3,73,108,36,57,48,14,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,5,7,4,5,3,0,0,20,0,0,0,0,0,0,0,3,10,7,4,3,3,0,0,33,7,17,14,14,11,0,0,61,93,131,58,78,58,18,0,425,9,13,7,5,4,0,0,43,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,18,6,5,9,0,0,54,25,159,279,210,132,26,5,837,277,262,247,186,163,59,6,1182,23,36,25,25,18,5,0,139,1829,2863,2844,3083,1983,382,41,13032,231,388,203,173,131,19,0,1147,124,154,82,103,81,26,0,569,0,0,0,0,0,0,0,0
