SA3_CODE_2016,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000mo_Mng,CL_nfd_3000mo_Pro,CL_nfd_3000mo_TecTW,CL_nfd_3000mo_CoPSW,CL_nfd_3000mo_ClAW,CL_nfd_3000mo_SWks,CL_nfd_3000mo_MaOpDv,CL_nfd_3000mo_Lab,CL_nfd_3000mo_IDNS,CL_nfd_3000mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot
40401,3,3,3,36,7,7,0,5,0,71,3,8,3,29,16,14,10,8,0,84,12,4,11,47,21,17,5,12,0,134,12,8,15,28,33,10,9,14,4,134,20,8,15,26,32,14,10,5,3,124,13,6,11,10,20,5,3,3,0,69,8,7,4,3,3,7,0,0,0,32,10,0,3,5,0,3,0,0,0,20,10,3,3,4,0,7,3,0,0,30,10,3,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,9,101,56,61,199,163,97,56,75,8,812,7,4,17,3,8,4,0,3,3,44,0,8,12,28,3,22,11,14,4,103,11,6,48,53,15,44,5,35,3,213,8,9,76,67,30,41,13,44,5,288,20,11,125,98,62,49,19,60,8,455,44,32,246,225,86,78,51,79,11,839,68,26,407,247,129,84,99,117,8,1189,125,54,664,219,183,99,142,116,21,1617
40402,0,4,7,8,3,3,5,0,0,32,4,4,3,20,6,6,6,12,3,68,10,4,4,19,20,9,21,10,0,93,11,6,6,28,26,12,25,28,0,142,11,9,15,15,30,11,25,12,0,124,15,5,7,4,13,9,11,3,0,72,14,3,4,6,9,0,14,3,0,59,12,0,3,3,3,3,6,8,0,41,13,0,7,6,3,0,8,5,0,53,11,6,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,11,108,46,72,138,117,62,120,102,11,779,7,0,14,4,4,3,5,3,0,33,3,0,13,18,0,15,4,13,0,72,9,6,32,28,14,41,14,28,0,158,11,5,50,28,20,29,16,27,3,183,10,17,86,66,42,44,22,42,3,326,26,22,173,120,88,59,60,65,10,622,45,27,301,116,123,67,167,134,13,992,111,53,619,143,197,82,270,185,23,1691
40403,0,3,0,11,6,10,3,5,0,37,6,3,8,34,22,15,10,8,0,98,0,4,6,32,21,17,18,7,4,117,7,12,19,22,43,22,10,10,3,144,21,12,15,16,51,14,17,9,3,162,11,5,12,4,18,14,3,0,0,75,12,7,4,7,10,4,4,3,0,47,9,4,6,0,4,3,0,3,0,27,25,12,10,7,0,0,0,0,0,51,6,3,0,0,0,3,0,0,0,17,0,0,0,0,3,0,3,0,0,10,105,78,80,141,198,126,69,66,17,879,9,3,8,0,5,3,0,4,6,35,0,4,8,26,8,18,4,11,5,77,0,12,30,24,22,36,11,35,4,168,14,6,50,57,31,45,16,33,3,251,14,11,81,80,47,54,28,50,3,372,33,18,146,152,107,76,58,83,3,668,43,26,277,166,162,95,114,136,17,1030,109,56,547,149,269,119,174,126,14,1563
40501,0,0,3,3,6,3,0,3,0,22,3,0,4,14,3,6,3,3,0,38,3,5,4,20,4,10,4,12,0,67,10,3,6,8,12,9,0,8,0,61,8,3,10,4,11,3,8,22,0,64,13,3,3,4,12,3,7,14,0,54,6,0,0,3,8,3,0,6,0,22,3,3,0,0,0,0,3,0,0,10,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,58,17,36,67,76,39,29,82,0,407,8,0,3,0,0,0,0,4,0,15,0,0,8,6,3,3,0,9,0,35,16,9,19,26,13,10,0,25,0,119,14,8,28,43,14,16,3,21,0,150,18,6,49,54,21,11,0,40,0,204,28,5,81,85,44,32,10,52,3,331,43,9,114,86,41,33,19,66,3,422,54,21,203,57,53,25,57,95,4,567
40502,3,3,0,0,4,0,0,5,0,17,6,3,4,5,0,4,3,11,0,37,6,0,3,8,4,3,0,12,0,35,8,0,0,7,0,4,3,7,0,22,10,0,3,0,4,0,4,0,0,19,9,0,0,0,4,0,3,0,0,17,7,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,61,7,18,27,21,18,15,41,3,215,14,0,7,0,4,0,0,4,0,24,8,0,3,3,4,7,0,7,0,29,15,4,20,17,13,4,5,19,0,83,25,0,27,22,12,0,3,13,4,107,25,3,19,39,10,8,0,18,0,127,28,4,30,57,29,19,0,28,0,199,41,8,86,53,25,21,19,54,6,316,63,8,107,31,39,14,31,85,0,375
40503,3,0,0,4,0,0,0,4,0,15,4,0,0,16,5,3,0,3,0,31,8,0,0,13,7,0,0,0,0,27,9,3,3,3,9,0,3,5,0,33,10,5,6,3,6,0,3,0,0,26,4,0,0,3,3,4,0,0,0,21,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,47,11,13,53,38,23,14,23,3,217,10,0,0,0,3,0,0,3,0,20,5,0,3,9,0,3,0,10,0,32,13,4,9,30,6,11,0,12,3,89,23,3,29,37,12,11,8,29,0,151,14,3,34,53,18,14,8,25,0,176,25,3,47,69,23,22,13,28,0,244,50,11,72,74,35,27,20,23,0,300,63,15,121,63,49,23,32,40,0,405
40504,0,0,0,11,0,0,0,9,0,26,7,0,0,13,5,3,0,5,0,34,3,0,3,10,3,7,0,5,0,35,4,3,3,6,0,4,0,0,0,28,4,0,0,7,0,3,3,7,0,21,3,0,0,3,0,0,0,0,0,12,7,0,0,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,36,13,18,64,20,31,5,40,0,230,12,0,3,0,3,0,0,3,0,22,4,0,8,9,7,3,0,0,0,28,13,3,19,10,15,14,0,13,0,78,11,5,36,11,9,11,10,15,5,111,7,4,38,38,13,15,9,12,7,142,31,13,68,71,24,22,8,46,4,288,42,7,101,63,30,28,16,36,3,319,44,13,110,42,35,26,26,32,5,320
40601,6,0,7,9,4,11,3,8,0,49,9,4,3,26,9,11,4,9,0,71,10,6,6,15,11,6,3,9,0,69,9,7,7,14,12,8,3,6,0,79,17,6,0,11,14,9,14,6,0,82,3,9,4,6,6,0,7,6,0,41,4,3,0,0,3,4,8,0,0,35,3,0,0,0,0,0,3,3,0,16,3,0,3,4,0,0,4,0,0,20,10,3,0,0,3,0,0,0,0,18,3,0,0,0,0,0,0,3,0,11,91,55,37,109,77,57,58,66,11,557,14,0,8,5,5,3,0,5,0,48,9,4,13,15,10,8,0,15,0,76,17,7,30,39,22,22,7,30,7,170,23,8,38,49,20,22,10,33,3,211,36,4,72,82,24,38,12,54,3,323,47,15,112,135,71,45,29,67,12,526,81,20,181,125,95,58,32,73,10,666,109,37,281,108,116,48,49,66,6,820
40602,0,0,3,3,0,3,0,7,0,18,0,4,3,4,0,3,0,0,0,20,4,0,0,11,7,4,3,11,0,37,7,0,3,10,11,8,4,0,0,41,8,4,7,10,4,3,0,5,0,42,3,4,0,3,5,0,0,3,0,25,3,0,5,3,3,0,11,3,0,24,3,0,0,0,0,0,7,0,0,24,3,4,6,0,0,0,8,3,0,27,0,0,0,4,0,0,3,0,0,10,0,3,0,0,0,0,0,0,0,5,39,23,27,65,40,18,44,44,5,292,4,0,12,3,0,0,0,0,0,24,4,0,16,3,4,3,4,7,0,39,3,4,7,14,3,9,5,19,0,68,9,4,20,12,9,6,0,15,4,71,9,5,16,27,8,15,4,22,3,119,13,5,48,65,25,19,6,28,3,217,18,10,56,65,39,13,13,36,5,258,41,17,105,68,44,21,18,36,0,348
40701,0,0,0,16,11,7,4,7,0,41,10,0,4,21,10,13,0,7,0,60,6,0,10,19,7,3,4,8,0,59,9,3,7,14,11,4,6,4,0,57,7,0,0,9,12,5,5,3,0,39,9,0,0,3,3,0,0,3,0,18,3,0,0,7,0,3,0,0,0,9,3,0,0,0,0,0,0,0,0,5,3,0,0,3,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,4,57,16,28,98,70,46,24,35,0,368,18,0,8,4,3,0,0,9,3,39,8,0,10,15,8,5,0,7,0,62,20,14,39,22,20,15,5,33,3,170,36,4,51,53,19,23,13,35,4,241,25,3,66,68,28,26,3,48,0,272,51,6,117,141,41,45,15,61,0,494,61,22,143,155,52,47,18,67,5,575,85,16,168,96,58,44,38,58,8,567
40702,14,3,7,15,5,12,0,7,0,56,9,5,16,28,10,13,0,22,4,112,21,0,8,36,23,8,7,20,0,124,15,0,5,15,24,14,11,25,3,110,16,4,15,14,12,6,12,14,0,94,20,3,7,13,7,6,7,9,0,64,8,0,0,5,8,7,12,5,0,43,9,3,0,0,3,0,0,0,0,27,5,0,3,7,3,0,0,3,0,25,4,0,0,0,0,0,0,0,0,14,3,0,0,3,0,0,0,0,0,10,154,30,54,150,104,95,56,127,12,776,33,3,11,3,3,0,0,3,0,58,11,0,15,24,14,11,3,23,0,101,26,10,44,45,19,25,4,45,7,234,50,5,56,66,26,44,13,44,6,307,42,14,81,108,48,52,19,54,12,413,58,24,173,190,84,92,28,84,7,735,101,32,283,180,132,91,57,136,13,1019,163,35,479,145,154,85,112,167,5,1352
40703,8,4,0,17,5,6,6,5,0,54,8,6,4,27,15,16,4,8,0,97,13,3,3,34,24,10,12,27,0,125,18,6,14,20,16,3,9,20,0,107,18,4,10,20,18,3,10,10,0,99,9,7,3,8,6,3,3,10,3,51,8,4,4,8,3,3,3,0,0,24,4,0,0,6,0,0,0,0,0,13,11,0,0,8,3,0,0,0,0,26,4,0,0,0,0,0,0,0,0,7,0,0,0,3,0,3,0,0,0,8,114,43,47,166,106,63,49,118,10,715,38,4,12,4,8,3,0,11,0,78,17,0,18,23,8,26,0,30,0,125,39,7,49,29,16,24,13,48,0,225,42,10,59,58,21,32,12,48,5,284,46,13,80,89,35,45,19,67,3,400,79,25,155,163,61,86,35,107,9,721,125,42,262,164,111,91,77,161,6,1032,133,53,387,148,137,70,109,210,14,1253
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,8,27,3,5,4,12,0,62,0,3,12,47,3,4,3,22,0,93,7,4,14,27,5,0,11,13,3,70,6,6,20,15,5,3,11,26,0,97,7,9,24,12,4,5,13,17,3,85,9,3,17,9,0,9,7,10,0,63,3,4,9,4,0,4,5,5,0,37,8,3,4,0,0,0,7,9,0,24,0,3,3,4,0,0,7,6,0,24,4,3,0,0,0,0,3,0,0,12,0,0,3,4,0,0,4,0,0,14,42,45,139,172,30,40,73,174,12,725,9,0,21,5,4,0,4,10,3,60,5,12,42,34,5,16,6,43,0,157,10,19,138,120,18,13,22,103,3,445,16,13,190,135,13,27,28,123,11,553,36,21,257,168,29,33,22,138,6,718,44,35,529,262,43,29,46,237,10,1228,86,25,773,229,37,30,52,219,18,1455,98,31,1172,193,43,30,83,231,24,1902
50101,5,0,3,9,5,13,0,6,0,39,17,3,6,20,10,6,0,7,3,79,16,0,5,21,9,7,0,5,0,71,5,0,5,17,25,6,0,11,0,76,10,0,4,9,17,10,4,7,0,63,12,0,6,0,6,6,0,0,0,36,11,0,3,0,7,0,3,0,0,25,0,3,3,3,0,0,0,0,0,11,3,5,0,3,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,87,21,44,111,106,67,19,52,8,515,13,0,10,0,4,0,0,6,0,28,6,0,14,22,11,17,4,8,0,73,13,11,22,38,15,20,3,22,4,145,20,3,30,54,22,26,11,30,4,205,18,12,66,70,33,42,6,42,5,293,43,25,111,130,51,45,12,62,8,484,55,17,157,131,68,60,27,60,7,582,81,22,243,119,74,56,44,94,8,743
50102,3,4,7,27,14,10,3,13,0,83,12,3,4,36,31,21,3,10,0,120,12,3,8,41,29,17,3,17,0,136,19,6,11,36,30,20,14,20,0,160,12,14,16,20,44,7,3,11,0,127,12,15,5,6,16,6,11,3,0,76,10,5,7,0,10,0,12,8,0,64,3,4,8,10,0,3,10,6,0,42,16,0,15,4,7,4,27,8,3,79,9,3,7,3,4,3,3,0,0,23,3,0,6,3,3,0,0,3,0,12,111,64,96,226,231,119,103,118,6,1083,17,3,18,3,6,9,3,0,4,58,7,12,23,35,17,44,3,33,0,171,12,14,71,66,38,49,6,51,6,313,26,10,77,92,48,61,11,65,3,402,16,14,115,141,73,62,12,61,3,510,45,32,174,259,129,77,28,112,13,860,48,34,285,311,175,105,63,134,5,1160,84,44,428,196,199,91,103,163,5,1310
50103,8,3,3,3,0,0,0,3,0,23,3,0,6,10,6,4,0,5,0,37,0,0,0,11,10,0,0,4,0,23,3,0,0,3,3,0,6,6,0,27,0,0,4,0,7,3,0,0,0,15,4,3,0,0,0,0,6,0,0,13,3,0,0,0,3,0,0,0,0,9,0,3,0,0,0,0,3,0,0,6,4,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,14,21,34,31,23,14,33,0,209,5,0,5,3,4,0,0,0,0,23,7,0,0,8,4,4,0,10,0,32,16,3,13,15,11,6,0,18,0,79,19,0,32,15,9,5,0,20,0,98,13,4,27,27,11,5,9,22,0,107,23,6,34,43,22,19,9,25,0,182,31,8,68,52,33,17,17,41,3,259,51,17,99,36,27,12,18,29,4,294
50201,3,0,3,15,5,9,3,10,0,61,0,4,11,26,16,15,0,10,0,85,5,0,3,33,14,8,3,7,0,78,13,9,9,26,17,13,5,5,0,97,12,8,14,19,18,10,7,4,0,83,7,0,11,9,13,3,4,3,0,47,5,0,3,11,3,0,0,3,0,30,4,4,0,5,4,6,0,0,0,28,4,5,10,0,4,5,3,0,0,38,0,3,0,3,0,3,0,0,0,18,0,0,3,3,0,0,0,3,0,9,53,39,68,195,115,100,34,69,6,679,9,3,9,3,9,3,0,0,0,37,0,3,28,31,11,32,6,19,3,125,8,13,52,74,23,51,10,40,0,272,10,6,53,92,31,53,12,46,3,302,9,20,79,109,42,54,14,44,3,370,21,27,144,199,81,77,20,47,7,626,43,22,194,238,80,73,27,66,0,752,58,32,260,194,111,77,50,42,12,833
50301,4,3,0,13,10,3,0,8,0,39,0,7,3,26,15,0,0,7,3,57,3,3,3,25,28,12,0,9,0,74,10,4,14,24,20,9,4,10,0,92,13,12,15,28,61,4,9,4,0,148,10,3,8,6,32,6,0,3,0,74,5,11,4,5,10,3,0,3,4,41,3,10,0,3,3,5,0,0,3,27,11,11,0,0,6,0,0,0,0,30,11,0,3,0,3,3,3,0,3,23,0,0,0,0,3,0,0,0,0,4,84,67,54,143,215,49,15,47,7,677,0,0,3,0,3,0,0,4,0,15,0,3,4,18,6,7,0,9,3,53,0,9,22,34,8,16,3,12,0,108,7,5,24,59,11,22,0,19,0,143,3,8,44,60,17,22,7,26,7,191,13,8,63,104,37,29,4,38,4,296,21,9,125,114,58,26,9,34,3,407,23,21,205,153,84,26,20,60,7,600
50302,6,9,3,50,40,16,3,21,0,146,7,11,17,53,78,27,3,22,0,220,18,30,24,82,97,29,7,26,0,315,35,25,28,83,165,27,18,23,0,396,44,57,37,66,256,27,18,13,10,527,20,50,24,21,197,29,9,18,3,376,42,60,30,29,110,21,10,5,5,315,35,49,19,21,60,12,11,3,6,211,78,88,24,18,53,23,15,12,4,316,59,52,25,5,20,11,3,4,4,180,5,4,4,10,9,0,0,0,8,45,362,453,245,506,1133,254,96,183,49,3284,14,9,26,16,17,8,0,8,8,105,3,12,25,50,13,27,3,36,3,188,13,21,66,133,45,65,9,50,9,412,15,17,80,158,72,61,12,78,10,514,18,32,140,177,108,65,15,82,7,644,56,65,245,338,255,113,20,114,19,1219,82,74,386,351,368,133,52,113,15,1572,143,144,709,433,591,154,57,145,24,2399
50401,3,0,4,5,3,12,0,0,0,39,4,4,8,13,12,6,3,3,0,61,0,4,6,27,17,10,0,13,0,74,9,0,4,23,16,12,5,15,0,85,10,3,16,11,13,7,14,11,0,77,14,5,10,3,20,4,3,4,0,52,9,5,6,8,9,4,0,0,0,44,4,0,4,6,3,3,0,0,0,14,9,0,11,0,3,5,0,0,3,31,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,58,32,70,113,110,71,34,55,11,557,5,0,14,3,0,0,0,5,4,30,3,3,15,23,3,15,0,5,0,63,0,7,34,28,15,32,9,19,3,143,11,6,54,46,8,23,8,19,3,187,14,3,68,60,20,33,9,34,3,236,20,13,127,119,50,40,22,49,5,439,33,18,206,142,55,54,33,53,8,612,51,26,341,135,82,46,70,68,10,843
50402,0,0,0,0,0,3,0,6,0,13,0,3,0,7,3,3,0,4,0,20,4,0,3,9,10,7,0,3,0,38,0,0,6,11,8,3,0,0,0,28,3,3,3,5,13,3,3,0,0,33,6,0,3,7,5,0,0,4,0,20,0,0,0,11,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,25,58,44,20,14,22,0,231,9,4,4,3,4,0,0,0,3,20,0,3,9,9,9,4,0,3,0,35,0,0,16,17,4,4,5,14,0,69,3,12,29,18,7,11,11,13,0,106,5,8,31,20,10,14,5,13,0,104,11,5,66,45,21,14,6,19,0,191,20,9,72,51,23,20,11,18,0,215,19,13,106,46,25,18,19,34,3,285
50403,6,0,3,16,15,17,8,16,0,73,4,5,6,31,27,18,3,15,0,116,16,8,8,39,33,16,13,14,0,142,14,3,20,42,47,13,15,23,3,182,11,12,14,34,55,7,21,16,0,173,16,4,16,12,32,5,23,3,0,115,13,6,9,13,18,4,12,3,0,80,14,9,5,10,4,3,7,0,0,59,20,7,7,10,3,3,5,0,0,62,20,0,3,3,0,0,3,0,0,31,0,0,7,3,5,0,0,0,0,20,134,60,110,238,266,117,113,108,11,1164,18,3,25,3,5,4,0,0,4,66,10,5,25,31,16,35,5,20,0,148,7,16,58,60,27,58,11,49,8,284,15,6,75,72,35,45,17,64,3,334,20,17,128,116,51,50,33,79,4,499,46,26,190,176,105,89,27,79,6,736,75,21,340,211,139,92,99,140,17,1130,120,51,600,208,194,111,202,148,14,1646
50501,3,3,3,27,31,22,0,7,0,93,8,5,17,46,39,23,0,10,0,149,8,4,8,58,30,16,3,18,0,138,20,3,16,47,38,13,4,11,0,152,22,6,10,17,43,16,3,12,3,131,13,10,6,8,23,11,0,0,0,69,4,11,3,9,9,3,0,0,0,44,3,0,9,15,6,3,0,3,0,37,4,5,3,0,8,6,0,0,0,23,4,0,0,0,4,3,0,0,0,14,0,0,0,6,0,3,3,0,3,13,93,57,94,286,249,165,20,66,10,1041,10,5,11,6,11,3,3,11,4,64,10,11,17,60,17,49,8,26,5,199,10,15,68,106,49,81,15,57,0,397,10,14,76,94,43,90,12,62,3,401,17,16,100,163,39,94,8,50,4,493,37,22,192,280,111,96,13,59,9,818,54,30,255,296,113,101,20,72,13,950,97,35,359,252,142,83,29,76,8,1087
50502,3,6,6,30,25,6,3,12,0,96,6,4,10,52,37,26,8,17,3,160,13,11,19,54,45,27,4,16,3,187,11,14,13,62,48,22,13,13,0,208,25,15,33,26,76,20,9,13,3,224,23,18,27,16,36,16,10,4,0,149,17,12,22,13,23,14,3,7,4,120,13,11,18,13,5,9,3,3,4,76,23,10,17,0,18,10,0,3,0,79,18,16,3,0,6,12,0,0,0,47,0,4,0,4,4,6,0,4,0,27,168,141,171,309,354,201,69,121,22,1558,12,0,20,9,5,5,0,3,0,56,10,9,23,37,7,32,0,21,0,129,7,16,47,90,43,49,12,48,3,309,16,12,96,108,39,66,22,52,0,415,24,15,133,130,64,73,26,52,9,525,31,25,236,220,130,97,44,84,9,887,53,48,344,299,162,107,64,120,18,1211,119,74,646,275,275,124,113,165,23,1833
50503,5,6,10,14,13,12,7,10,3,82,8,3,3,43,26,20,8,21,0,129,9,4,10,51,26,8,5,8,4,134,10,5,11,41,45,12,8,12,3,158,16,5,21,27,34,18,17,16,0,142,12,3,18,7,19,9,5,5,0,73,15,4,5,0,8,3,3,7,0,52,5,3,3,3,3,0,0,0,0,23,6,4,7,0,3,9,3,0,0,38,4,0,0,0,3,3,4,0,0,16,0,0,0,3,0,0,0,0,0,16,93,52,95,229,218,110,75,102,12,999,13,3,26,5,12,4,3,13,0,77,3,6,26,41,11,26,7,28,0,152,9,10,78,95,26,45,13,38,0,307,21,18,89,98,46,46,11,47,7,386,20,11,102,113,51,51,18,53,7,418,30,19,231,261,91,87,38,81,6,848,60,42,337,292,119,81,71,119,12,1138,85,35,648,241,143,72,137,153,26,1529
