SA3_CODE_2016,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
30304,10,1717,1461,174,68,13,14,1725,1465,161,82,14,12,1743,1319,162,85,6,6,1584,1080,159,67,4,14,1319,622,97,48,7,8,782,171,50,23,5,0,242,36,22,11,3,0,66,6,3,6,3,0,22,12105,1173,625,79,81,14053,542,3,10,7,4,566,777,5,25,9,0,813,501,21,39,5,4,576,561,29,56,9,3,665,518,39,61,12,0,633,486,36,59,14,5,600,451,33,70,12,5,572,379,33,61,8,4,489,328,39,45,10,0,426,260,40,29,18,0,348,131,36,42,9,4,221,54,19,17,6,0,99,17,11,10,6,3,42,5000,340,530,133,29,6037,498,25,24,11,10,561,291,21,21,16,36,376,17891,1556,1194,243,152,21032
30305,16,3307,3238,223,107,24,24,3609,3235,256,129,24,22,3667,2989,231,141,27,22,3406,2273,228,109,19,10,2640,1339,149,78,5,9,1584,372,79,25,9,8,491,71,16,5,3,3,103,20,11,0,3,0,35,24948,1653,872,143,156,27774,794,5,9,11,3,824,974,5,20,4,8,1005,844,17,43,15,4,920,770,44,64,23,11,914,695,53,65,26,11,848,655,42,64,23,7,790,599,53,84,19,6,758,536,61,63,13,0,674,447,52,64,10,13,583,348,57,50,15,6,485,164,49,59,18,8,292,78,19,21,11,3,126,32,14,11,4,0,59,6936,478,607,178,72,8280,889,21,29,15,15,957,565,32,22,18,77,714,33333,2174,1533,357,319,37720
30306,0,430,320,85,52,7,7,474,330,74,64,11,0,478,307,49,54,11,3,425,265,67,60,3,3,401,159,37,41,3,0,243,55,24,17,3,0,106,7,5,9,3,0,24,0,4,0,0,0,11,2833,537,429,69,28,3894,303,3,3,3,0,313,469,13,13,0,3,493,369,19,29,19,4,433,313,30,51,16,0,409,265,26,60,11,3,371,282,34,55,11,0,381,259,29,48,9,0,344,229,25,64,10,4,335,236,22,36,13,3,314,174,37,35,13,0,258,85,20,42,8,0,152,30,6,15,4,0,58,14,3,13,6,0,30,3015,273,457,128,26,3900,189,10,11,8,0,220,114,10,18,9,16,162,6154,831,915,208,64,8171
30401,0,465,422,93,48,8,5,568,384,98,59,13,3,545,318,101,58,7,6,493,257,81,55,7,4,403,149,46,39,0,0,229,57,30,23,0,0,108,7,3,5,0,0,21,3,0,5,0,0,11,3330,592,405,41,20,4391,693,4,4,3,3,704,608,7,13,3,4,633,263,8,11,3,3,290,227,14,27,10,0,284,224,23,40,8,0,295,224,26,41,21,0,319,266,20,50,15,0,347,208,21,48,9,0,287,220,25,35,8,0,300,155,28,45,6,0,238,91,22,32,14,3,157,26,24,23,6,0,83,0,3,0,0,0,9,3217,229,370,108,23,3945,228,14,16,6,8,268,101,3,9,3,13,136,6874,840,804,157,54,8734
30402,3,379,318,101,56,8,3,487,382,127,74,9,3,591,344,139,51,11,0,545,222,133,59,11,0,426,147,65,47,8,7,266,44,59,27,4,0,136,13,14,13,6,0,45,8,16,4,4,0,28,2733,786,429,59,30,4042,496,0,12,5,3,517,469,0,25,3,3,504,227,6,22,7,0,260,172,21,28,9,0,229,210,31,49,10,6,299,268,47,69,13,5,400,265,45,79,18,0,412,215,52,73,15,5,361,180,53,55,8,0,296,161,59,53,17,0,283,98,51,63,18,0,229,42,23,22,20,3,113,17,8,19,14,0,59,2821,398,566,156,25,3963,222,19,21,9,5,280,76,12,13,8,4,110,5848,1210,1034,232,62,8389
30403,9,1669,1259,105,57,9,4,1439,1322,132,76,8,4,1541,1217,117,69,7,7,1423,1001,100,58,6,3,1174,578,88,56,11,3,735,208,27,28,7,0,277,31,26,10,0,0,70,11,7,3,4,0,23,11631,822,564,74,51,13142,1562,6,14,0,8,1587,2457,4,42,3,4,2511,1044,12,40,9,0,1101,768,21,54,14,4,858,711,25,61,9,7,813,663,40,69,15,4,780,593,38,57,13,6,705,513,37,59,13,7,631,463,42,73,13,0,588,358,35,65,13,4,474,238,44,56,12,4,355,86,22,33,8,4,148,36,12,26,11,0,87,9482,332,643,131,50,10636,781,34,17,3,3,843,309,16,29,12,30,387,22206,1201,1249,217,132,25011
30404,8,1041,918,107,82,12,8,1124,937,121,88,12,0,1152,755,101,73,8,0,941,624,75,59,0,0,762,338,62,51,4,3,458,112,28,10,0,0,155,21,9,6,0,0,39,4,3,0,0,0,6,9490,667,530,41,28,10763,968,7,11,3,3,989,832,8,24,3,4,865,424,3,22,3,0,456,308,14,34,8,0,373,372,29,74,18,0,499,411,43,66,9,0,530,425,42,78,13,5,561,361,22,42,11,7,441,319,19,48,10,0,392,261,27,60,9,4,361,136,21,40,7,0,202,41,10,27,3,0,77,20,6,14,5,0,43,4878,258,541,92,26,5791,622,19,27,10,6,673,225,13,21,5,14,278,15215,955,1109,152,80,17509
30501,55,19577,17985,893,464,37,63,19447,16287,908,501,31,70,17794,13107,828,459,40,51,14484,9564,638,367,28,46,10647,4977,412,237,14,34,5673,1386,186,102,13,8,1698,215,77,41,7,8,349,64,37,22,0,3,120,134065,5572,3170,274,474,143549,3622,9,39,15,20,3705,8406,27,118,21,31,8600,5443,47,199,25,26,5743,5107,109,191,26,26,5459,4701,117,201,28,24,5063,4232,158,189,41,14,4644,3310,165,159,35,22,3688,2505,129,140,14,18,2811,2210,110,125,31,16,2491,1613,115,154,25,21,1928,972,111,103,24,10,1225,323,56,68,31,4,479,114,30,37,26,3,207,42563,1184,1721,338,236,46039,6583,111,103,30,53,6866,2168,103,88,83,272,2712,185378,6961,5085,721,1029,199176
30502,7,1156,917,208,75,13,3,1222,867,178,100,13,6,1167,711,194,81,12,3,991,520,120,54,13,6,709,318,77,34,3,0,438,99,35,32,7,0,173,23,6,3,0,0,39,11,9,4,0,0,19,7520,1158,575,76,46,9365,557,3,14,3,3,581,651,4,19,4,3,682,380,14,32,4,0,430,334,21,44,13,4,409,291,41,76,19,4,432,282,55,75,20,0,430,252,55,54,8,3,368,222,35,54,17,0,324,186,31,43,9,0,270,131,30,28,18,3,209,87,27,23,7,3,145,29,16,7,4,0,64,15,8,16,3,0,41,3431,336,470,128,26,4390,283,12,23,0,4,333,152,14,9,9,11,199,11391,1525,1076,213,83,14287
30503,16,5375,4726,421,186,22,15,5370,4386,519,208,22,14,5158,3761,438,222,29,18,4460,2884,302,142,28,6,3359,1589,203,118,16,7,1945,450,107,55,9,6,636,70,36,25,13,0,150,33,12,10,3,3,57,37176,2828,1536,185,133,41860,1681,7,27,16,11,1733,2627,19,66,13,6,2734,1757,26,107,14,7,1907,1611,54,116,20,12,1815,1492,81,154,25,8,1759,1521,80,168,28,7,1810,1279,112,134,33,4,1565,1068,68,108,28,8,1269,889,79,116,24,9,1117,720,67,98,30,4,921,403,68,71,39,9,586,159,38,39,26,8,275,75,16,26,22,8,143,15282,721,1233,307,95,17633,2087,56,57,16,26,2249,727,37,58,28,88,940,55273,3642,2882,543,341,62681
30504,6,2918,2402,323,145,10,14,2900,2183,368,174,15,10,2749,1901,308,163,20,10,2397,1353,268,128,16,5,1770,777,166,91,9,3,1041,253,89,43,8,3,400,53,17,24,4,0,101,18,9,3,0,0,34,19390,2055,1166,113,88,22802,1413,0,32,12,3,1457,1990,7,61,6,8,2074,980,20,58,6,0,1059,860,29,85,17,8,999,792,72,112,21,5,1008,833,88,119,21,4,1060,732,98,124,23,8,986,618,76,81,9,5,798,590,67,78,18,6,763,453,64,102,22,10,643,273,52,50,19,6,393,98,21,40,8,0,170,29,19,18,9,0,77,9658,624,950,188,62,11491,1006,38,35,4,8,1098,421,22,31,14,42,527,30477,2741,2186,318,191,35917
30601,4,901,815,113,111,14,3,1059,806,107,96,23,8,1036,809,108,134,12,12,1071,588,108,102,16,0,813,345,46,71,7,7,484,110,29,32,11,0,178,18,8,10,3,0,46,7,7,3,0,0,9,6307,664,750,108,38,7859,840,0,3,6,9,859,426,0,21,4,0,451,309,3,26,3,3,343,338,12,59,10,7,421,392,20,82,13,3,512,408,26,88,12,3,539,395,39,81,15,3,531,344,35,72,11,10,466,271,31,81,11,6,401,253,12,79,9,6,360,128,18,63,9,3,218,53,15,28,0,6,100,11,5,11,3,3,27,4162,219,683,116,54,5229,411,17,24,5,16,477,161,12,22,13,24,231,11037,909,1476,234,136,13795
30602,16,3777,3651,347,226,26,27,4276,3674,414,295,35,24,4439,3217,391,283,22,31,3946,2641,356,297,33,19,3351,1520,253,158,26,16,1973,473,112,95,29,8,714,85,41,41,9,7,190,27,22,20,14,0,89,28628,2449,1943,256,214,33491,2014,0,5,8,23,2052,1546,6,22,3,13,1582,1298,21,64,20,17,1414,1318,36,80,19,13,1470,1503,45,137,17,16,1717,1486,69,146,41,15,1754,1363,63,128,33,10,1600,1187,72,144,35,9,1450,1136,75,128,17,15,1369,886,59,122,40,15,1119,449,52,92,30,3,626,147,31,47,27,3,252,46,15,25,18,4,109,14391,547,1133,308,149,16521,1578,51,54,21,29,1741,719,37,61,30,107,960,45321,3083,3193,613,507,52712
30603,10,678,582,87,85,25,4,780,699,117,89,41,12,959,733,109,114,42,13,1005,641,89,130,48,14,917,421,79,125,40,15,682,141,39,60,41,7,288,32,25,27,26,3,109,9,12,27,31,4,78,5891,669,817,318,95,7789,468,3,0,4,8,487,323,3,8,0,3,334,338,3,9,6,6,360,289,5,24,17,8,343,277,7,32,12,3,330,296,23,32,16,0,364,367,15,36,10,8,429,341,23,38,19,3,428,398,14,66,13,8,503,285,18,71,23,7,398,119,13,33,27,4,205,47,6,11,19,0,87,18,5,17,22,4,66,3563,146,382,190,54,4330,345,18,39,15,18,436,229,8,21,30,54,353,10032,846,1265,554,218,12911
30604,3,326,265,42,54,10,4,379,296,55,52,4,6,417,283,52,55,12,0,401,247,51,59,12,0,375,145,36,43,16,0,245,48,22,31,7,0,105,5,6,11,4,0,33,6,7,7,3,0,25,2605,324,376,82,29,3415,161,0,3,3,3,171,94,0,3,0,3,97,119,3,9,0,0,129,128,5,10,0,0,144,126,9,20,9,3,165,132,14,26,0,3,175,140,15,24,6,0,187,178,14,32,3,4,237,157,10,33,6,0,213,123,11,28,9,0,170,58,9,19,12,0,98,25,7,7,5,3,52,11,8,5,9,0,33,1449,92,227,72,28,1871,127,7,13,9,6,167,102,3,6,12,11,132,4291,430,628,166,75,5581
30605,5,709,645,79,120,23,11,884,735,108,167,43,17,1061,729,126,146,44,19,1066,632,108,167,54,6,966,402,78,125,37,14,660,123,24,86,43,11,292,22,26,46,31,6,125,9,7,26,19,0,66,5852,679,1072,338,112,8054,669,0,3,4,7,687,299,0,9,3,5,310,304,3,21,8,3,337,307,22,36,19,0,381,343,23,41,11,7,422,408,18,68,18,4,514,438,25,65,14,7,549,432,37,63,15,9,556,411,41,68,14,10,549,402,32,78,37,6,552,168,7,65,29,3,277,72,16,30,28,4,143,34,10,33,18,0,95,4278,225,581,224,65,5366,442,20,55,17,12,540,214,18,25,29,50,331,10783,940,1730,606,238,14297
30701,4,1498,1258,204,191,88,11,1754,1276,231,225,121,32,1892,1236,189,216,129,20,1796,1004,172,239,135,29,1578,576,115,191,153,20,1056,177,59,126,123,7,491,39,28,73,89,9,236,21,13,68,91,3,197,11288,1307,1707,1056,173,15525,582,0,3,23,16,620,369,3,12,4,5,404,395,9,25,15,7,449,431,25,51,27,0,533,446,30,44,28,4,564,396,33,43,19,10,496,393,27,39,26,8,488,390,28,52,28,8,512,335,24,57,37,10,460,238,22,70,37,9,372,137,21,39,53,8,251,61,10,43,56,3,164,26,10,49,48,5,132,4195,248,531,392,85,5451,840,42,54,35,21,999,285,25,49,65,52,480,16613,1623,2345,1548,329,22463
30702,14,1166,1132,126,115,33,21,1429,1230,129,131,63,9,1567,1129,126,177,71,9,1516,868,131,201,82,16,1303,537,92,212,71,11,928,184,37,133,74,8,440,24,24,88,52,6,200,11,12,63,43,4,136,9600,917,1346,558,124,12547,655,0,6,17,5,681,392,0,5,7,3,407,288,3,13,9,3,313,329,17,32,19,7,404,366,17,32,24,3,445,371,20,45,11,6,456,410,22,62,19,5,523,362,28,40,21,11,454,325,32,59,32,4,461,274,29,71,39,3,422,129,21,64,34,3,256,53,15,47,56,0,175,16,6,45,44,5,118,3975,210,531,343,70,5125,513,31,55,28,21,637,259,7,32,71,43,420,14347,1164,1964,997,260,18733
30703,3,749,690,105,99,25,10,927,776,131,128,38,9,1082,800,110,158,55,15,1132,680,103,176,60,16,1036,385,66,153,62,16,680,116,61,119,67,4,367,23,19,61,49,8,156,5,11,36,35,3,90,6138,772,1149,435,101,8593,681,0,5,16,9,711,354,3,7,4,4,379,281,5,24,13,0,323,301,21,24,13,3,361,319,20,44,8,4,399,435,17,40,12,3,505,398,29,63,21,8,522,412,28,56,24,5,528,396,17,59,22,6,498,376,21,72,35,4,509,159,16,68,43,3,291,57,7,35,22,3,126,24,6,25,45,5,108,4197,192,514,282,51,5245,442,29,38,28,13,556,190,15,35,59,65,361,10965,1001,1741,808,237,14752
30801,15,1397,1254,96,56,23,17,1451,1182,101,83,36,19,1418,1099,120,101,40,12,1372,795,104,87,44,13,1041,403,48,87,36,3,580,113,22,54,25,3,217,30,21,21,15,0,84,10,4,9,13,0,45,9901,687,670,294,117,11668,460,3,3,3,3,467,306,0,8,5,0,314,257,4,23,3,5,291,362,8,33,20,3,430,346,19,33,13,0,412,305,15,24,12,3,357,274,11,19,8,3,323,261,29,21,5,4,320,214,17,26,23,0,278,129,13,21,19,0,182,58,4,11,5,3,90,26,13,9,10,0,58,5,4,8,13,3,30,3013,137,232,125,37,3550,710,21,21,15,19,783,262,13,16,23,37,357,13888,861,942,461,208,16361
30803,11,2877,2636,225,196,29,22,3111,2844,264,235,49,25,3413,2831,297,266,60,27,3478,2415,240,236,58,22,2972,1308,141,220,52,18,1748,318,66,117,59,4,559,52,25,45,22,0,142,19,16,26,29,0,91,23944,1643,1837,434,183,28042,2452,4,16,21,21,2509,1442,3,30,11,14,1497,1042,5,60,12,6,1128,1192,26,89,14,4,1322,1158,43,109,17,7,1340,1124,56,99,40,12,1330,1178,64,96,34,14,1385,1114,38,132,28,12,1327,1024,50,138,42,12,1266,753,59,114,32,12,975,357,23,87,36,11,511,114,22,37,24,3,203,51,3,41,24,3,128,13000,410,1034,345,129,14919,1560,45,73,30,31,1737,544,23,46,54,88,761,39049,2115,2994,865,441,45461
30804,6,620,542,50,53,18,4,663,533,37,64,27,14,677,523,40,69,43,10,685,422,43,81,42,12,596,216,26,92,36,11,385,72,28,45,30,3,175,14,7,36,42,4,93,6,5,33,25,0,66,4510,314,590,303,76,5791,195,0,4,4,6,210,108,0,5,5,0,119,121,0,5,3,0,139,160,3,15,14,0,195,154,5,10,15,0,181,159,7,11,4,0,179,146,5,13,11,0,188,153,5,8,13,0,185,120,4,19,12,9,163,76,5,12,5,3,113,26,3,19,8,6,64,17,0,5,7,4,37,4,0,14,17,0,44,1456,49,151,132,30,1813,303,5,19,12,8,346,126,13,20,31,11,200,6389,380,786,478,118,8153
30805,13,1975,2062,130,87,23,11,2314,2056,134,115,33,17,2355,1899,133,96,37,15,2175,1454,92,84,25,8,1668,680,60,74,18,15,857,163,27,49,29,3,270,26,7,20,13,3,65,8,4,6,10,3,34,15812,768,697,229,106,17610,1109,0,3,5,13,1131,642,0,15,0,3,663,506,11,35,13,4,565,626,15,59,19,0,727,629,21,71,4,3,735,700,27,65,20,3,812,660,28,49,17,9,764,606,39,57,24,3,726,490,23,60,31,3,602,316,12,55,27,6,416,120,18,39,18,0,193,39,17,26,14,0,101,12,0,6,6,3,33,6460,213,543,196,48,7462,955,24,52,25,21,1066,350,16,23,22,42,457,23580,1019,1315,472,214,26594
30901,22,2127,1616,387,209,18,11,2244,1603,388,201,30,5,2228,1294,362,170,27,15,1873,1100,305,159,25,14,1603,638,203,118,26,10,988,198,85,73,15,3,383,46,59,8,7,3,127,14,17,13,5,0,43,14245,2514,1415,202,125,18498,2070,3,9,11,15,2098,1905,10,40,8,17,1980,1220,41,85,14,9,1359,932,54,111,19,7,1127,856,92,111,30,6,1098,818,99,156,37,17,1123,769,113,146,24,3,1057,717,73,130,24,4,956,631,74,127,19,4,865,496,87,113,25,11,736,348,100,81,46,3,584,120,32,33,18,4,208,52,16,13,12,8,97,10940,808,1156,293,100,13288,693,47,60,16,17,831,425,52,46,37,66,624,26304,3422,2670,544,309,33248
30902,7,1017,857,159,122,11,6,1151,890,176,142,14,14,1232,888,156,120,23,9,1194,738,175,115,15,14,1050,394,107,77,4,7,592,141,49,60,3,4,259,21,14,16,0,0,51,3,8,6,0,0,13,7074,1127,940,98,83,9320,1111,4,0,4,3,1121,784,5,17,9,8,819,495,9,40,5,3,548,524,37,80,18,4,665,515,47,112,24,3,701,568,51,93,18,9,741,545,54,101,14,10,721,587,47,89,16,6,741,521,36,83,28,3,674,425,57,89,24,3,600,211,33,68,12,4,331,74,18,21,10,3,126,20,5,12,11,0,51,6390,403,810,182,65,7846,474,21,43,10,11,564,209,22,28,11,44,314,14145,1571,1817,301,207,18040
30903,13,1070,852,197,105,21,6,1181,914,240,133,21,9,1316,823,241,139,15,15,1227,671,168,117,17,10,985,401,128,82,17,4,631,139,80,40,10,0,275,37,28,25,3,0,92,12,14,12,0,0,31,7653,1415,901,145,77,10183,1042,3,0,3,6,1060,882,3,18,8,3,913,502,16,31,11,3,558,448,40,60,28,3,577,419,57,81,25,0,580,468,63,77,22,3,634,460,70,90,22,3,651,485,71,91,12,7,665,442,62,88,34,3,622,344,61,87,22,10,527,230,69,99,29,5,432,77,29,46,12,4,177,29,13,21,14,0,77,5830,554,789,237,61,7470,369,29,32,9,11,447,253,24,21,13,38,353,14101,2010,1738,409,188,18448
30904,0,218,173,34,53,3,3,266,208,57,64,5,0,336,193,71,52,8,6,328,141,45,60,8,3,258,83,37,50,11,5,184,18,22,30,10,3,81,9,10,10,8,0,33,8,3,11,4,0,23,1481,321,397,64,20,2297,260,0,3,3,6,269,132,0,8,0,0,136,78,0,9,3,0,95,79,8,17,9,0,120,105,12,24,7,3,153,136,22,44,7,3,207,123,15,41,7,7,195,126,19,49,8,3,203,120,20,42,9,4,195,93,23,51,19,0,183,37,17,29,14,0,101,13,15,21,6,5,60,6,3,10,14,3,34,1309,150,345,103,39,1949,111,4,21,17,0,153,52,6,17,11,12,91,2955,491,781,196,73,4494
30905,3,355,324,82,59,7,0,465,294,116,95,14,3,514,273,94,64,11,4,440,221,59,50,8,7,343,117,48,36,8,0,210,25,22,26,6,3,82,3,13,5,0,0,21,0,3,0,0,0,7,2172,569,452,75,20,3285,284,0,0,5,3,289,204,3,9,4,0,212,146,3,25,3,3,179,151,24,60,6,3,254,197,25,54,17,0,298,237,31,57,18,3,351,209,35,57,21,0,329,173,46,63,16,0,295,186,28,70,17,3,303,119,30,52,12,4,220,74,25,42,12,0,151,11,8,9,14,0,50,8,10,9,3,3,30,1998,274,526,134,23,2964,147,20,20,14,3,200,72,4,11,7,18,107,4386,862,1009,227,65,6559
30906,4,1266,1064,220,149,19,13,1463,1004,244,130,19,14,1412,983,230,131,25,13,1380,758,169,125,18,6,1072,491,135,93,12,4,731,142,65,35,11,0,253,23,27,11,4,3,62,3,6,0,3,0,14,8563,1424,962,141,80,11163,888,8,9,12,5,919,603,4,33,4,0,652,422,33,38,9,7,504,402,32,80,25,0,546,428,61,70,22,3,584,431,70,102,33,4,636,435,64,114,29,6,645,376,56,111,23,6,578,354,70,114,32,3,575,267,47,87,20,3,425,172,56,56,17,0,312,51,34,30,8,0,130,31,14,11,12,0,64,4863,546,868,247,40,6572,438,27,50,15,6,537,232,23,31,17,41,345,14096,2015,1920,422,170,18623
30907,11,3806,3227,514,222,40,25,4031,3032,508,270,46,41,3898,2531,463,255,37,23,3315,1823,318,184,29,22,2375,1034,260,122,22,14,1460,343,121,75,24,7,570,51,39,20,10,7,124,18,16,5,8,0,42,25222,3046,1762,280,197,30506,2349,4,12,16,12,2391,1769,8,38,16,11,1831,1119,23,94,11,11,1252,1100,69,130,36,12,1351,1095,97,197,58,14,1450,1133,138,201,49,11,1531,961,115,169,52,11,1301,757,115,139,61,8,1084,657,95,129,33,10,927,499,87,122,31,10,751,257,99,92,26,3,478,99,39,30,11,5,189,42,16,11,13,0,82,11820,901,1375,420,103,14620,1059,55,71,25,22,1235,608,60,68,33,87,860,38718,4072,3267,761,412,47224
30908,10,1554,1446,189,99,13,14,1754,1398,217,79,18,6,1724,1230,164,97,12,13,1519,1021,124,95,9,8,1256,563,102,53,3,6,718,182,48,33,8,0,276,29,28,11,7,0,70,13,3,4,0,0,17,11565,1190,705,102,72,13635,971,0,4,6,6,984,1100,4,31,8,7,1151,754,20,46,7,3,831,673,31,61,16,7,787,711,55,88,14,3,864,720,69,84,23,4,899,687,65,93,19,4,876,613,40,57,17,4,738,591,43,73,21,3,733,418,40,78,17,3,566,214,43,42,18,3,324,91,19,21,3,0,133,25,9,8,3,0,50,7570,446,698,168,51,8937,642,20,26,8,9,701,311,20,26,22,31,410,20088,1684,1453,297,167,23684
30909,15,3099,2719,335,173,15,17,3255,2901,366,191,25,15,3500,2607,369,187,29,17,3207,2192,309,198,24,15,2744,1266,204,127,26,15,1637,430,140,76,13,7,667,80,35,27,4,5,152,12,27,6,0,6,55,23292,2425,1356,180,152,27403,1196,11,10,8,6,1231,1452,9,39,4,12,1514,1146,18,54,22,11,1250,1136,46,86,21,10,1296,1117,66,94,22,4,1308,1242,87,131,24,9,1501,1079,88,114,23,7,1323,1006,67,97,28,11,1210,910,60,122,20,7,1124,723,88,99,29,6,949,461,57,57,19,5,601,182,31,46,20,3,277,57,13,20,6,0,96,11712,646,963,255,104,13682,1163,53,32,16,17,1275,515,43,50,31,77,712,36679,3159,2399,477,354,43075
30910,13,1733,1384,238,118,12,9,1763,1289,249,112,10,11,1674,1210,245,131,24,3,1620,945,231,136,18,10,1335,548,156,89,11,3,810,185,92,60,7,7,356,51,38,15,4,4,115,15,20,5,7,0,43,11918,1659,941,146,92,14759,1130,5,12,8,10,1166,1442,7,25,19,15,1501,1060,13,48,7,13,1141,859,40,60,19,5,981,694,51,84,21,3,849,653,65,83,9,5,821,609,93,82,21,0,809,566,73,81,19,9,748,493,66,90,31,7,688,387,63,89,14,3,557,234,68,66,23,7,408,94,38,29,23,3,179,41,21,20,11,0,95,8260,611,766,225,79,9939,615,35,40,13,10,708,340,34,30,16,45,457,21131,2342,1774,396,229,25868
31001,20,2827,2787,181,132,12,17,3134,2803,184,143,6,24,3158,2597,177,146,20,8,2957,1883,150,119,12,13,2178,1107,117,69,13,6,1311,321,68,35,7,3,425,59,27,13,3,0,104,14,4,0,0,0,19,21505,1216,915,114,138,23892,912,6,7,16,4,948,994,10,20,10,7,1037,667,11,32,9,10,731,676,24,52,17,4,777,641,33,66,10,4,758,641,34,81,5,10,768,633,35,63,16,3,753,552,40,61,13,9,677,454,27,57,9,3,551,342,45,55,9,3,460,187,35,33,8,3,260,57,12,19,13,0,97,22,3,10,3,0,37,6778,315,553,137,66,7846,878,29,28,8,12,951,463,26,32,22,62,598,29625,1582,1527,273,283,33291
