SA3_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
50501,343,8,7,3,0,357,99,17,43,7,0,165,203,19,31,3,3,259,1476,193,207,41,14,1936,72,3,5,0,4,87,114,4,12,6,0,134,16,5,3,0,0,17,7282,586,970,126,67,9027,189,21,17,0,0,219,255,25,69,20,4,371,398,44,40,9,3,498,1746,134,231,40,22,2173,332,25,38,8,30,433,37573,3156,4361,672,335,46089
50502,922,10,24,5,5,969,208,19,41,0,3,280,391,22,23,3,4,438,1651,183,152,22,10,2019,247,14,13,0,3,276,175,3,20,5,4,202,18,5,6,0,0,32,6687,483,516,56,46,7793,237,28,26,3,0,293,794,64,162,41,14,1080,492,41,34,0,0,568,4338,260,402,74,61,5136,485,28,56,3,37,610,59072,5029,5111,784,569,70563
50503,567,7,10,11,6,607,102,12,38,4,0,154,163,13,12,4,0,191,1241,177,215,40,10,1680,74,12,6,0,0,95,122,6,14,3,3,145,6,3,4,3,0,24,6066,680,1131,108,66,8054,101,5,14,3,0,127,668,82,262,50,14,1080,336,42,35,9,3,419,1917,232,345,68,37,2593,376,43,59,12,22,526,34167,3682,4946,810,377,43987
50601,268,8,7,0,7,289,21,3,0,0,0,27,95,12,9,0,0,114,244,16,28,3,7,300,83,5,9,3,0,97,58,0,4,0,0,68,3,7,0,4,0,16,1741,162,298,34,13,2245,51,3,7,0,0,62,57,9,24,0,3,84,98,0,9,3,0,109,627,61,74,17,10,782,161,14,24,10,10,211,14379,1133,1667,293,139,17605
50602,1164,9,12,0,8,1187,134,10,17,0,3,165,550,28,30,9,9,621,1103,49,40,3,7,1198,341,19,16,0,0,382,321,6,21,3,0,347,33,5,7,0,0,47,5181,241,252,20,31,5726,205,11,5,3,0,224,479,49,64,17,11,619,354,12,11,3,3,385,3938,168,234,30,45,4407,452,21,30,4,25,536,51933,2551,2424,373,412,57696
50603,1273,13,12,3,8,1313,135,5,11,3,0,162,686,60,44,8,6,806,1287,65,52,11,10,1429,444,21,29,3,7,505,178,6,6,0,0,197,41,11,5,0,0,55,5801,374,276,32,33,6517,226,10,10,3,0,252,456,26,68,16,4,574,436,25,21,0,8,488,3842,182,178,28,49,4279,559,32,29,6,23,644,56889,3364,2771,512,460,63997
50604,405,10,21,8,9,451,27,0,15,0,0,42,184,29,35,3,3,261,399,22,38,7,0,468,161,16,29,8,5,217,72,5,7,0,0,89,12,5,8,0,0,26,2067,198,293,37,16,2612,58,4,5,3,0,76,98,13,43,7,0,156,97,17,0,0,0,115,1165,136,187,34,22,1543,222,18,32,7,9,288,19625,1714,2319,431,210,24306
50605,203,7,11,0,0,219,21,3,0,0,0,32,69,7,5,0,0,82,173,23,21,5,0,219,51,5,3,0,0,54,39,0,3,3,0,44,0,3,9,0,0,9,1192,143,207,33,14,1586,41,3,3,0,0,58,65,3,26,5,5,104,84,9,5,0,0,99,521,36,78,13,10,651,117,8,19,3,3,153,11522,1131,1431,277,121,14475
50606,31,0,0,0,0,37,5,0,0,0,0,5,11,5,0,0,0,17,62,7,8,0,0,82,11,0,0,0,0,7,7,0,0,0,0,11,0,0,0,0,0,0,355,58,88,23,0,522,13,0,0,0,0,17,15,0,0,0,0,17,12,3,3,0,0,21,118,8,20,7,3,160,52,6,16,13,4,85,3194,462,690,187,54,4583
50607,158,5,0,0,4,173,17,0,12,3,0,29,83,8,20,3,0,116,199,27,26,8,0,254,45,0,3,0,0,50,54,0,3,0,3,65,3,8,8,3,0,17,953,119,115,18,5,1201,54,4,3,0,0,61,63,6,22,0,3,89,88,6,6,0,0,100,838,53,68,16,8,985,55,12,11,0,4,80,10600,1138,1078,216,94,13119
50701,1269,9,10,3,14,1301,78,6,18,4,0,103,265,19,22,0,0,300,832,63,66,14,4,982,152,4,14,0,0,167,81,3,7,3,0,95,18,3,0,0,0,24,4058,282,324,50,32,4742,128,6,18,4,0,154,118,17,32,10,5,191,214,17,20,0,0,254,1860,174,193,27,15,2279,332,22,37,7,24,422,35175,2624,2666,513,336,41309
50702,388,6,11,0,3,402,42,5,10,3,3,64,189,10,12,4,4,216,367,29,27,5,5,432,88,0,3,3,0,100,100,5,6,0,0,110,11,7,3,0,0,17,2437,171,272,26,20,2925,123,18,12,0,0,153,68,13,30,9,3,119,122,7,12,5,0,149,1460,67,113,23,17,1682,207,16,18,5,8,255,22431,1846,2072,372,210,26931
50703,226,0,4,3,0,231,16,3,0,0,0,24,44,4,0,0,0,50,252,7,9,3,3,269,39,3,3,0,0,45,39,0,3,0,0,41,0,0,0,0,0,3,1651,61,87,15,14,1819,32,0,3,0,0,35,33,6,14,6,0,58,63,3,3,0,0,70,432,20,28,4,4,493,136,9,6,0,9,164,11296,515,639,118,93,12657
50704,782,5,9,0,4,806,84,8,9,0,0,99,493,48,40,8,5,595,745,60,62,10,3,884,232,18,19,3,3,270,142,8,8,0,3,163,5,0,7,0,0,15,3493,300,312,43,29,4177,174,11,12,0,0,202,139,8,41,10,3,196,274,19,15,6,3,309,2066,142,133,30,16,2380,290,21,25,0,19,355,33990,2680,2745,523,280,40209
50705,370,5,9,3,0,394,30,0,6,0,0,39,75,8,7,0,0,93,514,31,48,12,6,616,33,0,4,0,0,39,85,0,7,3,0,102,0,0,3,0,0,3,4391,258,582,85,35,5353,106,3,9,0,0,123,78,12,21,7,4,115,136,4,8,3,0,158,648,55,104,10,7,822,274,20,33,5,14,346,25516,1396,2446,471,231,30054
50901,381,0,0,4,0,389,15,3,0,0,0,18,22,0,0,0,0,26,268,28,43,10,3,352,18,3,0,0,0,28,64,0,0,0,0,64,0,0,0,0,0,0,1453,82,276,89,24,1922,71,3,9,7,4,100,15,0,6,3,0,26,69,4,13,5,0,90,490,27,55,27,10,608,288,33,66,35,20,449,17833,1537,3153,1226,323,24069
50902,391,3,4,0,10,410,14,0,0,0,0,14,30,0,3,5,0,39,211,17,24,5,0,262,19,0,0,0,0,19,28,0,4,6,3,41,3,0,0,0,0,3,1055,111,216,82,24,1486,35,3,11,4,0,56,34,10,21,4,0,68,102,0,3,3,0,111,449,23,26,28,7,534,360,36,89,46,35,572,15021,1922,2982,1484,359,21766
50903,113,0,0,0,0,121,3,0,0,0,0,3,10,0,0,0,0,12,93,3,5,4,0,103,4,0,0,0,0,4,9,0,0,0,0,5,0,0,0,0,0,0,452,31,65,31,6,586,20,0,5,0,0,22,3,0,0,3,0,9,33,0,0,0,0,34,145,3,7,3,3,165,157,28,43,21,17,269,7087,886,1476,804,147,10401
51001,202,0,0,0,5,214,8,0,0,0,0,8,18,0,0,0,0,19,117,3,3,0,0,127,27,0,0,0,0,38,60,0,3,0,0,62,3,0,0,0,0,0,787,39,50,10,9,898,46,0,4,4,0,47,19,0,0,0,0,28,59,4,0,3,0,67,477,16,7,3,9,518,260,21,30,4,11,328,12793,729,686,182,200,14587
51002,462,0,3,0,5,473,24,0,0,0,0,30,59,0,0,0,0,57,400,7,3,3,0,417,38,0,3,0,3,42,63,5,4,3,0,77,0,0,0,0,0,0,1420,21,17,6,6,1472,61,3,0,0,0,66,30,0,5,0,0,33,238,3,0,0,0,244,745,13,10,7,3,781,314,11,11,4,21,353,22465,428,312,83,203,23495
51003,872,6,3,0,5,885,46,0,0,0,0,46,82,0,0,0,0,82,624,13,12,0,3,648,79,0,0,0,0,85,117,3,5,0,0,122,19,0,3,0,0,20,2755,40,32,7,21,2841,135,3,3,0,0,143,55,4,3,0,0,60,278,0,3,0,0,283,1261,27,7,3,13,1307,434,7,13,4,15,471,35157,599,405,104,264,36533
51101,44,0,0,0,0,44,0,0,0,0,0,0,3,0,0,0,0,7,107,10,13,0,0,138,3,0,0,0,0,3,12,0,0,0,0,12,0,0,0,0,0,0,295,31,52,23,7,403,11,5,0,0,0,11,3,3,3,0,0,8,25,0,0,0,0,29,81,5,11,3,0,101,105,4,17,5,10,141,5154,530,844,309,116,6952
51102,55,0,0,3,0,67,7,0,0,0,0,8,8,0,0,0,0,8,40,3,7,0,0,47,3,0,0,0,0,7,9,0,0,0,0,9,0,0,0,0,0,0,251,12,16,7,3,292,26,3,0,0,0,35,16,18,45,18,9,100,26,0,0,0,0,28,147,7,35,3,4,196,96,14,23,8,11,147,3626,327,460,110,84,4616
51103,483,0,8,0,12,501,20,0,0,0,0,25,30,0,0,0,0,36,493,10,13,0,3,515,52,0,0,0,0,53,72,0,4,5,3,80,3,0,0,0,0,4,1173,47,39,12,3,1270,46,0,0,0,0,52,15,0,6,3,0,25,268,5,3,0,0,280,636,25,21,10,5,694,262,14,4,6,17,299,21320,782,638,160,176,23072
51104,334,4,8,3,5,355,12,0,0,0,0,14,31,0,0,0,0,30,401,17,19,3,3,443,31,4,3,0,0,33,64,3,5,0,0,75,0,0,0,0,0,0,1324,79,104,34,18,1562,56,0,0,5,0,65,22,15,14,3,4,56,108,6,3,3,3,126,389,27,40,13,8,474,274,22,45,25,18,390,19801,1454,1932,762,258,24199
59797,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,11,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,184,6,0,0,3,193,19,0,0,0,0,19,4,0,0,0,0,4,8,0,0,0,0,8,49,0,0,0,0,47,5,0,0,0,0,5,1536,22,23,5,8,1595
59999,184,19,44,6,5,252,57,11,77,3,3,146,142,23,58,0,3,226,532,54,179,6,4,768,48,7,16,0,0,70,97,4,33,3,3,136,24,7,8,0,0,34,3482,632,2754,77,110,7056,87,11,60,4,4,172,114,22,59,7,3,212,197,17,50,0,0,269,1365,216,829,31,54,2499,485,73,248,26,40,878,31862,4660,16256,754,848,54379
60101,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,11,0,0,71,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,3,0,16,53,0,10,3,3,73,2334,141,288,37,47,2838
60102,34,0,0,0,0,39,9,0,5,0,0,15,9,0,3,0,0,14,59,10,3,0,0,71,7,0,0,0,0,9,11,0,0,0,3,17,0,0,0,0,0,0,449,36,67,11,4,564,34,3,6,3,0,44,12,0,3,0,0,19,3,3,0,0,0,10,198,13,28,3,4,241,187,13,13,7,9,227,12486,752,1260,169,139,14804
60103,70,0,3,0,0,76,21,0,3,0,0,28,9,0,3,0,0,15,43,4,0,0,0,54,16,0,4,0,0,22,20,0,6,0,0,21,0,0,0,0,0,0,530,28,56,10,3,632,54,3,4,0,0,57,18,0,5,3,0,26,20,0,0,0,0,26,306,18,55,3,7,381,359,9,16,10,21,415,18021,815,1319,187,241,20581
60104,29,0,3,0,0,35,4,0,3,0,0,6,7,0,0,0,0,6,50,11,10,0,0,69,6,0,0,0,0,13,15,0,3,0,3,16,0,0,0,0,0,0,272,28,80,9,4,392,21,3,9,3,0,39,0,0,0,0,0,0,8,0,0,0,0,9,111,9,24,0,0,151,71,5,20,0,6,111,6134,476,1006,138,82,7840
60105,218,4,4,0,0,225,51,4,9,0,0,60,80,4,7,0,0,95,259,22,23,3,3,309,58,3,6,0,0,64,114,0,9,3,0,129,4,5,0,0,0,15,2039,130,223,25,11,2431,263,10,31,3,0,310,64,3,13,0,4,83,38,3,3,0,0,43,1156,46,80,16,14,1311,443,13,20,5,37,516,44837,1943,2676,348,402,50197
60106,3,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,6,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,63,7,36,7,0,116,3,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,37,6,18,0,0,59,41,5,8,3,4,65,2218,188,544,102,42,3102
60201,160,5,3,3,4,172,30,0,3,0,0,31,39,3,4,0,0,47,116,14,14,0,0,142,38,3,3,0,0,44,30,0,3,0,0,36,5,4,0,0,0,14,1187,63,109,7,19,1388,92,0,9,3,0,106,34,0,13,3,0,47,22,0,0,0,0,21,554,36,51,4,8,654,492,32,40,8,27,603,33119,1731,2317,329,360,37848
60202,11,0,0,3,0,18,0,3,0,0,0,7,4,0,0,0,0,7,14,0,3,0,0,17,4,0,0,0,0,3,3,0,3,0,0,8,0,0,0,0,0,0,122,25,55,18,0,213,10,4,3,3,0,17,0,0,0,0,0,0,3,0,0,0,0,3,56,6,10,4,0,80,101,13,20,8,0,138,3522,388,880,307,75,5169
60203,26,0,0,0,0,34,4,0,0,0,0,4,7,0,0,0,0,3,44,3,6,4,0,56,0,0,0,0,0,0,8,0,0,0,0,14,0,0,0,0,0,0,270,32,79,32,8,421,24,3,3,0,0,27,10,0,0,0,0,10,5,0,3,0,0,7,139,15,13,7,6,177,250,27,48,4,14,341,9300,771,1325,531,186,12110
60301,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,29,6,29,6,3,68,7,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,20,3,3,0,0,26,46,9,11,5,18,99,1384,138,430,185,68,2207
60302,6,0,0,0,0,11,5,0,0,0,0,8,0,0,0,0,0,6,6,5,3,3,0,18,7,0,0,0,0,7,6,0,0,0,0,8,0,0,0,0,0,0,168,25,78,16,3,294,17,0,9,7,0,33,3,0,0,0,0,3,0,0,0,0,0,5,104,3,16,3,3,129,114,6,23,5,15,168,3485,272,822,228,79,4886
60303,4,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,7,20,3,0,90,6,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,4,22,3,4,5,0,33,59,5,12,9,3,89,1537,162,326,96,53,2170
60401,43,0,0,0,0,48,4,0,0,0,0,8,9,0,0,0,0,16,47,3,5,0,0,52,15,7,0,0,0,24,15,0,3,0,0,22,3,0,0,0,0,3,474,29,55,24,8,588,27,3,0,0,3,32,3,0,0,0,0,6,19,3,0,0,0,17,145,7,18,5,0,174,305,16,31,6,22,380,15803,863,1201,331,252,18442
60402,68,0,3,3,0,72,4,0,0,0,0,5,0,3,0,0,0,3,32,12,5,5,0,48,14,4,3,0,0,21,12,0,5,0,0,17,0,0,0,0,0,0,404,39,70,11,3,523,24,0,7,3,0,34,4,5,0,0,0,12,6,0,0,0,0,13,137,11,16,3,0,167,294,17,41,10,23,376,14187,796,1244,301,229,16756
60403,34,0,0,0,0,36,5,0,0,0,0,3,3,0,0,0,0,3,19,0,0,3,0,30,4,0,3,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,108,22,23,9,3,161,13,3,4,0,0,20,3,0,0,0,0,3,6,0,0,0,0,6,56,0,4,11,0,69,160,13,29,14,6,223,5634,377,751,310,136,7211
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,55
69999,12,0,3,0,0,15,3,3,6,0,0,13,8,0,4,0,0,12,9,3,11,0,0,21,4,0,0,0,0,5,4,3,3,0,0,10,0,0,0,0,0,3,166,18,164,3,6,353,11,3,12,0,0,23,0,0,0,0,0,3,0,0,0,0,0,3,74,10,27,3,0,119,141,14,70,3,10,243,5408,613,2817,126,170,9138
70101,1226,14,9,6,12,1269,25,0,0,0,0,27,67,7,3,0,0,79,169,3,6,0,0,188,181,3,4,0,0,192,138,3,10,6,5,168,8,0,0,0,0,12,1265,61,56,4,3,1393,93,6,3,0,0,99,134,15,25,4,0,174,105,4,0,0,0,106,1738,72,69,11,16,1904,314,18,14,5,18,365,24769,1291,906,183,248,27391
70102,1146,8,35,11,12,1216,16,3,3,0,0,22,52,0,3,0,0,63,127,3,8,0,0,140,120,13,9,0,7,143,121,0,23,6,3,145,8,3,0,0,0,7,946,48,49,0,13,1064,77,0,4,0,0,86,112,14,13,0,0,135,131,0,0,0,0,134,1586,71,102,17,23,1799,255,20,13,13,32,328,20048,910,1085,162,251,22456
70103,318,3,6,0,6,331,6,0,0,0,0,6,15,0,0,0,0,14,164,0,3,3,0,168,35,0,0,0,0,36,57,3,14,0,0,69,0,0,0,0,0,0,787,28,30,5,4,859,56,4,3,0,0,64,29,12,56,13,0,113,47,3,3,0,0,57,516,10,30,12,3,572,195,14,18,13,12,250,13494,488,593,164,123,14865
70104,343,8,13,0,0,369,3,0,0,0,0,4,7,0,0,0,0,10,38,0,0,0,0,43,17,8,3,0,0,29,33,3,8,0,0,42,0,0,3,0,0,3,278,33,24,0,0,335,14,0,4,0,0,20,26,3,0,0,0,31,40,0,0,0,0,39,297,26,20,8,0,353,90,3,9,0,12,112,6354,472,441,64,73,7409
70201,376,3,0,0,3,381,12,0,0,0,0,12,23,0,0,0,0,25,119,5,11,0,0,135,64,3,0,0,0,67,48,0,3,0,0,46,3,0,0,0,0,3,607,39,40,0,6,685,430,3,3,0,0,440,50,6,5,0,0,68,139,0,7,0,0,152,715,21,32,5,5,779,218,11,11,3,11,252,14810,631,620,83,144,16290
70202,49,0,0,0,6,54,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,5,0,3,0,0,9,0,0,0,0,0,0,54,6,3,0,0,66,7,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,13,55,3,0,0,0,61,60,0,7,0,0,63,1725,80,59,22,37,1919
70203,40,0,0,0,0,47,7,0,0,0,0,7,3,0,0,0,0,3,17,0,0,0,0,18,3,0,0,0,0,3,6,0,3,0,0,14,0,0,0,0,0,0,120,7,7,3,0,133,10,0,3,0,0,18,3,9,22,6,3,47,3,0,0,0,0,3,117,3,4,0,0,126,76,6,9,7,0,102,4017,133,165,61,49,4430
70204,40,0,4,4,3,49,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,42,9,0,0,0,0,9,5,0,0,0,0,8,0,0,0,0,0,0,121,6,4,0,0,129,16,0,0,0,0,16,0,0,0,0,0,0,15,0,0,0,0,19,146,0,5,0,3,155,67,0,3,0,0,73,4213,97,85,20,43,4456
70205,148,3,9,0,0,158,3,0,0,0,0,3,3,0,0,0,0,3,21,0,3,0,0,29,21,0,0,0,0,21,15,0,0,0,0,16,0,0,0,0,0,0,190,12,10,0,3,216,26,0,3,0,0,28,11,0,0,0,0,14,22,0,0,0,0,26,147,0,10,0,0,159,119,8,14,3,3,153,6054,303,234,85,90,6759
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,9,0,0,0,0,0,0,88,3,4,4,0,91
79999,49,0,3,0,0,51,0,0,0,0,0,4,6,0,0,0,0,6,9,0,0,0,0,12,3,0,0,0,0,3,10,0,10,0,0,23,0,0,0,0,0,0,133,18,44,3,0,201,12,3,3,0,0,11,17,0,3,0,0,23,7,0,0,0,0,9,96,4,25,3,0,131,48,8,17,4,10,79,2493,331,736,60,61,3679
80101,422,0,12,3,4,440,51,6,7,0,0,68,62,3,3,0,0,65,154,4,10,0,4,177,214,9,4,3,0,228,101,7,10,4,0,120,14,4,0,0,0,18,902,40,74,7,4,1029,178,8,16,4,0,202,258,22,21,14,0,316,98,3,3,0,0,108,1475,73,90,20,9,1665,118,11,10,0,15,150,25287,1225,1457,255,152,28370
80103,125,0,0,0,4,131,36,0,0,0,0,32,39,0,0,0,0,39,94,0,3,0,0,99,99,0,0,0,0,106,30,0,0,0,0,30,4,0,0,0,0,4,632,13,11,3,6,661,79,3,0,0,0,87,105,0,0,0,0,105,19,3,0,0,0,25,672,17,6,0,3,703,87,0,0,0,0,89,14214,421,221,43,59,14962
80104,138,4,3,3,0,150,16,3,3,0,0,28,20,0,0,0,0,22,87,16,9,0,0,117,102,9,7,0,0,114,57,0,0,0,0,61,3,4,0,0,0,8,383,52,48,5,0,490,82,14,5,0,0,95,96,16,25,3,0,141,15,0,0,0,0,18,630,91,84,15,6,820,91,8,7,0,4,104,11553,1244,997,197,95,14083
80105,640,10,11,0,3,664,149,5,8,0,0,165,206,3,3,0,0,214,429,12,5,0,0,451,616,8,7,0,0,635,233,13,8,0,3,253,44,3,7,0,0,49,2846,78,84,4,6,3019,610,14,22,0,0,651,641,23,38,8,4,705,100,4,0,0,0,110,3525,96,77,28,28,3764,359,17,9,0,19,399,63727,1736,1415,195,275,67354
80106,512,13,5,0,3,535,108,9,0,0,0,115,110,7,4,0,0,121,304,17,6,3,0,335,327,5,3,0,0,340,166,10,6,0,0,180,34,3,3,0,0,44,1833,122,62,5,11,2040,343,16,13,0,4,373,330,10,4,4,5,353,91,9,5,0,0,104,2504,91,90,14,20,2722,294,18,16,4,23,358,45022,2333,1241,239,290,49122
80107,221,6,11,3,3,244,27,7,10,0,0,44,28,3,3,0,0,37,106,11,6,0,0,122,159,8,5,4,0,182,60,9,10,0,0,78,12,0,3,0,0,12,551,54,68,3,4,682,87,4,7,0,0,100,222,13,20,4,3,252,25,0,3,0,0,27,696,51,72,6,10,836,108,8,10,3,3,132,16174,1036,1222,179,101,18710
80108,63,3,0,0,0,66,4,0,0,0,0,9,10,0,0,0,0,10,17,0,3,0,0,29,21,3,0,0,0,22,15,3,0,0,0,16,0,0,0,0,0,0,155,16,20,3,0,193,25,0,5,0,0,28,21,4,0,0,0,24,7,0,0,0,0,11,201,11,25,3,3,244,25,3,3,3,3,37,3450,295,382,46,32,4202
80109,472,3,0,0,3,479,47,7,0,0,0,53,58,0,3,0,0,64,127,3,8,0,0,132,210,0,8,0,0,222,68,0,5,0,0,77,6,0,0,0,0,11,894,33,34,3,3,969,117,12,5,0,0,139,143,13,13,4,4,178,87,0,0,0,0,89,1260,38,45,14,7,1362,142,5,7,0,10,162,21207,845,712,133,134,23027
80110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,15,0,0,0,0,0,3,211,55,42,9,4,322
80111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,26,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,3,0,0,0,0,3,438,17,22,7,4,495
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,19,5,4,0,0,29,4,0,4,0,0,15,3,0,0,0,0,7,18,0,7,0,0,26,18,3,6,0,0,29,5,0,0,0,0,10,4,0,0,0,0,4,138,19,70,0,0,223,22,0,3,0,3,36,24,6,11,3,0,43,0,0,0,0,0,0,237,72,104,5,13,424,54,4,18,5,6,84,4344,805,1534,69,78,6819
90101,16,0,0,0,3,15,4,0,0,0,0,4,27,0,0,0,0,27,8,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,42,3,5,0,0,50,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,39,0,3,3,0,45,21,0,0,0,0,20,885,31,42,20,13,996
90102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,14,190,11,19,3,16,237
90103,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,4,0,0,0,0,4,431,10,13,7,9,473
90104,22,0,3,0,0,24,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,20,0,8,0,3,27,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,4,5,0,0,22,24,3,6,0,0,32,703,40,192,20,23,986
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,10,0,4,0,0,0,4,92,13,11,3,0,118
