SA3_CODE_2016,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20more_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20more_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20more_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20more_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20more_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20more_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20more_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20more_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20more_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20more_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20more_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20more_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20more_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20more_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20more_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20more_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20more_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20more_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20more_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20more_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20more_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20more_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20more_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20more_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20more_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20more_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20more_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20more_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20more_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20more_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20more_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20more_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20more_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20more_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20more_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20more_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20more_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20more_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20more_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20more_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
30304,0,3,0,0,3,0,0,0,0,0,22,112,15,0,142,8,11,0,0,15,67,128,34,0,223,17,66,18,0,103,40,91,18,0,151,13,44,11,0,61,53,43,7,0,98,3,15,3,0,19,11,13,3,0,35,24,35,0,0,64,84,98,5,0,186,26,27,4,0,56,4,9,0,0,10,24,24,4,0,45,27,56,8,0,91,4,5,0,3,11,33,82,5,0,116,42,69,3,0,114,492,916,140,5,1556,3,0,0,0,3,0,0,0,0,0,45,16,0,0,59,0,0,0,0,0,115,40,0,0,156,13,11,0,0,20,51,24,6,0,75,24,22,0,0,48,92,3,0,0,97,12,0,0,0,13,5,0,0,0,8,14,4,0,0,17,127,21,0,5,153,58,8,0,0,68,7,0,0,0,9,70,18,0,0,90,114,16,0,0,126,32,6,0,0,37,113,38,0,0,149
30305,4,9,4,0,27,4,5,0,0,8,54,174,46,3,276,14,6,7,0,23,83,143,29,0,262,40,158,55,0,256,39,102,26,0,159,0,25,3,0,30,123,120,28,5,281,11,6,0,0,18,25,16,0,0,39,56,29,8,0,91,68,77,10,0,162,42,56,13,3,110,0,8,3,0,13,9,15,4,0,30,25,34,4,0,56,4,5,0,0,13,41,108,12,0,164,70,91,13,0,170,714,1188,269,11,2174,17,5,0,0,30,0,0,0,0,3,52,28,0,0,86,0,0,0,0,0,148,51,0,0,196,39,26,5,0,69,78,16,0,3,96,28,35,0,0,61,200,32,3,3,238,7,0,0,0,14,8,0,0,0,11,18,0,0,0,17,119,11,0,0,134,103,11,0,0,114,10,0,0,0,10,63,5,0,0,62,96,14,3,3,112,26,3,0,0,30,112,24,0,0,143
30306,3,5,0,0,9,0,0,0,0,0,10,4,0,0,12,0,0,0,0,0,42,42,0,0,85,26,13,0,0,35,24,41,6,0,71,5,57,0,0,72,21,21,0,0,42,10,3,0,0,14,14,15,0,0,28,61,45,4,0,110,52,20,0,0,70,25,16,0,0,44,6,3,0,0,11,10,6,3,0,19,42,75,0,0,115,3,3,0,0,4,12,25,0,0,33,21,31,4,0,56,372,431,22,3,831,0,0,0,0,3,0,0,0,0,0,22,3,0,0,19,0,0,0,0,0,91,22,0,0,116,12,0,0,0,16,37,8,0,0,47,18,19,0,0,30,70,5,0,0,74,6,0,0,0,6,19,0,0,0,19,28,0,0,0,29,83,15,0,0,96,83,10,0,0,94,4,0,0,0,4,71,11,0,0,82,104,27,3,0,132,13,0,0,0,15,77,9,0,0,80
30401,0,3,0,0,5,0,7,0,0,12,7,45,10,0,60,0,5,0,0,7,44,58,7,0,109,5,15,3,0,25,14,62,11,0,93,3,29,4,0,38,25,18,0,0,41,8,4,0,0,8,23,22,0,0,45,18,27,0,0,46,80,68,6,0,150,20,9,3,0,27,3,3,0,0,8,17,3,0,0,21,15,38,0,0,53,3,4,0,0,10,17,31,0,0,54,22,27,0,0,44,321,462,53,3,840,3,0,0,0,3,3,0,0,0,4,20,4,0,0,29,0,0,0,0,0,74,14,0,0,92,3,0,0,0,4,29,7,0,0,43,11,30,0,0,43,40,8,0,0,53,3,0,0,0,3,12,3,0,0,17,16,6,0,0,20,125,19,0,0,140,55,13,0,0,65,3,4,0,0,5,35,3,0,0,41,88,20,3,0,112,21,3,0,0,25,66,14,0,0,80
30402,8,6,3,0,17,8,4,0,0,10,8,8,0,0,19,0,3,0,0,4,59,89,7,0,163,8,11,0,0,23,28,44,15,0,87,0,15,11,0,27,8,11,0,0,24,9,6,0,0,20,49,26,0,0,69,32,24,0,3,55,227,122,9,6,357,33,26,3,0,64,7,0,0,0,10,15,12,0,0,31,30,50,3,0,83,11,8,0,0,24,14,21,0,0,33,53,38,0,0,93,616,536,48,8,1210,7,4,0,0,8,5,0,3,0,10,20,7,0,0,26,0,0,0,0,0,116,20,0,0,144,11,0,0,0,11,34,8,0,0,47,7,13,0,0,21,19,0,0,0,19,23,0,0,0,24,19,0,0,0,19,19,4,0,0,26,190,28,0,3,221,71,16,0,0,85,3,0,0,0,7,85,4,0,0,90,92,15,0,0,114,35,0,0,0,39,66,10,0,0,73
30403,0,7,0,0,10,7,3,0,0,11,6,15,0,0,19,3,3,0,0,7,53,68,0,0,124,3,6,0,0,15,13,52,10,0,81,5,67,12,0,84,11,14,0,0,19,4,6,3,0,15,36,32,0,0,72,56,45,6,0,105,146,121,7,0,279,22,11,3,0,32,3,4,0,0,3,23,26,7,0,57,42,89,20,0,153,6,8,0,0,15,11,28,5,0,45,38,29,3,0,66,491,628,82,0,1201,4,0,0,0,5,3,0,0,0,3,16,8,0,0,20,0,0,0,0,3,105,38,0,3,149,0,3,0,0,7,38,30,0,0,73,15,43,0,0,64,29,0,0,0,29,29,3,0,0,28,14,0,0,0,14,19,5,3,0,25,188,25,0,0,209,61,6,0,0,67,9,0,0,0,9,114,15,0,0,124,147,29,0,0,177,58,3,0,0,61,90,15,0,0,106
30404,0,4,0,0,4,3,3,0,0,5,10,13,3,0,27,0,0,0,0,0,67,95,6,0,178,13,14,3,0,26,16,68,13,0,94,6,30,9,0,42,8,13,0,0,22,12,4,0,0,15,20,7,0,0,29,24,18,0,3,43,103,82,0,0,186,14,16,0,0,28,3,6,3,0,13,12,10,3,0,28,27,46,5,0,87,0,9,0,0,13,13,39,0,0,56,24,31,5,0,62,376,516,58,3,955,0,0,0,0,3,0,0,0,0,0,21,12,0,0,33,0,0,0,0,3,136,30,0,3,177,12,0,0,0,12,46,17,8,0,68,18,22,0,0,39,27,3,0,0,30,27,0,0,0,29,17,0,0,0,17,11,0,0,0,9,170,30,0,0,200,79,7,0,0,89,3,0,3,0,12,76,4,0,0,84,90,16,9,0,117,40,7,0,0,49,89,26,0,0,115
30501,10,10,10,0,24,45,35,13,0,93,35,59,10,0,100,9,10,0,0,14,185,183,34,3,403,32,57,16,0,98,71,219,49,0,336,61,434,113,3,615,57,43,7,0,111,45,44,19,0,108,165,339,57,0,565,192,254,36,0,477,631,1112,463,10,2217,79,171,41,0,288,80,46,7,0,128,59,63,24,0,145,171,410,54,0,639,32,51,5,0,90,44,118,9,0,166,131,165,27,10,330,2121,3815,986,45,6961,12,7,0,0,23,23,3,0,0,29,38,12,0,0,52,8,0,0,0,6,283,41,0,4,325,13,11,0,0,18,116,56,6,5,185,117,103,10,0,230,111,3,3,0,114,53,6,0,0,63,74,42,11,0,118,103,19,3,0,128,832,482,512,14,1839,192,38,7,3,241,72,12,14,0,98,210,13,3,0,231,391,241,29,4,666,177,13,0,3,189,273,44,3,3,319
30502,3,3,0,0,4,4,3,0,0,6,13,40,13,0,65,0,6,0,0,4,80,185,15,0,284,18,32,10,0,58,22,54,22,0,98,8,48,13,3,73,17,33,7,0,63,10,13,3,0,26,45,38,3,0,90,34,54,8,0,100,146,137,8,0,294,19,35,6,0,58,0,11,0,0,9,15,20,4,0,37,31,61,9,0,100,10,17,0,0,23,26,40,0,0,66,22,38,3,0,66,524,848,143,10,1525,0,0,0,0,0,0,0,0,0,0,29,14,0,0,42,0,0,0,0,0,125,40,0,0,166,7,3,0,0,9,33,12,0,0,42,22,16,0,0,36,33,11,0,0,40,17,3,0,0,17,17,4,0,0,25,26,10,0,0,34,155,35,0,0,187,47,11,0,0,62,0,0,0,0,4,56,9,0,0,71,96,13,0,3,115,46,3,0,0,51,89,21,0,0,110
30503,6,9,0,0,15,13,8,0,0,23,33,51,11,0,100,3,11,0,0,12,156,278,40,4,477,29,26,12,0,67,49,141,33,0,214,19,170,43,3,239,107,54,18,0,181,18,22,11,0,49,92,112,3,0,209,117,126,32,3,277,309,390,58,3,762,55,77,11,0,147,8,20,4,0,28,33,42,13,0,85,80,141,25,0,243,36,51,8,0,89,55,132,5,3,199,79,125,17,3,220,1292,1976,349,25,3642,9,3,0,0,13,3,3,0,0,5,25,6,0,0,38,8,0,0,0,8,314,84,0,3,400,10,3,0,0,17,99,46,4,3,150,46,56,0,0,104,142,11,3,3,154,44,0,0,0,40,42,16,0,0,55,68,15,0,0,85,429,77,3,6,513,142,23,0,3,164,18,3,0,0,24,148,20,0,3,168,222,71,9,3,300,145,25,0,0,173,256,45,0,4,303
30504,4,17,0,0,20,17,9,0,0,21,6,36,8,0,53,9,4,0,0,13,120,146,31,5,299,17,21,6,0,46,44,110,17,0,163,15,118,15,0,146,17,5,0,0,23,17,15,7,0,40,74,87,3,3,164,60,109,10,3,191,257,375,79,0,712,30,59,12,3,105,3,8,3,0,12,19,24,13,0,57,118,229,17,6,374,16,24,8,0,49,24,75,0,0,106,60,83,11,0,156,936,1554,231,20,2741,0,0,0,0,4,11,0,0,0,11,24,9,0,0,35,4,0,0,0,4,189,46,3,4,232,10,12,0,0,26,87,48,4,0,134,21,48,0,0,74,36,3,0,0,44,50,0,0,0,50,24,9,0,0,32,43,13,3,0,59,314,79,5,3,405,72,12,3,4,92,3,0,0,0,9,125,12,0,0,144,299,120,4,3,432,91,3,0,0,96,168,41,0,0,212
30601,3,21,0,0,18,0,0,0,0,0,7,23,0,0,34,0,10,0,0,10,65,109,13,0,184,3,9,0,3,16,22,40,0,0,69,16,56,21,0,98,27,25,10,0,60,7,3,0,0,12,18,15,0,0,29,25,30,3,0,55,70,34,0,0,104,30,33,0,0,63,6,0,0,0,8,8,4,0,0,15,19,28,4,0,46,3,10,0,0,12,20,17,3,0,41,15,30,0,0,51,349,494,54,4,909,14,4,0,0,23,0,0,0,0,0,40,7,0,3,47,5,0,0,0,3,231,65,0,3,299,6,3,0,0,9,49,23,0,0,73,59,51,0,0,108,46,14,0,0,60,14,3,0,0,20,14,0,0,0,14,29,7,0,0,35,179,21,0,0,197,136,23,0,8,159,7,0,0,0,7,62,10,0,0,71,109,9,0,0,118,38,4,0,0,42,99,27,0,0,130
30602,17,37,5,0,57,5,0,0,0,6,29,127,13,0,167,0,17,0,0,13,111,293,34,13,447,17,44,14,0,73,50,226,39,0,315,31,168,39,0,246,65,78,22,3,170,17,14,0,0,35,30,79,7,0,117,34,97,15,0,140,110,227,13,0,353,44,108,20,0,168,16,12,3,0,32,25,30,4,0,65,82,145,11,3,242,13,20,0,0,36,45,158,7,3,208,44,115,18,5,188,786,1998,264,31,3083,53,39,0,0,89,0,0,0,0,3,113,50,0,0,166,4,3,0,0,6,326,116,9,5,452,15,12,0,0,28,133,91,3,0,236,94,113,3,0,220,139,48,0,3,187,19,0,0,0,23,23,7,0,0,28,42,20,0,0,62,226,82,27,3,339,184,45,3,4,234,9,3,0,0,10,94,13,0,0,106,274,51,9,3,335,71,14,0,0,89,280,117,0,5,398
30603,74,146,54,9,279,0,5,0,0,11,13,28,3,0,36,0,0,0,0,3,23,80,0,3,107,0,9,0,0,14,9,53,3,0,60,9,42,10,0,65,8,24,3,0,38,0,0,0,0,0,0,5,0,0,9,11,17,0,0,23,21,35,3,0,56,5,18,0,0,27,0,0,0,0,4,8,5,0,0,16,4,23,0,0,28,6,0,0,0,6,10,18,0,0,34,7,26,0,0,29,206,537,80,17,846,244,124,6,11,387,0,0,0,0,4,33,19,0,0,52,0,0,0,0,3,118,36,0,0,156,7,7,0,3,11,40,43,0,3,90,30,40,0,0,73,20,20,0,3,43,3,0,0,0,3,3,0,0,0,3,14,3,0,3,14,50,14,0,0,63,64,16,0,4,84,6,0,0,0,9,25,4,0,0,31,52,11,0,8,64,17,4,0,0,16,77,42,0,6,123
30604,9,19,0,0,26,0,0,0,0,3,5,3,4,0,11,0,0,0,0,0,7,32,0,0,40,0,4,0,0,4,11,22,3,3,36,16,73,21,0,107,8,14,3,0,24,0,3,3,0,4,0,0,0,0,0,12,13,0,0,20,9,16,0,0,23,19,20,6,0,48,0,3,0,0,3,0,6,0,0,6,4,10,0,0,15,5,3,0,0,10,10,17,0,0,20,5,11,4,0,15,113,273,39,4,430,18,14,0,0,38,0,0,0,0,0,21,10,0,0,32,0,0,0,0,0,60,24,0,0,83,0,0,0,0,0,23,27,0,0,48,57,40,4,3,104,13,10,0,0,26,0,0,0,0,0,0,0,0,0,0,15,0,0,0,21,37,13,0,0,49,35,19,0,0,60,3,0,0,0,6,12,0,0,0,16,28,8,0,0,39,17,0,0,0,20,55,12,0,0,67
30605,38,129,15,3,179,0,4,0,0,3,7,32,13,0,52,0,0,0,0,0,39,89,3,4,139,4,12,0,0,24,14,81,13,0,113,4,43,9,0,55,18,35,0,0,56,3,4,0,0,7,3,9,0,0,19,10,24,0,0,36,29,38,9,0,81,5,23,3,0,31,3,3,0,0,6,7,0,0,0,7,10,34,0,0,40,4,4,0,0,6,9,35,0,0,46,15,19,0,0,44,237,626,60,13,940,238,112,13,8,369,0,3,0,0,3,59,24,0,3,80,3,0,0,0,3,140,77,0,8,232,12,13,0,0,21,69,56,0,3,135,43,56,3,0,102,33,35,0,0,68,9,5,0,0,14,9,0,0,0,8,27,16,0,3,47,85,30,0,0,116,74,27,0,0,95,3,3,0,0,8,29,5,0,0,39,78,24,0,0,107,40,7,0,0,42,97,66,0,4,164
30701,153,351,22,15,539,28,10,7,3,48,8,29,4,0,47,3,14,0,0,20,44,152,7,8,207,13,31,3,0,39,12,119,5,0,139,11,55,6,0,76,50,65,9,0,126,0,7,0,0,7,0,12,0,0,10,9,27,0,0,40,25,48,5,0,78,10,30,3,3,43,0,3,0,0,3,7,0,0,0,8,12,28,0,0,44,0,0,0,0,0,17,55,0,0,77,21,45,4,3,73,417,1091,76,42,1623,813,403,0,34,1247,8,0,0,0,5,32,13,0,0,51,7,0,0,0,7,142,88,0,5,233,11,12,0,0,22,38,67,3,3,117,23,42,0,5,65,76,23,0,0,98,0,3,0,0,4,6,0,0,0,10,17,3,0,0,16,45,14,0,4,58,54,17,0,3,71,3,0,0,0,3,26,8,0,0,32,63,7,0,0,75,11,3,0,0,15,101,33,0,3,135
30702,115,223,24,13,375,5,5,4,0,16,16,50,12,0,86,0,0,0,0,0,45,81,7,0,126,10,14,10,0,34,16,61,9,0,93,9,37,3,0,46,36,59,0,4,96,0,0,0,0,0,0,10,0,3,9,10,24,0,0,33,19,30,3,0,55,7,21,4,0,31,0,11,4,0,16,3,3,0,0,7,10,21,4,0,28,0,4,0,0,7,15,41,0,0,58,18,26,0,3,52,328,720,91,26,1164,754,260,4,17,1036,4,0,0,0,4,57,15,0,0,75,0,0,0,0,0,110,56,0,6,170,10,9,0,0,21,36,47,3,8,92,19,26,0,0,43,56,25,0,8,83,3,0,0,0,3,10,0,0,0,12,5,6,0,0,15,46,19,0,0,68,47,10,0,0,62,6,0,0,0,7,28,3,0,0,36,42,12,0,3,55,11,0,0,0,11,75,42,0,0,115
30703,56,108,22,0,189,4,4,0,0,6,15,55,13,4,84,0,0,0,0,0,45,94,6,0,149,6,22,3,0,36,16,75,7,0,94,11,55,7,0,79,31,29,4,3,67,10,6,0,0,9,3,5,0,0,15,11,22,0,0,34,12,43,0,0,58,5,18,3,3,31,0,0,0,0,0,3,0,0,0,9,16,32,7,0,51,0,6,0,0,6,22,38,5,0,63,21,17,0,5,38,277,633,81,14,1001,439,169,4,18,636,3,0,0,0,3,53,26,0,4,84,3,0,0,0,6,151,48,0,11,209,8,3,0,0,18,56,42,0,0,104,43,37,0,6,90,58,30,0,0,87,0,0,0,0,0,0,3,0,0,3,5,3,0,3,15,51,23,0,0,72,41,6,0,0,56,8,3,0,0,11,32,5,0,0,38,71,9,4,3,88,10,8,0,0,22,112,37,0,3,145
30801,39,133,3,0,173,77,40,4,0,124,3,33,0,0,39,0,0,0,0,3,34,72,9,0,113,5,14,0,0,17,4,57,3,0,70,0,24,0,0,20,3,36,4,0,40,0,4,0,0,4,3,5,0,0,7,7,21,0,0,23,10,20,3,0,37,10,17,3,0,30,0,3,0,0,3,3,10,0,0,13,10,22,3,0,39,0,3,0,0,3,23,40,0,0,63,6,13,4,3,32,252,563,35,13,861,254,180,0,9,449,18,3,0,0,19,16,9,0,0,29,0,0,0,0,0,44,26,0,0,72,0,0,0,0,0,24,21,0,0,43,17,12,3,0,36,12,11,0,0,26,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,22,11,0,0,34,31,8,0,0,35,3,0,0,0,6,10,0,0,0,11,45,5,0,0,49,3,3,0,0,3,58,18,0,0,76
30803,38,63,0,0,99,13,23,8,0,44,18,72,12,0,102,3,7,0,0,11,94,284,31,10,414,10,28,6,0,49,17,138,38,0,196,15,84,35,0,141,41,68,21,3,132,12,10,0,0,20,13,47,4,0,65,23,65,13,0,93,57,127,25,0,204,24,51,12,0,83,3,7,3,0,16,9,20,0,0,29,31,112,16,0,153,0,15,3,0,21,32,99,7,3,134,31,70,11,0,111,475,1384,240,14,2115,258,105,3,7,374,6,10,0,0,19,75,40,0,3,116,3,4,0,0,8,310,162,0,11,478,11,10,0,0,28,81,86,5,4,178,45,83,3,0,130,125,39,0,5,173,17,4,0,0,21,22,6,0,0,30,27,18,4,3,54,162,62,17,0,238,159,36,0,3,191,9,0,0,0,11,72,18,3,0,94,190,65,13,3,269,34,23,0,0,58,264,142,3,0,412
30804,52,87,3,0,143,5,10,0,0,16,0,5,0,0,12,3,6,0,0,9,11,39,4,0,63,0,5,0,0,10,0,10,3,0,16,3,14,0,0,19,6,11,0,0,18,0,0,0,0,0,0,0,0,0,3,0,6,0,0,7,8,14,3,0,23,3,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,12,3,0,15,0,8,0,0,13,102,252,19,3,380,311,126,0,11,445,0,0,0,0,3,8,6,0,0,15,3,0,0,0,4,41,17,0,0,56,3,4,0,0,9,12,16,0,0,30,10,15,0,0,17,20,16,0,0,30,3,0,0,0,3,0,0,0,0,0,3,0,0,0,5,3,10,0,0,16,11,10,0,0,17,4,0,0,0,4,8,6,0,0,12,13,3,0,0,20,5,0,0,0,5,28,23,0,0,50
30805,10,14,0,0,25,4,6,3,0,13,9,35,12,0,57,0,0,0,0,3,57,124,16,3,195,5,18,0,0,20,6,65,13,0,83,3,52,16,3,77,20,50,8,4,82,0,0,0,0,0,11,18,0,0,25,11,40,5,0,54,44,68,4,3,114,25,27,0,0,51,3,4,0,0,5,3,11,0,0,19,22,38,3,0,61,0,5,0,0,5,12,49,5,0,69,18,27,4,3,49,267,654,78,18,1019,110,46,0,3,159,4,0,0,0,4,48,10,3,0,56,4,6,0,0,9,142,48,0,0,195,4,4,0,0,8,45,46,0,0,94,32,31,0,0,65,41,24,0,6,69,4,0,0,0,4,6,0,0,0,8,17,3,0,0,24,84,22,0,0,106,67,18,0,3,85,3,0,0,0,3,45,5,0,0,52,96,25,0,0,120,14,3,0,0,19,148,32,0,3,184
30901,5,0,0,0,5,5,0,3,0,4,59,162,25,0,244,0,6,0,0,4,178,292,37,7,514,26,69,9,0,110,62,203,41,4,310,65,238,37,5,345,36,48,7,0,92,22,16,0,0,39,73,75,4,0,157,123,105,18,5,248,171,209,14,0,395,63,65,16,3,144,4,11,0,0,17,36,28,7,0,71,77,146,8,0,235,24,37,0,0,61,61,124,6,0,187,94,111,18,0,222,1176,1956,262,24,3422,10,0,0,0,11,0,0,0,0,0,97,36,0,3,144,0,0,0,0,0,325,78,0,6,406,21,6,0,0,25,111,57,9,0,174,82,66,4,5,155,93,17,0,0,108,33,5,0,0,40,40,10,0,0,48,66,22,0,0,92,257,73,4,0,334,144,33,0,0,175,8,3,0,0,11,88,15,0,0,98,196,39,3,0,244,76,11,0,0,90,282,64,0,4,347
30902,3,4,0,0,8,0,0,0,0,3,28,51,14,0,93,3,3,0,0,7,109,146,9,0,264,15,20,0,0,36,34,56,10,4,105,27,128,27,0,178,18,27,4,0,44,10,7,0,0,13,22,24,0,0,50,42,41,10,0,98,114,91,8,0,215,32,29,0,0,67,9,3,0,0,11,25,20,0,0,44,33,121,5,0,156,9,10,0,0,22,21,36,0,0,56,64,36,0,0,100,608,850,102,10,1571,13,5,0,0,17,0,0,0,0,0,74,22,0,0,105,3,0,0,0,5,214,54,0,0,269,12,3,0,0,15,67,53,0,0,122,48,66,0,3,115,49,6,0,3,55,21,0,0,0,21,28,3,0,0,31,36,12,0,0,41,206,21,5,3,242,120,14,0,3,138,10,3,0,0,9,67,17,3,0,81,168,52,5,5,227,50,4,0,0,54,134,38,0,3,180
